ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.5723,,,,,,,,,,,5ae0f11a-2689-4bd0-b7ea-c833c188cd53,14,,"[39.0, 27.0]",18235,0,,,,-1.2490457,,,Head,,,"[46.0, 6.0]",,High Pass,22.135944,Incomplete,,,,,,,Recovery,1,From Kick Off,Daniel Van Buyten,19297.0,Right Center Back,2,Inter Milan,238,"['222e157a-ea37-486a-804d-42e7aa72e7e6', 'a3310294-220b-4af2-bdb6-086f0187fcfd']",11,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:11.214,Pass,
,,,,,,,,,,,0.8324,,,,,,,,,,,cb8e83a1-aa9e-4988-87e3-2f0da63195cf,16,,"[87.0, 67.0]",18235,0,,,,2.634494,,,Right Foot,,,"[78.0, 72.0]",,Low Pass,10.29563,,Samuel Eto''o Fils,19298.0,,,,,Recovery,1,From Kick Off,Diego Alberto Milito,19294.0,Center Forward,2,Inter Milan,238,['0a5427ed-0583-4b4c-b7ca-cd93c3f46fab'],13,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:13.858,Pass,
,,,,,,,,,,,0.7209,,,,,,,,,,,8ca3dbd5-4614-4d74-957e-f4cd4778a1e7,20,,"[76.0, 71.0]",18235,0,,,,-0.7266424,,,Left Foot,,,"[85.0, 63.0]",,Low Pass,12.0415945,Incomplete,Wesley Sneijder,4409.0,,,,,,1,From Kick Off,Samuel Eto''o Fils,19298.0,Right Wing,2,Inter Milan,238,"['0db81a86-908d-4341-9740-d92e54ab1219', '85d2b942-c714-4843-831e-ca030f84e3ea', 'dc598cc9-7284-4e31-94f1-c9e9f9e2c3b8']",15,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:15.521,Pass,True
,,,,,,,,,,,1.452301,,,,,,,,,,,85d2b942-c714-4843-831e-ca030f84e3ea,22,,"[36.0, 18.0]",18235,0,,,,-0.16514868,,,Right Foot,,,"[54.0, 15.0]",,High Pass,18.248287,Incomplete,,,,,,,Recovery,1,From Kick Off,Mark van Bommel,19296.0,Right Defensive Midfield,2,Inter Milan,238,"['0ffc19d5-9d79-44d3-b730-da501e51876f', '8ca3dbd5-4614-4d74-957e-f4cd4778a1e7']",16,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:16.242,Pass,
,,,,,,,,,,,1.8313,,,,,,,,,,,de053f7b-0ef0-4b29-bc7a-31cfedb665bc,25,,"[65.0, 53.0]",18235,0,,,,-2.2455373,,,Right Foot,,,"[49.0, 33.0]",,Ground Pass,25.612497,,Walter Adrián Samuel Luján,19292.0,,,,,,1,From Kick Off,Javier Aldemar Zanetti,19293.0,Right Defensive Midfield,2,Inter Milan,238,['3e4d57f7-bbbc-4966-a20c-b3c23a71ae1e'],19,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:19.093,Pass,
,,,,,,,,,,,0.9356,,,,,,,,,,,c56f9518-0163-4cd0-89fc-74eb6edcb474,28,,"[51.0, 33.0]",18235,0,,,,-0.15660188,,,Left Foot,,,"[70.0, 30.0]",,Ground Pass,19.235384,,Goran Pandev,7146.0,,,,,,1,From Kick Off,Walter Adrián Samuel Luján,19292.0,Left Center Back,2,Inter Milan,238,['9f5742ef-cf8d-4a63-9abf-9d7c9ffcf37c'],22,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:22.320,Pass,
,,,,,,,,,,,0.967,,,,,,,,,,,82dc2c3f-90be-40b2-88fb-49dd4754b77b,31,,"[70.0, 28.0]",18235,0,,,,1.5707964,,,Left Foot,,,"[70.0, 35.0]",,Ground Pass,7.0,,Esteban Matías Cambiasso Delau,19301.0,,,,,,1,From Kick Off,Goran Pandev,7146.0,Left Wing,2,Inter Milan,238,['d605eb1e-d75e-4ecd-ba2f-3b6216099240'],23,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:23.354,Pass,
,,,,,,,,,,,1.9723,,,,,,,,,,,bb1c1bfe-8903-4fa1-87ce-5833197d7ab7,34,,"[70.0, 35.0]",18235,0,,,,-0.3109983,,,Left Foot,,,"[98.0, 26.0]",,High Pass,29.410883,Incomplete,Wesley Sneijder,4409.0,,,,,,1,From Kick Off,Esteban Matías Cambiasso Delau,19301.0,Left Defensive Midfield,2,Inter Milan,238,"['66b46535-7e96-4bd9-8332-2487dbc0affd', '999b9f69-89e9-4f79-ba10-1a1e85e77765']",24,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:24.361,Pass,
,,,,,,,,,,,1.54411,,,,,,,,,,,999b9f69-89e9-4f79-ba10-1a1e85e77765,36,,"[23.0, 55.0]",18235,0,,,,0.09966865,,,Head,,,"[33.0, 56.0]",,High Pass,10.049875,,Philipp Lahm,19295.0,,,,,Recovery,1,Regular Play,Daniel Van Buyten,19297.0,Right Center Back,3,Bayern Munich,169,"['74808ffc-c473-4401-a139-fc07d0839589', 'bb1c1bfe-8903-4fa1-87ce-5833197d7ab7']",26,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:26.333,Pass,
,,,,,,,,,,,1.9429,,,,,,,,,,,675b7100-8d55-4753-bbff-a0e5d1a0b623,39,,"[34.0, 56.0]",18235,0,,,,3.0309355,,,Left Foot,,,"[16.0, 58.0]",,High Pass,18.110771,,Daniel Van Buyten,19297.0,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,3,Bayern Munich,169,['b94a51bc-c92e-473a-95ba-a9a9540c56d3'],27,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:27.885,Pass,
,,,,,,,,,,,2.062298,,,,,,,,,,,9d01b3e3-bdb7-4b24-9dbb-3f14096e857f,43,,"[2.0, 67.0]",18235,0,,,,0.82537687,,,Right Foot,,,"[14.0, 80.0]",,High Pass,17.691807,Out,,,,,,,,1,Regular Play,Daniel Van Buyten,19297.0,Right Center Back,3,Bayern Munich,169,,33,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:33.045,Pass,
,,,,,,,,,,,0.9964,,,,,,,,,,,34c6bb2d-dc97-4701-845c-17faa857b139,44,,"[108.0, 1.0]",18235,0,,,,1.0636978,,,,,,"[113.0, 10.0]",,Low Pass,10.29563,,Goran Pandev,7146.0,,,,,Throw-in,1,From Throw In,Cristian Eugen Chivu,17729.0,Left Back,4,Inter Milan,238,['01c9197f-6ba9-429e-a1dd-bc3d08c86f96'],43,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:43.257,Pass,
,,,,,,,,,,,1.7509,,,,,,,,,,,78a9e616-2eca-4a46-8361-c17f3fda227d,50,,"[109.0, 9.0]",18235,1,,,,1.401018,,,Right Foot,True,,"[115.0, 44.0]",,High Pass,35.510563,Incomplete,,,,,,,Free Kick,1,From Free Kick,Wesley Sneijder,4409.0,Center Attacking Midfield,5,Inter Milan,238,['0662d459-4f70-416a-9fd6-6353345ed1d1'],11,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:11.575,Pass,
,,,,,,,,,,,1.5274,,,,,,,,,,,ace34edf-caf5-43d6-baa0-8d62783fd861,52,,"[95.0, 80.0]",18235,1,,,,-0.30288488,,,,,,"[111.0, 75.0]",,Low Pass,16.763054,,Samuel Eto''o Fils,19298.0,,,,,Throw-in,1,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,6,Inter Milan,238,['bbce0b2d-46a7-44d4-81ae-5f9131f20bd4'],28,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:28.170,Pass,
,,,,,,,,,,,0.3797,,,,,,,,,,,7ff91ff9-a147-44c5-88fb-b11303c4b3f8,59,,"[7.0, 1.0]",18235,1,,,,0.19739556,,,Left Foot,,,"[17.0, 3.0]",,Ground Pass,10.198039,,Hamit Altıntop,19290.0,,,,,,1,From Throw In,Holger Badstuber,9406.0,Left Back,6,Inter Milan,238,['a0d431e1-27a6-434b-a2a0-1fd0fa27b4fa'],33,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:33.358,Pass,
,,,,,,,,,,,1.415594,,,,,,,,,,,95adffdc-388f-435f-a203-b693323db7a2,63,,"[105.0, 80.0]",18235,1,,,,-2.003204,,,,,,"[99.0, 67.0]",,Low Pass,14.3178215,,Wesley Sneijder,4409.0,,,,,Throw-in,1,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,7,Inter Milan,238,['0303d7df-5000-4195-9fe6-b5920a28f3d3'],41,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:41.831,Pass,
,,,,,,,,,,,1.2722,,,,,,,,,,,7188bf7f-9bb9-43eb-9a99-53f0228b07b4,67,,"[98.0, 68.0]",18235,1,,,,2.819842,,,Left Foot,,,"[77.0, 75.0]",,Ground Pass,22.135944,,Maicon Douglas Sisenando,19299.0,,,,,,1,From Throw In,Wesley Sneijder,4409.0,Center Attacking Midfield,7,Inter Milan,238,['8f4cd8b3-e4a3-413d-b510-2b16242423fe'],44,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:44.821,Pass,
,,,,,,,,,,,1.3675,,,,,,,,,,,c50ecbe4-d87c-4561-8133-46925fbdbc76,70,,"[78.0, 76.0]",18235,1,,,,-1.929567,,,Right Foot,,,"[72.0, 60.0]",,Ground Pass,17.088007,,Lucimar da Silva Ferreira,19300.0,,,,,,1,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,7,Inter Milan,238,['953b41aa-71dd-4494-a665-29ac25f77c5e'],46,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:46.596,Pass,
,,,,,,,,,,,0.1991,,,,,,,,,,,3fbe7da2-0c9f-465d-bd36-1a5e6ac1e4d6,74,,"[84.0, 61.0]",18235,1,,,,0.32175055,,,Right Foot,,,"[90.0, 63.0]",,Ground Pass,6.3245554,Incomplete,,,,,,,,1,From Throw In,Lucimar da Silva Ferreira,19300.0,Right Center Back,7,Inter Milan,238,['5b2dd6a4-d8cc-4a4c-af7d-ed0ac569e341'],49,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:49.969,Pass,
,,,,,,,,,,,2.637298,,,,,,,,,,,d92e851e-59d4-4cac-a270-89353130a0f2,78,,"[67.0, 36.0]",18235,1,,,,1.0101093,,,Left Foot,,,"[94.0, 79.0]",,High Pass,50.77401,,Samuel Eto''o Fils,19298.0,,True,,,,1,From Throw In,Walter Adrián Samuel Luján,19292.0,Left Center Back,7,Inter Milan,238,['246c62c9-fe80-422e-9cd6-c79a4448fa4d'],54,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:54.531,Pass,
,,,,,,,,,,,1.118685,,,,,,,,,,,59c0394a-4a1d-4a0d-97cc-a5fdc59bb344,81,,"[94.0, 78.0]",18235,1,,,,-2.9996955,,,Right Foot,,,"[80.0, 76.0]",,Ground Pass,14.142136,,Maicon Douglas Sisenando,19299.0,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Right Wing,7,Inter Milan,238,['a5d0a0e6-9072-4ece-8cb6-0e0885f6f77a'],59,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:59.232,Pass,
,,,,,,,,,,,0.621688,,,,,,,,,,,ee0c4b49-cdcb-4d94-8555-220de37706b6,85,,"[88.0, 77.0]",18235,2,,,,0.6435011,,,Right Foot,,,"[92.0, 80.0]",,Ground Pass,5.0,,Samuel Eto''o Fils,19298.0,,,,,,1,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,7,Inter Milan,238,"['0d05a2c4-c67e-4116-8a36-c097cd4e89de', '7cfaa243-a1fe-44fe-8e4e-c9c39966372d']",3,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:03.299,Pass,True
,,,,,,,,,,,1.4153,,,,,,,,,,,bf5b73c0-9f01-48b7-a304-00169fab3761,89,,"[87.0, 79.0]",18235,2,,,,-2.961739,,,Left Foot,,,"[76.0, 77.0]",,Ground Pass,11.18034,,Wesley Sneijder,4409.0,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Right Wing,7,Inter Milan,238,"['062a0c38-5ab5-43e5-b0bf-caa30dd0a94c', 'aa7ace58-5ff1-4d5d-ba39-6fd9f3e29a5c']",7,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:07.394,Pass,True
,,,,,,,,,,,1.1596,,,,,,,,,,,766ce523-c172-4129-b867-44ac2aed038f,93,,"[75.0, 78.0]",18235,2,,,,-2.158799,,,Right Foot,,,"[67.0, 66.0]",,Ground Pass,14.422205,,Javier Aldemar Zanetti,19293.0,,,,,,1,From Throw In,Wesley Sneijder,4409.0,Center Attacking Midfield,7,Inter Milan,238,"['0690cad0-e382-41c9-b484-886a40a2f28f', '6395aa9f-63b4-4de4-a446-bdfb6db336f6']",8,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:08.929,Pass,True
,,,,,,,,,,,1.062908,,,,,,,,,,,7d3522d4-4bb6-4a12-ad78-989d634c10dc,101,,"[77.0, 67.0]",18235,2,,,,1.9513026,,,Right Foot,,,"[73.0, 77.0]",,Ground Pass,10.770329,,Wesley Sneijder,4409.0,,,,,,1,From Throw In,Javier Aldemar Zanetti,19293.0,Right Defensive Midfield,7,Inter Milan,238,['55720b04-8db2-4171-87d6-513989d469e4'],13,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:13.586,Pass,
,,,,,,,,,,,0.6797,,,,,,,,,,,66c86eae-29fd-46f1-83ca-6e7f8613f5ed,105,,"[73.0, 77.0]",18235,2,,,,0.071307465,,,Right Foot,,,"[87.0, 78.0]",,Ground Pass,14.035668,,Maicon Douglas Sisenando,19299.0,,,,,,1,From Throw In,Wesley Sneijder,4409.0,Center Attacking Midfield,7,Inter Milan,238,['f9c7cb4b-c369-4692-82a9-5a417def7075'],16,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:16.041,Pass,
,,,,,,,,,,,1.6877,,,,,,,,,,,3f466935-f06a-4cd2-a9ab-0255abf85ccb,109,,"[95.0, 77.0]",18235,2,,,,-1.4550371,,,Right Foot,,,"[100.0, 34.0]",,Ground Pass,43.289722,,Goran Pandev,7146.0,,True,,,,1,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,7,Inter Milan,238,['5794f901-90ee-41df-9baa-48827d16fa7f'],19,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:19.463,Pass,
,,,,,,,,,,,0.104669,,,,,,,,,,,6f9c4529-22f6-4150-ab72-dd81d50d4118,116,,"[101.0, 36.0]",18235,2,,,,0.0,,,Left Foot,,,"[102.0, 36.0]",,Ground Pass,1.0,Incomplete,Diego Alberto Milito,19294.0,,,,,,1,From Throw In,Goran Pandev,7146.0,Left Wing,7,Inter Milan,238,"['a11ab558-d137-4057-9c87-f20d18dbd099', 'acf9ac1c-ca6e-4a4a-8fe0-96e811148126']",22,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:22.034,Pass,
,,,,,,,,,,,0.9513,,,,,,,,,,,4434bf58-eb29-44e7-8b0e-60414f1c1a13,122,,"[99.0, 35.0]",18235,2,,,,-1.1659045,,,Left Foot,,,"[102.0, 28.0]",,Ground Pass,7.615773,Incomplete,Diego Alberto Milito,19294.0,,,,,Recovery,1,From Throw In,Esteban Matías Cambiasso Delau,19301.0,Left Defensive Midfield,7,Inter Milan,238,"['8f833a47-902c-4205-8c73-08144309cc5f', 'cec4bc5b-dadc-4f57-aabc-62134995f1a3']",23,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:23.697,Pass,
,,,,,,,,,,,0.930772,,,,,,,,,,,cec4bc5b-dadc-4f57-aabc-62134995f1a3,124,,"[19.0, 53.0]",18235,2,,,,-0.7266424,,,Left Foot,,,"[28.0, 45.0]",,Ground Pass,12.0415945,,Thomas Müller,5562.0,,,,,Recovery,1,Regular Play,Arjen Robben,8218.0,Right Wing,8,Bayern Munich,169,"['4434bf58-eb29-44e7-8b0e-60414f1c1a13', 'a3590df1-d0d3-4b8d-bf6b-1e53ae5d8ba0']",24,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:24.649,Pass,
,,,,,,,,,,,1.5925,,,,,,,,,,,02e157dd-d82d-4b45-891c-c5c6bd820177,128,,"[35.0, 43.0]",18235,2,,,,-0.7086263,,,Right Foot,,,"[49.0, 31.0]",,Ground Pass,18.439089,Incomplete,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Center Forward,8,Bayern Munich,169,"['1bb6881c-c7d2-49c9-9d4c-78863cab4692', '8d8ac288-ed11-4677-98ac-6ef129a1c1c7']",26,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:26.682,Pass,True
,,,,,,,,,,,0.1813,,,,,,,,,,,8d8ac288-ed11-4677-98ac-6ef129a1c1c7,129,,"[72.0, 50.0]",18235,2,,,,-0.32175055,,,Right Foot,,,"[75.0, 49.0]",,Ground Pass,3.1622777,Incomplete,,,,,,,Recovery,1,Regular Play,Javier Aldemar Zanetti,19293.0,Right Defensive Midfield,8,Bayern Munich,169,"['02e157dd-d82d-4b45-891c-c5c6bd820177', '9be300d9-0f80-419c-b03d-8c3d4f98ed94']",28,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:28.275,Pass,
,,,,,,,,,,,1.627794,,,,,,,,,,,f46ba80f-0c28-4e1c-bc0a-a736c5c1158c,135,,"[78.0, 76.0]",18235,3,,,,-1.6991196,,,Left Foot,,,"[74.0, 45.0]",,Ground Pass,31.257,,Mark van Bommel,19296.0,,,,,Free Kick,1,From Free Kick,Arjen Robben,8218.0,Right Wing,9,Bayern Munich,169,['d79b6c61-177c-4322-9dc2-3e5417d3b2e4'],7,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:07.271,Pass,
,,,,,,,,,,,2.134294,,,,,,,,,,,52a92f8f-2f69-4ed1-a825-5630fcf72d5d,139,,"[76.0, 42.0]",18235,3,,,,-1.8788491,,,Right Foot,,,"[69.0, 20.0]",,Ground Pass,23.086792,,Holger Badstuber,9406.0,,,,,,1,From Free Kick,Mark van Bommel,19296.0,Right Defensive Midfield,9,Bayern Munich,169,"['7e381a6d-5444-45fd-a9c3-e04de809e562', 'bd64ae07-1561-490c-b49c-2ed41fabf18c']",10,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:10.435,Pass,True
