player_id,player_name,team,total_minutes_played,total_passes,total_completed_passes,total_progressive_passes,total_penalty_area_passes,total_long_passes,total_assists,total_key_passes,total_shots,total_shots_on_target,total_goals,total_xg,total_dribbles,total_successful_dribbles,total_duels,total_won_duels,total_tackles,total_successful_tackles,total_interceptions,total_ball_recoveries,total_clearances,total_blocks,total_fouls_committed,total_fouls_won,avg_pass_distance,avg_xg_per_shot,total_games
4633.0,Magdalena Lilly Eriksson,Chelsea FCW,1870,1433,1138,718,58,435,1,7,26,5,2,2.9935444259999997,5,3,42,2,21,2,14,105,81,24,12,7,26.631865141270374,0.07774089789166665,20
4635.0,Julia Spetsmark,Manchester City WFC,49,17,13,3,3,2,0,0,0,0,0,0.0,3,0,0,0,0,0,0,6,0,2,0,0,15.331806142455184,0.0,1
4636.0,Maria Thorisdottir,Chelsea FCW,222,99,72,43,8,24,0,0,0,0,0,0.0,5,3,3,1,1,1,2,19,5,4,4,1,22.04763297450159,0.0,4
4637.0,Ellie Roebuck,Manchester City WFC,1457,555,446,402,2,201,0,1,0,0,0,0.0,1,1,0,0,0,0,0,78,1,1,0,1,28.801725457402142,0.0,16
4638.0,Drew Spence,Chelsea FCW,1189,489,387,134,36,66,1,19,33,11,1,3.4861774949999997,12,5,26,8,18,8,12,84,11,22,19,13,17.810881719035734,0.09605726485937499,16
4640.0,Rut Hedvig Lindahl,Chelsea FCW,922,370,282,274,2,164,0,0,0,0,0,0.0,1,1,1,0,1,0,0,63,0,0,0,0,32.600203281990765,0.0,10
4641.0,Francesca Kirby,Chelsea FCW,1078,330,267,48,81,23,0,28,61,26,7,8.540188606000001,39,25,15,2,4,2,5,40,0,13,3,9,15.557929355958876,0.11416735042291665,16
4642.0,Millie Bright,Chelsea FCW,1562,1154,870,600,61,399,0,10,31,7,2,2.5580639486999996,8,6,36,9,30,9,22,92,80,29,11,10,27.80876008733708,0.06298853871176469,17
4643.0,Georgia Stanway,Manchester City WFC,1404,637,477,194,118,138,2,24,74,29,12,6.0311165702,62,39,40,9,32,9,13,90,8,33,40,28,20.1598832032116,0.08163104129291665,20
4645.0,Isobel Mary Christiansen,Manchester City WFC,65,34,27,10,5,5,0,0,0,0,0,0.0,0,0,3,0,3,0,1,2,3,0,1,0,18.89528933406059,0.0,1
