50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.030751,,,,,,,,,,,,,e7745e7d-babc-4284-a292-fa5ac5498530,16,,,"[68.8, 42.6]",22983,0,,,,,3.0947518,,Left Foot,,,"[56.0, 43.2]",Ground Pass,,12.8140545,,,,Haiyan Wu,25480.0,,,,,,Recovery,1,From Kick Off,Shuang Wang,24461.0,Left Center Forward,2,China PR Women's,1207,"['3822ee66-5a35-4a7a-ac35-2a7bff8501b1', 'd5242fe5-3015-4759-a352-51b23a1ec66a']",9,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:09.528,Pass,
,,,,,,,,,,,,,,,,0.0777,,,,,,,,,,,,,f55e2e7d-ba63-4b7e-a866-90770becd8bb,20,,,"[55.4, 43.4]",22983,0,,,,,-0.17219082,,Right Foot,,,"[57.7, 43.0]",Low Pass,,2.3345234,,Incomplete,,,,,,,,,,1,From Kick Off,Haiyan Wu,25480.0,Right Center Back,2,China PR Women's,1207,['868ccf3c-ecfd-42b9-b4c0-a9d91ead24e3'],11,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:11.856,Pass,
,,,,,,,,,,,,,,,,1.5041,,,,,,,,,,,,,529ed33b-6cd4-4a53-9b23-f9a651eaef67,22,,,"[57.1, 42.8]",22983,0,,,,,-0.51789296,,Left Foot,,,"[82.9, 28.1]",High Pass,,29.69394,,,,Ying Li,25749.0,,,,,,Recovery,1,From Kick Off,Haiyan Wu,25480.0,Right Center Back,2,China PR Women's,1207,['d84e1e46-c630-4fab-85ac-9d49dbe80a85'],13,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:13.867,Pass,
,,,,,,,,,,,,,,,,2.661544,,,,,,,,,,,,,e22e14f6-060c-44fe-b4d8-195f11dbd8c0,26,,,"[81.0, 12.8]",22983,0,,,,,-0.39060703,,Left Foot,,,"[103.1, 3.7]",Low Pass,,23.90021,,Pass Offside,,Yasha Gu,25488.0,,,,,,,1,From Kick Off,Ying Li,25749.0,Right Midfield,2,China PR Women's,1207,['a5348f9f-5f63-4a9d-9fcc-54c12fdbf693'],18,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:18.005,Pass,
,,,,,,,,,,,,,,,,2.4919,,,,,,,,,,,,,a68e6507-e8bf-401e-88fa-c5e3f52ffdea,28,,,"[17.0, 76.4]",22983,0,,,,,-0.1658105,,Right Foot,,,"[66.0, 68.2]",High Pass,,49.681385,,Incomplete,,Jennifer Hermoso Fuentes,10151.0,,,,,,Free Kick,1,From Free Kick,Irene Paredes Hernandez,10165.0,Right Center Back,3,Spain Women's,863,"['01ee0c1c-426c-45ed-8d0d-04d2126748f6', '3d76a2cf-37cb-4197-bc2b-158794c4d24a']",35,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:35.524,Pass,
,,,,,,,,,,,,,,,,1.857454,,,,,,,,,,,,,3d76a2cf-37cb-4197-bc2b-158794c4d24a,30,,,"[54.1, 11.9]",22983,0,,,,,1.3976833,,Head,,,"[57.3, 30.2]",High Pass,,18.577675,,,,Rui Zhang,25490.0,,,,,,Recovery,1,Regular Play,Yan Wang,25750.0,Left Center Midfield,4,China PR Women's,1207,"['0438fc99-0f18-4d98-bc3d-d15e3307b16a', 'a68e6507-e8bf-401e-88fa-c5e3f52ffdea']",38,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:38.016,Pass,
,,,,,,,,,,,,,,,,2.1999,,,,,,,,,,,,,bf652f39-16d7-4c63-83f0-77c4865dc13b,33,,,"[57.1, 30.2]",22983,0,,,,,0.5667292,,Right Foot,,,"[70.3, 38.6]",High Pass,,15.646086,,,,Ying Li,25749.0,,,,,,,1,Regular Play,Rui Zhang,25490.0,Right Center Midfield,4,China PR Women's,1207,['1f299bb7-112e-4188-a338-1019f67f78a1'],40,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:40.016,Pass,
,,,,,,,,,,,,,,,,1.7473,,,,,,,,,,,,,2f869083-3366-4391-a3f7-9eb1e44f2bc6,35,,,"[70.3, 38.6]",22983,0,,,,,-0.59023976,,Head,,,"[80.6, 31.7]",High Pass,,12.39758,,Incomplete,,Shanshan Wang,25485.0,,,,,,,1,Regular Play,Ying Li,25749.0,Right Midfield,4,China PR Women's,1207,"['4072fa0f-a55a-4969-ab3a-f578b630eb21', '6a54bdfd-ea81-4dff-b8ab-9cf47f79b95c']",42,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:42.296,Pass,
,,,,,,,,,,,,,,,,1.2682,,,,,,,,,,,,,d9f22f72-7441-4c68-ae61-c65970a86a76,39,,,"[68.8, 26.2]",22983,0,,,,,-0.19379845,,Head,,,"[79.5, 24.1]",High Pass,,10.904128,,,,Shanshan Wang,25485.0,,,,,,Recovery,1,Regular Play,Rui Zhang,25490.0,Right Center Midfield,4,China PR Women's,1207,['d57fdedc-99b5-4748-8508-f66fa9b7d214'],45,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:45.442,Pass,
,,,,,,,,,,,,,,,,0.3641,,,,,,,,,,,,,07ab04ec-7909-4463-aefd-8739661217be,51,,,"[47.7, 59.4]",22983,0,,,,,-0.6998929,,Right Foot,,,"[51.5, 56.2]",Ground Pass,,4.967897,,,,Jennifer Hermoso Fuentes,10151.0,,,,,,Recovery,1,Regular Play,Virginia Torrecilla Reyes,10202.0,Right Center Midfield,4,China PR Women's,1207,['9876fed8-8ecf-44cf-8a4a-1463712b4c2a'],51,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:51.777,Pass,
,,,,,,,,,,,,,,,,1.067042,,,,,,,,,,,,,33b728ca-3a8c-442e-92fd-ebb4e39431a9,58,,,"[59.2, 4.3]",22983,0,,,,,0.49394137,,Left Foot,,,"[64.4, 7.1]",Low Pass,,5.905929,,,,Yan Wang,25750.0,,,,,,,1,Regular Play,Rui Zhang,25490.0,Right Center Midfield,4,China PR Women's,1207,['0002e64c-5094-4cbe-898b-ee4182f36942'],56,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:56.506,Pass,
,,,,,,,,,,,,,,,,0.515979,,,,,,,,,,,,,1c9a7624-2269-4efa-94c8-062ed7be6bae,62,,,"[66.1, 7.3]",22983,0,,,,,0.25168997,,Right Foot,,,"[76.6, 10.0]",Low Pass,,10.841587,,,,Shanshan Wang,25485.0,,,,,,,1,Regular Play,Yan Wang,25750.0,Left Center Midfield,4,China PR Women's,1207,['987facd7-f9be-4103-bfe3-ae094b692490'],57,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:57.990,Pass,
,,,,,,,,,,,,,,,,1.2719,,,,,,,,,,,,,25e92518-ee73-44cd-bdb2-9da4f67ea952,65,,,"[76.6, 10.0]",22983,0,,,,,-1.735945,,Left Foot,,,"[75.3, 2.2]",Ground Pass,,7.9075913,,,,Shanshan Liu,25486.0,,,,,,,1,Regular Play,Shanshan Wang,25485.0,Right Center Forward,4,China PR Women's,1207,['9a20e772-4b4f-4b52-b912-1d477a3ed6eb'],59,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:59.252,Pass,
,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,4b5e8c79-ab3e-4610-acee-b331203c13c9,68,,,"[75.3, 2.2]",22983,1,,,,,0.63274884,,Left Foot,,,"[76.8, 3.3]",Low Pass,,1.8601075,,Incomplete,,,,,,,,,,1,Regular Play,Shanshan Liu,25486.0,Left Back,4,China PR Women's,1207,['044d5e91-edaf-4661-861b-51f14571117d'],0,,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:00.684,Pass,
,,,,,,,,,,,,,,,,0.6492,,,,,,,,,,,,,e0dd8e4a-06a8-40bd-a4d6-927ec1c1edff,73,,,"[47.1, 71.1]",22983,1,,,,,0.4160645,,Left Foot,,,"[55.7, 74.9]",Ground Pass,,9.402127,,,,Lucía García Córdoba,25513.0,,,,,,,1,Regular Play,Jennifer Hermoso Fuentes,10151.0,Right Center Forward,4,China PR Women's,1207,['b4d7ce9e-8ba3-44bf-a438-ff974620e0ca'],6,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:06.759,Pass,
,,,,,,,,,,,,,,,,1.0363,,,,,,,,,,,,,943814c0-93db-43fe-9a23-c56d29848f75,77,,,"[57.2, 74.9]",22983,1,,,,,0.30017117,,Right Foot,,,"[61.4, 76.2]",Ground Pass,,4.3965898,,Incomplete,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,Regular Play,Lucía García Córdoba,25513.0,Right Midfield,4,China PR Women's,1207,"['05da52fc-b731-4ce0-85a2-476b088e3da0', 'e04f7c8e-1dd5-4fe6-902d-c39218f7d1f6']",9,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:09.506,Pass,
,,,,,,,,,,True,,,,,,1.5236,,,,,,,,,,,,,e04f7c8e-1dd5-4fe6-902d-c39218f7d1f6,79,,,"[58.7, 3.9]",22983,1,,,,,3.035436,,Right Foot,,,"[46.5, 5.2]",Ground Pass,,12.269067,,,,Yuping Lin,25487.0,,,,,,Interception,1,Regular Play,Shanshan Liu,25486.0,Left Back,4,China PR Women's,1207,"['5ac8c781-9355-4e45-b1a9-651c9bf0ef1b', '943814c0-93db-43fe-9a23-c56d29848f75']",10,,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:10.542,Pass,
,,,,,,,,,,,,,,,,2.5507,,,,,,,,,,,,,9fc054c6-2283-4a61-bc37-ec73ae3d0a33,83,,,"[47.8, 5.8]",22983,1,,,,,0.14678608,,Left Foot,,,"[85.0, 11.3]",High Pass,,37.60439,,Incomplete,,,,,,,,,,1,Regular Play,Yuping Lin,25487.0,Left Center Back,4,China PR Women's,1207,['91eb3888-4937-4f3a-bf53-7f47f971e76a'],12,,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:12.226,Pass,
,,,,,,,,,,,,,,,,1.111013,,,,,,,,,,,,,3ba2229c-935d-46cd-8162-a0d9713b39e6,85,,,"[55.4, 14.0]",22983,1,,,,,-0.37404442,,Right Foot,,,"[66.1, 9.8]",Ground Pass,,11.4947815,,,,Rui Zhang,25490.0,,,,,,Recovery,1,Regular Play,Yan Wang,25750.0,Left Center Midfield,4,China PR Women's,1207,['daba2464-e70c-4f5d-80d7-fa6e48e535c9'],16,,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:16.695,Pass,
,,,,,,,,,,,,,,,,1.486611,,,,,,,,,,,,,c5539705-e602-4692-8056-1db7a60ad15c,91,,,"[67.1, 8.6]",22983,1,,,,,1.9681848,,Left Foot,,,"[52.2, 44.1]",Ground Pass,,38.50013,,,,Haiyan Wu,25480.0,,,,,,Free Kick,1,From Free Kick,Yuping Lin,25487.0,Left Center Back,5,China PR Women's,1207,['1252ecd5-f561-4062-b440-234f0900781c'],29,,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:29.301,Pass,
,,,,,,,,,,,,,,,,1.524963,,,,,,,,,,,,,039f08f4-ef5d-445e-9245-2cc0871b9862,94,,,"[53.7, 40.1]",22983,1,,,,,-1.6379597,,Right Foot,,,"[52.2, 17.8]",Ground Pass,,22.350391,,,,Yuping Lin,25487.0,,,,,,,1,From Free Kick,Haiyan Wu,25480.0,Right Center Back,5,China PR Women's,1207,['c4148520-75db-4d6e-b2b8-23d08a19a0fd'],32,,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:32.963,Pass,
,,,,,,,,,,,,,,,,2.022,,,,,,,,,,,,,fe0000d2-b665-4c74-b527-254f44285b2c,97,,,"[52.2, 17.4]",22983,1,,,,,0.7089922,,Right Foot,,,"[74.7, 36.7]",High Pass,,29.643549,,Incomplete,,,,,,,,,,1,From Free Kick,Yuping Lin,25487.0,Left Center Back,5,China PR Women's,1207,['c641e3e2-2f19-494a-9805-711ecb16e6b1'],35,,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:35.128,Pass,
,,,,,,,,,,,,,,,,0.1805,,,,,,,,,,,,,3bae803e-68bb-4d6b-b069-5682b9963a4d,100,,,"[50.0, 42.8]",22983,1,,,,,-0.6365082,,Right Foot,,,"[52.3, 41.1]",Low Pass,,2.86007,,Incomplete,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,From Free Kick,Patricia Guijarro Gutiérrez,15287.0,Left Center Midfield,5,China PR Women's,1207,"['977614b4-fad7-461e-9c4f-baff4f31a864', 'c665ce8b-f35d-4241-8ee6-f8cf548bb378']",38,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:38.080,Pass,
,,,,,,,,,,,,,,,,3.5222,,,,,,,,,,,,,f6a12dc9-2495-4717-afd4-469ab6ea11b4,105,,,"[77.9, 38.6]",22983,1,,,,,-0.5669449,,Right Foot,,,"[107.9, 19.5]",Ground Pass,,35.564167,,Incomplete,,Yasha Gu,25488.0,,,,Through Ball,True,,1,From Free Kick,Rui Zhang,25490.0,Right Center Midfield,5,China PR Women's,1207,"['1b06a7e6-1652-456e-9360-2c04f44680e7', '8463be53-0500-470b-82a2-c7826bb3438f']",40,,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:40.508,Pass,
,,,,,,,,,,,,,,,,3.5354,,,,,,,,,,,,,8c4e45c8-ff80-49cc-8cc9-85ca7799ea02,110,,,"[11.6, 50.1]",22983,1,,,,,-1.2738441,,Right Foot,,,"[26.9, 0.1]",Ground Pass,,52.288525,,Out,,María Francesca Caldentey Oliver,10161.0,,,True,,,,1,Regular Play,Marta Corredera Rueda,10200.0,Right Back,6,Spain Women's,863,"['77c36d64-1151-4714-b409-73f7ba2e2e18', '8a4e4976-458f-4c79-9e90-c0de6b4cdd17']",47,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:47.549,Pass,True
,,,,,,,,,,,,,,,,1.404145,,,,,,,,,,,,,7cb41af8-7f76-4811-be9c-746be7285a2a,112,,,"[91.5, 80.0]",22983,2,,,,,-0.5338943,,,,,"[109.6, 69.3]",High Pass,,21.026175,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Peng Han,25481.0,Right Back,7,China PR Women's,1207,['9f5b9d33-6906-4168-885a-1addbbafb6f9'],7,,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:07.372,Pass,
,,,,,,,,,,,,,,,,0.9176,,,,,,,,,,,,,9f5b9d33-6906-4168-885a-1addbbafb6f9,113,,,"[10.5, 10.8]",22983,2,,,,,-0.583373,,Head,,,"[15.5, 7.5]",Low Pass,,5.990826,,,,María Francesca Caldentey Oliver,10161.0,,,,,,Recovery,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,8,Spain Women's,863,"['7cb41af8-7f76-4811-be9c-746be7285a2a', 'a437adf3-363c-4e52-8004-306fc3a1c948']",8,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:08.776,Pass,
,,,,,,,,,,,,,,,,1.4948,,,,,,,,,,,,,134ff746-cb77-489d-8e9a-e53b934b7a8f,116,,,"[13.4, 7.0]",22983,2,,,,,1.2604089,,Right Foot,,,"[15.1, 12.3]",Low Pass,,5.565968,,,,Virginia Torrecilla Reyes,10202.0,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Midfield,8,Spain Women's,863,['6668befc-645d-4255-97b2-a713c4d92838'],9,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:09.694,Pass,
,,,,,,,,,,,,,,,,0.6023,,,,,,,,,,,,,27a9b169-fceb-4683-b862-73b7b14de57a,120,,,"[17.6, 16.7]",22983,2,,,,,-0.24244702,,Right Foot,,,"[26.9, 14.4]",Ground Pass,,9.580188,,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,,1,Regular Play,Virginia Torrecilla Reyes,10202.0,Right Center Midfield,8,Spain Women's,863,"['a887b404-929d-413c-ae2f-51a1bf73086e', 'cd1b656a-d650-4dd8-912b-0b372ba1a436']",12,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:12.146,Pass,True
,,,,,,,,,,,,,,,,0.8597,,,,,,,,,,,,,72feebfd-56d9-4a0a-9e37-ef6af0304559,125,,,"[81.0, 63.4]",22983,2,,,,,3.0462306,,Right Foot,,,"[69.5, 64.5]",Ground Pass,,11.552489,,Incomplete,,Haiyan Wu,25480.0,,,,,,Recovery,1,Regular Play,Peng Han,25481.0,Right Back,8,Spain Women's,863,"['81eb7db4-3cbe-4c2f-bdbe-636d29347fc3', '94a099cb-07c9-4195-b695-b7cdd7f791d7', '9fe891dd-3b52-4ec9-a6c8-3a232fa72821']",15,,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:15.426,Pass,True
,,,,,,,,,,,,,,,,0.6696,,,,,,,,,,,,,94a099cb-07c9-4195-b695-b7cdd7f791d7,127,,,"[50.6, 15.6]",22983,2,,,,,-2.492597,,Right Foot,,,"[44.8, 11.2]",Ground Pass,,7.28011,,,,María Francesca Caldentey Oliver,10161.0,,,,,,Recovery,1,Regular Play,Nahikari García Pérez,25510.0,Left Center Forward,8,Spain Women's,863,"['72feebfd-56d9-4a0a-9e37-ef6af0304559', 'ee9f4985-d999-4c06-be51-933b870e85d8']",16,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:16.286,Pass,
,,,,,,,,,,,,,,,,2.8228,,,,,,,,,,,,,45af5a88-51f6-44ed-b83b-a149928ea36d,130,,,"[71.9, 18.0]",22983,2,,,,,0.28978792,,Right Foot,,,"[99.4, 26.2]",Ground Pass,,28.696516,,,,Jennifer Hermoso Fuentes,10151.0,,,,Through Ball,True,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Midfield,8,Spain Women's,863,['fe20698c-a395-403a-ab8a-1af3bc927913'],20,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:20.407,Pass,
