50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,58bfca43-be37-43e3-9781-525c17111d68,1,,,,22949,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Germany Women's,857,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10399, 'name': 'Kathrin Julia Hendrich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 15423, 'name': 'Verena Schweers'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 15}, {'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 13}, {'player': {'id': 10266, 'name': 'Lena Goeßling'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 25478, 'name': 'Lena Oberdorf'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Germany Women's,857,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2b963839-21a0-4385-b623-7ce35afb0f5b,2,,,,22949,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Germany Women's,857,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 10142, 'name': 'Sandra Paños García-Villamil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 10148, 'name': 'Marta Torrejón Moya'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 10165, 'name': 'Irene Paredes Hernandez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 10155, 'name': 'María Pilar León Cebrián'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 10200, 'name': 'Marta Corredera Rueda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 7}, {'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 10153, 'name': 'Silvia Meseguer Bellido'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 10202, 'name': 'Virginia Torrecilla Reyes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 10143, 'name': 'Alexia Putellas Segura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 25510, 'name': 'Nahikari García Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Spain Women's,863,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0580673d-b145-4fd8-a2d1-6baf456e35e5,3,,,,22949,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Germany Women's,857,['f3162b8c-438d-4594-8d8f-ac03c0b31c2b'],0,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f3162b8c-438d-4594-8d8f-ac03c0b31c2b,4,,,,22949,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Germany Women's,857,['0580673d-b145-4fd8-a2d1-6baf456e35e5'],0,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,721963e2-b2fc-417f-9344-9b18671c8114,1812,,,,22949,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,Spain Women's,863,['9ad787a9-d33b-4411-980c-32daac9182e5'],0,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9ad787a9-d33b-4411-980c-32daac9182e5,1813,,,,22949,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,Spain Women's,863,['721963e2-b2fc-417f-9344-9b18671c8114'],0,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.8647,,,,,,,,,,,02772439-2600-430f-b865-2fa02f636043,5,,,"[60.0, 40.0]",22949,0,,,,,3.03462,,Left Foot,,,"[45.1, 41.6]",Ground Pass,,14.98566,,,,Lena Goeßling,10266.0,,,,,Kick Off,1,From Kick Off,Alexandra Popp,15178.0,Left Center Forward,2,Germany Women's,857,['c9f3ef89-562f-41ae-b1b5-b7311f24466b'],0,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:00.319,Pass,
,,,,,,,,,,,,,,,,,1.128356,,,,,,,,,,,92921d1b-cd7b-43af-b4f8-c457ea83e363,8,,,"[45.1, 41.6]",22949,0,,,,,-1.8462224,,Left Foot,,,"[43.8, 37.0]",Ground Pass,,4.7801676,,,,Marina Hegering,25491.0,,,,,,1,From Kick Off,Lena Goeßling,10266.0,Left Center Midfield,2,Germany Women's,857,['69bf6dbb-4312-4340-9b4d-e74f1b5decfd'],1,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:01.462,Pass,
,,,,,,,,,,,,,,,,,1.4578,,,,,,,,,,,793d335f-9f99-4c66-927e-22f7b5637668,12,,,"[44.9, 35.1]",22949,0,,,,,0.42084968,,Left Foot,,,"[80.2, 50.9]",High Pass,,38.674667,,Incomplete,,Svenja Huth,10374.0,,,,,,1,From Kick Off,Marina Hegering,25491.0,Left Center Back,2,Germany Women's,857,"['2b917574-5ff4-4f30-ada8-014c4dbc6f1d', '9dbfc04b-edde-4e78-aba1-2db99c06fb3e']",2,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:02.736,Pass,
,,,,,,,,,,,,,,,,,3.2046,,,,,,,,,,,03a72d91-2551-4b02-a6e5-e12de485146b,16,,,"[55.5, 29.9]",22949,0,,,,,0.20529869,,Right Foot,,,"[96.8, 38.5]",Low Pass,,42.185898,,Incomplete,,María Francesca Caldentey Oliver,10161.0,,,Through Ball,True,,1,From Kick Off,Virginia Torrecilla Reyes,10202.0,Left Center Midfield,2,Germany Women's,857,"['1d2eb879-9b53-40ab-bd63-8bf4c8cb0de2', 'b0a8f07c-7c93-48b9-86d5-1d6289e213a9']",6,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:06.462,Pass,
,,,,,,,,,,,,,,,,,2.7991,,,,,,,,,,,b68d595c-0360-42ef-8cb8-5335da95b8e6,23,,,"[29.0, 26.8]",22949,0,,,,,2.5935688,,Right Foot,,,"[5.9, 40.9]",Ground Pass,,27.06326,,,,Almuth Schult,10257.0,,,,,,1,From Kick Off,Lena Oberdorf,25478.0,Left Midfield,2,Germany Women's,857,['1632e8ae-777f-4e43-b37b-450daf7ed70a'],14,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:14.297,Pass,
,,,,,,,,,,,,,,,,,3.0089,,,,,,,,,,,4d93616a-d186-491c-8f66-bed5c838cf70,26,,,"[21.0, 53.0]",22949,0,,,,,0.050942726,,Right Foot,,,"[81.8, 56.1]",High Pass,,60.87898,,Incomplete,,Svenja Huth,10374.0,,,,,,1,From Kick Off,Almuth Schult,10257.0,Goalkeeper,2,Germany Women's,857,"['70de1ca6-19be-4422-aeb6-4e5a73a2bdb1', 'b9556938-a0e3-461b-823f-e3bb20fda50b']",30,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:30.949,Pass,
,,,,,,,,,,,,,,,,,2.3019,,,,,,,,,,,70de1ca6-19be-4422-aeb6-4e5a73a2bdb1,28,,,"[38.3, 24.0]",22949,0,,,,,1.3686275,,Head,,,"[41.6, 40.1]",High Pass,,16.43472,,,,Silvia Meseguer Bellido,10153.0,,,,,Recovery,1,Regular Play,María Pilar León Cebrián,10155.0,Left Center Back,3,Spain Women's,863,"['4d93616a-d186-491c-8f66-bed5c838cf70', '5107e739-fe71-4223-af21-9a515554ec90']",33,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:33.958,Pass,
,,,,,,,,,,,,,,,,,1.2276,,,,,,,,,,,f834b6ad-aa2e-4c88-8ac3-0e199b75f481,32,,,"[40.4, 39.5]",22949,0,,,,,0.5267505,,Right Foot,,,"[54.5, 47.7]",Low Pass,,16.311039,,,,Nahikari García Pérez,25510.0,,,,,,1,Regular Play,Silvia Meseguer Bellido,10153.0,Right Center Midfield,3,Spain Women's,863,"['85dec1b2-5c4f-4335-a02a-56637e25988c', '897553bf-a147-4017-9967-1eb4e1c289b0']",36,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:36.559,Pass,True
,,,,,,,,,,,,,,,,,1.307352,,,,,,,,,,,09cca2bc-60b9-48f1-bf39-d57af7a3be55,39,,,"[66.1, 39.6]",22949,0,,,,,0.9682637,,Right Foot,,,"[78.0, 56.9]",Ground Pass,,20.99762,,,,Giulia Gwinn,25492.0,,,,,,1,Regular Play,Lena Oberdorf,25478.0,Left Midfield,4,Germany Women's,857,['4e28d94b-d222-4453-87b3-8e3a5255e239'],40,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:40.806,Pass,
,,,,,,,,,,,,,,,,,0.8892,,,,,,,,,,,13dc6c6e-5d98-47bc-b269-12167689a880,43,,,"[78.3, 51.9]",22949,0,,,,,-0.6141594,,Right Foot,,,"[86.1, 46.4]",Ground Pass,,9.544108,,Unknown,,Svenja Huth,10374.0,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Midfield,4,Germany Women's,857,"['84823f18-a17d-4178-8029-651bb8f99ce8', 'a03f49a7-3d0f-4b2a-997b-c06ab6da48e6']",42,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:42.778,Pass,True
,,,,,,,,,,,,,,,,,1.7646,,,,,,,,,,,4c0cb739-a993-48da-b234-381f477798b5,56,,,"[7.0, 36.1]",22949,2,,,,,-0.17949864,,Right Foot,,,"[56.6, 27.1]",High Pass,,50.40992,,,,Jennifer Hermoso Fuentes,10151.0,,,,,Goal Kick,1,From Goal Kick,Sandra Paños García-Villamil,10142.0,Goalkeeper,6,Spain Women's,863,['5285b9c1-d4f0-4098-8e82-413031c6a966'],17,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:17.108,Pass,
,,,,,,,,,,,,,,,,,1.5223,,,,,,,,,,,3d487ae1-6713-4063-bf9b-cde912c6bc9c,58,,,"[56.6, 27.1]",22949,2,,,,,-0.11065722,,Head,,,"[72.8, 25.3]",Low Pass,,16.299694,,Incomplete,,Nahikari García Pérez,25510.0,,,,,,1,From Goal Kick,Jennifer Hermoso Fuentes,10151.0,Center Defensive Midfield,6,Spain Women's,863,"['2f3b57cb-4261-4b98-834b-05eab00395fd', '5712d5a1-63c9-486f-b1a9-1767cd9c08c5']",18,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:18.873,Pass,
,,,,,,,,,,,,,,,,,1.094892,,,,,,,,,,,8b4cafad-afa7-4802-90f8-e6e5c42d68d7,63,,,"[48.4, 52.4]",22949,2,,,,,-2.7819455,,Right Foot,,,"[35.9, 47.7]",Ground Pass,,13.3544,,,,Sara Doorsoun-Khajeh,10261.0,,,,,,1,Regular Play,Kathrin Julia Hendrich,10399.0,Right Back,7,Germany Women's,857,"['3ff56f90-eeb8-448e-bb24-c500040ff6b4', 'fdbe3453-5548-43fa-9a26-4e040795614f']",20,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:20.690,Pass,True
,,,,,,,,,,,,,,,,,2.262193,,,,,,,,,,,d79fa5e3-2743-4306-89e4-ab1e3f555609,67,,,"[33.2, 47.4]",22949,2,,,,,-2.9996955,,Right Foot,,,"[7.3, 43.7]",Ground Pass,,26.16295,,,,Almuth Schult,10257.0,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,7,Germany Women's,857,"['37146669-5b39-4932-a97f-a6927de3e7ba', '9c6d1a6d-53e7-450f-a274-ff3b80263023']",22,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:22.935,Pass,True
,,,,,,,,,,,,,,,,,3.193669,,,,,,,,,,,10f1e129-167d-49cd-8f93-4dad52d1b88d,70,,,"[7.3, 43.7]",22949,2,,,,,0.299045,,Right Foot,,,"[45.9, 55.6]",High Pass,,40.392696,,Incomplete,,Alexandra Popp,15178.0,,,,,,1,Regular Play,Almuth Schult,10257.0,Goalkeeper,7,Germany Women's,857,"['8703054f-2fea-4dea-bcb7-8387101b4adb', 'eef4ec64-118c-4f36-9364-da776c81d676']",25,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:25.249,Pass,
,,,,,,,,,,,,,,,,,2.1423,,,,,,,,,,,eef4ec64-118c-4f36-9364-da776c81d676,72,,,"[74.2, 24.5]",22949,2,,,,,2.549993,,Head,,,"[67.8, 28.8]",High Pass,,7.7103825,,,,Silvia Meseguer Bellido,10153.0,,,,,Recovery,1,Regular Play,Virginia Torrecilla Reyes,10202.0,Left Center Midfield,8,Spain Women's,863,"['10f1e129-167d-49cd-8f93-4dad52d1b88d', 'ef2b840f-20dd-4043-84fe-99a1ed6081a7']",28,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:28.443,Pass,
,,,,,,,,,,,,,,,,,0.80372,,,,,,,,,,,aa087dba-a4a1-46b0-a7bb-ae48185b3f56,74,,,"[67.8, 29.2]",22949,2,,,,,-1.0201207,,Head,,,"[71.3, 23.5]",High Pass,,6.6887965,,Incomplete,,Jennifer Hermoso Fuentes,10151.0,,,,,,1,Regular Play,Silvia Meseguer Bellido,10153.0,Right Center Midfield,8,Spain Women's,863,"['81333ae1-b7f6-4434-9f98-64456a9d58d1', '9338a9ac-e6d8-430c-aca8-eca2044ad60e']",30,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:30.585,Pass,
,,,,,,,,,,,,,,,,,1.536,,,,,,,,,,,0a06455f-4e5f-4d81-a436-00449975e06a,80,,,"[40.0, 10.8]",22949,2,,,,,-0.32702756,,Left Foot,,,"[62.7, 3.1]",High Pass,,23.970398,,,,Alexia Putellas Segura,10143.0,,,,,,1,Regular Play,María Pilar León Cebrián,10155.0,Left Center Back,8,Spain Women's,863,"['70ab2535-d120-4433-a212-27fd95e1c7a8', 'fed697a6-27a6-4549-b5d7-ddbddb33841a']",35,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:35.169,Pass,True
,,,,,,,,,,,,,,,,,1.598855,,,,,,,,,,,0fc1869c-044b-4bb3-bbcb-baaebaf4f58a,84,,,"[53.4, 7.3]",22949,2,,,,,1.2816638,,Right Foot,,,"[58.1, 23.1]",Low Pass,,16.484236,,,,Silvia Meseguer Bellido,10153.0,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Wing,8,Spain Women's,863,['8bc6f561-2dbe-4606-b78f-8558b7d24af5'],39,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:39.049,Pass,
,,,,,,,,,,,,,,,,,2.196735,,,,,,,,,,,83146f21-3191-4894-b3ea-804bf7fc946d,87,,,"[53.4, 24.2]",22949,2,,,,,1.0522143,,Right Foot,,,"[75.2, 62.4]",High Pass,,43.982723,,Incomplete,,María Francesca Caldentey Oliver,10161.0,,,,,,1,Regular Play,Silvia Meseguer Bellido,10153.0,Right Center Midfield,8,Spain Women's,863,"['7db7f52a-07a5-4aff-b2b9-137033f8eb9b', 'de639197-3c91-4ac9-8009-bd1d3139b810']",41,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:41.905,Pass,
,,,,,,,,,,,,,,,,,1.081308,,,,,,,,,,,dd3bd14c-39d2-4a41-aed5-e27a6fd224f5,91,,,"[46.5, 16.7]",22949,2,,,,,1.0516502,,Left Foot,,,"[52.5, 27.2]",Ground Pass,,12.093387,,,,Giulia Gwinn,25492.0,,,,,,1,Regular Play,Verena Schweers,15423.0,Left Back,9,Germany Women's,857,['7f9a4f4c-e58a-43b3-8921-3774db7c7545'],44,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:44.799,Pass,
,,,,,,,,,,,,,,,,,1.653915,,,,,,,,,,,b2059720-8b69-4e90-b6ff-ecae47e8c619,94,,,"[52.5, 27.2]",22949,2,,,,,-1.6719725,,Right Foot,,,"[50.5, 7.5]",Ground Pass,,19.801262,,,,Verena Schweers,15423.0,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Midfield,9,Germany Women's,857,['f10a03fa-7bf2-4680-946e-c5b3952214d7'],46,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:46.166,Pass,
