50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.4629,,,,,,,,,,,,,6b0c6f58-5917-4e21-b63c-4105d55015f6,19,,"[57.2, 78.2]",22926,0,,,,,-2.4644651,,Right Foot,,,,"[52.1, 74.1]",Ground Pass,,6.5436993,,,Dzsenifer Marozsan,10262.0,,,,,,1,From Throw In,Kathrin Julia Hendrich,10399.0,Right Back,3,Germany Women's,857,"['9536b03e-eb1f-465b-a187-aabd9b626d44', 'de4d422a-2bb8-4327-a31e-9642538f8ab5']",15,,,,,,,,,,,,,,,,Germany Women's,857,00:00:15.234,Pass,True
,,,,,,,,,,,,,,,,2.2344,,,,,,,,,,,,,8b40cdc9-4353-4de1-abf5-d3d5b3fddd2b,21,,"[52.1, 74.1]",22926,0,,,,,-0.0742129,,Right Foot,,,,"[79.0, 72.1]",High Pass,,26.974247,Incomplete,,Giulia Gwinn,25492.0,,,,,,1,From Throw In,Dzsenifer Marozsan,10262.0,Right Center Midfield,3,Germany Women's,857,"['514e3aba-8671-4ff1-878d-86bf443bdd97', 'fbddd10b-69fc-4d91-b854-52c36c169377']",15,,,,,,,,,,,,,,,,Germany Women's,857,00:00:15.697,Pass,
,,,,,,,,,,,,,,,,0.914,,,,,,,,,,,,,e51e93bb-a58e-4009-bce3-6a0b777cb68e,24,,"[61.1, 80.0]",22926,0,,,,,-1.234554,,,,,,"[64.7, 69.7]",High Pass,,10.911004,,,Dzsenifer Marozsan,10262.0,,,,,Throw-in,1,From Throw In,Kathrin Julia Hendrich,10399.0,Right Back,4,Germany Women's,857,['b0fba6ea-26fb-4b58-94f9-a709f584d07c'],26,,,,,,,,,,,,,,,,Germany Women's,857,00:00:26.538,Pass,
,,,,,,,,,,,,,,,,1.4683,,,,,,,,,,,,,08b3f029-579d-4db3-911e-7f81f8cec8e6,27,,"[64.7, 69.7]",22926,0,,,,,1.9195673,,Right Foot,,,,"[61.9, 77.4]",Low Pass,,8.19329,,,Kathrin Julia Hendrich,10399.0,,,,,,1,From Throw In,Dzsenifer Marozsan,10262.0,Right Center Midfield,4,Germany Women's,857,['586ba7e4-9170-43e8-a75d-2ecf2e94625a'],27,,,,,,,,,,,,,,,,Germany Women's,857,00:00:27.492,Pass,
,,,,,,,,,,,,,,,,1.480197,,,,,,,,,,,,,1f315b54-e556-4f2a-bf67-71dcb4ba08e8,30,,"[59.0, 76.4]",22926,0,,,,,-2.5727448,,Right Foot,,,,"[46.8, 68.6]",Ground Pass,,14.480331,,,Marina Hegering,25491.0,,,,,,1,From Throw In,Kathrin Julia Hendrich,10399.0,Right Back,4,Germany Women's,857,['1856a49a-d990-4f20-b16a-1b7881a8319d'],29,,,,,,,,,,,,,,,,Germany Women's,857,00:00:29.000,Pass,
,,,,,,,,,,,,,,,,3.444561,,,,,,,,,,,,,f254d7a8-a73e-4ac4-9cbb-f8a0795e4d5f,33,,"[42.9, 60.7]",22926,0,,,,,-2.5697873,,Right Foot,,,,"[21.3, 46.8]",Ground Pass,,25.685987,,,Almuth Schult,10257.0,,,,,,1,From Throw In,Marina Hegering,25491.0,Right Center Back,4,Germany Women's,857,['a9f96149-a2d4-4e3f-aaa7-0f31b1b7ef1a'],31,,,,,,,,,,,,,,,,Germany Women's,857,00:00:31.431,Pass,
,,,,,,,,,,,,,,,,1.983197,,,,,,,,,,,,,838294cb-d50d-4f28-982d-c358be996b41,36,,"[20.7, 43.7]",22926,0,,,,,-1.478396,,Right Foot,,,,"[23.1, 17.8]",Ground Pass,,26.01096,,,Sara Doorsoun-Khajeh,10261.0,,,,,,1,From Throw In,Almuth Schult,10257.0,Goalkeeper,4,Germany Women's,857,['acc4226c-ab83-4e58-8f09-8877366319cb'],37,,,,,,,,,,,,,,,,Germany Women's,857,00:00:37.199,Pass,
,,,,,,,,,,,,,,,,1.615189,,,,,,,,,,,,,4c64516f-2b49-4c6d-a41a-32f77e53d14b,39,,"[22.9, 19.4]",22926,0,,,,,1.4170201,,Left Foot,,,,"[26.0, 39.4]",Ground Pass,,20.238825,,,Melanie Leupolz,15648.0,,,,,,1,From Throw In,Sara Doorsoun-Khajeh,10261.0,Left Center Back,4,Germany Women's,857,['685fd269-7288-434f-99bd-6c3b577cd4aa'],40,,,,,,,,,,,,,,,,Germany Women's,857,00:00:40.940,Pass,
,,,,,,,,,,,,,,,,1.166681,,,,,,,,,,,,,c9250a35-e9f5-4bfd-9d54-5845844ea9af,42,,"[31.3, 41.9]",22926,0,,,,,1.3171222,,Right Foot,,,,"[37.6, 66.2]",Ground Pass,,25.103386,,,Marina Hegering,25491.0,,,,,,1,From Throw In,Melanie Leupolz,15648.0,Center Defensive Midfield,4,Germany Women's,857,['3c658239-37a7-44c2-83c9-e2277c692796'],44,,,,,,,,,,,,,,,,Germany Women's,857,00:00:44.208,Pass,
,,,,,,,,,,,,,,,,2.246135,,,,,,,,,,,,,2d132e17-0d08-43c6-9f61-e506d1d06678,45,,"[40.7, 67.6]",22926,0,,,,,-0.12463534,,Right Foot,,,,"[84.6, 62.1]",High Pass,,44.24319,Unknown,,Alexandra Popp,15178.0,,,,,,1,From Throw In,Marina Hegering,25491.0,Right Center Back,4,Germany Women's,857,['b9dc9e34-2a9c-4ac2-adf7-f79d3507fd89'],47,,,,,,,,,,,,,,,,Germany Women's,857,00:00:47.144,Pass,
,,,,,,,,,,,,,,,,2.9414,,,,,,,,,,,,,819626a7-41f4-4202-a4a9-c52800d35324,49,,"[36.4, 13.9]",22926,1,,,,,0.022879303,,Right Foot,,,,"[80.1, 14.9]",High Pass,,43.71144,Incomplete,,Shanshan Wang,25485.0,,,,,Free Kick,1,From Free Kick,Shanshan Liu,25486.0,Left Back,5,China PR Women's,1207,"['73b35b05-b9d9-4a81-b756-3a17f63f89da', '9f6195c0-2dde-4081-9b3b-5bb4e47d33da']",12,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:12.733,Pass,
,,,,,,,,,,,,,,,,1.4362,,,,,,,,,,,,,b60aab12-59f9-4b43-b202-9e560201c251,53,,"[43.9, 66.4]",22926,1,,,,,0.19739556,,Head,,,,"[50.9, 67.8]",High Pass,,7.1386275,Incomplete,,Giulia Gwinn,25492.0,,,,,Recovery,1,From Free Kick,Melanie Leupolz,15648.0,Center Defensive Midfield,5,China PR Women's,1207,"['c86e09e1-e3b2-4683-bfa8-bdd8ad74cbea', 'f929874d-3e7a-48c7-9134-44a870b4aceb']",17,,,,,,,,,,,,,,,,Germany Women's,857,00:01:17.476,Pass,
,,,,,,,,,,,,,,,,3.0665,,,,,,,,,,,,,c86e09e1-e3b2-4683-bfa8-bdd8ad74cbea,55,,"[69.2, 12.3]",22926,1,,,,,0.51142,,Left Foot,,,,"[98.6, 28.8]",High Pass,,33.713646,Incomplete,,,,,,,,Recovery,1,From Free Kick,Rui Zhang,25490.0,Right Center Midfield,5,China PR Women's,1207,"['b60aab12-59f9-4b43-b202-9e560201c251', 'bacc3f26-40ab-458e-a0ec-00de19d1d4f0']",18,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:18.912,Pass,
,,,,,,,,,,,,,,,,1.7088,,,,,,,,,,,,,bacc3f26-40ab-458e-a0ec-00de19d1d4f0,56,,"[21.5, 51.3]",22926,1,,,,,-2.721396,,Right Foot,,,,"[7.4, 45.0]",Ground Pass,,15.443445,,,Almuth Schult,10257.0,,,,,Recovery,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Left Center Back,6,Germany Women's,857,"['66a59dc7-21da-42c2-8bcf-114347619737', 'c86e09e1-e3b2-4683-bfa8-bdd8ad74cbea']",21,,,,,,,,,,,,,,,,Germany Women's,857,00:01:21.979,Pass,
,,,,,,,,,,,,,,,,3.278446,,,,,,,,,,,,,eed51623-f190-49f2-a374-08380ef5c839,59,,"[8.0, 46.6]",22926,1,,,,,0.43911266,,Right Foot,,,,"[47.6, 65.2]",High Pass,,43.750656,Incomplete,,Giulia Gwinn,25492.0,,,,,,1,Regular Play,Almuth Schult,10257.0,Goalkeeper,6,Germany Women's,857,"['12014435-f63d-46dc-9ca5-bc45adc5be47', 'bb1e80b1-1e92-4ff5-b11e-e9030c67374c']",23,,,,,,,,,,,,,,,,Germany Women's,857,00:01:23.727,Pass,
,,,,,,,,,,,,,,,,1.490154,,,,,,,,,,,,,bb1e80b1-1e92-4ff5-b11e-e9030c67374c,61,,"[72.5, 14.9]",22926,1,,,,,2.1882021,,Head,,,,"[65.4, 24.9]",High Pass,,12.264175,Incomplete,,,,,,,,Recovery,1,Regular Play,Shanshan Liu,25486.0,Left Back,6,Germany Women's,857,"['de0e1368-6074-4a31-a6e2-5c1a4491b174', 'eed51623-f190-49f2-a374-08380ef5c839']",27,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:27.006,Pass,
,,,,,,,,,,,,,,,,4.875917,,,,,,,,,,,,,303c59a6-dfef-48b9-814d-1e24b96ae06c,67,,"[64.5, 61.9]",22926,1,,,,,0.14994517,,Right Foot,,,,"[106.2, 68.2]",High Pass,,42.173214,,,Alexandra Popp,15178.0,,,Through Ball,True,,1,Regular Play,Dzsenifer Marozsan,10262.0,Right Center Midfield,6,Germany Women's,857,['556a6cf6-890a-4a54-bfb6-94c9b0835967'],30,,,,,,,,,,,,,,,,Germany Women's,857,00:01:30.902,Pass,
,,,,,,,,,,,,,,,,1.3486,,,,,,,,,,,,,165c38e9-ef11-4696-a07b-73c106a83619,70,,"[110.3, 69.9]",22926,1,,,,,-1.39553,,Right Foot,True,,,"[115.4, 41.1]",High Pass,,29.248077,Incomplete,,Svenja Huth,10374.0,,,,,,1,Regular Play,Alexandra Popp,15178.0,Center Forward,6,Germany Women's,857,"['521a31d2-0ef3-4de2-8780-9253bc929227', '9b68fea8-345d-4aa5-adb4-03c848f2f51e']",35,,,,,,,,,,,,,,,,Germany Women's,857,00:01:35.925,Pass,
,,,,,,,,,,,,,,,,0.9369,,,,,,,,,,,,,8a74affa-20e6-4718-8227-ecd520f2b2cf,75,,"[115.8, 0.1]",22926,1,,True,,,2.599674,,,,,,"[106.0, 6.0]",Low Pass,,11.438969,,,Dzsenifer Marozsan,10262.0,,,,,Throw-in,1,From Throw In,Carolin Simon,10376.0,Left Back,7,Germany Women's,857,['7add50a5-f038-4a0f-abbb-38723038a875'],46,,,,,,,,,,,,,,,,Germany Women's,857,00:01:46.295,Pass,
,,,,,,,,,,,,,,,,1.1791,,,,,,,,,,,,,99994df6-b165-4a7b-9288-25300a464812,77,,"[106.0, 6.0]",22926,1,,,,,0.10827059,,Right Foot,,,,"[115.2, 7.0]",High Pass,,9.254189,,,Carolin Simon,10376.0,,,,,,1,From Throw In,Dzsenifer Marozsan,10262.0,Right Center Midfield,7,Germany Women's,857,['c4a5e585-7945-485d-8c4a-bf71f72739f1'],47,,,,,,,,,,,,,,,,Germany Women's,857,00:01:47.432,Pass,
,,,,,,,,,,,,,,,,1.0289,,,,,,,,,,,,,975212b1-52f5-48e4-a258-3f086ce469d6,80,,"[115.2, 7.0]",22926,1,,,,,2.5015044,,Left Foot,,,,"[110.5, 10.5]",Ground Pass,,5.860034,,,Svenja Huth,10374.0,,,,,,1,From Throw In,Carolin Simon,10376.0,Left Back,7,Germany Women's,857,['6f068228-eafd-4313-ad0f-9d81c4951099'],48,,,,,,,,,,,,,,,,Germany Women's,857,00:01:48.651,Pass,
,,,,,,,,,,,,,,,,0.8782,,,,,,,,,,,,,eda68b51-fed5-4864-b177-04e758b1714f,83,,"[110.5, 10.5]",22926,1,,,,,-2.3842244,,Right Foot,,,,"[105.0, 5.3]",Ground Pass,,7.569016,,,Dzsenifer Marozsan,10262.0,,,,,,1,From Throw In,Svenja Huth,10374.0,Left Midfield,7,Germany Women's,857,['ed490374-d4e4-4ba4-ac38-59b8f73ab4ac'],49,,,,,,,,,,,,,,,,Germany Women's,857,00:01:49.856,Pass,
,,,,,,,,,,,,,,,,0.837,,,,,,,,,,,,,cb9101b7-f06a-4595-a9a3-e66dc2afc2b0,86,,"[104.8, 5.4]",22926,1,,,,,1.2220253,,Right Foot,,,,"[108.8, 16.4]",High Pass,,11.7046995,Incomplete,,Carolin Simon,10376.0,,,,,,1,From Throw In,Dzsenifer Marozsan,10262.0,Right Center Midfield,7,Germany Women's,857,"['2a62f528-797a-4ce9-8266-1e5e22e41b59', '3681021e-51c4-4967-9084-322b10581b19']",50,,,,,,,,,,,,,,,,Germany Women's,857,00:01:50.814,Pass,
,,,,,,,,,,,,,,,,0.742283,,,,,,,,,,,,,0a4596ff-adc1-4a94-b161-6fa74e500a98,91,,"[93.3, 10.7]",22926,1,,,,,1.8063413,,Right Foot,,,,"[90.9, 20.7]",Ground Pass,,10.283968,,,Melanie Leupolz,15648.0,,,,,,1,From Throw In,Dzsenifer Marozsan,10262.0,Right Center Midfield,7,Germany Women's,857,['203e749c-eb67-4742-b025-f806deb5e0b6'],54,,,,,,,,,,,,,,,,Germany Women's,857,00:01:54.612,Pass,
,,,,,,,,,,,,,,,,1.811755,,,,,,,,,,,,,6103bd85-45c0-495b-95e2-106b45f9ddd8,94,,"[87.0, 21.7]",22926,1,,,,,2.4132752,,Right Foot,,,,"[64.8, 41.5]",Ground Pass,,29.746933,,,Marina Hegering,25491.0,,,,,,1,From Throw In,Melanie Leupolz,15648.0,Center Defensive Midfield,7,Germany Women's,857,['09c5827b-2498-48ac-8b08-3a18baf904b1'],57,,,,,,,,,,,,,,,,Germany Women's,857,00:01:57.240,Pass,
,,,,,,,,,,,,,,,,1.831193,,,,,,,,,,,,,3b2e1aab-3063-4733-bfc7-8094134586cb,98,,"[65.4, 39.2]",22926,2,,,,,-2.168911,,Right Foot,,,,"[51.5, 18.8]",Ground Pass,,24.685421,,,Sara Doorsoun-Khajeh,10261.0,,,,,,1,From Throw In,Marina Hegering,25491.0,Right Center Back,7,Germany Women's,857,['7e071cf8-bc1c-46a3-b1b4-1be7c1f6dcf1'],2,,,,,,,,,,,,,,,,Germany Women's,857,00:02:02.337,Pass,
,,,,,,,,,,,,,,,,2.57452,,,,,,,,,,,,,d5a65761-88fa-4fb1-bb91-86b5ea54b80e,101,,"[45.2, 16.8]",22926,2,,,,,2.6601477,,Right Foot,,,,"[20.7, 29.6]",Ground Pass,,27.642178,,,Almuth Schult,10257.0,,,,,,1,From Throw In,Sara Doorsoun-Khajeh,10261.0,Left Center Back,7,Germany Women's,857,['85e3bf61-ce20-48a8-83d5-0bca654603e6'],5,,,,,,,,,,,,,,,,Germany Women's,857,00:02:05.416,Pass,
,,,,,,,,,,,,,,,,1.322668,,,,,,,,,,,,,4f848b67-7c37-4355-9453-81ed4186dd32,104,,"[20.3, 38.6]",22926,2,,,,,1.1590734,,Right Foot,,,,"[30.3, 61.5]",Ground Pass,,24.988197,,,Marina Hegering,25491.0,,,,,,1,From Throw In,Almuth Schult,10257.0,Goalkeeper,7,Germany Women's,857,['ad0bde5f-6d66-4058-af53-351365c61f7e'],10,,,,,,,,,,,,,,,,Germany Women's,857,00:02:10.023,Pass,
,,,,,,,,,,,,,,,,2.187365,,,,,,,,,,,,,a36aab4b-a604-4eac-b547-f2f7db3949f6,107,,"[33.3, 60.5]",22926,2,,,,,-2.2946286,,Right Foot,,,,"[19.6, 45.0]",Ground Pass,,20.68671,,,Almuth Schult,10257.0,,,,,,1,From Throw In,Marina Hegering,25491.0,Right Center Back,7,Germany Women's,857,['e03bbece-7c06-4532-8514-7d1a9a77ac20'],14,,,,,,,,,,,,,,,,Germany Women's,857,00:02:14.899,Pass,
,,,,,,,,,,,,,,,,1.210352,,,,,,,,,,,,,99b82fa4-bec2-4ef8-95f0-d22fcac37ae2,110,,"[22.7, 40.3]",22926,2,,,,,0.51820093,,Left Foot,,,,"[34.1, 46.8]",Ground Pass,,13.122881,,,Melanie Leupolz,15648.0,,,,,,1,From Throw In,Almuth Schult,10257.0,Goalkeeper,7,Germany Women's,857,['fe570728-2694-4af5-8030-817d4d9c6129'],18,,,,,,,,,,,,,,,,Germany Women's,857,00:02:18.735,Pass,
,,,,,,,,,,,,,,,,1.944679,,,,,,,,,,,,,cc17718f-2323-40ac-a961-650b8daf124b,113,,"[38.0, 52.9]",22926,2,,,,,0.76412475,,Right Foot,,,,"[57.2, 71.3]",Ground Pass,,26.593233,,,Marina Hegering,25491.0,,,,,,1,From Throw In,Melanie Leupolz,15648.0,Center Defensive Midfield,7,Germany Women's,857,['8e10d815-6a4f-4855-a586-3a29503d383c'],24,,,,,,,,,,,,,,,,Germany Women's,857,00:02:24.266,Pass,
,,,,,,,,,,,,,,,,1.4046,,,,,,,,,,,,,c2a5ed07-a2b2-4c59-bc2b-6f4b9b08c856,116,,"[64.8, 75.8]",22926,2,,,,,-0.78845626,,Right Foot,,,,"[81.1, 59.4]",High Pass,,23.1225,,,Alexandra Popp,15178.0,,,,,,1,From Throw In,Marina Hegering,25491.0,Right Center Back,7,Germany Women's,857,['6f4a2a19-ffed-4e6f-8acc-6c6a586be474'],29,,,,,,,,,,,,,,,,Germany Women's,857,00:02:29.251,Pass,
,,,,,,,,,,,,,,,,0.9259,,,,,,,,,,,,,e06fdb87-68b2-409e-bae5-85a640f92437,120,,"[78.0, 61.1]",22926,2,,,,,1.9416876,,Left Foot,,,,"[76.6, 64.7]",Ground Pass,,3.8626416,,,Giulia Gwinn,25492.0,,,,,,1,From Throw In,Alexandra Popp,15178.0,Center Forward,7,Germany Women's,857,"['e2eeb37e-2cac-455a-b827-1fb783b2b1e7', 'f963649d-0261-4489-bd05-ee26acd90d68']",31,,,,,,,,,,,,,,,,Germany Women's,857,00:02:31.168,Pass,True
,,,,,,,,,,,,,,,,1.023984,,,,,,,,,,,,,fa46b99b-1def-4dd1-a374-79be019d1679,123,,"[76.6, 64.7]",22926,2,,,,,-1.9237868,1e1e574b-7b52-4c66-9df4-171fcaf66005,Left Foot,,,,"[74.5, 59.0]",Ground Pass,,6.074537,,,Sara Däbritz,10263.0,True,,,,,1,From Throw In,Giulia Gwinn,25492.0,Right Midfield,7,Germany Women's,857,['7c05f05d-6596-4279-9d7f-1d9bf6d600be'],32,,,,,,,,,,,,,,,,Germany Women's,857,00:02:32.133,Pass,
