50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_kick_off,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.256707,,,,,,,,,,,10930bd5-f328-4df6-bece-dda49b6e2a5c,581,,,"[50.1, 60.6]",22945,13,,,,,-2.4190485,,Right Foot,,,"[34.9, 47.2]",,Ground Pass,,20.263268,,,,,Bo-Ram Hwang,25455.0,,,,,,,1,Regular Play,Hye-Ri Kim,25451.0,Right Back,31,Korea Republic Women's,1211,['a996728b-873b-4675-94e7-95386cb2f916'],35,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:13:35.716,Pass,
,,,,,,,,,,,,,,,1.823149,,,,,,,,,,,db69f9f3-09d7-449c-aa6f-f6ad96dfe539,584,,,"[34.3, 47.2]",22945,13,,,,,-1.4232283,,Left Foot,,,"[37.6, 25.0]",,Ground Pass,,22.44393,,,,,Do-Yeon Kim,25448.0,,,,,,,1,Regular Play,Bo-Ram Hwang,25455.0,Right Center Back,31,Korea Republic Women's,1211,['34ea0d2b-e706-467a-8e34-c6f74e19ee4c'],38,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:13:38.559,Pass,
,,,,,,,,,,,,,,,1.5341,,,,,,,,,,,27006c07-7725-4137-a9de-06a6fedd8f4a,587,,,"[39.9, 22.1]",22945,13,,,,,1.8475945,,Left Foot,,,"[34.9, 39.7]",,Ground Pass,,18.296448,,,,,Bo-Ram Hwang,25455.0,,,,,,,1,Regular Play,Do-Yeon Kim,25448.0,Left Center Back,31,Korea Republic Women's,1211,['9af970ef-eee1-4c97-8da8-1c6d6ee24080'],41,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:13:41.044,Pass,
,,,,,,,,,,,,,,,2.08958,,,,,,,,,,,045e4f13-4944-413a-b145-04049c2ce53c,590,,,"[41.1, 38.3]",22945,13,,,,,-1.2473707,,Right Foot,,,"[47.1, 20.4]",,Ground Pass,,18.878824,,,,,Do-Yeon Kim,25448.0,,,,,,,1,Regular Play,Bo-Ram Hwang,25455.0,Right Center Back,31,Korea Republic Women's,1211,['c60fb5d8-27b1-4e8d-b3e2-441a1d5f53e6'],45,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:13:45.070,Pass,
,,,,,,,,,,,,,,,1.828493,,,,,,,,,,,28b0a8a9-032d-40ae-b003-77ebdc881b5c,593,,,"[50.3, 21.0]",22945,13,,,,,2.1601164,,Right Foot,,,"[38.6, 38.5]",,Ground Pass,,21.05089,,,,,Bo-Ram Hwang,25455.0,,,,,,,1,Regular Play,Do-Yeon Kim,25448.0,Left Center Back,31,Korea Republic Women's,1211,['401c9c4c-02d3-438b-bfb9-8fb7ba7ca03e'],48,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:13:48.137,Pass,
,,,,,,,,,,,,,,,0.85116,,,,,,,,,,,40c15a82-ee50-4221-8275-7fef5a3e6cb6,596,,,"[43.5, 40.1]",22945,13,,,,,-0.08314123,,Right Foot,,,"[55.5, 39.1]",,Ground Pass,,12.0415945,,,,,Mi-Na Lee,25444.0,,,,,,,1,Regular Play,Bo-Ram Hwang,25455.0,Right Center Back,31,Korea Republic Women's,1211,['80a36a27-661d-4623-a091-10684c908ae6'],51,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:13:51.263,Pass,
,,,,,,,,,,,,,,,0.934462,,,,,,,,,,,486fc24a-314c-405d-8a7a-b783dddeb7c3,599,,,"[55.5, 39.1]",22945,13,,,,,2.928224,,Right Foot,,,"[43.5, 41.7]",,Ground Pass,,12.278437,,,,,Bo-Ram Hwang,25455.0,,,,,,,1,Regular Play,Mi-Na Lee,25444.0,Right Center Midfield,31,Korea Republic Women's,1211,['3bff492b-6ce1-48ed-80ff-f4e7e69db576'],52,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:13:52.194,Pass,
,,,,,,,,,,,,,,,2.074645,,,,,,,,,,,353f5bbf-c1d1-4257-933d-4684ed09a571,602,,,"[50.9, 49.6]",22945,13,,,,,-1.6481067,,Right Foot,,,"[48.7, 21.2]",,Low Pass,,28.485085,,,,,Do-Yeon Kim,25448.0,,,,,,,1,Regular Play,Bo-Ram Hwang,25455.0,Right Center Back,31,Korea Republic Women's,1211,['26a2241c-5fdd-4f33-9202-55e323373759'],56,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:13:56.915,Pass,
,,,,,,,,,,,,,,,0.947163,,,,,,,,,,,1129c232-2ff3-4bf8-b8fd-4542a5b763fa,605,,,"[50.9, 17.3]",22945,14,,,,,-0.1133334,,Right Foot,,,"[63.2, 15.9]",,Ground Pass,,12.379418,,,,,So-Yun Ji,4647.0,,,,,,,1,Regular Play,Do-Yeon Kim,25448.0,Left Center Back,31,Korea Republic Women's,1211,['2342b22b-15f1-4422-9b8e-6beae84a95ef'],0,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:00.027,Pass,
,,,,,,,,,,,,,,,1.123048,,,,,,,,,,,d7656242-d9a7-4d79-9732-7c786ce65bae,609,,,"[61.9, 15.9]",22945,14,,,,,-2.4708962,,Right Foot,,,"[49.8, 6.3]",,Ground Pass,,15.445711,,,,,Do-Yeon Kim,25448.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,31,Korea Republic Women's,1211,"['9c7122b9-d26d-43bc-8d49-db9a151158e2', 'ea0cfb55-e317-44f1-924a-4be067fb68de']",3,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:03.481,Pass,True
,,,,,,,,,,,,,,,1.806214,,,,,,,,,,,b7d8ff5a-3359-4cff-bb7f-f5f279946d08,612,,,"[49.8, 6.3]",22945,14,,,,,1.805212,,Right Foot,,,"[45.0, 26.4]",,Low Pass,,20.665188,,,,,Bo-Ram Hwang,25455.0,,,,,,,1,Regular Play,Do-Yeon Kim,25448.0,Left Center Back,31,Korea Republic Women's,1211,['b90c14e8-4ce2-4a1e-9ed1-096cc261b4c3'],5,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:05.046,Pass,
,,,,,,,,,,,,,,,2.156912,,,,,,,,,,,7c9cb063-ddcd-47b4-ab8a-ed8957525bd8,615,,,"[63.6, 38.5]",22945,14,,,,,0.26349506,,Right Foot,,,"[85.1, 44.3]",,Ground Pass,,22.268587,,,Incomplete,,Mi-Na Lee,25444.0,,,,,,,1,Regular Play,Bo-Ram Hwang,25455.0,Right Center Back,31,Korea Republic Women's,1211,"['177636c6-fa3e-44c9-921e-3393db46bc61', '185050b7-afb3-4611-9cf7-13d74098b6a0']",10,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:10.655,Pass,
,,,,,,,,,,,,,,,1.608774,,,,,,,,,,,7535cb4d-1579-4726-b88f-71507a3afaf1,618,,,"[46.3, 80.0]",22945,14,,,,,-0.6419459,,,,,"[56.6, 72.3]",,High Pass,,12.860016,,,,,Seol-Bin Jung,25454.0,,,,,,Throw-in,1,From Throw In,Hye-Ri Kim,25451.0,Right Back,32,Korea Republic Women's,1211,['2141481f-a519-4bad-a4bb-fc88754b4e00'],33,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:33.259,Pass,
,,,,,,,,,,,,,,,1.310053,,,,,,,,,,,b3d7c6d5-a83e-49bf-9e46-dbe5645d01df,620,,,"[56.6, 72.3]",22945,14,,,,,2.8839364,,Head,,,"[41.8, 76.2]",,Low Pass,,15.305228,,,,,Hye-Ri Kim,25451.0,,,,,,,1,From Throw In,Seol-Bin Jung,25454.0,Center Forward,32,Korea Republic Women's,1211,['c8b1f21d-70e2-4d49-9438-57c707da3e6d'],34,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:34.926,Pass,
,,,,,,,,,,,,,,,1.113694,,,,,,,,,,,9f5e22f3-3f9f-45da-99d3-1bbbcd0429f6,622,,,"[41.8, 76.2]",22945,14,,,,,-1.2655731,,Head,,,"[44.1, 68.9]",,Low Pass,,7.653757,,,,,Mi-Na Lee,25444.0,,,,,,,1,From Throw In,Hye-Ri Kim,25451.0,Right Back,32,Korea Republic Women's,1211,['161475fb-5233-4edf-b439-5b3115c79a37'],36,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:36.752,Pass,
,,,,,,,,,,,,,,,1.28762,,,,,,,,,,,0a5bf5bf-3ba3-4150-8570-9452e06285cf,625,,,"[55.9, 66.2]",22945,14,,,,,0.5130579,,Left Foot,,,"[70.1, 74.2]",,Ground Pass,,16.298466,,,,,Seol-Bin Jung,25454.0,,,,,,,1,From Throw In,Mi-Na Lee,25444.0,Right Center Midfield,32,Korea Republic Women's,1211,['df4287fc-3580-4bb3-a6b5-fdefa153f8fe'],39,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:39.091,Pass,
,,,,,,,,,,,,,,,0.89048,,,,,,,,,,,9015b3cd-fd94-481a-a0ae-357096d64bbb,628,,,"[72.2, 74.4]",22945,14,,,,,3.1415927,,Right Foot,,,"[58.1, 74.4]",,Ground Pass,,14.1,,,,,Hye-Ri Kim,25451.0,,,,,,,1,From Throw In,Seol-Bin Jung,25454.0,Center Forward,32,Korea Republic Women's,1211,['ced23e86-5c90-4070-a0bd-45b0655f8c0f'],41,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:41.975,Pass,
,,,,,,,,,,,,,,,0.380475,,,,,,,,,,,262d915f-85f0-4a8a-97fd-c36d6fd93af4,631,,,"[58.7, 75.1]",22945,14,,,,,-0.17021193,,Right Foot,,,"[65.1, 74.0]",,High Pass,,6.493843,,,Incomplete,,Seol-Bin Jung,25454.0,,,,,,,1,From Throw In,Hye-Ri Kim,25451.0,Right Back,32,Korea Republic Women's,1211,"['e4ac1079-fb4e-4317-a636-5ba53755f77a', 'f8528c60-f4bb-4ef2-b928-eeeb78e23ca0']",43,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:43.466,Pass,
,,,,,,,,,,,,,,,0.893343,,,,,,,,,,,574888c7-8af3-4ef2-aca2-2195162019eb,634,,,"[60.1, 80.0]",22945,14,,,,,-1.8834286,,,,,"[56.9, 70.1]",,Low Pass,,10.404326,,,,,So-Hyun Cho,22798.0,,,,,,Throw-in,1,From Throw In,Hye-Ri Kim,25451.0,Right Back,33,Korea Republic Women's,1211,['be44b9f9-fe66-4bc8-8179-97187638673c'],53,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:53.083,Pass,
,,,,,,,,,,,,,,,1.335447,,,,,,,,,,,d18c0444-5afb-430a-9fa3-a1b0a62d986c,638,,,"[65.1, 71.5]",22945,14,,,,,-0.41421795,,Right Foot,,,"[76.7, 66.4]",,Ground Pass,,12.671622,,,,,Chae-Rim Kang,25445.0,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Left Center Midfield,33,Korea Republic Women's,1211,"['7827fc2f-00a5-40eb-8280-03a9676f138e', 'cbe5a60f-75dc-4129-b815-37507e7fd1bc']",55,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:55.971,Pass,True
,,,,,,,,,,,,,,,1.007949,,,,,,,,,,,aa6de5bc-ba98-4837-ae0b-24f2346467c1,648,,,"[71.3, 67.8]",22945,15,,,,,0.0,,Left Foot,,,"[75.2, 67.8]",,Ground Pass,,3.9,,,,,So-Yun Ji,4647.0,,,,,,Free Kick,1,From Free Kick,Hye-Ri Kim,25451.0,Right Back,34,Korea Republic Women's,1211,['aca81533-f877-4f7f-b8d3-e81d5a93b7ce'],27,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:27.012,Pass,
,,,,,,,,,,,,,,,2.31797,,,,,,,,,,,3aeee5a2-a6c8-49de-a2f2-cd8965bb21ce,651,,,"[81.4, 66.2]",22945,15,,,,,-0.6855614,,Right Foot,,,"[113.8, 39.7]",,High Pass,,41.857018,,,Incomplete,,,,,,,,,,1,From Free Kick,So-Yun Ji,4647.0,Center Attacking Midfield,34,Korea Republic Women's,1211,['95971651-5deb-4033-abe9-9a0951f23346'],30,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:30.002,Pass,
,,,,,,,,,,,,,,,0.848207,,,,,,,,,,,9030480f-58f0-4434-a6bd-08fb9cff0259,653,,,"[7.3, 41.6]",22945,15,,True,,,-0.73028165,,Keeper Arm,,,"[22.6, 27.9]",,Ground Pass,,20.537283,,,,,Osinachi Marvis Ohale,25470.0,,,,,,,1,From Keeper,Chiamaka Cynthia Nnadozie,25718.0,Goalkeeper,35,Nigeria Women's,1213,['967c453e-2602-43ff-a129-8c24f293fb2e'],43,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:15:43.229,Pass,
,,,,,,,,,,,,,,,0.796237,,,,,,,,,,,d0ef582c-f102-4561-9e06-e539e94ffd65,655,,,"[29.9, 25.1]",22945,15,,,,,-0.10238051,,Right Foot,,,"[44.5, 23.6]",,Ground Pass,,14.676852,,,,,Chinaza Uchendu,25463.0,,,,,,,1,From Keeper,Osinachi Marvis Ohale,25470.0,Left Center Back,35,Nigeria Women's,1213,['ab497b4c-2ac9-43c5-95d7-e9ee21338e63'],44,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:15:44.728,Pass,
,,,,,,,,,,,,,,,1.396944,,,,,,,,,,,b0fac451-281b-4dea-a31b-6882a0f52c97,658,,,"[44.1, 11.4]",22945,15,,,,,-0.7531513,,Left Foot,,,"[52.1, 3.9]",,Ground Pass,,10.965857,,,,,Ngozi Ebere,25468.0,,,,,,,1,From Keeper,Chinaza Uchendu,25463.0,Right Center Midfield,35,Nigeria Women's,1213,['051a6c2b-1a50-481f-bd16-a3591d5ecdc0'],46,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:15:46.057,Pass,
,,,,,,,,,,,,,,,1.312464,,,,,,,,,,,4315b7e5-2041-4a98-8182-666e6423bd40,661,,,"[51.9, 4.6]",22945,15,,,,,1.5842484,,Left Foot,,,"[51.6, 26.9]",,Ground Pass,,22.302017,,,,,Rita Chikwelu,17312.0,,,,,,,1,From Keeper,Ngozi Ebere,25468.0,Left Back,35,Nigeria Women's,1213,['3de01100-6487-4333-a5f5-694f1abb86c8'],49,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:15:49.243,Pass,
,,,,,,,,,,,,,,,1.909605,,,,,,,,,,,cb7acb28-ea97-432c-961a-10b4397e6ca2,664,,,"[55.3, 35.8]",22945,15,,,,,0.5943272,,Right Foot,,,"[88.0, 57.9]",,High Pass,,39.46771,,,Incomplete,,Francisca Ordega,5022.0,,,,,,,1,From Keeper,Rita Chikwelu,17312.0,Left Center Midfield,35,Nigeria Women's,1213,"['098a192e-de96-45fb-ad44-8bffa0f69f43', '575ff738-8645-4970-9336-ee70b2635ddb']",52,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:15:52.340,Pass,
,,,,,,,,,,,,,,,2.568473,,,,,,,,,,,b702304c-93f7-4ad0-a075-22f42ea65dab,667,,,"[72.8, 60.7]",22945,15,,,,,-0.39833614,,Right Foot,,,"[96.8, 50.6]",,High Pass,,26.038626,,,Incomplete,,Francisca Ordega,5022.0,,,,,,Recovery,1,From Keeper,Chidinma Nkeruka Okeke,25462.0,Right Back,35,Nigeria Women's,1213,"['627789f8-7ec5-496c-8833-a6ee62df3261', 'e0cbffce-4f9e-4a1b-bc2f-f8c512007a5f']",56,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:15:56.257,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,e0cbffce-4f9e-4a1b-bc2f-f8c512007a5f,669,,,"[23.3, 29.5]",22945,15,,,,,-1.9064349,,Right Foot,,,"[15.8, 8.0]",,Low Pass,,22.770596,,,,,Sel-Gi Jang,25447.0,,,,,,Recovery,1,Regular Play,Do-Yeon Kim,25448.0,Left Center Back,36,Korea Republic Women's,1211,"['5277475e-8e86-4750-9be7-f1a6ea50af84', 'b702304c-93f7-4ad0-a075-22f42ea65dab']",58,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:58.826,Pass,
,,,,,,,,,,,,,,,0.193,,,,,,,,,,,f107e619-877a-4f21-9bee-4a6fe677529e,673,,,"[13.2, 7.0]",22945,16,,,,,-0.72297937,,Right Foot,,,"[14.9, 5.5]",,Low Pass,,2.2671568,,,Incomplete,,,,,,,,,,1,Regular Play,Sel-Gi Jang,25447.0,Left Back,36,Korea Republic Women's,1211,"['36364e41-48a7-40be-b7d4-3b75a6ae07b2', 'e91931ea-9880-47c9-8c78-1568f6819443']",1,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:01.495,Pass,True
,,,,,,,,,,,,,,,0.719207,,,,,,,,,,,89006283-601f-4c2f-857e-c6cea35e9e43,675,,,"[18.0, 0.1]",22945,16,,,,,0.40609807,,,,,"[28.0, 4.4]",,Low Pass,,10.885311,,,,,Mi-Na Lee,25444.0,,,,,,Throw-in,1,From Throw In,Sel-Gi Jang,25447.0,Left Back,37,Korea Republic Women's,1211,['be8bd196-3cc3-413d-8fa6-602dbd01f65b'],19,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:19.759,Pass,
,,,,,,,,,,,,,,,1.407592,,,,,,,,,,,38dde8cb-57cc-4a1c-9f70-4a895bee4465,678,,,"[28.0, 4.4]",22945,16,,,,,0.0064515234,,Right Foot,,,"[43.5, 4.5]",,High Pass,,15.500322,,,Incomplete,,,,,,,,,,1,From Throw In,Mi-Na Lee,25444.0,Right Center Midfield,37,Korea Republic Women's,1211,['e68f6321-446e-4fde-98ff-cb875e80d238'],20,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:20.605,Pass,
,,,,,,,,,,,,,,,1.337334,,,,,,,,,,,e68f6321-446e-4fde-98ff-cb875e80d238,679,,,"[76.6, 75.6]",22945,16,,,,,-2.6296554,,Head,,,"[66.1, 69.7]",,Low Pass,,12.0440855,,,,,Onome Ebi,25465.0,,,,,,Recovery,1,From Throw In,Chidinma Nkeruka Okeke,25462.0,Right Back,37,Korea Republic Women's,1211,"['38dde8cb-57cc-4a1c-9f70-4a895bee4465', 'cefd9796-4f6d-4e06-9d56-61eda14d5ec3']",22,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:16:22.012,Pass,
,,,,,,,,,,,,,,,6.981532,,,,,,,,,,,d37b6288-b07e-4364-aa2b-4e6801f4f135,691,,,"[53.4, 58.3]",22945,16,,,,,-0.55061054,,Left Foot,,,"[112.2, 22.2]",,High Pass,,68.99747,,,Incomplete,,,,,,,,,,1,From Throw In,Onome Ebi,25465.0,Right Center Back,37,Korea Republic Women's,1211,"['532aad35-9e19-44ec-b5e5-400eccd24991', 'd0fc10ee-08ff-42c1-9d0b-4bcb4e3383ed']",28,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:16:28.278,Pass,True
,,,,,,,,,,,,,,,3.00017,,,,,,,,,,,c4415787-7b76-4b37-bfa3-43dfa7605454,694,,,"[23.8, 55.7]",22945,16,,,,,-0.20487672,,Right Foot,,,"[77.7, 44.5]",,High Pass,,55.05134,,,Incomplete,,,,,,,,,,1,From Throw In,Min-Jeong Kim,25449.0,Goalkeeper,37,Korea Republic Women's,1211,['511541d6-6f86-4298-9477-41d13be7f547'],53,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:53.297,Pass,
,,,,,,,,,,,,,,,1.447953,,,,,,,,,,,5a666885-e9a0-4db6-ba31-a0ea76e21e58,697,,,"[66.2, 35.9]",22945,16,,,,,2.6934476,,Right Foot,,,"[55.8, 40.9]",,Low Pass,,11.539497,,,,,So-Hyun Cho,22798.0,,,,,,Recovery,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,37,Korea Republic Women's,1211,['dc554d52-22df-4c25-a7ba-0d4646da4bde'],57,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:57.733,Pass,
,,,,,,,,,,,,,,,0.978729,,,,,,,,,,,39b4f016-ba1f-4687-8288-0727cacd18f9,701,,,"[54.9, 39.7]",22945,16,,,,,-2.617413,,Right Foot,,,"[48.5, 36.0]",,High Pass,,7.392564,,,,,Do-Yeon Kim,25448.0,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Left Center Midfield,37,Korea Republic Women's,1211,"['b1ce41a2-68d5-4122-ac0c-8da56d749a13', 'd69119af-56aa-4160-ba7c-fa5228237935']",59,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:59.453,Pass,True
,,,,,,,,,,,,,,,1.649252,,,,,,,,,,,4581c939-ef77-4f54-b004-c01ba0423d39,704,,,"[42.7, 40.6]",22945,17,,,,,1.7263912,,Left Foot,,,"[39.5, 61.0]",,Ground Pass,,20.649456,,,,,Bo-Ram Hwang,25455.0,,,,,,,1,From Throw In,Do-Yeon Kim,25448.0,Left Center Back,37,Korea Republic Women's,1211,['f83e69b1-0041-4274-86e4-d39cee78be25'],3,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:03.287,Pass,
,,,,,,,,,,,,,,,1.847749,,,,,,,,,,,c22f880b-579e-4f21-ad81-4ede94be3e3b,707,,,"[38.5, 63.9]",22945,17,,,,,0.5767164,,Right Foot,,,"[59.1, 77.3]",,Ground Pass,,24.574783,,,,,Hye-Ri Kim,25451.0,,,,,,,1,From Throw In,Bo-Ram Hwang,25455.0,Right Center Back,37,Korea Republic Women's,1211,['12f6f98d-3290-45c3-b9b4-392b6ea02878'],5,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:05.763,Pass,
,,,,,,,,,,,,,,,1.706596,,,,,,,,,,,88a20b5e-9ff1-44ba-a38c-c6f90d05dcc4,710,,,"[63.0, 75.6]",22945,17,,,,,-2.07262,,Right Foot,,,"[56.8, 64.3]",,Ground Pass,,12.889143,,,,,So-Hyun Cho,22798.0,,,,,,,1,From Throw In,Hye-Ri Kim,25451.0,Right Back,37,Korea Republic Women's,1211,['7ef98231-5f67-4efd-8cce-397805024555'],8,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:08.057,Pass,
,,,,,,,,,,,,,,,2.466388,,,,,,,,,,,53d4dea4-bafb-42ad-8b4a-799bcf8713e2,713,,,"[61.8, 62.4]",22945,17,,,,,-0.8927282,,Right Foot,,,"[88.3, 29.5]",,High Pass,,42.245235,,,,,Geum-Min Lee,25453.0,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Left Center Midfield,37,Korea Republic Women's,1211,['da0bd082-d48b-46fa-bc5a-e8fa24d10614'],11,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:11.471,Pass,
,,,,,,,,,,,,,,,0.903358,,,,,,,,,,,d9f98974-36d7-4975-a255-e773925f1ef9,717,,,"[81.9, 29.5]",22945,17,,,,,-3.0968463,,Right Foot,,,"[75.2, 29.2]",,Ground Pass,,6.706713,,,,,So-Yun Ji,4647.0,,,,,,,1,From Throw In,Geum-Min Lee,25453.0,Left Midfield,37,Korea Republic Women's,1211,['4a3c0833-aacf-413a-bcab-967807a19639'],16,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:16.730,Pass,
,,,,,,,,,,,,,,,2.213877,,,,,,,,,,,546273c5-b20a-486b-b1a3-f8a6dcb6898a,720,,,"[75.2, 29.2]",22945,17,,,,,-0.2489627,,Right Foot,,,"[104.7, 21.7]",,High Pass,,30.438463,,,,,Sel-Gi Jang,25447.0,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,37,Korea Republic Women's,1211,['ceeb2843-ba6d-443d-a238-0199f81b83a6'],17,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:17.668,Pass,
,,,,,,,,,,,,,,,1.408353,,,,,,,,,,,9e6da09d-784e-4d30-bb46-2cc30aa697e9,724,,,"[111.0, 13.6]",22945,17,,,,,2.8452408,,Right Foot,,,"[97.9, 17.6]",,Ground Pass,,13.69708,,,,,So-Yun Ji,4647.0,,,,,,,1,From Throw In,Sel-Gi Jang,25447.0,Left Back,37,Korea Republic Women's,1211,['330779d7-6708-4221-a172-121f21e6b92d'],26,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:26.136,Pass,
,,,,,,,,,,,,,,,1.357084,,,,,,,,,,,fbc0bfdc-4fb8-4dca-9304-61dea3b4bab8,727,,,"[94.7, 17.6]",22945,17,,,,,1.9866633,,Right Foot,,,"[86.0, 37.3]",,Ground Pass,,21.535551,,,,,So-Hyun Cho,22798.0,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,37,Korea Republic Women's,1211,['ca27fd65-0854-4d9e-982f-37ce45da044f'],28,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:28.394,Pass,
,,,,,,,,,,,,,,,1.878726,,,,,,,,,,,26731d17-86ba-4bde-88c8-8ec80f0d0dcf,731,,,"[89.1, 29.6]",22945,17,,,,,-1.234433,,Right Foot,,,"[94.1, 15.3]",,Ground Pass,,15.148928,,,,,So-Yun Ji,4647.0,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Left Center Midfield,37,Korea Republic Women's,1211,"['8152682b-f9fa-4f94-b132-a3324e41d955', 'f24f6de2-3068-4be9-893f-b3df4cc822ec']",31,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:31.331,Pass,True
,,,,,,,,,,,,,,,1.847744,,,,,,,,,,,2ed8c831-6598-45cc-b3c5-f8db9de4a83e,734,,,"[96.8, 12.3]",22945,17,,,,,0.5609008,0f204853-a88f-456e-a040-aead8411ef74,Right Foot,,,"[112.4, 22.1]",,Ground Pass,,18.422812,,,,,Geum-Min Lee,25453.0,True,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,37,Korea Republic Women's,1211,['9be9a29f-8a15-47d5-b332-4282e1d493a6'],33,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:33.937,Pass,
