bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.8103,,,,,,,,,,,ebd278ce-5de9-404e-8b18-5be942b74e9f,24,,"[47.5, 16.3]",22963,0,,,,0.9116874,,Right Foot,,,"[83.6, 62.9]",,Low Pass,,58.947178,Incomplete,,Olufolasade Adamolekun,25773.0,,True,,,,1,From Throw In,Havana Solaun,4945.0,Right Center Midfield,3,Jamaica Women's,1212,"['e2ece935-86d5-44ad-aca5-cf713b667983', 'f1d7c56f-4a55-4ce5-a39b-0c2968cfc1af']",24,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:24.659,Pass,
,,,,,,,,,,,,,,,,,3.233831,,,,,,,,,,,f1d7c56f-4a55-4ce5-a39b-0c2968cfc1af,26,,"[36.5, 17.2]",22963,0,,,,2.6764915,,Right Foot,,,"[9.0, 31.0]",,Ground Pass,,30.768328,,,Laura Giuliani,10218.0,,,,,Recovery,1,Regular Play,Elisa Bartoli,10371.0,Left Back,4,Italy Women's,855,"['ac239fe9-ef0d-47bc-8f56-77afe11055a5', 'ebd278ce-5de9-404e-8b18-5be942b74e9f']",28,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:28.469,Pass,
,,,,,,,,,,,,,,,,,2.597969,,,,,,,,,,,83d220db-6fee-40ad-8404-ea9e4467d933,29,,"[10.2, 40.2]",22963,0,,,,1.3591695,,Right Foot,,,"[15.7, 65.8]",,Ground Pass,,26.184156,,,Sara Gama,10366.0,,,,,,1,Regular Play,Laura Giuliani,10218.0,Goalkeeper,4,Italy Women's,855,['ef71cf0e-69b2-4442-b858-209fdb77f2a8'],34,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:34.118,Pass,
,,,,,,,,,,,,,,,,,2.698616,,,,,,,,,,,a26fa7a6-72ab-4cf0-9f33-4bc0467303c2,32,,"[17.5, 68.8]",22963,0,,,,-1.9659058,,Right Foot,,,"[8.2, 46.5]",,Ground Pass,,24.16154,,,Laura Giuliani,10218.0,,,,,,1,Regular Play,Sara Gama,10366.0,Right Center Back,4,Italy Women's,855,['7f6563da-9c32-4301-b8e8-a5a7e2f7a221'],37,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:37.967,Pass,
,,,,,,,,,,,,,,,,,1.820152,,,,,,,,,,,41b863a8-cd69-4658-ac1e-ee35afb21334,35,,"[9.2, 42.5]",22963,0,,,,-1.2862779,,Right Foot,,,"[15.4, 21.3]",,Ground Pass,,22.088005,,,Elena Linari,10208.0,,,,,,1,Regular Play,Laura Giuliani,10218.0,Goalkeeper,4,Italy Women's,855,['12dd10b1-2496-4cb0-b0d0-b3873afa50b9'],42,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:42.036,Pass,
,,,,,,,,,,,,,,,,,0.778019,,,,,,,,,,,a0d0b9d6-942a-4093-ab5a-759520ce5b92,39,,"[33.5, 17.2]",22963,0,,,,0.02293176,,Left Foot,,,"[55.3, 17.7]",,Low Pass,,21.805733,Incomplete,,Barbara Bonansea,10211.0,,,,,,1,Regular Play,Elena Linari,10208.0,Left Center Back,4,Italy Women's,855,"['365660d5-9b72-4103-bf74-e7b36b9c97d8', 'ca2c08b0-dba8-43fe-b0a0-48e7e53de7bd']",47,,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:47.880,Pass,
,,,,,,,,,,,,,,,,,3.568205,,,,,,,,,,,3828deeb-7808-43a1-8d14-2ad96ea66e50,44,,"[75.9, 63.1]",22963,0,,,,0.044415217,,Right Foot,,,"[107.4, 64.5]",,High Pass,,31.531096,,,Mireya Grey,25772.0,,,,,,1,Regular Play,Chantelle Swaby,25558.0,Left Center Midfield,4,Italy Women's,855,"['24c7894d-9a3b-446b-83e3-bddb9a736002', 'b4e61c14-d7fd-41b9-8e2b-0bb0598e61df']",51,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:51.468,Pass,True
,,,,,,,,,,,,,,,,,1.15097,,,,,,,,,,,7afbc05b-c483-4cb6-8ab6-a1ae524a89c3,48,,"[115.6, 54.5]",22963,0,,,,-1.9557537,,Right Foot,True,True,"[110.9, 42.9]",,Ground Pass,,12.515989,Incomplete,,Khadija Monifa Shaw,25554.0,,,,,,1,Regular Play,Mireya Grey,25772.0,Right Center Forward,4,Italy Women's,855,"['243d9cfa-f57d-48ea-91fe-23c81a5d489d', '59b6569b-1160-48ab-9322-0c3885e1c4fc']",56,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:56.466,Pass,
,,,,,,,,,,,,,,,,,1.749849,,,,,,,,,,,51544e03-6f9a-451f-b7cd-ca5f4ccb6b83,53,,"[20.5, 23.4]",22963,1,,,,-0.6144448,,Left Foot,,,"[38.5, 10.7]",,Ground Pass,,22.029299,,,Barbara Bonansea,10211.0,,,,,,1,Regular Play,Alia Guagni,10213.0,Right Back,4,Italy Women's,855,"['0d091626-dfb2-4285-9178-4095f65d92f4', '1ec21d4d-7c55-4375-bc36-7f049f94b69a']",0,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:00.189,Pass,True
,,,,,,,,,,,,,,,,,1.341716,,,,,,,,,,,6138972a-e208-40db-9b90-d724ec4a1aff,57,,"[37.2, 10.4]",22963,1,,,,0.4549142,,Right Foot,,,"[55.6, 19.4]",,Ground Pass,,20.483164,,,Cristiana Girelli,10203.0,,,,,,1,Regular Play,Barbara Bonansea,10211.0,Left Center Forward,4,Italy Women's,855,"['91f107b2-e9bc-40a6-a56d-7048dd0944fa', 'f6ae386d-504b-45c9-b853-4a8611fe1d24']",3,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:03.944,Pass,True
,,,,,,,,,,,,,,,,,1.482736,,,,,,,,,,,a97288f6-9dce-467d-8a7b-5e7983d4150e,61,,"[50.9, 20.2]",22963,1,,,,-2.4468544,,Right Foot,,,"[43.7, 14.2]",,Ground Pass,,9.372299,,,Elisa Bartoli,10371.0,,,,,,1,Regular Play,Cristiana Girelli,10203.0,Center Attacking Midfield,4,Italy Women's,855,['25bd69e8-e7f0-4d30-9053-77faddb51d3b'],9,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:09.920,Pass,
,,,,,,,,,,,,,,,,,0.854628,,,,,,,,,,,23d035a7-7b69-4f98-b56c-56304d927b1a,65,,"[44.7, 19.2]",22963,1,,,,1.1844591,,Right Foot,,,"[49.5, 31.0]",,Ground Pass,,12.738916,,,Cristiana Girelli,10203.0,,,,,,1,Regular Play,Elisa Bartoli,10371.0,Left Back,4,Italy Women's,855,"['33c2e7af-8c5a-4fcb-ad66-29333439de28', '9ab9731b-5ade-4acb-a65c-0f33416c1303']",13,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:13.485,Pass,True
,,,,,,,,,,,,,,,,,3.12095,,,,,,,,,,,aa2d76f4-6fac-45c7-95a1-ad12923cf34e,68,,"[49.5, 31.0]",22963,1,,,,3.0098305,,Left Foot,,,"[16.3, 35.4]",,Ground Pass,,33.490295,,,Laura Giuliani,10218.0,,,,,,1,Regular Play,Cristiana Girelli,10203.0,Center Attacking Midfield,4,Italy Women's,855,['46728ef7-5f80-48cf-aebf-6b497d6ba392'],14,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:14.539,Pass,
,,,,,,,,,,,,,,,,,2.230893,,,,,,,,,,,00432b06-633a-4e7a-8911-25c1eb0de888,71,,"[19.7, 38.8]",22963,1,,,,1.3752156,,Left Foot,,,"[26.0, 70.6]",,Ground Pass,,32.41805,,,Sara Gama,10366.0,,,,,,1,Regular Play,Laura Giuliani,10218.0,Goalkeeper,4,Italy Women's,855,['9f5d3f8d-fef4-4cb6-b467-f8f47e1b4f7f'],19,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:19.557,Pass,
,,,,,,,,,,,,,,,,,3.1071,,,,,,,,,,,cc9dedf4-7281-4645-8ca3-b07cd28ae9f4,75,,"[27.9, 74.5]",22963,1,,,,0.016127633,,Right Foot,,,"[71.3, 75.2]",,High Pass,,43.405643,Incomplete,,Cristiana Girelli,10203.0,,,,,,1,Regular Play,Sara Gama,10366.0,Right Center Back,4,Italy Women's,855,"['46236f3f-911d-420f-9a8f-4f6f43eb92bd', '83ac97fb-69ed-4370-a2fd-8479249853f8', '9fffb11b-9670-4629-aa0d-4d1dc283ae5d']",27,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:27.556,Pass,True
,,,,,,,,,,,,,,,,,1.841453,,,,,,,,,,,cc3c350c-83e6-448a-bf58-4b11e0dee642,79,,"[63.4, 76.5]",22963,1,,,,-0.6929793,,Right Foot,,,"[74.6, 67.2]",,Low Pass,,14.557816,,,Valentina Bergamaschi,25544.0,,,,,Recovery,1,Regular Play,Cristiana Girelli,10203.0,Center Attacking Midfield,4,Italy Women's,855,['eba9c165-1110-4a48-acb5-757154193109'],33,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:33.416,Pass,
,,,,,,,,,,,,,,,,,1.261482,,,,,,,,,,,16a45b78-5c1d-4de1-b846-0b4e9ebc668d,83,,"[76.2, 69.6]",22963,1,,,,0.6601316,,Right Foot,,,"[83.8, 75.5]",,Low Pass,,9.62133,,,Cristiana Girelli,10203.0,,,,,,1,Regular Play,Valentina Bergamaschi,25544.0,Right Center Midfield,4,Italy Women's,855,['972776b1-ce6f-48c6-b676-ffac96996729'],35,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:35.885,Pass,
,,,,,,,,,,,,,,,,,1.492616,,,,,,,,,,,eaf7447e-74ce-427f-89ab-c066625efa52,86,,"[83.5, 75.5]",22963,1,,,,-3.0428162,,Right Foot,,,"[72.4, 74.4]",,Ground Pass,,11.154371,,,Alia Guagni,10213.0,,,,,,1,Regular Play,Cristiana Girelli,10203.0,Center Attacking Midfield,4,Italy Women's,855,['965c3813-560b-413d-81bf-32ceab6e0ba4'],38,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:38.565,Pass,
,,,,,,,,,,,,,,,,,3.126329,,,,,,,,,,,d5a95e46-3693-4c70-a44d-d616a4ee9122,89,,"[72.4, 74.4]",22963,1,,,,-1.6249306,,Right Foot,,,"[71.3, 54.1]",,Ground Pass,,20.32978,,,Valentina Cernoia,10398.0,,,,,,1,Regular Play,Alia Guagni,10213.0,Right Back,4,Italy Women's,855,['1eabfdcf-f18a-418b-8de0-ce938e572649'],40,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:40.551,Pass,
,,,,,,,,,,,,,,,,,2.214395,,,,,,,,,,,49605235-aa28-456a-8383-b60db36247aa,92,,"[78.1, 45.4]",22963,1,,,,-0.7532807,,Left Foot,,,"[103.8, 21.3]",,Ground Pass,,35.232086,,,Barbara Bonansea,10211.0,,,,,,1,Regular Play,Valentina Cernoia,10398.0,Left Center Midfield,4,Italy Women's,855,['85e73571-d54a-4dc0-8ca1-77fd66952577'],45,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:45.607,Pass,
,,,,,,,,,,,,,,,,,0.3642,,,,,,,,,,,439512fe-b393-4512-a561-ee027a78c0fa,95,,"[99.5, 27.3]",22963,1,,,,1.0156177,,Right Foot,,,"[104.4, 35.2]",,Ground Pass,,9.296236,Incomplete,,Valentina Bergamaschi,25544.0,,,,,,1,Regular Play,Barbara Bonansea,10211.0,Left Center Forward,4,Italy Women's,855,"['6109f2a9-682d-4fbd-8a23-2f5b3fb275f3', 'bca7b889-b082-47b4-bf6e-587240638192']",49,,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:49.901,Pass,
,,,,,,,,,,,,,,,,,2.119449,,,,,,,,,,,e6a2ed58-609e-454d-a630-558c6ac78f53,99,,"[120.0, 0.1]",22963,2,,,,1.6732402,,Right Foot,,,"[115.6, 42.9]",,High Pass,True,43.025574,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Manuela Giugliano,10228.0,Center Defensive Midfield,5,Italy Women's,855,['c2a97463-e0b2-4250-89c5-4339aea55526'],20,,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:20.462,Pass,
,,,,,,,,,,,,,,,,,1.6556,,,,,,,,,,,5ddfcebb-9d82-4a3f-aef4-792d8f93b5a9,102,,"[12.2, 42.5]",22963,2,,,,1.4150902,,Keeper Arm,,,"[14.9, 59.7]",,Ground Pass,,17.41063,,,Allyson Swaby,25545.0,,,,,,1,From Keeper,Sydney Schneider,25550.0,Goalkeeper,6,Jamaica Women's,1212,['e5413968-bcc8-426b-8182-75ea9b72b160'],30,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:30.536,Pass,
,,,,,,,,,,,,,,,,,1.3859,,,,,,,,,,,225e0739-d7a7-4c12-a684-9ef446efb6f6,105,,"[14.7, 65.9]",22963,2,,,,0.607802,,Right Foot,,,"[28.5, 75.5]",,Ground Pass,,16.81071,,,Sashana Campbell,25771.0,,,,,,1,From Keeper,Allyson Swaby,25545.0,Right Center Back,6,Jamaica Women's,1212,['2b63a764-4ae8-4b5d-a8b8-abd57f921337'],33,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:33.329,Pass,
,,,,,,,,,,,,,,,,,1.9315,,,,,,,,,,,b56128ca-76b3-49ba-a066-4d4a1e25eb18,109,,"[29.2, 74.9]",22963,2,,,,-2.7171998,,Right Foot,,,"[15.7, 68.8]",,Ground Pass,,14.814182,,,Allyson Swaby,25545.0,,,,,,1,From Keeper,Sashana Campbell,25771.0,Right Back,6,Jamaica Women's,1212,"['078a2804-06b5-4391-ab78-318b0de62c9e', '9412472b-4b3e-430b-a1ef-b8404e75fab2']",35,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:35.951,Pass,True
,,,,,,,,,,,,,,,,,2.0608,,,,,,,,,,,8c90fddb-d4b6-4226-86f8-f1487b3c571d,113,,"[14.7, 67.5]",22963,2,,,,-1.8846315,,Right Foot,,,"[7.3, 44.7]",,Ground Pass,,23.970816,,,Sydney Schneider,25550.0,,,,,,1,From Keeper,Allyson Swaby,25545.0,Right Center Back,6,Jamaica Women's,1212,"['a363ae25-9cd1-400a-8170-761c17f76236', 'ee7093da-9241-4f03-a47e-3d701c90e54b']",38,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:38.349,Pass,True
,,,,,,,,,,,,,,,,,2.4217,,,,,,,,,,,d89eac4f-99f7-4d32-92a3-e4eb7fed14ef,116,,"[7.0, 38.0]",22963,2,,,,-1.221081,,Right Foot,,,"[16.3, 12.5]",,Ground Pass,,27.142956,,,Konya Plummer,25548.0,,,,,,1,From Keeper,Sydney Schneider,25550.0,Goalkeeper,6,Jamaica Women's,1212,['ae8dea50-febb-480a-975b-f71752f64aee'],42,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:42.135,Pass,
,,,,,,,,,,,,,,,,,1.3114,,,,,,,,,,,f6d4f455-f2c9-41fe-b944-14f957ffeb60,119,,"[19.2, 12.1]",22963,2,,,,-0.8990009,,Right Foot,,,"[25.8, 3.8]",,Ground Pass,,10.604244,,,Deneisha Selena Blackwood,25557.0,,,,,,1,From Keeper,Konya Plummer,25548.0,Left Center Back,6,Jamaica Women's,1212,['27072eb1-ed81-49ce-b362-7fa644949d4f'],45,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:45.145,Pass,
,,,,,,,,,,,,,,,,,0.4714,,,,,,,,,,,fd840dc6-4510-4f72-abf0-780eb1f882a6,123,,"[26.2, 6.2]",22963,2,,,,0.4636476,,Right Foot,,,"[28.4, 7.3]",,Ground Pass,,2.4596748,Incomplete,,Havana Solaun,4945.0,,,,,,1,From Keeper,Deneisha Selena Blackwood,25557.0,Left Back,6,Jamaica Women's,1212,"['1204a659-efd7-459a-a778-a4c4b3faffef', 'ca02eb0d-baa8-488e-91ce-a035a7e2528e', 'd36712cf-581e-453e-b7cf-9ff2ad0af68a']",47,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:47.061,Pass,True
,,,,,,,,,,,,,,,,,0.932927,,,,,,,,,,,49915b12-0671-44bf-bd76-b68467a16538,127,,"[91.7, 56.0]",22963,2,,,,3.1415927,,Right Foot,,,"[83.8, 56.0]",,Ground Pass,,7.9,,,Valentina Cernoia,10398.0,,,,,Recovery,1,Regular Play,Cristiana Girelli,10203.0,Center Attacking Midfield,7,Italy Women's,855,['d2ca585c-66d5-4d8e-9e24-116f0b047d86'],49,,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:49.832,Pass,
,,,,,,,,,,,,,,,,,1.252842,,,,,,,,,,,8324183b-fce8-4085-b306-7686d4f0932f,130,,"[82.9, 55.5]",22963,2,,,,-0.70361376,,Left Foot,,,"[96.1, 44.3]",,Ground Pass,,17.311268,,,Barbara Bonansea,10211.0,,,,,,1,Regular Play,Valentina Cernoia,10398.0,Left Center Midfield,7,Italy Women's,855,['072db984-64a8-4b66-bf5b-0c0d38b5d127'],52,,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:52.265,Pass,
