ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.616,,,,,,,,,,7e538425-4435-4aa5-ac01-28c0807f99e7,16,,"[81.7, 0.1]",22966,0,,,,0.4273732,,,,,,"[91.8, 4.7]",,High Pass,,11.098198,,,,Elizabeth Doon Hassett,25663.0,,,,,,Throw-in,1,From Throw In,Alexandra Riley,21062.0,Left Back,3,New Zealand Women's,1215,['1242fb05-8241-4a97-958b-08a134f71038'],22,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:22.365,Pass,
,,,,,,,,,,,,,,,,0.8911,,,,,,,,,,eb557145-77e2-446a-b01e-1571e72bffae,22,,"[79.4, 0.1]",22966,0,,,,0.79592407,,,,,,"[84.1, 4.9]",,High Pass,,6.7178864,,,,Rosie White,4948.0,,,,,,Throw-in,1,From Throw In,Alexandra Riley,21062.0,Left Back,4,New Zealand Women's,1215,['4ae28f07-391d-4ac4-bc20-82c0416fe49c'],30,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:30.478,Pass,
,,,,,,,,,,,,,,,,0.763399,,,,,,,,,,2c3c487b-7de9-4e67-896b-d6bb62c83994,26,,"[83.6, 4.9]",22966,0,,,,-2.2822554,,Right Foot,,,,"[81.1, 2.0]",,Ground Pass,,3.8288379,,,,Alexandra Riley,21062.0,,,,,,,1,From Throw In,Rosie White,4948.0,Left Center Forward,4,New Zealand Women's,1215,"['08753141-65a9-4d9c-b0cf-15f2774847dd', 'e39ea6ec-9504-4de2-9485-30c6022a6626']",31,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:31.649,Pass,True
,,,,,,,,,,,,,,,,1.996201,,,,,,,,,,8e8ae4aa-a283-41f1-ac4d-1622fbbb8518,29,,"[81.1, 2.0]",22966,0,,,,0.9425612,,Right Foot,,,,"[96.5, 23.2]",,High Pass,,26.203053,,,,Sarah Gregorius,25664.0,,,,,,,1,From Throw In,Alexandra Riley,21062.0,Left Back,4,New Zealand Women's,1215,['0fdd7982-5ae2-4607-9c2d-939aa26186a4'],32,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:32.453,Pass,
,,,,,,,,,,,,,,,,1.109,,,,,,,,,,76fd138d-e5a7-43d7-b158-4ebc9f3c7772,34,,"[88.9, 23.4]",22966,0,,,,3.105245,,Left Foot,,,,"[83.4, 23.6]",,Low Pass,,5.503635,,,,Katie Bowen,5028.0,,,,,,,1,From Throw In,Sarah Gregorius,25664.0,Right Center Forward,4,New Zealand Women's,1215,"['88dd2d84-8001-4ff8-a097-daea27d15191', 'fa8e8163-c46b-4578-89b2-3bc10535f25e']",35,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:35.720,Pass,True
,,,,,,,,,,,,,,,,0.303291,,,,,,,,,,922af7b2-fadb-4783-bff9-0172803ad0fe,37,,"[83.4, 23.6]",22966,0,,,,1.1361262,,Right Foot,,,,"[84.7, 26.4]",,Ground Pass,,3.0870697,,Incomplete,,Sarah Gregorius,25664.0,,,,,,,1,From Throw In,Katie Bowen,5028.0,Left Defensive Midfield,4,New Zealand Women's,1215,"['499b2e66-1242-4cac-9a90-3a71c8cebf71', 'ab7a630c-2d92-4d53-b49f-6ec18b1f28e3']",37,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:37.451,Pass,
,,,,,,,,,,,,,,,,1.258885,,,,,,,,,,b2f2f1f9-f61e-462e-96b8-5feab3c7f23d,43,,"[37.7, 46.2]",22966,0,,,,-1.5801858,,Left Foot,,,,"[37.5, 24.9]",,Ground Pass,,21.30094,,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,,1,From Throw In,Christine Margaret Sinclair,5020.0,Center Forward,4,New Zealand Women's,1215,['fa330723-af26-417a-9a17-7ea23e48ac92'],41,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:41.079,Pass,
,,,,,,,,,,,,,,,,4.5992,,,,,,,,,,e4d73561-27e4-457b-b5a1-d4b7c820928d,46,,"[36.5, 20.1]",22966,0,,,,0.07359954,,Left Foot,,,,"[101.6, 24.9]",,High Pass,,65.27672,,Incomplete,,Nichelle Patrice Prince,5043.0,,,,,,,1,From Throw In,Ashley Elizabeth Marie Lawrence,15290.0,Left Wing Back,4,New Zealand Women's,1215,"['420a3e96-29a6-4899-a8c5-ea59bc93d1c3', 'e041a532-f0df-4c82-a87a-99a0ed74591c']",44,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:44.769,Pass,
,,,,,,,,,,,,,,,,1.246,,,,,,,,,,420a3e96-29a6-4899-a8c5-ea59bc93d1c3,49,,"[18.5, 55.2]",22966,0,,,,-2.56159,,Left Foot,,,,"[6.9, 47.6]",,Ground Pass,,13.867949,,,,Erin Nayler,25661.0,,,,,,Recovery,1,From Throw In,Rebekah Ashley Stott,4989.0,Right Center Back,4,New Zealand Women's,1215,"['3bf5e393-8133-45c7-a320-68cff443ebaa', 'bdf3a1dc-382f-4745-bbf8-ddfdf2110f27', 'e4d73561-27e4-457b-b5a1-d4b7c820928d']",49,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:49.368,Pass,True
,,,,,,,,,,,,,,,,2.482,,,,,,,,,,81d466f6-2f84-4a6d-b244-47e131cd51cb,52,,"[6.7, 47.4]",22966,0,,,,0.5191461,,Right Foot,,,,"[45.2, 69.4]",,High Pass,,44.34242,,Incomplete,,Olivia Chance,24925.0,,,,,,,1,From Throw In,Erin Nayler,25661.0,Goalkeeper,4,New Zealand Women's,1215,"['00cdb887-39ca-43b0-9b1e-f41d6c8d2cd6', '49d67d3c-fe50-4036-8306-bdf2c17912b2']",50,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:50.694,Pass,
,,,,,,,,,,,,,,,,1.30027,,,,,,,,,,49d67d3c-fe50-4036-8306-bdf2c17912b2,54,,"[74.9, 10.7]",22966,0,,,,1.9138203,,Head,,,,"[68.4, 28.9]",,Low Pass,,19.32589,,,,Desiree Rose Marie Scott,4966.0,,,,,,Recovery,1,Regular Play,Sophie Schmidt,15180.0,Center Defensive Midfield,5,Canada Women's,1206,"['81d466f6-2f84-4a6d-b244-47e131cd51cb', '99728e6a-391f-4b54-96c0-8a87492a6941']",53,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:53.176,Pass,
,,,,,,,,,,,,,,,,0.968884,,,,,,,,,,d5acaa9b-7f1c-456c-9463-708f3582ea05,57,,"[69.9, 22.6]",22966,0,,,,-1.9756881,,Right Foot,,,,"[63.6, 7.9]",,Ground Pass,,15.993123,,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,,1,Regular Play,Desiree Rose Marie Scott,4966.0,Left Center Midfield,5,Canada Women's,1206,['75580b99-d1fe-45f6-8064-af3c2ca2aeb3'],55,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:55.903,Pass,
,,,,,,,,,,,,,,,,1.27277,,,,,,,,,,0921aad5-ce35-46ff-bfc1-fb650bf63da3,60,,"[63.6, 7.9]",22966,0,,,,0.7455962,,Right Foot,,,,"[87.1, 29.6]",,High Pass,,31.986559,,,,Christine Margaret Sinclair,5020.0,,,,,,,1,Regular Play,Ashley Elizabeth Marie Lawrence,15290.0,Left Wing Back,5,Canada Women's,1206,['8c9f6f1b-c9e1-4703-8baf-15bb240cbdac'],59,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:59.415,Pass,
,,,,,,,,,,,,,,,,2.545097,,,,,,,,,,88e9408d-44a3-4d25-b117-ff7d4ff2df15,62,,"[87.1, 29.6]",22966,1,,,,0.5650754,,Head,,,,"[110.6, 44.5]",,High Pass,,27.825527,,Incomplete,,,,,,,,,,1,Regular Play,Christine Margaret Sinclair,5020.0,Center Forward,5,Canada Women's,1206,['108bd56a-d0f2-430c-9a9d-c0f053fbe4c8'],0,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:00.801,Pass,
,,,,,,,,,,,,,,,,2.577554,,,,,,,,,,f23b02d0-04d3-4ca0-b827-20b6d577ca9c,65,,"[13.4, 54.1]",22966,1,,,,-0.028082503,,Right Foot,,,,"[66.8, 52.6]",,High Pass,,53.421062,,Incomplete,,,,,,,,,,1,Regular Play,Erin Nayler,25661.0,Goalkeeper,5,Canada Women's,1206,['81c01528-0b92-4d6d-a0dc-3d54b8de5cd6'],16,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:16.774,Pass,
,,,,,,,,,,,,,,,,1.809546,,,,,,,,,,81c01528-0b92-4d6d-a0dc-3d54b8de5cd6,66,,"[53.3, 27.5]",22966,1,,,,0.7387998,,Head,,,,"[63.4, 36.7]",,High Pass,,13.661991,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Sophie Schmidt,15180.0,Center Defensive Midfield,5,Canada Women's,1206,"['2007c629-2f09-414c-8086-238116ad81ce', 'f23b02d0-04d3-4ca0-b827-20b6d577ca9c']",19,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:19.352,Pass,
,,,,,,,,,,,,,,,,1.7694,,,,,,,,,,2007c629-2f09-414c-8086-238116ad81ce,67,,"[56.7, 43.4]",22966,1,,,,-0.3942727,,Head,,,,"[70.4, 37.7]",,Low Pass,,14.838464,,Incomplete,,Elizabeth Doon Hassett,25663.0,,,,,,Recovery,1,Regular Play,Katie Bowen,5028.0,Left Defensive Midfield,5,Canada Women's,1206,"['3cce8083-1082-493f-b639-965c059deba4', '6ffcc525-20ff-4471-bb33-48a1dcbd3e33', '81c01528-0b92-4d6d-a0dc-3d54b8de5cd6']",21,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:21.161,Pass,
,,,,,,,,,,,,,,,,2.2703,,,,,,,,,,6ffcc525-20ff-4471-bb33-48a1dcbd3e33,69,,"[49.7, 42.4]",22966,1,,,,2.2919056,,Right Foot,,,,"[38.8, 54.8]",,High Pass,,16.509695,,,,Jayde Yuk Fun Riviere,25785.0,,,,,,Recovery,1,Regular Play,Desiree Rose Marie Scott,4966.0,Left Center Midfield,5,Canada Women's,1206,"['2007c629-2f09-414c-8086-238116ad81ce', '36cbe064-7599-4297-9958-459c2f836294']",22,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:22.931,Pass,
,,,,,,,,,,,,,,,,1.675331,,,,,,,,,,21640997-2381-4a94-bbdd-a79c322d4b74,73,,"[46.1, 74.5]",22966,1,,,,-0.9023004,,Right Foot,,,,"[58.5, 58.8]",,Ground Pass,,20.006248,,,,Desiree Rose Marie Scott,4966.0,,,,,,,1,Regular Play,Jayde Yuk Fun Riviere,25785.0,Right Center Back,5,Canada Women's,1206,"['1ec42306-ab5f-4e41-b461-b23eeef07ba9', 'dadb2fa3-2f2b-4d91-8dad-f73998a27b72']",27,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:27.741,Pass,True
,,,,,,,,,,,,,,,,1.169144,,,,,,,,,,28fa1f1a-a59d-44d1-b87f-f2c478848678,77,,"[59.4, 58.4]",22966,1,,,,-1.7561443,,Right Foot,,,,"[57.9, 50.4]",,Ground Pass,,8.13941,,,,Sophie Schmidt,15180.0,,,,,,,1,Regular Play,Desiree Rose Marie Scott,4966.0,Left Center Midfield,5,Canada Women's,1206,"['b145db7b-28af-4506-87f2-ac1638824694', 'fcb2b6b6-15f6-444a-b14d-5226cab518c7']",29,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:29.906,Pass,True
,,,,,,,,,,,,,,,,0.903078,,,,,,,,,,1a90759a-bee5-4916-9ef3-a32bdda1fdb1,81,,"[61.3, 56.5]",22966,1,,,,-0.7135795,,Right Foot,,,,"[76.2, 43.6]",,Low Pass,,19.708374,,,,Christine Margaret Sinclair,5020.0,,,,,,,1,Regular Play,Sophie Schmidt,15180.0,Center Defensive Midfield,5,Canada Women's,1206,"['c4f439aa-ded1-4be0-943e-85b36b4877b2', 'd63fea8a-df4f-446b-b0e9-8888006c3fff']",33,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:33.544,Pass,True
,,,,,,,,,,,,,,,,2.148476,,,,,,,,,,e3f2d8a2-84cd-45c6-adce-47db03d5aacc,92,,"[72.4, 19.7]",22966,1,,,,-0.6451153,,Right Foot,,,,"[92.2, 4.8]",,Ground Pass,,24.780033,,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,,1,Regular Play,Nichelle Patrice Prince,5043.0,Center Attacking Midfield,5,Canada Women's,1206,['a54293de-bef6-438f-8cff-dcc598c6cfa4'],40,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:40.590,Pass,
,,,,,,,,,,,,,,,,1.171238,,,,,,,,,,5e797389-7cc2-4d05-8695-092b98453356,96,,"[91.7, 14.0]",22966,1,,,,1.0955663,,Right Foot,,,,"[97.0, 24.3]",,Ground Pass,,11.58361,,,,Jessie Alexandra Fleming,25612.0,,,,,,,1,Regular Play,Ashley Elizabeth Marie Lawrence,15290.0,Left Wing Back,5,Canada Women's,1206,['5d9d0fb2-2c33-4f8d-9dff-459339106d56'],44,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:44.514,Pass,
,,,,,,,,,,,,,,,,0.593988,,,,,,,,,,8bb95d07-fe3c-44b1-89a7-e4eff9e3cea1,99,,"[97.0, 24.3]",22966,1,,,,-0.49394137,,Right Foot,,,,"[104.8, 20.1]",,Ground Pass,,8.858893,,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,,1,Regular Play,Jessie Alexandra Fleming,25612.0,Right Center Midfield,5,Canada Women's,1206,['88df6d5e-7a01-418d-b83b-5d9ff469c269'],45,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:45.725,Pass,
,,,,,,,,,,,,,,,,0.9219,,,,,,,,,,4af91cc0-c546-4f7d-a149-6138406e1069,103,,"[109.0, 21.8]",22966,1,,,,1.5334306,,Left Foot,True,,,"[109.4, 32.5]",,Ground Pass,,10.707474,,Incomplete,,,,,,,,,,1,Regular Play,Ashley Elizabeth Marie Lawrence,15290.0,Left Wing Back,5,Canada Women's,1206,"['247b6b18-6e03-4ca0-9a56-16276f4767ab', 'db18e496-042b-42a2-b526-bc965b96e33f']",47,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:47.373,Pass,True
,,,,,,,,,,,,,,,,0.8374,,,,,,,,,,97c2e9c4-5614-47ee-86ba-eebd5afd7e8a,106,,"[12.8, 49.7]",22966,1,,,,0.8732543,,Right Foot,,,,"[21.6, 60.2]",,Ground Pass,,13.7,,,,Olivia Chance,24925.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Defensive Midfield,5,Canada Women's,1206,['6f7381aa-e26d-4f94-93af-47d98e6daf03'],49,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:49.208,Pass,
,,,,,,,,,,,,,,,,0.773884,,,,,,,,,,7b9fb3b1-1a44-4297-96e9-f24e9a5e84e9,110,,"[86.9, 15.5]",22966,1,,,,1.5505971,a11524b6-d94e-441f-b22e-64385cf963c9,Left Foot,,,,"[87.1, 25.4]",,Ground Pass,,9.90202,,,,Janine Elizabeth Beckie,4992.0,True,,,,,Recovery,1,Regular Play,Sophie Schmidt,15180.0,Center Defensive Midfield,5,Canada Women's,1206,['22b25ff2-3f19-4584-b617-656b3713cd83'],51,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:51.972,Pass,
,,,,,,,,,,,,,,,,2.4791,,,,,,,,,,2f9393c7-b58e-47f5-acda-37b863faacee,115,,"[7.0, 36.1]",22966,2,,,,-0.3011879,,Right Foot,,,,"[54.0, 21.5]",,High Pass,,49.215446,,,,Rosie White,4948.0,,,,,,Goal Kick,1,From Goal Kick,Erin Nayler,25661.0,Goalkeeper,6,New Zealand Women's,1215,['8b025148-9f06-42c6-a162-265b32897ac2'],22,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:02:22.646,Pass,
,,,,,,,,,,,,,,,,1.7935,,,,,,,,,,d7422b31-6317-4c47-869d-c3ca807577ea,119,,"[74.7, 80.0]",22966,2,,,,-0.35023674,,,,,,"[96.6, 72.0]",,High Pass,,23.315445,,,,Nichelle Patrice Prince,5043.0,,,,,,Throw-in,1,From Throw In,Jayde Yuk Fun Riviere,25785.0,Right Center Back,7,Canada Women's,1206,['fbc29f51-85e8-41cd-906b-3e9b9ef160e6'],40,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:40.271,Pass,
,,,,,,,,,,,,,,,,2.0263,,,,,,,,,,77b875df-17e2-4d83-8376-8db5fc06ab03,121,,"[96.6, 72.0]",22966,2,,,,-2.3121054,,Head,,,,"[90.1, 64.9]",,High Pass,,9.626006,,Incomplete,,Jessie Alexandra Fleming,25612.0,,,,,,,1,From Throw In,Nichelle Patrice Prince,5043.0,Center Attacking Midfield,7,Canada Women's,1206,"['af52eca9-6b43-43c6-a4ea-d5251e3d1a9c', 'e7fcb546-0a0f-4766-baa5-9341f11c1ecf']",42,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:42.105,Pass,
,,,,,,,,,,,,,,,,2.152993,,,,,,,,,,41658cd2-b61b-41a6-b4ff-fcbd80cd827c,124,,"[36.8, 20.1]",22966,2,,,,-0.97361964,,Left Foot,,,,"[50.4, 0.1]",,Ground Pass,,24.185946,,Out,,,,,,,,,Recovery,1,From Throw In,Olivia Chance,24925.0,Right Midfield,7,Canada Women's,1206,,46,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:02:46.026,Pass,
,,,,,,,,,,,,,,,,2.034719,,,,,,,,,,1c9e41e1-6ba0-4808-a2cf-41a08b881dbf,125,,"[68.8, 80.0]",22966,2,,,,-0.5294309,,,,,,"[91.7, 66.6]",,High Pass,,26.532433,,,,Christine Margaret Sinclair,5020.0,,,,,,Throw-in,1,From Throw In,Jayde Yuk Fun Riviere,25785.0,Right Center Back,8,Canada Women's,1206,['68d24a94-8ef6-4b73-ba6c-c414380755b7'],56,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:56.686,Pass,
