50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,602773e1-ade8-475f-824e-7084f97f299d,1,,,22955,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Australia Women's,1205,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 7}, {'player': {'id': 25537, 'name': 'Elise Kellond-Knight'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 8}, {'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 25549, 'name': 'Tameka Yallop'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 13}, {'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 25744, 'name': 'Emily Gielnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Australia Women's,1205,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c6c8986d-fed7-43da-9fe1-d7dae05b79a3,2,,,22955,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Australia Women's,1205,,0,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 25555, 'name': 'Bárbara Micheline do Monte Barbosa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 25560, 'name': 'Letícia Santos de Oliveira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 13}, {'player': {'id': 25556, 'name': 'Kathellen Sousa Feitoza'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 5071, 'name': 'Monica Hickmann Alves'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 25559, 'name': 'Tamires Cássia Dias de Britto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 15291, 'name': 'Miraildes Maciel Mota'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 24368, 'name': 'Andressa Alves da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 9}, {'player': {'id': 15293, 'name': 'Cristiane Rozeira de Souza Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Brazil Women's,1203,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e4e7ea76-b021-4241-ad15-723605f5047b,3,,,22955,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Australia Women's,1205,['a41f2f61-7296-460c-96d7-75ba30c7094e'],0,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a41f2f61-7296-460c-96d7-75ba30c7094e,4,,,22955,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Australia Women's,1205,['e4e7ea76-b021-4241-ad15-723605f5047b'],0,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,39311f3f-8439-4b20-959f-a15b14fbb4a5,1906,,,22955,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,81,Australia Women's,1205,['d46c31b0-d0bf-4f09-a20e-9c302c43267f'],0,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d46c31b0-d0bf-4f09-a20e-9c302c43267f,1907,,,22955,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,81,Australia Women's,1205,['39311f3f-8439-4b20-959f-a15b14fbb4a5'],0,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,1.0412,,,,,,,,,,,,,,,0b7fcd8b-646f-402f-99fb-7d692f758d0f,5,,"[60.0, 40.0]",22955,0,,,,0.83082145,,Right Foot,,,"[62.1, 42.3]",,Ground Pass,,3.1144824,,Tameka Yallop,25549.0,,,,,Kick Off,1,From Kick Off,Chloe Logarzo,25547.0,Left Center Midfield,2,Australia Women's,1205,['ae4515d2-18da-4d7c-9c31-b68a8d00f684'],0,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:00.444,Pass,
,,,,,,,,,,,,,,,2.683441,,,,,,,,,,,,,,,e1d1b3b6-526e-496e-aa3e-d35977f809e6,8,,"[64.6, 41.7]",22955,0,,,,-1.1489251,,Right Foot,,,"[81.7, 3.6]",,High Pass,,41.761467,,Caitlin Jade Foord,11338.0,,,,,,1,From Kick Off,Tameka Yallop,25549.0,Right Center Midfield,2,Australia Women's,1205,['dea29ac4-3473-45f1-b89f-40476c65a8d7'],1,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:01.525,Pass,
,,,,,,,,,,,,,,,1.3167,,,,,,,,,,,,,,,40ec82ec-f88f-4443-b5db-55a580d13f64,19,,"[10.0, 80.0]",22955,0,,,,-0.20304522,,,,,"[20.2, 77.9]",,High Pass,,10.413933,Incomplete,Cristiane Rozeira de Souza Silva,15293.0,,,,,Throw-in,1,From Throw In,Letícia Santos de Oliveira,25560.0,Right Back,3,Brazil Women's,1203,"['9caddf0d-69f0-44f4-9226-89efc3cf6d80', 'e6010724-dd63-4086-bc1b-44734d3ab5e0']",31,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:31.711,Pass,
,,,,,,,,,,,,,,,1.337294,,,,,,,,,,,,,,,9caddf0d-69f0-44f4-9226-89efc3cf6d80,21,,"[99.9, 2.2]",22955,0,,,,-0.2413555,,Head,,,"[106.4, 0.6]",,High Pass,,6.6940274,Out,,,,,,,Recovery,1,From Throw In,Elise Kellond-Knight,25537.0,Left Back,3,Brazil Women's,1203,['40ec82ec-f88f-4443-b5db-55a580d13f64'],33,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:33.028,Pass,
,,,,,,,,,,,,,,,1.4307,,,,,,,,,,,,,,,e45c168f-d2cb-4ed7-b8dc-272d90b39c6f,22,,"[18.2, 80.0]",22955,0,,,,-0.31801924,,,,,"[34.3, 74.7]",,High Pass,,16.949926,,Cristiane Rozeira de Souza Silva,15293.0,,,,,Throw-in,1,From Throw In,Letícia Santos de Oliveira,25560.0,Right Back,4,Brazil Women's,1203,['4fd1bed5-68a1-4dfb-a758-93ca4f8a123c'],48,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:48.594,Pass,
,,,,,,,,,,,,,,,1.509147,,,,,,,,,,,,,,,32491f28-6068-41fd-9efc-9618b4a57764,24,,"[34.4, 74.7]",22955,0,,,,0.5849996,,Head,,,"[42.1, 79.8]",,Low Pass,,9.2358,Out,,,,,,,,1,From Throw In,Cristiane Rozeira de Souza Silva,15293.0,Center Forward,4,Brazil Women's,1203,,50,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:50.039,Pass,
,,,,,,,,,,,,,,,2.239176,,,,,,,,,,,,,,,eb730b16-d040-4c35-8e6e-a8420c9dcd90,25,,"[72.9, 0.1]",22955,1,,,,2.924075,,,,,"[45.3, 6.2]",,Low Pass,,28.266058,,Stephanie-Elise Catley,5000.0,,,,,Throw-in,1,From Throw In,Elise Kellond-Knight,25537.0,Left Back,5,Australia Women's,1205,['efcaa245-bf8c-4801-944a-f2e5671c9e82'],0,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:00.269,Pass,
,,,,,,,,,,,,,,,1.71509,,,,,,,,,,,,,,,d986e762-b6fc-4086-9fba-ede332322454,28,,"[42.3, 8.2]",22955,1,,,,1.537586,,Left Foot,,,"[43.3, 38.3]",,Ground Pass,,30.116608,,Alanna Stephanie Kennedy,5078.0,,,,,,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Center Back,5,Australia Women's,1205,['d3aa0bf3-5343-4265-b7c8-c006cccac203'],3,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:03.619,Pass,
,,,,,,,,,,,,,,,1.370794,,,,,,,,,,,,,,,7a4404b4-4f7f-4c90-b1d4-88fa326c5f43,31,,"[46.4, 37.8]",22955,1,,,,-1.1793911,,Right Foot,,,"[51.6, 25.2]",,Ground Pass,,13.630847,,Stephanie-Elise Catley,5000.0,,,,,,1,From Throw In,Alanna Stephanie Kennedy,5078.0,Right Center Back,5,Australia Women's,1205,['505bb5de-b671-41b0-8bd3-f2c8065df7a8'],7,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:07.961,Pass,
