50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.7749,,,,,,,,,,,,,,8377fe0d-0465-4f8f-8dba-16d91e0303d4,18,,"[73.9, 71.7]",22984,0,,,,2.5848298,,Right Foot,,,"[64.1, 77.8]",,Low Pass,,11.543396,,,,,Lebogang Ramalepe,25520.0,,,,,,1,From Throw In,Mamello Makhabane,25748.0,Left Center Midfield,3,South Africa Women's,1216,"['3a06f6af-e4a4-4440-a3c5-29ea8e271846', 'd730b7a1-7d55-4ff7-8f1c-fceaa6719254']",27,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:00:27.031,Pass,True
,,,,,,,,,,,,,,,,,1.1082,,,,,,,,,,,,,,49f9621c-06b0-4253-908a-71153f674afc,27,,"[26.6, 74.8]",22984,0,,,,2.8674252,,Right Foot,,,"[20.2, 76.6]",,Ground Pass,,6.6483083,,,,,Mamello Makhabane,25748.0,,,,,Recovery,1,From Throw In,Lebogang Ramalepe,25520.0,Right Back,3,South Africa Women's,1216,"['620b8a84-104b-480c-9008-aee9ef656cfe', 'b9243ca2-4fa5-45ab-8d0d-5ebcedcc5468']",37,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:00:37.258,Pass,True
,,,,,,,,,,,,,,,,,1.654,,,,,,,,,,,,,,ca3943ec-37d9-4a1e-925c-1c58b4ab95d5,38,,"[110.5, 0.1]",22984,0,,,,1.50359,,,,,"[111.9, 20.9]",,Low Pass,,20.847063,,,Incomplete,,Klara Bühl,25729.0,,,,,Throw-in,1,From Throw In,Verena Schweers,15423.0,Left Back,4,Germany Women's,857,"['0095b45a-0177-4cf1-88e8-1fcf5fff5d0e', 'fdbeeded-b51f-498a-902c-bfbc7d36a330']",55,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:55.498,Pass,
,,,,,,,,,,,,,,,,,1.9043,,,,,,,,,,,,,,8fd55d49-e5cd-4693-abad-c54b776d3448,45,,"[6.0, 44.0]",22984,1,True,,,0.65107673,,Right Foot,,,"[20.7, 55.2]",,Ground Pass,,18.48053,,,,,Janine van Wyk,5054.0,,,,,Goal Kick,1,From Goal Kick,Andile Dlamini,25515.0,Goalkeeper,6,South Africa Women's,1216,['26493b85-2725-4aeb-adfd-a4b67e79bb89'],13,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:13.261,Pass,
,,,,,,,,,,,,,,,,,1.9311,,,,,,,,,,,,,,0e204918-cacf-4309-8456-03c7c67dee0b,47,,"[20.7, 55.2]",22984,1,,,,-2.4446726,,Right Foot,,,"[7.2, 43.9]",,Ground Pass,,17.605112,,,,,Andile Dlamini,25515.0,,,,,,1,From Goal Kick,Janine van Wyk,5054.0,Right Center Back,6,South Africa Women's,1216,['a2fbb95b-3e18-43bc-87c3-633996dc94d7'],15,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:15.268,Pass,
,,,,,,,,,,,,,,,,,2.237928,,,,,,,,,,,,,,f22ec1e5-747b-42d7-9221-2974e45e717a,50,,"[7.2, 43.9]",22984,1,,,,0.9484935,,Right Foot,,,"[27.0, 71.5]",,Ground Pass,,33.967632,,,,,Lebogang Ramalepe,25520.0,,,,,,1,From Goal Kick,Andile Dlamini,25515.0,Goalkeeper,6,South Africa Women's,1216,['bb02a4e3-35a2-4af7-a1b0-25072126b81d'],17,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:17.540,Pass,
,,,,,,,,,,,,,,,,,1.2828,,,,,,,,,,,,,,25f683d1-6327-41da-8aab-b8a31cf13b8b,54,,"[27.6, 72.3]",22984,1,,,,-2.4176555,,Right Foot,,,"[20.7, 66.2]",,Ground Pass,,9.209778,,,,,Janine van Wyk,5054.0,,,,,,1,From Goal Kick,Lebogang Ramalepe,25520.0,Right Back,6,South Africa Women's,1216,"['617a3634-e1e5-4bed-9f9a-940289bc83f3', 'adee882b-9335-404c-828f-9139ea3db433']",20,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:20.099,Pass,True
,,,,,,,,,,,,,,,,,2.034789,,,,,,,,,,,,,,ffeaedfa-2069-4d8f-960f-e9dca38547d8,60,,"[17.2, 68.8]",22984,1,,,,-1.4831097,,Right Foot,,,"[19.6, 41.5]",,Ground Pass,,27.40529,,,,,Noko Matlou,25514.0,,,,,Free Kick,1,From Free Kick,Janine van Wyk,5054.0,Right Center Back,7,South Africa Women's,1216,['d1f8f399-ce3c-47b4-a914-a088c9d467d4'],41,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:41.278,Pass,
,,,,,,,,,,,,,,,,,1.261,,,,,,,,,,,,,,53c78952-2c09-46f7-95f2-fe480e857995,64,,"[20.6, 24.9]",22984,1,,,,-1.5199926,,Left Foot,,,"[21.5, 7.2]",,Ground Pass,,17.722866,,,,,Nothando Vilakazi,25517.0,,,,,,1,From Free Kick,Noko Matlou,25514.0,Left Center Back,7,South Africa Women's,1216,"['40015c42-2a71-44df-add5-9cd6953ba750', '8173e81e-7118-4bc5-ba39-ceaa1566b941']",45,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:45.930,Pass,True
,,,,,,,,,,,,,,,,,1.5702,,,,,,,,,,,,,,aa5a0491-cd65-4663-b694-95aeb25223ce,68,,"[19.8, 4.5]",22984,1,,,,1.3233935,,Left Foot,,,"[24.7, 23.9]",,Ground Pass,,20.009249,,,,,Refiloe Jane,25516.0,,,,,,1,From Free Kick,Nothando Vilakazi,25517.0,Left Back,7,South Africa Women's,1216,"['0a952edd-a6df-46c8-a90a-177a768fd37d', '37a54a81-2256-42ac-82ae-f6ae4e29dfdf']",48,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:48.306,Pass,True
,,,,,,,,,,,,,,,,,3.1012,,,,,,,,,,,,,,0affa027-d7d7-43f7-bf2d-b4ce8d46c240,71,,"[24.3, 23.1]",22984,1,,,,2.1905866,,Left Foot,,,"[9.6, 43.7]",,Ground Pass,,25.307114,,,,,Andile Dlamini,25515.0,,,,,,1,From Free Kick,Refiloe Jane,25516.0,Center Defensive Midfield,7,South Africa Women's,1216,"['245c9860-17a9-47b4-b380-f1fea8babc15', '4a4b78a7-6540-4ab6-b434-00cfc05ea3c9']",49,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:49.877,Pass,True
,,,,,,,,,,,,,,,,,2.5102,,,,,,,,,,,,,,b8a7fdca-64ef-422e-8cd9-14aaeb47f77a,74,,"[8.6, 45.6]",22984,1,,,,0.54756224,,Right Foot,,,"[53.7, 73.1]",,High Pass,,52.82291,,,Incomplete,,Amanda Mthandi,25518.0,,,,,,1,From Free Kick,Andile Dlamini,25515.0,Goalkeeper,7,South Africa Women's,1216,"['a986711f-086f-4756-bad3-5ad9ac3f8a4e', 'f6d27a8d-2f3f-4edd-a424-3fe0b635e85b']",54,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:54.827,Pass,
,,,,,,,,,,,,,,,,,1.6254,,,,,,,,,,,,,,f6d27a8d-2f3f-4edd-a424-3fe0b635e85b,76,,"[66.4, 7.0]",22984,1,,,,0.5546816,,Head,,,"[84.8, 18.4]",,Low Pass,,21.645323,,,,,Sara Däbritz,10263.0,,,,,Recovery,1,Regular Play,Verena Schweers,15423.0,Left Back,8,Germany Women's,857,"['48e156f8-c697-404b-be9a-448b6520b889', 'b8a7fdca-64ef-422e-8cd9-14aaeb47f77a']",57,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:57.337,Pass,
,,,,,,,,,,,,,,,,,1.1208,,,,,,,,,,,,,,33195fe3-bc2e-42bc-8e7a-9354d2905329,79,,"[84.8, 18.4]",22984,1,,,,-1.9047414,,Left Foot,,,"[79.7, 3.7]",,Low Pass,,15.559563,,,,,Verena Schweers,15423.0,,,,,,1,Regular Play,Sara Däbritz,10263.0,Left Midfield,8,Germany Women's,857,['3730a852-23c7-49a5-96d5-f4986a6f585e'],59,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:59.075,Pass,
,,,,,,,,,,,,,,,,,0.3714,,,,,,,,,,,,,,f151f073-7f33-4625-9a2a-973c20ffd338,82,,"[80.5, 4.1]",22984,2,,,,0.9242832,,Left Foot,,,"[84.5, 9.4]",,Low Pass,,6.64003,,,Incomplete,,Sara Däbritz,10263.0,,,,,,1,Regular Play,Verena Schweers,15423.0,Left Back,8,Germany Women's,857,"['bcad5a1b-f542-4af2-b12b-78b48282c64a', 'c96638cf-ff0c-4927-b055-84026f94a311']",0,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:00.299,Pass,
,,,,,,,,,,,,,,,,,1.236,,,,,,,,,,,,,,b3ff0420-f8bb-4e3a-b48c-b9b75b9adcc9,85,,"[84.1, 0.1]",22984,2,,,,0.702584,,,,,"[97.8, 11.7]",,High Pass,,17.951323,,,,,Sara Däbritz,10263.0,,,,,Throw-in,1,From Throw In,Verena Schweers,15423.0,Left Back,9,Germany Women's,857,['66716e68-e17e-49dd-b1ac-69cb480cc488'],7,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:07.364,Pass,
,,,,,,,,,,,,,,,,,2.9066,,,,,,,,,,,,,,365d11b2-84c2-405d-8ef9-f5e65900ee4d,89,,"[98.2, 15.2]",22984,2,,,,-0.80078155,,Left Foot,,,"[104.6, 8.6]",,Low Pass,,9.193476,,,Unknown,,Lina Magull,10259.0,,,,,,1,From Throw In,Sara Däbritz,10263.0,Left Midfield,9,Germany Women's,857,"['ed907776-8aea-40ca-9a00-61d34af4fde6', 'f8061a43-8be9-4b1b-b83d-9e6ed880fb8e']",8,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:08.640,Pass,True
,,,,,,,,,,,,,,,,,1.2308,,,,,,,,,,,,,,727154cc-3eb1-454b-9392-24983fae1567,94,,"[106.8, 11.5]",22984,2,,,,1.3778255,63e6360f-ae51-459b-a5a8-33a7b9582c55,Right Foot,True,,"[111.9, 37.6]",,Low Pass,,26.593609,,,,,Sara Däbritz,10263.0,True,,,,Free Kick,1,From Free Kick,Lina Magull,10259.0,Left Center Midfield,10,Germany Women's,857,['d5a0e58a-c5c2-4661-ba52-81f62df2b13d'],49,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:49.665,Pass,
,,,,,,,,,,,,,,,,,3.0837,,,,,,,,,,,,,,3831d817-101d-4cb4-8d91-a0c0e21bcca1,98,,"[10.9, 45.4]",22984,2,,,,0.5679752,,Drop Kick,,,"[57.6, 75.2]",,High Pass,,55.397923,,,Unknown,,Mamello Makhabane,25748.0,,,,,,1,From Keeper,Andile Dlamini,25515.0,Goalkeeper,12,South Africa Women's,1216,['4614e311-53b9-4dac-989f-44c2a54a0832'],58,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:02:58.366,Pass,
,,,,,,,,,,,,,,,,,0.8883,,,,,,,,,,,,,,eb9784e5-57fe-453a-9498-e833b81a9f52,102,,"[62.3, 73.1]",22984,3,,,,-1.3521274,,Right Foot,,,"[64.3, 64.1]",,Ground Pass,,9.219544,,,,,Refiloe Jane,25516.0,,,,,Free Kick,1,From Free Kick,Janine van Wyk,5054.0,Right Center Back,13,South Africa Women's,1216,['5cebe4a2-0771-4151-a85a-86199b9d2264'],18,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:18.671,Pass,
,,,,,,,,,,,,,,,,,2.1561,,,,,,,,,,,,,,8aede2c7-9c7d-423b-94ef-23b487a5e286,106,,"[66.8, 62.9]",22984,3,,,,-0.36795053,,Right Foot,,,"[101.3, 49.6]",,High Pass,,36.974857,,,Incomplete,,Ode Fulutudilu,25519.0,,,,,,1,From Free Kick,Refiloe Jane,25516.0,Center Defensive Midfield,13,South Africa Women's,1216,"['748c4577-02c4-4f6b-8fbd-efcd96fa6491', '77822645-49d5-4909-b1ff-a55790673867', 'eefa293e-9c05-4c87-b6fe-71f767f59e16']",21,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:21.064,Pass,True
,,,,,,,,,,,,,,,,,2.6752,,,,,,,,,,,,,,748c4577-02c4-4f6b-8fbd-efcd96fa6491,108,,"[18.8, 30.5]",22984,3,,,,-0.8086498,,Head,,,"[35.6, 12.9]",,Low Pass,,24.33105,,,,,Sara Däbritz,10263.0,,,,,Recovery,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,14,Germany Women's,857,"['2c28514a-c995-4a6e-b8e4-a8269a35be17', '8aede2c7-9c7d-423b-94ef-23b487a5e286']",23,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:23.220,Pass,
,,,,,,,,,,,,,,,,,0.790878,,,,,,,,,,,,,,a1a334d5-98e6-44d5-aa01-c863fbb70abe,111,,"[35.6, 12.9]",22984,3,,,,-2.766322,,Left Foot,,,"[29.0, 10.3]",,Ground Pass,,7.093659,,,,,Lina Magull,10259.0,,,,,,1,Regular Play,Sara Däbritz,10263.0,Left Midfield,14,Germany Women's,857,['e4caba74-60fd-40f0-b40d-b0e9e0c5b39f'],25,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:25.936,Pass,
,,,,,,,,,,,,,,,,,1.282566,,,,,,,,,,,,,,161f3d14-35f9-452c-a80d-8a530733a675,114,,"[32.1, 5.6]",22984,3,,,,3.113628,,Left Foot,,,"[17.8, 6.0]",,Ground Pass,,14.3055935,,,,,Verena Schweers,15423.0,,,,,,1,Regular Play,Lina Magull,10259.0,Left Center Midfield,14,Germany Women's,857,['de935c14-5eb1-42b5-9a0f-69d3d4c3aca4'],28,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:28.638,Pass,
,,,,,,,,,,,,,,,,,1.964812,,,,,,,,,,,,,,41698303-f2a1-4bd5-b70c-c661a957d9fd,117,,"[16.2, 7.4]",22984,3,,,,1.8473103,,Right Foot,,,"[7.8, 37.0]",,Ground Pass,,30.768816,,,,,Almuth Schult,10257.0,,,,,,1,Regular Play,Verena Schweers,15423.0,Left Back,14,Germany Women's,857,['92d370f6-edb9-498b-8581-6fbbc91de4b2'],31,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:31.160,Pass,
,,,,,,,,,,,,,,,,,2.33389,,,,,,,,,,,,,,8bb3fffd-77d7-415f-80e9-4129797f7ff3,120,,"[9.6, 40.0]",22984,3,,,,0.72433877,,Right Foot,,,"[33.9, 61.5]",,Ground Pass,,32.445953,,,,,Sara Doorsoun-Khajeh,10261.0,,,,,,1,Regular Play,Almuth Schult,10257.0,Goalkeeper,14,Germany Women's,857,['03eb909b-0c58-4068-9466-7488344a2d0e'],34,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:34.203,Pass,
,,,,,,,,,,,,,,,,,4.251107,,,,,,,,,,,,,,5757418f-e415-4700-aa9b-31ccb1ef1983,123,,"[57.6, 70.7]",22984,3,,,,0.16295226,,Right Foot,,,"[109.3, 79.2]",,High Pass,,52.394085,,,Out,,,,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,14,Germany Women's,857,,41,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:41.089,Pass,
,,,,,,,,,,,,,,,,,1.0184,,,,,,,,,,,,,,f3064dce-a714-4cbe-9682-c5090d2a1a41,124,,"[10.8, 0.1]",22984,3,True,,,1.5595609,,,,,"[10.9, 9.0]",,Low Pass,,8.900561,,,,,Noko Matlou,25514.0,,,,,Throw-in,1,From Throw In,Nothando Vilakazi,25517.0,Left Back,15,South Africa Women's,1216,['ea2e86a4-5148-4bae-b02c-bd38ab5082d2'],49,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:49.121,Pass,
,,,,,,,,,,,,,,,,,0.8338,,,,,,,,,,,,,,f801995e-79d6-4d72-b8ac-29d4e868cc4b,127,,"[11.9, 8.8]",22984,3,,,,-1.6784862,,Right Foot,,,"[11.5, 5.1]",,Ground Pass,,3.7215588,,,,,Nothando Vilakazi,25517.0,,,,,,1,From Throw In,Noko Matlou,25514.0,Left Center Back,15,South Africa Women's,1216,"['06de4fd5-f1f4-4ee2-850a-ef69960b8f6f', '91c88609-ac48-404e-ab04-915dccfea704']",51,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:51.388,Pass,True
,,,,,,,,,,,,,,,,,2.1079,,,,,,,,,,,,,,97e161c4-dea3-4f76-9498-346a387b6dea,130,,"[15.7, 3.1]",22984,3,,,,0.047583103,,Left Foot,,,"[45.1, 4.5]",,High Pass,,29.433315,,,Incomplete,,,,,,,,,1,From Throw In,Nothando Vilakazi,25517.0,Left Back,15,South Africa Women's,1216,['bd05ad20-40f0-4753-80fd-52673b84fe32'],52,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:52.885,Pass,
,,,,,,,,,,,,,,,,,1.019879,,,,,,,,,,,,,,bf0ce157-b44a-4ec2-a019-2583ec36da90,133,,"[74.7, 70.3]",22984,3,,,,0.99503803,,Left Foot,,,"[78.4, 76.0]",,Ground Pass,,6.7955866,,,,,Giulia Gwinn,25492.0,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,16,Germany Women's,857,['1bf6da00-dde7-462a-81fb-da362afca655'],57,,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:57.756,Pass,
