ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.085947,,,,,,,,,,,,,,5623a82c-cd02-4e00-94d9-eded30fae864,19,,,"[105.1, 9.1]",68343,0,,,,-2.1193457,,Right Foot,,,"[99.6, 0.1]",,Ground Pass,,10.547511,Out,Francisca Alejandra Lara Lara,25690.0,,,,,,,1,From Throw In,Daniela Paz Zamora Mancilla,25695.0,Left Wing,4,Chile Women's,1209,['da76940d-ac80-4a49-9f9b-b1ad1e48d4f4'],43,,,,,,,,,,,,,,,,,Chile Women's,1209,00:00:43.507,Pass,
,,,,,,,,,,,,,,,,1.0831,,,,,,,,,,,,,,8ccada90-da68-49a5-8080-cdfb78271c52,21,,,"[21.1, 80.0]",68343,0,,,,-0.31994224,,,,,"[37.7, 74.5]",,High Pass,,17.487425,,Rattikan Thongsombut,25678.0,,,,,,Throw-in,1,From Throw In,Warunee Phetwiset,25681.0,Right Back,5,Thailand Women's,1107,['1eb5c93b-e21c-428a-ae0a-bd0a8ab42e99'],55,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:00:55.229,Pass,
,,,,,,,,,,,,,,,,4.667184,,,,,,,,,,,,,,8b8749f0-8091-4b8f-a7b7-0589b11b8c81,25,,,"[36.9, 77.1]",68343,0,,,,-0.14069512,,Right Foot,,,"[83.5, 70.5]",,High Pass,,47.06506,Incomplete,Kanjana Sungngoen,25672.0,,,,,,,1,From Throw In,Rattikan Thongsombut,25678.0,Right Midfield,5,Thailand Women's,1107,"['2900aad5-baee-4c6c-9352-e4bde7e68586', '44fa3e40-f575-42d1-a0b2-8f2749d6c4a3']",57,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:00:57.761,Pass,
,,,,,,,,,,,,,,,,1.49694,,,,,,,,,,,,,,2900aad5-baee-4c6c-9352-e4bde7e68586,27,,,"[36.6, 9.6]",68343,1,,,,1.8811837,,Right Foot,,,"[29.8, 30.8]",,Ground Pass,,22.263872,,Carla Valentina Guerrero Puelle,25692.0,,,,,,Recovery,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,6,Chile Women's,1209,"['5792b2b1-5857-4614-9cd6-280c2e7ddb96', '8b8749f0-8091-4b8f-a7b7-0589b11b8c81']",2,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:02.428,Pass,
,,,,,,,,,,,,,,,,1.383006,,,,,,,,,,,,,,33729a12-cf46-467d-a6c9-b5a60c8f2a65,30,,,"[30.5, 33.1]",68343,1,,,,1.2608099,,Right Foot,,,"[38.7, 58.7]",,Ground Pass,,26.88122,,Rocio Andrea Soto Collao,25684.0,,,,,,,1,Regular Play,Carla Valentina Guerrero Puelle,25692.0,Right Center Back,6,Chile Women's,1209,['05eae99b-9154-4abe-b067-26b1fff5403e'],5,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:05.423,Pass,
,,,,,,,,,,,,,,,,0.980334,,,,,,,,,,,,,,96f4efe5-1152-4a40-816a-d81223eb6414,33,,,"[44.3, 66.9]",68343,1,,,,0.589661,,Right Foot,,,"[58.2, 76.2]",,Ground Pass,,16.724234,,Rosario Balmaceda,25689.0,,,,,,,1,Regular Play,Rocio Andrea Soto Collao,25684.0,Right Back,6,Chile Women's,1209,['d178a03a-bfe4-4eb9-b59e-6640e4999d64'],10,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:10.141,Pass,
,,,,,,,,,,,,,,,,1.848826,,,,,,,,,,,,,,bd6b5134-d36d-41e6-9e3f-7d54a7f43e9a,37,,,"[64.5, 76.8]",68343,1,,,,-0.6979028,,Right Foot,,,"[89.3, 56.0]",,High Pass,,32.367886,Incomplete,,,,,,,,,1,Regular Play,Rosario Balmaceda,25689.0,Right Wing,6,Chile Women's,1209,['d11ee731-9919-478d-bdb5-17f955c6fc02'],13,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:13.662,Pass,
,,,,,,,,,,,,,,,,1.813,,,,,,,,,,,,,,d11ee731-9919-478d-bdb5-17f955c6fc02,38,,,"[30.8, 24.1]",68343,1,,,,-0.18534794,,Left Foot,,,"[38.8, 22.6]",,Low Pass,,8.13941,,Ainon Phancha,25679.0,,,,,,Recovery,1,Regular Play,Natthakarn Chinwong,25680.0,Right Center Back,7,Thailand Women's,1107,"['8fa26afe-8a4b-4d7b-80f7-88f6c15a4a13', 'bd6b5134-d36d-41e6-9e3f-7d54a7f43e9a']",15,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:01:15.511,Pass,
,,,,,,,,,,,,,,,,1.9713,,,,,,,,,,,,,,e755a526-42e8-45e6-a798-d6dd02d3025e,40,,,"[39.6, 22.2]",68343,1,,,,-1.2023507,,Head,,,"[45.7, 6.4]",,Low Pass,,16.936647,,Silawan Intamee,25676.0,,,,,,,1,Regular Play,Ainon Phancha,25679.0,Center Defensive Midfield,7,Thailand Women's,1107,['2e76d720-fd4f-46fd-86c3-6122196a3957'],17,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:01:17.364,Pass,
,,,,,,,,,,,,,,,,1.258332,,,,,,,,,,,,,,5e1ffae8-ada8-42bf-8629-dea3a2fe36ee,43,,,"[45.7, 5.8]",68343,1,,,,3.0954716,,Right Foot,,,"[32.7, 6.4]",,Ground Pass,,13.013839,,Sunisa Srangthaisong,25675.0,,,,,,,1,Regular Play,Silawan Intamee,25676.0,Left Midfield,7,Thailand Women's,1107,['bae616ac-ea49-4a93-b08d-4e1d35ec1504'],19,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:01:19.415,Pass,
,,,,,,,,,,,,,,,,1.5637,,,,,,,,,,,,,,fb487660-5792-4214-a74f-b956fc61d0d8,47,,,"[33.7, 7.5]",68343,1,True,,,0.7991904,,Left Foot,,,"[76.6, 51.6]",,High Pass,,61.524143,Incomplete,,,,,True,,,,1,Regular Play,Sunisa Srangthaisong,25675.0,Left Back,7,Thailand Women's,1107,['c5267a9d-7257-4305-b708-d3cdea3a3060'],27,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:01:27.481,Pass,
,,,,,,,,,,,,,,,,1.091503,,,,,,,,,,,,,,4f97b11f-0ab0-4d1c-8d70-e2b9e7e50938,49,,,"[41.4, 34.1]",68343,1,,,,1.1388384,,Right Foot,,,"[47.9, 48.2]",,Ground Pass,,15.526107,,Carla Valentina Guerrero Puelle,25692.0,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,8,Chile Women's,1209,['e199e92c-c5b8-469e-b237-07fdd8dfd74d'],32,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:32.992,Pass,
,,,,,,,,,,,,,,,,1.568947,,,,,,,,,,,,,,c21b18fc-aeb1-4382-be7b-b91dc79b633b,52,,,"[53.0, 53.1]",68343,1,,,,-0.0675129,,Right Foot,,,"[81.1, 51.2]",,Ground Pass,,28.164162,,María José Urrutia,25694.0,,,,,,,1,Regular Play,Carla Valentina Guerrero Puelle,25692.0,Right Center Back,8,Chile Women's,1209,['731d96fd-20eb-48f5-be20-46f648cad431'],37,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:37.664,Pass,
,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,53658ea0-a6e4-4262-af87-1c6c045deca0,54,,,"[81.5, 49.5]",68343,1,True,,,-3.1142023,,Right Foot,,,"[74.2, 49.3]",,Ground Pass,,7.302739,,Yesenia López,25685.0,,,,,,,1,Regular Play,María José Urrutia,25694.0,Center Forward,8,Chile Women's,1209,['dac425c5-7cfc-48a4-b332-b1c5663b9699'],40,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:40.386,Pass,
,,,,,,,,,,,,,,,,1.515058,,,,,,,,,,,,,,0bfc1520-77bd-43dd-a62d-82ab1bd528fe,56,,,"[74.2, 49.3]",68343,1,True,,,-2.5148497,,Right Foot,,,"[48.1, 30.4]",,Ground Pass,,32.224525,,Camila Alejandra Saez Oyaneder,25687.0,,,,,,,1,Regular Play,Yesenia López,25685.0,Right Center Midfield,8,Chile Women's,1209,['549b2dfe-df8d-456c-9f95-2d83b23c68b2'],40,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:40.759,Pass,
,,,,,,,,,,,,,,,,0.946874,,,,,,,,,,,,,,f66f7473-bfb2-48dd-a0e7-fb45bdbfcb1f,58,,,"[56.1, 24.1]",68343,1,,,,0.62715787,,Left Foot,,,"[67.0, 32.0]",,Ground Pass,,13.461798,,Karen Araya,25693.0,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,8,Chile Women's,1209,['7af13342-00ab-44bd-885b-03bb598b97e2'],44,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:44.640,Pass,
,,,,,,,,,,,,,,,,1.431012,,,,,,,,,,,,,,6e8e339b-b914-4778-9d16-324aa23452ac,62,,,"[72.3, 41.3]",68343,1,,,,1.5158355,,Right Foot,,,"[74.0, 72.2]",,Ground Pass,,30.946728,,Rocio Andrea Soto Collao,25684.0,,,,,,,1,Regular Play,Karen Araya,25693.0,Center Defensive Midfield,8,Chile Women's,1209,"['001cc190-f888-4b77-a7f1-10a75c7eb64c', '042fec4d-95eb-4639-815e-ecddd2e21f7d']",48,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:48.851,Pass,True
,,,,,,,,,,,,,,,,0.909327,,,,,,,,,,,,,,528484d3-33cf-42d8-b1a0-81e148ac6dce,64,,,"[76.1, 70.9]",68343,1,True,,,0.116708584,,Right Foot,,,"[105.1, 74.3]",,Ground Pass,,29.19863,,Rosario Balmaceda,25689.0,,,,,,,1,Regular Play,Rocio Andrea Soto Collao,25684.0,Right Back,8,Chile Women's,1209,['00dcd643-e745-4012-815c-9c43d79c3e7f'],53,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:53.088,Pass,
,,,,,,,,,,,,,,,,1.555833,,,,,,,,,,,,,,06ed1f60-814f-47df-94fc-8212aebefd2c,66,,,"[112.1, 76.7]",68343,1,True,,,-1.5479577,7ce80274-b117-4e2a-8d02-2b95b3f622ea,Right Foot,True,,"[113.0, 37.3]",,High Pass,,39.41028,,Daniela Paz Zamora Mancilla,25695.0,True,,,,,,1,Regular Play,Rosario Balmaceda,25689.0,Right Wing,8,Chile Women's,1209,['01d341be-f6ff-4eb5-be65-b11f7226f7c9'],54,,,,,,,,,,,,,,,,,Chile Women's,1209,00:01:54.534,Pass,
,,,,,,,,,,,,,,,,2.043948,,,,,,,,,,,,,,542afa9f-f182-4fa2-9214-7b20378340bb,72,,,"[2.2, 71.0]",68343,2,,,,-0.24420705,,Right Foot,,,"[32.7, 63.4]",,High Pass,,31.432627,,Suchawadee Nildhamrong,25673.0,,,,,,,1,Regular Play,Rattikan Thongsombut,25678.0,Right Midfield,9,Thailand Women's,1107,['a55d6622-c1e2-4125-b8e0-34ec6b2a8b8c'],4,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:02:04.830,Pass,
,,,,,,,,,,,,,,,,0.8064,,,,,,,,,,,,,,702bc710-741d-47b1-a0b5-012aa301b612,76,,,"[34.4, 55.8]",68343,2,,,,-1.3151515,,Left Foot,,,"[36.7, 47.0]",,Ground Pass,,9.095603,,Ainon Phancha,25679.0,,,,,,,1,Regular Play,Suchawadee Nildhamrong,25673.0,Right Center Midfield,9,Thailand Women's,1107,['6b5b71a5-f9a5-4cdd-8357-e36f9334d755'],9,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:02:09.433,Pass,
,,,,,,,,,,,,,,,,2.880962,,,,,,,,,,,,,,84695cee-5374-4065-ab83-42fc31aac36d,79,,,"[39.2, 50.4]",68343,2,True,,,0.62567616,,Right Foot,,,"[58.3, 64.2]",,Ground Pass,,23.563744,Incomplete,,,,,,,,,1,Regular Play,Ainon Phancha,25679.0,Center Defensive Midfield,9,Thailand Women's,1107,['eebc3a85-3ea1-42a1-ad90-e613f5b02fa4'],13,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:02:13.748,Pass,
,,,,,,,,,,,,,,,,1.460784,,,,,,,,,,,,,,5049ec44-85ea-4acb-a723-ce9913a26f0c,81,,,"[62.4, 16.1]",68343,2,True,,,0.57014734,,Left Foot,,,"[79.4, 27.0]",,Ground Pass,,20.194305,Unknown,Yanara Aedo,25686.0,,,,,,,1,Regular Play,Yesenia López,25685.0,Right Center Midfield,10,Chile Women's,1209,['32d747a6-d031-421f-bd00-d22f611ae46a'],16,,,,,,,,,,,,,,,,,Chile Women's,1209,00:02:16.824,Pass,
,,,,,,,,,,,,,,,,2.4454,,,,,,,,,,,,,,d84dc558-0bb8-4205-83b9-9273cac27361,85,,,"[76.1, 32.5]",68343,2,,,,0.5295362,,Right Foot,,,"[110.1, 52.4]",,High Pass,,39.395557,,Carla Valentina Guerrero Puelle,25692.0,,,,,,Free Kick,1,From Free Kick,Karen Araya,25693.0,Center Defensive Midfield,11,Chile Women's,1209,['e7d3d705-dfa2-4d01-89b4-0bb6c0469880'],45,,,,,,,,,,,,,,,,,Chile Women's,1209,00:02:45.471,Pass,
,,,,,,,,,,,,,,,,1.0295,,,,,,,,,,,,,,2f5df7d8-8d4c-4cf1-b367-cf6ff940c386,88,,,"[110.1, 52.4]",68343,2,,,True,-1.4609462,,,,,"[111.6, 38.8]",,High Pass,,13.68247,Incomplete,,,,,,,,,1,From Free Kick,Carla Valentina Guerrero Puelle,25692.0,Right Center Back,11,Chile Women's,1209,"['2656e1c0-5a46-44eb-b7e1-a5ac290acfa0', '74bfc733-4437-467d-b87a-148e4709437e']",47,,,,,,,,,,,,,,,,,Chile Women's,1209,00:02:47.917,Pass,True
,,,,,,,,,,,,,,,,3.8315,,,,,,,,,,,,,,54bc7503-ad7e-4121-b6e9-6f40965dc0e9,93,,,"[31.0, 22.8]",68343,2,,,,-0.5163804,,Right Foot,,,"[58.3, 7.3]",,Low Pass,,31.39331,,Kanjana Sungngoen,25672.0,,,,,,,1,From Free Kick,Pikul Khueanpet,25670.0,Left Center Midfield,11,Chile Women's,1209,"['7d9fe208-b541-446b-b435-aabc73aecb80', 'abe1b434-3440-412a-a8e0-c308ce81d0aa']",53,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:02:53.348,Pass,True
,,,,,,,,,,,,,,,,2.223606,,,,,,,,,,,,,,19ea81a5-d7e1-4569-b5bd-e24a371f9817,97,,,"[83.3, 16.7]",68343,3,,,,0.6662892,,Right Foot,,,"[110.9, 38.4]",,High Pass,,35.109116,Incomplete,,,,,,,,,1,From Free Kick,Kanjana Sungngoen,25672.0,Center Forward,11,Chile Women's,1209,['699b57d6-c363-4cc0-9b5b-d0c01b4476ce'],1,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:03:01.799,Pass,
,,,,,,,,,,,,,,,,1.512045,,,,,,,,,,,,,,b655d758-8a41-4d3f-8b4d-8b50f695249d,100,,,"[16.0, 33.5]",68343,3,,,,-0.30366042,,Keeper Arm,,,"[52.7, 22.0]",,High Pass,,38.45959,,Daniela Paz Zamora Mancilla,25695.0,,,,,,,1,From Free Kick,Claudia Christiane Endler Mutinelli,24462.0,Goalkeeper,11,Chile Women's,1209,['cd82a0c9-7918-47aa-98d0-fbebd06688dd'],6,,,,,,,,,,,,,,,,,Chile Women's,1209,00:03:06.809,Pass,
,,,,,,,,,,,,,,,,1.12818,,,,,,,,,,,,,,730aeba2-722f-4557-b9d3-e4711aad75b1,103,,,"[52.1, 21.5]",68343,3,,,,-2.1831183,,Right Foot,,,"[46.2, 13.1]",,Ground Pass,,10.264989,,Yanara Aedo,25686.0,,,,,,,1,From Free Kick,Daniela Paz Zamora Mancilla,25695.0,Left Wing,11,Chile Women's,1209,['a6a1b243-8b19-476c-9943-9ccc6d936383'],9,,,,,,,,,,,,,,,,,Chile Women's,1209,00:03:09.677,Pass,
,,,,,,,,,,,,,,,,4.9073,,,,,,,,,,,,,,fd44ef4c-2732-4510-9e16-a71623b8bea9,106,,,"[55.7, 17.7]",68343,3,,,,-0.07299262,,Right Foot,,,"[106.3, 14.0]",,High Pass,,50.735096,Incomplete,María José Urrutia,25694.0,,,,,,,1,From Free Kick,Yanara Aedo,25686.0,Left Center Midfield,11,Chile Women's,1209,"['1f6795c0-bab1-47ed-a98f-ec00d8c58846', '74f90c18-a620-4bcb-944b-63ae3add451b']",14,,,,,,,,,,,,,,,,,Chile Women's,1209,00:03:14.280,Pass,
,,,,,,,,,,,,,,,,0.1368,,,,,,,,,,,,,,d56ce5b9-ac2c-4e2f-97c2-649521469070,111,,,"[12.3, 72.2]",68343,3,,,,0.0,,Right Foot,,,"[15.4, 72.2]",,Low Pass,,3.1,Incomplete,,,,,,,,,1,Regular Play,Warunee Phetwiset,25681.0,Right Back,12,Thailand Women's,1107,"['13c43839-569d-4fc1-ac58-344b3fe86de4', '1b27f524-8d98-4522-850e-76df6fcfa3a3']",20,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:03:20.515,Pass,True
,,,,,,,,,,,,,,,,1.5216,,,,,,,,,,,,,,7d90e64b-cffe-44de-bfc5-3562f9309119,116,,,"[103.4, 11.2]",68343,4,,,,1.1744953,,Right Foot,True,,"[115.2, 39.4]",,High Pass,,30.569265,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Karen Araya,25693.0,Center Defensive Midfield,13,Chile Women's,1209,['d28f68a8-e065-46c4-aa78-745ffaa5e1ef'],15,,,,,,,,,,,,,,,,,Chile Women's,1209,00:04:15.236,Pass,
