ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,98d058a8-9c07-47d0-8a21-0245b32a9bfc,1,,,,22956,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,South Africa Women's,1216,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 20}, {'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 25745, 'name': 'Sibulele Cecilia Holweni'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 5052, 'name': 'Thembi Kgatlana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 25516, 'name': 'Refiloe Jane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 25519, 'name': 'Ode Fulutudilu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]}",South Africa Women's,1216,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0d61a04c-2f0c-48d9-b676-5765d947f04a,2,,,,22956,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,South Africa Women's,1216,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 25483, 'name': 'Shimeng Peng'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 12}, {'player': {'id': 25481, 'name': 'Peng Han'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 25480, 'name': 'Haiyan Wu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 25487, 'name': 'Yuping Lin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 25486, 'name': 'Shanshan Liu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 13}, {'player': {'id': 25490, 'name': 'Rui Zhang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 11}, {'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",China PR Women's,1207,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,731ed717-b6c2-4f5f-976e-a4c3f0907d92,3,,,,22956,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,South Africa Women's,1216,['52b687ae-ea6a-465f-973a-11ee67383c6b'],0,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,52b687ae-ea6a-465f-973a-11ee67383c6b,4,,,,22956,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,South Africa Women's,1216,['731ed717-b6c2-4f5f-976e-a4c3f0907d92'],0,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a52d7cd7-8a1b-4dcf-98d8-e2097e4a5500,1828,,,,22956,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,120,South Africa Women's,1216,['2257349b-0e8e-45b4-92f7-d6c397985bdf'],0,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2257349b-0e8e-45b4-92f7-d6c397985bdf,1829,,,,22956,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,120,South Africa Women's,1216,['a52d7cd7-8a1b-4dcf-98d8-e2097e4a5500'],0,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.408655,,,,,,,,,,,154cf3e1-a22c-4b9c-b688-f77bddd10a34,5,,,"[61.0, 40.1]",22956,0,,,,,3.039386,,Left Foot,,"[53.2, 40.9]",,Ground Pass,,7.8409185,,,,Yan Wang,25750.0,,,,,,Kick Off,1,From Kick Off,Ying Li,25749.0,Left Center Forward,2,China PR Women's,1207,['d6d1cb9b-07c6-451d-9c08-32be9b1a9d47'],0,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:00.590,Pass,
,,,,,,,,,,,,,,,,,2.123581,,,,,,,,,,,807e59dd-7e8f-43b6-9bba-c2d27eb88e1c,8,,,"[51.9, 40.8]",22956,0,,,,,-0.9803812,,Right Foot,,"[77.5, 2.6]",,High Pass,,45.98478,,,,Shanshan Wang,25485.0,,,,,,,1,From Kick Off,Yan Wang,25750.0,Right Center Midfield,2,China PR Women's,1207,['484d8121-9ca3-4f93-94e5-a0dbaf342e87'],2,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:02.011,Pass,
,,,,,,,,,,,,,,,,,0.766384,,,,,,,,,,,2d8b3c6f-5982-4807-bb24-e0c5ca428bb0,10,,,"[77.5, 2.6]",22956,0,,,,,-0.30648455,,Head,,"[85.4, 0.1]",,Low Pass,,8.286133,,Out,,,,,,,,,,1,From Kick Off,Shanshan Wang,25485.0,Right Center Forward,2,China PR Women's,1207,,4,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:04.183,Pass,
,,,,,,,,,,,,,,,,,1.105873,,,,,,,,,,,8c9cb62d-451c-43f4-8326-14294d830e44,11,,,"[41.4, 80.0]",22956,0,,,,,-0.23665708,,,,"[58.4, 75.9]",,High Pass,,17.487425,,Incomplete,,Thembi Kgatlana,5052.0,,,,,,Throw-in,1,From Throw In,Lebogang Ramalepe,25520.0,Right Back,3,South Africa Women's,1216,"['0cfc02ff-0f53-48ce-99b7-386279cedcb2', '630f26d0-3f2a-44e9-ba7c-aa29c1ce40d7']",24,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:00:24.006,Pass,
,,,,,,,,,,,,,,,,,2.222827,,,,,,,,,,,0cfc02ff-0f53-48ce-99b7-386279cedcb2,13,,,"[61.7, 4.2]",22956,0,,,,,0.029841885,,Head,,"[88.5, 5.0]",,High Pass,,26.811937,,,,Shanshan Wang,25485.0,,,,,,Recovery,1,Regular Play,Shanshan Liu,25486.0,Left Back,4,China PR Women's,1207,"['8c9cb62d-451c-43f4-8326-14294d830e44', 'e61aa21d-d795-4f4c-9f68-d13e0b93d941']",25,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:25.111,Pass,
,,,,,,,,,,,,,,,,,0.094104,,,,,,,,,,,1d5bdc09-6c1e-4084-a7aa-e86552121382,16,,,"[88.5, 5.0]",22956,0,,,,True,-0.1798535,,,,"[90.7, 4.6]",,Low Pass,,2.236068,,Incomplete,,,,,,,,,,1,Regular Play,Shanshan Wang,25485.0,Right Center Forward,4,China PR Women's,1207,"['9d8d6aa0-685d-4437-a4b7-3cf0548f6fc3', 'f0b7f606-8729-472c-822f-9190fbbca4df']",27,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:27.377,Pass,True
,,,,,,,,,,,,,,,,,1.619174,,,,,,,,,,,4828ad5b-ebab-46ff-9e9b-a843fbba35fa,18,,,"[84.6, 0.1]",22956,0,,,,,0.9882433,,,,"[95.8, 17.1]",,Low Pass,,20.3578,,,,Shanshan Wang,25485.0,,,,,,Throw-in,1,From Throw In,Shanshan Liu,25486.0,Left Back,5,China PR Women's,1207,['e7c09041-7564-44a7-994c-0a87f4e47681'],42,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:42.005,Pass,
,,,,,,,,,,,,,,,,,0.930312,,,,,,,,,,,a14153fa-0096-4f99-827c-c78bd0e69055,26,,,"[97.7, 31.2]",22956,0,,,,,-0.6397698,,Left Foot,,"[106.3, 24.8]",,Ground Pass,,10.720075,,,,Ying Li,25749.0,,,,,,,1,From Throw In,Shuang Wang,24461.0,Right Midfield,5,China PR Women's,1207,['2c2c1064-af8c-4442-af74-75c65a9b034d'],46,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:46.156,Pass,
,,,,,,,,,,,,,,,,,2.149668,,,,,,,,,,,9378b9de-d943-4060-9906-81f486974175,30,,,"[102.8, 27.7]",22956,0,,,,,1.9170461,,Right Foot,,"[93.6, 53.2]",,Ground Pass,,27.108854,,,,Peng Han,25481.0,,,,,,,1,From Throw In,Ying Li,25749.0,Left Center Forward,5,China PR Women's,1207,"['03c58194-8674-416e-93e4-e9c17bf3dba2', '17bcc416-dd9d-48e9-9518-ea9b26b18bb6']",49,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:49.200,Pass,True
,,,,,,,,,,,,,,,,,0.545915,,,,,,,,,,,c2fb25c5-9a8c-4dfa-b62a-f939029a0372,33,,,"[93.6, 53.2]",22956,0,,,,,-0.44415146,,Left Foot,,"[108.1, 46.3]",,Ground Pass,,16.05802,,,,Shanshan Wang,25485.0,,,,,,,1,From Throw In,Peng Han,25481.0,Right Back,5,China PR Women's,1207,['eb29d78f-c26a-429b-a96d-c56b6a94c70e'],51,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:51.427,Pass,
,,,,,,,,,,,,,,,,,1.68959,,,,,,,,,,,e51b8768-f58d-4e35-855b-232092734179,38,,,"[96.5, 63.8]",22956,0,,,,,-1.019871,,Head,True,"[105.9, 48.5]",,High Pass,,17.956892,,,,Shanshan Wang,25485.0,,,,,,Recovery,1,From Throw In,Shuang Wang,24461.0,Right Midfield,5,China PR Women's,1207,['d2d53745-a4e7-4ecc-87e0-418d73e44abd'],55,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:55.797,Pass,
,,,,,,,,,,,,,,,,,2.857739,,,,,,,,,,,747ecd9c-954e-4bd5-96c9-3c53d27faed0,44,,,"[16.3, 30.4]",22956,0,,,,,0.43779132,,Right Foot,,"[39.8, 41.4]",,High Pass,,25.947062,,Incomplete,,,,,,,,,,1,Regular Play,Mamello Makhabane,25748.0,Right Center Midfield,6,South Africa Women's,1216,['a42395b4-a952-407c-b4ec-495581408ff3'],59,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:00:59.462,Pass,
,,,,,,,,,,,,,,,,,2.040833,,,,,,,,,,,a42395b4-a952-407c-b4ec-495581408ff3,45,,,"[80.3, 38.7]",22956,1,,,,,-2.782822,,Head,,"[78.7, 38.1]",,Low Pass,,1.7088008,,Unknown,,,,,,,,,Recovery,1,Regular Play,Yan Wang,25750.0,Right Center Midfield,6,South Africa Women's,1216,['747ecd9c-954e-4bd5-96c9-3c53d27faed0'],2,,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:02.320,Pass,
,,,,,,,,,,,,,,,,,2.9747,,,,,,,,,,,43487722-bd10-4532-9d3f-596b9e7ad255,50,,,"[49.4, 48.5]",22956,2,,,,,-1.2211696,,Right Foot,,"[66.5, 1.6]",,High Pass,,49.920135,,,,Refiloe Jane,25516.0,,,True,,,Recovery,1,Other,Kholosa Biyana,25521.0,Left Center Midfield,8,South Africa Women's,1216,['7c50d354-dd7c-40d4-bd75-1f8e8423b56b'],1,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:02:01.619,Pass,
