ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d33c92b6-4297-4267-9492-a81c5e49f000,379,,,"[91.3, 31.3]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shanshan Wang,25485.0,Right Center Forward,26,China PR Women's,1207,['85a80be9-5b3b-4e86-a52d-4efee2b4e40c'],2,,,,,,,,,,,,,,,,China PR Women's,1207,00:10:02.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce852ad-1772-4f71-be50-f03994f1215a,383,,,"[67.8, 49.6]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rui Zhang,25490.0,Right Center Midfield,26,China PR Women's,1207,['10fdf150-90c7-4284-a620-84b8c4dbbecb'],6,,,,,,,,,,,,,,,,China PR Women's,1207,00:10:06.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9f8e890-2647-4e21-a761-641d6c029fe0,386,,,"[76.4, 56.1]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shuang Wang,24461.0,Right Midfield,26,China PR Women's,1207,['3b99edcf-e7f8-4727-8a7d-c3e908578e05'],9,,,,,,,,,,,,,,,,China PR Women's,1207,00:10:09.105,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,636dc9ba-32a9-48d7-903c-6ff959045b0d,389,,,"[76.0, 50.1]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rui Zhang,25490.0,Right Center Midfield,26,China PR Women's,1207,['187651eb-40f2-43fb-819b-c36e92e77e7a'],10,,,,,,,,,,,,,,,,China PR Women's,1207,00:10:10.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a549e05-738d-4f17-9343-45e70cfa43d5,391,,,"[7.3, 37.9]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laura Giuliani,10218.0,Goalkeeper,26,China PR Women's,1207,['a2831bea-7704-4dbc-9419-ba1f6b7ea562'],12,,,,,,,,,,,,,,,,Italy Women's,855,00:10:12.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,544a83a4-fa08-45a1-a9c3-b7116a2f6cc5,396,,,"[82.3, 48.3]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rui Zhang,25490.0,Right Center Midfield,26,China PR Women's,1207,"['20ae7600-0216-4a6a-b4f0-f66c80676743', '80da0e01-58f4-40f4-b4fa-17593a83e170']",20,,,,,,,,,,,,,,,,China PR Women's,1207,00:10:20.526,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4cbf238-5232-4ed7-8e43-50509f25add0,403,,,"[38.1, 45.0]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuela Giugliano,10228.0,Center Defensive Midfield,27,Italy Women's,855,['6a7cf1d5-30b2-4b8c-b7ee-1159317964a9'],23,,,,,,,,,,,,,,,,Italy Women's,855,00:10:23.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce57a0ca-1dd1-4313-8daa-a8fe5985788d,406,,,"[42.0, 62.9]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alia Guagni,10213.0,Right Back,27,Italy Women's,855,['12015d41-7378-4d53-ac05-f9b5fb66cc02'],26,,,,,,,,,,,,,,,,Italy Women's,855,00:10:26.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27034973-baba-4b2c-b899-ec5977f461d1,409,,,"[52.7, 75.2]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentina Bergamaschi,25544.0,Right Center Midfield,27,Italy Women's,855,['529f8d52-4917-4c2c-b2af-e8b046f175b2'],27,,,,,,,,,,,,,,,,Italy Women's,855,00:10:27.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,acfa1924-e159-40e3-85a7-0cbd7133bd4f,416,,,"[26.0, 71.1]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sara Gama,10366.0,Right Center Back,27,Italy Women's,855,['e714ec53-3a4f-45f1-a276-f351e663c497'],31,,,,,,,,,,,,,,,,Italy Women's,855,00:10:31.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22ca58bd-2e7f-4516-ac42-333eeab0ef76,419,,,"[9.8, 40.4]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Giuliani,10218.0,Goalkeeper,27,Italy Women's,855,['6898890e-1a1e-4d36-8941-17841eb18911'],35,,,,,,,,,,,,,,,,Italy Women's,855,00:10:35.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c6da529-26f5-40bf-8c54-92e8df16ed08,422,,,"[24.0, 20.8]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elena Linari,10208.0,Left Center Back,27,Italy Women's,855,['2152a88e-534c-4a61-8f86-456944e3059e'],38,,,,,,,,,,,,,,,,Italy Women's,855,00:10:38.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8df05b8b-d063-4447-b4f9-31496c1d6221,425,,,"[7.3, 35.6]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Giuliani,10218.0,Goalkeeper,27,Italy Women's,855,['4c00a903-5d9b-4e79-99c9-f77d66eb8a88'],43,,,,,,,,,,,,,,,,Italy Women's,855,00:10:43.253,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232914a-49aa-4f04-91d0-d977f8e4939c,429,,,"[91.1, 5.4]",69191,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shanshan Wang,25485.0,Right Center Forward,28,China PR Women's,1207,['faebda8f-9ae0-4928-8c7d-a97db25d0528'],5,,,,,,,,,,,,,,,,China PR Women's,1207,00:11:05.264,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,290f076b-c332-4337-9f1a-f5369d0d8b6d,433,,,"[35.5, 66.4]",69191,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiana Girelli,10203.0,Center Attacking Midfield,28,China PR Women's,1207,['04bc6e03-2307-4396-8cd4-1471916e85f4'],6,,,,,,,,,,,,,,,,Italy Women's,855,00:11:06.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d398610-a684-4cf5-b90a-55a1d9109783,438,,,"[99.7, 6.3]",69191,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yasha Gu,25488.0,Left Midfield,28,China PR Women's,1207,"['0f00dd04-1b82-4820-80d3-6b156be16230', 'a837a11e-62bc-416c-b8e1-a7606fd3e472']",8,,,,,,,,,,,,,,,,China PR Women's,1207,00:11:08.601,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70e5b139-b940-4f5e-a977-d762cff24f54,443,,,"[113.2, 14.6]",69191,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shanshan Wang,25485.0,Right Center Forward,29,China PR Women's,1207,['56912de5-38af-4df3-b6ce-a2b6cde28e78'],27,,,,,,,,,,,,,,,,China PR Women's,1207,00:11:27.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,706abb4b-cd5e-445b-a74f-88dcf1a0695f,449,,,"[11.3, 63.9]",69191,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alia Guagni,10213.0,Right Back,30,Italy Women's,855,['760c8ed4-3674-44f9-9438-f873c641646d'],55,,,,,,,,,,,,,,,,Italy Women's,855,00:11:55.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b8b981e-cf0f-45dc-8edd-3d6480e377bc,452,,,"[35.2, 56.1]",69191,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristiana Girelli,10203.0,Center Attacking Midfield,30,Italy Women's,855,['675c9192-dd9c-407a-8477-3b4bfe12ccd3'],58,,,,,,,,,,,,,,,,Italy Women's,855,00:11:58.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7661a9f-7fbc-402a-866b-651c5c3d9627,455,,,"[39.2, 76.1]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Valentina Bergamaschi,25544.0,Right Center Midfield,30,Italy Women's,855,['40350d55-239b-400e-b90c-d409c020e4d3'],0,,,,,,,,,,,,,,,,Italy Women's,855,00:12:00.075,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eabb6bce-4a7f-41ea-a678-467a1f58242d,461,,,"[94.7, 34.2]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ying Li,25749.0,Left Center Forward,30,Italy Women's,855,['50f7a598-b81c-4e0d-870d-bd35a48e44cb'],4,,,,,,,,,,,,,,,,China PR Women's,1207,00:12:04.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,883b998e-126a-4b95-8216-91d651471b6d,463,,,"[42.8, 17.6]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Valentina Cernoia,10398.0,Left Center Midfield,30,Italy Women's,855,['4ac27c52-03cf-4bb7-9b8e-74f7e2ddd7ef'],6,,,,,,,,,,,,,,,,Italy Women's,855,00:12:06.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9622a2a7-f2a8-4c67-a19a-7798984ef227,466,,,"[43.1, 4.6]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Elisa Bartoli,10371.0,Left Back,30,Italy Women's,855,['0cdf4b28-410b-4db7-a4ca-272cfee645f5'],10,,,,,,,,,,,,,,,,Italy Women's,855,00:12:10.090,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d81568f-e57c-4a78-8305-8278f399aa5d,469,,,"[73.8, 4.3]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Barbara Bonansea,10211.0,Left Center Forward,30,Italy Women's,855,['dd2e6614-14f5-4cc4-80bd-363247cafc3f'],14,,,,,,,,,,,,,,,,Italy Women's,855,00:12:14.436,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cac7751c-ed45-4ff6-9614-3a9b8a3a94da,474,,,"[24.3, 47.7]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yuping Lin,25487.0,Left Center Back,30,Italy Women's,855,['1fcae70e-35e5-4a22-8af5-53d259735455'],16,,,,,,,,,,,,,,,,China PR Women's,1207,00:12:16.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dd5590e-2377-4829-b65c-16b65c96d320,480,,,"[55.1, 26.4]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rui Zhang,25490.0,Right Center Midfield,31,China PR Women's,1207,['46c65fdb-3e46-48b2-a4dc-bc1cc0ce516d'],56,,,,,,,,,,,,,,,,China PR Women's,1207,00:12:56.781,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,445fffdc-18c8-48d3-82e8-79f1e88c3155,482,,,"[73.1, 29.2]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Shanshan Wang,25485.0,Right Center Forward,31,China PR Women's,1207,['906ac0f1-f730-492e-90a4-fbd66aea563a'],58,,,,,,,,,,,,,,,,China PR Women's,1207,00:12:58.501,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7fc0bd3-b7a0-4ec3-8c4d-325c1b731056,485,,,"[56.1, 52.0]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristiana Girelli,10203.0,Center Attacking Midfield,31,China PR Women's,1207,['9225eb24-5172-4243-938e-a2dc2050a04a'],59,,,,,,,,,,,,,,,,Italy Women's,855,00:12:59.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,629e846a-2b58-4be3-8186-c13471ebd303,488,,,"[70.8, 24.9]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Shanshan Wang,25485.0,Right Center Forward,31,China PR Women's,1207,"['403b1cb5-e925-48c1-8b50-e2e262161d08', 'e2225455-ec4a-4cbd-8b9f-19f91f66f5ce']",0,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:00.853,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89d4a1e9-31ac-41a6-a4e8-e6d24ab167ef,494,,,"[61.4, 76.1]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentina Bergamaschi,25544.0,Right Center Midfield,32,Italy Women's,855,['337bbbf1-4a05-4708-bec6-e4f6f8240b6e'],4,,,,,,,,,,,,,,,,Italy Women's,855,00:13:04.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42eb80e2-b887-44e6-8c29-f04350f07b1a,496,,,"[42.3, 59.7]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sara Gama,10366.0,Right Center Back,32,Italy Women's,855,['c2877ecd-2e6b-461e-a0d7-b16e15f3c614'],6,,,,,,,,,,,,,,,,Italy Women's,855,00:13:06.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7e6f51c-1ce6-4ee2-8672-35853963f6af,499,,,"[15.0, 36.4]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Giuliani,10218.0,Goalkeeper,32,Italy Women's,855,['0cc604d8-7c99-4a3a-a221-1176686964cf'],10,,,,,,,,,,,,,,,,Italy Women's,855,00:13:10.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e54bb3c-d01a-4133-ba4a-4b0e60d13059,502,,,"[15.0, 72.8]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sara Gama,10366.0,Right Center Back,32,Italy Women's,855,['e02cbe37-e5db-4798-9cfd-12dee0d6fc4e'],14,,,,,,,,,,,,,,,,Italy Women's,855,00:13:14.499,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7407a23d-726e-4711-b602-2ed7f381ee01,512,,,"[75.1, 52.7]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiana Girelli,10203.0,Center Attacking Midfield,32,Italy Women's,855,['8566772e-374e-4cc2-b3f1-63ea423585ea'],21,,,,,,,,,,,,,,,,Italy Women's,855,00:13:21.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa0e02b6-fce6-4f2b-91bc-a82f40269d5b,517,,,"[58.0, 45.0]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ying Li,25749.0,Left Center Forward,33,China PR Women's,1207,['df092d89-d324-4c07-86b9-282841718852'],24,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:24.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c9abb62-a2de-47f6-8c5d-64190c54c4ba,520,,,"[58.1, 39.5]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rui Zhang,25490.0,Right Center Midfield,33,China PR Women's,1207,['9c15a10a-59d5-4003-8678-d41975b4ca01'],25,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:25.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,989f4452-5322-4372-8de3-26f560e249d2,523,,,"[56.8, 42.7]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ying Li,25749.0,Left Center Forward,33,China PR Women's,1207,['efa53409-5fc0-4e44-b6c8-2e897ec9cb0d'],26,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:26.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8917d8bf-bd87-42d8-b132-0298d26ceb03,526,,,"[73.8, 34.6]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shuang Wang,24461.0,Right Midfield,33,China PR Women's,1207,['7ab6c805-0c1d-427b-a657-1b4cc51b3fbe'],29,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:29.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,373a034f-8632-411f-90e9-898193cb9108,529,,,"[81.3, 8.0]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shanshan Wang,25485.0,Right Center Forward,33,China PR Women's,1207,['ef54f9f5-fe59-4adb-9358-c470df0d81e0'],32,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:32.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02a53597-bed3-4b1d-8e4f-71c1bb0fb4f4,533,,,"[87.8, 6.3]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yasha Gu,25488.0,Left Midfield,33,China PR Women's,1207,"['381846b9-bce8-41a1-98de-f0e47710a964', 'da9e66d2-7ad0-44fc-9aa6-a0edb1817a22']",35,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:35.932,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ca60d0c-f881-49ca-b6bb-5a226349f9d1,537,,,"[112.0, 13.7]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shanshan Wang,25485.0,Right Center Forward,33,China PR Women's,1207,"['3ebd18a5-e80b-4cbe-84fe-c3e57698fc08', 'c8dff2cc-724c-43eb-a96c-720f99694f90']",39,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:39.466,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a775caca-18ec-4661-b740-01e4f32b355e,544,,,"[40.1, 56.9]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiana Girelli,10203.0,Center Attacking Midfield,34,Italy Women's,855,['fbe48a4c-20c7-4d59-a079-9e035e5ef34d'],46,,,,,,,,,,,,,,,,Italy Women's,855,00:13:46.165,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,44f5fb21-804a-4f96-8137-83d9b47d1b9f,546,,,"[98.9, 23.6]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shuang Wang,24461.0,Right Midfield,34,Italy Women's,855,['e6c7e0c7-0465-41d8-aff5-258d3b148973'],47,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:47.621,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a5575c9-ed50-40a3-8f2c-e9113a5bc651,551,,,"[69.3, 76.1]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentina Giacinti,25541.0,Right Center Forward,34,Italy Women's,855,['d7988e82-48d9-49d1-b58d-d2b4d6230cfe'],54,,,,,,,,,,,,,,,,Italy Women's,855,00:13:54.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb9e286f-3d28-4b01-9df9-70087cca9bbd,557,,,"[99.3, 50.2]",69191,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barbara Bonansea,10211.0,Left Center Forward,34,Italy Women's,855,['9734cec2-eb29-4581-bc7b-c58d8ab87b7e'],3,,,,,,,,,,,,,,,,Italy Women's,855,00:14:03.308,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0f84d68-9b93-4117-a4e6-7a6884df9c86,561,,,"[100.2, 29.0]",69191,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elisa Bartoli,10371.0,Left Back,34,Italy Women's,855,['7fb62267-9062-4498-89ec-31fc464c4bb4'],6,,,,,,,,,,,,,,,,Italy Women's,855,00:14:06.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,efc0f7ca-bcb0-45fa-854a-13d33373c29d,574,,,"[50.3, 44.3]",69191,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rui Zhang,25490.0,Right Center Midfield,35,China PR Women's,1207,['6bc74af1-2cd1-4f24-a957-388acd6aae1b'],47,,,,,,,,,,,,,,,,China PR Women's,1207,00:15:47.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c6d266e-90af-4606-bbed-0a12ac52c8a0,577,,,"[42.5, 5.8]",69191,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Shanshan Liu,25486.0,Left Back,35,China PR Women's,1207,['97e57401-cdf3-4b98-864a-2822b33fb4ea'],50,,,,,,,,,,,,,,,,China PR Women's,1207,00:15:50.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a8fc420-5230-4548-a129-10d0439788eb,580,,,"[61.8, 6.3]",69191,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yasha Gu,25488.0,Left Midfield,35,China PR Women's,1207,['dec8814b-31c7-40a1-9b87-db7b0c9fefb7'],53,,,,,,,,,,,,,,,,China PR Women's,1207,00:15:53.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30b39cb5-9ee2-4d9d-968e-fcac07896b89,583,,,"[70.8, 20.4]",69191,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Shuang Wang,24461.0,Right Midfield,35,China PR Women's,1207,['cc89f182-785a-4bc1-a3f0-e85b7b84e5d9'],56,,,,,,,,,,,,,,,,China PR Women's,1207,00:15:56.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7629ba11-02ac-482d-8b16-b03e1d445dba,586,,,"[59.4, 20.3]",69191,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yan Wang,25750.0,Left Center Midfield,35,China PR Women's,1207,['8b674bb1-3497-47ac-b06c-582ee574c740'],58,,,,,,,,,,,,,,,,China PR Women's,1207,00:15:58.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4460c87-f780-480e-9f9e-3ca08be03bf9,589,,,"[64.1, 75.2]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Peng Han,25481.0,Right Back,35,China PR Women's,1207,['7e44b291-0fd0-4894-b2bd-c1185b20154e'],4,,,,,,,,,,,,,,,,China PR Women's,1207,00:16:04.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9b3d4d6-dea3-4741-a155-a2ed03495426,594,,,"[84.6, 77.6]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ying Li,25749.0,Left Center Forward,35,China PR Women's,1207,['4d756bfa-8675-4a96-8769-f208b5578901'],7,,,,,,,,,,,,,,,,China PR Women's,1207,00:16:07.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,661ea32e-4ebc-4b3c-8d90-7420a39c9aed,598,,,"[82.4, 69.8]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Peng Han,25481.0,Right Back,35,China PR Women's,1207,"['43b474ef-c581-46f0-8069-3ed955e5bf9e', 'e9cbcddc-6ca5-48ce-83b5-c58ab51c04d3']",9,,,,,,,,,,,,,,,,China PR Women's,1207,00:16:09.040,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b05b56a-0242-4fe0-bc58-ad5238a7ef09,601,,,"[86.5, 46.9]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Shuang Wang,24461.0,Right Midfield,35,China PR Women's,1207,['8edf1605-20f8-4c66-b384-5ede1490f407'],11,,,,,,,,,,,,,,,,China PR Women's,1207,00:16:11.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,416943a6-d950-42e1-94bd-a846f19fbccf,604,,,"[70.6, 51.0]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yan Wang,25750.0,Left Center Midfield,35,China PR Women's,1207,['626b9ad5-b91a-48af-b675-ad3b0e03bb58'],13,,,,,,,,,,,,,,,,China PR Women's,1207,00:16:13.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6222b5d-90f7-4ccc-a3b2-2368a93e3037,607,,,"[77.4, 8.1]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Shanshan Liu,25486.0,Left Back,35,China PR Women's,1207,['7949ea39-260c-440d-bece-3b65b615aebf'],16,,,,,,,,,,,,,,,,China PR Women's,1207,00:16:16.172,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b78f8335-936a-48f3-b29d-7873c567debe,610,,,"[90.1, 26.3]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Shuang Wang,24461.0,Right Midfield,35,China PR Women's,1207,['3976a700-5874-4281-a5f9-ed4dde5838b9'],20,,,,,,,,,,,,,,,,China PR Women's,1207,00:16:20.185,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,072c5c3a-379d-43c8-b2c5-9a017c9b76a0,614,,,"[72.6, 45.9]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Valentina Giacinti,25541.0,Right Center Forward,35,China PR Women's,1207,['59130a6b-b359-4695-8b64-f82be26ec770'],23,,,,,,,,,,,,,,,,Italy Women's,855,00:16:23.423,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,28baebb8-0649-48cc-a80d-7af0f525f5a2,617,,,"[76.7, 53.0]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cristiana Girelli,10203.0,Center Attacking Midfield,35,China PR Women's,1207,['ddffe76a-d75a-4307-a1e9-06306676c443'],27,,,,,,,,,,,,,,,,Italy Women's,855,00:16:27.108,Ball Receipt*,
