ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.87,,,,,,,,,,,2c9cdd2a-9865-4f57-a371-2f8c6dcc6d14,17,,"[23.1, 10.3]",22942,0,,,,0.95054686,,Head,,,"[27.1, 15.9]",Low Pass,,6.8818603,,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,Recovery,1,Regular Play,Kika van Es,10651.0,Left Back,3,Netherlands Women's,851,"['0c6bacf5-7f1a-41c8-a762-009d7bb630d2', '8fabb572-165a-4ae9-964a-c58d723ea9f2']",8,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:08.875,Pass,
,,,,,,,,,,,,,,1.323858,,,,,,,,,,,0d48eceb-3dfd-4e42-9d1e-e1e926f7bf0c,20,,"[27.2, 15.9]",22942,0,,,,-0.6513236,,Left Foot,,,"[39.4, 6.6]",Ground Pass,,15.340469,,,,,Sherida Spitse,10645.0,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,3,Netherlands Women's,851,['a0bd339b-e99d-4a41-b964-249f2c8baa07'],10,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:10.055,Pass,
,,,,,,,,,,,,,,1.662277,,,,,,,,,,,287b7c00-2952-4065-8676-04d51ac9bc41,24,,"[46.7, 4.8]",22942,0,,,,0.10186838,,Right Foot,,,"[69.2, 7.1]",Ground Pass,,22.61725,,,,,Lieke Martens,10649.0,,,,,,,1,Regular Play,Sherida Spitse,10645.0,Left Center Midfield,3,Netherlands Women's,851,"['283237c4-b2ae-4a92-8382-652fa4b48e30', '32d233fb-7cd8-4eb6-9a70-f68142136e4c']",14,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:14.321,Pass,True
,,,,,,,,,,,,,,1.2357,,,,,,,,,,,219461ad-8d01-4a6c-b811-d599b8cb4d03,27,,"[71.3, 4.0]",22942,0,,,,2.6381934,,Right Foot,,,"[57.5, 11.6]",Ground Pass,,15.754364,,,,,Danielle van de Donk,10658.0,,,,,,,1,Regular Play,Lieke Martens,10649.0,Left Wing,3,Netherlands Women's,851,['a80c5b00-4b92-47f0-b0e3-c23a525425f5'],16,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:16.580,Pass,
,,,,,,,,,,,,,,1.1699,,,,,,,,,,,435d488b-f37a-420c-94ac-5a023528b969,30,,"[56.2, 11.6]",22942,0,,,,-2.6872907,,Right Foot,,,"[43.3, 5.3]",Ground Pass,,14.356183,,,,,Kika van Es,10651.0,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Center Defensive Midfield,3,Netherlands Women's,851,['a4d2800a-8062-434d-aac7-e35d36e3998b'],18,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:18.351,Pass,
,,,,,,,,,,,,,,2.581565,,,,,,,,,,,966dfbf3-785e-42e9-9975-85a4b3b71ae6,33,,"[41.3, 5.3]",22942,0,,,,2.171087,,Left Foot,,,"[31.1, 20.2]",Ground Pass,,18.056854,,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,Regular Play,Kika van Es,10651.0,Left Back,3,Netherlands Women's,851,['114228bf-9183-4c7e-9169-83d68212803c'],20,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:20.227,Pass,
,,,,,,,,,,,,,,1.967626,,,,,,,,,,,98ff80d7-ffee-4f1c-8d9d-f60da1f70d72,36,,"[34.0, 20.8]",22942,0,,,,1.4406942,,Left Foot,,,"[38.2, 52.9]",Ground Pass,,32.3736,,,,,Stephanie van der Gragt,10647.0,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,3,Netherlands Women's,851,['53b51a8e-816a-4a69-831d-82403569cb8c'],23,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:23.651,Pass,
,,,,,,,,,,,,,,2.429979,,,,,,,,,,,1fbd2fc0-6844-47dd-8cd5-fa90484fcbb5,39,,"[39.1, 48.0]",22942,0,,,,-1.5563046,,Right Foot,,,"[39.4, 27.3]",Ground Pass,,20.702173,,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,Regular Play,Stephanie van der Gragt,10647.0,Right Center Back,3,Netherlands Women's,851,['68054506-1fb1-4e1e-ae6a-fffa31e3fec4'],26,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:26.911,Pass,
,,,,,,,,,,,,,,1.975,,,,,,,,,,,e783bc58-5c76-436d-8f4e-e84f7668ce48,43,,"[49.0, 25.8]",22942,0,,,,-0.72614557,,Right Foot,,,"[74.0, 3.6]",High Pass,,33.434113,,,,,Lieke Martens,10649.0,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,3,Netherlands Women's,851,"['1df14175-738e-4083-bd36-d6491edcabd2', 'e1aa1ee7-14f5-4db4-87d7-26ce6983319b']",31,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:31.086,Pass,True
,,,,,,,,,,,,,,1.5469,,,,,,,,,,,5126d35b-dd0f-4c87-b50d-4e0b168d9144,50,,"[110.7, 8.2]",22942,0,,,,1.4404534,,Left Foot,True,,"[114.2, 34.9]",High Pass,,26.928423,,,Incomplete,,Danielle van de Donk,10658.0,,,,,,,1,Regular Play,Lieke Martens,10649.0,Left Wing,3,Netherlands Women's,851,"['9d409bca-5015-49b9-af04-626449612c97', 'cb667a45-9eac-4431-893f-fa1c633c145d']",45,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:45.348,Pass,
,,,,,,,,,,,,,,0.676808,,,,,,,,,,,a3a14f6d-d82e-4ae7-8e10-e0e075399d83,56,,"[1.4, 65.0]",22942,0,,,,0.0,,Right Foot,,,"[3.3, 65.0]",High Pass,,1.9,,,Incomplete,,,,,,,,,,1,Regular Play,Catherine Joan Bott,25662.0,Right Back,4,New Zealand Women's,1215,"['0c2b205e-79d9-4a4d-9ccc-793a828fb110', 'c941870f-d3c5-4525-9350-4294e0b8d49d']",49,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:49.204,Pass,True
,,,,,,,,,,,,,,1.357021,,,,,,,,,,,9518da99-f2a5-48dd-b1b8-030113505691,58,,"[7.0, 36.1]",22942,1,True,,,0.29576328,,Right Foot,,,"[68.7, 54.9]",High Pass,,64.50062,,,,,Sarah Gregorius,25664.0,,,,,,Goal Kick,1,From Goal Kick,Erin Nayler,25661.0,Goalkeeper,5,New Zealand Women's,1215,['35cd35c7-8c11-4169-82eb-5d57355425eb'],20,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:20.386,Pass,
,,,,,,,,,,,,,,0.77,,,,,,,,,,,2716071b-98d8-46cd-9e73-33213886ab07,60,,"[68.7, 54.9]",22942,1,True,,,2.3094995,,Head,,,"[63.6, 60.5]",Low Pass,,7.574299,,,,,Elizabeth Doon Hassett,25663.0,,,,,,,1,From Goal Kick,Sarah Gregorius,25664.0,Center Forward,5,New Zealand Women's,1215,['0e66e5ab-b2c9-493f-ade9-768ee9fa93b4'],21,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:21.881,Pass,
,,,,,,,,,,,,,,2.2493,,,,,,,,,,,cb9a0eeb-9bf6-42a2-a6b7-5eb9ed4fa4a1,62,,"[63.6, 60.5]",22942,1,,,,-0.6673061,,Right Foot,,,"[80.1, 47.5]",High Pass,,21.00595,,,Incomplete,,Rosie White,4948.0,,,,,,,1,From Goal Kick,Elizabeth Doon Hassett,25663.0,Right Midfield,5,New Zealand Women's,1215,"['6daac130-e1ef-4ddf-81a5-5cbeb7f4a80a', 'f7a68fb5-5694-4aaa-a8ec-296405831907']",22,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:22.657,Pass,
,,,,,,,,,,,,,,1.1123,,,,,,,,,,,f7a68fb5-5694-4aaa-a8ec-296405831907,64,,"[40.0, 32.6]",22942,1,,,,-0.90975314,,Right Foot,,,"[47.0, 23.6]",High Pass,,11.401754,,,,,Danielle van de Donk,10658.0,,,,,,Recovery,1,From Goal Kick,Desiree van Lunteren,10657.0,Right Back,5,New Zealand Women's,1215,"['bd293e90-1721-405e-bd9c-a1b671b098fe', 'cb9a0eeb-9bf6-42a2-a6b7-5eb9ed4fa4a1']",24,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:24.907,Pass,
,,,,,,,,,,,,,,0.995353,,,,,,,,,,,418067fa-56a6-4109-8331-b1c85b29fbe5,66,,"[47.0, 23.6]",22942,1,,,,-0.21214375,,Head,,,"[53.5, 22.2]",High Pass,,6.6490602,,,Incomplete,,,,,,,,,,1,From Goal Kick,Danielle van de Donk,10658.0,Center Defensive Midfield,5,New Zealand Women's,1215,['a0445102-3090-4fee-a179-a367ff06b0e7'],26,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:26.328,Pass,
,,,,,,,,,,,,,,1.502178,,,,,,,,,,,9bb613b7-534f-46be-b5a9-c6936ecb4a88,69,,"[65.7, 53.4]",22942,1,,,,2.9577622,,Right Foot,,,"[45.8, 57.1]",Ground Pass,,20.241047,,,,,Rebekah Ashley Stott,4989.0,,,,,,,1,From Goal Kick,Elizabeth Doon Hassett,25663.0,Right Midfield,5,New Zealand Women's,1215,['dca0de31-4b74-4451-9d34-53615da61829'],29,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:29.290,Pass,
,,,,,,,,,,,,,,1.767045,,,,,,,,,,,04ebc6ab-eb72-4945-8f27-4329c7ae233f,72,,"[45.8, 57.1]",22942,1,,,,-1.713236,,Right Foot,,,"[42.1, 31.3]",Ground Pass,,26.06396,,,,,Abby Erceg,5037.0,,,,,,,1,From Goal Kick,Rebekah Ashley Stott,4989.0,Right Center Back,5,New Zealand Women's,1215,['cbe8191e-fd95-4943-ba01-deca960c71ae'],30,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:30.872,Pass,
,,,,,,,,,,,,,,1.673934,,,,,,,,,,,ecf90148-3394-49f8-8ade-71105afeac45,75,,"[38.9, 37.2]",22942,1,,,,1.3862001,,Right Foot,,,"[43.4, 61.3]",Ground Pass,,24.516525,,,,,Rebekah Ashley Stott,4989.0,,,,,,,1,From Goal Kick,Abby Erceg,5037.0,Left Center Back,5,New Zealand Women's,1215,['b3d0fdb1-73fc-4f78-b2da-5585982ed040'],35,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:35.138,Pass,
,,,,,,,,,,,,,,1.7879,,,,,,,,,,,978cd6f8-8f6d-4f93-b2e6-6440e41041dc,78,,"[50.0, 62.0]",22942,1,,,,0.07383006,,Right Foot,,,"[83.8, 64.5]",High Pass,,33.89233,,,Incomplete,,Sarah Gregorius,25664.0,,,,,,,1,From Goal Kick,Rebekah Ashley Stott,4989.0,Right Center Back,5,New Zealand Women's,1215,"['0e5d8c29-d206-403d-b164-050eda253299', '9b17a055-c7e0-47cb-8fdd-51ba02a9427d']",38,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:38.866,Pass,
,,,,,,,,,,,,,,2.275908,,,,,,,,,,,0e5d8c29-d206-403d-b164-050eda253299,80,,"[36.3, 15.6]",22942,1,,,,2.1903121,,Head,,,"[27.1, 28.5]",High Pass,,15.844558,,,,,Stephanie van der Gragt,10647.0,,,,,,Recovery,1,From Goal Kick,Kika van Es,10651.0,Left Back,5,New Zealand Women's,1215,"['978cd6f8-8f6d-4f93-b2e6-6440e41041dc', 'f38dc4c5-fa73-4835-90ec-b44dbae72227']",40,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:40.654,Pass,
,,,,,,,,,,,,,,2.815914,,,,,,,,,,,04fa4efd-0881-4aa5-b23a-b4d4785ccb20,82,,"[26.0, 28.5]",22942,1,,,,-1.3678529,,Head,,,"[31.7, 0.8]",High Pass,,28.280382,,,Out,,,,,,,,,,1,From Goal Kick,Stephanie van der Gragt,10647.0,Right Center Back,5,New Zealand Women's,1215,,42,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:42.970,Pass,
,,,,,,,,,,,,,,1.261402,,,,,,,,,,,7e2fc509-c9e0-4af3-a88d-5f8bd0935ce7,83,,"[88.6, 80.0]",22942,1,,,,-2.7069225,,,,,"[80.2, 76.1]",Low Pass,,9.2612095,,,,,Catherine Joan Bott,25662.0,,,,,,Throw-in,1,From Throw In,Elizabeth Doon Hassett,25663.0,Right Midfield,6,New Zealand Women's,1215,['bb6843cb-715f-42a4-9a96-818a0cbf965e'],49,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:49.158,Pass,
,,,,,,,,,,,,,,1.5971,,,,,,,,,,,cd189238-e57b-4958-8646-1ecabcc5c96a,87,,"[81.0, 76.1]",22942,1,,,,-0.033507008,,Right Foot,,,"[98.9, 75.5]",Ground Pass,,17.910053,,,Incomplete,,Elizabeth Doon Hassett,25663.0,,,,,,,1,From Throw In,Catherine Joan Bott,25662.0,Right Back,6,New Zealand Women's,1215,"['4db669e0-b557-40c9-b25e-e1c02679e8c9', 'd113e0de-3244-4340-8e45-1e79064c2ce2']",51,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:51.733,Pass,
,,,,,,,,,,,,,,0.2927,,,,,,,,,,,4db669e0-b557-40c9-b25e-e1c02679e8c9,89,,"[21.2, 4.6]",22942,1,,,,-0.36520144,,Left Foot,,,"[24.6, 3.3]",Ground Pass,,3.640055,,,Incomplete,,Lieke Martens,10649.0,,,,,,Recovery,1,From Throw In,Kika van Es,10651.0,Left Back,6,New Zealand Women's,1215,"['c15c1195-4e0a-4626-a3b4-0772ac812b04', 'cd189238-e57b-4958-8646-1ecabcc5c96a', 'f57a0717-4d4c-4143-b6a1-bdec56ddac4a']",53,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:53.330,Pass,
,,,,,,,,,,,,,,0.9266,,,,,,,,,,,59626483-1e2d-4842-96f4-f570d01e3f74,92,,"[20.4, 5.4]",22942,1,,,,0.85586953,,Right Foot,,,"[28.3, 14.5]",Ground Pass,,12.050726,,,,,Sherida Spitse,10645.0,,,,,,Recovery,1,Regular Play,Kika van Es,10651.0,Left Back,7,Netherlands Women's,851,['a78c7809-8b07-4dba-b197-214b3c902741'],54,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:54.492,Pass,
,,,,,,,,,,,,,,1.1298,,,,,,,,,,,ab3a58c4-8ed2-49a3-82eb-4057f8598c26,96,,"[28.5, 13.3]",22942,1,,,,-1.4576453,,Right Foot,,,"[29.5, 4.5]",Ground Pass,,8.856636,,,,,Kika van Es,10651.0,,,,,,,1,Regular Play,Sherida Spitse,10645.0,Left Center Midfield,7,Netherlands Women's,851,"['350f7313-406e-46c2-a2f7-d5f7ef614ef1', '7ce702ff-3237-4587-be25-a79330513474']",55,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:55.659,Pass,True
,,,,,,,,,,,,,,0.7397,,,,,,,,,,,dbde37bc-bece-487d-82a8-4917565cf580,99,,"[29.5, 4.5]",22942,1,,,,0.90400976,,Left Foot,,,"[38.0, 15.3]",Ground Pass,,13.743726,,,,,Lieke Martens,10649.0,,,,,,,1,Regular Play,Kika van Es,10651.0,Left Back,7,Netherlands Women's,851,['a4414721-97e7-460c-b0c0-cb1b7160bfe2'],56,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:56.828,Pass,
,,,,,,,,,,,,,,1.4532,,,,,,,,,,,b56a3be2-cd50-4022-bd43-e56e86468974,106,,"[111.8, 71.3]",22942,2,,,,-1.4109983,,Right Foot,True,,"[116.2, 44.0]",High Pass,,27.652306,,,Incomplete,,Rosie White,4948.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Left Center Midfield,8,New Zealand Women's,1215,"['0c92c26e-8954-4fce-a877-44da8d6b24f3', 'c83570fc-fa73-4fb3-ad56-aaff59c70a12']",1,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:02:01.653,Pass,
,,,,,,,,,,,,,,1.002386,,,,,,,,,,,0740c761-d0a5-4a37-9bd0-c1de5dc1b4b6,112,,"[100.9, 55.6]",22942,2,,,,-2.3059576,,Right Foot,,,"[92.4, 46.2]",Ground Pass,,12.6732,,,,,Katie Bowen,5028.0,,,,,,,1,Regular Play,Elizabeth Doon Hassett,25663.0,Right Midfield,8,New Zealand Women's,1215,['4ff7d95a-f47d-4531-aa77-61bbd1271029'],5,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:02:05.773,Pass,
,,,,,,,,,,,,,,2.2254,,,,,,,,,,,df61fa7e-0284-4c44-9ad6-f631ea94453f,116,,"[93.5, 48.2]",22942,2,,,,-0.21406068,,Right Foot,,,"[116.5, 43.2]",High Pass,,23.537205,,,Incomplete,,Sarah Gregorius,25664.0,,,,,,,1,Regular Play,Katie Bowen,5028.0,Right Center Midfield,8,New Zealand Women's,1215,"['995b4e89-6af6-4ff3-ae2d-df38d6bf4873', 'ee4de11f-071c-4744-8153-c24a927b5ffd', 'f8a1578e-0288-4e98-8c7e-0acfdf327a70']",6,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:02:06.856,Pass,True
,,,,,,,,,,,,,,2.817324,,,,,,,,,,,180ee2f8-b210-4c32-9acf-55cba48ba634,119,,"[12.4, 44.7]",22942,2,True,,,1.1071488,,Keeper Arm,,,"[24.6, 69.1]",Ground Pass,,27.28003,,,,,Desiree van Lunteren,10657.0,,,,,,,1,From Keeper,Sari van Veenendaal,10646.0,Goalkeeper,9,Netherlands Women's,851,['5cc40eca-b310-4147-8568-ea1929d10e1f'],14,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:14.784,Pass,
