50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.179101,,,,,,,,,,,,,,,c9fc83d3-c582-425d-8fce-7c9dd6100fe7,5,,,"[61.0, 40.1]",69284,0,,,,,2.7440944,,Right Foot,,"[47.9, 45.6]",Ground Pass,,14.207745,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,Kick Off,1,From Kick Off,Kosovare Asllani,10220.0,,Center Attacking Midfield,2,Sweden Women's,858,['c7ad811c-cebc-4a3f-bda5-e6976c928d0b'],0,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:00.428,Pass,
,,,,,,,,,,,,,,,,,,2.6016,,,,,,,,,,,,,,,6f9acbe4-8876-4171-887c-249e7050065c,8,,,"[51.2, 45.1]",69284,0,,,,,-0.7424139,,Right Foot,,"[90.0, 9.5]",High Pass,,52.657383,Incomplete,,Lina Mona Andréa Hurtig,25697.0,,,,,,1,From Kick Off,Elin Ingrid Johanna Rubensson,10221.0,,Right Center Midfield,2,Sweden Women's,858,"['58a6b1ca-6450-4f61-8d33-ef49bc76aa15', 'a8fa7645-3fbc-4a21-b5ba-3556870f419c']",1,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:01.687,Pass,
,,,,,,,,,,,,,,,,,,0.607138,,,,,,,,,,,,,,,58a6b1ca-6450-4f61-8d33-ef49bc76aa15,10,,,"[30.1, 70.6]",69284,0,,,,,-0.83663535,,Head,,"[37.5, 62.4]",High Pass,,11.045361,Incomplete,,Jackie Groenen,10654.0,,,,,Recovery,1,From Kick Off,Desiree van Lunteren,10657.0,,Right Back,2,Sweden Women's,858,"['2597528d-c864-4f7e-bef2-3006c4111ee5', '6f9acbe4-8876-4171-887c-249e7050065c', 'a0c33db7-b0b3-4800-bc51-4f31d3eaeaaa']",4,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:00:04.288,Pass,
,,,,,,,,,,,,,,,,,,2.507471,,,,,,,,,,,,,,,f48003e7-f4e4-47ec-ab80-a57d2c8456bd,14,,,"[28.2, 57.1]",69284,0,,,,,-2.9957817,,Head,,"[13.9, 55.0]",Low Pass,,14.453373,,,Rut Hedvig Lindahl,4640.0,,,,,Recovery,1,From Kick Off,Hanna Erica Maria Glas,24693.0,,Right Back,2,Sweden Women's,858,['6e52b8c4-784b-4022-a7e1-c193e994a003'],11,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:11.595,Pass,
,,,,,,,,,,,,,,,,,,1.913961,,,,,,,,,,,,,,,a3b847c8-4089-4086-ba78-30140f2bdc35,16,,,"[13.4, 53.7]",69284,0,,True,,,-1.0968132,,Left Foot,,"[29.2, 22.9]",Ground Pass,,34.61618,,,Linda Brigitta Sembrant,10230.0,,,,,,1,From Kick Off,Rut Hedvig Lindahl,4640.0,,Goalkeeper,2,Sweden Women's,858,['80cd3cab-ca4e-4041-b9cf-a3a294c32ace'],18,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:18.599,Pass,
,,,,,,,,,,,,,,,,,,1.722799,,,,,,,,,,,,,,,1172cdac-78dd-421b-a58f-b7c959e7c122,18,,,"[29.5, 23.1]",69284,0,,,,,1.5401311,,Left Foot,,"[30.5, 55.7]",Ground Pass,,32.615334,,,Nilla Fischer,10375.0,,,,,,1,From Kick Off,Linda Brigitta Sembrant,10230.0,,Left Center Back,2,Sweden Women's,858,['cf661634-3df3-4b83-81a7-d06ee268351d'],21,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:21.086,Pass,
,,,,,,,,,,,,,,,,,,2.033916,,,,,,,,,,,,,,,5bb3181c-26e3-4ac7-9000-55406c9b0006,21,,,"[39.9, 54.2]",69284,0,,,,,-1.6796758,,Right Foot,,"[37.2, 29.5]",Ground Pass,,24.847132,,,Linda Brigitta Sembrant,10230.0,,,,,,1,From Kick Off,Nilla Fischer,10375.0,,Right Center Back,2,Sweden Women's,858,['1f4a0706-545d-4dd5-a747-ca7d142981e7'],25,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:25.711,Pass,
,,,,,,,,,,,,,,,,,,1.894615,,,,,,,,,,,,,,,dc50341b-e6e5-475c-bc52-d3879282454e,24,,,"[51.5, 26.8]",69284,0,,,,,0.127038,,Right Foot,,"[83.6, 30.9]",High Pass,,32.36078,,,Emma Stina Blackstenius,10229.0,,,,,,1,From Kick Off,Linda Brigitta Sembrant,10230.0,,Left Center Back,2,Sweden Women's,858,['d31ddee7-80f6-4e2a-bb44-b72704b3f575'],31,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:31.116,Pass,
,,,,,,,,,,,,,,,,,,0.1426,,,,,,,,,,,,,,,17e0d1a8-435c-46ab-92fd-8319b400166b,28,,,"[84.7, 31.2]",69284,0,,,,,-1.938927,,Right Foot,,"[82.0, 24.2]",Ground Pass,,7.502666,Incomplete,,,,,,,,,1,From Kick Off,Emma Stina Blackstenius,10229.0,,Center Forward,2,Sweden Women's,858,"['67d3b822-9bd9-4c59-9900-ec3818e83a42', '6f547d29-aec6-4500-b801-3c5a93e4502b']",37,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:37.188,Pass,True
,,,,,,,,,,,,,,,,,,1.6799,,,,,,,,,,,,,,,5a29bcd5-f3c2-43eb-b506-f295e03c30ca,30,,,"[78.8, 0.1]",69284,0,,,,,0.4969686,,,,"[90.6, 6.5]",Low Pass,,13.42386,Incomplete,,Lina Mona Andréa Hurtig,25697.0,,,,,Throw-in,1,From Throw In,Magdalena Lilly Eriksson,4633.0,,Left Back,3,Sweden Women's,858,"['369009c8-cefc-4d0e-a94d-12da8863cfa2', 'b1629210-a82a-42d6-acaa-bb02e69eb38a']",42,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:42.378,Pass,
,,,,,,,,,,,,,,,,,,1.500105,,,,,,,,,,,,,,,4a521238-87c9-47f8-b955-102df49a9c6f,33,,,"[98.1, 0.1]",69284,0,,,,,0.89839,,,,"[110.6, 15.8]",High Pass,,20.068382,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,Throw-in,1,From Throw In,Magdalena Lilly Eriksson,4633.0,,Left Back,4,Sweden Women's,858,"['4aa9dcad-080f-4aa3-8e78-f47602cf31df', 'ca33bcdb-71b4-4766-a8a0-0bef86c0ae56']",59,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:59.480,Pass,
,,,,,,,,,,,,,,,,,,1.378622,,,,,,,,,,,,,,,76b1bcb5-53e5-4ffe-97f0-768ba894c0dd,37,,,"[72.0, 6.8]",69284,1,,,,,-2.9147937,,Right Foot,,"[61.6, 4.4]",Ground Pass,,10.673331,,,Linda Brigitta Sembrant,10230.0,,,,,Recovery,1,From Throw In,Sara Caroline Seger,10224.0,,Left Center Midfield,4,Sweden Women's,858,['bc4f7227-edb0-4a64-8645-bb3e35319f43'],5,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:05.383,Pass,
,,,,,,,,,,,,,,,,,,4.113835,,,,,,,,,,,,,,,abe8a287-bf9c-413f-b3ef-2c59c0bd257c,41,,,"[61.6, 3.6]",69284,1,,,,,0.22234878,,Right Foot,,"[119.1, 16.6]",High Pass,,58.951252,Out,,Lina Mona Andréa Hurtig,25697.0,,,,,,1,From Throw In,Linda Brigitta Sembrant,10230.0,,Left Center Back,4,Sweden Women's,858,"['1b2d0c91-74e0-4152-a38a-f3e247d6751a', 'faf74d4b-06e2-4bab-a871-ef9a419149b1']",6,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:06.801,Pass,True
,,,,,,,,,,,,,,,,,,3.3166,,,,,,,,,,,,,,,0ce93048-f593-4ec1-bd90-9020bf5e9c52,43,,,"[6.0, 36.0]",69284,1,,,,,-0.26847398,,Right Foot,,"[70.7, 18.2]",High Pass,,67.103874,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Sari van Veenendaal,10646.0,,Goalkeeper,5,Netherlands Women's,851,['09c42bac-93fa-4a37-84e7-1b47d0464509'],34,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:34.536,Pass,
,,,,,,,,,,,,,,,,,,1.150244,,,,,,,,,,,,,,,09c42bac-93fa-4a37-84e7-1b47d0464509,44,,,"[49.4, 61.9]",69284,1,,,,,-0.031239834,,Head,,"[55.8, 61.7]",Low Pass,,6.4031243,Incomplete,,Elin Ingrid Johanna Rubensson,10221.0,,,,,Recovery,1,From Goal Kick,Nilla Fischer,10375.0,,Right Center Back,5,Netherlands Women's,851,"['0ce93048-f593-4ec1-bd90-9020bf5e9c52', '70db6f3a-e1f0-4370-a765-e567e9644ad9', 'e00c1f07-05f1-4cc0-b197-0a996db4d43c']",37,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:37.852,Pass,
,,,,,,,,,,,,,,,,,,0.840016,,,,,,,,,,,,,,,500d383b-83d8-4a44-8326-0bdf1c808328,49,,,"[65.4, 17.7]",69284,1,,,,,-1.8823432,,Right Foot,,"[63.5, 11.8]",Ground Pass,,6.1983867,,,Danielle van de Donk,10658.0,,,,,,1,From Goal Kick,Vivianne Miedema,15623.0,,Center Forward,5,Netherlands Women's,851,"['7e31fc0b-18c5-4805-925b-466f43c97330', '89abe380-2e40-4d18-92f2-eeed01020a98']",40,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:40.939,Pass,True
,,,,,,,,,,,,,,,,,,1.038724,,,,,,,,,,,,,,,a80a85bf-5ef1-498e-83a3-a235b1ba8fed,55,,,"[74.3, 0.1]",69284,1,,True,,,0.6682894,,,,"[87.6, 10.6]",High Pass,,16.945206,,,Lieke Martens,10649.0,,,,,Throw-in,1,From Throw In,Merel van Dongen,25659.0,,Left Back,6,Netherlands Women's,851,['fa38abee-6207-4b0f-899f-20491288cc1c'],51,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:51.044,Pass,
,,,,,,,,,,,,,,,,,,0.6636,,,,,,,,,,,,,,,753ed57c-77e5-4d34-b76d-5112ea7f3c62,59,,,"[38.1, 61.7]",69284,1,,,,,-0.9048271,,Right Foot,,"[44.7, 53.3]",Ground Pass,,10.682696,Incomplete,,Kosovare Asllani,10220.0,,,,,Recovery,1,From Throw In,Sara Caroline Seger,10224.0,,Left Center Midfield,6,Netherlands Women's,851,"['585f310a-8d7f-4b0e-80a5-b900f9f115ee', 'db24788c-c1a2-4c40-9736-fa9402db2c92']",54,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:54.776,Pass,
,,,,,,,,,,,,,,,,,,3.57789,,,,,,,,,,,,,,,2dd0f011-117d-449b-90f1-2abfe5a09573,65,,,"[67.9, 43.1]",69284,1,,,,,0.89235044,,Right Foot,,"[97.0, 79.2]",Ground Pass,,46.36831,Out,,Lineth Beerensteyn,10656.0,,,,,,1,From Throw In,Jackie Groenen,10654.0,,Right Center Midfield,6,Netherlands Women's,851,"['b6e7ba4a-c2d2-4d47-9dcb-829cdcc6ccfd', 'f581228b-95d4-4202-a6ea-1e761c0a25dc']",58,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:58.740,Pass,True
,,,,,,,,,,,,,,,,,,1.1711,,,,,,,,,,,,,,,c62def8e-b754-41e0-95f2-357effedaba6,67,,,"[25.5, 0.1]",69284,2,,,,,0.22321142,,,,"[41.8, 3.8]",Low Pass,,16.714664,,,Lina Mona Andréa Hurtig,25697.0,,,,,Throw-in,1,From Throw In,Magdalena Lilly Eriksson,4633.0,,Left Back,7,Sweden Women's,858,['b3572fe6-171d-436d-8545-988c7a967c39'],18,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:18.028,Pass,
,,,,,,,,,,,,,,,,,,1.261304,,,,,,,,,,,,,,,d23d2079-fe99-445f-b84e-ca5212e3b272,72,,,"[71.4, 80.0]",69284,2,,,,,-0.87308484,,,,"[88.0, 60.2]",Low Pass,,25.837957,,,Vivianne Miedema,15623.0,,,,,Throw-in,1,From Throw In,Desiree van Lunteren,10657.0,,Right Back,8,Netherlands Women's,851,['43328b8a-d7d1-4df8-ae8c-37ff19c66d57'],28,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:28.113,Pass,
,,,,,,,,,,,,,,,,,,3.005932,,,,,,,,,,,,,,,2ba50f93-d5c6-441d-be22-6c0da2a81fde,75,,,"[87.2, 57.6]",69284,2,,,,,-1.7462918,,Left Foot,,"[78.6, 9.1]",Ground Pass,,49.256573,,,Merel van Dongen,25659.0,,True,,,,1,From Throw In,Vivianne Miedema,15623.0,,Center Forward,8,Netherlands Women's,851,['53651739-c3bb-4e7f-82a5-d5220adb4d58'],31,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:31.112,Pass,
,,,,,,,,,,,,,,,,,,1.3142,,,,,,,,,,,,,,,4f528a86-d04a-430f-ae0e-e9ee36a8ab1e,78,,,"[78.6, 9.6]",69284,2,,,,,-0.13182768,,Left Foot,,"[96.7, 7.2]",Ground Pass,,18.258423,Incomplete,,Lieke Martens,10649.0,,,,,,1,From Throw In,Merel van Dongen,25659.0,,Left Back,8,Netherlands Women's,851,"['c01c53b8-e8ba-486e-825a-c50ce2340dbc', 'ff0aacc2-834e-476d-82fb-a9ac0cccec58']",34,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:34.292,Pass,
,,,,,,,,,,,,,,,,,,1.435737,,,,,,,,,,,,,,,c01c53b8-e8ba-486e-825a-c50ce2340dbc,80,,,"[23.4, 72.9]",69284,2,,,,,-0.88431096,,Right Foot,,"[29.3, 65.7]",Ground Pass,,9.3085985,,,Eva Sofia Jakobsson,13881.0,,,,,Recovery,1,Regular Play,Hanna Erica Maria Glas,24693.0,,Right Back,9,Sweden Women's,858,"['4f528a86-d04a-430f-ae0e-e9ee36a8ab1e', 'cde32354-1c9b-4921-8c8a-7b428da50f4b']",35,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:35.606,Pass,
,,,,,,,,,,,,,,,,,,3.38624,,,,,,,,,,,,,,,89aa600a-75ad-4636-bb80-71b91ffa29e5,87,,,"[70.8, 9.8]",69284,2,,,,,0.157676,,Left Foot,,"[94.7, 13.6]",Low Pass,,24.200207,Incomplete,,,,,,,,Recovery,1,Regular Play,Merel van Dongen,25659.0,,Left Back,9,Sweden Women's,858,['02efd05f-f23e-4c17-a486-c7ab4b0f922b'],40,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:40.471,Pass,
,,,,,,,,,,,,,,,,,,1.496652,,,,,,,,,,,,,,,efd49ca1-3cf2-4b8f-9dc7-92dccea25c1f,90,,,"[29.8, 64.6]",69284,2,,,,,-1.0355988,,Right Foot,,"[36.5, 53.3]",Ground Pass,,13.1369705,,,Sara Caroline Seger,10224.0,,,,,,1,Regular Play,Nilla Fischer,10375.0,,Right Center Back,9,Sweden Women's,858,['6c7167a4-3f31-42e4-9f82-d48a9636ef0e'],46,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:46.095,Pass,
,,,,,,,,,,,,,,,,,,0.219568,,,,,,,,,,,,,,,54b73a40-b0ab-45bb-9937-7749e6802cd8,93,,,"[35.9, 51.2]",69284,2,,,,,0.76214653,,Right Foot,,"[38.1, 53.3]",Low Pass,,3.0413814,Incomplete,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,1,Regular Play,Sara Caroline Seger,10224.0,,Left Center Midfield,9,Sweden Women's,858,"['26233b8a-2c81-4d13-9219-846801a2ea14', '3f5599dd-c99b-454a-ad6e-b2dbb42427cf']",47,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:47.671,Pass,
,,,,,,,,,,,,,,,,,,0.3157,,,,,,,,,,,,,,,085dec8c-983d-41ef-898e-4536ba97b13b,96,,,"[80.2, 28.6]",69284,2,,,,,0.5016041,,Right Foot,,"[83.3, 30.3]",Low Pass,,3.535534,Incomplete,,,,,,,,Recovery,1,Regular Play,Danielle van de Donk,10658.0,,Left Center Midfield,9,Sweden Women's,858,['351469d0-a04b-4b9b-8ced-026021bba817'],48,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:48.706,Pass,
,,,,,,,,,,,,,,,,,,0.981424,,,,,,,,,,,,,,,f58ad84a-02c4-44ee-b89a-3383f9922b21,99,,,"[86.1, 32.9]",69284,2,,,,,-0.9190987,0d25a121-1b9a-4c47-aff8-d2788e942dca,Right Foot,,"[93.5, 23.2]",Ground Pass,,12.20041,,,Vivianne Miedema,15623.0,True,,,,Free Kick,1,From Free Kick,Danielle van de Donk,10658.0,,Left Center Midfield,10,Netherlands Women's,851,['c48798bc-f629-471a-9ef9-04559fa79e0d'],55,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:55.758,Pass,
,,,,,,,,,,,,,,,,,,2.5359,,,,,,,,,,,,,,,049d9428-59c1-40c7-a766-995ddc095536,105,,,"[7.0, 44.1]",69284,3,,,,,-0.650532,,Right Foot,,"[56.8, 6.2]",High Pass,,62.581547,,,Lina Mona Andréa Hurtig,25697.0,,,,,Goal Kick,1,From Goal Kick,Rut Hedvig Lindahl,4640.0,,Goalkeeper,11,Sweden Women's,858,['571289ad-f084-4919-8766-f47910094ecc'],19,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:19.738,Pass,
,,,,,,,,,,,,,,,,,,1.99852,,,,,,,,,,,,,,,b9d596a5-5ffa-476c-b78c-d72ae7cfee86,107,,,"[56.8, 6.2]",69284,3,,,,True,0.3189177,,,,"[78.0, 13.2]",High Pass,,22.32577,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,1,From Goal Kick,Lina Mona Andréa Hurtig,25697.0,,Left Wing,11,Sweden Women's,858,"['d7aa561e-aa53-4019-9bcc-bb952b697141', 'dac6a389-94af-4f1d-9714-c5948a794aaf', 'f4ae3acc-cabf-45e2-80ab-1f7cb5f329e0']",22,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:22.394,Pass,True
,,,,,,,,,,,,,,,,,,3.772246,,,,,,,,,,,,,,,d7aa561e-aa53-4019-9bcc-bb952b697141,110,,,"[42.1, 66.9]",69284,3,,,,,-2.8069541,,Right Foot,,"[2.7, 53.2]",Low Pass,,41.713905,,,Sari van Veenendaal,10646.0,,,,,Recovery,1,Regular Play,Stephanie van der Gragt,10647.0,,Right Center Back,12,Netherlands Women's,851,"['992c5ae7-4073-47cd-9c15-59fe121274d1', 'b9d596a5-5ffa-476c-b78c-d72ae7cfee86']",24,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:03:24.392,Pass,
