50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.4024,,,,,,,,,,,,2b02c593-b840-4485-944d-453a8127235d,17,,,"[38.8, 13.0]",68362,0,,,,,1.1643778,,Right Foot,,,"[42.2, 20.9]",,Ground Pass,,8.600581,,,,,Raissa Feudjio Tchuanyo,25626.0,,,,,,,1,Regular Play,Gabrielle Onguene,25616.0,Left Wing,3,Cameroon Women's,1208,"['2924dcf1-aedc-461d-a952-a5d85ebd1cf0', '48901f55-900e-494f-8a49-81b2280fb290']",10,,,,,,,,,,,,,,,Cameroon Women's,1208,00:00:10.658,Pass,True
,,,,,,,,,,,,,,,,1.4723,,,,,,,,,,,,023df513-3e7b-4f1c-a8bf-b3e0344c8640,20,,,"[42.9, 20.7]",68362,0,,,,,0.22679885,,Right Foot,,,"[54.6, 23.4]",,Ground Pass,,12.007498,,,,,Ajara Nchout,25628.0,,,,,,,1,Regular Play,Raissa Feudjio Tchuanyo,25626.0,Left Center Midfield,3,Cameroon Women's,1208,['cf0efba4-624e-4e47-9527-ec85bd11fcae'],12,,,,,,,,,,,,,,,Cameroon Women's,1208,00:00:12.071,Pass,
,,,,,,,,,,,,,,,,2.676,,,,,,,,,,,,5273c883-af50-4fd0-bd18-ca0c342b7075,25,,,"[62.9, 38.6]",68362,0,,,,,2.0344439,,Right Foot,,,"[48.9, 66.6]",,Ground Pass,,31.304953,,,,,Augustine Sylvia Ejangue Siliki,26097.0,,,,,,,1,Regular Play,Ajara Nchout,25628.0,Right Wing,3,Cameroon Women's,1208,"['68b3d5b5-8cda-43ed-940b-3b43479bfbc2', '87212c25-59bf-473e-a0e8-e9897cc6faaf']",15,,,,,,,,,,,,,,,Cameroon Women's,1208,00:00:15.910,Pass,True
,,,,,,,,,,,,,,,,0.8574,,,,,,,,,,,,ee5e0666-6744-4a38-bffb-72274bc16ed2,28,,,"[48.7, 66.6]",68362,0,,,,,-1.5218159,,Right Foot,,,"[49.2, 56.4]",,Ground Pass,,10.212248,,,,,Jeannette Yango,25631.0,,,,,,,1,Regular Play,Augustine Sylvia Ejangue Siliki,26097.0,Right Back,3,Cameroon Women's,1208,['b4d7d913-40e3-46af-a82e-22de017eaccb'],18,,,,,,,,,,,,,,,Cameroon Women's,1208,00:00:18.722,Pass,
,,,,,,,,,,,,,,,,4.4658,,,,,,,,,,,,b088922e-e058-46e5-8229-736cebef3ba6,31,,,"[50.0, 57.0]",68362,0,,,,,0.20919554,,Right Foot,,,"[100.4, 67.7]",,Low Pass,,51.523296,,,Incomplete,,Ajara Nchout,25628.0,,,,,,,1,Regular Play,Jeannette Yango,25631.0,Right Center Midfield,3,Cameroon Women's,1208,"['240e6e40-89d6-4838-b092-a22c929944d4', '7f5df95a-80b2-4995-bdfb-5662aa1a3c02']",20,,,,,,,,,,,,,,,Cameroon Women's,1208,00:00:20.696,Pass,
,,,,,,,,,,,,,,,,2.61,,,,,,,,,,,,7f5df95a-80b2-4995-bdfb-5662aa1a3c02,33,,,"[19.7, 12.4]",68362,0,,,,,2.3811004,,Right Foot,,,"[5.3, 26.1]",,Ground Pass,,19.875864,,,,,Karen Bardsley,10170.0,,,,,,Recovery,1,Regular Play,Alex Greenwood,10252.0,Left Back,4,England Women's,865,"['3a2d3dde-9268-4a26-94b5-8fb3a81b90b8', 'b088922e-e058-46e5-8229-736cebef3ba6']",25,,,,,,,,,,,,,,,England Women's,865,00:00:25.162,Pass,
,,,,,,,,,,,,,,,,1.34739,,,,,,,,,,,,1377ef3c-bf5c-401b-8b4e-4035624e5758,37,,,"[6.4, 22.5]",68362,0,,,,,-1.0072733,,Left Foot,,,"[17.9, 4.3]",,Ground Pass,,21.528818,,,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Karen Bardsley,10170.0,Goalkeeper,4,England Women's,865,['e9d3fa4d-2272-477b-9190-dce29032f5d4'],29,,,,,,,,,,,,,,,England Women's,865,00:00:29.196,Pass,
,,,,,,,,,,,,,,,,1.030898,,,,,,,,,,,,f207a227-d10b-4c98-ab7c-1fd05584fe71,40,,,"[17.9, 4.3]",68362,0,,,,,1.0720754,,Left Foot,,,"[24.0, 15.5]",,Ground Pass,,12.753431,,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Back,4,England Women's,865,['9ba82edc-811e-4b5b-b23a-5fd0c4ebf1e1'],31,,,,,,,,,,,,,,,England Women's,865,00:00:31.461,Pass,
,,,,,,,,,,,,,,,,1.164985,,,,,,,,,,,,d3469451-2f6d-4ed8-87f0-dcf995baf8ea,43,,,"[24.0, 15.5]",68362,0,,,,,-1.9846766,,Right Foot,,,"[19.3, 4.8]",,Ground Pass,,11.686745,,,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,4,England Women's,865,['b222f003-abac-4b4a-89e3-7a14c36af965'],32,,,,,,,,,,,,,,,England Women's,865,00:00:32.586,Pass,
,,,,,,,,,,,,,,,,1.698401,,,,,,,,,,,,845628aa-ab64-4859-a066-63499be22631,46,,,"[19.6, 4.5]",68362,0,,,,,-0.11379201,,Left Foot,,,"[33.6, 2.9]",,Ground Pass,,14.091132,,,,,Toni Duggan,10183.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Back,4,England Women's,865,['79eb78c7-475a-4e59-830d-6abc9fa0ec4c'],34,,,,,,,,,,,,,,,England Women's,865,00:00:34.598,Pass,
,,,,,,,,,,,,,,,,1.0006,,,,,,,,,,,,d66f55bb-744d-4a22-8616-6cbc58aca322,49,,,"[43.8, 3.7]",68362,0,,,,,1.7393932,,Right Foot,,,"[42.2, 13.1]",,Ground Pass,,9.535198,,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Toni Duggan,10183.0,Left Midfield,4,England Women's,865,['de86eb4b-b1c5-4ef6-9727-2edf95142b71'],40,,,,,,,,,,,,,,,England Women's,865,00:00:40.506,Pass,
,,,,,,,,,,,,,,,,1.111817,,,,,,,,,,,,194492a3-17c6-4420-a93e-eafe25d26ea7,51,,,"[42.2, 13.1]",68362,0,,,,,-2.3688521,,Right Foot,,,"[34.2, 5.3]",,Ground Pass,,11.1731825,,,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,4,England Women's,865,['5817b2d0-2522-49ef-b7c4-9bee207662a5'],41,,,,,,,,,,,,,,,England Women's,865,00:00:41.507,Pass,
,,,,,,,,,,,,,,,,1.715075,,,,,,,,,,,,359732de-a5b4-4c0f-8af8-b36466470737,54,,,"[33.4, 5.1]",68362,0,,,,,1.9848763,,Left Foot,,,"[26.5, 20.8]",,Ground Pass,,17.149343,,,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Back,4,England Women's,865,['2a921295-8ad9-4860-b475-0e95cd3ec6dc'],43,,,,,,,,,,,,,,,England Women's,865,00:00:43.422,Pass,
,,,,,,,,,,,,,,,,2.046179,,,,,,,,,,,,55577da3-b007-4010-97e1-860dea3c5a87,57,,,"[27.7, 23.7]",68362,0,,,,,1.5646802,,Right Foot,,,"[27.9, 56.4]",,Ground Pass,,32.70061,,,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Left Center Back,4,England Women's,865,['92ea3ba4-1557-4b64-8e24-150a0c7a7c51'],46,,,,,,,,,,,,,,,England Women's,865,00:00:46.582,Pass,
,,,,,,,,,,,,,,,,1.553962,,,,,,,,,,,,f7f60a22-ed75-4c3d-80cc-66d7ba7283a6,60,,,"[28.3, 56.4]",68362,0,,,,,1.2421255,,Right Foot,,,"[34.2, 73.7]",,Ground Pass,,18.278402,,,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,4,England Women's,865,['a8c82180-1e69-4f19-a0ee-9ff8fe53b01a'],50,,,,,,,,,,,,,,,England Women's,865,00:00:50.800,Pass,
,,,,,,,,,,,,,,,,4.1791,,,,,,,,,,,,1b9bb305-bf83-4b8e-8923-3622fdda16a6,63,,,"[43.8, 71.3]",68362,0,,,,,-0.10288032,,Right Foot,,,"[111.6, 64.3]",,High Pass,,68.1604,,,Incomplete,,Nikita Parris,4654.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,4,England Women's,865,"['4f55545f-0b59-4d94-af98-c1196f25c4ed', '5eeb412e-a40f-44a4-bd3e-3a36635eb35d']",54,,,,,,,,,,,,,,,England Women's,865,00:00:54.020,Pass,
,,,,,,,,,,,,,,,,0.9478,,,,,,,,,,,,f8f94b4a-e620-402e-b7b9-75e839b6f8aa,69,,,"[100.8, 80.0]",68362,1,,,,,-0.98635244,,,,,"[105.1, 73.5]",,Low Pass,,7.793587,,,,,Nikita Parris,4654.0,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,5,England Women's,865,['3523315e-272f-4a3a-b0e7-ad675d3f0320'],9,,,,,,,,,,,,,,,England Women's,865,00:01:09.039,Pass,
,,,,,,,,,,,,,,,,1.0431,,,,,,,,,,,,47170d43-38d7-44fa-b239-94cd5140e3be,71,,,"[105.1, 73.5]",68362,1,,,,,2.4393358,,Right Foot,,,"[101.2, 76.8]",,Low Pass,,5.108816,,,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Nikita Parris,4654.0,Right Midfield,5,England Women's,865,['0a6ae8c0-dd06-4238-a458-eddbd4fdbca6'],9,,,,,,,,,,,,,,,England Women's,865,00:01:09.987,Pass,
,,,,,,,,,,,,,,,,1.1387,,,,,,,,,,,,ef2f2e60-eee2-4bce-a850-13da62004183,77,,,"[106.3, 80.0]",68362,1,,,,,-0.7213832,,,,,"[114.6, 72.7]",,Low Pass,,11.053506,,,,,Nikita Parris,4654.0,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,6,England Women's,865,['fc4d030f-baba-477a-af12-5a9ffeb5e6d2'],41,,,,,,,,,,,,,,,England Women's,865,00:01:41.346,Pass,
,,,,,,,,,,,,,,,,1.482526,,,,,,,,,,,,b4117036-9c85-49cd-a737-b2be194a39ab,81,,,"[7.7, 8.5]",68362,1,,,,,0.016482024,,Right Foot,,,"[25.9, 8.8]",,Ground Pass,,18.202473,,,,,Gabrielle Onguene,25616.0,,,,,,Recovery,1,From Throw In,Yvonne Patrice Leuko,25623.0,Left Back,6,England Women's,865,['ab427aee-a6d7-46f0-ad43-9fdf84329d09'],44,,,,,,,,,,,,,,,Cameroon Women's,1208,00:01:44.172,Pass,
,,,,,,,,,,,,,,,,1.6432,,,,,,,,,,,,d4bb170d-533e-4767-8951-804f59cb24c1,87,,,"[87.3, 74.7]",68362,1,,,,,-0.20877719,,Right Foot,,,"[99.1, 72.2]",,Ground Pass,,12.061924,True,,Incomplete,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,6,England Women's,865,"['320cbb04-5eeb-4317-b7b1-5ffda3abf98d', '8dc3b53a-a817-4e92-af32-eee481f752ee']",47,,,,,,,,,,,,,,,England Women's,865,00:01:47.572,Pass,
,,,,,,,,,,,,,,,,1.0298,,,,,,,,,,,,320cbb04-5eeb-4317-b7b1-5ffda3abf98d,89,,,"[21.0, 7.9]",68362,1,,,,,-0.887978,,Left Foot,,,"[27.1, 0.4]",,Ground Pass,,9.667471,,,Out,,Gabrielle Onguene,25616.0,,,,,,Recovery,1,From Throw In,Yvonne Patrice Leuko,25623.0,Left Back,6,England Women's,865,"['d4bb170d-533e-4767-8951-804f59cb24c1', 'ef307d11-f9b8-4c08-ad55-12b2bb6c6044']",49,,,,,,,,,,,,,,,Cameroon Women's,1208,00:01:49.215,Pass,
,,,,,,,,,,,,,,,,0.9906,,,,,,,,,,,,ae31b423-df76-4343-81b6-ebe61f3ca07d,91,,,"[93.3, 80.0]",68362,2,,,,,-1.8132434,,,,,"[91.0, 70.7]",,Low Pass,,9.580188,,,,,Francesca Kirby,4641.0,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,7,England Women's,865,['8b948839-5730-45cb-94ff-2d22af380993'],1,,,,,,,,,,,,,,,England Women's,865,00:02:01.246,Pass,
,,,,,,,,,,,,,,,,0.629,,,,,,,,,,,,834ecd73-09c5-4600-8599-bb5a002a9516,99,,,"[97.8, 77.1]",68362,2,,,,,-0.26481733,,Right Foot,,,"[109.6, 73.9]",,Ground Pass,,12.226201,,,Incomplete,,Nikita Parris,4654.0,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Left Center Midfield,7,England Women's,865,"['846f3d5b-1609-45d7-9a65-3c079663b8f1', 'df2b3ad2-e346-4f3a-be49-97de6467533c', 'eed9ccff-0a2d-4b44-9f85-3a1b47c5068d']",5,,,,,,,,,,,,,,,England Women's,865,00:02:05.875,Pass,True
,,,,,,,,,,,,,,,,1.106056,,,,,,,,,,,,ddec8d28-7df3-43c9-b0a0-945a935377e3,103,,,"[11.4, 6.4]",68362,2,,,,,0.08126857,,Left Foot,,,"[33.5, 8.2]",,Ground Pass,,22.173182,,,Incomplete,,,,,,,,,,1,From Throw In,Yvonne Patrice Leuko,25623.0,Left Back,7,England Women's,865,['fc412bfc-133d-47fb-b204-c7c488d76930'],7,,,,,,,,,,,,,,,Cameroon Women's,1208,00:02:07.304,Pass,
,,,,,,,,,,,,,,,,1.127,,,,,,,,,,,,a6a7067a-170b-4cc8-b43b-ad9f96fe9889,107,,,"[87.5, 65.7]",68362,2,,,,,-0.06548002,,Right Foot,,,"[105.8, 64.5]",,Ground Pass,,18.339302,True,,Incomplete,,Francesca Kirby,4641.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,7,England Women's,865,"['4ee6022e-eb1d-4a84-83ea-6bc9bd8cfa23', 'f5f557e6-2da6-4c01-938a-75573335fc66']",10,,,,,,,,,,,,,,,England Women's,865,00:02:10.395,Pass,
,,,,,,,,,,,,,,,,0.9961,,,,,,,,,,,,3b15404f-8e4a-4154-b36b-632daad19282,110,,,"[81.8, 80.0]",68362,2,,,,,-0.91862494,,,,,"[90.2, 69.0]",,Low Pass,,13.84052,,,,,Nikita Parris,4654.0,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,8,England Women's,865,['81a0bf70-1046-4da5-a960-94fa545765f9'],30,,,,,,,,,,,,,,,England Women's,865,00:02:30.246,Pass,
,,,,,,,,,,,,,,,,0.9857,,,,,,,,,,,,20b17596-108e-4b97-87a5-44d64ec3501e,114,,,"[84.3, 74.9]",68362,2,,,,,-3.115283,,Left Foot,,,"[76.7, 74.7]",,Ground Pass,,7.602631,,,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Nikita Parris,4654.0,Right Midfield,8,England Women's,865,"['47542035-9534-4170-8e61-4f633d4a5b78', '941be72d-120a-4aa4-8024-b7135444a646']",32,,,,,,,,,,,,,,,England Women's,865,00:02:32.219,Pass,True
,,,,,,,,,,,,,,,,2.5005,,,,,,,,,,,,2d02da68-4b0a-410e-a0f7-01ebdf471f5a,117,,,"[74.0, 72.1]",68362,2,,,,,-2.1377583,,Left Foot,,,"[56.3, 44.3]",,Ground Pass,,32.956486,,,,,Millie Bright,4642.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,8,England Women's,865,['53843791-ca90-4060-a4de-b3cedc5ac374'],34,,,,,,,,,,,,,,,England Women's,865,00:02:34.846,Pass,
,,,,,,,,,,,,,,,,3.8345,,,,,,,,,,,,fd9dffbd-954f-4159-a557-71825a2516db,119,,,"[56.3, 44.3]",68362,2,,,,,-1.1086825,,Right Foot,,,"[69.3, 18.2]",,Ground Pass,,29.158361,,,,,Alex Greenwood,10252.0,,,,,,,1,From Throw In,Millie Bright,4642.0,Left Center Back,8,England Women's,865,['ce74bcee-5a15-44eb-8f5e-5ef63cb94a1e'],37,,,,,,,,,,,,,,,England Women's,865,00:02:37.347,Pass,
,,,,,,,,,,,,,,,,1.537,,,,,,,,,,,,4d18d3b9-efb4-4f80-83a6-d9bd0f295234,122,,,"[71.2, 14.6]",68362,2,,,,,-0.03682545,,Left Foot,,,"[90.2, 13.9]",,Ground Pass,,19.01289,,,Incomplete,,Keira Walsh,4658.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,8,England Women's,865,"['7398a616-854c-41bb-9c4a-1d47230ad4e7', 'cf2b6d0c-6b90-48f1-8cf8-4aed7f344d7d']",41,,,,,,,,,,,,,,,England Women's,865,00:02:41.187,Pass,
,,,,,,,,,,,,,,,,1.358431,,,,,,,,,,,,49827e3f-0b86-4145-b87e-873c8758be10,127,,,"[43.8, 29.6]",68362,2,,,,,1.672217,,Right Foot,,,"[41.5, 52.2]",,Ground Pass,,22.716734,,,,,Stephanie Houghton,10185.0,,,,,,,1,From Throw In,Millie Bright,4642.0,Left Center Back,8,England Women's,865,['07d4fa22-ed86-42ec-bc60-d4f1e04ba8bb'],48,,,,,,,,,,,,,,,England Women's,865,00:02:48.134,Pass,
,,,,,,,,,,,,,,,,1.9689,,,,,,,,,,,,d7e00ec4-a374-40d8-9510-cd6afd2479f5,130,,,"[42.6, 52.8]",68362,2,,,,,0.14581093,,Right Foot,,,"[71.2, 57.0]",,Ground Pass,,28.906746,,,,,Jill Scott,10172.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,8,England Women's,865,['f80f1dfb-419e-424f-9ebb-aad86b4ea0ff'],50,,,,,,,,,,,,,,,England Women's,865,00:02:50.334,Pass,
,,,,,,,,,,,,,,,,0.9983,,,,,,,,,,,,70a039bf-1490-4000-9c09-1a5b4548b5d6,133,,,"[68.1, 61.5]",68362,2,,,,,1.9237868,,Right Foot,,,"[63.9, 72.9]",,Ground Pass,,12.149074,,,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,8,England Women's,865,['83177a1d-cee5-4ec0-9e27-afc830b5d543'],53,,,,,,,,,,,,,,,England Women's,865,00:02:53.639,Pass,
