bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,4.15,,,,,,,,,,,,,,c6fecc55-51ad-4779-b38a-51dbcd12d270,19,,"[94.2, 64.6]",69301,0,,,,,-0.4033301,,Right Foot,,,"[117.4, 54.7]",,Ground Pass,,25.223997,,Incomplete,,,,,,,,,1,From Kick Off,Jill Scott,10172.0,Right Center Midfield,2,England Women's,865,['ec5d0149-5b26-43fc-b89f-a0e3d33d9597'],11,,,,,,,,,,,,,,,,,England Women's,865,00:00:11.326,Pass,
,,,,,,,,,,,,,,,,,1.547657,,,,,,,,,,,,,,b3dd00b7-b5de-4d00-9931-5e5bc5e6323f,22,,"[12.5, 38.0]",69301,0,,,,,1.4531159,,Left Foot,,,"[14.9, 58.3]",,Ground Pass,,20.44138,,,Nilla Fischer,10375.0,,,,,,,1,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,3,Sweden Women's,858,['c5e3fa33-6b5b-4de8-bcb3-6304e3542e99'],26,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:26.656,Pass,
,,,,,,,,,,,,,,,,,1.3454,,,,,,,,,,,,,,3b66e389-20f6-488f-8def-790498e95faf,25,,"[23.8, 63.2]",69301,0,,,,,0.8151766,,Right Foot,,,"[35.2, 75.3]",,Ground Pass,,16.62438,,,Hanna Erica Maria Glas,24693.0,,,,,,,1,Regular Play,Nilla Fischer,10375.0,Right Center Back,3,Sweden Women's,858,['56bf597d-c50d-4d56-ab80-57cbd45e3276'],29,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:29.755,Pass,
,,,,,,,,,,,,,,,,,0.92867,,,,,,,,,,,,,,7160ea24-1cdb-4413-a3ea-f8781df83056,28,,"[35.2, 75.3]",69301,0,,,,,-3.1200905,,Right Foot,,,"[25.9, 75.1]",,Ground Pass,,9.302151,,,Nilla Fischer,10375.0,,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,3,Sweden Women's,858,['7464b1c2-2389-4d64-96dc-789ebfccf5b9'],33,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:33.426,Pass,
,,,,,,,,,,,,,,,,,1.598765,,,,,,,,,,,,,,8dda9a83-5f98-47ca-b7f2-4b507bdcece3,32,,"[32.6, 75.6]",69301,0,,,,,-0.09688244,,Right Foot,,,"[71.7, 71.8]",,High Pass,,39.28422,,,Kosovare Asllani,10220.0,,,,,,,1,Regular Play,Nilla Fischer,10375.0,Right Center Back,3,Sweden Women's,858,['37fa407a-1763-43f9-9dfb-c50da614094a'],37,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:37.033,Pass,
,,,,,,,,,,,,,,,,,3.3614,,,,,,,,,,,,,,cb007141-952b-4075-92f0-f4c01e5c5c91,36,,"[73.5, 76.5]",69301,0,,,,,0.0,,Right Foot,,,"[99.7, 76.5]",,High Pass,,26.2,,Incomplete,Eva Sofia Jakobsson,13881.0,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,3,Sweden Women's,858,"['4162fc96-b589-4488-8e02-d6f111f4d2a8', '572beff3-dfe7-466d-9983-f9219dc76dc8', '6933cc3f-3b63-4e60-8f7f-31a66a10f717']",39,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:39.968,Pass,True
,,,,,,,,,,,,,,,,,1.05006,,,,,,,,,,,,,,24c5d24c-0a29-4ffd-a80c-c02aff3d5e9f,39,,"[100.6, 80.0]",69301,0,,,,,-0.8015258,,,,,"[106.7, 73.7]",,Low Pass,,8.769264,,,Kosovare Asllani,10220.0,,,,,,Throw-in,1,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,4,Sweden Women's,858,['c8ccf89b-f730-4f2e-94c2-9497973d9cb4'],57,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:57.167,Pass,
,,,,,,,,,,,,,,,,,1.0569,,,,,,,,,,,,,,487ca0dc-a5ff-4f93-b371-aecce088d4da,41,,"[106.7, 73.7]",69301,0,,,,,2.5988421,,Right Foot,,,"[100.4, 77.5]",,Ground Pass,,7.3573093,,,Hanna Erica Maria Glas,24693.0,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,4,Sweden Women's,858,['f2e72494-fc28-452d-9e26-af16ab2a6b59'],58,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:58.217,Pass,
,,,,,,,,,,,,,,,,,0.575728,,,,,,,,,,,,,,4aea9e09-21aa-41c9-8e1f-387f583762c9,44,,"[100.6, 77.2]",69301,0,,,,,-0.06340695,,Left Foot,,,"[106.9, 76.8]",,Ground Pass,,6.3126855,,,Kosovare Asllani,10220.0,,,,,,,1,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,4,Sweden Women's,858,['b71d6b2e-2fc4-486f-9ea6-0919a343c64e'],59,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:59.943,Pass,
,,,,,,,,,,,,,,,,,2.0129,,,,,,,,,,,,,,37c3114f-24b2-40cd-b36f-e36577bc4d43,48,,"[106.0, 76.8]",69301,1,,,,,-0.4048918,,Right Foot,,,"[116.5, 72.3]",,Low Pass,,11.423659,,,Hanna Erica Maria Glas,24693.0,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,4,Sweden Women's,858,"['93bb380b-0797-4c05-9674-275ed27d8e42', 'f6f8ec89-006e-419c-85d1-f1fefed3aa56']",2,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:02.041,Pass,True
,,,,,,,,,,,,,,,,,0.112299,,,,,,,,,,,,,,79a31fd7-77c0-4431-a932-f4e99ef8b5a9,52,,"[116.5, 73.9]",69301,1,,,,,-1.2679114,,Right Foot,,,"[117.0, 72.3]",,Low Pass,,1.6763054,,Incomplete,,,,,,,,,1,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,4,Sweden Women's,858,"['85393a1c-fe59-40fe-af5e-39ae8e59d037', 'b7a19963-6942-43ae-b293-d568e4cdceee']",4,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:04.136,Pass,True
,,,,,,,,,,,,,,,,,1.2726,,,,,,,,,,,,,,9fac2e68-254e-468b-a186-d45533928ff8,64,,"[5.2, 8.3]",69301,1,,,,,-0.4636476,,Right Foot,,True,"[10.8, 5.5]",,Ground Pass,,6.26099,,,Bethany Mead,15619.0,,,,,,Recovery,1,Regular Play,Jade Moore,10190.0,Center Defensive Midfield,5,England Women's,865,['10fc9215-9ee0-441a-af44-27636ef68489'],11,,,,,,,,,,,,,,,,,England Women's,865,00:01:11.763,Pass,
,,,,,,,,,,,,,,,,,0.9739,,,,,,,,,,,,,,f96d95d8-bfaf-420a-81e9-9c4287e558bf,68,,"[10.1, 5.2]",69301,1,,,,,2.9402754,,Right Foot,,,"[5.2, 6.2]",,Ground Pass,,5.001,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Midfield,5,England Women's,865,"['050407d2-304e-475b-a222-b3b68fbf9b41', '2c666af2-5819-4baf-8521-ed07ecdcbe95']",13,,,,,,,,,,,,,,,,,England Women's,865,00:01:13.145,Pass,True
,,,,,,,,,,,,,,,,,0.1195,,,,,,,,,,,,,,0160e699-9c11-493a-99f8-cdf0719d3e90,71,,"[5.2, 6.2]",69301,1,,,,,-0.4241944,,Left Foot,,,"[8.3, 4.8]",,High Pass,,3.4014702,,Incomplete,,,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Back,5,England Women's,865,['f843cefa-9297-4e31-ab36-500642330073'],14,,,,,,,,,,,,,,,,,England Women's,865,00:01:14.682,Pass,
,,,,,,,,,,,,,,,,,1.4888,,,,,,,,,,,,,,02820d3e-9100-42b3-9bf9-743fff302df2,75,,"[9.2, 12.5]",69301,1,,,,,-0.7475784,,Left Foot,,,"[18.8, 3.6]",,Ground Pass,,13.090837,,,Bethany Mead,15619.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Back,5,England Women's,865,['a14991c3-ea62-47e7-b7f0-367844b36c29'],19,,,,,,,,,,,,,,,,,England Women's,865,00:01:19.052,Pass,
,,,,,,,,,,,,,,,,,2.5551,,,,,,,,,,,,,,7b62ea16-6b51-494a-9556-ea2848cc38bc,82,,"[24.2, 12.2]",69301,1,,,,,1.316925,,Right Foot,,,"[37.9, 65.0]",,High Pass,,54.54842,,,Lucy Bronze,10178.0,,,True,,,,1,Regular Play,Bethany Mead,15619.0,Left Midfield,5,England Women's,865,['2bbc0273-514c-4dde-a190-62430164a30f'],23,,,,,,,,,,,,,,,,,England Women's,865,00:01:23.762,Pass,
,,,,,,,,,,,,,,,,,1.2161,,,,,,,,,,,,,,7792dec9-e2d8-48a8-b766-43878a07776c,86,,"[67.6, 70.6]",69301,1,,,,,0.16514868,,Right Foot,,,"[84.4, 73.4]",,Ground Pass,,17.031734,,Incomplete,Nikita Parris,4654.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,5,England Women's,865,"['3ae43bd3-a3d0-410b-84a8-a943b61b565c', 'ec2a07fb-8dbb-4601-a11c-8a5940c1f868']",30,,,,,,,,,,,,,,,,,England Women's,865,00:01:30.197,Pass,
,,,,,,,,,,,,,,,,,0.1662,,,,,,,,,,,,,,dbd2cb6d-a71b-407c-a4f2-fd3b95f05866,89,,"[79.1, 76.7]",69301,1,,,,,-0.41241044,,Right Foot,,,"[82.3, 75.3]",,Ground Pass,,3.4928498,,Incomplete,Nikita Parris,4654.0,,,,,,Recovery,1,Regular Play,Lucy Bronze,10178.0,Right Back,5,England Women's,865,"['ad41b1bd-cb33-4fd4-8464-53068348fe66', 'eb585592-2c57-4f22-8806-431219490bb6']",32,,,,,,,,,,,,,,,,,England Women's,865,00:01:32.343,Pass,
,,,,,,,,,,,,,,,,,5.5227,,,,,,,,,,,,,,cf2453e7-4d62-49aa-9097-f1281f58d374,92,,"[47.4, 12.3]",69301,1,,,,,0.71883,,Right Foot,,,"[103.4, 61.3]",,High Pass,,74.41102,,,Eva Sofia Jakobsson,13881.0,,,True,,,Recovery,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Back,5,England Women's,865,['ec7db971-1441-41ed-b8ef-4f3d3df3b535'],34,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:34.979,Pass,
,,,,,,,,,,,,,,,,,0.1119,,,,,,,,,,,,,,151e9be6-4b5f-40a7-a270-dfed5204dabc,96,,"[115.1, 57.6]",69301,1,,,,,-1.217806,,Right Foot,,,"[115.8, 55.7]",,Low Pass,,2.0248456,,Incomplete,Emma Stina Blackstenius,10229.0,,,,,,,1,Regular Play,Eva Sofia Jakobsson,13881.0,Right Wing,5,England Women's,865,"['c2abf2ce-d52f-478f-b7df-83b2a5251723', 'f9c3b1f1-41f5-4b2b-a88e-b1dd230fd70d']",44,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:44.021,Pass,
,,,,,,,,,,,,,,,,,1.2918,,,,,,,,,,,,,,3bcc16d3-9da1-428e-8320-b0ad61eb8757,99,,"[120.0, 80.0]",69301,2,,,,,-1.6531494,,Left Foot,,,"[117.4, 48.5]",,High Pass,True,31.607119,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Magdalena Lilly Eriksson,4633.0,Left Back,6,Sweden Women's,858,['0ea2fb18-005a-4da5-9ca0-30a043fecedc'],28,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:28.598,Pass,
,,,,,,,,,,,,,,,,,0.6872,,,,,,,,,,,,,,dc9f923f-ba31-4987-b530-0d3717086732,101,,"[13.9, 25.5]",69301,2,,,,,-2.2597208,,Right Foot,,,"[9.7, 20.4]",,Ground Pass,,6.606815,,,Francesca Kirby,4641.0,,,,,,Recovery,1,From Counter,Bethany Mead,15619.0,Left Midfield,7,England Women's,865,['6a6411cb-a0aa-4717-8ae3-88e674827445'],30,,,,,,,,,,,,,,,,,England Women's,865,00:02:30.721,Pass,
,,,,,,,,,,,,,,,,,2.0723,,,,,,,,,,,,,,3fd12c62-7950-4699-ab53-77f8944b809e,104,,"[86.1, 23.7]",69301,2,,,,,-0.55103135,,Right Foot,,,"[104.0, 12.7]",,Ground Pass,,21.00976,,,Bethany Mead,15619.0,,,,,,,1,From Counter,Francesca Kirby,4641.0,Left Center Midfield,7,England Women's,865,['599ccf30-2206-4486-95e8-566127a4bd93'],40,,,,,,,,,,,,,,,,,England Women's,865,00:02:40.647,Pass,
,,,,,,,,,,,,,,,,,0.9365,,,,,,,,,,,,,,782dff25-9767-4602-ae1d-4988759ff0f9,107,,"[109.9, 17.4]",69301,2,,,,,1.238027,,Left Foot,True,,"[117.4, 39.1]",,Low Pass,,22.95953,,Incomplete,Nikita Parris,4654.0,,,,,,,1,From Counter,Bethany Mead,15619.0,Left Midfield,7,England Women's,865,"['37d353eb-c57e-4a14-b60e-922ff119582d', 'b112efb4-ac6c-4c7d-9006-8a4f79c7dfbc']",44,,,,,,,,,,,,,,,,,England Women's,865,00:02:44.132,Pass,
,,,,,,,,,,,,,,,,,1.9864,,,,,,,,,,,,,,309b2a3a-601a-42ac-ab95-34f2c7b43e73,110,,"[13.7, 46.1]",69301,2,,True,,,0.9513226,,Keeper Arm,,,"[22.4, 58.3]",,Ground Pass,,14.984325,,,Nilla Fischer,10375.0,,,,,,,1,From Keeper,Rut Hedvig Lindahl,4640.0,Goalkeeper,8,Sweden Women's,858,['3d857066-cc05-4c3a-88da-0e1fd05ecbbe'],58,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:58.110,Pass,
,,,,,,,,,,,,,,,,,0.939873,,,,,,,,,,,,,,2fbad989-82d2-42a0-b5eb-58b75ae3d516,112,,"[31.9, 62.7]",69301,3,,,,,1.1851153,,Right Foot,,,"[37.3, 76.0]",,Ground Pass,,14.354442,,,Hanna Erica Maria Glas,24693.0,,,,,,,1,From Keeper,Nilla Fischer,10375.0,Right Center Back,8,Sweden Women's,858,['a571824c-fc29-455e-bfaa-5d46acfbe6b6'],2,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:02.954,Pass,
,,,,,,,,,,,,,,,,,1.056536,,,,,,,,,,,,,,641c343d-a8d9-4f50-8a28-4ae8e9886cbb,115,,"[37.3, 76.0]",69301,3,,,,,-0.9802621,,Right Foot,,,"[43.4, 66.9]",,Ground Pass,,10.955364,,,Gun Nathalie Björn,26093.0,,,,,,,1,From Keeper,Hanna Erica Maria Glas,24693.0,Right Back,8,Sweden Women's,858,['67670ee5-b87b-4a27-92d5-10855daef02c'],5,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:05.151,Pass,
,,,,,,,,,,,,,,,,,1.13258,,,,,,,,,,,,,,77c194e3-bb5a-4e22-9f56-55142abdd66e,117,,"[43.4, 66.9]",69301,3,,,,,3.0979524,,Right Foot,,,"[20.5, 67.9]",,Ground Pass,,22.921824,,,Hanna Erica Maria Glas,24693.0,,,,,,,1,From Keeper,Gun Nathalie Björn,26093.0,Right Defensive Midfield,8,Sweden Women's,858,['ca812a2c-ecce-4209-b53e-61f5b47b7f04'],6,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:06.208,Pass,
,,,,,,,,,,,,,,,,,2.8261,,,,,,,,,,,,,,0a8aebfa-f6f0-45e1-b243-e2acbd7c6a25,120,,"[21.7, 66.9]",69301,3,,,,,-1.8624927,,Right Foot,,,"[10.2, 28.6]",,Ground Pass,,39.98925,,,Linda Brigitta Sembrant,10230.0,,,,,,,1,From Keeper,Hanna Erica Maria Glas,24693.0,Right Back,8,Sweden Women's,858,['d69c5d43-45df-49b0-914a-d3fddbf0a119'],8,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:08.153,Pass,
,,,,,,,,,,,,,,,,,1.545395,,,,,,,,,,,,,,a2ff6311-ff48-4335-8abc-9a0b01885b7c,123,,"[20.7, 27.0]",69301,3,,,,,1.3365788,,Right Foot,,,"[27.5, 55.5]",,Ground Pass,,29.3,,,Nilla Fischer,10375.0,,,,,,,1,From Keeper,Linda Brigitta Sembrant,10230.0,Left Center Back,8,Sweden Women's,858,['0c8a7047-8516-4d54-84ad-1189ebd86630'],16,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:16.584,Pass,
,,,,,,,,,,,,,,,,,1.304,,,,,,,,,,,,,,e8ec8a20-84b0-4485-9687-0dcbec9d8764,126,,"[35.2, 57.1]",69301,3,,,,,0.16941305,,Right Foot,,,"[50.4, 59.7]",,Ground Pass,,15.420765,,,Gun Nathalie Björn,26093.0,,,,,,,1,From Keeper,Nilla Fischer,10375.0,Right Center Back,8,Sweden Women's,858,['9694af0e-1c59-45bf-973a-c8d46f620851'],20,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:20.732,Pass,
,,,,,,,,,,,,,,,,,1.8398,,,,,,,,,,,,,,0b2d4e03-5042-4520-bbb6-8aa23067ce04,129,,"[51.3, 59.9]",69301,3,,,,,0.46842656,,Right Foot,,,"[84.7, 76.8]",,Ground Pass,,37.432205,,,Eva Sofia Jakobsson,13881.0,,,,,,,1,From Keeper,Gun Nathalie Björn,26093.0,Right Defensive Midfield,8,Sweden Women's,858,['ea3861a7-0a75-49be-b248-40b12ceb1c8e'],22,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:22.897,Pass,
,,,,,,,,,,,,,,,,,3.7853,,,,,,,,,,,,,,63b9a562-b07e-446a-b898-e3cd5d9a5efd,135,,"[6.0, 36.0]",69301,3,,,,,-1.3007708,,Right Foot,,,"[12.2, 13.6]",,Ground Pass,,23.242203,,,Abbie McManus,4648.0,,,,,,Goal Kick,1,From Goal Kick,Carly Mitchell Telford,19421.0,Goalkeeper,9,England Women's,865,['0ee78251-864d-406c-98c1-f5bd018c5a6c'],53,,,,,,,,,,,,,,,,,England Women's,865,00:03:53.204,Pass,
