ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.378,,,,,,,,,,,,,,380ffaf3-9c71-4615-acae-4866dac6d21e,49,,,"[35.6, 67.8]",22930,0,,,,0.8502422,,Right Foot,,,,"[42.8, 76.0]",,Ground Pass,,10.912378,,Amanda Mthandi,25518.0,,,,,,,1,Regular Play,Linda Maserame Motlhalo,5053.0,Right Midfield,4,Spain Women's,863,"['566e9806-6d77-423c-b724-197ca0c5ab02', 'c9be4520-9e0e-4941-9bdb-ab05e4564cf9']",48,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:00:48.561,Pass,True
,,,,,,,,,,,,,,,1.821807,,,,,,,,,,,,,,a33a9bf2-d0b8-4c0c-ac38-c8227d4656b1,54,,,"[66.2, 0.1]",22930,0,True,,,0.38164017,,,,,,"[81.4, 6.2]",,Low Pass,,16.37834,,Jennifer Hermoso Fuentes,10151.0,,,,,,Throw-in,1,From Throw In,Marta Corredera Rueda,10200.0,Left Back,5,Spain Women's,863,['a0738b1c-ea2b-4fb1-a96f-b2d9892a8d33'],59,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:59.803,Pass,
,,,,,,,,,,,,,,,1.086608,,,,,,,,,,,,,,d13b7b01-bd11-4f14-919f-46ecd4c0d993,57,,,"[74.0, 9.1]",22930,1,,,,2.0176387,,Right Foot,,,,"[69.4, 18.7]",,Ground Pass,,10.645186,,Virginia Torrecilla Reyes,10202.0,,,,,,,1,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Forward,5,Spain Women's,863,['d26364cb-f8c6-4e95-bcac-d1274b9bf6ec'],4,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:04.824,Pass,
,,,,,,,,,,,,,,,2.3573,,,,,,,,,,,,,,e49ea766-cefc-40aa-be34-1714f0cf6d40,60,,,"[72.8, 22.6]",22930,1,,,,0.65096796,,Right Foot,,,,"[100.5, 43.7]",,High Pass,,34.820972,Incomplete,Amanda Sampedro Bustos,10154.0,,,,,,,1,From Throw In,Virginia Torrecilla Reyes,10202.0,Center Defensive Midfield,5,Spain Women's,863,"['bcab39ca-4833-4fbb-8c0a-004ed9cd70f7', 'f7abe70d-20c2-4206-b1a4-f3134591d8ff']",6,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:06.852,Pass,
,,,,,,,,,,,,,,,2.1184,,,,,,,,,,,,,,6dc316b7-2544-4447-82ac-cbc7d736e61f,64,,,"[34.1, 50.5]",22930,1,,,,-0.13888502,,Right Foot,,,,"[43.4, 49.2]",,High Pass,,9.390421,Incomplete,,,,,,,,Recovery,1,From Throw In,Linda Maserame Motlhalo,5053.0,Right Midfield,5,Spain Women's,863,"['05de7192-2f28-44bf-9020-63234a167d9f', 'ef965ec4-bc7f-4df5-80e5-a80753583b94']",10,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:10.978,Pass,True
,,,,,,,,,,,,,,,0.7731,,,,,,,,,,,,,,ef965ec4-bc7f-4df5-80e5-a80753583b94,65,,,"[76.7, 30.9]",22930,1,,,,-0.4636476,,Right Foot,,,,"[84.1, 27.2]",,Low Pass,,8.273452,,María Victoria Losada Gómez,10158.0,,,,,,Recovery,1,From Throw In,Virginia Torrecilla Reyes,10202.0,Center Defensive Midfield,5,Spain Women's,863,"['6dc316b7-2544-4447-82ac-cbc7d736e61f', 'c4c04e10-ce31-4db9-9751-e619c2d0cc4e']",13,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:13.097,Pass,
,,,,,,,,,,,,,,,1.4601,,,,,,,,,,,,,,6d9a9b1f-25f1-4e42-b2a4-eddf081e89ac,69,,,"[86.0, 27.2]",22930,1,,,,1.2028154,,Left Foot,,,,"[89.2, 35.5]",,Low Pass,,8.895505,Incomplete,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,From Throw In,María Victoria Losada Gómez,10158.0,Left Center Midfield,5,Spain Women's,863,"['94fe5295-11c0-4e17-972b-0e80ca928b90', '9ab34e2f-f700-49c3-ab13-46e7b859328c', 'cdf51d3d-79ce-4454-85ba-db39227b3549']",13,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:13.910,Pass,True
,,,,,,,,,,,,,,,1.1135,,,,,,,,,,,,,,9ab34e2f-f700-49c3-ab13-46e7b859328c,72,,,"[30.9, 44.6]",22930,1,,,,2.077895,,Left Foot,,,,"[27.4, 50.9]",,Ground Pass,,7.206941,,Kholosa Biyana,25521.0,,,,,,Recovery,1,Regular Play,Refiloe Jane,25516.0,Left Center Midfield,6,South Africa Women's,1216,"['6d9a9b1f-25f1-4e42-b2a4-eddf081e89ac', 'b07c2e84-e441-4187-82ec-7f4299c28d54', 'dbe08ddc-f42a-476e-8f07-a28aa7881402']",15,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:15.370,Pass,True
,,,,,,,,,,,,,,,0.0071,,,,,,,,,,,,,,517ea153-563b-42b3-83af-b91913641741,75,,,"[28.1, 50.9]",22930,1,,,,3.1415927,,Right Foot,,,,"[24.9, 50.9]",,Ground Pass,,3.2,Incomplete,Janine van Wyk,5054.0,,,,,,,1,Regular Play,Kholosa Biyana,25521.0,Right Center Midfield,6,South Africa Women's,1216,"['abeef052-5f6d-4358-bbff-292135dcbdb3', 'c51fb769-2573-456b-aa79-ab53499ee39b']",16,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:16.563,Pass,
,,,,,,,,,,,,,,,0.7727,,,,,,,,,,,,,,d5097627-9fda-451f-ab4c-a39d413d5377,79,,,"[38.2, 47.8]",22930,1,,,,-1.8209969,,Right Foot,,,,"[35.9, 38.8]",,Ground Pass,,9.289241,,Refiloe Jane,25516.0,,,,,,Recovery,1,Regular Play,Linda Maserame Motlhalo,5053.0,Right Midfield,6,South Africa Women's,1216,"['503cc66d-7fec-4511-a642-98b76139677d', '6a701b34-b78e-495d-b48a-8b09cc30e10f']",17,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:17.875,Pass,True
,,,,,,,,,,,,,,,0.7409,,,,,,,,,,,,,,1a19149b-be77-4933-a5f9-a2b30b09b813,83,,,"[35.9, 35.6]",22930,1,,,,-1.5608957,,Right Foot,,,,"[36.0, 25.5]",,Ground Pass,,10.100495,,Nothando Vilakazi,25517.0,,,,,,,1,Regular Play,Refiloe Jane,25516.0,Left Center Midfield,6,South Africa Women's,1216,"['d60ab06c-a887-49bb-aa05-40c309aa46d0', 'e6ea8c77-65a2-4d25-94d9-66898bfef812']",19,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:19.139,Pass,True
,,,,,,,,,,,,,,,2.1396,,,,,,,,,,,,,,fb4a18ec-6b33-4710-93f9-0afda85e1342,95,,,"[80.4, 46.6]",22930,1,,,,1.4364749,,Left Foot,,,,"[82.9, 65.1]",,Ground Pass,,18.668154,,Amanda Mthandi,25518.0,,,,,,,1,Regular Play,Thembi Kgatlana,5052.0,Left Center Forward,6,South Africa Women's,1216,['127daa58-e67a-4a34-a5a7-ac709fd60656'],28,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:28.235,Pass,
,,,,,,,,,,,,,,,0.1296,,,,,,,,,,,,,,b9384ca0-f036-412d-937b-cd57f64ff6e2,98,,,"[91.2, 63.7]",22930,1,,,,-0.9349579,,Right Foot,,,,"[94.3, 59.5]",,High Pass,,5.2201533,Incomplete,,,,,,,,,1,Regular Play,Amanda Mthandi,25518.0,Left Midfield,6,South Africa Women's,1216,['db8a2349-195a-4d22-92f7-d37e99edea61'],31,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:31.620,Pass,
,,,,,,,,,,,,,,,1.0813,,,,,,,,,,,,,,2e5139e1-8682-4ac0-ba21-d746d5515696,105,,,"[1.7, 5.4]",22930,1,,,,-0.1791605,,Left Foot,,,,"[14.4, 3.1]",,Ground Pass,,12.906588,Incomplete,Marta Corredera Rueda,10200.0,,,,,,,1,Regular Play,María Pilar León Cebrián,10155.0,Left Center Back,7,Spain Women's,863,"['50a8a5e6-27e2-41f5-a84b-faacf43ad534', 'ca4f3944-8823-4f76-9aeb-588649ecf6e3']",39,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:39.108,Pass,
,,,,,,,,,,,,,,,1.732899,,,,,,,,,,,,,,de5ccedc-a3e6-4cdf-94c4-e599e84b5832,108,,,"[7.0, 36.1]",22930,1,True,,,0.67151034,,Right Foot,,,,"[56.2, 75.2]",,Ground Pass,,62.84465,,Marta Torrejón Moya,10148.0,,,,,,Goal Kick,1,From Goal Kick,Sandra Paños García-Villamil,10142.0,Goalkeeper,8,Spain Women's,863,['30e8a137-93dc-4f50-b61f-31b4bf24a60f'],58,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:58.084,Pass,
,,,,,,,,,,,,,,,1.344606,,,,,,,,,,,,,,9f23289f-ac77-481a-adb9-e82621ec9e15,110,,,"[65.1, 74.2]",22930,2,,,,-0.6934595,,Right Foot,,,,"[72.8, 67.8]",,Ground Pass,,10.012492,,Amanda Sampedro Bustos,10154.0,,,,,,,1,From Goal Kick,Marta Torrejón Moya,10148.0,Right Back,8,Spain Women's,863,['26cc649e-4410-43c5-8803-9783f087bf2a'],1,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:01.348,Pass,
,,,,,,,,,,,,,,,1.28921,,,,,,,,,,,,,,93abb169-52c2-47fc-bd90-c1311a096a22,113,,,"[75.2, 68.9]",22930,2,,,,0.80622846,,Right Foot,,,,"[84.6, 78.7]",,Ground Pass,,13.579396,,Marta Torrejón Moya,10148.0,,,,,,,1,From Goal Kick,Amanda Sampedro Bustos,10154.0,Right Wing,8,Spain Women's,863,['9d7beb83-ceea-4931-ba8f-081a3a7dd4a9'],5,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:05.018,Pass,
,,,,,,,,,,,,,,,0.867307,,,,,,,,,,,,,,edfcb75d-76e0-4039-8efa-6384634b7aeb,116,,,"[92.3, 76.2]",22930,2,,,,-2.8289604,,Right Foot,,,,"[82.4, 73.0]",,Ground Pass,,10.404326,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,From Goal Kick,Marta Torrejón Moya,10148.0,Right Back,8,Spain Women's,863,['87760cc5-48b6-4e17-8b50-f0a763ac41ca'],7,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:07.372,Pass,
,,,,,,,,,,,,,,,0.8451,,,,,,,,,,,,,,b1593dd9-443b-453a-9b92-29790a655f15,119,,,"[93.1, 65.7]",22930,2,,,,-0.047583103,,Left Foot,,,,"[107.8, 65.0]",,Ground Pass,,14.716658,,Amanda Sampedro Bustos,10154.0,,,,,,,1,From Goal Kick,Jennifer Hermoso Fuentes,10151.0,Center Forward,8,Spain Women's,863,['fd55b2e9-2a7d-4423-b070-6aaba4f66ced'],11,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:11.600,Pass,
,,,,,,,,,,,,,,,1.1309,,,,,,,,,,,,,,99ed05d4-53c1-463a-b4d4-6d14129dbd7e,122,,,"[107.1, 65.2]",22930,2,,,,-2.158799,,Right Foot,,,,"[100.7, 55.6]",,Ground Pass,,11.537765,,Alexia Putellas Segura,10143.0,,,,,,,1,From Goal Kick,Amanda Sampedro Bustos,10154.0,Right Wing,8,Spain Women's,863,['104a75a9-1270-4143-a8d9-d483d06e0dcc'],12,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:12.565,Pass,
,,,,,,,,,,,,,,,0.676462,,,,,,,,,,,,,,b8895386-83cc-4832-9e28-6b362cea9958,126,,,"[102.5, 56.8]",22930,2,,,,-2.0344439,,Left Foot,,,,"[100.7, 53.2]",,Ground Pass,,4.0249224,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,From Goal Kick,Alexia Putellas Segura,10143.0,Right Center Midfield,8,Spain Women's,863,"['a2de8af3-1a9a-4885-bd40-de0aaadffd82', 'd77d6cad-6f8d-4e27-8e38-aced3ef1f158']",13,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:13.736,Pass,True
,,,,,,,,,,,,,,,0.6722,,,,,,,,,,,,,,cb704476-bd74-482d-9717-8ecc98c6fd46,130,,,"[97.1, 53.2]",22930,2,,,,-1.4541409,,Left Foot,,,,"[98.6, 40.4]",,Ground Pass,,12.887591,,María Victoria Losada Gómez,10158.0,,,,,,,1,From Goal Kick,Jennifer Hermoso Fuentes,10151.0,Center Forward,8,Spain Women's,863,"['0f7baa9f-2a77-4fdf-85b4-2cd7e74bfb57', '7300be3e-ced2-44f4-a9f0-0cae34227d2c']",15,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:15.001,Pass,True
,,,,,,,,,,,,,,,1.261387,,,,,,,,,,,,,,2c06631e-d1a1-4524-a362-dfc7cc89dcbd,134,,,"[93.8, 41.5]",22930,2,,,,2.598115,,Right Foot,,,,"[84.2, 47.3]",,Ground Pass,,11.21606,,Virginia Torrecilla Reyes,10202.0,,,,,,,1,From Goal Kick,María Victoria Losada Gómez,10158.0,Left Center Midfield,8,Spain Women's,863,"['341222fa-6a16-44ba-aa52-219c59462c75', 'e092c9fc-ba71-4d0f-911c-9ff155355f32']",16,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:16.410,Pass,True
,,,,,,,,,,,,,,,2.049721,,,,,,,,,,,,,,7371b527-0347-4b22-9709-64eff87d90d1,137,,,"[84.2, 47.3]",22930,2,,,,-0.124354996,,Right Foot,,,,"[113.8, 43.6]",,High Pass,,29.830353,Incomplete,Alexia Putellas Segura,10143.0,,,,,,,1,From Goal Kick,Virginia Torrecilla Reyes,10202.0,Center Defensive Midfield,8,Spain Women's,863,"['4b7a5f77-06fd-40cb-95d0-9b2e8a3d608b', 'f37c2c14-421d-4eb8-97f1-0a7fdadec2e9']",18,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:18.771,Pass,
,,,,,,,,,,,,,,,0.9434,,,,,,,,,,,,,,288b1ce5-6b44-453b-8275-17b83850dd1e,140,,,"[11.8, 48.3]",22930,2,True,,,1.214485,,Keeper Arm,,,,"[20.1, 70.6]",,Ground Pass,,23.794537,,Lebogang Ramalepe,25520.0,,,,,,,1,Regular Play,Andile Dlamini,25515.0,Goalkeeper,9,South Africa Women's,1216,['9ece3598-6bcf-4096-a4f2-ea7d30f1687b'],33,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:02:33.291,Pass,
