50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.068709,,,,,,,,,,,,,,fe0e8afc-7658-4cff-8383-7d2db1a9bba1,16,,"[92.0, 75.1]",68355,0,,,,,-0.24220859,,Right Foot,,,"[100.5, 73.0]",,Ground Pass,,8.755569,,,,Lea Schüller,25476.0,,,,,,,1,Regular Play,Lina Magull,10259.0,Left Center Midfield,3,Germany Women's,857,['42615b66-a74a-4491-83c8-c12261087049'],12,,,,,,,,,,,,,,,,Germany Women's,857,00:00:12.695,Pass,
,,,,,,,,,,,,,,,,0.908,,,,,,,,,,,,,,ef66a7a1-eff9-486f-a532-5488e5bc0b06,22,,"[104.7, 80.0]",68355,0,,,,,-1.5918459,,,,,"[104.5, 70.5]",,Low Pass,,9.502105,,,,Lina Magull,10259.0,,,,,,Throw-in,1,From Throw In,Giulia Gwinn,25492.0,Right Back,4,Germany Women's,857,['7fdbc149-4a3a-4497-bac4-87093e53ab5e'],26,,,,,,,,,,,,,,,,Germany Women's,857,00:00:26.108,Pass,
,,,,,,,,,,,,,,,,0.8524,,,,,,,,,,,,,,f769f333-0c1b-49ea-96f9-c7c8923bdac3,25,,"[102.7, 73.6]",68355,0,,,,,2.5917394,,Right Foot,,,"[96.5, 77.4]",,Low Pass,,7.2718635,,,,Giulia Gwinn,25492.0,,,,,,,1,From Throw In,Lina Magull,10259.0,Left Center Midfield,4,Germany Women's,857,['4762765e-2d6c-4ace-a763-7a2891f60e42'],27,,,,,,,,,,,,,,,,Germany Women's,857,00:00:27.056,Pass,
,,,,,,,,,,,,,,,,1.485691,,,,,,,,,,,,,,60b5c2f0-4b5f-4424-be72-46418a88516a,33,,"[31.3, 3.7]",68355,0,,,,,0.8695364,,Right Foot,,,"[42.7, 17.2]",,Ground Pass,,17.669466,,,,Ugochi Desire Oparanozie,25472.0,,,,,,,1,Regular Play,Ngozi Sonia Okobi,25471.0,Left Defensive Midfield,5,Nigeria Women's,1213,"['0592ec63-9fc6-4227-95fe-2e3f37a52f49', 'de8f97ac-e981-4a83-8efa-4ee5c5d88268']",31,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:00:31.087,Pass,True
,,,,,,,,,,,,,,,,2.455424,,,,,,,,,,,,,,7bf6e9f6-0d69-4870-88c1-a96c489fe6b4,36,,"[68.0, 26.6]",68355,0,,,,,1.2701508,,Right Foot,,,"[82.2, 72.4]",,High Pass,,47.95081,,,,Francisca Ordega,5022.0,,,True,,,,1,Regular Play,Ugochi Desire Oparanozie,25472.0,Right Center Forward,5,Nigeria Women's,1213,['1a7b2f59-4cbc-4d00-a0a3-d46d96ff27f0'],37,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:00:37.420,Pass,
,,,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,,b9b4a680-4388-4fbc-9c70-a01cf5583ca2,39,,"[97.0, 57.3]",68355,0,,,,,0.036253538,,Right Foot,,,"[116.3, 58.0]",,Ground Pass,,19.31269,,,,Halimatu Ibrahim Ayinde,25469.0,,,,,,,1,Regular Play,Francisca Ordega,5022.0,Right Midfield,5,Nigeria Women's,1213,['8747a2b4-222e-4eb7-8e07-3927bd5a55a1'],43,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:00:43.154,Pass,
,,,,,,,,,,,,,,,,0.3986,,,,,,,,,,,,,,1a3f449e-7699-4120-86c7-74b1c1a01b90,43,,"[118.3, 56.6]",68355,0,,,,,-2.1293957,,Right Foot,,,"[116.8, 54.2]",,Low Pass,,2.8301942,,Incomplete,,Ugochi Desire Oparanozie,25472.0,,,,,,,1,Regular Play,Halimatu Ibrahim Ayinde,25469.0,Right Defensive Midfield,5,Nigeria Women's,1213,"['082df123-eefd-41ed-bafc-850ef7e1d948', 'c20f3546-6c9a-43c4-b424-c41ea1a9eed0', 'fb851945-8041-4a75-9562-35631635fef9']",45,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:00:45.737,Pass,True
,,,,,,,,,,,,,,,,1.5031,,,,,,,,,,,,,,80b188f7-d24a-454b-9020-b9817d2a3cec,46,,"[120.0, 80.0]",68355,1,,,,,-1.7664324,96264607-0388-4743-b2b5-c8f0aa9c6122,Left Foot,,,"[113.5, 47.2]",,High Pass,True,33.43785,,,,Francisca Ordega,5022.0,True,,,Inswinging,,Corner,1,From Corner,Chinwendu Ihezuo,26157.0,Left Midfield,6,Nigeria Women's,1213,['c4e42614-a1b0-442e-9b57-079de7b7984f'],30,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:01:30.346,Pass,
,,,,,,,,,,,,,,,,6.5551,,,,,,,,,,,,,,2f060ef6-1b18-4cce-a31c-fc57b75f1074,51,,"[16.6, 50.5]",68355,1,,,,,0.3450389,,Drop Kick,,,"[92.0, 77.6]",,High Pass,,80.12222,,,,Svenja Huth,10374.0,,,,,,,1,From Keeper,Almuth Schult,10257.0,Goalkeeper,8,Germany Women's,857,['68ddcf64-d29c-4be7-9d12-b8b8cde359a5'],41,,,,,,,,,,,,,,,,Germany Women's,857,00:01:41.198,Pass,
,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,bb31d43c-f797-48fc-8cf8-ea2f73b7ad8d,55,,"[92.6, 77.6]",68355,1,,,,,-0.67474097,,Right Foot,,,"[97.6, 73.6]",,Ground Pass,,6.4031243,,Incomplete,,Giulia Gwinn,25492.0,,,,,,,1,From Keeper,Svenja Huth,10374.0,Right Midfield,8,Germany Women's,857,"['39d88235-3aad-4098-b5ea-73c12353b957', '726afc06-96e1-47af-aa7e-0e73d6675003', '8c2b5097-47bd-43ae-924b-67f7793f9fe5']",47,,,,,,,,,,,,,,,,Germany Women's,857,00:01:47.793,Pass,True
,,,,,,,,,,,,,,,,0.606938,,,,,,,,,,,,,,3c2f4835-3fb6-4544-8e4f-0410f0d4c973,58,,"[95.2, 80.0]",68355,1,,,,,-0.5108229,,,,,"[104.3, 74.9]",,Low Pass,,10.431683,,,,Giulia Gwinn,25492.0,,,,,,Throw-in,1,From Throw In,Svenja Huth,10374.0,Right Midfield,9,Germany Women's,857,['d7e4bdf9-083f-4b77-9e40-69bd9c8c6be0'],50,,,,,,,,,,,,,,,,Germany Women's,857,00:01:50.224,Pass,
,,,,,,,,,,,,,,,,1.257865,,,,,,,,,,,,,,a202cc1e-4d9d-49cf-b9af-61fa08730eb6,61,,"[103.5, 76.3]",68355,1,,,,,2.6779451,,Left Foot,,,"[100.3, 77.9]",,Low Pass,,3.5777087,,,,Svenja Huth,10374.0,,,,,,,1,From Throw In,Giulia Gwinn,25492.0,Right Back,9,Germany Women's,857,['c33e9efa-2509-4953-8f3a-378ec0a5505c'],51,,,,,,,,,,,,,,,,Germany Women's,857,00:01:51.059,Pass,
,,,,,,,,,,,,,,,,1.160297,,,,,,,,,,,,,,2eb64b31-cd19-4b08-be17-a61433d1b58a,68,,"[99.7, 74.4]",68355,1,,,,,-2.9729958,,Left Foot,,,"[90.3, 72.8]",,Ground Pass,,9.535198,,,,Giulia Gwinn,25492.0,,,,,,,1,From Throw In,Svenja Huth,10374.0,Right Midfield,9,Germany Women's,857,['228d9ff1-89f0-498f-a133-7f4f0aa87a5f'],54,,,,,,,,,,,,,,,,Germany Women's,857,00:01:54.156,Pass,
,,,,,,,,,,,,,,,,1.555837,,,,,,,,,,,,,,1f9509f8-e8e2-4592-ac6b-9082ca1617e3,72,,"[91.4, 69.1]",68355,1,,,,,-1.9455698,,Right Foot,,,"[83.1, 48.0]",,Ground Pass,,22.673773,,,,Melanie Leupolz,15648.0,,,,,,,1,From Throw In,Giulia Gwinn,25492.0,Right Back,9,Germany Women's,857,"['55054dde-4b10-4044-ae48-c6a7e8671fca', 'f74410a2-26a0-406a-a820-ca4ecbb4c544']",55,,,,,,,,,,,,,,,,Germany Women's,857,00:01:55.753,Pass,True
,,,,,,,,,,,,,,,,1.3744,,,,,,,,,,,,,,37c730ed-04fe-4f8a-a0a7-fb8aac013d3f,75,,"[84.3, 46.7]",68355,1,,,,,-0.4804058,,Right Foot,,,"[105.6, 35.6]",,High Pass,,24.018744,,Incomplete,,Sara Däbritz,10263.0,,,,,,,1,From Throw In,Melanie Leupolz,15648.0,Right Center Midfield,9,Germany Women's,857,"['7e0363bc-066a-466a-aabe-0b1da1978d0e', 'cc4b7964-09e2-4a8c-8cb9-66b64eb3cdfb']",58,,,,,,,,,,,,,,,,Germany Women's,857,00:01:58.335,Pass,
,,,,,,,,,,,,,,,,3.1962,,,,,,,,,,,,,,d891e85e-44e5-48f2-9206-d83d978c5da7,82,,"[21.0, 46.2]",68355,2,,,,,0.18171859,,Right Foot,,,"[77.6, 56.6]",,High Pass,,57.547546,,Incomplete,,Ugochi Desire Oparanozie,25472.0,,,,,,Free Kick,1,From Free Kick,Chiamaka Cynthia Nnadozie,25718.0,Goalkeeper,11,Nigeria Women's,1213,"['5939d1e9-75ed-40bc-909f-76339ffa04a5', 'd3b025a5-e48b-459b-a545-799c8c7b7ee0']",34,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:02:34.916,Pass,
,,,,,,,,,,,,,,,,1.7368,,,,,,,,,,,,,,5939d1e9-75ed-40bc-909f-76339ffa04a5,84,,"[42.5, 23.5]",68355,2,,,,True,1.1388384,,,,,"[49.0, 37.6]",,Low Pass,,15.526107,,Incomplete,,Lina Magull,10259.0,,,,,,Recovery,1,From Free Kick,Melanie Leupolz,15648.0,Right Center Midfield,11,Nigeria Women's,1213,"['bd5e792c-a31c-42ab-a1e7-736651f18104', 'be5e8abc-5aed-49f2-8570-6ae772878056', 'd0354f73-b7dc-4e5a-8a4c-6d262fe38f95', 'd891e85e-44e5-48f2-9206-d83d978c5da7']",38,,,,,,,,,,,,,,,,Germany Women's,857,00:02:38.113,Pass,True
,,,,,,,,,,,,,,,,2.3383,,,,,,,,,,,,,,bd5e792c-a31c-42ab-a1e7-736651f18104,87,,"[71.1, 42.5]",68355,2,,,,,0.45198634,,Right Foot,,,"[98.7, 55.9]",,High Pass,,30.680939,,Incomplete,,Ugochi Desire Oparanozie,25472.0,,,,,,Recovery,1,From Free Kick,Ngozi Sonia Okobi,25471.0,Left Defensive Midfield,11,Nigeria Women's,1213,"['5939d1e9-75ed-40bc-909f-76339ffa04a5', '8a0c7fa7-8aa4-46db-a352-3bb5abd5706c', 'd96033d9-04ff-4c15-a8ea-330047ca9df5']",39,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:02:39.849,Pass,
,,,,,,,,,,,,,,,,1.0876,,,,,,,,,,,,,,d96033d9-04ff-4c15-a8ea-330047ca9df5,89,,"[21.4, 24.2]",68355,2,,,,,-0.5364355,,Head,,,"[28.8, 19.8]",,High Pass,,8.609298,,Incomplete,,Melanie Leupolz,15648.0,,,,,,Recovery,1,From Free Kick,Verena Schweers,15423.0,Left Back,11,Nigeria Women's,1213,"['bd5e792c-a31c-42ab-a1e7-736651f18104', 'c1d6977d-68fc-49dd-960b-a41a9a7fd8f2', 'cd7eaf27-ef90-42e2-b828-434fddb2d6fd']",42,,,,,,,,,,,,,,,,Germany Women's,857,00:02:42.188,Pass,
,,,,,,,,,,,,,,,,1.997,,,,,,,,,,,,,,a9a57917-cbef-47a3-9007-e598817a552b,93,,"[92.4, 58.6]",68355,2,,,,,-0.75656,,Right Foot,,,"[113.8, 38.4]",,High Pass,,29.427877,,Incomplete,,Uchenna Kanu,25461.0,,,,,,,1,From Free Kick,Francisca Ordega,5022.0,Right Midfield,11,Nigeria Women's,1213,"['37eb2e21-7aa8-40d9-8d4f-7d0bc24e46e6', 'db0686e3-3a50-446b-b9aa-c1d016c7c490']",44,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:02:44.874,Pass,
,,,,,,,,,,,,,,,,0.97353,,,,,,,,,,,,,,0c46c987-f697-4811-919f-a06ce1aa85e9,97,,"[12.3, 50.6]",68355,2,,,,,1.4497691,,Keeper Arm,,,"[14.1, 65.4]",,Ground Pass,,14.909058,,,,Sara Doorsoun-Khajeh,10261.0,,,,,,,1,From Keeper,Almuth Schult,10257.0,Goalkeeper,12,Germany Women's,857,['99c7580c-baae-45a4-a59a-bbedd533efc0'],57,,,,,,,,,,,,,,,,Germany Women's,857,00:02:57.222,Pass,
,,,,,,,,,,,,,,,,1.57272,,,,,,,,,,,,,,66913b5a-2c70-4942-a42f-9c8819529fa7,100,,"[15.0, 58.3]",68355,3,,,,,-0.9552926,,Right Foot,,,"[24.9, 44.3]",,Ground Pass,,17.146719,,,,Melanie Leupolz,15648.0,,,,,,,1,From Keeper,Sara Doorsoun-Khajeh,10261.0,Right Center Back,12,Germany Women's,857,['14f1c778-7b65-4872-b1fa-664c34e13dbf'],0,,,,,,,,,,,,,,,,Germany Women's,857,00:03:00.006,Pass,
,,,,,,,,,,,,,,,,2.2996,,,,,,,,,,,,,,53e715e7-9979-4052-9f65-b252b61b52a5,103,,"[32.3, 35.5]",68355,3,,,,,-0.6992333,,Right Foot,,,"[65.0, 8.0]",,Low Pass,,42.726337,,Incomplete,,Verena Schweers,15423.0,,,,,,,1,From Keeper,Melanie Leupolz,15648.0,Right Center Midfield,12,Germany Women's,857,"['9d7d45ff-fee2-4519-8aec-ef4e89b5e3b6', 'aabede9d-027a-47ec-b744-cb8e981a62c7']",3,,,,,,,,,,,,,,,,Germany Women's,857,00:03:03.603,Pass,
,,,,,,,,,,,,,,,,0.58016,,,,,,,,,,,,,,fbaa6b2e-cfb4-4901-b893-2eef32ff2b4f,106,,"[79.2, 0.1]",68355,3,,,,,2.4962962,,,,,"[70.3, 6.8]",,Low Pass,,11.1400175,,,,Melanie Leupolz,15648.0,,,,,,Throw-in,1,From Throw In,Verena Schweers,15423.0,Left Back,13,Germany Women's,857,['e608bf2d-d430-4a2c-a599-878311ebae08'],19,,,,,,,,,,,,,,,,Germany Women's,857,00:03:19.281,Pass,
,,,,,,,,,,,,,,,,2.017011,,,,,,,,,,,,,,fc2946d6-797e-4dbe-99f4-6c6cd1f63c97,109,,"[68.4, 10.0]",68355,3,,,,,2.9308941,,Left Foot,,,"[51.1, 13.7]",,Ground Pass,,17.69124,,,,Marina Hegering,25491.0,,,,,,,1,From Throw In,Melanie Leupolz,15648.0,Right Center Midfield,13,Germany Women's,857,['a24e926f-bf38-42d3-a9fc-8cb7e079e365'],22,,,,,,,,,,,,,,,,Germany Women's,857,00:03:22.819,Pass,
,,,,,,,,,,,,,,,,1.588003,,,,,,,,,,,,,,a223c4a9-27bb-4663-a38f-1764d6dc2f23,112,,"[51.8, 28.4]",68355,3,,,,,-0.4499966,,Left Foot,,,"[75.4, 17.0]",,Ground Pass,,26.209158,,,,Sara Däbritz,10263.0,,,,,,,1,From Throw In,Marina Hegering,25491.0,Left Center Back,13,Germany Women's,857,['c34f6195-e342-41ee-800a-7e71b70a2ba9'],32,,,,,,,,,,,,,,,,Germany Women's,857,00:03:32.055,Pass,
,,,,,,,,,,,,,,,,1.965428,,,,,,,,,,,,,,2c536ad1-f750-488f-8e3b-0261f0b1be4f,115,,"[75.4, 17.0]",68355,3,,,,,-0.48064315,,Left Foot,,,"[89.4, 9.7]",,Ground Pass,,15.78892,,Incomplete,,Verena Schweers,15423.0,,,,,,,1,From Throw In,Sara Däbritz,10263.0,Left Midfield,13,Germany Women's,857,"['70d13445-27eb-46d4-ae71-9c3c96dcf781', '74d35991-5154-47be-a310-9a8bfbc03f60']",33,,,,,,,,,,,,,,,,Germany Women's,857,00:03:33.733,Pass,
,,,,,,,,,,,,,,,,1.8706,,,,,,,,,,,,,,5ad7901a-3e4c-48cf-9971-761d75d405d2,122,,"[15.9, 77.3]",68355,3,,,,,-0.111535184,,Right Foot,,,"[40.9, 74.5]",,High Pass,,25.156311,,,,Francisca Ordega,5022.0,,,,,,,1,From Throw In,Chidinma Nkeruka Okeke,25462.0,Right Back,13,Germany Women's,857,['64283df1-16ff-4778-ae73-b7fda49b918f'],38,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:03:38.984,Pass,
,,,,,,,,,,,,,,,,0.72017,,,,,,,,,,,,,,4530edac-b5e8-4dee-b2b3-01ec2fd62b9d,129,,"[82.6, 19.0]",68355,3,,,,,2.6127112,,Left Foot,,,"[74.9, 23.5]",,Ground Pass,,8.91852,,,,Lina Magull,10259.0,,,,,,Recovery,1,From Throw In,Sara Däbritz,10263.0,Left Midfield,13,Germany Women's,857,"['042e3588-d0ef-4a5f-9992-e1b26b55565c', '6adff43b-c4c4-410a-a058-656407cf2fd9']",43,,,,,,,,,,,,,,,,Germany Women's,857,00:03:43.075,Pass,True
,,,,,,,,,,,,,,,,0.7912,,,,,,,,,,,,,,804f18aa-b187-4c0d-b2c0-08584d1042eb,132,,"[74.9, 23.5]",68355,3,,,,,0.39557114,,Right Foot,,,"[84.0, 27.3]",,Ground Pass,,9.861542,,,,Alexandra Popp,15178.0,,,,,,,1,From Throw In,Lina Magull,10259.0,Left Center Midfield,13,Germany Women's,857,['2d3ff3bf-abe4-49a6-a3f9-02a9d6e7c43a'],44,,,,,,,,,,,,,,,,Germany Women's,857,00:03:44.063,Pass,
,,,,,,,,,,,,,,,,1.005704,,,,,,,,,,,,,,2be6cbe6-0989-46bd-b775-d83e593a982c,135,,"[84.3, 27.5]",68355,3,,,,,2.7076392,,Left Foot,,,"[76.1, 31.3]",,Ground Pass,,9.037699,,,,Lina Magull,10259.0,,,,,,,1,From Throw In,Alexandra Popp,15178.0,Right Center Forward,13,Germany Women's,857,['6e25d320-b3d5-40f1-9b4c-1ded05db5920'],44,,,,,,,,,,,,,,,,Germany Women's,857,00:03:44.894,Pass,
