ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.275187,,,,,,,,,,,,,,,59f60ac7-856d-4927-9fcc-8e96567b55c8,17,,"[105.1, 0.1]",69163,0,,,,,1.3754768,,,,,,"[110.6, 27.9]",,High Pass,,28.338842,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,Throw-in,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Back,3,Sweden Women's,858,"['300e2267-5bc4-4c08-bbcc-cc30e87c0b26', '3fea9b4a-daac-459a-93ea-8936807bff41']",21,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:21.114,Pass,
,,,,,,,,,,,,,,,2.0696,,,,,,,,,,,,,,,a7974c08-d0e7-42de-9ab9-0c07851a1b28,20,,"[90.8, 6.3]",69163,0,,,,,1.2424669,,Head,,,,"[97.0, 24.5]",,High Pass,,19.227064,,,Fridolina Rolfö,10215.0,,,,,,Recovery,1,From Throw In,Sara Caroline Seger,10224.0,Left Center Midfield,3,Sweden Women's,858,['f9579656-9e10-4fbe-8d56-dcceff5ee22e'],26,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:26.534,Pass,
,,,,,,,,,,,,,,,2.6635,,,,,,,,,,,,,,,51237673-a7a3-4da0-b3a5-6ab6f36228ff,26,,"[86.4, 42.1]",69163,0,,,,,1.619447,,Right Foot,,,,"[85.1, 68.8]",,Ground Pass,,26.731628,,,Hanna Erica Maria Glas,24693.0,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Right Center Midfield,3,Sweden Women's,858,['f3926cb6-8f9d-4e85-82af-05a4eb9e12d4'],31,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:31.939,Pass,
,,,,,,,,,,,,,,,0.8493,,,,,,,,,,,,,,,38d2e319-8190-4137-9e9a-1b992d30ff1e,28,,"[85.5, 68.8]",69163,0,,,,,-1.1605203,,Right Foot,,,,"[96.2, 44.2]",,High Pass,,26.826294,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,,1,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,3,Sweden Women's,858,['d4dbdbb1-10cf-4efb-8435-c824e461264d'],34,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:34.602,Pass,
,,,,,,,,,,,,,,,1.5418,,,,,,,,,,,,,,,88d0ed4a-6649-48ba-80cc-7e4a79a7d6f4,30,,"[96.6, 44.0]",69163,0,,,,,-0.47335604,,Right Foot,,,,"[104.8, 39.8]",,High Pass,,9.213035,,,Kosovare Asllani,10220.0,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Right Center Midfield,3,Sweden Women's,858,['71d33cf4-4338-4990-a07b-53a6168343b6'],35,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:35.451,Pass,
,,,,,,,,,,,,,,,2.7209,,,,,,,,,,,,,,,b33606bb-09e5-4497-8999-177fd76a552f,34,,"[104.6, 40.0]",69163,0,,,,,-0.60061455,,Right Foot,,,,"[117.3, 31.3]",,High Pass,,15.394155,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,3,Sweden Women's,858,"['974b395b-b180-4ea7-bb8b-5ba73655c322', 'b955185a-a838-4214-a55a-b6826cd0e8a9']",37,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:37.867,Pass,
,,,,,,,,,,,,,,,3.229931,,,,,,,,,,,,,,,67cbbd88-931b-4732-bc1c-7fec57e99a0a,38,,"[24.2, 35.0]",69163,0,,,,,-0.15226063,,Right Foot,,,,"[82.2, 26.1]",,High Pass,,58.67887,Incomplete,,Christine Margaret Sinclair,5020.0,,,,,,,1,From Throw In,Stephanie Lynn Marie Labbé,25609.0,Goalkeeper,3,Sweden Women's,858,"['4e3c1297-2631-4aff-b8d0-45ef0bd5e11b', 'd6757ae6-482b-480b-bec8-5c473376ba29']",56,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:56.278,Pass,
,,,,,,,,,,,,,,,2.3198,,,,,,,,,,,,,,,4e3c1297-2631-4aff-b8d0-45ef0bd5e11b,41,,"[37.9, 54.0]",69163,0,,,,True,-0.6628625,,,,,,"[49.3, 45.1]",,High Pass,,14.46271,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,Recovery,1,From Throw In,Nilla Fischer,10375.0,Right Center Back,3,Sweden Women's,858,"['188285d6-6a4c-41df-ad88-14d91330bda6', '67cbbd88-931b-4732-bc1c-7fec57e99a0a', '8b085026-c6f4-4968-bcea-c86b914af80a']",59,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:59.508,Pass,True
,,,,,,,,,,,,,,,1.492958,,,,,,,,,,,,,,,d5aba797-d870-4bf7-9210-cb4b95e354b3,43,,"[49.5, 45.1]",69163,1,,,,,1.4940244,,Right Foot,,,,"[51.6, 72.4]",,High Pass,,27.38065,,,Eva Sofia Jakobsson,13881.0,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Right Center Midfield,3,Sweden Women's,858,['500fa0ee-4072-492f-9bc1-a583b3d582b2'],1,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:01.828,Pass,
,,,,,,,,,,,,,,,1.723,,,,,,,,,,,,,,,0fdf2053-2077-4691-b050-befd23c27127,47,,"[46.3, 74.7]",69163,1,,,,,-0.11710875,,Right Foot,,,,"[53.1, 73.9]",,Ground Pass,,6.846897,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,,1,From Throw In,Eva Sofia Jakobsson,13881.0,Right Wing,3,Sweden Women's,858,['9870e0aa-9684-44a5-b77e-e8e7a73d7b8b'],4,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:04.921,Pass,
,,,,,,,,,,,,,,,0.999331,,,,,,,,,,,,,,,68a5ef87-33d6-41ab-816a-53a88ef3bf9f,51,,"[73.1, 0.1]",69163,1,,,,,0.6984385,,,,,,"[83.7, 9.0]",,Low Pass,,13.840881,,,Sophie Schmidt,15180.0,,,,,,Throw-in,1,From Throw In,Allysha Lyn Chapman,5038.0,Left Back,4,Canada Women's,1206,['93701297-288c-426a-a64e-1dd0b7036e51'],25,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:25.986,Pass,
,,,,,,,,,,,,,,,0.968824,,,,,,,,,,,,,,,9ead1506-6872-4ffc-b378-c9f74fdae10a,54,,"[83.5, 9.0]",69163,1,,,,,-2.7098975,,Left Foot,,,,"[74.6, 4.9]",,Low Pass,,9.79898,,,Allysha Lyn Chapman,5038.0,,,,,,,1,From Throw In,Sophie Schmidt,15180.0,Left Center Midfield,4,Canada Women's,1206,['83a5ba89-e437-485f-8359-e9b296c9d864'],27,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:27.025,Pass,
,,,,,,,,,,,,,,,1.7813,,,,,,,,,,,,,,,de57ecc6-14bd-4f99-9303-3711203d574c,57,,"[74.6, 4.9]",69163,1,,,,,0.8379812,,Right Foot,,,,"[82.7, 13.9]",,High Pass,,12.108262,Incomplete,,Christine Margaret Sinclair,5020.0,,,,,,,1,From Throw In,Allysha Lyn Chapman,5038.0,Left Back,4,Canada Women's,1206,"['ca235c0d-d685-46b7-a01a-1a1bc8ac556b', 'f2fff712-ffce-41f9-bc51-33e73b21b5f2']",28,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:28.194,Pass,
,,,,,,,,,,,,,,,1.0296,,,,,,,,,,,,,,,ca235c0d-d685-46b7-a01a-1a1bc8ac556b,59,,"[37.4, 66.2]",69163,1,,,,,0.5337082,,Head,,,,"[44.0, 70.1]",,Low Pass,,7.6661596,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,Recovery,1,Regular Play,Sara Caroline Seger,10224.0,Left Center Midfield,5,Sweden Women's,858,"['a864c207-9100-4ec6-bf92-d37d0b139d39', 'de57ecc6-14bd-4f99-9303-3711203d574c']",29,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:29.975,Pass,
,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,3d64f771-b453-4434-bd85-19785e2b0068,63,,"[38.8, 71.9]",69163,1,,,,,0.3708913,,Right Foot,,,,"[42.4, 73.3]",,Ground Pass,,3.8626416,Incomplete,,Eva Sofia Jakobsson,13881.0,,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Right Center Midfield,5,Sweden Women's,858,"['af05b49d-ff86-4dfa-9be9-d3510376751c', 'd224948e-31f1-498c-9ccb-10970bf2ae40', 'e0d64720-f066-4cd6-aa97-6638cc718729']",32,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:32.236,Pass,True
,,,,,,,,,,,,,,,2.3786,,,,,,,,,,,,,,,bca89bb4-7a0f-45e3-af33-5a214da2b949,74,,"[87.8, 0.1]",69163,1,,,,,0.32658145,,,,,,"[106.4, 6.4]",,Low Pass,,19.637974,Incomplete,,Christine Margaret Sinclair,5020.0,,,,,,Throw-in,1,From Throw In,Sophie Schmidt,15180.0,Left Center Midfield,7,Canada Women's,1206,"['e0b1572f-1028-495a-a8be-aa1b2e7a916c', 'f72f4eaa-740a-4515-a466-c635ddb598b0']",37,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:37.571,Pass,
,,,,,,,,,,,,,,,0.885449,,,,,,,,,,,,,,,a03d81cb-0f85-434a-a779-840f32328377,78,,"[103.2, 0.1]",69163,1,,,,,1.5900247,,,,,,"[103.0, 10.5]",,Low Pass,,10.401923,,,Christine Margaret Sinclair,5020.0,,,,,,Throw-in,1,From Throw In,Allysha Lyn Chapman,5038.0,Left Back,8,Canada Women's,1206,['232deeed-ac67-474a-a8a0-44200b19f813'],58,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:58.820,Pass,
,,,,,,,,,,,,,,,0.842562,,,,,,,,,,,,,,,89f2bf45-d5a4-4932-966c-81f7a3019888,81,,"[103.0, 10.5]",69163,1,,,,,-1.7152379,,Left Foot,,,,"[102.2, 5.0]",,Low Pass,,5.557877,,,Allysha Lyn Chapman,5038.0,,,,,,,1,From Throw In,Christine Margaret Sinclair,5020.0,Left Center Forward,8,Canada Women's,1206,['d66ce083-1a26-4f9d-a341-91652c055352'],59,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:59.775,Pass,
,,,,,,,,,,,,,,,0.7746,,,,,,,,,,,,,,,ef2ae079-f2a2-42f6-b2f2-7de183506966,85,,"[102.2, 4.3]",69163,2,,,,,0.11809203,,Left Foot,,,,"[108.1, 5.0]",,Ground Pass,,5.9413805,Incomplete,,Janine Elizabeth Beckie,4992.0,,,,,,,1,From Throw In,Allysha Lyn Chapman,5038.0,Left Back,8,Canada Women's,1206,"['3ac70ade-6742-4123-a72f-ba56e201a7bc', 'ff7736f6-1ac7-4fcd-b49c-fe3ef8d9a01f']",1,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:01.282,Pass,
,,,,,,,,,,,,,,,1.187917,,,,,,,,,,,,,,,ff7736f6-1ac7-4fcd-b49c-fe3ef8d9a01f,87,,"[12.0, 75.1]",69163,2,,,,,-0.41590235,,Right Foot,,,,"[36.0, 64.5]",,Low Pass,,26.236616,Incomplete,,Kosovare Asllani,10220.0,,,,,,Recovery,1,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,8,Canada Women's,1206,"['80879a09-645f-470f-85ab-11eeacdcff88', 'bddf0974-01cf-4202-b57f-e2e12ff1b8df', 'ef2ae079-f2a2-42f6-b2f2-7de183506966']",2,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:02.057,Pass,
,,,,,,,,,,,,,,,1.334961,,,,,,,,,,,,,,,cb7227be-42ac-4898-80e7-18c2b6d16296,92,,"[82.9, 17.7]",69163,2,,,,,2.751603,,Right Foot,,,,"[66.6, 24.4]",,Ground Pass,,17.62328,,,Shelina Laura Zadorsky,5074.0,,,,,,,1,From Throw In,Sophie Schmidt,15180.0,Left Center Midfield,8,Canada Women's,1206,['e804713a-9aef-4f11-927c-e059e7cda2ad'],4,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:04.525,Pass,
,,,,,,,,,,,,,,,2.111022,,,,,,,,,,,,,,,54358f6b-b8c0-4c5c-8670-38597640382c,95,,"[64.9, 27.8]",69163,2,,,,,1.4750565,,Right Foot,,,,"[69.5, 75.7]",,High Pass,,48.12037,,,Ashley Elizabeth Marie Lawrence,15290.0,,,True,,,,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,8,Canada Women's,1206,['41274c28-458b-41bc-b913-3ac6b09220c8'],7,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:07.374,Pass,
,,,,,,,,,,,,,,,4.289227,,,,,,,,,,,,,,,f2b8dff1-7df8-4579-be7c-96db3fc182f5,99,,"[71.9, 75.9]",69163,2,,,,,-0.13158815,,Right Foot,,,,"[119.5, 69.6]",,Ground Pass,,48.015102,Out,,Nichelle Patrice Prince,5043.0,,,,,,,1,From Throw In,Ashley Elizabeth Marie Lawrence,15290.0,Right Back,8,Canada Women's,1206,"['8e4cd414-f424-4563-be4e-d51eca05336e', 'dc46ad8e-9897-47b8-9f5b-1e144ce083f5']",12,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:12.251,Pass,True
,,,,,,,,,,,,,,,1.8614,,,,,,,,,,,,,,,c8fc4210-ed5b-435a-a544-4cc20dc21e6e,101,,"[6.0, 36.0]",69163,2,,,,,1.3624363,,Left Foot,,,,"[9.7, 53.5]",,Ground Pass,,17.886868,,,Nilla Fischer,10375.0,,,,,,Goal Kick,1,From Goal Kick,Rut Hedvig Lindahl,4640.0,Goalkeeper,9,Sweden Women's,858,['fa3831f1-7bc5-4a31-9748-76bac10b2dbd'],24,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:24.701,Pass,
,,,,,,,,,,,,,,,3.103774,,,,,,,,,,,,,,,677f4c40-b978-44f2-8a0d-e6c8c4730021,104,,"[28.8, 60.2]",69163,2,,,,,0.4433016,,Right Foot,,,,"[70.5, 80.0]",,High Pass,,46.162,Out,,Eva Sofia Jakobsson,13881.0,,,,,,,1,From Goal Kick,Nilla Fischer,10375.0,Right Center Back,9,Sweden Women's,858,['8101fc93-4a29-4c54-af04-89162bb8951e'],31,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:31.422,Pass,
,,,,,,,,,,,,,,,1.0899,,,,,,,,,,,,,,,448bcb17-5322-4abd-b371-96aeadcff209,106,,"[51.7, 0.1]",69163,2,,,,,0.13032508,,,,,,"[72.3, 2.8]",,High Pass,,20.776188,,,Janine Elizabeth Beckie,4992.0,,,,,,Throw-in,1,From Throw In,Allysha Lyn Chapman,5038.0,Left Back,10,Canada Women's,1206,['b19a519f-0382-42ae-aa13-51d2ad4d2ed2'],37,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:37.811,Pass,
,,,,,,,,,,,,,,,0.775685,,,,,,,,,,,,,,,4eac0b78-f051-456a-b3c3-e529faaa69ae,109,,"[72.3, 2.8]",69163,2,,,,,1.5707964,,Right Foot,,,,"[72.3, 9.8]",,Low Pass,,7.0,Incomplete,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Left Midfield,10,Canada Women's,1206,['09aea549-7849-4d2d-a03c-c3037cca6d25'],38,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:38.941,Pass,
,,,,,,,,,,,,,,,4.048978,,,,,,,,,,,,,,,3440afc2-bc07-47fc-8f51-153d20858d01,113,,"[47.2, 72.4]",69163,2,,,,,-0.2755769,,Right Foot,,,,"[100.6, 57.3]",,High Pass,,55.493874,Incomplete,,Eva Sofia Jakobsson,13881.0,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Right Center Midfield,10,Canada Women's,1206,"['11eb123f-0531-4c22-a703-beea55292aed', 'e34c8060-6a7b-471b-b057-9cad36442512', 'e51b50b5-57a1-4a65-aa0b-02c1e6a26df0']",41,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:41.095,Pass,True
,,,,,,,,,,,,,,,1.314319,,,,,,,,,,,,,,,0b26415b-1ba6-4e53-af3e-2b6601246b9d,117,,"[22.1, 19.2]",69163,2,,,,,0.69643176,,Left Foot,,,,"[33.7, 28.9]",,Ground Pass,,15.121178,,,Desiree Rose Marie Scott,4966.0,,,,,,,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,10,Canada Women's,1206,['ba465a9c-3710-4ec9-afb0-3b899409ba9d'],47,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:47.592,Pass,
,,,,,,,,,,,,,,,1.091864,,,,,,,,,,,,,,,6f72e36b-d331-4df7-a298-667e7490adb5,120,,"[33.7, 28.9]",69163,2,,,,,2.7514212,,Right Foot,,,,"[10.6, 38.4]",,Ground Pass,,24.97719,,,Stephanie Lynn Marie Labbé,25609.0,,,,,,,1,From Throw In,Desiree Rose Marie Scott,4966.0,Right Center Midfield,10,Canada Women's,1206,['c02bed3d-3e7d-4abf-906e-bae3c69ff484'],48,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:48.946,Pass,
