bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.186384,,,,,,,,,,,,,,,ba7255ee-7068-4a58-a511-f90a01ff9853,5,,"[61.0, 41.0]",18241,0,,,0.98279375,,,Right Foot,,,"[63.0, 44.0]",,Ground Pass,3.6055512,,,Karim Benzema,19677.0,,,,,Kick Off,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,2,Real Madrid,220,['f4281b11-3e80-4953-bfaf-45875626752b'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.770,Pass,
,,,,,,,,,,,,,2.186191,,,,,,,,,,,,,,,d2e20cdb-6c47-4735-aa95-6d7e8d7cac10,8,,"[64.0, 43.0]",18241,0,,,-1.59936,,,Right Foot,,,"[63.0, 8.0]",,Low Pass,35.014282,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Kick Off,Karim Benzema,19677.0,Center Forward,2,Real Madrid,220,['d3517036-b672-4dc7-bbfb-f382d7e6bfc0'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:01.262,Pass,
,,,,,,,,,,,,,1.1157,,,,,,,,,,,,,,,77a7d43e-681a-4f01-bb64-03ee478fdc23,12,,"[65.0, 9.0]",18241,0,,,2.3162158,,,Left Foot,,,"[53.0, 22.0]",,Low Pass,17.691807,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,2,Real Madrid,220,"['60a0ae07-2a29-4e75-b269-97fc5b667aa4', 'a406aa03-dafa-4f77-9507-b7ec2540d0a3']",4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:04.098,Pass,True
,,,,,,,,,,,,,2.13495,,,,,,,,,,,,,,,29cae4ab-2023-4e77-a107-28c7b898d8cc,15,,"[54.0, 24.0]",18241,0,,,1.9922155,,,Left Foot,,,"[41.0, 53.0]",,Ground Pass,31.780497,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,2,Real Madrid,220,['789379bf-b73e-4705-9b3c-b5acc2af9f87'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:06.510,Pass,
,,,,,,,,,,,,,1.592789,,,,,,,,,,,,,,,96389bba-c974-448b-a813-a3992a7b1049,18,,"[42.0, 53.0]",18241,0,,,1.1978086,,,Left Foot,,,"[51.0, 76.0]",,Ground Pass,24.698177,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Real Madrid,220,['d0cf2c1a-4942-456a-90c1-55c00e541802'],8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:08.913,Pass,
,,,,,,,,,,,,,0.9503,,,,,,,,,,,,,,,1cc3233d-f2cf-404a-9340-5ea293546edb,21,,"[51.0, 76.0]",18241,0,,,0.124354996,,,Right Foot,,,"[67.0, 78.0]",,Ground Pass,16.124516,,Unknown,,,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Real Madrid,220,,11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:11.513,Pass,
,,,,,,,,,,,,,0.949999,,,,,,,,,,,,,,,3e8c82e3-8579-4c5a-ad6f-a1401fc47834,24,,"[66.0, 77.0]",18241,0,True,,-2.4592762,,,Right Foot,,,"[50.0, 64.0]",,Ground Pass,20.615528,,,Raphaël Varane,5485.0,,,,,Free Kick,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,3,Real Madrid,220,['1e70b574-a5cd-4194-b530-d06519063c3f'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:20.730,Pass,
,,,,,,,,,,,,,2.05428,,,,,,,,,,,,,,,710c7c7a-a93b-4714-ad31-3ce03ff79aac,26,,"[51.0, 62.0]",18241,0,,,-1.957672,,,Right Foot,,,"[40.0, 35.0]",,Ground Pass,29.15476,,,Sergio Ramos García,5201.0,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,3,Real Madrid,220,['1d938e49-aa38-4a76-8c80-489d45cfb4fe'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:22.582,Pass,
,,,,,,,,,,,,,1.504881,,,,,,,,,,,,,,,dc7aa7df-ab21-4baf-9009-7eecefcbc842,29,,"[41.0, 35.0]",18241,0,,,-0.96850896,,,Right Foot,,,"[52.0, 19.0]",,Ground Pass,19.416489,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,3,Real Madrid,220,['8e58a83f-8a62-4f24-8697-bd84f34320f1'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:24.669,Pass,
,,,,,,,,,,,,,0.477623,,,,,,,,,,,,,,,6292388e-2e1f-4de5-a74d-e948f0ebff94,32,,"[53.0, 20.0]",18241,0,,,-0.7853982,,,Left Foot,,,"[58.0, 15.0]",,Low Pass,7.071068,,Incomplete,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,3,Real Madrid,220,"['348a2566-af71-49dd-b888-4fa83c638cc7', '4a370161-0de7-46dd-bc3d-fdd41245d7e3']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:27.876,Pass,
,,,,,,,,,,,,,2.456014,,,,,,,,,,,,,,,490134e1-969a-4847-863f-b21223d1d793,35,,"[57.0, 69.0]",18241,0,,,-0.66104317,,,Left Foot,,,"[66.0, 62.0]",,High Pass,11.401754,,,David Villa Sánchez,12737.0,,,,,Recovery,1,Regular Play,Raúl García Escudero,6391.0,Right Midfield,4,Atlético Madrid,212,['fa6ac5b3-3691-4af7-9e85-7b002e920ee1'],29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:29.805,Pass,
,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,f2d8d863-c47b-4b9e-add8-a95f3c476218,39,,"[67.0, 62.0]",18241,0,,,-1.815775,,,Right Foot,,,"[65.0, 54.0]",,Ground Pass,8.246211,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Center Forward,4,Atlético Madrid,212,"['34112449-8116-45e5-bfa7-f4fd7073fda7', '851e5ad6-8970-42c9-8a42-c04529784b78']",32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:32.358,Pass,True
,,,,,,,,,,,,,1.3982,,,,,,,,,,,,,,,15ee7b3d-e52e-4728-86b0-92853b1de22e,42,,"[65.0, 54.0]",18241,0,,,0.124354996,,,Left Foot,,,"[81.0, 56.0]",,Ground Pass,16.124516,,Incomplete,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,4,Atlético Madrid,212,"['00e42505-d80a-4ee8-9dc0-a7ab763269a7', '14171a76-55fd-40a8-bc7b-00b02c4eabde']",33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:33.980,Pass,
,,,,,,,,,,,,,1.379736,,,,,,,,,,,,,,,14171a76-55fd-40a8-bc7b-00b02c4eabde,44,,"[40.0, 25.0]",18241,0,,,1.6010901,,,Right Foot,,,"[39.0, 58.0]",,Ground Pass,33.01515,,,Daniel Carvajal Ramos,5721.0,,,,,Recovery,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,5,Real Madrid,220,"['15ee7b3d-e52e-4728-86b0-92853b1de22e', '3d0c9d84-66ec-47cd-afa7-b29617743bd6']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:35.378,Pass,
,,,,,,,,,,,,,1.196729,,,,,,,,,,,,,,,94e66b1d-8182-4f08-a626-6e302acad4b9,47,,"[52.0, 62.0]",18241,0,,,-0.15264933,,,Right Foot,,,"[65.0, 60.0]",,Ground Pass,13.152946,,,Karim Benzema,19677.0,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,5,Real Madrid,220,['092e28cb-e226-46db-9b0d-a2727d6636a4'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:39.262,Pass,
,,,,,,,,,,,,,1.302719,,,,,,,,,,,,,,,8404274f-7af1-4b31-a831-4f780d05ee05,50,,"[65.0, 60.0]",18241,0,,,1.2315037,,,Right Foot,,,"[71.0, 77.0]",,Ground Pass,18.027756,,,Gareth Frank Bale,6399.0,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,5,Real Madrid,220,['efc0a848-e98e-44da-9677-ecbf26767241'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:40.669,Pass,
,,,,,,,,,,,,,0.741596,,,,,,,,,,,,,,,ad9dda38-d1a8-4d8b-82c0-3fb4ed21a5a1,53,,"[71.0, 77.0]",18241,0,,,-0.94200003,,,Left Foot,,,"[79.0, 66.0]",,Ground Pass,13.601471,,,Karim Benzema,19677.0,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,5,Real Madrid,220,['1e139b8c-c83e-414c-aa63-c2382400bc9a'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:42.188,Pass,
,,,,,,,,,,,,,2.181742,,,,,,,,,,,,,,,770844bf-e064-45a6-b931-921e06fede5d,57,,"[82.0, 64.0]",18241,0,,,0.6202495,,,Right Foot,,,"[96.0, 74.0]",,Ground Pass,17.20465,,,Gareth Frank Bale,6399.0,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,5,Real Madrid,220,['9986d31c-cfa0-40bd-9a20-451fee42ef70'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:43.436,Pass,
,,,,,,,,,,,,,0.7598,,,,,,,,,,,,,,,018174f0-dfa5-4a29-ac45-99f758007863,63,,"[23.0, 12.0]",18241,0,,,2.1815224,,,Left Foot,,,"[16.0, 22.0]",,Ground Pass,12.206555,,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,6,Atlético Madrid,212,['99cdd5f5-7337-4bbb-b207-de4526366ffb'],49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:49.195,Pass,
,,,,,,,,,,,,,0.874239,,,,,,,,,,,,,,,88f210c4-e00a-433e-8f1b-2682e62c6f6a,66,,"[16.0, 22.0]",18241,0,,,-0.8960554,,,Right Foot,,,"[24.0, 12.0]",,Low Pass,12.806249,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,6,Atlético Madrid,212,['996f87f1-71af-4c5e-bad3-9ee0cab97538'],49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:49.995,Pass,
,,,,,,,,,,,,,1.199783,,,,,,,,,,,,,,,2c3cf23c-473b-4895-9dc5-4143f79e2449,69,,"[24.0, 12.0]",18241,0,,,2.55359,,,Other,,,"[18.0, 16.0]",,Low Pass,7.2111025,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Midfield,6,Atlético Madrid,212,['6cf5e8c0-3e3d-4a8b-a047-db635b8eaacc'],51,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:51.029,Pass,
,,,,,,,,,,,,,1.586216,,,,,,,,,,,,,,,c2d0ec8d-628c-47e6-811b-126cb437b28f,73,,"[21.0, 14.0]",18241,0,,,-0.22679885,,,Left Foot,,,"[47.0, 8.0]",,High Pass,26.683329,,,David Villa Sánchez,12737.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,6,Atlético Madrid,212,"['48236033-9e3b-476c-bc34-647143f449cb', '807362ec-8562-456d-8b3a-3d7c1a4e8d3a']",52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:52.928,Pass,True
,,,,,,,,,,,,,0.9238,,,,,,,,,,,,,,,24629c1b-2bab-43f6-b2ec-31e3c60739a6,77,,"[66.0, 63.0]",18241,0,,,0.15264933,,,Left Foot,,,"[79.0, 65.0]",,High Pass,13.152946,,Incomplete,,,,,,,Recovery,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,6,Atlético Madrid,212,['b53a144f-eb0e-4179-8165-7d213a85e0de'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:55.917,Pass,
,,,,,,,,,,,,,1.9867,,,,,,,,,,,,,,,b53a144f-eb0e-4179-8165-7d213a85e0de,78,,"[42.0, 16.0]",18241,0,,,0.49642277,,,Head,,,"[66.0, 29.0]",,High Pass,27.294687,,Incomplete,,,,,,,Recovery,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,6,Atlético Madrid,212,"['1ab6f693-51a5-4ef6-adac-71e954664619', '24629c1b-2bab-43f6-b2ec-31e3c60739a6']",56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:56.841,Pass,
,,,,,,,,,,,,,2.714006,,,,,,,,,,,,,,,1ab6f693-51a5-4ef6-adac-71e954664619,79,,"[55.0, 52.0]",18241,0,,,0.95449936,,,Head,,,"[72.0, 76.0]",,High Pass,29.410883,,Incomplete,,,,,,,Recovery,1,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,6,Atlético Madrid,212,"['b53a144f-eb0e-4179-8165-7d213a85e0de', 'ca5bdb8e-0c59-4e51-b45f-fcf902586136']",58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:58.827,Pass,
,,,,,,,,,,,,,0.472253,,,,,,,,,,,,,,,84b80921-997f-4449-977d-b601ffcfd58a,82,,"[56.0, 3.0]",18241,1,,,0.71883,,,Right Foot,,,"[64.0, 10.0]",,Ground Pass,10.630146,,,David Villa Sánchez,12737.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Midfield,6,Atlético Madrid,212,['d7d0fc26-7916-4a9c-bf0e-906310bc3b82'],3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:03.745,Pass,
,,,,,,,,,,,,,0.981991,,,,,,,,,,,,,,,a59f451b-44c5-4dde-b6c4-09d69d5ba2e9,85,,"[64.0, 10.0]",18241,1,,,-1.849096,,,Right Foot,,,"[62.0, 3.0]",,Ground Pass,7.28011,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Center Forward,6,Atlético Madrid,212,['dbc162ce-d93f-4f57-8160-723942d46151'],4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:04.377,Pass,
,,,,,,,,,,,,,1.144186,,,,,,,,,,,,,,,0fdd438d-3d35-4d33-8396-a594822a05e4,94,,"[81.0, 80.0]",18241,1,,,-2.4227626,,,,,,"[73.0, 73.0]",,Low Pass,10.630146,,,Karim Benzema,19677.0,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,8,Real Madrid,220,['72689363-752a-4e58-877e-301ef93f5f85'],17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:17.600,Pass,
,,,,,,,,,,,,,1.56983,,,,,,,,,,,,,,,d250bafa-a0bd-440f-a264-ffb7f5f6defe,98,,"[74.0, 75.0]",18241,1,,,2.9562447,,,Right Foot,,,"[58.0, 78.0]",,Low Pass,16.27882,,,Raphaël Varane,5485.0,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,8,Real Madrid,220,['71406050-6a25-42b3-9f2d-c4337d75ebf9'],19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:19.336,Pass,
,,,,,,,,,,,,,3.167267,,,,,,,,,,,,,,,11539503-cf1d-4f37-a0ec-091b27de51da,101,,"[56.0, 77.0]",18241,1,,,-1.6388727,,,Left Foot,,,"[53.0, 33.0]",,Ground Pass,44.102154,,,Sergio Ramos García,5201.0,,True,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,8,Real Madrid,220,['2f99f865-fe02-4af2-9300-c14a667cccb0'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:22.202,Pass,
,,,,,,,,,,,,,1.580401,,,,,,,,,,,,,,,1d756df8-39a6-4e20-935b-526312274d6d,103,,"[54.0, 32.0]",18241,1,,,-0.95449936,,,Right Foot,,,"[71.0, 8.0]",,Ground Pass,29.410883,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,8,Real Madrid,220,['33395355-1d97-45bf-af10-9196dfc9bd19'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:25.369,Pass,
,,,,,,,,,,,,,0.865048,,,,,,,,,,,,,,,08046a92-1856-4a67-8cd2-32b8dc9a49de,107,,"[68.0, 6.0]",18241,1,,,2.410686,,,Left Foot,,,"[39.0, 32.0]",,Ground Pass,38.948685,,,Sergio Ramos García,5201.0,,,,,,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,8,Real Madrid,220,['44417700-e9c2-4a9f-b819-1c9f5a2fd8c8'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:31.148,Pass,
,,,,,,,,,,,,,1.644127,,,,,,,,,,,,,,,22a13c06-f1fe-4814-9607-f17ec93a669a,110,,"[40.0, 47.0]",18241,1,,,1.3415644,,,Right Foot,,,"[47.0, 77.0]",,Ground Pass,30.805843,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,8,Real Madrid,220,['0a828410-c329-49b2-838e-c3824cb8231a'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:37.340,Pass,
,,,,,,,,,,,,,1.188892,,,,,,,,,,,,,,,89487491-2b23-4ca0-9908-f6c2e9523244,113,,"[51.0, 77.0]",18241,1,,,-0.8519663,,,Right Foot,,,"[58.0, 69.0]",,Ground Pass,10.630146,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,8,Real Madrid,220,['b845cc50-6b8f-4b9e-b4c6-6c5a6ea0debb'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:41.259,Pass,
,,,,,,,,,,,,,1.82457,,,,,,,,,,,,,,,27a81282-08eb-433f-a302-02bfa93281cb,116,,"[47.0, 68.0]",18241,1,,,-1.7955076,,,Right Foot,,,"[39.0, 33.0]",,Low Pass,35.902645,,,Sergio Ramos García,5201.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,8,Real Madrid,220,['74d1fc29-82ac-48ae-ac8f-4eacedd15b53'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:44.684,Pass,
