50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.143681,,,,,,,,,,,,,18b708f0-bc37-4ff8-8c16-6f46aa4b532f,19,,"[64.7, 34.2]",3888854,0,,,,2.2485046,,Head,,,,"[58.1, 42.4]",,Low Pass,10.526158,,,,,Pedro Nájera Pacheco,398148.0,,,,,,1,From Kick Off,Alfredo Estrella Del'Aguila,398151.0,Right Wing,2,Mexico,794,['73b401ee-169a-40d4-9feb-35138b097d6e'],8,,,,,,,,,,,,,,Mexico,794,00:00:08.441,Pass,
,,,,,,,,,,,,,,,,1.753895,,,,,,,,,,,,,d64238e1-eb85-486c-bfce-6766f6f3bedd,22,,"[58.1, 42.4]",3888854,0,,,,-0.50946707,,Right Foot,,,,"[76.0, 32.4]",,High Pass,20.503902,,,Incomplete,,José Villegas Tavares,398147.0,,,,,,1,From Kick Off,Pedro Nájera Pacheco,398148.0,Center Defensive Midfield,2,Mexico,794,"['4ec37a70-caa7-4d35-b983-35d9ccacf6c7', 'd7998d51-7c7f-42af-8e2e-10d5d83663fd']",9,,,,,,,,,,,,,,Mexico,794,00:00:09.639,Pass,
,,,,,,,,,,,,,,,,1.897108,,,,,,,,,,,,,4ec37a70-caa7-4d35-b983-35d9ccacf6c7,24,,"[44.1, 47.7]",3888854,0,,,,0.6402278,,Right Foot,,,,"[53.9, 55.0]",,Low Pass,12.220065,,,,,Manoel Francisco dos Santos,397689.0,,,,,Recovery,1,From Counter,José Ely de Miranda,397688.0,Right Defensive Midfield,3,Brazil,781,"['8dcadab6-9eac-494e-85c8-f7eb49da7ce2', 'd64238e1-eb85-486c-bfce-6766f6f3bedd']",11,,,,,,,,,,,,,,Brazil,781,00:00:11.393,Pass,
,,,,,,,,,,,,,,,,2.259624,,,,,,,,,,,,,6910aa7f-598a-4149-93cb-dc891aeba5fc,30,,"[80.2, 55.6]",3888854,0,,,,-0.4792339,,Right Foot,,,,"[113.3, 38.4]",,High Pass,37.302143,,,Incomplete,,Édson Arantes do Nascimento,39712.0,,,,,Free Kick,1,From Free Kick,Dejalma Pereira Dias dos Santos,397692.0,Right Back,4,Brazil,781,"['26807b14-6e6c-4f08-84d2-114ea640fe08', '9efdeecd-55ab-44f9-a152-8096b06b9fd5']",34,,,,,,,,,,,,,,Brazil,781,00:00:34.195,Pass,
,,,,,,,,,,,,,,,,0.390837,,,,,,,,,,,,,431ae9b1-841c-42c5-b9e9-49cd8cff4213,39,,"[97.5, 45.9]",3888854,0,,,,0.30017117,,Right Foot,,,,"[105.9, 48.5]",,Low Pass,8.7931795,,,Incomplete,,Manoel Francisco dos Santos,397689.0,,,,,,1,From Free Kick,Mário Jorge Lobo Zagallo,397702.0,Left Midfield,4,Brazil,781,"['519e6c45-2f17-4500-9c91-4c46373887d0', '66db8235-9475-47d8-9cc7-f451c55b3cd8']",39,,,,,,,,,,,,,,Brazil,781,00:00:39.882,Pass,
,,,,,,,,,,,,,,,,1.389118,,,,,,,,,,,,,30fb962c-d0e8-4734-9406-4d0119cba258,43,,"[25.9, 37.3]",3888854,0,,,,0.08018485,,Right Foot,,,,"[37.1, 38.2]",,High Pass,11.236102,,,,,Héctor Hernández García,398149.0,,,,,Recovery,1,From Free Kick,Pedro Nájera Pacheco,398148.0,Center Defensive Midfield,4,Brazil,781,['caf332e4-c41c-4eb4-8830-c3473031809d'],43,,,,,,,,,,,,,,Mexico,794,00:00:43.684,Pass,
,,,,,,,,,,,,,,,,1.758948,,,,,,,,,,,,,34788ff7-5182-428e-8728-801d133a9ad1,50,,"[72.9, 43.5]",3888854,0,,,,-3.1080482,,Right Foot,,,,"[58.0, 43.0]",,Ground Pass,14.908387,,,,,Mauro Ramos de Oliveira,397697.0,,,,,,1,From Free Kick,José Ely de Miranda,397688.0,Right Defensive Midfield,4,Brazil,781,['7bc303a0-4018-4f3b-a8d5-ec82db1a8273'],46,,,,,,,,,,,,,,Brazil,781,00:00:46.860,Pass,
,,,,,,,,,,,,,,,,2.182442,,,,,,,,,,,,,905737c5-afdd-49ef-9ced-533104abb819,53,,"[57.5, 38.9]",3888854,0,,,,-0.27773756,,Left Foot,,,,"[81.0, 32.2]",,High Pass,24.43645,,,,,Edvaldo Izidio Neto,397690.0,,,,,,1,From Free Kick,Mauro Ramos de Oliveira,397697.0,Right Center Back,4,Brazil,781,['b878c577-346a-451e-8e07-9c3808f0ff78'],50,,,,,,,,,,,,,,Brazil,781,00:00:50.661,Pass,
,,,,,,,,,,,,,,,,0.972241,,,,,,,,,,,,,15792436-18fa-4133-be13-4648879a54a1,56,,"[81.0, 32.2]",3888854,0,,,,1.8313987,,Right Foot,,,,"[77.8, 44.2]",,High Pass,12.41934,,,,,José Ely de Miranda,397688.0,,,,,,1,From Free Kick,Edvaldo Izidio Neto,397690.0,Left Center Forward,4,Brazil,781,['c1894604-de8e-4f1e-907a-654f3df7c439'],52,,,,,,,,,,,,,,Brazil,781,00:00:52.915,Pass,
,,,,,,,,,,,,,,,,1.64986,,,,,,,,,,,,,9193d321-9620-45b4-ade0-4b7c215835f0,59,,"[77.8, 44.2]",3888854,0,,,,0.36976853,,Right Foot,,,,"[103.6, 54.2]",,Low Pass,27.6702,,,,,Manoel Francisco dos Santos,397689.0,,,,,,1,From Free Kick,José Ely de Miranda,397688.0,Right Defensive Midfield,4,Brazil,781,['e95eff71-13b7-4480-ac8e-cf5334419a24'],55,,,,,,,,,,,,,,Brazil,781,00:00:55.030,Pass,
,,,,,,,,,,,,,,,,1.675295,,,,,,,,,,,,,5264b98b-ac50-425d-91ca-2091e3f3d493,63,,"[97.1, 56.0]",3888854,0,,,,1.0860437,,Right Foot,,,,"[105.0, 71.0]",,Ground Pass,16.95317,,,,,Dejalma Pereira Dias dos Santos,397692.0,,,,,,1,From Free Kick,Manoel Francisco dos Santos,397689.0,Right Midfield,4,Brazil,781,['6c03acc9-ee05-49a0-ab98-ab9659a296ce'],58,,,,,,,,,,,,,,Brazil,781,00:00:58.341,Pass,
,,,,,,,,,,,,,,,,1.034618,,,,,,,,,,,,,36ce100f-0779-4eda-8ba9-bd9faec9b745,66,,"[115.2, 70.4]",3888854,1,,,,-1.3286545,,Right Foot,,,,"[119.3, 53.8]",,Ground Pass,17.098831,,,Out,,,,,,,,,1,From Free Kick,Dejalma Pereira Dias dos Santos,397692.0,Right Back,4,Brazil,781,,3,,,,,,,,,,,,,,Brazil,781,00:01:03.296,Pass,
,,,,,,,,,,,,,,,,1.611443,,,,,,,,,,,,,121ff041-b074-412a-9e09-6d251468e2d7,67,,"[7.0, 36.1]",3888854,1,,,,0.71916866,,Right Foot,,,,"[27.9, 54.4]",,High Pass,27.77949,,,,,Pedro Nájera Pacheco,398148.0,,,,,Goal Kick,1,From Goal Kick,José Villegas Tavares,398147.0,Left Back,5,Mexico,794,['b314e5b9-30dc-4df7-a85f-397eb431ff85'],14,,,,,,,,,,,,,,Mexico,794,00:01:14.275,Pass,
,,,,,,,,,,,,,,,,0.261683,,,,,,,,,,,,,e1cea59a-45f3-4030-a042-6777abcdb748,71,,"[27.5, 49.8]",3888854,1,,,,-1.2710203,,Left Foot,,,,"[29.2, 44.3]",,Ground Pass,5.7567353,,,Incomplete,,,,,,,,,1,From Goal Kick,Pedro Nájera Pacheco,398148.0,Center Defensive Midfield,5,Mexico,794,"['24186070-db74-4410-bffd-e61aa47d27bc', '5554cb00-ae69-441d-9e95-114a7f6968a1']",16,,,,,,,,,,,,,,Mexico,794,00:01:16.751,Pass,True
,,,,,,,,,,,,,,,,0.2454,,,,,,,,,,,,,98dfb2ca-db78-4bcc-8d7c-b9a703f30a1a,74,,"[95.3, 29.6]",3888854,1,,,,0.0,,Left Foot,,,,"[97.7, 29.6]",,Ground Pass,2.4,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Édson Arantes do Nascimento,39712.0,Right Center Forward,5,Mexico,794,['d0fe3c3e-318b-4a89-9430-0df01804d576'],18,,,,,,,,,,,,,,Brazil,781,00:01:18.603,Pass,
,,,,,,,,,,,,,,,,1.373688,,,,,,,,,,,,,6250dd7d-e016-45bf-8099-142817903917,76,,"[26.1, 59.1]",3888854,1,,,,-1.2358452,,Right Foot,,,,"[32.4, 41.0]",,Ground Pass,19.165071,,,,,Raul Cardenas,398166.0,,,,,Recovery,1,From Goal Kick,José de Jesús Del Muro Lopez,398165.0,Right Back,5,Mexico,794,['4552a46c-e0db-4a13-babd-b261706b4271'],20,,,,,,,,,,,,,,Mexico,794,00:01:20.333,Pass,
,,,,,,,,,,,,,,,,1.075653,,,,,,,,,,,,,5bbeffe8-9b17-411f-b28a-35ff2768129e,79,,"[45.8, 31.8]",3888854,1,,,,0.9019247,,Left Foot,,,,"[59.0, 48.5]",,Low Pass,21.28685,,,Incomplete,,Héctor Hernández García,398149.0,,,,,,1,From Goal Kick,Raul Cardenas,398166.0,Right Center Back,5,Mexico,794,"['7c09acf3-3208-4089-9a2c-e3b07e3de70e', 'b1c2fc54-3706-41d1-a1d5-c38d21fb931c']",24,,,,,,,,,,,,,,Mexico,794,00:01:24.278,Pass,
,,,,,,,,,,,,,,,,1.371674,,,,,,,,,,,,,c4226ff7-7a06-4149-abe8-acfc50bd9899,82,,"[55.6, 44.7]",3888854,1,,,,1.1298721,,Right Foot,,,,"[59.8, 53.6]",,Ground Pass,9.84124,,,,,Isidoro Díaz Mejia,398150.0,,,,,Recovery,1,From Goal Kick,Pedro Nájera Pacheco,398148.0,Center Defensive Midfield,5,Mexico,794,['29486772-bc10-49e9-af1a-01e723c37495'],26,,,,,,,,,,,,,,Mexico,794,00:01:26.940,Pass,
,,,,,,,,,,,,,,,,0.832282,,,,,,,,,,,,,5e53fab5-bdc6-4515-aab5-5bac623ac8b6,89,,"[66.2, 54.8]",3888854,1,,,,1.0536284,,Left Foot,,,,"[72.4, 65.7]",,Ground Pass,12.539936,,,,,Antonio Jasso Alvarez,398153.0,,,,,,1,From Goal Kick,Isidoro Díaz Mejia,398150.0,Left Wing,5,Mexico,794,['6bb78b7c-bd55-4108-b7d7-8fcdc80e4929'],30,,,,,,,,,,,,,,Mexico,794,00:01:30.427,Pass,
,,,,,,,,,,,,,,,,1.488645,,,,,,,,,,,,,8c76f35e-1c58-4bb2-bc5a-de57e1695efd,92,,"[73.1, 76.3]",3888854,1,,,,0.0,,Right Foot,,,,"[83.9, 76.3]",,Ground Pass,10.8,,,,,Isidoro Díaz Mejia,398150.0,,,,,,1,From Goal Kick,Antonio Jasso Alvarez,398153.0,Right Center Midfield,5,Mexico,794,['f82d1b9a-bc68-468e-aaad-d350580be363'],34,,,,,,,,,,,,,,Mexico,794,00:01:34.061,Pass,
,,,,,,,,,,,,,,,,0.310194,,,,,,,,,,,,,923c1dbd-f073-48ae-8ccc-07250a3f8397,103,,"[18.3, 12.3]",3888854,1,,,,-0.3131548,,Right Foot,,,,"[28.8, 8.9]",,Ground Pass,11.0367565,,,Incomplete,,,,,,,,,1,From Goal Kick,Nilton dos Reis Santos,397684.0,Left Back,5,Mexico,794,['7d9fdf47-8449-4705-a04d-6c659e927e0d'],40,,,,,,,,,,,,,,Brazil,781,00:01:40.311,Pass,
,,,,,,,,,,,,,,,,1.033595,,,,,,,,,,,,,968096ae-9528-4e6b-bdc3-b44e74648546,106,,"[90.8, 71.9]",3888854,1,,,,-3.1010742,,Right Foot,,,,"[83.4, 71.6]",,Ground Pass,7.406079,,,,,Isidoro Díaz Mejia,398150.0,,,,,,1,From Goal Kick,Antonio Jasso Alvarez,398153.0,Right Center Midfield,5,Mexico,794,['0a38bf2d-3f8c-4c38-8026-774f8360b9cf'],42,,,,,,,,,,,,,,Mexico,794,00:01:42.791,Pass,
,,,,,,,,,,,,,,,,2.247544,,,,,,,,,,,,,1cb70c5c-8313-4115-a106-5abd5feaee1b,115,,"[102.8, 72.9]",3888854,1,,,,-0.65821946,,Right Foot,,,,"[120.0, 59.6]",,Low Pass,21.742355,,,Out,,Héctor Hernández García,398149.0,,,,,,1,From Goal Kick,Antonio Jasso Alvarez,398153.0,Right Center Midfield,5,Mexico,794,"['542bbfab-c61b-4325-bbd5-f47a7e960165', '940b856b-70cf-42ea-bda4-fc80426a143e']",48,,,,,,,,,,,,,,Mexico,794,00:01:48.614,Pass,True
,,,,,,,,,,,,,,,,2.270173,,,,,,,,,,,,,5c0087db-d00c-41b4-ad55-9e380ea79744,117,,"[6.0, 36.0]",3888854,2,,,,1.1436859,,Left Foot,,,,"[13.1, 51.6]",,Ground Pass,17.139719,,,,,Dejalma Pereira Dias dos Santos,397692.0,,,,,Goal Kick,1,From Goal Kick,Gylmar dos Santos Neves,397683.0,Goalkeeper,6,Brazil,781,['b57f4bab-c8fc-4bc1-b2cd-9e99c6482ce9'],0,,,,,,,,,,,,,,Brazil,781,00:02:00.264,Pass,
,,,,,,,,,,,,,,,,1.406561,,,,,,,,,,,,,0e9e2159-85a5-4686-bab0-84bcf5d5f70d,120,,"[19.2, 53.1]",3888854,2,,,,-0.50915694,,Right Foot,,,,"[39.8, 41.6]",,Ground Pass,23.592583,,,,,José Ely de Miranda,397688.0,,,,,,1,From Goal Kick,Dejalma Pereira Dias dos Santos,397692.0,Right Back,6,Brazil,781,['583f1b32-91cb-4c2c-9dd7-34c982f0a0c7'],3,,,,,,,,,,,,,,Brazil,781,00:02:03.734,Pass,
,,,,,,,,,,,,,,,,1.145003,,,,,,,,,,,,,d840c976-74a9-4a80-8a5e-93b3b69ccac5,124,,"[40.0, 45.3]",3888854,2,,,,1.0931776,,Right Foot,,,,"[50.3, 65.2]",,Ground Pass,22.407587,,,,,Manoel Francisco dos Santos,397689.0,,,,,,1,From Goal Kick,José Ely de Miranda,397688.0,Right Defensive Midfield,6,Brazil,781,"['1e6c65ad-9798-43cd-aed6-e2c45f63384b', 'b6d24cc2-e168-4ee6-94b5-f44e9b67cb5b']",6,,,,,,,,,,,,,,Brazil,781,00:02:06.877,Pass,True
,,,,,,,,,,,,,,,,1.430489,,,,,,,,,,,,,1583b232-5882-4dd9-bfba-d0aba2dee4d9,126,,"[52.6, 63.3]",3888854,2,,,,-3.0548544,,Right Foot,,,,"[43.4, 62.5]",,Ground Pass,9.234717,,,,,Dejalma Pereira Dias dos Santos,397692.0,,,,,,1,From Goal Kick,Manoel Francisco dos Santos,397689.0,Right Midfield,6,Brazil,781,['439b978e-5cf1-44f7-b590-fea7f926e454'],8,,,,,,,,,,,,,,Brazil,781,00:02:08.022,Pass,
,,,,,,,,,,,,,,,,2.962279,,,,,,,,,,,,,b360f372-299f-4d7a-87f5-0668e913ae76,129,,"[43.9, 62.7]",3888854,2,,,,0.17011881,,Right Foot,,,,"[76.5, 68.3]",,High Pass,33.077484,,,Incomplete,,Manoel Francisco dos Santos,397689.0,,,,,,1,From Goal Kick,Dejalma Pereira Dias dos Santos,397692.0,Right Back,6,Brazil,781,"['1ddd084f-f7fe-4ffc-8b6c-f9bf6e284a64', '92551b9d-7e76-4236-8cdf-90931164a6c3']",9,,,,,,,,,,,,,,Brazil,781,00:02:09.453,Pass,
,,,,,,,,,,,,,,,,1.29138,,,,,,,,,,,,,b477b40f-4750-47ca-abbd-8d41c0bf62d5,133,,"[44.2, 12.6]",3888854,2,,,,-0.022896761,,Left Foot,,,,"[57.3, 12.3]",,High Pass,13.103435,,,,,Isidoro Díaz Mejia,398150.0,,,,,,1,Regular Play,Salvador Reyes Monteón,398152.0,Left Center Midfield,7,Mexico,794,['6ae96810-dea0-45ce-aeca-2c035f1d249b'],12,,,,,,,,,,,,,,Mexico,794,00:02:12.759,Pass,
,,,,,,,,,,,,,,,,1.847501,,,,,,,,,,,,,25208b5b-e133-4bca-8500-dbb940594bf1,137,,"[54.8, 80.0]",3888854,2,,,,-0.61197543,,,,,,"[87.0, 57.4]",,High Pass,39.339546,,,Incomplete,,Édson Arantes do Nascimento,39712.0,,,,,Throw-in,1,From Throw In,Dejalma Pereira Dias dos Santos,397692.0,Right Back,8,Brazil,781,"['21fbf097-601e-48bc-9395-ca5611c332ef', '7ffd3caf-b9d3-422a-9493-53fa8adfd463']",20,,,,,,,,,,,,,,Brazil,781,00:02:20.461,Pass,
,,,,,,,,,,,,,,,,2.141431,,,,,,,,,,,,,805720da-7f23-4841-9701-95e2af800b5d,145,,"[9.0, 0.1]",3888854,2,,,,0.93296623,,,,,,"[27.9, 25.6]",,High Pass,31.74051,,,,,Antonio Jasso Alvarez,398153.0,,,,,Throw-in,1,From Throw In,Guillermo Sepúlveda Rodríguez,398146.0,Left Center Back,10,Mexico,794,['e678d035-2271-406a-9658-4199e2ff1b43'],33,,,,,,,,,,,,,,Mexico,794,00:02:33.194,Pass,
,,,,,,,,,,,,,,,,0.49078,,,,,,,,,,,,,0aa111a9-364e-48f7-a67a-ad58ddfca7b7,152,,"[86.2, 56.6]",3888854,2,,,,1.8797271,,Right Foot,,,,"[84.7, 61.3]",,Ground Pass,4.9335585,,,,,Manoel Francisco dos Santos,397689.0,,,,,,1,Regular Play,Edvaldo Izidio Neto,397690.0,Left Center Forward,11,Brazil,781,['d640de74-d55a-4a17-9a0f-da92fb76a522'],38,,,,,,,,,,,,,,Brazil,781,00:02:38.747,Pass,
,,,,,,,,,,,,,,,,0.976525,,,,,,,,,,,,,b2fd5b7e-ecc5-4d89-b35c-a30ae7b9d919,156,,"[81.7, 69.2]",3888854,2,,,,-1.4711276,,Right Foot,,,,"[83.2, 54.2]",,Ground Pass,15.074814,,,,,José Ely de Miranda,397688.0,,,,,,1,Regular Play,Manoel Francisco dos Santos,397689.0,Right Midfield,11,Brazil,781,['22ccab53-8f56-4dba-a942-eda870cd152c'],40,,,,,,,,,,,,,,Brazil,781,00:02:40.507,Pass,
