player_id,player_name,team,total_minutes_played,total_passes,total_completed_passes,total_progressive_passes,total_penalty_area_passes,total_long_passes,total_assists,total_key_passes,total_shots,total_shots_on_target,total_goals,total_xg,total_dribbles,total_successful_dribbles,total_duels,total_won_duels,total_tackles,total_successful_tackles,total_interceptions,total_ball_recoveries,total_clearances,total_blocks,total_fouls_committed,total_fouls_won,avg_pass_distance,avg_xg_per_shot,total_games
4633.0,Magdalena Lilly Eriksson,Chelsea FCW,1767,1502,1310,671,43,457,0,6,24,4,1,2.630974351,3,2,49,5,24,5,18,69,120,26,13,10,26.277533100733997,0.08426908914166666,20
4636.0,Maria Thorisdottir,"Manchester United, Chelsea FCW",484,333,260,126,28,68,1,4,4,0,0,0.25799531200000003,12,7,9,2,4,2,5,28,25,12,6,2,19.686332532535953,0.03685647314285715,7
4637.0,Ellie Roebuck,Manchester City WFC,1832,811,761,381,0,162,0,1,0,0,0,0.0,1,1,0,0,0,0,0,93,0,0,1,2,23.31826216399488,0.0,20
4638.0,Drew Spence,Chelsea FCW,264,161,136,50,11,26,0,2,5,2,0,0.745795625,3,2,8,1,5,1,6,12,2,2,4,5,17.645264051279437,0.050835920625,8
4641.0,Francesca Kirby,Chelsea FCW,1423,637,493,129,141,53,11,40,44,24,16,7.059816354999999,55,33,44,13,31,13,16,95,4,34,7,21,15.647227493968991,0.13342172155277776,18
4642.0,Millie Bright,Chelsea FCW,1867,1537,1323,756,41,506,1,5,7,1,1,0.730989934,12,8,32,6,17,6,37,91,130,23,16,1,27.82250479095597,0.025791609952380952,21
4643.0,Georgia Stanway,Manchester City WFC,1553,837,721,155,61,99,1,12,53,15,5,8.1595512705,60,42,74,12,51,12,23,94,16,26,35,24,16.726559441156578,0.11344886568134918,21
4645.0,Isobel Mary Christiansen,Everton LFC,1987,1262,943,424,169,271,6,43,27,12,6,3.8203281497,27,19,48,9,36,9,21,145,29,38,18,21,19.764154967511953,0.11019845461515153,22
4646.0,Claire Emslie,Everton LFC,1318,414,279,86,94,69,4,16,31,11,3,2.731187952,38,24,47,4,24,4,13,79,8,23,10,13,17.601230462897128,0.04584290790350876,19
4647.0,So-Yun Ji,Chelsea FCW,1336,1008,851,280,81,146,1,26,29,9,2,1.415010538,26,19,53,15,36,15,21,124,6,34,10,11,18.889228922174173,0.03435102687280702,19
4648.0,Abbie McManus,"Tottenham Hotspur Women, Manchester United",1342,846,668,453,20,231,0,2,0,0,0,0.0,4,4,30,6,20,6,28,80,86,32,6,2,24.981372731407422,0.0,15
4649.0,Esme Beth Morgan,Manchester City WFC,969,904,827,274,17,129,0,3,5,1,1,0.613871929,18,12,32,2,20,2,26,42,25,18,9,2,18.878874073368053,0.04188103266666667,12
4651.0,Demi Stokes,Manchester City WFC,754,563,475,172,25,46,0,6,4,2,0,0.18905133000000002,20,9,32,5,25,5,7,58,15,17,4,7,16.558005794960334,0.013178355499999999,10
4653.0,Jane Ross,Manchester United,368,94,65,16,7,11,0,2,9,4,2,1.6444451039999999,5,4,14,1,4,1,3,15,3,4,5,0,14.046533554706727,0.11415479574999998,12
4657.0,Anita Amma Ankyewah Asante,Aston Villa,1684,524,411,225,9,90,0,1,4,1,1,0.183590209,20,15,63,9,46,9,39,90,82,45,19,2,20.97416619495574,0.006621526921052633,19
4658.0,Keira Walsh,Manchester City WFC,1846,1335,1156,386,51,201,2,17,8,3,2,0.265372589,33,18,51,14,40,14,24,113,18,32,15,13,19.45653607150112,0.01326862945,20
4660.0,Erin Cuthbert,Chelsea FCW,1258,566,416,158,114,138,7,18,33,10,2,2.8932750579999995,32,23,55,20,42,20,25,93,13,42,23,22,21.39030951373577,0.058411597178947346,19
4841.0,Destiney Toussaint,Birmingham City WFC,62,8,4,0,1,0,0,0,0,0,0,0.0,0,0,7,2,5,2,0,2,0,4,3,0,9.439249568041589,0.0,2
4846.0,Lucia Leon,Tottenham Hotspur Women,255,51,30,19,7,8,0,2,4,2,1,0.390060149,14,7,12,1,6,1,0,17,1,6,2,4,16.051792279219438,0.04351536716666667,6
4848.0,Ashleigh Neville,Tottenham Hotspur Women,1049,577,423,264,40,82,1,7,8,2,2,1.3248887219999999,28,17,65,16,59,16,21,72,53,31,16,10,18.90004442734587,0.08223652672222222,12
4865.0,Josie Green,Tottenham Hotspur Women,1026,366,263,122,14,57,0,2,9,3,0,0.5631329439999999,12,5,40,3,28,3,14,86,19,17,21,20,18.522949073849833,0.02775735999999999,14
4949.0,Rosemary Kathleen Lavelle,Manchester City WFC,510,289,230,57,30,18,0,5,20,10,1,2.6246805909999997,31,13,22,3,11,3,4,49,2,11,5,5,15.084760081383262,0.09487612853777777,15
4961.0,Samantha May Kerr,Chelsea FCW,1563,535,363,104,128,48,7,31,86,39,21,17.925850435,19,12,44,0,13,0,10,61,8,13,8,7,15.147556394096272,0.1894334100156926,22
4984.0,Rachel Corsie,Birmingham City WFC,652,304,243,144,5,77,0,0,3,2,1,0.2113223519999999,4,1,22,2,11,2,0,31,31,17,2,6,23.777329524382683,0.0177361467142857,7
4989.0,Rebekah Ashley Stott,Brighton & Hove Albion WFC,431,209,174,104,6,48,0,2,2,0,0,0.31223467,2,2,7,0,6,0,2,33,32,6,1,1,22.231332176586584,0.022302476428571427,7
4992.0,Janine Elizabeth Beckie,Manchester City WFC,655,381,288,64,76,69,1,14,27,9,4,5.107381204,22,8,18,5,15,5,4,49,5,14,3,11,18.208609382252057,0.18396142171944443,12
5000.0,Stephanie-Elise Catley,Arsenal WFC,203,158,132,49,9,18,0,2,1,0,0,0.041093934,9,9,3,1,2,1,1,16,6,8,0,3,16.860471055249857,0.006848989,6
5013.0,Tobin Powell Heath,Manchester United,593,238,173,54,75,48,2,25,26,9,4,2.609022742,16,9,13,5,11,5,10,32,4,6,9,10,20.85531968439518,0.08383279702708332,8
5016.0,Jessica Fishlock,Reading WFC,1654,763,554,316,85,141,3,27,34,9,2,1.9478726249999996,35,21,63,16,45,16,32,146,33,61,15,27,19.49457190554031,0.03505672355263156,19
5058.0,Rachel Daly,West Ham United LFC,804,449,316,155,100,101,1,22,7,5,3,1.418525853,29,24,34,7,22,7,7,42,16,13,9,17,19.819206750654505,0.09762101627777778,9
5066.0,Lydia Grace Yilkari Williams,Arsenal WFC,823,368,341,204,0,98,0,0,0,0,0,0.0,0,0,0,0,0,0,0,48,1,0,0,0,24.10434243514031,0.0,9
5074.0,Shelina Laura Zadorsky,Tottenham Hotspur Women,1853,987,786,455,12,263,1,1,4,0,0,0.337411915,6,3,38,5,14,5,26,118,91,32,12,9,25.17441080395066,0.01687059575,20
5076.0,Emily Louise van Egmond,West Ham United LFC,1864,752,487,278,74,153,2,9,36,13,4,3.192747629,27,16,90,9,33,9,22,106,32,36,13,11,19.65681697557345,0.08063576826666666,21
5078.0,Alanna Stephanie Kennedy,Tottenham Hotspur Women,1630,678,508,241,30,118,0,10,33,10,1,1.8544006771999997,30,23,56,9,30,9,26,100,57,28,18,13,20.375965938924136,0.037982212600877176,19
5081.0,Abby Dahlkemper,Manchester City WFC,679,585,524,255,7,108,0,0,2,1,0,0.314460785,2,2,9,3,6,3,9,23,30,4,1,1,22.339563006914048,0.039307598125,8
5084.0,Denise O'Sullivan,Brighton & Hove Albion WFC,799,283,224,71,18,29,1,6,9,3,0,0.7032220709999999,21,15,49,8,34,8,10,68,7,15,8,9,16.407882763715538,0.04141896320370369,9
5085.0,Alexandra Morgan Carrasco,Tottenham Hotspur Women,246,68,39,19,8,10,0,1,6,3,2,2.26927362,8,4,6,0,2,0,1,8,0,2,2,3,20.08862134004132,0.305694448125,4
5087.0,Samantha June Mewis,Manchester City WFC,1175,544,400,169,83,74,2,14,56,15,7,6.614583819,29,23,39,9,23,9,8,68,11,26,15,14,17.74984977465254,0.10717881164183006,17
6817.0,Christen Annemarie Press,Manchester United,985,233,156,56,40,34,1,6,44,17,4,5.233675634,29,15,26,2,9,2,7,52,7,14,9,9,17.273721160904838,0.11480103083690474,14
6818.0,Hayley Emma Raso,Everton LFC,1470,518,338,139,88,61,2,13,35,12,5,5.020336197,51,28,63,11,38,11,17,101,11,42,38,25,16.852240409135444,0.0759700247151515,22
8297.0,Adriana Kristina Leon,West Ham United LFC,1028,257,174,57,55,40,1,9,25,13,1,1.9495220326999998,48,23,34,5,18,5,1,72,1,17,23,16,18.58214228031381,0.057414669751794864,13
10093.0,Yana Daniëls,Bristol City WFC,1780,518,291,202,53,102,1,8,14,5,1,0.5783100174999999,62,29,120,13,50,13,48,107,30,59,22,55,19.532650941917165,0.02210569147727272,22
10102.0,Stine Larsen,Aston Villa,1522,302,186,72,28,23,0,2,32,6,1,3.467063544,45,25,121,15,40,15,13,76,27,33,30,21,14.731477472271225,0.08566598845588234,17
10108.0,Pernille Mosegaard Harder,Chelsea FCW,1319,500,366,151,93,62,3,19,63,23,9,7.4314559455,39,20,73,8,45,8,13,69,3,25,18,21,17.81871872278574,0.13546701630454544,22
10124.0,Dagný Brynjarsdóttir,West Ham United LFC,834,267,151,84,41,24,1,8,9,3,0,1.2093288599999998,4,4,45,2,17,2,21,36,26,16,15,8,16.472074974760297,0.04950085151851851,9
10159.0,Diana Micaela Abreu de Sousa e Silva,Aston Villa,537,150,92,23,28,15,0,4,9,1,1,0.857436298,21,12,26,2,15,2,6,39,5,11,7,11,15.806355177519633,0.06717446595833333,12
10170.0,Karen Bardsley,Manchester City WFC,90,26,26,10,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,19.901056650995613,0.0,1
10172.0,Jill Scott,"Everton LFC, Manchester City WFC",1267,680,531,148,49,67,1,11,17,5,3,1.812532719,31,21,67,14,42,14,19,91,26,28,10,12,15.667577797391573,0.056752442343137255,17
10178.0,Lucy Bronze,Manchester City WFC,1584,1454,1179,490,106,167,4,21,30,6,2,2.362365431,51,32,47,7,33,7,29,128,43,42,12,32,18.258367418512513,0.056343014305555536,18
10179.0,Lisa Evans,Arsenal WFC,489,290,233,92,40,27,1,8,4,3,2,0.871207465,6,4,11,2,10,2,6,17,8,8,1,1,16.44144194838848,0.09680082944444444,9
10180.0,Ellen White,Manchester City WFC,1562,356,288,47,37,26,5,9,52,20,10,8.375950954,19,9,23,1,4,1,6,49,3,29,16,21,14.605510687695533,0.13727279298787878,22
10185.0,Stephanie Houghton,Manchester City WFC,1465,1317,1176,581,27,302,2,7,18,6,2,1.5197019595999999,6,6,15,1,6,1,6,62,83,17,5,5,24.11664259214081,0.0658959245,16
10188.0,Caroline Weir,Manchester City WFC,1494,833,723,166,110,100,3,29,41,19,8,6.318129662999999,61,43,45,14,36,14,18,120,6,18,6,14,16.833940953965065,0.10057709328869047,20
10192.0,Jordan Nobbs,Arsenal WFC,1059,664,566,112,103,80,3,26,31,15,5,4.7853809402,17,10,19,2,11,2,6,74,1,13,8,5,17.20252025677154,0.11019535481777777,15
10193.0,Chloe Arthur,Aston Villa,1356,447,298,176,41,100,0,6,15,5,1,1.053733098,63,49,85,18,58,18,39,90,43,33,22,14,20.193644859209844,0.04553654538235293,17
10196.0,Kirsty Smith,Manchester United,1089,630,473,244,31,61,0,8,1,1,0,0.088569745,24,11,45,2,28,2,20,53,26,35,7,5,17.386824575120315,0.006813057307692308,13
10222.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,1605,1061,803,342,108,158,0,25,7,1,0,0.5508991,11,2,47,9,24,9,24,82,52,51,6,4,19.287375301111116,0.026531957842105262,19
10235.0,Viktoria Schnaderbeck,Arsenal WFC,471,357,317,120,9,50,0,1,0,0,0,0.0,5,2,15,1,13,1,4,19,25,7,2,4,20.961751353284267,0.0,6
10237.0,Manuela Zinsberger,Arsenal WFC,1195,672,581,347,1,198,0,0,0,0,0,0.0,0,0,0,0,0,0,0,75,1,0,0,1,26.820518611315205,0.0,13
10251.0,Fara Williams,Reading WFC,1106,606,431,239,91,167,1,17,32,10,3,2.4416982900999997,20,13,28,4,21,4,3,71,10,6,10,10,22.188874852498913,0.05064429019062499,16
10252.0,Alex Greenwood,Manchester City WFC,1614,1687,1406,601,172,430,2,35,11,2,0,0.423489481,33,25,59,10,31,10,23,111,85,36,17,17,23.31540452676124,0.016880675666666664,18
10274.0,Nicoline Sørensen,Everton LFC,1347,518,331,96,96,66,3,15,17,7,2,1.630198962,42,26,34,7,20,7,9,57,8,40,13,8,17.315219767446507,0.04624470101587302,21
10380.0,Leonie Maier,Arsenal WFC,525,371,286,123,24,29,0,3,3,0,0,0.095092512,1,0,18,2,12,2,8,28,10,19,7,6,17.531662665085154,0.007924376,12
10382.0,Ingrid Moe Wold,Everton LFC,1766,1142,876,433,59,117,1,16,6,1,0,0.150417604,22,11,34,6,25,6,37,87,69,23,6,8,17.611813019659923,0.005280663690476191,21
10395.0,Maren Nævdal Mjelde,Chelsea FCW,1252,1006,850,268,75,154,2,14,5,2,2,1.660998943,23,13,37,5,26,5,6,75,43,22,14,5,19.874881928566136,0.10862118523333333,15
10404.0,Noelle Maritz,Arsenal WFC,853,638,537,157,39,50,3,5,5,1,0,0.6845381409999999,30,16,24,6,17,6,8,49,21,17,8,9,16.092701374394814,0.03143458379166666,12
10405.0,Lia Wälti,Arsenal WFC,1628,1245,1063,448,29,218,1,11,1,0,0,0.033620242,28,24,82,9,65,9,22,112,45,32,10,28,20.781998465745176,0.0016810121,20
10514.0,Guro Reiten,Chelsea FCW,929,413,260,132,133,92,3,31,29,9,1,2.6015088284999996,16,8,32,3,20,3,12,46,8,27,8,7,20.032742214307607,0.07941032712719297,19
10650.0,Jill Roord,Arsenal WFC,1350,607,526,127,39,82,4,17,43,21,7,6.093292473,30,17,33,3,21,3,12,86,9,24,11,14,18.1478843335001,0.10640834719272485,18
10654.0,Jackie Groenen,Manchester United,1673,732,551,231,58,121,3,28,8,1,0,0.588261956,38,27,47,18,45,18,17,135,15,43,20,21,19.09911291201742,0.018287269238095236,21
10658.0,Danielle van de Donk,Arsenal WFC,1285,630,505,169,75,60,1,19,16,6,2,1.7127260889999998,16,9,51,5,37,5,8,81,12,36,9,15,17.209193849771932,0.048246367729166656,20
11338.0,Caitlin Jade Foord,Arsenal WFC,1362,396,302,72,75,39,5,12,37,17,10,7.583340851,37,23,32,4,13,4,6,69,3,20,19,19,15.683990079353174,0.12085340719999998,21
13857.0,Tinja-Riikka Tellervo Korpela,Everton LFC,441,234,218,68,0,37,0,0,0,0,0,0.0,0,0,0,0,0,0,0,23,0,0,0,0,21.528685709817456,0.0,5
13861.0,Nora Heroum,Brighton & Hove Albion WFC,458,143,100,48,19,24,0,1,7,1,0,0.8712742689999999,4,2,19,2,11,2,3,15,5,11,5,3,20.640942211107394,0.03923320586666666,10
