50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.23219,,,,,,,,,,,,,,2e7174fb-21f3-445e-a358-0be3a53bbe0c,20,,,"[101.4, 8.7]",3901237,0,,,,,1.3608228,,Left Foot,True,,"[107.9, 39.2]",High Pass,,31.184933,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,From Kick Off,Wergiton do Rosário Calmon,3030.0,Left Wing,2,Toulouse,130,"['5aa9cd69-0f9f-4ac4-84cf-7ea8bb8627d1', 'a8763f73-d8f6-4a25-99d8-573f6fef2c19']",9,,,,,,,,,,,,,,,,,Toulouse,130,00:00:09.832,Pass,
,,,,,,,,,,,,,,,,1.113179,,,,,,,,,,,,,,3c0a44ad-a2b9-4674-b9a2-78dde2e862e5,23,,,"[87.4, 37.0]",3901237,0,,,,,0.7853982,,Right Foot,,,"[92.4, 42.0]",Ground Pass,,7.071068,,,,Adrien Regattin,16418.0,,,,,Recovery,1,From Kick Off,Étienne Didot,3189.0,Left Defensive Midfield,2,Toulouse,130,['ba508207-aea7-45a1-a5d4-4709f978e126'],12,,,,,,,,,,,,,,,,,Toulouse,130,00:00:12.645,Pass,
,,,,,,,,,,,,,,,,0.892615,,,,,,,,,,,,,,c3e0860e-6cff-4beb-8b78-1d0425829dc8,26,,,"[91.4, 43.2]",3901237,0,,,,,-2.8508584,,Right Foot,,,"[78.7, 39.4]",Ground Pass,,13.256319,,,,Alexis Blin,3036.0,,,,,,1,From Kick Off,Adrien Regattin,16418.0,Right Wing,2,Toulouse,130,['78c0ceea-a8cd-4de6-8ae7-3df7b4c30519'],13,,,,,,,,,,,,,,,,,Toulouse,130,00:00:13.867,Pass,
,,,,,,,,,,,,,,,,1.347474,,,,,,,,,,,,,,9438abc7-6d65-4b9f-afbe-4fe4ba002563,29,,,"[78.7, 39.4]",3901237,0,,,,,1.9240003,,Right Foot,,,"[70.7, 61.1]",Ground Pass,,23.12769,,,,Pavle Ninkov,40641.0,,,,,,1,From Kick Off,Alexis Blin,3036.0,Right Defensive Midfield,2,Toulouse,130,['c85bec6d-27d3-41b6-a578-56223336847c'],14,,,,,,,,,,,,,,,,,Toulouse,130,00:00:14.945,Pass,
,,,,,,,,,,,,,,,,0.855959,,,,,,,,,,,,,,46fedc28-fc70-4cc7-a72b-ea8bb2b89091,32,,,"[73.9, 61.5]",3901237,0,,,,,-0.031989083,,Right Foot,,,"[86.4, 61.1]",Ground Pass,,12.506398,,,,Adrien Regattin,16418.0,,,,,,1,From Kick Off,Pavle Ninkov,40641.0,Right Back,2,Toulouse,130,['c943556b-c11e-4b2c-b629-87a3295b045e'],17,,,,,,,,,,,,,,,,,Toulouse,130,00:00:17.752,Pass,
,,,,,,,,,,,,,,,,1.847037,,,,,,,,,,,,,,9f5056d6-e2ea-4cb6-bf76-0a6a56feecb6,36,,,"[89.4, 61.7]",3901237,0,,,,,0.9704232,,Right Foot,,,"[97.0, 72.8]",Ground Pass,,13.452509,,,,Pavle Ninkov,40641.0,,,,,,1,From Kick Off,Adrien Regattin,16418.0,Right Wing,2,Toulouse,130,"['5f933ef9-80e2-4f77-a16d-d194b4aa0735', 'aa30b04c-0d28-4140-9a7f-052b54affdc3']",20,,,,,,,,,,,,,,,,,Toulouse,130,00:00:20.448,Pass,True
,,,,,,,,,,,,,,,,1.528182,,,,,,,,,,,,,,7ae04dbf-443e-4b57-bb2f-91cd7aa9cd59,39,,,"[97.0, 72.8]",3901237,0,,,,,-1.1153935,8fd00fbf-db48-4d6a-a60e-a3fe2ae58f8c,Right Foot,True,,"[113.7, 38.7]",High Pass,,37.969727,,,,Martin Braithwaite Christensen,4447.0,True,,,,,1,From Kick Off,Pavle Ninkov,40641.0,Right Back,2,Toulouse,130,['560ec285-d705-43e1-86b6-3144a407b769'],22,,,,,,,,,,,,,,,,,Toulouse,130,00:00:22.415,Pass,
,,,,,,,,,,,,,,,,1.330377,,,,,,,,,,,,,,59c6532f-878f-4a7f-ae30-1678546cedfa,44,,,"[14.6, 39.5]",3901237,0,,,,,1.3775848,,Right Foot,,,"[17.3, 53.3]",Ground Pass,,14.06165,,Incomplete,,Kévin Malcuit,4382.0,,,,,Recovery,1,From Kick Off,Fabien Lemoine,7200.0,Right Defensive Midfield,2,Toulouse,130,"['766f59dd-2af9-4770-bcd9-0b6303655594', '8e85bf0d-c1e4-480e-b796-d4dd148ff5e6']",26,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:26.123,Pass,
,,,,,,,,,,,,,,,,2.583678,,,,,,,,,,,,,,ad4b39fe-c1ab-440a-b96a-e4a89f61a878,47,,,"[99.0, 30.2]",3901237,0,,,,,-0.6863445,,Right Foot,,,"[116.7, 15.7]",Ground Pass,,22.880997,,,,Steeve Yago,3035.0,,,,,Recovery,1,From Kick Off,Wergiton do Rosário Calmon,3030.0,Left Wing,2,Toulouse,130,['35128125-6889-45d1-bfdc-a004de6192f7'],28,,,,,,,,,,,,,,,,,Toulouse,130,00:00:28.329,Pass,
,,,,,,,,,,,,,,,,1.774198,,,,,,,,,,,,,,e60056c5-ffba-4620-aff8-7a1c8c3ed499,57,,,"[17.5, 65.8]",3901237,0,,True,,,0.26211983,,Right Foot,,,"[25.7, 68.0]",Ground Pass,,8.489994,,,,Loïc Perrin,4263.0,,,,,Free Kick,1,From Free Kick,Moustapha Bayal Sall,401468.0,Right Center Back,4,Saint-Étienne,135,['74b3a65d-31a1-4382-9e36-c9bcdcd6a05c'],50,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:50.084,Pass,
,,,,,,,,,,,,,,,,2.087477,,,,,,,,,,,,,,4a87a0db-3df2-48d4-8dbb-434572a0145d,59,,,"[25.7, 68.0]",3901237,0,,True,,,-1.5191182,,Right Foot,,,"[28.7, 10.0]",Ground Pass,,58.077534,,,,Benoît Assou-Ekotto,3047.0,,True,,,,1,From Free Kick,Loïc Perrin,4263.0,Left Center Back,4,Saint-Étienne,135,['50c3b093-db11-438b-85d4-62efb5b7b49b'],52,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:52.050,Pass,
,,,,,,,,,,,,,,,,1.275709,,,,,,,,,,,,,,63c50f3b-315b-497c-bf30-524a578c01d3,61,,,"[34.1, 4.3]",3901237,0,,,,,0.8567056,,Left Foot,,,"[43.2, 14.8]",Ground Pass,,13.894604,,,,Jérémy Clément,7442.0,,,,,,1,From Free Kick,Benoît Assou-Ekotto,3047.0,Left Back,4,Saint-Étienne,135,['7f066d09-54be-4cfb-9b0a-949590d557b8'],56,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:56.972,Pass,
,,,,,,,,,,,,,,,,1.209199,,,,,,,,,,,,,,59e5d471-335f-4962-8bc8-a1c1926c0b3a,64,,,"[42.2, 13.6]",3901237,0,,,,,-2.145101,,Left Foot,,,"[36.7, 5.1]",Ground Pass,,10.1242285,,,,Benoît Assou-Ekotto,3047.0,,,,,,1,From Free Kick,Jérémy Clément,7442.0,Left Defensive Midfield,4,Saint-Étienne,135,['e38c79bb-f2c1-4778-b4ff-f8964292e506'],58,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:58.477,Pass,
,,,,,,,,,,,,,,,,2.976174,,,,,,,,,,,,,,074e06c3-c1ac-442b-98ca-f6d3d8fe9d6a,67,,,"[36.7, 5.1]",3901237,1,,,,,2.2563312,,Left Foot,,,"[13.8, 33.1]",Ground Pass,,36.17195,,,,Stéphane Ruffier,4259.0,,,,,,1,From Free Kick,Benoît Assou-Ekotto,3047.0,Left Back,4,Saint-Étienne,135,['714791d8-3b60-44d2-9044-8190bdbaab63'],3,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:03.268,Pass,
,,,,,,,,,,,,,,,,2.773409,,,,,,,,,,,,,,7f6a82ac-0dae-4dad-9e07-3af592b1d1d7,70,,,"[13.4, 38.1]",3901237,1,,,,,1.1346054,,Right Foot,,,"[25.1, 63.2]",Ground Pass,,27.692959,,,,Moustapha Bayal Sall,401468.0,,,,,,1,From Free Kick,Stéphane Ruffier,4259.0,Goalkeeper,4,Saint-Étienne,135,['46bc550b-204f-4fa1-a94c-9ff36c8455dd'],7,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:07.016,Pass,
,,,,,,,,,,,,,,,,3.944978,,,,,,,,,,,,,,bf0ed386-4f36-4e28-9da5-de363c17ffc4,73,,,"[43.6, 73.2]",3901237,1,,,,,-0.09065989,,Right Foot,,,"[107.4, 67.4]",High Pass,,64.063095,,Incomplete,,Nolan Roux,3179.0,,,,,,1,From Free Kick,Moustapha Bayal Sall,401468.0,Right Center Back,4,Saint-Étienne,135,"['123a9d09-013c-4d10-bf70-083c25a76600', '31922609-f996-4325-af78-1bd53361a7d3']",12,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:12.896,Pass,
,,,,,,,,,,,,,,,,1.686298,,,,,,,,,,,,,,f8cb450e-5397-4189-b23a-afbd55a96576,76,,,"[109.5, 80.0]",3901237,1,,,,,-1.4211303,,,,,"[113.3, 54.8]",High Pass,,25.484898,,,,Nolan Roux,3179.0,,,,,Throw-in,1,From Throw In,Kévin Théophile-Catherine,3413.0,Right Back,5,Saint-Étienne,135,['1e20ff5f-eb4f-4018-8b0b-2277789c167b'],32,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:32.371,Pass,
,,,,,,,,,,,,,,,,1.427369,,,,,,,,,,,,,,2e873290-7f70-45dc-8b9d-8ca874a0c2f8,78,,,"[113.5, 54.8]",3901237,1,,,,,-1.7435535,,Head,True,,"[110.9, 39.9]",High Pass,,15.125145,,Incomplete,,Valentin Eysseric,4254.0,,,,,,1,From Throw In,Nolan Roux,3179.0,Center Forward,5,Saint-Étienne,135,"['c0cd6417-c5d5-467b-bd9f-3ce13d6a5a79', 'ed50b79a-520d-4a8b-844e-974b86e03669']",34,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:34.057,Pass,
,,,,,,,,,,,,,,,,2.158879,,,,,,,,,,,,,,bf8ad178-4624-4bc4-a126-e3c8d18a7194,82,,,"[26.9, 31.2]",3901237,1,,,,True,1.530278,,,,,"[27.5, 46.0]",High Pass,,14.812158,,,,Adrien Regattin,16418.0,,,,,Recovery,1,From Throw In,Martin Braithwaite Christensen,4447.0,Center Attacking Midfield,5,Saint-Étienne,135,"['b5540594-ea67-4cd0-a839-d338e96a8e68', 'd2ac11be-fa4d-4fc7-8b8d-9e4e0f56e507']",37,,,,,,,,,,,,,,,,,Toulouse,130,00:01:37.699,Pass,True
,,,,,,,,,,,,,,,,0.760548,,,,,,,,,,,,,,3831f6c9-e78e-4aed-82f8-59e5b2b09145,86,,,"[25.7, 46.2]",3901237,1,,,,,0.030524867,,Right Foot,,,"[38.8, 46.6]",Low Pass,,13.106106,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,From Throw In,Adrien Regattin,16418.0,Right Wing,5,Saint-Étienne,135,"['8219b8f3-46e1-4f39-a19c-b17e43f2a342', 'be76fde4-e8d3-41fc-9a75-e6cbec3626b9', 'f6ecb782-56a0-432f-b259-1e3235c4110b']",39,,,,,,,,,,,,,,,,,Toulouse,130,00:01:39.874,Pass,True
,,,,,,,,,,,,,,,,2.228339,,,,,,,,,,,,,,ad51bbab-5a1e-40cd-ac5b-a499aad98b76,95,,,"[61.9, 17.2]",3901237,1,,,,,2.1743686,,Left Foot,,,"[52.8, 30.4]",Ground Pass,,16.03278,,,,Moustapha Bayal Sall,401468.0,,,,,Recovery,1,From Throw In,Jérémy Clément,7442.0,Left Defensive Midfield,5,Saint-Étienne,135,['a631e4f9-91ed-4c28-96a9-fded3d554759'],52,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:52.756,Pass,
,,,,,,,,,,,,,,,,1.024172,,,,,,,,,,,,,,87efa1c5-02f1-46c4-810f-c96991af004d,97,,,"[52.8, 30.5]",3901237,1,,,,,-1.8109673,,Right Foot,,,"[49.2, 15.8]",Ground Pass,,15.1343975,,,,Jérémy Clément,7442.0,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,5,Saint-Étienne,135,['ccfbd8eb-2c08-40da-a95c-a59a245a93e9'],54,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:54.984,Pass,
,,,,,,,,,,,,,,,,0.813136,,,,,,,,,,,,,,ce666c2e-fd2a-45d1-af79-55d50f33aa9d,100,,,"[49.2, 15.8]",3901237,1,,,,,-1.1238139,,Left Foot,,,"[55.0, 3.7]",Ground Pass,,13.418271,,,,Loïc Perrin,4263.0,,,,,,1,From Throw In,Jérémy Clément,7442.0,Left Defensive Midfield,5,Saint-Étienne,135,['e3c66867-4f0b-48c3-a53f-6c83f09240fc'],57,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:57.875,Pass,
,,,,,,,,,,,,,,,,0.899752,,,,,,,,,,,,,,c80060a7-94b5-4e6e-8c99-dc634ee5306d,103,,,"[55.8, 3.7]",3901237,2,,,,,0.71833473,,Right Foot,,,"[70.1, 16.2]",Ground Pass,,18.993156,,,,Renaud Cohade,3200.0,,,,,,1,From Throw In,Loïc Perrin,4263.0,Left Center Back,5,Saint-Étienne,135,['db6103e5-b6a3-4b22-9787-9990f7f8286c'],1,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:01.758,Pass,
,,,,,,,,,,,,,,,,0.99032,,,,,,,,,,,,,,2425425a-86ba-4ca4-8fd6-773bb1b06479,106,,,"[69.3, 16.0]",3901237,2,,,,,-2.6861415,,Right Foot,,,"[54.6, 8.8]",Ground Pass,,16.368567,,,,Loïc Perrin,4263.0,,,,,,1,From Throw In,Renaud Cohade,3200.0,Center Attacking Midfield,5,Saint-Étienne,135,['597fccb8-f113-4f3d-8149-1bc3dbede324'],2,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:02.696,Pass,
,,,,,,,,,,,,,,,,1.960346,,,,,,,,,,,,,,27ad9535-e988-4f5e-a9d6-396fe9c52e09,109,,,"[52.2, 7.8]",3901237,2,,,,,1.8990343,,Right Foot,,,"[41.2, 40.1]",Ground Pass,,34.121693,,,,Moustapha Bayal Sall,401468.0,,,,,,1,From Throw In,Loïc Perrin,4263.0,Left Center Back,5,Saint-Étienne,135,['862372fa-028d-4547-bd74-74bbd1ebcbdf'],4,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:04.880,Pass,
,,,,,,,,,,,,,,,,1.65716,,,,,,,,,,,,,,239a9e45-b865-449a-96e0-ef3fe3d4d7f0,112,,,"[42.6, 42.3]",3901237,2,,,,,1.2348287,,Right Foot,,,"[53.6, 73.8]",Ground Pass,,33.365402,,,,Kévin Théophile-Catherine,3413.0,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,5,Saint-Étienne,135,['9f7943d9-48c5-4ad6-9657-8f6449e24ec7'],8,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:08.787,Pass,
,,,,,,,,,,,,,,,,3.885127,,,,,,,,,,,,,,e8a93a81-1931-4300-a251-dac5abac48a8,115,,,"[53.6, 73.8]",3901237,2,,,,,-0.20589009,,Right Foot,,,"[110.1, 62.0]",High Pass,,57.719063,,Incomplete,,Kévin Malcuit,4382.0,,,,,,1,From Throw In,Kévin Théophile-Catherine,3413.0,Right Back,5,Saint-Étienne,135,"['5e3088bc-be7e-4ef1-b946-499e76301d9c', 'db4322f8-36aa-4335-bfd0-c9512d320509']",11,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:11.318,Pass,
,,,,,,,,,,,,,,,,1.386619,,,,,,,,,,,,,,31e2f47c-1d52-40be-b1c9-64ff27970ca1,118,,,"[120.0, 80.0]",3901237,2,,,,,-1.6948104,,Right Foot,,,"[115.5, 43.9]",High Pass,,36.37939,,Incomplete,True,Kévin Théophile-Catherine,3413.0,,,Outswinging,,Corner,1,From Corner,Kévin Malcuit,4382.0,Right Wing,6,Saint-Étienne,135,"['0bb4ad69-240d-46fb-a572-13b6bbed8251', 'e58dac22-6a43-4d7d-b929-e3a1b9e8100d']",47,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:47.054,Pass,
,,,,,,,,,,,,,,,,0.999618,,,,,,,,,,,,,,e0e3d9db-68aa-4712-a579-2282a199dc73,125,,,"[26.1, 33.4]",3901237,2,,,,,-0.8629124,,Right Foot,,,"[35.6, 22.3]",Ground Pass,,14.6102705,,,,Wergiton do Rosário Calmon,3030.0,,,,,,1,From Corner,Issa Diop,4349.0,Right Center Back,6,Saint-Étienne,135,['c0968141-1fe3-4252-b852-7d848a8606a5'],54,,,,,,,,,,,,,,,,,Toulouse,130,00:02:54.112,Pass,
,,,,,,,,,,,,,,,,0.770372,,,,,,,,,,,,,,6b4646ec-ad00-46e8-a576-e995d84d3a7d,134,,,"[78.3, 60.4]",3901237,2,,,,,-2.317752,,Right Foot,,,"[73.3, 55.0]",Ground Pass,,7.359348,,,,Moustapha Bayal Sall,401468.0,,,,,,1,From Corner,Valentin Eysseric,4254.0,Left Wing,6,Saint-Étienne,135,"['1a24060b-b9b9-48f1-bd73-cf93647d9327', '8bd97d5e-d1e6-44b2-aa0a-7a326c754000']",58,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:58.103,Pass,True
,,,,,,,,,,,,,,,,0.600236,,,,,,,,,,,,,,f60a3d64-f4ad-4061-99c0-f8ab960ddf14,138,,,"[74.7, 54.2]",3901237,2,,,,,1.9890207,,Right Foot,,,"[69.9, 65.0]",Ground Pass,,11.818629,,,,Benoît Assou-Ekotto,3047.0,,,,,,1,From Corner,Moustapha Bayal Sall,401468.0,Right Center Back,6,Saint-Étienne,135,['25acb487-c412-425d-b23d-cece57897497'],59,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:59.105,Pass,
