50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,cf6529cb-2a45-48ba-9462-a2d81289064b,1,,,,3900564,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,,0,,,,,,,,,,,,,,,,,"{'formation': 451, 'lineup': [{'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 40}, {'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 35}, {'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 31}, {'player': {'id': 13730, 'name': 'Matthieu Saunier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 18162, 'name': 'Chris Mavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7283, 'name': 'Thiago Xavier Rodrigues Corrêa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 2969, 'name': 'Karim Azamoum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 25}, {'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",Troyes,133,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,40df866d-7ae0-4aed-81b6-8c0b5fdace49,2,,,,3900564,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,,0,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 24021, 'name': 'Paul Nardi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 5727, 'name': 'Nabil Dirar'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 3168, 'name': 'João Filipe Iria Santos Moutinho'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 27}, {'player': {'id': 9931, 'name': 'Hélder Wander Sousa Azevedo Costa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 3553, 'name': 'Lacina Traoré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",AS Monaco,129,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,8389a2e3-b104-4b41-a8ab-79d58c420629,3,,,,3900564,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,['44a1cda5-af81-4407-a01e-ebda23df6e23'],0,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,44a1cda5-af81-4407-a01e-ebda23df6e23,4,,,,3900564,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,['8389a2e3-b104-4b41-a8ab-79d58c420629'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,4d5df035-affc-4744-af35-ec67cb21a5d0,1647,,,,3900564,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,104,AS Monaco,129,['e8200d28-a3e3-4420-954f-2a7a673791c6'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e8200d28-a3e3-4420-954f-2a7a673791c6,1648,,,,3900564,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,104,AS Monaco,129,['4d5df035-affc-4744-af35-ec67cb21a5d0'],0,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.598724,,,,,,,,,,,,,,,,173cd915-52b0-4d5f-8a0f-751657ba81f3,5,,,"[61.0, 40.1]",3900564,0,,True,,,1.2151605,,Right Foot,,,,"[63.6, 47.1]",Ground Pass,,7.467262,,,Fabien Camus,401470.0,,,,,Kick Off,1,From Kick Off,Stéphane Darbion,2993.0,Right Midfield,2,Troyes,133,['20d659f9-218b-47e7-b301-9bdaba2d370b'],1,,,,,,,,,,,,,,,,,,Troyes,133,00:00:01.110,Pass,
,,,,,,,,,,,,,,,,,,1.716308,,,,,,,,,,,,,,,,ee212632-137f-4c82-ae18-d31765c92f3e,7,,,"[62.7, 47.1]",3900564,0,,,,,-1.308382,,Right Foot,,,,"[71.0, 16.2]",Ground Pass,,31.995312,,,Jimmy Cabot,7336.0,,,,,,1,From Kick Off,Fabien Camus,401470.0,Center Forward,2,Troyes,133,['b7470a41-3737-4cf4-a1da-d19465f42fbf'],2,,,,,,,,,,,,,,,,,,Troyes,133,00:00:02.632,Pass,
,,,,,,,,,,,,,,,,,,2.053638,,,,,,,,,,,,,,,,2aca5dcb-bd7e-4799-8cfe-a248d4e52c4a,12,,,"[73.4, 13.5]",3900564,0,,,,,-0.30667633,,Right Foot,,,,"[97.4, 5.9]",Ground Pass,,25.174591,,,Jessy Pi,7415.0,,,,,,1,From Kick Off,Jimmy Cabot,7336.0,Left Midfield,2,Troyes,133,['de7b8a7d-943d-46ad-981b-05c7b8fe6365'],6,,,,,,,,,,,,,,,,,,Troyes,133,00:00:06.511,Pass,
,,,,,,,,,,,,,,,,,,1.171551,,,,,,,,,,,,,,,,c054d241-5f32-4247-a270-720a19545248,16,,,"[104.4, 6.4]",3900564,0,,,,,1.2622029,,Right Foot,,,,"[111.7, 29.3]",Low Pass,,24.03539,Incomplete,,Stéphane Darbion,2993.0,,,,,,1,From Kick Off,Jessy Pi,7415.0,Left Center Midfield,2,Troyes,133,"['1270ffa0-4412-4965-9009-d0210341d010', '44af81ad-0514-45c6-8ec1-c3c94f74bc89', 'd4478bba-a58d-4c62-a419-55cd4b6dcffd']",10,,,,,,,,,,,,,,,,,,Troyes,133,00:00:10.476,Pass,True
,,,,,,,,,,,,True,,,,,,1.035554,,,,,,,,,,,,,,,,1270ffa0-4412-4965-9009-d0210341d010,18,,,"[8.4, 50.8]",3900564,0,,,,,1.5577252,,Right Foot,,,,"[8.6, 66.1]",Low Pass,,15.301307,,,Jérémy Toulalan,3406.0,,,,,Interception,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,3,AS Monaco,129,"['5ec9101b-9f02-4927-9ea6-d2df28d8219a', 'c054d241-5f32-4247-a270-720a19545248']",11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:11.648,Pass,
,,,,,,,,,,,,,,,,,,0.722402,,,,,,,,,,,,,,,,d1cdbae4-4004-4a9c-b7d1-bc5cc5462a2b,20,,,"[8.6, 66.1]",3900564,0,,,,,-0.48611572,,Left Foot,,,,"[26.2, 56.8]",Low Pass,,19.906029,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Center Defensive Midfield,3,AS Monaco,129,['08151bf8-f682-4924-90a7-cdf38cc533a4'],12,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:12.683,Pass,
,,,,,,,,,,,,,,,,,,1.333083,,,,,,,,,,,,,,,,bf6a1e85-fc5e-43f6-8669-135881769a56,24,,,"[24.3, 55.8]",3900564,0,,,,,1.6197083,,Right Foot,,,,"[23.6, 70.1]",High Pass,,14.317122,,,Fábio Henrique Tavares,3247.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,3,AS Monaco,129,"['6c79e6dc-fbd0-4dea-8a70-950b32b3b48b', 'b0b9d3f0-7c01-4234-aa2c-8b7bd6878309']",14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:14.951,Pass,True
,,,,,,,,,,,,,,,,,,1.376402,,,,,,,,,,,,,,,,c2688a54-705f-4c75-a921-3ec7cdc33537,29,,,"[24.1, 70.1]",3900564,0,,,,,-2.839533,,Left Foot,,,,"[10.3, 65.8]",Ground Pass,,14.4544115,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,3,AS Monaco,129,['94eef6dd-5d23-43b3-9f69-fba4a775d310'],20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:20.084,Pass,
,,,,,,,,,,,,,,,,,,1.786031,,,,,,,,,,,,,,,,d319e263-f706-4281-9e2d-6266d4b1c31a,32,,,"[10.3, 65.4]",3900564,0,,,,,-1.3827231,,Left Foot,,,,"[16.2, 34.4]",Ground Pass,,31.556458,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,3,AS Monaco,129,['1b9788b3-a45e-420e-b8b9-780196f18abb'],21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:21.846,Pass,
,,,,,,,,,,,,,,,,,,1.699866,,,,,,,,,,,,,,,,d80cca9a-a989-4030-8abb-2b64b38ae1e1,35,,,"[16.2, 34.4]",3900564,0,,,,,-0.7961044,,Right Foot,,,,"[39.3, 10.8]",Ground Pass,,33.02378,,,Elderson Uwa Echiejile,27558.0,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,3,AS Monaco,129,['63130db2-c1e6-46d5-a085-9eb4af8d4558'],25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:25.277,Pass,
,,,,,,,,,,,,,,,,,,4.020751,,,,,,,,,,,,,,,,2530fdd9-939e-4b43-901f-246b7c73d9ed,38,,,"[39.3, 10.8]",3900564,0,,,,,0.22896402,,Left Foot,,,,"[86.5, 21.8]",High Pass,,48.464832,Incomplete,,Lacina Traoré,3553.0,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,3,AS Monaco,129,"['3195183d-a754-44ea-91bd-8b4a92827e15', '899e6961-1ab1-403c-980d-39b4c5a4ffea']",28,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:28.460,Pass,
,,,,,,,,,,,,,,,,,,1.908901,,,,,,,,,,,,,,,,3195183d-a754-44ea-91bd-8b4a92827e15,41,,,"[33.6, 58.3]",3900564,0,,,,,-2.7895484,,Right Foot,,,,"[9.1, 49.3]",Ground Pass,,26.100767,,,Paul Bernardoni,7193.0,,,,,Recovery,1,Regular Play,Calvin Anele Ngcongca,401479.0,Right Center Back,3,AS Monaco,129,"['2530fdd9-939e-4b43-901f-246b7c73d9ed', '65e95942-04b6-4c54-8f8d-edd46df4e1e4', 'f84eb67c-1393-438c-aa2c-6f9b0c39c2cb']",32,,,,,,,,,,,,,,,,,,Troyes,133,00:00:32.481,Pass,True
,,,,,,,,,,,,,,,,,,4.0724,,,,,,,,,,,,,,,,162b1ce4-7954-4724-9cd2-42881ea3fb71,43,,,"[11.4, 48.1]",3900564,0,,,,,0.2036927,,Left Foot,,,,"[72.4, 60.7]",High Pass,,62.28772,Pass Offside,,Fabien Camus,401470.0,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,3,AS Monaco,129,['da1f76ec-2ad6-49e6-9d5d-17b4f3fef3fc'],34,,,,,,,,,,,,,,,,,,Troyes,133,00:00:34.390,Pass,
,,,,,,,,,,,,,,,,,,0.968134,,,,,,,,,,,,,,,,92e3a098-a3c5-44e7-a622-480503f95669,45,,,"[47.7, 20.6]",3900564,0,,,,,1.8451782,,Right Foot,,,,"[43.9, 34.1]",Ground Pass,,14.024621,,,João Filipe Iria Santos Moutinho,3168.0,,,,,Free Kick,1,From Free Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,4,AS Monaco,129,['90f0425f-237c-4574-880a-0ef01e671263'],45,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:45.887,Pass,
,,,,,,,,,,,,,,,,,,1.091548,,,,,,,,,,,,,,,,a9e5f245-f814-4c5a-9b33-9128f44219c3,48,,,"[48.4, 49.2]",3900564,0,,,,,1.2112019,,Left Foot,,,,"[53.4, 62.5]",Ground Pass,,14.2088,,,Thomas Lemar,3245.0,,,,,,1,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,4,AS Monaco,129,['0ec2546d-39a5-41eb-a8ce-691d2b2a406e'],50,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:50.349,Pass,
,,,,,,,,,,,,,,,,,,1.023906,,,,,,,,,,,,,,,,3a3293bf-ed6b-4ac2-a076-a1f6e1193714,51,,,"[53.4, 62.5]",3900564,0,,,,,0.6478114,,Right Foot,,,,"[68.2, 73.7]",Ground Pass,,18.560173,,,Fábio Henrique Tavares,3247.0,,,,,,1,From Free Kick,Thomas Lemar,3245.0,Left Center Midfield,4,AS Monaco,129,['09de9747-9897-43b5-ac0c-814538cc6aaa'],52,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:52.409,Pass,
,,,,,,,,,,,,,,,,,,2.530638,,,,,,,,,,,,,,,,96bace90-b569-46e1-a791-4ace28ed0358,57,,,"[66.3, 68.7]",3900564,1,,True,,,-2.9726307,,Right Foot,,,,"[49.3, 65.8]",Ground Pass,,17.245579,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Wallace Fortuna dos Santos,8277.0,Right Center Back,5,AS Monaco,129,['ba5472dd-ed00-451b-8e71-5e7fd1ae80e1'],11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:11.074,Pass,
,,,,,,,,,,,,,,,,,,3.665792,,,,,,,,,,,,,,,,e0285646-158f-439d-800d-a5aba8ce07e1,59,,,"[83.2, 80.0]",3900564,1,,,,,-0.8881982,,,,,,"[115.8, 39.9]",High Pass,,51.679493,Incomplete,,Lacina Traoré,3553.0,,True,,,Throw-in,1,From Throw In,Nabil Dirar,5727.0,Right Midfield,6,AS Monaco,129,"['94568649-e859-4a7b-807a-a12c5750ba4a', 'afabafa8-d6bc-4412-8730-c9379ff8ee33']",18,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:18.608,Pass,
,,,,,,,,,,,,,,,,,,2.574764,,,,,,,,,,,,,,,,90b64830-90b7-4991-88fd-a293992e3643,63,,,"[8.3, 33.1]",3900564,1,,,,,1.0399185,,Keeper Arm,,,,"[17.4, 48.6]",Ground Pass,,17.97387,,,Calvin Anele Ngcongca,401479.0,,,,,,1,From Throw In,Paul Bernardoni,7193.0,Goalkeeper,6,AS Monaco,129,['308b4583-b5e0-4d72-8f67-16d5c5eb5b09'],25,,,,,,,,,,,,,,,,,,Troyes,133,00:01:25.145,Pass,
,,,,,,,,,,,,,,,,,,2.845245,,,,,,,,,,,,,,,,ef056275-5c48-4b37-ad21-60ac8bd7f25b,66,,,"[32.4, 76.2]",3900564,1,,,,,-0.21925385,,Right Foot,,,,"[86.7, 64.1]",High Pass,,55.631824,Incomplete,,Fabien Camus,401470.0,,,,,,1,From Throw In,Calvin Anele Ngcongca,401479.0,Right Center Back,6,AS Monaco,129,"['40e6e0de-0e03-4e48-bd72-7b204c8367cb', '80f4a997-e046-42b6-95b6-af6dcf3e683f']",32,,,,,,,,,,,,,,,,,,Troyes,133,00:01:32.652,Pass,
,,,,,,,,,,,,,,,,,,2.266459,,,,,,,,,,,,,,,,40e6e0de-0e03-4e48-bd72-7b204c8367cb,69,,,"[33.4, 16.0]",3900564,1,,,,True,-0.38549387,,,,,,"[40.3, 13.2]",High Pass,,7.4464755,Incomplete,,Jérémy Toulalan,3406.0,,,,,Recovery,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,6,AS Monaco,129,"['6ede27d9-ed5d-44bc-85ee-b946e1ddeda0', 'a3c858e9-0e88-4fa6-ae6c-43efffde66d2', 'dbc8745a-e20c-41f7-aa5a-9c3e0643b9ec', 'ef056275-5c48-4b37-ad21-60ac8bd7f25b']",35,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:35.497,Pass,True
,,,,,,,,,,,,,,,,,,1.181356,,,,,,,,,,,,,,,,dbc8745a-e20c-41f7-aa5a-9c3e0643b9ec,72,,,"[79.8, 66.9]",3900564,1,,,,True,0.0,,,,,,"[96.5, 66.9]",Low Pass,,16.7,Incomplete,,Fabien Camus,401470.0,,,,,Recovery,1,From Throw In,Karim Azamoum,2969.0,Right Center Midfield,6,AS Monaco,129,"['12e338b1-8fb7-44eb-a793-baa3b103a300', '23d5a820-9a2f-4f5a-b1e5-b1f3aeb18870', '40e6e0de-0e03-4e48-bd72-7b204c8367cb', 'ee11e3b2-95fe-4456-8ec7-4679bd56ec79']",37,,,,,,,,,,,,,,,,,,Troyes,133,00:01:37.763,Pass,True
,,,,,,,,,,,,,,,,,,2.18889,,,,,,,,,,,,,,,,ee11e3b2-95fe-4456-8ec7-4679bd56ec79,74,,,"[23.6, 13.2]",3900564,1,,,,,1.1925024,,Head,,,,"[26.7, 21.0]",Low Pass,,8.39345,,,Wallace Fortuna dos Santos,8277.0,,,,,Recovery,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,6,AS Monaco,129,"['dbc8745a-e20c-41f7-aa5a-9c3e0643b9ec', 'dc789223-e0a7-4eac-a0d6-592d8c48e239']",38,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:38.945,Pass,
,,,,,,,,,,,,,,,,,,0.848846,,,,,,,,,,,,,,,,5d4d67e1-d1b5-4b9b-838b-0f6c17028c5e,76,,,"[26.5, 23.9]",3900564,1,,,,,0.8173872,,Left Foot,,,,"[38.6, 36.8]",Low Pass,,17.686718,Incomplete,,Thomas Lemar,3245.0,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,6,AS Monaco,129,"['6f925d2d-8484-4e37-81cb-6f0ec1c781e0', 'fa2077d5-6eaa-4651-84f1-213b6e46ec33']",41,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:41.134,Pass,
,,,,,,,,,,,,,,,,,,1.793237,,,,,,,,,,,,,,,,797cbc44-7013-4f97-a012-ca6f4d710c30,83,,,"[12.2, 43.9]",3900564,1,,,,,-1.0593263,,Keeper Arm,,,,"[29.6, 12.9]",High Pass,,35.549404,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,1,From Keeper,Paul Nardi,24021.0,Goalkeeper,7,AS Monaco,129,['e7f20976-cf97-4634-af5e-cd1ed64424d2'],49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:49.772,Pass,
,,,,,,,,,,,,,,,,,,0.862678,,,,,,,,,,,,,,,,2d13ace7-4a75-4ae2-90e8-d2cf215e3930,87,,,"[31.0, 13.2]",3900564,1,,,,,2.5244012,,Left Foot,,,,"[18.6, 22.0]",Ground Pass,,15.205262,,,Elderson Uwa Echiejile,27558.0,,,,,,1,From Keeper,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,7,AS Monaco,129,['23732a80-f710-4c0e-b9a9-a9eaabfd4948'],53,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:53.136,Pass,
,,,,,,,,,,,,,,,,,,0.911783,,,,,,,,,,,,,,,,db1781cd-2ca7-4312-9b38-dea7d88b6a38,90,,,"[16.0, 21.3]",3900564,1,,,,,0.49440715,,Left Foot,,,,"[28.8, 28.2]",Ground Pass,,14.541321,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Keeper,Elderson Uwa Echiejile,27558.0,Left Back,7,AS Monaco,129,['efccd478-a075-4de2-858d-9012b5b430e1'],55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:55.082,Pass,
,,,,,,,,,,,,,,,,,,1.004162,,,,,,,,,,,,,,,,594150f0-0fc6-426c-ab75-91618b0eee9a,93,,,"[29.6, 23.4]",3900564,1,,,,,1.2447662,,Right Foot,,,,"[36.7, 44.4]",Ground Pass,,22.167768,,,Jérémy Toulalan,3406.0,,,,,,1,From Keeper,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,7,AS Monaco,129,['ecaf257c-5b11-4cbe-ba25-9ac4312400ca'],57,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:57.988,Pass,
,,,,,,,,,,,,,,,,,,1.299439,,,,,,,,,,,,,,,,8d369112-7e22-4410-a77c-ae9fd811f9ab,97,,,"[32.4, 47.5]",3900564,1,,,,,1.3433597,,Right Foot,,,,"[37.7, 70.4]",Ground Pass,,23.505318,,,Fábio Henrique Tavares,3247.0,,,,,,1,From Keeper,Jérémy Toulalan,3406.0,Center Defensive Midfield,7,AS Monaco,129,"['56668784-d432-4314-a87e-9586e854a003', 'f4766615-9811-469d-9785-b558fb76c5c4']",59,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:59.756,Pass,True
,,,,,,,,,,,,,,,,,,2.177795,,,,,,,,,,,,,,,,8a371ced-caf4-4c55-aec3-fd112a488d97,100,,,"[37.7, 70.1]",3900564,2,,,,,-0.17699023,,Left Foot,,,,"[74.6, 63.5]",Low Pass,,37.485596,,,Lacina Traoré,3553.0,,,,,,1,From Keeper,Fábio Henrique Tavares,3247.0,Right Back,7,AS Monaco,129,['3c1ead5d-2a82-413d-a17c-6aee063c6983'],4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:04.273,Pass,
,,,,,,,,,,,,,,,,,,0.809852,,,,,,,,,,,,,,,,abf776a5-5218-43b6-9aa1-c436c88dc0ca,103,,,"[75.3, 62.5]",3900564,2,,,,,1.2835149,,Left Foot,,,,"[77.9, 71.3]",Ground Pass,,9.176056,Incomplete,,Nabil Dirar,5727.0,,,,,,1,From Keeper,Lacina Traoré,3553.0,Center Forward,7,AS Monaco,129,"['d7d46214-8265-4ff1-9231-43368b1358f2', 'ffbb6813-08e2-4869-a604-50f5f512dfd0']",6,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:06.556,Pass,
,,,,,,,,,,,,,,,,,,2.315171,,,,,,,,,,,,,,,,8f8dce6c-7cdf-4a96-9ca1-11efafc9f658,108,,,"[38.4, 15.9]",3900564,2,,,,,2.73444,,Right Foot,,,,"[6.4, 29.7]",Ground Pass,,34.848816,,,Paul Bernardoni,7193.0,,,,,,1,From Keeper,Chris Mavinga,18162.0,Left Back,7,AS Monaco,129,"['a28831a0-4934-49ab-97b6-f4fd0f85a483', 'ba3ec0f9-264f-47f3-a60e-8bcb345fb21e']",8,,,,,,,,,,,,,,,,,,Troyes,133,00:02:08.682,Pass,True
,,,,,,,,,,,,,,,,,,3.552884,,,,,,,,,,,,,,,,88bf6fc7-69f1-4f6c-8097-58a0c5913ced,111,,,"[6.4, 29.7]",3900564,2,,,,,-0.76333046,,Left Foot,,,,"[36.5, 0.9]",High Pass,,41.658733,Out,,Jimmy Cabot,7336.0,,,,,,1,From Keeper,Paul Bernardoni,7193.0,Goalkeeper,7,AS Monaco,129,['2db9066b-82df-4182-8606-2659534caeae'],11,,,,,,,,,,,,,,,,,,Troyes,133,00:02:11.248,Pass,
,,,,,,,,,,,,,,,,,,1.601245,,,,,,,,,,,,,,,,5e4967a6-50d3-40ba-968b-7dd234cf3a85,113,,,"[85.1, 80.0]",3900564,2,,,,,-0.9787204,,,,,,"[92.7, 68.7]",High Pass,,13.618003,,,Lacina Traoré,3553.0,,,,,Throw-in,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,8,AS Monaco,129,['7757bfdb-2e1f-4e19-8701-d44f7a2b1074'],25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:25.538,Pass,
,,,,,,,,,,,,,,,,,,1.75029,,,,,,,,,,,,,,,,382fc51f-0292-45d9-ab59-69ba43b56403,115,,,"[92.7, 68.7]",3900564,2,,,,,-0.6866786,,Head,,,,"[109.9, 54.6]",High Pass,,22.240728,Incomplete,,Nabil Dirar,5727.0,,,,,,1,From Throw In,Lacina Traoré,3553.0,Center Forward,8,AS Monaco,129,"['a7668a7d-75cd-4f8c-9e48-4a15f70d3633', 'f5fc4151-965a-45cb-ba6b-30dfc9cfff41']",27,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:27.139,Pass,
,,,,,,,,,,,,,,,,,,1.089625,,,,,,,,,,,,,,,,41e01ca6-717b-41f8-8a1a-817b4e4084f5,118,,,"[20.3, 27.8]",3900564,2,,,,True,0.33974347,,,,,,"[31.9, 31.9]",Low Pass,,12.303251,Incomplete,,,,,,,,Recovery,1,From Throw In,Karim Azamoum,2969.0,Right Center Midfield,8,AS Monaco,129,"['64bd283e-120e-4ab7-a514-dd540da9ede0', '86c0f9a8-24c5-45d6-b6ea-4eb2de8b6a56']",32,,,,,,,,,,,,,,,,,,Troyes,133,00:02:32.313,Pass,True
