50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.153838,,,,,,,,,,,,,,58a40f6d-5588-44fb-868f-8faa41220ad0,17,,"[27.7, 74.2]",3901193,0,,,,-0.12506911,,Right Foot,,,"[79.4, 67.7]",,High Pass,,52.107006,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Jemerson de Jesus Nascimento,3217.0,Right Center Back,2,AS Monaco,129,"['85276a60-b877-49c5-958c-73aeeb215b20', 'dd40998a-48a1-4eb5-9f64-fa688beec2e1']",10,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:10.324,Pass,
,,,,,,,,,,,,,,,,,1.146569,,,,,,,,,,,,,,85276a60-b877-49c5-958c-73aeeb215b20,19,,"[40.7, 12.4]",3901193,0,,,,-1.3533589,,Other,,,"[42.6, 3.8]",,Low Pass,,8.807384,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,Recovery,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,"['58a40f6d-5588-44fb-868f-8faa41220ad0', '9a515a66-3f8e-4af1-8690-655acb34ff72']",12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.478,Pass,
,,,,,,,,,,,,,,,,,0.88177,,,,,,,,,,,,,,65be0668-8848-4bd3-910a-038bdb929523,22,,"[43.7, 4.7]",3901193,0,,,,0.5585993,,Left Foot,,,"[50.1, 8.7]",,Ground Pass,,7.547185,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,3,Paris Saint-Germain,131,['14320983-0109-4450-97f1-ba917fb1866e'],14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:14.486,Pass,
,,,,,,,,,,,,,,,,,0.331666,,,,,,,,,,,,,,8308d5bf-7bc6-4476-b002-2b21531dd03a,24,,"[50.1, 8.7]",3901193,0,,,,-0.13255154,,Right Foot,,,"[54.6, 8.1]",,Ground Pass,,4.539824,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,3,Paris Saint-Germain,131,['db9cfad7-5d73-4591-be3a-4910bb041b1a'],15,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.368,Pass,
,,,,,,,,,,,,,,,,,0.464364,,,,,,,,,,,,,,d7bb0bcf-2305-47e3-9701-0a05520dbf2e,27,,"[54.4, 7.9]",3901193,0,,,,3.034857,,Left Foot,,,"[48.8, 8.5]",,Ground Pass,,5.632051,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,3,Paris Saint-Germain,131,['a66372fe-357f-4fee-947e-fabfbdac5676'],16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:16.389,Pass,
,,,,,,,,,,,,,,,,,2.502781,,,,,,,,,,,,,,7535d94e-5290-4ea9-84d5-6c670f7f3abe,31,,"[45.8, 26.7]",3901193,0,,,,1.7704141,,Left Foot,,,"[38.8, 61.3]",,Ground Pass,,35.30099,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,3,Paris Saint-Germain,131,"['4f817b47-2963-442d-88ba-404124fd41d9', '8dbd3271-a287-4841-9cea-44538ab4b6a1']",18,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.731,Pass,True
,,,,,,,,,,,,,,,,,1.408675,,,,,,,,,,,,,,901de4d0-e9ae-4fe9-9773-9b68e2a8f3be,34,,"[38.8, 61.8]",3901193,0,,,,-1.5707964,,Right Foot,,,"[38.8, 39.5]",,Ground Pass,,22.3,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Back,3,Paris Saint-Germain,131,['5721ab59-9cf4-49fb-8fa5-e8ee17c04240'],22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.826,Pass,
,,,,,,,,,,,,,,,,,1.268224,,,,,,,,,,,,,,46d99797-54c4-4b6a-9576-df917dacd9d2,37,,"[38.5, 39.5]",3901193,0,,,,-0.7086263,,Left Foot,,,"[53.9, 26.3]",,Ground Pass,,20.282997,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,3,Paris Saint-Germain,131,['142e58bf-1c2f-4f9d-9f3e-b86c6f79fa7a'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.890,Pass,
,,,,,,,,,,,,,,,,,1.255282,,,,,,,,,,,,,,8d46e4e0-e292-4887-b8f7-685a0c90dc55,41,,"[55.7, 22.8]",3901193,0,,,,-1.2890245,,Left Foot,,,"[61.2, 3.8]",,Ground Pass,,19.78004,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,3,Paris Saint-Germain,131,"['364e8347-7655-4b26-91d0-477e10ba7de6', '66515e16-921f-4d2b-8c87-88028764da9c']",27,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.020,Pass,True
,,,,,,,,,,,,,,,,,0.78705,,,,,,,,,,,,,,49e8816c-3634-42fa-a729-a7e48bd414a1,44,,"[61.2, 3.8]",3901193,0,,,,0.5093011,,Right Foot,,,"[68.9, 8.1]",,Ground Pass,,8.819297,Incomplete,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,3,Paris Saint-Germain,131,"['bbc35000-d395-44da-8973-f9d0b61497db', 'e27dceef-b22b-4fa0-8fb6-a444968cce3b']",28,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:28.933,Pass,
,,,,,,,,,,,True,,,,,,1.046285,,,,,,,,,,,,,,e27dceef-b22b-4fa0-8fb6-a444968cce3b,46,,"[51.2, 72.0]",3901193,0,,,,1.4021994,,Right Foot,,,"[52.0, 76.7]",,Ground Pass,,4.767599,,,Fábio Henrique Tavares,3247.0,,,,,Interception,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,4,AS Monaco,129,"['49e8816c-3634-42fa-a729-a7e48bd414a1', '6f70f312-dacf-4da3-b250-19dde6e050fc']",29,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:29.720,Pass,
,,,,,,,,,,,,,,,,,2.872667,,,,,,,,,,,,,,93ab3f2a-d852-41dd-b639-bb4e4c498dba,50,,"[50.3, 76.3]",3901193,0,,,,3.1324186,,Right Foot,,,"[28.5, 76.5]",,Ground Pass,,21.800917,,,Jérémy Toulalan,3406.0,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Wing Back,4,AS Monaco,129,['78b03893-7b84-41e8-8fbb-f0573fd98b3a'],33,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:33.746,Pass,
,,,,,,,,,,,,,,,,,1.1519,,,,,,,,,,,,,,cb3e3cfa-550c-43ba-b880-a8dbcd1316e2,52,,"[28.3, 76.3]",3901193,0,,,,-1.693979,,Left Foot,,,"[27.0, 65.8]",,Ground Pass,,10.58017,,,Jemerson de Jesus Nascimento,3217.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,4,AS Monaco,129,['b4afa73c-b7c2-4400-a70a-13a2b42889b6'],36,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:36.618,Pass,
,,,,,,,,,,,,,,,,,0.627798,,,,,,,,,,,,,,7776ea60-f215-482a-b970-e914d82b8ecd,55,,"[27.0, 65.8]",3901193,0,,,,0.039583273,,Right Foot,,,"[37.1, 66.2]",,Ground Pass,,10.107918,,,Fábio Henrique Tavares,3247.0,,,,,,1,Regular Play,Jemerson de Jesus Nascimento,3217.0,Right Center Back,4,AS Monaco,129,['f9bbde5c-34cf-43f0-a2b7-4133ba5dacdc'],38,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:38.680,Pass,
,,,,,,,,,,,,,,,,,0.341396,,,,,,,,,,,,,,24c98617-ac5f-43e4-98f4-25d5655f4020,59,,"[44.3, 66.0]",3901193,0,,,,0.7853982,,Right Foot,,,"[47.1, 68.8]",,Ground Pass,,3.9597979,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Wing Back,4,AS Monaco,129,"['a388fd5b-095b-4128-806d-fa005437240e', 'b8cb2d2a-3d41-4ef9-98c3-6b97247d0fcc', 'd70136dd-fbd7-425e-bb9c-2737eff72a96']",41,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:41.391,Pass,True
,,,,,,,,,,,,,,,,,0.67374,,,,,,,,,,,,,,1e598f07-9951-435c-bef1-3eac721243be,65,,"[44.3, 63.5]",3901193,0,,,,-3.0356083,,Right Foot,,,"[39.6, 63.0]",,Ground Pass,,4.726521,,,Jérémy Toulalan,3406.0,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,4,AS Monaco,129,"['adf65f68-c0a8-4fd8-aea8-0dc35c995f07', 'd4f49a70-1a8b-43c7-abb7-3f8151b1c7ef']",45,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:45.136,Pass,True
,,,,,,,,,,,,,,,,,1.024612,,,,,,,,,,,,,,870c6d17-8590-40a5-8a59-d5b7ff2078bd,68,,"[45.6, 75.7]",3901193,0,,,,0.01694753,,Right Foot,,,"[57.4, 75.9]",,Ground Pass,,11.801695,,,Fábio Henrique Tavares,3247.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,4,AS Monaco,129,['9742e819-02b2-4c0f-b8b4-8ee57ca585bf'],48,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:48.546,Pass,
,,,,,,,,,,,,,,,,,1.03308,,,,,,,,,,,,,,f8337dfc-23a6-45b3-854d-d69b54aef516,71,,"[55.2, 3.2]",3901193,0,,,,0.53862417,,Left Foot,,,"[63.4, 8.1]",,Ground Pass,,9.552486,,,Ángel Fabián Di María Hernández,2995.0,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,5,Paris Saint-Germain,131,['4df5c382-78d9-4603-87a1-b913de46816d'],50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:50.355,Pass,
,,,,,,,,,,,,,,,,,1.172767,,,,,,,,,,,,,,4a1e49c6-fcf2-4cf9-a848-1530ee5af520,74,,"[58.9, 8.1]",3901193,0,,,,-2.5764432,,Left Foot,,,"[50.7, 2.9]",,Ground Pass,,9.709789,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,5,Paris Saint-Germain,131,['03d0e688-2ac3-49ee-a37e-39223dd9717c'],52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:52.076,Pass,
,,,,,,,,,,,,,,,,,1.841094,,,,,,,,,,,,,,ab0f6425-4a26-4e04-8001-cefb7c51ffbe,77,,"[50.7, 2.9]",3901193,0,,,,2.6610293,,Left Foot,,,"[29.6, 13.9]",,Ground Pass,,23.795168,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,5,Paris Saint-Germain,131,['03f33eba-dd56-47b0-bfa0-478ea4ba9323'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:54.079,Pass,
,,,,,,,,,,,,,,,,,1.875315,,,,,,,,,,,,,,bd945cfe-272f-4513-a286-aeb8bfdadc75,80,,"[25.7, 22.2]",3901193,0,,,,1.1714989,,Left Foot,,,"[33.0, 39.5]",,Ground Pass,,18.777113,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,5,Paris Saint-Germain,131,['dc31c5e8-b222-4f7f-9888-26ad1841249d'],57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:57.294,Pass,
,,,,,,,,,,,,,,,,,1.074225,,,,,,,,,,,,,,0a12f896-6c01-49c1-9914-749ffccacc84,83,,"[33.6, 38.9]",3901193,0,,,,-0.10972699,,Right Foot,,,"[45.4, 37.6]",,Ground Pass,,11.871394,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,5,Paris Saint-Germain,131,['c822b23f-9927-4a58-b372-cdaa8d5e9d0a'],59,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:59.764,Pass,
,,,,,,,,,,,,,,,,,0.857056,,,,,,,,,,,,,,286cacff-09ed-45ed-a3f2-14439ad8e539,86,,"[45.4, 37.6]",3901193,1,,,,-1.8362267,,Left Foot,,,"[42.6, 27.3]",,Ground Pass,,10.6737995,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,5,Paris Saint-Germain,131,['4229f053-a01f-4282-8378-128fb269b45f'],1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:01.319,Pass,
,,,,,,,,,,,,,,,,,2.282373,,,,,,,,,,,,,,2f4d67b2-a11a-4188-b921-6e8f15e04191,89,,"[42.6, 27.3]",3901193,1,,,,1.7109375,,Right Foot,,,"[38.1, 59.2]",,Ground Pass,,32.215836,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,5,Paris Saint-Germain,131,['49750b5c-88bf-48ab-8667-2ff4e099c97a'],2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:02.302,Pass,
,,,,,,,,,,,,,,,,,1.575,,,,,,,,,,,,,,d5cf4e42-f113-4dab-9777-f9805a742e1b,92,,"[37.7, 61.6]",3901193,1,,,,0.9234042,,Right Foot,,,"[50.1, 78.0]",,Ground Pass,,20.560156,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,5,Paris Saint-Germain,131,['35d59351-6a17-4f94-bf9d-12dd1dacef98'],5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.074,Pass,
,,,,,,,,,,,,,,,,,1.327013,,,,,,,,,,,,,,88eafcd5-2973-4b03-a6c3-352a7081501f,94,,"[50.1, 78.0]",3901193,1,,,,-2.1878042,,Right Foot,,,"[41.8, 66.3]",,Ground Pass,,14.345034,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Back,5,Paris Saint-Germain,131,['dc7283ff-8733-40d0-bb9a-e25667b82bfe'],6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.649,Pass,
,,,,,,,,,,,,,,,,,1.130807,,,,,,,,,,,,,,ff90d30c-c01d-4b80-a510-359475b83711,97,,"[42.4, 66.5]",3901193,1,,,,-1.4884586,,Right Foot,,,"[44.1, 45.9]",,Ground Pass,,20.670027,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,5,Paris Saint-Germain,131,['884c1c9f-5e72-4a6a-919c-f5080bf813d6'],8,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.942,Pass,
,,,,,,,,,,,,,,,,,1.194817,,,,,,,,,,,,,,d583d26b-a979-4d2b-8b62-1826e190c960,100,,"[43.9, 45.7]",3901193,1,,,,-1.3587229,,Left Foot,,,"[48.4, 24.8]",,Ground Pass,,21.378962,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,5,Paris Saint-Germain,131,['aed74858-149a-4d3f-9e41-c399af5db2e1'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:12.465,Pass,
,,,,,,,,,,,,,,,,,0.754779,,,,,,,,,,,,,,7546add3-1941-4f67-99e4-f9390ac89d5f,103,,"[48.4, 24.8]",3901193,1,,,,1.938668,,Left Foot,,,"[44.7, 34.4]",,Ground Pass,,10.288342,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,5,Paris Saint-Germain,131,['5645ea25-ccd0-4837-8f09-1c51c2607fe8'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.684,Pass,
,,,,,,,,,,,,,,,,,1.326469,,,,,,,,,,,,,,120599e4-df6a-493a-b2fa-cdad0f8b33da,106,,"[44.7, 34.4]",3901193,1,,,,-1.7307094,,Left Foot,,,"[40.7, 9.6]",,Ground Pass,,25.12051,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,5,Paris Saint-Germain,131,['fc1a29dc-6f43-4bd3-8517-12dc801375b0'],15,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.538,Pass,
,,,,,,,,,,,,,,,,,2.936734,,,,,,,,,,,,,,22dafd99-a8c1-4709-9bfc-17e2531cb220,109,,"[36.8, 12.4]",3901193,1,,,,2.0993054,,Left Foot,,,"[20.1, 41.0]",,Ground Pass,,33.118725,,,Kevin Trapp,4440.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,5,Paris Saint-Germain,131,['6d550f77-275b-4b57-9d93-0b681cc57046'],19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:19.267,Pass,
