bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.684323,,,,,,,,,,,,d1b6e2da-4fb3-42d7-88e1-8dbb8c321685,16,,"[35.9, 47.2]",3829453,0,,,,-1.609029,,Right Foot,,,,"[35.2, 28.9]",,Ground Pass,,18.313383,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,Right Center Back,2,Paris Saint-Germain,131,['54d1969d-25ce-4e87-8a19-8399693dbbdb'],4,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:04.358,Pass,
,,,,,,,,,,,,,,,,0.999931,,,,,,,,,,,,d31b38dc-9883-435c-81e5-546c0534c9e7,19,,"[36.1, 27.0]",3829453,0,,,,-0.24017102,,Left Foot,,,,"[45.9, 24.6]",,Ground Pass,,10.089599,,,,Blaise Matuidi,4375.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Left Center Back,2,Paris Saint-Germain,131,['9ba103d4-d819-4707-a3b7-9afa54db960e'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:07.302,Pass,
,,,,,,,,,,,,,,,,1.376612,,,,,,,,,,,,dc6ffa04-1e66-4014-ab0f-90ccfd80adcd,22,,"[45.9, 24.6]",3829453,0,,,,-1.377084,,Left Foot,,,,"[50.0, 3.7]",,Ground Pass,,21.298357,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,2,Paris Saint-Germain,131,['2d8f3821-ca66-4002-a890-a213d69552eb'],8,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:08.385,Pass,
,,,,,,,,,,,,,,,,1.604648,,,,,,,,,,,,f03e2a10-a39b-4421-aadb-0e39139045c8,25,,"[50.0, 3.7]",3829453,0,,,,2.490516,,Left Foot,,,,"[33.2, 16.5]",,Ground Pass,,21.120605,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Paris Saint-Germain,131,['02146a50-24c2-4b3d-b8c6-90b0ec17c10e'],9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:09.820,Pass,
,,,,,,,,,,,,,,,,1.557865,,,,,,,,,,,,12c07ab6-e5ee-4fdd-9c61-82d118651793,28,,"[33.4, 16.5]",3829453,0,,,,1.5174346,,Left Foot,,,,"[35.2, 50.2]",,Ground Pass,,33.748035,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Left Center Back,2,Paris Saint-Germain,131,['0ec16121-b381-446c-81ec-0e55e597f3c3'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.686,Pass,
,,,,,,,,,,,,,,,,1.675889,,,,,,,,,,,,cf0e4eae-741e-40c1-b236-df0cdedcf35d,31,,"[40.5, 51.3]",3829453,0,,,,-1.0945594,,Right Foot,,,,"[51.9, 29.2]",,Ground Pass,,24.867046,,,,Blaise Matuidi,4375.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,Right Center Back,2,Paris Saint-Germain,131,['1fd673da-bb53-4781-896f-4b3b6fa15175'],16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:16.643,Pass,
,,,,,,,,,,,,,,,,1.315557,,,,,,,,,,,,967f4b80-db6c-48b3-8dd1-6b149e2524c7,34,,"[51.4, 28.9]",3829453,0,,,,-0.2564231,,Left Foot,,,,"[67.8, 24.6]",,Ground Pass,,16.954351,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,2,Paris Saint-Germain,131,['d3216a1c-30ed-4572-b075-20b6493896e9'],19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:19.268,Pass,
,,,,,,,,,,,,,,,,0.916198,,,,,,,,,,,,16dd20b9-46cc-48c5-8db4-89188b0a36f5,40,,"[60.2, 28.7]",3829453,0,,,,1.1589891,,Left Foot,,,,"[64.0, 37.4]",,Ground Pass,,9.493682,,Incomplete,,Thiago Motta,4325.0,,,,,,1,From Kick Off,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,2,Paris Saint-Germain,131,"['3add7592-f961-4320-a8b6-d65014248d4b', 'b3f0b0b4-8ff4-453d-b720-4cb19f984433']",22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.829,Pass,
,,,,,,,,,,,,,,,,1.018277,,,,,,,,,,,,e03232db-f833-40ad-a9d9-665e706d8338,45,,"[73.0, 18.2]",3829453,0,,,,-1.6097376,,Right Foot,,,,"[72.4, 2.8]",,Ground Pass,,15.411684,,,,Maxime Poundjé,4442.0,,,,,,1,Regular Play,Henri Saivet,5110.0,Left Defensive Midfield,3,Bordeaux,146,['becef6e8-12eb-463b-965d-5da2c2badc32'],28,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:28.598,Pass,
,,,,,,,,,,,,,,,,1.142094,,,,,,,,,,,,facb9b19-b397-4870-afe0-407ff64c8622,49,,"[75.2, 3.3]",3829453,0,,,,-0.029188788,,Left Foot,,,,"[88.9, 2.9]",,Ground Pass,,13.705838,,,,Nicolas Maurice-Belay,42430.0,,,,,,1,Regular Play,Maxime Poundjé,4442.0,Left Back,3,Bordeaux,146,"['6f474b8e-f2fc-4491-9931-923d829c137f', '9ba00aac-77dc-444f-80ad-32d3b96a29ea']",30,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:30.606,Pass,True
,,,,,,,,,,,,,,,,1.131775,,,,,,,,,,,,c7e29c2b-4bb9-4e08-a91d-358e1c94a096,55,,"[90.3, 3.3]",3829453,1,True,,,1.2298174,,Right Foot,,,,"[100.2, 31.2]",,High Pass,,29.604391,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Wahbi Khazri,3196.0,Center Attacking Midfield,4,Bordeaux,146,['b0c82289-5645-4c1a-a05a-0734f0d8cc4b'],10,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:10.416,Pass,
,,,,,,,,,,,,,,,,2.60279,,,,,,,,,,,,38305f69-8488-4ff6-a162-d62f1fe43e54,60,,"[29.6, 56.2]",3829453,1,,,,0.20946322,,Right Foot,,,,"[75.7, 66.0]",,High Pass,,47.13014,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Center Midfield,5,Paris Saint-Germain,131,"['72341d22-14bc-4e64-b072-29af80e46af0', '934ba5a9-23e0-495a-be8f-a67de28a388d']",13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.868,Pass,
,,,,,,,,,,,,,,,,1.236205,,,,,,,,,,,,8e693d4e-0100-4ed3-a7a4-5bb7be0ee91b,64,,"[57.6, 63.1]",3829453,1,,,True,-1.8352847,,,,,,"[56.3, 58.3]",,High Pass,,4.9729266,,,,Thiago Motta,4325.0,,,,,Recovery,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,5,Paris Saint-Germain,131,"['38b11473-fe3c-4627-8789-9c80253d1469', 'caafc68d-9e58-4b83-a220-c79ec67fc27f']",23,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:23.279,Pass,True
,,,,,,,,,,,,,,,,1.855826,,,,,,,,,,,,bad3e122-3a43-408d-ac20-53a05023bfc1,67,,"[55.3, 57.9]",3829453,1,,,,-2.627878,,Left Foot,,,,"[37.4, 47.8]",,Ground Pass,,20.552858,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,5,Paris Saint-Germain,131,['e15a7f04-6783-4dbb-bb55-0a88a6863877'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:24.723,Pass,
,,,,,,,,,,,,,,,,1.525534,,,,,,,,,,,,d9235d38-15ae-4759-9d43-a170c5a8ef10,70,,"[38.5, 47.0]",3829453,1,,,,-1.455242,,Right Foot,,,,"[41.1, 24.6]",,Ground Pass,,22.550388,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,5,Paris Saint-Germain,131,['6a475d49-bd9d-48aa-82b1-e2036e1e049f'],26,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.670,Pass,
,,,,,,,,,,,,,,,,1.216909,,,,,,,,,,,,0f3c0a73-5dd6-45d5-9278-997664554c19,73,,"[43.3, 20.1]",3829453,1,,,,-1.2906884,,Right Foot,,,,"[47.5, 5.5]",,Ground Pass,,15.192103,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,5,Paris Saint-Germain,131,['4e142fba-2134-4013-8726-4ee6bd4a6cd7'],29,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:29.395,Pass,
,,,,,,,,,,,,,,,,1.676633,,,,,,,,,,,,e0abb6d5-9496-4de9-95eb-61b8bcb168f9,76,,"[50.5, 8.5]",3829453,1,,,,2.0016274,,Left Foot,,,,"[43.1, 24.6]",,Ground Pass,,17.719198,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,5,Paris Saint-Germain,131,['70b8ba33-5b14-47b3-829a-5bbbb48d31f8'],34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:34.678,Pass,
,,,,,,,,,,,,,,,,1.129823,,,,,,,,,,,,b05069cc-1a70-4a58-9b0e-43c7f59dc290,79,,"[45.1, 24.9]",3829453,1,,,,1.407286,,Right Foot,,,,"[50.0, 54.6]",,Ground Pass,,30.101496,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,5,Paris Saint-Germain,131,['f8a0fc4b-c810-4201-910b-89f28a1b63b1'],38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:38.456,Pass,
,,,,,,,,,,,,,,,,1.657968,,,,,,,,,,,,cfeda7ed-92a6-4ccf-b6ba-cb2b8a7ac523,83,,"[54.6, 59.0]",3829453,1,,,,0.77009326,,Right Foot,,,,"[74.5, 78.3]",,Ground Pass,,27.721832,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Center Midfield,5,Paris Saint-Germain,131,"['2c765a1e-f727-4bc4-97f1-44ab4ad0521a', 'c9e62672-bcb6-4808-9453-cc0b2824a75d']",41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:41.292,Pass,True
,,,,,,,,,,,,,,,,1.43869,,,,,,,,,,,,3702fc6d-17a6-4c04-9945-f579369db402,87,,"[72.9, 78.0]",3829453,1,,,,-0.9844801,,Right Foot,,,,"[82.0, 64.3]",,High Pass,,16.446884,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Back,5,Paris Saint-Germain,131,"['bf35d2a8-f6fd-4c69-8864-29ecfcf2cb9a', 'ce6a6fdf-6ac0-49f6-b146-7bd663226de2']",42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:42.975,Pass,True
,,,,,,,,,,,,,,,,0.984541,,,,,,,,,,,,47c46a56-d3b5-4ef7-ad8a-fac95ba039ca,90,,"[82.0, 64.3]",3829453,1,,,,1.8867666,,Left Foot,,,,"[80.3, 69.5]",,High Pass,,5.470832,,Incomplete,,Marco Verratti,3166.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,5,Paris Saint-Germain,131,"['65c95ce9-9515-4e63-80c0-18e8324ffa34', 'fceea451-e854-405f-af03-5f1814e94961']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:44.534,Pass,
,,,,,,,,,,,,,,,,1.408495,,,,,,,,,,,,69b1c13e-0d96-4791-923d-ed4bf00e554c,95,,"[48.2, 12.7]",3829453,1,,,,-0.5471534,,Right Foot,,,,"[65.6, 2.1]",,Ground Pass,,20.374495,,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Henri Saivet,5110.0,Left Defensive Midfield,5,Paris Saint-Germain,131,"['4179adbc-d536-401d-9e1a-e8144a4f512d', 'cb6fb66f-9669-4246-9b78-31d35963f0e6']",47,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:47.751,Pass,True
,,,,,,,,,,,,,,,,0.243887,,,,,,,,,,,,c58a6a24-2b19-4e6b-8aac-19e4394c2c49,98,,"[78.3, 11.7]",3829453,1,,,,0.98805684,,Right Foot,,,,"[81.2, 16.1]",,Ground Pass,,5.269725,,Incomplete,,Enzo Crivelli,3184.0,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Attacking Midfield,5,Paris Saint-Germain,131,"['736c2516-7cde-4d92-a6d8-2312b2ff83ee', 'd0416842-3893-48b5-9c2a-944640170cdc']",51,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:51.304,Pass,
,,,,,,,,,,,,,,,,0.971853,,,,,,,,,,,,e0a119f2-e85e-4a1d-b795-820d51e06374,101,,"[48.8, 67.2]",3829453,1,,,,2.55359,,Right Foot,,,,"[40.7, 72.6]",,Low Pass,,9.734988,,,,Marco Verratti,3166.0,,,,,Recovery,1,Regular Play,Serge Aurier,3481.0,Right Back,5,Paris Saint-Germain,131,['5a090611-0cfe-4bec-b4fb-26142cd8e462'],52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:52.961,Pass,
,,,,,,,,,,,,,,,,0.593616,,,,,,,,,,,,afffc3d6-1d6d-430c-ae07-b1833955a2e1,107,,"[42.8, 71.1]",3829453,2,True,,,-1.8399638,,Right Foot,,,,"[39.6, 59.5]",,Ground Pass,,12.033287,,,,Thiago Motta,4325.0,,,,,Free Kick,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,6,Paris Saint-Germain,131,['9d257b05-0c6c-426e-9025-616e2a04c33b'],2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:02.163,Pass,
,,,,,,,,,,,,,,,,1.783291,,,,,,,,,,,,bb3a8d36-46d4-4204-ad42-bd962d97a6b7,109,,"[43.7, 53.7]",3829453,2,,,,0.0,,Left Foot,,,,"[71.2, 53.7]",,Ground Pass,,27.5,,Incomplete,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,6,Paris Saint-Germain,131,"['58379747-52a4-4661-baa9-ba2e62306286', 'abb1646e-71da-456c-a5c7-568455a8477d']",3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:03.526,Pass,
,,,,,,,,,,,,,,,,1.236395,,,,,,,,,,,,64fee081-8f91-43cf-a088-65d0d343ee6f,113,,"[49.6, 25.9]",3829453,2,,,,-0.43395337,,Left Foot,,,,"[61.9, 20.2]",,Ground Pass,,13.556548,,Incomplete,,Henri Saivet,5110.0,,,,,,1,From Free Kick,Nicolas Pallois,3256.0,Left Center Back,6,Paris Saint-Germain,131,"['460674cf-4234-45a8-950c-f09fa98b9b97', '933f04d0-965b-4a3e-89e4-3049fe2579d8']",5,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:05.938,Pass,
,,,,,,,,,,,,,,,,0.680764,,,,,,,,,,,,fa74aa94-67c6-46d9-aa1d-8dea377fba0a,117,,"[59.6, 61.9]",3829453,2,,,,0.08865588,,Right Foot,,,,"[68.6, 62.7]",,Ground Pass,,9.035485,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,6,Paris Saint-Germain,131,['8c547b70-47fa-4a76-bbe8-89a1c6b641e4'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:07.576,Pass,
,,,,,,,,,,,,,,,,2.533367,,,,,,,,,,,,3d20aefb-5cc6-4cf8-94f5-a340ff438a61,124,,"[41.2, 24.9]",3829453,2,,,,-1.3123413,,Right Foot,,,,"[45.8, 7.5]",,High Pass,,17.997778,,,,Nicolas Maurice-Belay,42430.0,,,,,Recovery,1,Regular Play,Abdoulaye Traoré,40518.0,Right Defensive Midfield,7,Bordeaux,146,['9462522e-4c10-418a-a566-859f72edc210'],11,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:11.664,Pass,
,,,,,,,,,,,,,,,,0.970476,,,,,,,,,,,,7396251e-f838-4e9f-ab58-adadc240582c,128,,"[62.7, 2.3]",3829453,2,,,,1.3481354,,Left Foot,,,,"[65.1, 12.9]",,Ground Pass,,10.868302,,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Midfield,7,Bordeaux,146,['064bb399-6956-435b-b214-6bb10bfdf5a8'],16,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:16.864,Pass,
,,,,,,,,,,,,,,,,0.727829,,,,,,,,,,,,0b81b0f4-aebe-4e06-b5d3-4849fe908f12,136,,"[63.9, 70.6]",3829453,2,,,,-1.1955255,,Right Foot,,,,"[67.8, 60.7]",,Ground Pass,,10.640489,,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Center Midfield,8,Paris Saint-Germain,131,['6768bfba-1547-4161-a411-f3e6703ed95d'],21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:21.543,Pass,
