50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b3a2aa4b-a066-42b9-bf5b-89192c5a0ecd,1,,,,3900579,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 14}, {'player': {'id': 3174, 'name': 'Lévy Koffi Djidji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 23}, {'player': {'id': 3319, 'name': 'Yacine Bammou'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 401477, 'name': 'Johan Audel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 21}]}",Nantes,144,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9a2b60ba-9ae7-4c81-be53-8b3b8f8db477,2,,,,3900579,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 7560, 'name': 'Jonathan Brison'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 4254, 'name': 'Valentin Eysseric'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 3414, 'name': 'Vincent Pajot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 4260, 'name': 'Romain Hamouma'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",Saint-Étienne,135,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6de239b9-7a78-402c-a138-8cdfb65b7e40,3,,,,3900579,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,['18be5a73-29e7-486b-bdb7-73da8ea87484'],0,,,,,,,,,,,,,,,,,Nantes,144,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,18be5a73-29e7-486b-bdb7-73da8ea87484,4,,,,3900579,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,['6de239b9-7a78-402c-a138-8cdfb65b7e40'],0,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,56dc4347-f5ce-4b18-9295-af13be7bfa8c,1364,,,,3900579,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,108,Saint-Étienne,135,['ea0bd8d9-476b-42a7-9c95-beb829bae876'],0,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ea0bd8d9-476b-42a7-9c95-beb829bae876,1365,,,,3900579,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,108,Saint-Étienne,135,['56dc4347-f5ce-4b18-9295-af13be7bfa8c'],0,,,,,,,,,,,,,,,,,Nantes,144,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.469996,,,,,,,,,,,,,,94d97d33-2c2f-4854-bae0-679101e0dbd1,5,,,"[61.0, 40.1]",3900579,0,,,,,1.7748142,,Left Foot,,"[60.4, 43.0]",,Ground Pass,,2.9614186,,,,Adryan Oliveira Tavares,31687.0,,,,,Kick Off,1,From Kick Off,Yacine Bammou,3319.0,Center Attacking Midfield,2,Nantes,144,['e55018f9-80da-4d34-be6b-1c2cd5a08da8'],0,,,,,,,,,,,,,,,,,Nantes,144,00:00:00.503,Pass,
,,,,,,,,,,,,,,,,,,1.758508,,,,,,,,,,,,,,87a8ed9a-c650-43e7-946a-548db6b54fbd,7,,,"[60.6, 42.3]",3900579,0,,,,,-2.7239175,,Right Foot,,"[43.7, 34.8]",,Ground Pass,,18.489456,,,,Birama Touré,7350.0,,,,,,1,From Kick Off,Adryan Oliveira Tavares,31687.0,Left Midfield,2,Nantes,144,['a236527e-0089-4fc9-b8c9-bca2e7509501'],0,,,,,,,,,,,,,,,,,Nantes,144,00:00:00.973,Pass,
,,,,,,,,,,,,,,,,,,2.011796,,,,,,,,,,,,,,22d05ba0-c478-42e3-a9e4-3d43adefbcfd,10,,,"[42.4, 34.4]",3900579,0,,,,,-1.8476701,,Right Foot,,"[34.5, 6.6]",,Ground Pass,,28.900692,,,,Ermir Lenjani,10746.0,,,,,,1,From Kick Off,Birama Touré,7350.0,Left Defensive Midfield,2,Nantes,144,['30e78b2c-374a-42f6-9944-ffd6e4c4b1bb'],3,,,,,,,,,,,,,,,,,Nantes,144,00:00:03.630,Pass,
,,,,,,,,,,,,,,,,,,1.557355,,,,,,,,,,,,,,c7710dcf-da96-4f31-8c8a-7155e96cdb73,13,,,"[34.5, 6.6]",3900579,0,,,,,2.0361161,,Left Foot,,"[22.5, 30.5]",,Ground Pass,,26.74341,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,From Kick Off,Ermir Lenjani,10746.0,Left Back,2,Nantes,144,['d3453813-ef3c-4b02-bcc4-79396d8caec7'],6,,,,,,,,,,,,,,,,,Nantes,144,00:00:06.360,Pass,
