50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.569748,,,,,,,,,,,,c9a7b10f-c1e1-4009-8255-b5205fe9d2ae,17,,,"[46.4, 47.0]",3829450,0,,,,,1.240499,,Left Foot,,,,"[50.0, 57.5]",,Ground Pass,,11.1,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Thiago Motta,4325.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['5662741f-1937-4e61-9af7-ca5ca769dd40'],7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:07.584,Pass,
,,,,,,,,,,,,,,,,,1.369118,,,,,,,,,,,,52dd570a-9b44-4595-adbf-d961a0d6c32a,21,,,"[47.6, 61.0]",3829450,0,,,,,-2.4955297,,Right Foot,,,,"[28.9, 46.9]",,Ground Pass,,23.420076,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Right Center Midfield,2,Paris Saint-Germain,131,"['1fadf661-8e3e-42a1-99ae-97aab818ffd7', 'c9d930a6-1838-40e9-91fa-62e57ab8eac4']",10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:10.038,Pass,True
,,,,,,,,,,,,,,,,,1.096952,,,,,,,,,,,,8af7087e-06ee-4e2d-aa9b-94a6fccaab5d,24,,,"[30.9, 43.0]",3829450,0,,,,,-1.5155168,,Right Foot,,,,"[32.3, 17.7]",,Ground Pass,,25.338705,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,Right Center Back,2,Paris Saint-Germain,131,['733de6a6-7a1b-4347-9130-c06be138b2aa'],12,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.525,Pass,
,,,,,,,,,,,,,,,,,1.472273,,,,,,,,,,,,220cc61c-41bf-4e11-811d-2c1df68ff008,27,,,"[32.3, 18.9]",3829450,0,,,,,1.2638869,,Right Foot,,,,"[42.6, 51.4]",,Ground Pass,,34.09311,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,David Luiz Moreira Marinho,3956.0,Left Center Back,2,Paris Saint-Germain,131,['6c764fc1-849f-4c95-8d96-23eb0f595ac9'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.520,Pass,
,,,,,,,,,,,,,,,,,0.731238,,,,,,,,,,,,bccf518f-7487-436a-b81e-287d8a3e137a,31,,,"[49.0, 57.8]",3829450,0,,,,,0.6314535,,Right Foot,,,,"[55.7, 62.7]",,Ground Pass,,8.300602,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Right Center Midfield,2,Paris Saint-Germain,131,"['38735bb0-8129-4afb-91b1-6bc9c7e20f77', 'f70c7691-c6e8-4546-9754-eedacf1dfd1e']",19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:19.497,Pass,True
,,,,,,,,,,,,,,,,,1.5017,,,,,,,,,,,,2a4dd84f-3121-462d-80ad-d58f702a9bfd,35,,,"[53.9, 69.1]",3829450,0,,,,,-2.3194013,,Left Foot,,,,"[38.2, 52.2]",,Ground Pass,,23.067293,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Kick Off,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,2,Paris Saint-Germain,131,"['14a49955-41f2-42ad-94fa-455b71413186', '4f622af3-8c8c-446e-aca0-ead9c01b1d46']",21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:21.473,Pass,True
,,,,,,,,,,,,,,,,,1.48775,,,,,,,,,,,,1e1aa336-b750-4720-949d-1af4d1b2e4f1,39,,,"[33.2, 52.2]",3829450,0,,,,,-2.6195922,,Right Foot,,,,"[10.6, 39.2]",,Ground Pass,,26.072206,,,,Kevin Trapp,4440.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,Right Center Back,2,Paris Saint-Germain,131,"['9eaf0702-bef4-4915-b81d-3ae918d3cca8', 'd0d90295-8c24-4418-b958-73572b4db315']",24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.357,Pass,True
,,,,,,,,,,,,,,,,,1.132367,,,,,,,,,,,,f845b250-7022-48eb-bd68-c7e9c17b6e72,42,,,"[10.7, 38.8]",3829450,0,,,,,-1.0332097,,Right Foot,,,,"[23.1, 18.0]",,Ground Pass,,24.215698,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Kick Off,Kevin Trapp,4440.0,Goalkeeper,2,Paris Saint-Germain,131,['414e858b-0626-4c60-8528-43e697f3ac40'],26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:26.151,Pass,
,,,,,,,,,,,,,,,,,1.909123,,,,,,,,,,,,2e63c509-d34c-42a5-ac2b-fa972f0ffefd,45,,,"[30.4, 19.2]",3829450,0,,,,,1.3772832,,Left Foot,,,,"[37.2, 53.9]",,Ground Pass,,35.360004,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Kick Off,David Luiz Moreira Marinho,3956.0,Left Center Back,2,Paris Saint-Germain,131,['6bce1ba5-2871-4566-bf64-8e77cee895ae'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:30.808,Pass,
,,,,,,,,,,,,,,,,,1.435939,,,,,,,,,,,,11e33f44-7065-4948-84e7-c76d0e0ac087,48,,,"[38.2, 51.6]",3829450,0,,,,,-1.6443477,,Right Foot,,,,"[36.1, 23.1]",,Ground Pass,,28.577263,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,Right Center Back,2,Paris Saint-Germain,131,['cd067f9c-44a8-45ea-82cc-1c3c6402ed80'],34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:34.372,Pass,
,,,,,,,,,,,,,,,,,2.250609,,,,,,,,,,,,6990f52c-b602-402d-94d2-e9814302bfa9,51,,,"[36.2, 19.2]",3829450,0,,,True,,-1.1875848,,Right Foot,,,,"[43.9, 0.1]",,Ground Pass,,20.593689,,Injury Clearance,,,,,,,,,1,From Kick Off,David Luiz Moreira Marinho,3956.0,Left Center Back,2,Paris Saint-Germain,131,,39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:39.369,Pass,
,,,,,,,,,,,,,,,,,0.955901,,,,,,,,,,,,eec59c4d-2b9f-4283-83fe-6c1a3a463a31,52,,,"[76.7, 80.0]",3829450,0,,,,,-0.3568239,,,,,,"[93.6, 73.7]",,Low Pass,,18.036076,,Injury Clearance,,,,,,,,Throw-in,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,3,AS Monaco,129,,51,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:51.378,Pass,
,,,,,,,,,,,,,,,,,1.46658,,,,,,,,,,,,ebfdfef7-2e28-4968-99f8-2518545004cb,55,,,"[27.0, 12.7]",3829450,0,,,,,1.6462343,,Left Foot,,,,"[25.7, 29.9]",,Ground Pass,,17.249058,,,,Thiago Motta,4325.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,4,Paris Saint-Germain,131,['83c5bfc0-85e3-4ea5-8040-bf676d4e03ed'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:55.975,Pass,
,,,,,,,,,,,,,,,,,0.918975,,,,,,,,,,,,d5241ab0-d31e-416c-9f20-0b30689748a2,59,,,"[39.2, 32.5]",3829450,1,,,,,-1.7451444,,Left Foot,,,,"[36.1, 14.9]",,Ground Pass,,17.870926,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['a6236a6d-f6ac-4140-98cb-d045b85b4397'],3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:03.191,Pass,
,,,,,,,,,,,,,,,,,1.782581,,,,,,,,,,,,f245a69e-0d40-433a-abb1-b72e654dea47,62,,,"[30.3, 17.7]",3829450,1,,,,,1.7210319,,Right Foot,,,,"[23.7, 61.3]",,Ground Pass,,44.09671,,,,Thiago Emiliano da Silva,3295.0,,True,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,4,Paris Saint-Germain,131,['91d7a2ae-de6e-4b7d-88fc-4828519dd77a'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.125,Pass,
,,,,,,,,,,,,,,,,,1.154748,,,,,,,,,,,,1acfaee3-e6a1-46c2-aee2-a2b85de6c35e,65,,,"[24.5, 63.1]",3829450,1,,,,,-1.749891,,Right Foot,,,,"[20.3, 39.9]",,Ground Pass,,23.577108,,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['5810707d-9256-4e3c-a963-5cc7b074564a'],9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:09.117,Pass,
,,,,,,,,,,,,,,,,,0.849607,,,,,,,,,,,,a58b0f28-11f5-4a81-b874-9dc0f843918e,68,,,"[21.2, 37.7]",3829450,1,,,,,0.72625667,,Left Foot,,,,"[37.3, 52.0]",,Ground Pass,,21.533695,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['ce781959-e05b-4332-8003-d814bc362763'],11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:11.563,Pass,
,,,,,,,,,,,,,,,,,0.610193,,,,,,,,,,,,f41d5c20-0160-4669-8f76-89d5961baf56,71,,,"[37.9, 48.6]",3829450,1,,,,,-2.2560935,,Right Foot,,,,"[27.6, 36.0]",,Ground Pass,,16.274212,,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Center Midfield,4,Paris Saint-Germain,131,['e74fc4c3-cae0-4522-bf92-fe0c1e5a83f8'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:14.030,Pass,
,,,,,,,,,,,,,,,,,3.021637,,,,,,,,,,,,b08f9ed7-ffb0-4c02-a7d3-b9bdf116d453,74,,,"[30.3, 34.9]",3829450,1,,,,,0.8146296,,Left Foot,,,,"[71.8, 78.9]",,High Pass,,60.483467,,Out,,Serge Aurier,3481.0,,True,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['95071eb5-a77f-4f9b-b9ba-f3be6434a3d4'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.569,Pass,
,,,,,,,,,,,,,,,,,1.239835,,,,,,,,,,,,cd2d7dd7-3b20-4981-b794-53f6bd744b77,76,,,"[52.5, 0.1]",3829450,1,,True,,,0.39951548,,,,,,"[75.0, 9.6]",,High Pass,,24.42335,,,,Anthony Martial,20039.0,,,,,Throw-in,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,5,AS Monaco,129,['115584e3-f8cc-467b-9a91-fca81459af48'],29,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:29.690,Pass,
,,,,,,,,,,,,,,,,,0.057202,,,,,,,,,,,,7aacb54d-d18a-464f-a9a4-91334d71c603,80,,,"[78.9, 2.6]",3829450,1,,,,,0.15264933,,Right Foot,,,,"[82.8, 3.2]",,Low Pass,,3.945884,,Incomplete,,Stephan El Shaarawy,6979.0,,,,,,1,From Throw In,Anthony Martial,20039.0,Center Forward,5,AS Monaco,129,"['9f27f30f-d510-4f3d-945c-2dcbd6d1c179', 'eb670a1a-7e94-4e9e-860c-b2a9e84d4e94', 'ed4c3013-a81b-432c-855d-f87e3ba1f275']",32,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:32.622,Pass,True
,,,,,,,,,,,,,,,,,0.96661,,,,,,,,,,,,24a54caf-ecb1-40db-8fd5-051806a2a80d,84,,,"[50.3, 80.0]",3829450,1,,,,,-1.7433742,,,,,,"[48.4, 69.1]",,Low Pass,,11.064357,,,,Marco Verratti,3166.0,,,,,Throw-in,1,From Throw In,Serge Aurier,3481.0,Right Back,6,Paris Saint-Germain,131,['a4e7f772-8e72-44f0-8f74-a5b72c8d66e7'],41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:41.016,Pass,
,,,,,,,,,,,,,,,,,3.531209,,,,,,,,,,,,a90d3193-7350-4b34-8f0c-b3316cfeb9bf,87,,,"[42.8, 73.5]",3829450,1,,,,,-1.8568478,,Left Foot,,,,"[32.3, 37.8]",,Low Pass,,37.212093,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Right Center Midfield,6,Paris Saint-Germain,131,['df7c455e-cdb9-41bc-8837-5e7716e8c857'],43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:43.771,Pass,
,,,,,,,,,,,,,,,,,0.695447,,,,,,,,,,,,7ca0e271-20d4-4787-939b-e9e5965bed2e,90,,,"[30.0, 9.4]",3829450,1,,,,,1.896157,,Right Foot,,,,"[27.2, 17.7]",,Ground Pass,,8.759566,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,6,Paris Saint-Germain,131,['963c9644-c9f5-4d36-b433-582a40fa1e9e'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:47.947,Pass,
,,,,,,,,,,,,,,,,,1.023991,,,,,,,,,,,,b677ed0a-df60-4bb3-bf31-6f0d35aaa2e1,93,,,"[30.3, 20.8]",3829450,1,,,,,0.5819051,,Right Foot,,,,"[53.1, 35.8]",,Ground Pass,,27.291758,,,,Zlatan Ibrahimović,3672.0,,,,,,1,From Throw In,David Luiz Moreira Marinho,3956.0,Left Center Back,6,Paris Saint-Germain,131,['c094391c-f1c6-4975-b44a-040803be0cc6'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:51.565,Pass,
,,,,,,,,,,,,,,,,,1.327187,,,,,,,,,,,,796fea72-3175-4120-891f-1da4a7212e1c,97,,,"[55.4, 27.2]",3829450,1,,,,,-1.9951082,,Right Foot,,,,"[45.1, 4.4]",,Ground Pass,,25.018593,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,6,Paris Saint-Germain,131,['f3105dcb-63ba-4666-989b-505c8968892e'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:55.034,Pass,
,,,,,,,,,,,,,,,,,0.783538,,,,,,,,,,,,bf57a81c-cadc-4c3a-b90d-b97d4dfd6bd4,100,,,"[45.1, 2.5]",3829450,1,,,,,-0.03844259,,Left Foot,,,,"[60.7, 1.9]",,Ground Pass,,15.611534,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,6,Paris Saint-Germain,131,['5b26329f-46d0-4d50-a714-3434b547ab21'],57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:57.774,Pass,
,,,,,,,,,,,,,,,,,2.847076,,,,,,,,,,,,8c12909e-5f97-4e72-b69e-9bf7469332b5,103,,,"[59.8, 1.6]",3829450,1,,,,,2.5562782,,Right Foot,,,,"[25.4, 24.4]",,High Pass,,41.269844,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Edinson Roberto Cavani Gómez,4319.0,Left Wing,6,Paris Saint-Germain,131,['4b69ead9-c970-406c-93ce-3fac04ed6b5b'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:58.736,Pass,
,,,,,,,,,,,,,,,,,1.456152,,,,,,,,,,,,92c00d1b-d82b-4b04-883c-27a37ec92ba8,106,,,"[42.5, 34.5]",3829450,2,,,,,1.9524004,,Left Foot,,,,"[36.2, 50.2]",,Ground Pass,,16.916855,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,6,Paris Saint-Germain,131,['49fe06a9-3698-4cd5-8a42-9578f6038f92'],5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:05.838,Pass,
,,,,,,,,,,,,,,,,,2.177518,,,,,,,,,,,,81db7394-206d-45d0-bfde-914a2fc9b4f6,109,,,"[36.1, 52.5]",3829450,2,,,,,-1.5916266,,Right Foot,,,,"[35.3, 14.1]",,Ground Pass,,38.408333,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,6,Paris Saint-Germain,131,['d6b2bbf5-368d-4be0-9806-cbedee92128e'],8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:08.389,Pass,
,,,,,,,,,,,,,,,,,0.911319,,,,,,,,,,,,6dcfd81b-729e-4970-ae47-c9827db6a9a3,112,,,"[41.5, 16.7]",3829450,2,,,,,0.24069603,,Left Foot,,,,"[52.5, 19.4]",,Ground Pass,,11.326517,,,,Zlatan Ibrahimović,3672.0,,,,,,1,From Throw In,David Luiz Moreira Marinho,3956.0,Left Center Back,6,Paris Saint-Germain,131,['590f8e96-292b-4a61-90b9-e7bef62ffcd2'],12,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:12.178,Pass,
