50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.198905,,,,,,,,,,,,2a68f715-5c02-4c14-865a-f99a3d4161f8,3549,,,"[99.4, 27.9]",3829495,81,,,,,0.348771,,Right Foot,,,,"[100.5, 28.3]",Ground Pass,,1.17047,,Incomplete,,Claudio Beauvue,6600.0,,,Through Ball,True,,2,From Throw In,Alexandre Lacazette,3451.0,Right Center Forward,168,Lyon,137,"['3f8fbc22-3f30-4a55-992c-0ab4ce23f300', 'b32a2b64-445b-4742-a516-e225d4d60bd7']",38,,,,,,,,,,,,,,,,,,,Lyon,137,00:36:38.518,Pass,
,,,,,,,,,,,,,,,,,,,0.607086,,,,,,,,,,,,5412c5ea-be3b-4211-9fc0-e2da2d428ae4,3553,,,"[18.1, 48.3]",3829495,81,,,,,-2.0744226,,Right Foot,,,,"[15.4, 43.4]",Ground Pass,,5.5946403,,,,Mohamed Fofana,401455.0,,,,,Recovery,2,Regular Play,Hamari Traoré,3248.0,Right Back,169,Stade de Reims,156,"['9df64d03-a7dc-499e-926d-7d5d21ec7eb4', 'd7f69a42-0646-4f01-83fb-0a1b29468f95']",39,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:36:39.769,Pass,True
,,,,,,,,,,,,,,,,,,,2.390912,,,,,,,,,,,,f80500c3-7d23-4be5-afbd-ba2577d59821,3555,,,"[15.4, 43.4]",3829495,81,,,,,0.4376794,,Right Foot,,,,"[46.6, 58.0]",High Pass,,34.44706,,,,Theoson Jordan Siebatcheu,7375.0,,,,,,2,Regular Play,Mohamed Fofana,401455.0,Left Center Back,169,Stade de Reims,156,['00747bd1-db4a-4cf6-bdaa-8ca484525556'],40,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:36:40.376,Pass,
,,,,,,,,,,,,,,,,,,,1.8095,,,,,,,,,,,,5c3bd892-5398-4e6c-b2b9-e99874c5b3ae,3560,,,"[62.4, 33.8]",3829495,81,,True,,,1.8285675,,Right Foot,,,,"[56.6, 55.8]",Ground Pass,,22.751703,,,,Maxime Gonalons,6982.0,,,,,Free Kick,2,From Free Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,170,Lyon,137,['9cdc5e63-557c-4e29-a264-3592e7fc982b'],57,,,,,,,,,,,,,,,,,,,Lyon,137,00:36:57.809,Pass,
,,,,,,,,,,,,,,,,,,,1.252411,,,,,,,,,,,,35e283b5-f46a-42ba-836d-f44c63ce73dd,3562,,,"[57.0, 57.8]",3829495,82,,,,,0.7139152,,Right Foot,,,,"[78.7, 76.6]",Ground Pass,,28.711147,,,,Christophe Jallet,4410.0,,,,,,2,From Free Kick,Maxime Gonalons,6982.0,Right Center Back,170,Lyon,137,['365fc718-4590-4a23-b71b-7836aa54c0df'],1,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:01.481,Pass,
,,,,,,,,,,,,,,,,,,,0.867965,,,,,,,,,,,,98b43fad-da83-4409-a99f-b5ac1ba78fba,3566,,,"[68.3, 75.6]",3829495,82,,,,,-0.08391463,,Right Foot,,,,"[79.0, 74.7]",Ground Pass,,10.737783,,,,Rachid Ghezzal,3372.0,,,,,,2,From Free Kick,Christophe Jallet,4410.0,Right Back,170,Lyon,137,['a4152e88-39b3-4cf4-8b19-8ab979963c37'],6,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:06.921,Pass,
,,,,,,,,,,,,,,,,,,,1.799495,,,,,,,,,,,,acc06d50-6016-4882-9aed-a5797beeadbf,3573,,,"[64.4, 25.2]",3829495,82,,,,,1.0652657,,Left Foot,,,,"[79.4, 52.3]",Ground Pass,,30.974344,,,,Frédéric Bulot,7817.0,,,,,,2,Regular Play,Diego Rigonato Rodrigues,7363.0,Left Midfield,171,Stade de Reims,156,['a0c26a2a-8b71-4655-ac76-b801af02c539'],12,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:37:12.745,Pass,
,,,,,,,,,,,,,,,,,,,2.06831,,,,,,,,,,,,56f43150-64f4-460e-a755-e331fb433117,3577,,,"[85.2, 53.9]",3829495,82,,,,,0.6835843,,Right Foot,,,,"[103.0, 68.4]",Ground Pass,,22.95844,,,,Theoson Jordan Siebatcheu,7375.0,,,,,,2,Regular Play,Frédéric Bulot,7817.0,Right Midfield,171,Stade de Reims,156,['5d409e7b-247c-42c1-9074-908e69b902f8'],17,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:37:17.144,Pass,
,,,,,,,,,,,,,,,,,,,0.904213,,,,,,,,,,,,e6faf74d-b93d-4415-8efa-a1ace79a7c87,3581,,,"[116.8, 66.1]",3829495,82,,,,,-1.3868529,,Right Foot,True,,,"[120.0, 48.9]",Low Pass,,17.495142,,Out,,Grejohn Kyei,7367.0,,,,,,2,Regular Play,Theoson Jordan Siebatcheu,7375.0,Right Center Forward,171,Stade de Reims,156,"['3ebaf755-6cc4-4a56-9c23-15270dd238ed', 'e95ee15d-9753-4785-b225-0a18f4d785b5']",24,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:37:24.541,Pass,True
,,,,,,,,,,,,,,,,,,,3.26423,,,,,,,,,,,,7b6dd4f5-f6e7-4be3-8f05-484a4383e49b,3583,,,"[6.0, 36.0]",3829495,82,,True,,,-0.15499674,,Left Foot,,,,"[70.0, 26.0]",High Pass,,64.77654,,Incomplete,,Claudio Beauvue,6600.0,,,,,Goal Kick,2,From Goal Kick,Anthony Lopes,2947.0,Goalkeeper,172,Lyon,137,"['6f7f1c8e-18bc-41fd-93bd-640bffb37d60', '79001e33-3e1d-49cc-bbeb-e5c384fbe24a']",51,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:51.968,Pass,
,,,,,,,,,,,,,,,,,,,2.152256,,,,,,,,,,,,79001e33-3e1d-49cc-bbeb-e5c384fbe24a,3585,,,"[50.1, 54.1]",3829495,82,,,,,-0.10590153,,Head,,,,"[75.5, 51.4]",High Pass,,25.5431,,Incomplete,,Theoson Jordan Siebatcheu,7375.0,,,,,Recovery,2,From Goal Kick,Jaba Kankava,46801.0,Right Defensive Midfield,172,Lyon,137,"['0afc4e62-675f-4e88-a1d9-72a13205947e', '4bc4aca4-b407-42e3-8026-1df6b974483d', '7b6dd4f5-f6e7-4be3-8f05-484a4383e49b']",55,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:37:55.233,Pass,
,,,,,,,,,,,,,,,,,,,2.490295,,,,,,,,,,,,979d2199-c90a-400d-914c-fc3a748af709,3590,,,"[42.1, 29.7]",3829495,82,,,,,2.866598,,Right Foot,,,,"[14.1, 37.6]",Ground Pass,,29.093126,,,,Anthony Lopes,2947.0,,,,,,2,From Goal Kick,Maxime Gonalons,6982.0,Right Center Back,172,Lyon,137,['4dc02f3c-e1f9-4d42-8c75-333f350158c3'],58,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:58.405,Pass,
,,,,,,,,,,,,,,,,,,,3.088769,,,,,,,,,,,,e8075629-a9a6-4ab6-a036-bf5f58e11230,3593,,,"[15.1, 34.2]",3829495,83,,,,,-0.12855108,,Left Foot,,,,"[70.8, 27.0]",High Pass,,56.16342,,,,Claudio Beauvue,6600.0,,,,,,2,From Goal Kick,Anthony Lopes,2947.0,Goalkeeper,172,Lyon,137,['bc329286-121d-4632-9c33-21ac21e4a405'],2,,,,,,,,,,,,,,,,,,,Lyon,137,00:38:02.543,Pass,
,,,,,,,,,,,,,,,,,,,2.951894,,,,,,,,,,,,eca43b12-63ce-45c4-bf41-6d197d1879f7,3596,,,"[70.8, 27.0]",3829495,83,,,,True,0.8129601,,,,,,"[90.2, 47.5]",High Pass,,28.22428,,Incomplete,,Rachid Ghezzal,3372.0,,,,,,2,From Goal Kick,Claudio Beauvue,6600.0,Left Center Forward,172,Lyon,137,"['449a8e93-c629-4171-aaca-a398f03a88f7', 'a1c61b67-daa4-42ca-a2c3-fcd9e2d50ea7', 'e2f668ef-ac07-4a6a-bd58-92b269cb2758']",5,,,,,,,,,,,,,,,,,,,Lyon,137,00:38:05.632,Pass,True
,,,,,,,,,,,,,,,,,,,2.333689,,,,,,,,,,,,e2f668ef-ac07-4a6a-bd58-92b269cb2758,3599,,,"[29.9, 32.6]",3829495,83,,,,,-1.6213151,,Head,,,,"[29.0, 14.8]",High Pass,,17.822739,,,,Franck Signorino,40521.0,,,,,Recovery,2,From Goal Kick,Mohamed Fofana,401455.0,Left Center Back,172,Lyon,137,"['1db34693-2b3a-426c-a640-2f881680adbd', 'eca43b12-63ce-45c4-bf41-6d197d1879f7']",8,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:38:08.584,Pass,
,,,,,,,,,,,,,,,,,,,0.261461,,,,,,,,,,,,ab5a0acb-a193-4790-8708-9cef80dc85df,3603,,,"[29.9, 14.1]",3829495,83,,,,,0.11379201,,Left Foot,,,,"[33.4, 14.5]",Ground Pass,,3.522783,,Incomplete,,Prince Oniangué,4545.0,,,,,,2,From Goal Kick,Franck Signorino,40521.0,Left Back,172,Lyon,137,"['c219d555-f3c7-4f22-938c-3c16190699cb', 'f43b96f6-5881-4f19-a31f-0d84f01be571', 'fd61fb73-e71f-4265-828a-f23d77c87ee7']",11,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:38:11.006,Pass,True
,,,,,,,,,,,,,,,,,,,0.853363,,,,,,,,,,,,60e6e63a-6826-4924-affc-a37d04a01040,3611,,,"[77.4, 75.6]",3829495,83,,,,,-0.95423007,,Right Foot,,,,"[84.7, 65.3]",Ground Pass,,12.624579,,,,Claudio Beauvue,6600.0,,,,,Free Kick,2,From Free Kick,Christophe Jallet,4410.0,Right Back,173,Lyon,137,['174a4624-d1d6-497c-8ca1-e228bf3d4fef'],50,,,,,,,,,,,,,,,,,,,Lyon,137,00:38:50.058,Pass,
,,,,,,,,,,,,,,,,,,,0.103793,,,,,,,,,,,,047d0fb7-5da9-4959-92a0-13f4eab7587f,3616,,,"[84.7, 63.2]",3829495,83,,,,,2.55359,,Right Foot,,,,"[83.5, 64.0]",Ground Pass,,1.4422206,,Incomplete,,Rachid Ghezzal,3372.0,,,,,,2,From Free Kick,Claudio Beauvue,6600.0,Left Center Forward,173,Lyon,137,"['2df50f4e-ddad-4754-89e9-c35980b1375e', '42320b33-d1c1-474b-9bfd-dec04114094d', 'f0c3e9e9-f06e-43ab-a413-6c2e8eee596d']",51,,,,,,,,,,,,,,,,,,,Lyon,137,00:38:51.714,Pass,True
,,,,,,,,,,,,,,,,,,,1.356268,,,,,,,,,,,,54744f15-5296-42cf-9c2a-7e2503eed714,3625,,,"[77.5, 65.7]",3829495,84,,True,,,1.815775,,Left Foot,,,,"[75.6, 73.3]",Ground Pass,,7.8339005,,,,Christophe Jallet,4410.0,,,,,Free Kick,2,From Free Kick,Rachid Ghezzal,3372.0,Center Attacking Midfield,174,Lyon,137,['ef3588b7-26d9-449d-a38a-aa5b5d56286c'],23,,,,,,,,,,,,,,,,,,,Lyon,137,00:39:23.988,Pass,
,,,,,,,,,,,,,,,,,,,0.726242,,,,,,,,,,,,747c5fb0-4858-4d4b-86f5-583ce2999201,3627,,,"[82.8, 71.3]",3829495,84,,,,,-1.0101093,,Right Foot,,,,"[90.9, 58.4]",Ground Pass,,15.232203,,,,Steed Malbranque,40407.0,,,,,,2,From Free Kick,Christophe Jallet,4410.0,Right Back,174,Lyon,137,['0a822759-abc1-46e7-ba94-cac3fb6415d0'],28,,,,,,,,,,,,,,,,,,,Lyon,137,00:39:28.595,Pass,
,,,,,,,,,,,,,,,,,,,0.751601,,,,,,,,,,,,1dcbc11c-e3ae-40fe-a3c1-af7adc85111f,3629,,,"[90.9, 58.4]",3829495,84,,,,,-1.3790082,,No Touch,,,,"[92.9, 48.1]",Ground Pass,,10.492378,True,,,Claudio Beauvue,6600.0,,,,,,2,From Free Kick,Steed Malbranque,40407.0,Right Center Midfield,174,Lyon,137,['ca471295-a5cc-4831-b5ab-b7c3be11e9df'],29,,,,,,,,,,,,,,,,,,,Lyon,137,00:39:29.321,Pass,
,,,,,,,,,,,,,,,,,,,0.327669,,,,,,,,,,,,42b33c74-46c0-4902-90ef-6eeafdc4ca17,3631,,,"[92.9, 48.1]",3829495,84,,,,,0.32175055,,Left Foot,,,,"[97.7, 49.7]",Low Pass,,5.059644,,Incomplete,,Steed Malbranque,40407.0,,,,,,2,From Free Kick,Claudio Beauvue,6600.0,Left Center Forward,174,Lyon,137,"['7bb3cd22-61f6-485f-9dc1-057802f1466c', 'fb49e004-5a7e-4ab1-b0a4-5b29c43c312c']",30,,,,,,,,,,,,,,,,,,,Lyon,137,00:39:30.073,Pass,
,,,,,,,,,,,,,,,,,,,1.47147,,,,,,,,,,,,9dd5f981-2cc1-4043-a186-8fadf5e98171,3640,,,"[27.8, 26.8]",3829495,84,,,,,-0.7853982,,Right Foot,,,,"[44.5, 10.1]",Ground Pass,,23.617367,,,,Grejohn Kyei,7367.0,,,,,,2,Regular Play,Mickaël Tacalfred,7498.0,Right Center Back,175,Stade de Reims,156,['7a5e40fb-d776-43a7-adf6-ce6445981968'],32,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:39:32.464,Pass,
,,,,,,,,,,,,,,,,,,,1.480409,,,,,,,,,,,,2e87d6c8-ec5d-4581-9e02-d96d1fec59de,3642,,,"[44.5, 10.1]",3829495,84,,,,,1.4971592,,Left Foot,,,,"[45.4, 22.3]",Ground Pass,,12.233151,,,,Prince Oniangué,4545.0,,,,,,2,Regular Play,Grejohn Kyei,7367.0,Left Center Forward,175,Stade de Reims,156,['d9024fe3-de25-4fbc-9db8-6bca039ba698'],33,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:39:33.935,Pass,
,,,,,,,,,,,,,,,,,,,0.905399,,,,,,,,,,,,12b4503d-a237-4d83-a8af-ffcc70420a61,3650,,,"[46.4, 17.5]",3829495,84,,,,,-1.2259285,,Right Foot,,,,"[50.1, 7.2]",Ground Pass,,10.944405,,,,Grejohn Kyei,7367.0,,,,,,2,Regular Play,Prince Oniangué,4545.0,Left Defensive Midfield,175,Stade de Reims,156,"['0fa2ff34-391b-41c5-830a-43ef9bd509c3', '170abdff-b942-49a9-8c7d-b0050e622e13']",36,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:39:36.917,Pass,True
,,,,,,,,,,,,,,,,,,,0.769977,,,,,,,,,,,,d24eb4c7-72ee-413f-8a7b-653a9c1885ed,3653,,,"[56.5, 5.4]",3829495,84,,,,,0.60797334,,Left Foot,,,,"[73.6, 17.3]",High Pass,,20.833147,,Incomplete,,Frédéric Bulot,7817.0,,,,,,2,Regular Play,Grejohn Kyei,7367.0,Left Center Forward,175,Stade de Reims,156,"['0bba6612-e244-4033-881a-d0c1c8710f7a', 'f89729a2-b766-411a-8524-356b58ade140']",38,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:39:38.539,Pass,
,,,,,,,,,,,,,,,,,,,1.668422,,,,,,,,,,,,0bba6612-e244-4033-881a-d0c1c8710f7a,3655,,,"[46.5, 62.8]",3829495,84,,,,,-1.5208379,,Head,,,,"[48.1, 30.8]",High Pass,,32.039974,,,,Jordan Ferri,3118.0,,,,,Recovery,2,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,176,Lyon,137,"['1a2f5feb-77e8-4c8a-baf0-ceb66cfc395d', 'd24eb4c7-72ee-413f-8a7b-653a9c1885ed']",39,,,,,,,,,,,,,,,,,,,Lyon,137,00:39:39.309,Pass,
,,,,,,,,,,,,,,,,,,,0.053195,,,,,,,,,,,,495f5bd5-ef82-4d03-b753-43d10f3657e9,3659,,,"[57.2, 23.5]",3829495,84,,,,,-0.5317241,,Right Foot,,,,"[58.9, 22.5]",Ground Pass,,1.9723083,,Incomplete,,Alexandre Lacazette,3451.0,,,,,,2,Regular Play,Jordan Ferri,3118.0,Left Center Midfield,176,Lyon,137,"['40416a59-e990-463d-85ab-7d262ac0a85d', 'df20f759-3ffa-4404-9667-61a66d31a0b1']",45,,,,,,,,,,,,,,,,,,,Lyon,137,00:39:45.193,Pass,
,,,,,,,,,,,,,,,,,,,1.634825,,,,,,,,,,,,20b9b163-e3aa-4ae0-81e7-0effa109eed3,3662,,,"[51.2, 0.1]",3829495,84,,True,,,1.5893127,,,,,,"[50.8, 21.7]",Low Pass,,21.603703,,,,Corentin Tolisso,5480.0,,,,,Throw-in,2,From Throw In,Jérémy Morel,2983.0,Left Back,177,Lyon,137,['ceea6c00-cf3b-42ce-977c-ee28fb3891ec'],55,,,,,,,,,,,,,,,,,,,Lyon,137,00:39:55.361,Pass,
,,,,,,,,,,,,,,,,,,,1.755831,,,,,,,,,,,,4f26870f-6cdd-4efc-ad3e-f6fddd9af0e3,3664,,,"[50.8, 26.2]",3829495,84,,True,,,1.8719548,,Right Foot,,,,"[42.6, 52.6]",Ground Pass,,27.644167,,,,Maxime Gonalons,6982.0,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,177,Lyon,137,['7b1585a4-0e2d-43f4-bb90-7e054426ce2e'],56,,,,,,,,,,,,,,,,,,,Lyon,137,00:39:56.995,Pass,
,,,,,,,,,,,,,,,,,,,1.515586,,,,,,,,,,,,e974b424-27a3-4a63-9268-967f0bc6e7c1,3666,,,"[43.7, 54.5]",3829495,85,,,,,1.1744626,,Right Foot,,,,"[51.4, 72.9]",Ground Pass,,19.946178,,,,Christophe Jallet,4410.0,,,,,,2,From Throw In,Maxime Gonalons,6982.0,Right Center Back,177,Lyon,137,['98ce2836-ae75-4cde-8aee-a1dab297d0f5'],0,,,,,,,,,,,,,,,,,,,Lyon,137,00:40:00.162,Pass,
,,,,,,,,,,,,,,,,,,,1.376346,,,,,,,,,,,,c6683ee4-95b8-4e7e-aa4a-5179d6fc34c0,3669,,,"[50.4, 70.0]",3829495,85,,,,,-1.7089828,,Right Foot,,,,"[48.3, 54.9]",Ground Pass,,15.245327,,,,Corentin Tolisso,5480.0,,,,,,2,From Throw In,Christophe Jallet,4410.0,Right Back,177,Lyon,137,['b803d98f-deb4-47a8-a2e3-cae7e409130e'],5,,,,,,,,,,,,,,,,,,,Lyon,137,00:40:05.110,Pass,
,,,,,,,,,,,,,,,,,,,0.736107,,,,,,,,,,,,2dba304b-1630-4e3e-8dcc-ee808c9c6c79,3672,,,"[48.3, 54.9]",3829495,85,,,,,2.3403227,,Right Foot,,,,"[42.1, 61.3]",Ground Pass,,8.910667,,,,Maxime Gonalons,6982.0,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,177,Lyon,137,['2e67bfa4-31c1-4564-adfb-38a15d1e0343'],6,,,,,,,,,,,,,,,,,,,Lyon,137,00:40:06.526,Pass,
,,,,,,,,,,,,,,,,,,,2.020449,,,,,,,,,,,,fd6233f1-0918-450c-bf55-0dbb40dfe387,3675,,,"[42.1, 61.3]",3829495,85,,,,,-1.5905468,,Right Foot,,,,"[41.3, 20.8]",High Pass,,40.5079,,,,Samuel Yves Umtiti,5492.0,,True,,,,2,From Throw In,Maxime Gonalons,6982.0,Right Center Back,177,Lyon,137,['b3f15303-bfa9-4caa-8904-9c932298bc07'],8,,,,,,,,,,,,,,,,,,,Lyon,137,00:40:08.599,Pass,
,,,,,,,,,,,,,,,,,,,0.917508,,,,,,,,,,,,f5c0f0ae-b178-4d44-aa6f-ef84110b2790,3679,,,"[56.4, 12.6]",3829495,85,,,,,0.42700413,,Left Foot,,,,"[76.4, 21.7]",Ground Pass,,21.972939,,,,Jordan Ferri,3118.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,177,Lyon,137,"['4ec9a997-971f-40c8-bd92-580c0f162839', '625881d8-2b69-4272-ab24-7a88dea2d62f']",14,,,,,,,,,,,,,,,,,,,Lyon,137,00:40:14.390,Pass,True
,,,,,,,,,,,,,,,,,,,2.094859,,,,,,,,,,,,6cd90459-d212-48be-b6ed-0ee120363161,3683,,,"[78.2, 27.4]",3829495,85,,,,,1.9896191,,Right Foot,,,,"[71.3, 42.9]",Ground Pass,,16.966438,,,,Rachid Ghezzal,3372.0,,,,,,2,From Throw In,Jordan Ferri,3118.0,Left Center Midfield,177,Lyon,137,['7959665c-22a1-48f4-853c-e7d2a65664d9'],18,,,,,,,,,,,,,,,,,,,Lyon,137,00:40:18.018,Pass,
,,,,,,,,,,,,,,,,,,,1.822411,,,,,,,,,,,,6374f825-04ac-41da-acab-f333077c4551,3686,,,"[69.8, 45.4]",3829495,85,,,,,-1.5185564,,Left Foot,,,,"[70.6, 30.1]",Ground Pass,,15.320901,,,,Corentin Tolisso,5480.0,,,,,,2,From Throw In,Rachid Ghezzal,3372.0,Center Attacking Midfield,177,Lyon,137,['060b5db1-c807-4c6f-9747-bb07163947ac'],22,,,,,,,,,,,,,,,,,,,Lyon,137,00:40:22.021,Pass,
,,,,,,,,,,,,,,,,,,,2.034122,,,,,,,,,,,,5d11235d-dd7c-4c72-ac51-b634fd7c6ee7,3689,,,"[70.6, 30.1]",3829495,85,,,,,-1.123159,,Right Foot,,,,"[83.9, 2.4]",Ground Pass,,30.727512,,,,Jérémy Morel,2983.0,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,177,Lyon,137,['64c1ee21-9445-4be7-a9e2-23ffeae10510'],23,,,,,,,,,,,,,,,,,,,Lyon,137,00:40:23.980,Pass,
,,,,,,,,,,,,,,,,,,,0.80812,,,,,,,,,,,,f150f0b1-de70-490d-87b3-b41998ff035d,3692,,,"[83.9, 2.4]",3829495,85,,,,,0.12161902,,Left Foot,,,,"[92.9, 3.5]",Ground Pass,,9.066973,,Incomplete,,Alexandre Lacazette,3451.0,,,,,,2,From Throw In,Jérémy Morel,2983.0,Left Back,177,Lyon,137,"['6798efe5-5551-4df5-89cd-d0c48ccc8efa', '9b3daa36-7fd9-41e8-9541-9be34993de1d']",27,,,,,,,,,,,,,,,,,,,Lyon,137,00:40:27.060,Pass,
,,,,,,,,,,,,,,,,,,,1.383777,,,,,,,,,,,,e54ccdb9-62e6-4ea2-ae66-e8c21b475a01,3697,,,"[17.5, 77.2]",3829495,85,,,,,-1.7806771,,Left Foot,,,,"[13.9, 60.3]",Ground Pass,,17.279179,,,,Mickaël Tacalfred,7498.0,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Back,178,Stade de Reims,156,"['31aed2f9-4fbf-4593-be39-3fef8b9792db', 'c6175a11-3042-4f65-973a-8c024124f63d']",30,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:40:30.442,Pass,True
,,,,,,,,,,,,,,,,,,,3.560041,,,,,,,,,,,,6d854c22-b95c-4f6d-a82e-9e7e1f25bbfc,3699,,,"[13.9, 60.3]",3829495,85,,,,,0.32855317,,Right Foot,,,,"[62.3, 76.8]",High Pass,,51.135212,,,,Grejohn Kyei,7367.0,,,,,,2,Regular Play,Mickaël Tacalfred,7498.0,Right Center Back,178,Stade de Reims,156,['0c33f1cf-b18d-411d-97d0-bac73dd82e09'],31,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:40:31.826,Pass,
,,,,,,,,,,,,,,,,,,,0.902892,,,,,,,,,,,,983a4072-a924-4350-b530-0d878405de5e,3704,,,"[55.3, 63.8]",3829495,85,,,,,-2.7059097,,Right Foot,,,,"[43.7, 58.4]",Ground Pass,,12.795312,,,,Jaba Kankava,46801.0,,,,,,2,Regular Play,Grejohn Kyei,7367.0,Left Center Forward,178,Stade de Reims,156,"['0d47682b-0779-4c39-be3e-80a4d3a41ca4', '807f8e01-8eec-4140-b582-5c145fa53e69']",39,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:40:39.380,Pass,True
,,,,,,,,,,,,,,,,,,,1.270776,,,,,,,,,,,,427cbe69-491d-4f04-a0fa-d862a339e504,3707,,,"[49.3, 60.1]",3829495,85,,,,,0.9495518,,Right Foot,,,,"[62.9, 79.1]",Ground Pass,,23.365788,,,,Frédéric Bulot,7817.0,,,,,,2,Regular Play,Jaba Kankava,46801.0,Right Defensive Midfield,178,Stade de Reims,156,['d8c37858-6c64-46d0-9e80-def2abfb6028'],41,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:40:41.329,Pass,
,,,,,,,,,,,,,,,,,,,1.278093,,,,,,,,,,,,c5a987d3-0fb3-4582-ad7f-aa03c3e38a69,3710,,,"[64.7, 77.7]",3829495,85,,,,,-0.08572687,,Left Foot,,,,"[77.5, 76.6]",Low Pass,,12.847178,,,,Jaba Kankava,46801.0,,,,,,2,Regular Play,Frédéric Bulot,7817.0,Right Midfield,178,Stade de Reims,156,['49fccf07-5de8-4cbd-bb49-cafb005ef1b0'],44,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:40:44.825,Pass,
,,,,,,,,,,,,,,,,,,,1.167445,,,,,,,,,,,,f47b9014-d032-4656-bf5d-2e196a95adcf,3714,,,"[71.3, 64.9]",3829495,85,,,,,-0.35230872,,Left Foot,,,,"[84.9, 59.9]",Ground Pass,,14.489997,,,,Grejohn Kyei,7367.0,,,,,,2,Regular Play,Jaba Kankava,46801.0,Right Defensive Midfield,178,Stade de Reims,156,['a96fad8a-39b5-4e53-a609-5e9ec460dd18'],51,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:40:51.704,Pass,
,,,,,,,,,,,,,,,,,,,1.121289,,,,,,,,,,,,91507a9f-e5ee-46e1-a2b3-dad8cdcc34ec,3718,,,"[84.9, 60.4]",3829495,85,,,,,1.6728501,,Left Foot,,,,"[83.2, 77.0]",Ground Pass,,16.686821,,,,Frédéric Bulot,7817.0,,,,,,2,Regular Play,Grejohn Kyei,7367.0,Left Center Forward,178,Stade de Reims,156,['4c8b1ad3-2f95-4d8b-a17f-b67856356057'],53,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:40:53.244,Pass,
,,,,,,,,,,,,,,,,,,,1.444268,,,,,,,,,,,,8f0ef046-4fa2-4f16-ad46-da56a496dc5a,3721,,,"[98.7, 77.2]",3829495,85,,,,,-0.014813731,,Left Foot,,,,"[112.2, 77.0]",Ground Pass,,13.501481,,,,Hamari Traoré,3248.0,,,,,,2,Regular Play,Frédéric Bulot,7817.0,Right Midfield,178,Stade de Reims,156,['a1a504a9-0605-4dbd-8134-1b3c0a43ab03'],57,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:40:57.452,Pass,
