50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.697744,,,,,,,,,,,,,,7a0ebefc-7aba-4256-abfa-d65d64c07b34,17,,"[43.9, 8.7]",3900524,0,,,,,-1.8712735,,Right Foot,,,"[41.7, 1.6]",Ground Pass,,7.4330344,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Throw In,Walid Mesloub,7766.0,Left Center Midfield,3,Lorient,165,['4e4d7231-f650-4ea8-a27b-459aa0f7f74e'],21,,,,,,,,,,,,,,,,,Lorient,165,00:00:21.699,Pass,
,,,,,,,,,,,,,,,,,0.667048,,,,,,,,,,,,,,470b635c-e1d6-4a30-b9a3-2611d15a52c4,24,,"[73.7, 75.4]",3900524,0,,,,,2.9869921,,Right Foot,,,"[66.0, 76.6]",Ground Pass,,7.7929454,,,Alexandre Coeff,7428.0,,,,,,1,From Throw In,Khalid Boutaïb,5726.0,Right Center Forward,3,Lorient,165,['f57afa2e-acf0-4d03-abed-d9618bff09a0'],23,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:23.630,Pass,
,,,,,,,,,,,,,,,,,0.433641,,,,,,,,,,,,,,2e77cab9-401f-4d26-ba7a-3f1963a78248,27,,"[66.0, 76.6]",3900524,0,,,,,0.044415217,,Right Foot,,,"[75.0, 77.0]",Low Pass,,9.008884,Incomplete,,David Ducourtioux,401509.0,,,,,,1,From Throw In,Alexandre Coeff,7428.0,Right Back,3,Lorient,165,"['1af182e4-6e0e-48b9-abc9-3db5e7be5cb0', 'de809bdd-97be-4dfc-b70d-e5dd37716889']",24,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:24.308,Pass,
,,,,,,,,,,,,,,,,,3.578986,,,,,,,,,,,,,,aa143c9b-12f8-4845-8416-a2a7312d4f15,32,,"[54.8, 4.3]",3900524,0,,,,,0.04745039,,Left Foot,,,"[90.6, 6.0]",High Pass,,35.84034,Unknown,,Romain Philippoteaux,7338.0,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Lorient,165,['8f002a0d-a050-4616-8ed4-c974304d8ba9'],27,,,,,,,,,,,,,,,,,Lorient,165,00:00:27.833,Pass,
,,,,,,,,,,,,,,,,,2.951202,,,,,,,,,,,,,,5dd59480-1aac-4932-bca3-104dbe135451,36,,"[32.1, 76.3]",3900524,0,,,,,-0.060329385,,Right Foot,,,"[91.7, 72.7]",High Pass,,59.708626,,,Khalid Boutaïb,5726.0,,,,,Free Kick,1,From Free Kick,Jules Goda,7515.0,Goalkeeper,4,Gazélec Ajaccio,160,['c5972755-4fa8-458e-8c77-ad0c6d3db579'],51,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:51.901,Pass,
,,,,,,,,,,,,,,,,,0.920096,,,,,,,,,,,,,,a56eeaa4-af3e-4925-b7d7-954ce7de6aa6,38,,"[91.7, 72.7]",3900524,0,,,,True,-0.9988781,,,,,"[97.3, 64.0]",High Pass,,10.346497,Incomplete,,Mohamed Larbi,10616.0,,,,,,1,From Free Kick,Khalid Boutaïb,5726.0,Right Center Forward,4,Gazélec Ajaccio,160,"['b6d7f58e-9b8f-4b47-81f0-95b1fd3b5535', 'c6e54dd8-f951-4c7e-b7c5-1ef2da860b70', 'ccb208a3-479f-4766-946d-480247722447']",54,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:54.852,Pass,True
,,,,,,,,,,,,,,,,,1.099965,,,,,,,,,,,,,,44337f49-d90f-438c-b1b9-fd0c660a64f2,43,,"[24.2, 15.3]",3900524,0,,,,,-0.9124632,,Left Foot,,,"[34.1, 2.5]",Ground Pass,,16.18178,,,Romain Philippoteaux,7338.0,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,4,Gazélec Ajaccio,160,['21ada90e-1d73-4503-bb26-e305bff70bcd'],57,,,,,,,,,,,,,,,,,Lorient,165,00:00:57.296,Pass,
,,,,,,,,,,,,,,,,,2.528519,,,,,,,,,,,,,,8d8f4f7d-c79d-4578-b9d4-e58a28e73709,52,,"[76.5, 71.9]",3900524,1,,,,,2.9897847,,Right Foot,,,"[49.7, 76.0]",Ground Pass,,27.111805,,,Roderic Filippi,7808.0,,,,,,1,From Free Kick,David Ducourtioux,401509.0,Right Center Midfield,4,Gazélec Ajaccio,160,['4aa50c7a-760a-4c85-8224-1422c810e663'],2,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:02.728,Pass,
,,,,,,,,,,,,,,,,,2.912941,,,,,,,,,,,,,,cda2dd29-7598-41f4-b2e9-fd9650aab40d,54,,"[49.7, 76.0]",3900524,1,,,,,-2.5140069,,Right Foot,,,"[20.2, 54.6]",Ground Pass,,36.444614,,,Jules Goda,7515.0,,,,,,1,From Free Kick,Roderic Filippi,7808.0,Right Center Back,4,Gazélec Ajaccio,160,['5fc64f07-0b6f-44b6-bac0-fb9f1c278652'],5,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:05.257,Pass,
,,,,,,,,,,,,,,,,,1.700049,,,,,,,,,,,,,,393cb146-d792-41aa-8177-fbfcde5a64a0,57,,"[20.2, 54.6]",3900524,1,,,,,-1.2830883,,Right Foot,,,"[28.9, 25.2]",Ground Pass,,30.660234,,,Jérémie Bréchet,7603.0,,,,,,1,From Free Kick,Jules Goda,7515.0,Goalkeeper,4,Gazélec Ajaccio,160,['b9c47f60-b4fc-46af-bfef-544b5cf8e144'],8,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:08.205,Pass,
,,,,,,,,,,,,,,,,,2.404367,,,,,,,,,,,,,,73b79af1-717b-48c6-9ab9-c892f75b2ca3,60,,"[28.9, 25.2]",3900524,1,,,,,2.2643898,,Left Foot,,,"[14.6, 42.4]",Ground Pass,,22.368057,,,Jules Goda,7515.0,,,,,,1,From Free Kick,Jérémie Bréchet,7603.0,Left Center Back,4,Gazélec Ajaccio,160,['081380c2-9625-4d74-8855-100f9b257e0e'],9,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:09.985,Pass,
,,,,,,,,,,,,,,,,,2.293841,,,,,,,,,,,,,,5853cc59-cf49-43b4-bdab-2b9521d869a8,63,,"[16.8, 45.1]",3900524,1,,,,,1.3610017,,Right Foot,,,"[22.4, 71.4]",Ground Pass,,26.88959,,,Roderic Filippi,7808.0,,,,,,1,From Free Kick,Jules Goda,7515.0,Goalkeeper,4,Gazélec Ajaccio,160,['04674e50-4812-45ea-8b9e-67b9f2c68c0a'],12,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:12.567,Pass,
,,,,,,,,,,,,,,,,,1.999298,,,,,,,,,,,,,,e09e5839-df2a-43c1-ba92-060c766e320b,67,,"[30.6, 77.3]",3900524,1,,,,,0.07677189,,Right Foot,,,"[65.7, 80.0]",High Pass,,35.203693,Out,,Khalid Boutaïb,5726.0,,,,,,1,From Free Kick,Roderic Filippi,7808.0,Right Center Back,4,Gazélec Ajaccio,160,['36e17347-3028-429f-90ba-3a0abc54fe83'],16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:16.051,Pass,
,,,,,,,,,,,,,,,,,1.496346,,,,,,,,,,,,,,5c97f54a-f1b4-4332-bafc-e6b819fe3b70,69,,"[61.7, 0.1]",3900524,1,,,,,0.11825751,,,,,"[81.9, 2.5]",High Pass,,20.342075,Incomplete,,Romain Philippoteaux,7338.0,,,,,Throw-in,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Lorient,165,"['568b45c2-5eba-494a-84a6-afd1244f7fb6', 'f4930d4a-2218-4a35-9549-a8e2412419e6']",33,,,,,,,,,,,,,,,,,Lorient,165,00:01:33.469,Pass,
,,,,,,,,,,,,,,,,,1.2461,,,,,,,,,,,,,,f4930d4a-2218-4a35-9549-a8e2412419e6,71,,"[38.2, 77.6]",3900524,1,,,,True,-0.068269804,,,,,"[49.9, 76.8]",High Pass,,11.727319,Incomplete,,Khalid Boutaïb,5726.0,,,,,Recovery,1,From Throw In,Alexandre Coeff,7428.0,Right Back,5,Lorient,165,"['0c5402e2-c4ca-4072-80ed-aa4dab4c27fd', '4be60cf4-5762-4341-aafe-da2b89f49010', '5c97f54a-f1b4-4332-bafc-e6b819fe3b70', 'a2b7257e-15b9-41fb-a015-01665c64e4cc']",34,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:34.965,Pass,True
,,,,,,,,,,,,,,,,,0.913296,,,,,,,,,,,,,,a2b7257e-15b9-41fb-a015-01665c64e4cc,75,,"[70.2, 3.3]",3900524,1,,,,,0.7448798,,Head,,,"[77.9, 10.4]",Low Pass,,10.473777,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,Recovery,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Lorient,165,"['03bed6d4-a106-4b38-b628-39d242ad1968', '70e2b271-4af5-4272-96dd-f84729ab275c', 'f4930d4a-2218-4a35-9549-a8e2412419e6']",36,,,,,,,,,,,,,,,,,Lorient,165,00:01:36.211,Pass,
,,,,,,,,,,,,,,,,,0.721733,,,,,,,,,,,,,,03bed6d4-a106-4b38-b628-39d242ad1968,77,,"[42.2, 69.7]",3900524,1,,,,,-3.0137227,,Right Foot,,,"[35.2, 68.8]",High Pass,,7.05762,,,Roderic Filippi,7808.0,,,,,Recovery,1,From Throw In,Jérôme Le Moigne,401507.0,Center Defensive Midfield,5,Lorient,165,"['5cb386c0-de1f-44b7-8acd-fae6ac1362e9', 'a2b7257e-15b9-41fb-a015-01665c64e4cc']",37,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:37.125,Pass,
,,,,,,,,,,,,,,,,,2.944595,,,,,,,,,,,,,,76216819-f646-41c6-8d56-5e917254aaf6,80,,"[34.7, 67.0]",3900524,1,,,,,0.81713355,,Right Foot,,,"[46.9, 80.0]",High Pass,,17.828068,Out,,,,,,,,,1,From Throw In,Roderic Filippi,7808.0,Right Center Back,5,Lorient,165,['05459007-9ada-4df0-a3f6-e93425d5b41a'],37,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:37.846,Pass,True
,,,,,,,,,,,,,,,,,0.846348,,,,,,,,,,,,,,1f8ededd-081a-4c59-9d13-f4a62e56f22d,81,,"[73.2, 0.1]",3900524,1,,,,,1.6872878,,,,,"[72.1, 9.5]",Low Pass,,9.464143,,,Walid Mesloub,7766.0,,,,,Throw-in,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,6,Lorient,165,['a0a3d072-ed57-4ec1-90f3-3a2d19119603'],48,,,,,,,,,,,,,,,,,Lorient,165,00:01:48.958,Pass,
,,,,,,,,,,,,,,,,,0.995485,,,,,,,,,,,,,,63ffff7f-267d-4ac6-a3d8-e8c0d443493f,83,,"[72.3, 9.5]",3900524,1,,,,,-1.2637506,,Right Foot,,,"[74.9, 1.3]",Ground Pass,,8.602325,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Throw In,Walid Mesloub,7766.0,Left Center Midfield,6,Lorient,165,['1269bd9c-1a2d-4e24-94e8-7091535ba571'],49,,,,,,,,,,,,,,,,,Lorient,165,00:01:49.804,Pass,
,,,,,,,,,,,,,,,,,1.462422,,,,,,,,,,,,,,7f2f5f0b-ee81-4673-a96d-78d9dcc541d8,90,,"[34.3, 77.6]",3900524,1,,,,,3.0137227,,Right Foot,,,"[27.3, 78.5]",Ground Pass,,7.05762,,,Alexandre Coeff,7428.0,,,,,,1,From Throw In,David Ducourtioux,401509.0,Right Center Midfield,6,Lorient,165,['9fde9c06-e498-4175-905b-221ec5f217cc'],52,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:52.930,Pass,
,,,,,,,,,,,,,,,,,2.794088,,,,,,,,,,,,,,bb403912-a51a-40c3-9ae1-d19236bd8b52,92,,"[27.5, 78.5]",3900524,1,,,,,0.053141408,,Right Foot,,,"[55.7, 80.0]",High Pass,,28.239866,Out,,Khalid Boutaïb,5726.0,,,,,,1,From Throw In,Alexandre Coeff,7428.0,Right Back,6,Lorient,165,['63b87e31-6b80-4368-82cc-adccd25813c1'],54,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:54.392,Pass,
,,,,,,,,,,,,,,,,,1.656837,,,,,,,,,,,,,,dd9dd7f3-6f4f-4528-b2da-2cb2e7cacd0b,94,,"[63.4, 0.1]",3900524,1,,True,,,2.9372768,,,,,"[41.2, 4.7]",Low Pass,,22.671568,,,Zargo Touré,7211.0,,,,,Throw-in,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,7,Lorient,165,['3c3192d0-fb84-43a3-a1c7-24516a292ba9'],59,,,,,,,,,,,,,,,,,Lorient,165,00:01:59.672,Pass,
,,,,,,,,,,,,,,,,,0.764588,,,,,,,,,,,,,,4e85b036-301d-491c-b013-cf060bffe0ac,96,,"[41.2, 4.6]",3900524,2,,,,,-0.20152777,,Right Foot,,,"[50.5, 2.7]",Ground Pass,,9.492102,,,Walid Mesloub,7766.0,,,,,,1,From Throw In,Zargo Touré,7211.0,Left Center Back,7,Lorient,165,['8b75c34c-59e1-4b2d-91a4-181e47a558ad'],2,,,,,,,,,,,,,,,,,Lorient,165,00:02:02.885,Pass,
,,,,,,,,,,,,,,,,,0.983116,,,,,,,,,,,,,,af840fa8-451e-4221-9bf1-2bb56bab7d44,99,,"[50.5, 2.7]",3900524,2,,,,,3.1103528,,Right Foot,,,"[37.7, 3.1]",Ground Pass,,12.806249,,,Zargo Touré,7211.0,,,,,,1,From Throw In,Walid Mesloub,7766.0,Left Center Midfield,7,Lorient,165,['2aa69da1-2af4-4985-ba0a-3f936b4cb02a'],3,,,,,,,,,,,,,,,,,Lorient,165,00:02:03.696,Pass,
,,,,,,,,,,,,,,,,,0.858609,,,,,,,,,,,,,,7f546b01-d97f-4950-a512-491d93134ac9,102,,"[31.9, 5.8]",3900524,2,,,,,0.9886588,,Right Foot,,,"[37.1, 13.7]",Ground Pass,,9.457801,,,François Bellugou,3140.0,,,,,,1,From Throw In,Zargo Touré,7211.0,Left Center Back,7,Lorient,165,['419e65a0-114b-471d-9510-7e7a3d716a1a'],7,,,,,,,,,,,,,,,,,Lorient,165,00:02:07.245,Pass,
,,,,,,,,,,,,,,,,,1.009205,,,,,,,,,,,,,,b30cb19e-9ecb-41a5-a81e-a3291d33f2f2,106,,"[39.8, 12.8]",3900524,2,,,,,-0.68803257,,Right Foot,,,"[51.6, 3.1]",Ground Pass,,15.275144,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Throw In,François Bellugou,3140.0,Center Defensive Midfield,7,Lorient,165,['c956778d-1f63-43f3-88c1-4ffa9320216e'],11,,,,,,,,,,,,,,,,,Lorient,165,00:02:11.715,Pass,
,,,,,,,,,,,,,,,,,1.26354,,,,,,,,,,,,,,473f0209-2030-4627-8d91-81a3685fbba5,109,,"[47.7, 3.8]",3900524,2,,,,,2.7664857,,Left Foot,,,"[31.7, 10.1]",Ground Pass,,17.195639,,,Zargo Touré,7211.0,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,7,Lorient,165,['4fe523f3-e815-477b-8f6f-8a235baabdce'],14,,,,,,,,,,,,,,,,,Lorient,165,00:02:14.584,Pass,
,,,,,,,,,,,,,,,,,0.194492,,,,,,,,,,,,,,392e73a8-a939-4c05-8e60-d919c89901b3,112,,"[31.7, 10.1]",3900524,2,,,,,1.0217712,,Right Foot,,,"[36.9, 18.6]",High Pass,,9.964437,Incomplete,,,,,,,,,1,From Throw In,Zargo Touré,7211.0,Left Center Back,7,Lorient,165,['95e765a2-7734-4a9c-851b-1186698587ec'],17,,,,,,,,,,,,,,,,,Lorient,165,00:02:17.611,Pass,
,,,,,,,,,,,,,,,,,1.9839,,,,,,,,,,,,,,266028ff-aa02-41b9-86a6-5198127a7238,120,,"[120.0, 0.1]",3900524,2,,True,,,1.9163519,,Left Foot,,,"[103.8, 45.1]",High Pass,,47.82719,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Damjan Đoković,31911.0,Left Center Midfield,8,Gazélec Ajaccio,160,['97bc1b3d-9ec0-40c9-9900-2b0fcfbdee23'],37,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:37.060,Pass,
,,,,,,,,,,,,,,,,,1.632808,,,,,,,,,,,,,,8efa7776-7549-4c3d-81d2-01bfcb5203c2,123,,"[23.9, 36.4]",3900524,2,,,,,-0.00946344,,Right Foot,,,"[55.6, 36.1]",Low Pass,,31.70142,,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,From Counter,Romain Philippoteaux,7338.0,Left Midfield,9,Lorient,165,"['5aee8ac7-fba1-4ec3-af8c-c76f58ef0186', 'f5f874b0-4d88-4dfd-a295-4750ce232135']",40,,,,,,,,,,,,,,,,,Lorient,165,00:02:40.488,Pass,True
,,,,,,,,,,,,,,,,,1.368285,,,,,,,,,,,,,,1431f384-cafe-4a3e-b283-1f2a4daa58c6,126,,"[81.1, 34.4]",3900524,2,,,,,0.9104564,ca7ef8ae-33c4-4c70-a4cf-c55574250e1c,Right Foot,,,"[96.4, 54.1]",Ground Pass,,24.943537,,,Raphaël Adelino José Guerreiro,5209.0,True,,,,,1,From Counter,Benjamin Moukandjo Bilé,33178.0,Center Forward,9,Lorient,165,['414bda1c-bcfe-4f9f-b133-889147f68f55'],46,,,,,,,,,,,,,,,,,Lorient,165,00:02:46.134,Pass,
