50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.574293,,,,,,,,,,,b5f56a15-b808-4515-a154-a993fe01887c,18,,"[40.8, 74.6]",3900611,0,,,,,-0.17073521,,Right Foot,,,"[87.2, 66.6]",,High Pass,,47.084606,,,Incomplete,Julien Romain,402967.0,,,,,,1,From Kick Off,Mathieu Peybernes,23850.0,Right Back,2,Bastia,2736,"['9f0fe080-088a-488b-b141-3fe7b6be82b3', 'aea373ce-2816-4a18-9c0d-0a43e7315a20', 'c1722f09-a4f5-479c-8d2b-d0758764b45a']",7,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:07.965,Pass,True
,,,,,,,,,,,,,,,1.350598,,,,,,,,,,,232c7382-e778-46fb-9460-ea1de211e599,21,,"[84.7, 80.0]",3900611,0,,,,,-0.35937598,,,,,"[102.8, 73.2]",,Low Pass,,19.335201,,,Incomplete,François Kamano,3405.0,,,,,Throw-in,1,From Throw In,Mathieu Peybernes,23850.0,Right Back,3,Bastia,2736,"['4ec629f2-9a5a-4a96-8466-144b541e827d', '663b20cf-6676-41e8-95d8-4bac142fd201']",23,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:23.885,Pass,
,,,,,,,,,,,,,,,2.092042,,,,,,,,,,,7495300b-a5ef-4f8d-b65b-33ac079d877d,25,,"[17.9, 4.7]",3900611,0,,,,,0.26129577,,Left Foot,,,"[53.8, 14.3]",,High Pass,,37.161404,,,Incomplete,Vágner Silva de Souza,18953.0,,,,,,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,3,Bastia,2736,"['25a53989-022b-4601-8ee3-6dad0bd20ac8', '4420f245-9560-44ad-9015-d70fd0e32146']",26,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:26.549,Pass,
,,,,,,,,,,,,,,,1.258847,,,,,,,,,,,25a53989-022b-4601-8ee3-6dad0bd20ac8,27,,"[66.3, 65.8]",3900611,0,,,,,-0.9467733,,Head,,,"[78.9, 48.3]",,High Pass,,21.56409,,,,Axel Ngando,29875.0,,,,,Recovery,1,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,3,Bastia,2736,"['00d66db6-227f-402d-aba4-02df14a6dcef', '7495300b-a5ef-4f8d-b65b-33ac079d877d']",28,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:28.641,Pass,
,,,,,,,,,,,,,,,0.860259,,,,,,,,,,,d1e968b4-792b-409b-b077-cf8571f732fe,30,,"[78.7, 47.7]",3900611,0,,,,,-0.06792256,,Left Foot,,,"[93.4, 46.7]",,High Pass,,14.733974,,,,François Kamano,3405.0,,,,,,1,From Throw In,Axel Ngando,29875.0,Center Attacking Midfield,3,Bastia,2736,['e4c60691-25e4-4f35-a5c1-f670d5e2c482'],30,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:30.894,Pass,
,,,,,,,,,,,,,,,0.89891,,,,,,,,,,,fd2322dc-9be9-4102-bcf2-64dfa764fbbc,33,,"[93.6, 46.7]",3900611,0,,,,,-1.8127168,,Right Foot,,,"[89.8, 31.3]",,Ground Pass,,15.861904,,,,Julien Romain,402967.0,,,,,,1,From Throw In,François Kamano,3405.0,Right Wing,3,Bastia,2736,['751d5cdd-0a16-4ad7-9d27-2169ae7ac816'],31,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:31.794,Pass,
,,,,,,,,,,,,,,,2.496434,,,,,,,,,,,6394e193-653f-4dcc-8b1f-d5563d87fb42,36,,"[89.8, 31.3]",3900611,0,,,,,0.06798019,,Right Foot,,,"[113.3, 32.9]",,Low Pass,,23.554405,,,Incomplete,François Kamano,3405.0,,,,,,1,From Throw In,Julien Romain,402967.0,Center Forward,3,Bastia,2736,"['ae870024-e3c5-40e5-b991-c693ef6de157', 'f9a3b9ae-e90e-4578-88b6-2ec7963efdd5']",32,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:32.811,Pass,
,,,,,,,,,,,,,,,2.01984,,,,,,,,,,,0aba7a4d-c92b-4c7b-97a2-63c1b87a31ee,40,,"[14.7, 46.6]",3900611,0,,,,,1.0863184,,Keeper Arm,,,"[28.7, 73.2]",,Ground Pass,,30.059275,,,,Andrea Raggi,3374.0,,,,,,1,Regular Play,Danijel Subašić,3444.0,Goalkeeper,4,AS Monaco,129,['3e4ce075-48bc-45d8-895e-518fce3cbeae'],39,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:39.016,Pass,
,,,,,,,,,,,,,,,0.972437,,,,,,,,,,,25593bf5-2525-43fb-983c-d027f3b34da7,43,,"[33.9, 73.6]",3900611,0,,,,,0.30429596,,Right Foot,,,"[46.0, 77.4]",,Ground Pass,,12.682665,,,,Nabil Dirar,5727.0,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Back,4,AS Monaco,129,['9ce7e9fa-9804-4c50-80fa-b0ee8090bed6'],41,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:41.833,Pass,
,,,,,,,,,,,,,,,0.908818,,,,,,,,,,,1f7bc34f-a00d-4658-9edd-e9265ee710df,46,,"[50.2, 78.2]",3900611,0,,,,,-1.3909428,,Right Foot,,,"[52.0, 68.3]",,Ground Pass,,10.062305,,,,Mario Pašalić,11603.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,4,AS Monaco,129,['f61202cd-ada7-4abb-aee2-c0d4657a88af'],44,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:44.888,Pass,
,,,,,,,,,,,,,,,2.091721,,,,,,,,,,,23d8c2ec-348c-42bd-b7ed-5dfe3e50d1f2,50,,"[48.6, 69.5]",3900611,0,,,,,-2.308876,,Left Foot,,,"[31.5, 50.7]",,Ground Pass,,25.41358,,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,Regular Play,Mario Pašalić,11603.0,Center Attacking Midfield,4,AS Monaco,129,"['13a36c4c-ac88-4a0c-8e03-606f8c18dc37', 'dc5f5cb4-6508-4be5-9c2c-51ae529aa91d']",46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:46.789,Pass,True
,,,,,,,,,,,,,,,1.903389,,,,,,,,,,,27d5ed73-1666-4c0a-a5cf-f74fdfb37584,53,,"[33.5, 42.8]",3900611,0,,,,,-0.7024034,,Left Foot,,,"[64.1, 16.9]",,Ground Pass,,40.089523,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,4,AS Monaco,129,['8742e705-c33c-4810-b1ca-0597625e1dcf'],49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:49.852,Pass,
,,,,,,,,,,,,,,,1.275088,,,,,,,,,,,ea2f9dc3-5fea-4cac-a48c-35994ff1e6f7,61,,"[36.3, 73.6]",3900611,0,,,,,-3.0273383,,Right Foot,,,"[24.1, 72.2]",,Ground Pass,,12.280066,,,,Mathieu Peybernes,23850.0,,,,,,1,Regular Play,Lassana Coulibaly,3433.0,Right Defensive Midfield,4,AS Monaco,129,"['5d4bc8cc-94b4-467f-9c26-e6b4c41a58a1', '9c248d97-ecac-4a3b-893b-dbc80f686167']",57,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:57.496,Pass,True
,,,,,,,,,,,,,,,1.509916,,,,,,,,,,,870ab210-0325-4ec0-ae81-6feaf950684e,64,,"[25.1, 72.8]",3900611,1,,,,,-0.0111416,,Right Foot,,,"[61.0, 72.4]",,High Pass,,35.90223,,,Incomplete,François Kamano,3405.0,,,,,,1,Regular Play,Mathieu Peybernes,23850.0,Right Back,4,AS Monaco,129,"['2a79668c-2e05-4d03-9176-d0379d451156', 'e6acf1be-ec3d-49d5-a919-ba866f3d4b95']",0,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:00.860,Pass,
,,,,,,,,,,,,,,,1.549348,,,,,,,,,,,e5260cad-1532-4917-9969-9b1261d35286,71,,"[80.1, 8.5]",3900611,1,,,,,0.80307806,,Right Foot,,,"[105.1, 34.4]",,High Pass,,35.99736,,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Wing,5,AS Monaco,129,['fc6c2a3c-6d35-4389-b4cd-4ae271a1c42b'],47,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:47.441,Pass,
,,,,,,,,,,,,,,,1.133279,,,,,,,,,,,e56ae274-a90a-424d-86d0-ac437c3f1788,73,,"[67.5, 31.4]",3900611,1,,,,,1.5480729,,Right Foot,,,"[67.9, 49.0]",,Ground Pass,,17.604546,,,,Fábio Henrique Tavares,3247.0,,,,,Recovery,1,From Free Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,5,AS Monaco,129,['966e76de-f372-42b3-bde2-f73cf19b8356'],52,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:52.015,Pass,
,,,,,,,,,,,,,,,1.736484,,,,,,,,,,,938900e8-e14c-43b1-973f-1d193bf18309,76,,"[72.5, 50.7]",3900611,1,,,,,-0.6972736,,Right Foot,,,"[99.6, 28.0]",,High Pass,,35.351097,,,Incomplete,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,1,From Free Kick,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,5,AS Monaco,129,"['0a361b3a-e558-4948-8557-3aa8ae2038fa', '859e66af-dea8-4472-9c0b-22f754cef7fa']",55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:55.553,Pass,
,,,,,,,,,,,,,,,1.321039,,,,,,,,,,,7a535f35-d86a-45cf-9cde-ba2ff30838d2,79,,"[103.6, 0.1]",3900611,2,,,,,0.730178,,,,,"[114.1, 9.5]",,Low Pass,,14.092906,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,Throw-in,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,6,AS Monaco,129,['a83b7e6d-a780-4801-89ae-0e2fd603d10b'],1,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:01.586,Pass,
,,,,,,,,,,,,,,,1.052559,,,,,,,,,,,c4459618-c774-48e0-bb67-a2f1f6de5ef5,83,,"[115.1, 8.1]",3900611,2,,,,,-2.9479706,,Left Foot,,,"[104.9, 6.1]",,Ground Pass,,10.394229,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Wing,6,AS Monaco,129,"['147bc2c8-5b63-456a-83a1-2a6fbae30d01', 'd3b439b9-f471-4187-aa33-7eb396174a52']",3,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:03.702,Pass,True
,,,,,,,,,,,,,,,1.156374,,,,,,,,,,,44458acf-f193-4ee8-8285-1410096717cb,90,,"[114.1, 8.7]",3900611,2,,,,,1.7794781,,Left Foot,True,True,"[108.7, 34.2]",,Low Pass,,26.065495,,,Incomplete,,,,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,6,AS Monaco,129,['73537127-a062-40b5-af60-765ae2158600'],8,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:08.165,Pass,
,,,,,,,,,,,,,,,1.517479,,,,,,,,,,,cb0740b3-4cfa-4715-9bbd-2b8bdd46b935,92,,"[78.3, 22.3]",3900611,2,,,,,-0.7741627,,Right Foot,,,"[91.8, 9.1]",,Ground Pass,,18.880943,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,Recovery,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,6,AS Monaco,129,['07e859e3-49de-403a-9942-112e8e9fe9f3'],11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:11.569,Pass,
,,,,,,,,,,,,,,,1.484155,,,,,,,,,,,f65be01d-0e42-4036-b396-5dfba3a681e2,96,,"[85.0, 10.7]",3900611,2,,,,,2.7948952,,Left Foot,,,"[69.5, 16.3]",,Ground Pass,,16.480595,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Wing,6,AS Monaco,129,['97b79738-846e-49b3-8759-c965ee7aa93c'],14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:14.309,Pass,
,,,,,,,,,,,,,,,2.743189,,,,,,,,,,,4186baf9-b402-4209-a58b-978dc33118b1,100,,"[54.4, 19.9]",3900611,2,,,,,2.3078701,,Right Foot,,,"[23.9, 53.5]",,Ground Pass,,45.37852,,,,Danijel Subašić,3444.0,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,6,AS Monaco,129,['037ea22e-b553-4075-8dd4-f56df3a2558b'],18,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:18.158,Pass,
,,,,,,,,,,,,,,,3.311763,,,,,,,,,,,7bb813d5-b7f0-4fc2-b342-c147f8aecedb,103,,"[38.6, 55.1]",3900611,2,,,,,-0.72836983,,Right Foot,,,"[96.0, 3.9]",,High Pass,,76.91684,,,,Fábio Alexandre da Silva Coentrão,19047.0,,True,,,,1,From Throw In,Danijel Subašić,3444.0,Goalkeeper,6,AS Monaco,129,['7739a51d-d3c8-434f-9f0f-223f6f4d012b'],23,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:23.533,Pass,
,,,,,,,,,,,,,,,0.650575,,,,,,,,,,,d13ca870-69a7-443c-abb1-3adfaba772e3,106,,"[96.0, 3.9]",3900611,2,,,,,1.046877,,Right Foot,,,"[101.2, 12.9]",,Low Pass,,10.394229,,,Incomplete,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,6,AS Monaco,129,"['2906355a-2655-49a0-8118-c00e11e5f4be', 'c055380a-7cd1-4f26-9d77-e44bf2abea1c']",26,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:26.924,Pass,
,,,,,,,,,,,,,,,1.348209,,,,,,,,,,,f1e0ca7c-8565-42a8-8569-49f34ee54d52,109,,"[102.4, 0.1]",3900611,2,,,,,2.695487,,,,,"[93.2, 4.5]",,Low Pass,,10.198039,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,Throw-in,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Wing,7,AS Monaco,129,['c38837d5-152d-42bc-9af0-1d93cf33aefb'],31,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:31.112,Pass,
,,,,,,,,,,,,,,,0.640768,,,,,,,,,,,af49a250-8a28-4afe-9230-fbfa487327d5,113,,"[96.2, 4.9]",3900611,2,,,,,0.049546193,,Right Foot,,,"[108.3, 5.5]",,Ground Pass,,12.114867,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,7,AS Monaco,129,['f0eea630-7912-4548-8cbf-f52d478d5990'],33,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:33.736,Pass,
,,,,,,,,,,,,,,,1.706527,,,,,,,,,,,7e479b23-89d0-47d3-998d-6ce3b959efb8,116,,"[107.9, 5.5]",3900611,2,,,,,1.7112789,,Left Foot,,,"[105.1, 25.3]",,Ground Pass,,19.997,True,,Incomplete,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Wing,7,AS Monaco,129,"['3fb6024f-30d5-4ab4-af58-eef575796a4a', '660bc529-dac4-4247-8a9d-2230bf624acf']",35,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:35.041,Pass,
,,,,,,,,,,,,,,,1.646576,,,,,,,,,,,660bc529-dac4-4247-8a9d-2230bf624acf,118,,"[15.0, 54.8]",3900611,2,,,,,0.3926885,,Left Foot,,,"[31.9, 61.8]",,Ground Pass,,18.292349,,,,Gaël Danic,7349.0,,,,,Recovery,1,From Throw In,Mathieu Peybernes,23850.0,Right Back,7,AS Monaco,129,"['7e479b23-89d0-47d3-998d-6ce3b959efb8', '923cb669-f8e3-4c2f-af8b-b6a332a607a8']",36,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:36.747,Pass,
,,,,,,,,,,,,,,,1.713913,,,,,,,,,,,c9031c7f-7d23-4137-a078-906d1546bb31,121,,"[40.4, 56.4]",3900611,2,,,,,-0.8248514,,Left Foot,,,"[62.3, 32.7]",,Ground Pass,,32.26918,,,Incomplete,François Kamano,3405.0,,,,,,1,From Throw In,Gaël Danic,7349.0,Left Wing,7,AS Monaco,129,"['77fb103c-be14-44e9-aa00-68da64cbff29', '9b612b64-29ed-47af-9824-253af948dbc5']",39,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:39.279,Pass,
,,,,,,,,,,,,,,,0.799163,,,,,,,,,,,486d9c37-4d5c-4581-a899-8db6e7cb70da,125,,"[63.1, 45.4]",3900611,2,,,,,0.5585993,,Left Foot,,,"[73.5, 51.9]",,Ground Pass,,12.264175,,,Incomplete,Nabil Dirar,5727.0,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,7,AS Monaco,129,"['bf2b3266-334f-4705-ba6e-a3fe368c5ec5', 'fb2cc89d-73f9-4d1b-92f4-4f98e48eb5bc']",42,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:42.182,Pass,
,,,,,,,,,,,,,,,1.666052,,,,,,,,,,,19efa6a1-e5f6-46a1-8e6d-9729d4e8afac,132,,"[52.8, 0.1]",3900611,3,,,,,0.3715708,,,,,"[74.1, 8.4]",,High Pass,,22.860008,,,Incomplete,François Kamano,3405.0,,,,,Throw-in,1,From Throw In,Julian Palmieri,4508.0,Left Back,8,Bastia,2736,"['5e878516-bc53-4e17-a888-4ee4f9be05cc', 'efe47ef2-1eee-4a34-8f85-d30cc20350fb']",9,,,,,,,,,,,,,,,,,,Bastia,2736,00:03:09.157,Pass,
