50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.253478,,,,,,,,,,,,,64a4a7ba-14e3-4d80-999f-efc10e2ad814,15,,"[71.3, 17.3]",3900595,0,,,,-1.1659045,,Right Foot,,,,"[78.5, 0.5]",,Ground Pass,,18.277855,Out,Romain Philippoteaux,7338.0,,,,,,1,From Kick Off,Benjamin Jeannot,3552.0,Center Forward,2,Lorient,165,['73375ab7-26dd-4b52-a592-99429fa2e57b'],7,,,,,,,,,,,,,,,,Lorient,165,00:00:07.850,Pass,
,,,,,,,,,,,,,,,2.097056,,,,,,,,,,,,,573146a7-e69f-4b19-b1c5-ad279ae6c7c5,17,,"[42.6, 80.0]",3900595,0,,,,-1.5022763,,,,,,"[44.7, 49.4]",,High Pass,,30.671974,,Jean Michaël Seri,3359.0,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Right Back,3,OGC Nice,136,['d35204f5-d76d-46fd-8bc4-bf6cdfba2cc6'],14,,,,,,,,,,,,,,,,OGC Nice,136,00:00:14.755,Pass,
,,,,,,,,,,,,,,,1.97264,,,,,,,,,,,,,38768174-0191-4fa8-80aa-9e5615478024,21,,"[47.3, 47.9]",3900595,0,,,,-1.7062024,,Right Foot,,,,"[42.3, 11.2]",,Low Pass,,37.039032,,Niklas Hult,16056.0,,,,,,1,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,3,OGC Nice,136,"['926069a8-2a86-47e2-88d6-ccc66eead94c', 'fd1f2106-f34f-4551-adcc-4b297126e95c']",18,,,,,,,,,,,,,,,,OGC Nice,136,00:00:18.105,Pass,True
,,,,,,,,,,,,,,,1.183749,,,,,,,,,,,,,df7ab079-05c5-4960-b1f7-d30532bf2be4,24,,"[57.5, 8.1]",3900595,0,,,,2.0552742,,Left Foot,,,,"[50.5, 21.4]",,Ground Pass,,15.029637,,Nampalys Mendy,4506.0,,,,,,1,From Throw In,Niklas Hult,16056.0,Left Back,3,OGC Nice,136,['e98fa582-b51d-4c85-9c4d-8a570f0b178b'],24,,,,,,,,,,,,,,,,OGC Nice,136,00:00:24.187,Pass,
,,,,,,,,,,,,,,,1.139439,,,,,,,,,,,,,9a519761-cc7b-43a1-a3df-a814c1dddd03,27,,"[51.1, 26.1]",3900595,0,,,,1.3038833,,Right Foot,,,,"[54.6, 38.9]",,Ground Pass,,13.269891,,Vincent Koziello,4264.0,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,3,OGC Nice,136,['5740b603-23a1-455a-802c-72069441319a'],27,,,,,,,,,,,,,,,,OGC Nice,136,00:00:27.227,Pass,
,,,,,,,,,,,,,,,0.759491,,,,,,,,,,,,,ad0f476e-f8ee-44fd-85ef-72c3bfefd708,30,,"[54.6, 38.9]",3900595,0,,,,-2.0262475,,Right Foot,,,,"[52.2, 34.0]",,Ground Pass,,5.456189,,Nampalys Mendy,4506.0,,,,,,1,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,3,OGC Nice,136,['b1f11256-8c01-451c-ad2c-374c78930b2a'],29,,,,,,,,,,,,,,,,OGC Nice,136,00:00:29.138,Pass,
,,,,,,,,,,,,,,,2.011575,,,,,,,,,,,,,b41310d7-af71-4e63-83e2-5c150f868e3e,33,,"[51.8, 33.7]",3900595,0,,,,1.9505781,,Right Foot,,,,"[42.3, 57.5]",,Ground Pass,,25.625963,,Paul Baysse,4443.0,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,3,OGC Nice,136,['778550c4-b3fe-4b9d-98d3-d5092e237576'],30,,,,,,,,,,,,,,,,OGC Nice,136,00:00:30.308,Pass,
,,,,,,,,,,,,,,,1.41106,,,,,,,,,,,,,33965910-2014-434f-afc3-99c429a0070f,36,,"[47.3, 61.5]",3900595,0,,,,0.54786354,,Right Foot,,,,"[70.9, 75.9]",,Ground Pass,,27.646338,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Paul Baysse,4443.0,Right Center Back,3,OGC Nice,136,['6bf86537-4556-4b40-b288-b46acf9f7c1e'],33,,,,,,,,,,,,,,,,OGC Nice,136,00:00:33.453,Pass,
,,,,,,,,,,,,,,,1.538679,,,,,,,,,,,,,6ad24664-c935-4532-a534-86aabb103a4a,40,,"[77.0, 75.9]",3900595,0,,,,-0.7853982,,Right Foot,,,,"[95.6, 57.3]",,Ground Pass,,26.304373,Incomplete,Valère Germain,3210.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Right Back,3,OGC Nice,136,"['652cafaa-bbcc-4d69-91c5-e7234f7a380c', '7ea99aec-980d-47e0-99d4-80ae7705478c', 'e81e0064-71cd-4b91-976d-aa2b18484c0c']",35,,,,,,,,,,,,,,,,OGC Nice,136,00:00:35.743,Pass,True
,,,,,,,,,,,,,,,0.819577,,,,,,,,,,,,,7ea99aec-980d-47e0-99d4-80ae7705478c,42,,"[24.5, 22.8]",3900595,0,,,,-0.23441568,,Left Foot,,,,"[31.2, 21.2]",,Ground Pass,,6.8883963,,François Bellugou,3140.0,,,,,Recovery,1,Regular Play,Zargo Touré,7211.0,Left Center Back,4,Lorient,165,"['6ad24664-c935-4532-a534-86aabb103a4a', 'c4a4f6f8-c31e-4585-9d66-0e795d9a6baf']",37,,,,,,,,,,,,,,,,Lorient,165,00:00:37.281,Pass,
,,,,,,,,,,,,,,,1.656748,,,,,,,,,,,,,515f9188-c0ec-41c0-9ea7-925a8089a8b2,47,,"[30.5, 21.2]",3900595,0,,,,-1.0578061,,Right Foot,,,,"[39.4, 5.4]",,Ground Pass,,18.134222,,Romain Philippoteaux,7338.0,,,,,,1,Regular Play,François Bellugou,3140.0,Center Defensive Midfield,4,Lorient,165,['5781ce0b-6380-420c-9e8c-9560ead98188'],38,,,,,,,,,,,,,,,,Lorient,165,00:00:38.969,Pass,
,,,,,,,,,,,,,,,1.322108,,,,,,,,,,,,,aa876cea-78c1-407c-af26-383335314e71,50,,"[43.3, 4.7]",3900595,0,,,,0.3281199,,Left Foot,,,,"[71.5, 14.3]",,Low Pass,,29.789259,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Romain Philippoteaux,7338.0,Left Midfield,4,Lorient,165,['5acddaeb-a96d-42b3-a414-64c0d31ac3c9'],42,,,,,,,,,,,,,,,,Lorient,165,00:00:42.295,Pass,
,,,,,,,,,,,,,,,1.674036,,,,,,,,,,,,,818743d2-8cdb-4a6e-8c25-5f1a43a3212a,52,,"[71.5, 14.0]",3900595,0,,,,-1.9890207,,Right Foot,,,,"[68.7, 7.7]",,Low Pass,,6.8942003,,Walid Mesloub,7766.0,,,,,,1,Regular Play,Benjamin Jeannot,3552.0,Center Forward,4,Lorient,165,['6cd4da29-e214-4e30-b78a-0b4e8c52b76e'],43,,,,,,,,,,,,,,,,Lorient,165,00:00:43.617,Pass,
,,,,,,,,,,,,,,,0.71842,,,,,,,,,,,,,f4180e44-cf0b-42dd-b088-667a1ed3f133,55,,"[68.7, 7.7]",3900595,0,,,,0.46959993,,Right Foot,,,,"[75.4, 11.1]",,Ground Pass,,7.5133214,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Center Midfield,4,Lorient,165,['9ccabde6-41e3-4a6b-8902-14eaaa5c850e'],45,,,,,,,,,,,,,,,,Lorient,165,00:00:45.371,Pass,
,,,,,,,,,,,,,,,1.89819,,,,,,,,,,,,,eb1fa719-b9d1-4989-9281-4f5441ec93b6,61,,"[76.4, 20.7]",3900595,0,,,,2.070143,,Right Foot,,,,"[66.2, 39.4]",,Ground Pass,,21.30094,,François Bellugou,3140.0,,,,,Free Kick,1,From Free Kick,Walid Mesloub,7766.0,Left Center Midfield,5,Lorient,165,['5ea71765-f07a-425c-b3ce-5dfece18bc8a'],58,,,,,,,,,,,,,,,,Lorient,165,00:00:58.574,Pass,
,,,,,,,,,,,,,,,2.361052,,,,,,,,,,,,,cf5a7701-92e2-4c4d-8576-e541dc3be817,64,,"[63.4, 45.9]",3900595,1,,,,-1.9124943,,Right Foot,,,,"[54.9, 22.0]",,Ground Pass,,25.366514,,Zargo Touré,7211.0,,,,,,1,From Free Kick,François Bellugou,3140.0,Center Defensive Midfield,5,Lorient,165,['0969f69c-1608-4d8a-8fee-3fa4237aebf8'],2,,,,,,,,,,,,,,,,Lorient,165,00:01:02.772,Pass,
,,,,,,,,,,,,,,,1.082532,,,,,,,,,,,,,8bcac358-de29-4b8d-b447-55276ea0f601,67,,"[56.6, 20.9]",3900595,1,,,,-0.811785,,Right Foot,,,,"[73.2, 3.4]",,Ground Pass,,24.120737,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Free Kick,Zargo Touré,7211.0,Left Center Back,5,Lorient,165,['953b2c9c-f0d4-4eb6-b1a6-b29386b011b8'],6,,,,,,,,,,,,,,,,Lorient,165,00:01:06.839,Pass,
,,,,,,,,,,,,,,,0.939878,,,,,,,,,,,,,abb2d0e2-db80-46c3-9592-de2f92ea3172,70,,"[82.2, 7.1]",3900595,1,,,,1.5295826,,Left Foot,,,,"[82.6, 16.8]",,Ground Pass,,9.708244,,Walid Mesloub,7766.0,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Lorient,165,['12ba36a5-fced-4406-ba24-8b833f9d7c79'],10,,,,,,,,,,,,,,,,Lorient,165,00:01:10.364,Pass,
,,,,,,,,,,,,,,,0.858074,,,,,,,,,,,,,208cf55a-22c4-485c-bd4b-a5e81714fd2f,73,,"[82.6, 16.8]",3900595,1,,,,-0.9590694,,Right Foot,,,,"[92.0, 3.4]",,Ground Pass,,16.368261,,Romain Philippoteaux,7338.0,,,,,,1,From Free Kick,Walid Mesloub,7766.0,Left Center Midfield,5,Lorient,165,['278129c1-e9a6-4c34-986e-e36e275a5a3c'],12,,,,,,,,,,,,,,,,Lorient,165,00:01:12.268,Pass,
,,,,,,,,,,,,,,,1.252961,,,,,,,,,,,,,1c7b592e-a0f3-4333-aae9-96dbe61aa65c,80,,"[106.3, 5.2]",3900595,1,,,,1.0055664,,Left Foot,,,,"[120.0, 26.8]",,High Pass,,25.578312,Out,,,,,,,,1,From Free Kick,Romain Philippoteaux,7338.0,Left Midfield,5,Lorient,165,,15,,,,,,,,,,,,,,,,Lorient,165,00:01:15.548,Pass,
,,,,,,,,,,,,,,,2.559212,,,,,,,,,,,,,949616c7-4b79-46b4-8cd8-4d58427d9032,81,,"[6.0, 36.0]",3900595,1,True,,,-1.0008168,,Right Foot,,,,"[25.1, 6.2]",,Ground Pass,,35.395622,,Niklas Hult,16056.0,,,,,Goal Kick,1,From Goal Kick,Yoan Cardinale,4257.0,Goalkeeper,6,OGC Nice,136,['fbcdde89-0a00-4990-aabd-bf460a2af0e9'],23,,,,,,,,,,,,,,,,OGC Nice,136,00:01:23.753,Pass,
,,,,,,,,,,,,,,,1.252918,,,,,,,,,,,,,271d2d45-b787-4a71-a559-e9b78c51b056,83,,"[32.5, 3.2]",3900595,1,,,,1.2151605,,Left Foot,,,,"[39.0, 20.7]",,Ground Pass,,18.668154,,Jean Michaël Seri,3359.0,,,,,,1,From Goal Kick,Niklas Hult,16056.0,Left Back,6,OGC Nice,136,['ddfd87ee-02c6-4877-835f-7368da5ed3d8'],28,,,,,,,,,,,,,,,,OGC Nice,136,00:01:28.732,Pass,
,,,,,,,,,,,,,,,2.386724,,,,,,,,,,,,,52dbbfb3-f98d-4212-92dd-e6b654516550,86,,"[42.4, 24.0]",3900595,1,,,,0.22696751,,Right Foot,,,,"[85.7, 34.0]",,High Pass,,44.439735,Incomplete,Valère Germain,3210.0,,,,,,1,From Goal Kick,Jean Michaël Seri,3359.0,Left Center Midfield,6,OGC Nice,136,"['92a868b5-fb02-4e67-b41f-01f2ae0b4e0f', 'c5ed7038-c138-47ee-900e-29c26852f162']",31,,,,,,,,,,,,,,,,OGC Nice,136,00:01:31.973,Pass,
,,,,,,,,,,,,,,,0.164711,,,,,,,,,,,,,92a868b5-fb02-4e67-b41f-01f2ae0b4e0f,88,,"[34.4, 46.1]",3900595,1,,,,-0.8734055,,Head,,,,"[37.5, 42.4]",,High Pass,,4.8270073,Incomplete,François Bellugou,3140.0,,,,,Recovery,1,From Goal Kick,Zargo Touré,7211.0,Left Center Back,6,OGC Nice,136,"['52dbbfb3-f98d-4212-92dd-e6b654516550', '8544aa89-336f-4425-85ef-c0cbfcbe23c7', 'c08f9cdb-418b-4db7-b057-3468ad757e5a']",34,,,,,,,,,,,,,,,,Lorient,165,00:01:34.359,Pass,
,,,,,,,,,,,,,,,0.855447,,,,,,,,,,,,,5049f1df-d4f3-4311-9b3b-35913fa18891,91,,"[43.1, 40.5]",3900595,1,,,,1.0902727,,Right Foot,,,,"[48.0, 49.9]",,Low Pass,,10.6004715,,Didier Ndong Ibrahim,22587.0,,,,,Recovery,1,Regular Play,Walid Mesloub,7766.0,Left Center Midfield,7,Lorient,165,['550eecbc-976a-4d9c-82e3-946c3e97608e'],36,,,,,,,,,,,,,,,,Lorient,165,00:01:36.032,Pass,
,,,,,,,,,,,,,,,0.977893,,,,,,,,,,,,,9ef6d0a1-630a-4ed2-b79b-a276892fd629,94,,"[45.0, 51.3]",3900595,1,,,,1.5497468,,Right Foot,,,,"[45.2, 60.8]",,Ground Pass,,9.502105,,Yann Jouffre,3102.0,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Center Midfield,7,Lorient,165,['9f052f17-f9b6-443d-8cc5-77ed061c32c9'],37,,,,,,,,,,,,,,,,Lorient,165,00:01:37.986,Pass,
,,,,,,,,,,,,,,,1.118744,,,,,,,,,,,,,24e4f659-2552-4c97-a937-e8506cdbb05d,97,,"[44.0, 61.5]",3900595,1,,,,2.5698159,,Left Foot,,,,"[32.5, 68.9]",,Ground Pass,,13.67516,,Lamine Gassama,6335.0,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,7,Lorient,165,['757e6c0d-ecda-4159-a1ef-60ddacf1ed96'],40,,,,,,,,,,,,,,,,Lorient,165,00:01:40.433,Pass,
,,,,,,,,,,,,,,,2.636878,,,,,,,,,,,,,1d994871-d604-4570-893d-d1eae5dda40a,101,,"[32.2, 67.4]",3900595,1,,,,0.20863104,,Right Foot,,,,"[76.6, 76.8]",,High Pass,,45.38414,Incomplete,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,7,Lorient,165,"['4bfde88e-c962-499b-95ec-052f68e82938', '4f544dce-2ed7-4a2d-9013-6b0cf9dcf9b9', '84988496-ee27-4a20-bd75-5d9eb3a38d6b']",42,,,,,,,,,,,,,,,,Lorient,165,00:01:42.520,Pass,True
,,,,,,,,,,,,,,,0.994833,,,,,,,,,,,,,4bfde88e-c962-499b-95ec-052f68e82938,104,,"[43.5, 3.3]",3900595,1,,,True,-0.15741688,,,,,,"[49.8, 2.3]",,High Pass,,6.3788714,,Niklas Hult,16056.0,,,,,Recovery,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,8,OGC Nice,136,"['1d994871-d604-4570-893d-d1eae5dda40a', '4f6c8ea7-726a-4199-b3e7-71d8b98607f7', '78bd7915-7656-4240-816b-b7fe23746333']",45,,,,,,,,,,,,,,,,OGC Nice,136,00:01:45.157,Pass,True
,,,,,,,,,,,,,,,1.684835,,,,,,,,,,,,,40ad812a-9c55-457e-9942-5f775c8c5f84,110,,"[43.5, 0.1]",3900595,1,,,,2.886657,,,,,,"[27.0, 4.4]",,Low Pass,,17.0511,,Maxime Le Marchand,3229.0,,,,,Throw-in,1,From Throw In,Niklas Hult,16056.0,Left Back,9,OGC Nice,136,['a9b99ed6-d01c-4085-83a4-4a5ce7f306f2'],53,,,,,,,,,,,,,,,,OGC Nice,136,00:01:53.494,Pass,
,,,,,,,,,,,,,,,1.889221,,,,,,,,,,,,,4541bb81-c28a-4e08-81ef-bdb91a04b425,113,,"[28.5, 6.2]",3900595,1,,,,1.5675069,,Left Foot,,,,"[28.6, 36.6]",,Ground Pass,,30.400164,,Paul Baysse,4443.0,,,,,,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,9,OGC Nice,136,['695e19e8-81a3-4c0a-8c7c-6f17f0a1e86d'],56,,,,,,,,,,,,,,,,OGC Nice,136,00:01:56.643,Pass,
,,,,,,,,,,,,,,,2.164173,,,,,,,,,,,,,12dfcf22-eded-46cd-8c19-2b974333fdd7,116,,"[33.7, 39.5]",3900595,1,,,,1.345195,,Left Foot,,,,"[40.7, 70.0]",,Ground Pass,,31.29297,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Paul Baysse,4443.0,Right Center Back,9,OGC Nice,136,['56b97c19-6e0c-45f9-8c52-71890cadf428'],59,,,,,,,,,,,,,,,,OGC Nice,136,00:01:59.858,Pass,
,,,,,,,,,,,,,,,1.302321,,,,,,,,,,,,,1d88af8a-6404-42f6-b7c8-b473fd4f7ca3,119,,"[42.0, 69.4]",3900595,2,,,,-1.9078518,,Right Foot,,,,"[37.9, 57.7]",,Ground Pass,,12.39758,,Paul Baysse,4443.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Right Back,9,OGC Nice,136,['4f2fa4d2-38f1-44ad-8614-7bd3c5832303'],3,,,,,,,,,,,,,,,,OGC Nice,136,00:02:03.371,Pass,
,,,,,,,,,,,,,,,0.814416,,,,,,,,,,,,,d2f74702-ff33-44e4-8fcd-e24dc67ddcb4,122,,"[40.4, 57.0]",3900595,2,,,,-0.5203553,,Right Foot,,,,"[49.3, 51.9]",,Ground Pass,,10.25768,,Nampalys Mendy,4506.0,,,,,,1,From Throw In,Paul Baysse,4443.0,Right Center Back,9,OGC Nice,136,['b93af8ec-ec44-4ae2-b1db-06f74c4b7212'],5,,,,,,,,,,,,,,,,OGC Nice,136,00:02:05.567,Pass,
