50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.473745,,,,,,,,,,,f4255fa9-76b0-43a5-afb2-8a60733c498a,17,,"[14.1, 43.9]",3829435,0,,,,,-0.36279628,,Right Foot,,,,"[73.9, 21.2]",,High Pass,,63.963505,Incomplete,,Mehdi Zeffane,3195.0,,,,,,,1,From Kick Off,Benoît Guy Robert Costil,3354.0,Goalkeeper,2,Rennes,134,"['043a9a6a-aee9-4d96-ad24-12d24bb3d07f', '239a1f91-01b4-4a35-8510-bd1089f9aece']",14,,,,,,,,,,,,,,,,,Rennes,134,00:00:14.157,Pass,
,,,,,,,,,,,,,,,,2.437876,,,,,,,,,,,239a1f91-01b4-4a35-8510-bd1089f9aece,19,,"[46.2, 58.9]",3829435,0,,,,,0.58047265,,Head,,,,"[77.0, 79.1]",,High Pass,,36.833138,Out,,Nabil Fekir,2948.0,,,,,,Recovery,1,From Kick Off,Rafael Pereira da Silva,3156.0,Right Back,2,Rennes,134,"['35842471-de5b-4548-bac0-6ad0d32fbc74', 'f4255fa9-76b0-43a5-afb2-8a60733c498a']",17,,,,,,,,,,,,,,,,,Lyon,137,00:00:17.630,Pass,
,,,,,,,,,,,,,,,,2.108142,,,,,,,,,,,f41e5664-7a28-43e2-b933-f4d899b01786,21,,"[46.8, 0.1]",3829435,0,,,,,0.20732243,,,,,,"[75.8, 6.2]",,High Pass,,29.634607,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Ludovic Baal,2985.0,Left Wing Back,3,Rennes,134,['609a2b85-162c-46de-88fc-8998e963eee4'],30,,,,,,,,,,,,,,,,,Rennes,134,00:00:30.670,Pass,
,,,,,,,,,,,,,,,,1.055573,,,,,,,,,,,609a2b85-162c-46de-88fc-8998e963eee4,23,,"[44.3, 73.9]",3829435,0,,,,True,0.0,,,,,,"[44.3, 73.9]",,High Pass,,0.0,,,Rafael Pereira da Silva,3156.0,,,,,,Recovery,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,"['347e9a93-d156-4fdf-9f15-70f82a3517c5', 'c8a8f185-18f1-42c9-8b30-f2ad8325ba5d', 'f41e5664-7a28-43e2-b933-f4d899b01786']",32,,,,,,,,,,,,,,,,,Lyon,137,00:00:32.778,Pass,True
,,,,,,,,,,,,,,,,0.082055,,,,,,,,,,,d20736e7-7903-4b98-826c-b1a3314011b0,28,,"[39.7, 75.3]",3829435,0,,,,,-0.38050637,,Right Foot,,,,"[42.2, 74.3]",,Low Pass,,2.6925824,Incomplete,,,,,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,4,Lyon,137,"['1e16602e-6471-461b-be20-e62ea81ac4f3', '8a8c5ad9-0b8d-43a2-ba27-8a5799f30b75']",35,,,,,,,,,,,,,,,,,Lyon,137,00:00:35.139,Pass,True
,,,,,,,,,,,,,,,,1.112514,,,,,,,,,,,01ad95fc-e662-482f-9ac8-212f7dc67470,35,,"[31.6, 72.6]",3829435,0,,,,,-2.2726886,,Right Foot,,,,"[21.2, 60.3]",,Ground Pass,,16.107452,,,Mapou Yanga-Mbiwa,4463.0,,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,4,Lyon,137,['f2f00282-8b79-4a2e-9f3e-c30f32e56f25'],37,,,,,,,,,,,,,,,,,Lyon,137,00:00:37.853,Pass,
,,,,,,,,,,,,,,,,2.23352,,,,,,,,,,,7d6bc193-11af-4c52-a28a-191659171409,39,,"[19.9, 57.0]",3829435,0,,,,,-2.3282688,,Right Foot,,,,"[2.5, 38.6]",,Ground Pass,,25.324297,,,Anthony Lopes,2947.0,,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,"['80eca2c7-13ac-4b16-9d88-074236bf660f', 'd3f12d7f-b19b-445f-a71f-46e4b86d7df6']",39,,,,,,,,,,,,,,,,,Lyon,137,00:00:39.682,Pass,True
,,,,,,,,,,,,,,,,2.749813,,,,,,,,,,,35b7d720-2fe2-493d-b281-a7b987814bc6,42,,"[3.3, 38.7]",3829435,0,,,,,-1.129109,,Left Foot,,,,"[18.1, 7.4]",,Low Pass,,34.62268,,,Henri Bedimo Nsamè,4895.0,,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,4,Lyon,137,"['7dd28cd4-e741-424b-8365-d36cf89bf0ca', 'c78533f2-776e-46fc-8d4e-2f1520900b22']",41,,,,,,,,,,,,,,,,,Lyon,137,00:00:41.915,Pass,True
,,,,,,,,,,,,,,,,1.629115,,,,,,,,,,,14a8a12a-b777-4b9c-b3c5-27c56657975f,45,,"[17.4, 4.1]",3829435,0,,,,,0.05363977,,Left Foot,,,,"[47.2, 5.7]",,High Pass,,29.842922,,,Alexandre Lacazette,3451.0,,,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,4,Lyon,137,['6b412cdc-a642-466f-909b-8b07bebabc15'],47,,,,,,,,,,,,,,,,,Lyon,137,00:00:47.337,Pass,
,,,,,,,,,,,,,,,,2.164003,,,,,,,,,,,4d995d31-daca-46b2-8acb-c4eb3bb0eb65,50,,"[35.1, 3.9]",3829435,0,,,,,1.5038574,,Right Foot,,,,"[38.7, 57.6]",,Low Pass,,53.820534,Incomplete,,Rafael Pereira da Silva,3156.0,,,True,,,,1,Regular Play,Alexandre Lacazette,3451.0,Left Center Forward,4,Lyon,137,"['14ec1bb1-684d-4e2d-b336-eb31f79b0f48', '6a4e68f9-a263-4933-9234-611e8262de6a', '7b3c0e6b-fdd2-4114-bfa0-d538b5fd759f']",51,,,,,,,,,,,,,,,,,Lyon,137,00:00:51.391,Pass,True
,,,,,,,,,,,,,,,,1.881066,,,,,,,,,,,74c3b555-1514-405e-a66b-7a420be13ae3,56,,"[70.8, 37.9]",3829435,0,,,,,2.6586237,,Right Foot,,,,"[46.2, 50.8]",,Ground Pass,,27.77715,,,Edson André Sitoe,3250.0,,,,,,Recovery,1,Regular Play,Yacouba Sylla,29714.0,Left Defensive Midfield,5,Rennes,134,['00ce8c92-d5a7-43c9-b0e7-22fd1dde27e1'],56,,,,,,,,,,,,,,,,,Rennes,134,00:00:56.564,Pass,
,,,,,,,,,,,,,,,,3.463241,,,,,,,,,,,ef7ae170-38d7-466f-89d0-f297c33e4434,60,,"[45.2, 50.0]",3829435,0,,,,,-2.967874,,Right Foot,,,,"[9.3, 43.7]",,Ground Pass,,36.448593,,,Benoît Guy Robert Costil,3354.0,,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Center Back,5,Rennes,134,"['6b1f3ffc-e8ac-4450-ba53-d24de56679b7', '88e41866-44ec-4115-b720-0e94a8fc7cc0']",59,,,,,,,,,,,,,,,,,Rennes,134,00:00:59.397,Pass,True
,,,,,,,,,,,,,,,,2.782437,,,,,,,,,,,93d5fa19-a12f-4216-ab47-267ab9b4d94a,63,,"[15.4, 41.9]",3829435,1,,,,,-0.4762874,,Right Foot,,,,"[72.0, 12.7]",,High Pass,,63.688305,,,Mehdi Zeffane,3195.0,,,,,,,1,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,5,Rennes,134,['87e2565d-135b-4290-bf64-cfe385e64d42'],11,,,,,,,,,,,,,,,,,Rennes,134,00:01:11.476,Pass,
,,,,,,,,,,,,,,,,1.369785,,,,,,,,,,,ab6dfa81-c1b5-4776-90d4-a0cae3c79c89,70,,"[68.7, 0.1]",3829435,1,,True,,,1.9036165,,,,,,"[63.1, 16.3]",,High Pass,,17.140594,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,Throw-in,1,From Throw In,Ludovic Baal,2985.0,Left Wing Back,6,Rennes,134,['79144a0f-0b50-4cf9-807a-7a8d2411712e'],21,,,,,,,,,,,,,,,,,Rennes,134,00:01:21.776,Pass,
,,,,,,,,,,,,,,,,1.762701,,,,,,,,,,,55fb19ea-10d9-4041-8920-3e041d4c101c,76,,"[44.3, 50.1]",3829435,1,,,,,-1.9521157,,Right Foot,,,,"[35.8, 28.9]",,Ground Pass,,22.840534,,,Samuel Yves Umtiti,5492.0,,,,,,Free Kick,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,7,Lyon,137,['2d2550b4-cde6-484d-b8e0-ef4991a013da'],30,,,,,,,,,,,,,,,,,Lyon,137,00:01:30.500,Pass,
,,,,,,,,,,,,,,,,1.749372,,,,,,,,,,,be5772e6-4469-4609-a888-8efe1bea616b,79,,"[35.6, 26.4]",3829435,1,,,,,-1.0113248,,Left Foot,,,,"[48.5, 5.8]",,Ground Pass,,24.305761,,,Henri Bedimo Nsamè,4895.0,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,7,Lyon,137,['6ed0a6a2-0a06-455d-8de7-2f4dbbeac3d7'],32,,,,,,,,,,,,,,,,,Lyon,137,00:01:32.592,Pass,
,,,,,,,,,,,,,,,,1.48831,,,,,,,,,,,18717d47-8359-4dab-b40e-ed7aedc9b1a5,83,,"[47.2, 5.7]",3829435,1,,,,,2.6110902,,Left Foot,,,,"[29.3, 16.2]",,Ground Pass,,20.75235,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Free Kick,Henri Bedimo Nsamè,4895.0,Left Back,7,Lyon,137,['34415109-785b-4545-98ce-925825452c6c'],35,,,,,,,,,,,,,,,,,Lyon,137,00:01:35.344,Pass,
,,,,,,,,,,,,,,,,1.106723,,,,,,,,,,,ffae98c9-14d1-4398-8959-f781e82cd24f,86,,"[29.3, 16.2]",3829435,1,,,,,0.79873073,,Left Foot,,,,"[40.4, 27.6]",,Ground Pass,,15.911317,,,Maxime Gonalons,6982.0,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,7,Lyon,137,['daaf2097-07b0-46af-9273-aeab6ffb8977'],37,,,,,,,,,,,,,,,,,Lyon,137,00:01:37.925,Pass,
,,,,,,,,,,,,,,,,1.923138,,,,,,,,,,,765a45ec-660e-4666-8f72-214b194397af,89,,"[36.4, 50.5]",3829435,1,,,,,1.3318598,,Right Foot,,,,"[40.2, 66.1]",,Ground Pass,,16.056152,,,Rafael Pereira da Silva,3156.0,,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,7,Lyon,137,['965e22d4-e2b3-45da-beee-490a460418fd'],42,,,,,,,,,,,,,,,,,Lyon,137,00:01:42.006,Pass,
,,,,,,,,,,,,,,,,4.324541,,,,,,,,,,,0392fcd2-7d09-464c-85bc-820856382375,92,,"[51.0, 66.3]",3829435,1,,,,,-0.16952822,,Right Foot,,,,"[117.6, 54.9]",,High Pass,,67.568634,Incomplete,,Nabil Fekir,2948.0,,,,,,,1,From Free Kick,Rafael Pereira da Silva,3156.0,Right Back,7,Lyon,137,"['78b1cc4f-62b8-4646-bdb1-b290446447c8', '945f4705-ea00-499d-a463-661d2cad9dfe']",45,,,,,,,,,,,,,,,,,Lyon,137,00:01:45.345,Pass,
,,,,,,,,,,,,,,,,3.495971,,,,,,,,,,,926da72d-dca5-423f-80a7-8b09da4af8c7,96,,"[13.3, 36.9]",3829435,2,,,,,-0.27476022,,Drop Kick,,,,"[76.8, 19.0]",,High Pass,,65.97469,Incomplete,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,,1,From Free Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,7,Lyon,137,"['7c93f35e-2f8b-45d6-ad08-7b36caf624da', 'ffb2151a-ae62-4806-95b3-4cbee84dfce4']",3,,,,,,,,,,,,,,,,,Rennes,134,00:02:03.670,Pass,
,,,,,,,,,,,,,,,,1.930759,,,,,,,,,,,ffb2151a-ae62-4806-95b3-4cbee84dfce4,98,,"[43.3, 61.1]",3829435,2,,,,,0.36195877,,Head,,,,"[63.9, 68.9]",,High Pass,,22.027256,Incomplete,,Jordan Ferri,3118.0,,,,,,Recovery,1,From Free Kick,Rafael Pereira da Silva,3156.0,Right Back,7,Lyon,137,"['307887e3-8618-40ec-b350-45ea8b86eac2', '3a63126b-a6a7-485d-8342-2f7245902641', '926da72d-dca5-423f-80a7-8b09da4af8c7']",7,,,,,,,,,,,,,,,,,Lyon,137,00:02:07.166,Pass,
,,,,,,,,,,,,,,,,1.656182,,,,,,,,,,,307887e3-8618-40ec-b350-45ea8b86eac2,100,,"[56.2, 11.2]",3829435,2,,,,,-0.5880026,,Head,,,,"[71.8, 0.8]",,High Pass,,18.748867,Out,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,Recovery,1,From Free Kick,Yacouba Sylla,29714.0,Left Defensive Midfield,7,Lyon,137,"['a7411bd2-ca73-4a95-9664-f59b12eaaa3a', 'ffb2151a-ae62-4806-95b3-4cbee84dfce4']",9,,,,,,,,,,,,,,,,,Rennes,134,00:02:09.096,Pass,
,,,,,,,,,,,,,,,,1.48352,,,,,,,,,,,b5f399fd-0053-4d45-a103-498449860780,102,,"[57.2, 80.0]",3829435,2,,,,,-2.758942,,,,,,"[33.1, 70.3]",,Low Pass,,25.978838,,,Mapou Yanga-Mbiwa,4463.0,,,,,,Throw-in,1,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,8,Lyon,137,['03838a12-573a-4d8d-9244-571cb6b026f9'],19,,,,,,,,,,,,,,,,,Lyon,137,00:02:19.372,Pass,
,,,,,,,,,,,,,,,,2.128497,,,,,,,,,,,2ce8b313-6aed-4075-9606-adc735634983,104,,"[34.5, 60.9]",3829435,2,,True,,,-1.6305338,,Right Foot,,,,"[32.0, 19.1]",,Ground Pass,,41.874695,,,Samuel Yves Umtiti,5492.0,,,True,,,,1,From Throw In,Mapou Yanga-Mbiwa,4463.0,Right Center Back,8,Lyon,137,['0483b303-867c-45f1-9987-e75539ac1ef6'],22,,,,,,,,,,,,,,,,,Lyon,137,00:02:22.934,Pass,
,,,,,,,,,,,,,,,,1.861224,,,,,,,,,,,5bd7a4f6-6eb2-4d2d-bc58-3925d9ffd7ea,106,,"[37.9, 21.2]",3829435,2,,,,,1.4834062,,Left Foot,,,,"[40.8, 54.3]",,Ground Pass,,33.226795,,,Mapou Yanga-Mbiwa,4463.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,8,Lyon,137,['081aa30d-9d54-4f23-ab61-689f704f9d09'],26,,,,,,,,,,,,,,,,,Lyon,137,00:02:26.903,Pass,
,,,,,,,,,,,,,,,,3.636358,,,,,,,,,,,fa582e28-343c-4420-ba50-2dce5dc5e1dd,112,,"[41.6, 53.7]",3829435,2,,True,,,-1.6306616,,Right Foot,,,,"[39.7, 22.0]",,Ground Pass,,31.75689,,,Samuel Yves Umtiti,5492.0,,,,,,Free Kick,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,9,Lyon,137,['fba2f543-00fb-461b-bfd7-69b772b3aa44'],35,,,,,,,,,,,,,,,,,Lyon,137,00:02:35.006,Pass,
,,,,,,,,,,,,,,,,1.398105,,,,,,,,,,,47f389ba-1713-4043-b40f-231885d5d616,114,,"[44.5, 9.5]",3829435,2,,True,,,1.056345,,Left Foot,,,,"[49.7, 18.7]",,Ground Pass,,10.567876,,,Maxime Gonalons,6982.0,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,9,Lyon,137,['516e14ca-d97d-4217-b7dc-6fcf98033a46'],42,,,,,,,,,,,,,,,,,Lyon,137,00:02:42.357,Pass,
,,,,,,,,,,,,,,,,0.921412,,,,,,,,,,,3558e18c-032d-49e6-881c-bb4fc210ba45,116,,"[50.8, 26.6]",3829435,2,,,,,0.116784595,,Right Foot,,,,"[68.7, 28.7]",,Ground Pass,,18.022764,,,Corentin Tolisso,5480.0,,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,9,Lyon,137,['49114488-820b-48a2-a9ab-633293b10b7d'],44,,,,,,,,,,,,,,,,,Lyon,137,00:02:44.561,Pass,
,,,,,,,,,,,,,,,,2.244273,,,,,,,,,,,395642c9-8113-4833-90cb-eb21e79b73ce,119,,"[68.7, 28.7]",3829435,2,,,,,-0.6787928,,Right Foot,,,,"[83.7, 16.6]",,Low Pass,,19.272001,Incomplete,,Alexandre Lacazette,3451.0,,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,9,Lyon,137,"['b8084dd1-f03a-4bc0-beaf-1336298fd60b', 'ec744331-48c8-4bd8-8242-3279ce17602a']",45,,,,,,,,,,,,,,,,,Lyon,137,00:02:45.508,Pass,
,,,,,,,,,,,,,,,,2.330893,,,,,,,,,,,ec744331-48c8-4bd8-8242-3279ce17602a,122,,"[36.4, 63.5]",3829435,2,,,,,-2.6699238,,Right Foot,,,,"[6.6, 48.3]",,Ground Pass,,33.452652,,,Benoît Guy Robert Costil,3354.0,,,,,,Recovery,1,Regular Play,Steven Moreira,7197.0,Right Wing Back,10,Rennes,134,"['395642c9-8113-4833-90cb-eb21e79b73ce', 'd149fe13-59ad-47e8-ba5b-0d19c8b69ba5', 'f5f823c1-6219-462f-9c4f-5e3c80d006a3']",47,,,,,,,,,,,,,,,,,Rennes,134,00:02:47.752,Pass,True
,,,,,,,,,,,,,,,,1.108898,,,,,,,,,,,8cc3304e-64fd-42cb-bf2f-6241cf315ec5,125,,"[6.4, 48.3]",3829435,2,,,,,-0.15625013,,Right Foot,,,,"[21.0, 46.0]",,Ground Pass,,14.780054,,,Edson André Sitoe,3250.0,,,,,,,1,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,10,Rennes,134,['4feb0e5c-257a-464c-b38b-202803b847a4'],51,,,,,,,,,,,,,,,,,Rennes,134,00:02:51.499,Pass,
,,,,,,,,,,,,,,,,2.049301,,,,,,,,,,,8d2f2b99-95a7-4783-98f1-59c895dc8ffe,127,,"[21.4, 47.5]",3829435,2,,,,,1.7220486,,Right Foot,,,,"[17.3, 74.4]",,Ground Pass,,27.210659,,,Fallou Diagne,3022.0,,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Center Back,10,Rennes,134,['a6eaf5b8-d625-4e90-a6c5-62744a8f7ed9'],52,,,,,,,,,,,,,,,,,Rennes,134,00:02:52.608,Pass,
