bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d8ab92f1-be4b-4d37-a7f5-ec4e93a51854,1,,,3900625,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AS Monaco,129,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 19047, 'name': 'Fábio Alexandre da Silva Coentrão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 2}, {'player': {'id': 3168, 'name': 'João Filipe Iria Santos Moutinho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5727, 'name': 'Nabil Dirar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 11603, 'name': 'Mario Pašalić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 18953, 'name': 'Vágner Silva de Souza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",AS Monaco,129,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c592e0cb-54fb-4ffb-b797-9f4a41c8dbee,2,,,3900625,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AS Monaco,129,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 4264, 'name': 'Vincent Koziello'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 6}, {'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 28}]}",OGC Nice,136,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9740f420-2b0e-42ba-9677-022eaad2a45c,3,,,3900625,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AS Monaco,129,['05e19a9b-8639-42d0-a92e-fc122382865b'],0,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,05e19a9b-8639-42d0-a92e-fc122382865b,4,,,3900625,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AS Monaco,129,['9740f420-2b0e-42ba-9677-022eaad2a45c'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,79d07630-3a40-4e48-a87e-bf10a4083108,1970,,,3900625,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,103,AS Monaco,129,['2b0bb616-15c5-4a6e-8929-1deff07aa1b5'],0,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2b0bb616-15c5-4a6e-8929-1deff07aa1b5,1971,,,3900625,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,103,AS Monaco,129,['79d07630-3a40-4e48-a87e-bf10a4083108'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.459902,,,,,,,,,,,,,65a7ad52-3bdb-4024-b110-81778a95ba0e,5,,"[61.0, 40.1]",3900625,0,,,,1.7818897,,Left Foot,,,,"[60.4, 42.9]",,Ground Pass,,2.8635643,,,,,Vágner Silva de Souza,18953.0,,,,,Kick Off,1,From Kick Off,Mario Pašalić,11603.0,Center Attacking Midfield,2,AS Monaco,129,['acc0eeaa-a1cb-441b-9ac3-8d4e43f751f8'],1,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:01.002,Pass,
,,,,,,,,,,,,,,2.490137,,,,,,,,,,,,,7db490e8-1d19-4740-8d8d-68c0409111ca,8,,"[57.4, 43.5]",3900625,0,,,,2.335189,,Right Foot,,,,"[34.1, 67.8]",,Ground Pass,,33.66571,,,,,Andrea Raggi,3374.0,,,,,,1,From Kick Off,Vágner Silva de Souza,18953.0,Center Forward,2,AS Monaco,129,['b132c6a7-e8ab-4c3d-abbe-5430f644d066'],2,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:02.216,Pass,
,,,,,,,,,,,,,,1.324883,,,,,,,,,,,,,38d908e6-4df2-4458-94ef-22339ad18a63,11,,"[33.3, 67.3]",3900625,0,,,,-2.1995926,,Right Foot,,,,"[26.1, 57.4]",,Ground Pass,,12.241323,,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Kick Off,Andrea Raggi,3374.0,Right Back,2,AS Monaco,129,['04108aa6-f805-46bb-b0f2-a612bb1fda44'],4,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:04.914,Pass,
,,,,,,,,,,,,,,1.569427,,,,,,,,,,,,,aa1fcda9-92d4-4328-a383-05e70908282d,14,,"[26.1, 57.4]",3900625,0,,,,-1.6577855,,Right Foot,,,,"[23.1, 23.0]",,Ground Pass,,34.530567,,,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,2,AS Monaco,129,['85c3639a-0397-4fee-a258-6d75d9dd1939'],7,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:07.242,Pass,
