50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.813782,,,,,,,,,,,0fc53cfc-ea33-4407-8b64-6c018c3b775a,15,,"[23.4, 54.0]",3900604,0,,,,-1.2575603,,Right Foot,,,,"[33.7, 22.2]",Ground Pass,,33.426487,,,,,Tiemoué Bakayoko,3955.0,,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,2,AS Monaco,129,['815b01af-64f4-4115-844f-b5595e54b9da'],8,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:08.475,Pass,
,,,,,,,,,,,,,,,,,1.57207,,,,,,,,,,,247f61ab-3ef3-4461-acc1-ff854293f1ab,18,,"[33.7, 22.2]",3900604,0,,,,1.962151,,Left Foot,,,,"[22.6, 49.1]",Ground Pass,,29.100172,,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Kick Off,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,2,AS Monaco,129,['03251aba-0be0-412a-b043-9777396a8878'],10,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:10.423,Pass,
,,,,,,,,,,,,,,,,,1.868557,,,,,,,,,,,3f294ed5-ac47-471b-bdfe-e2c821aeb65e,21,,"[26.7, 49.4]",3900604,0,,,,-1.6797383,,Right Foot,,,,"[23.9, 23.8]",Ground Pass,,25.75267,,,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,2,AS Monaco,129,['b06bc8f6-a2e4-4e51-9daf-7a75fbf1c69e'],14,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:14.131,Pass,
,,,,,,,,,,,,,,,,,2.784553,,,,,,,,,,,1d1a4b14-77ae-44a5-b967-d8f81d581dc4,25,,"[32.1, 8.6]",3900604,0,,,,0.03118255,,Left Foot,,,,"[86.6, 10.3]",High Pass,,54.52651,,,Incomplete,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Kick Off,Wallace Fortuna dos Santos,8277.0,Left Center Back,2,AS Monaco,129,"['21666246-2c74-420c-b47c-82085329c327', '721b1404-ff9d-43ab-ba0b-a88563cdf808']",20,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:20.736,Pass,
,,,,,,,,,,,,,,,,,1.99582,,,,,,,,,,,21666246-2c74-420c-b47c-82085329c327,27,,"[33.5, 69.8]",3900604,0,,,,-0.20723777,,Head,,,,"[53.0, 65.7]",High Pass,,19.926365,,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Gaël Angoula,401482.0,Right Back,2,AS Monaco,129,"['1d1a4b14-77ae-44a5-b967-d8f81d581dc4', '4b16f0c8-09ed-4c99-aabb-7f0a340c23ce']",23,,,,,,,,,,,,,,,,,,,,Angers,145,00:00:23.520,Pass,
,,,,,,,,,,,,,,,,,1.822778,,,,,,,,,,,c1fa6e18-e447-4041-80c8-5f70ee1cbd0f,34,,"[53.2, 57.2]",3900604,0,,,,1.3306253,,Right Foot,,,,"[56.8, 71.9]",Ground Pass,,15.1343975,,,,,Mohamed Lamine Yattara,7337.0,,,,,,1,From Kick Off,Gilles Sunu,3111.0,Right Midfield,2,AS Monaco,129,['ec20c897-6578-444e-b16f-e6f52bbf385b'],30,,,,,,,,,,,,,,,,,,,,Angers,145,00:00:30.627,Pass,
,,,,,,,,,,,,,,,,,1.470693,,,,,,,,,,,fa2c301b-6954-44d8-b00e-2cd3b9eac147,37,,"[68.7, 75.5]",3900604,0,,,,-0.6284505,,Right Foot,,,,"[85.9, 63.0]",Low Pass,,21.262407,,,Incomplete,,Gilles Sunu,3111.0,,,,,,1,From Kick Off,Mohamed Lamine Yattara,7337.0,Center Forward,2,AS Monaco,129,"['8e413f92-c557-45fe-807e-35cdbebbb34a', 'b36f5352-b4d1-4ebc-9856-1beb5c232df9']",33,,,,,,,,,,,,,,,,,,,,Angers,145,00:00:33.690,Pass,
,,,,,,,,,,,True,,,,,,0.977808,,,,,,,,,,,8e413f92-c557-45fe-807e-35cdbebbb34a,39,,"[34.2, 17.1]",3900604,0,,,,0.07810168,,Left Foot,,,,"[45.7, 18.0]",Low Pass,,11.535164,,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,Interception,1,From Kick Off,Wallace Fortuna dos Santos,8277.0,Left Center Back,2,AS Monaco,129,"['958e99d5-90a4-4e33-8e73-1cf6e3c28868', 'fa2c301b-6954-44d8-b00e-2cd3b9eac147']",35,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:35.160,Pass,
,,,,,,,,,,,,,,,,,0.925961,,,,,,,,,,,e859dc0f-1f72-41d2-9fcc-833e6181ec66,41,,"[45.7, 18.0]",3900604,0,,,,2.3349211,,Right Foot,,,,"[36.5, 27.6]",Ground Pass,,13.296617,,,,,Fábio Henrique Tavares,3247.0,,,,,,1,From Kick Off,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,2,AS Monaco,129,['d1652874-5f73-4c27-be47-78a2238d51e3'],36,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:36.138,Pass,
,,,,,,,,,,,,,,,,,1.773399,,,,,,,,,,,b9ddd661-ace3-4b8b-b071-301dcb33c34e,47,,"[21.8, 18.3]",3900604,0,,,,1.5953815,,Left Foot,,,,"[21.2, 42.7]",Ground Pass,,24.407375,,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,Free Kick,1,From Free Kick,Wallace Fortuna dos Santos,8277.0,Left Center Back,3,AS Monaco,129,['d1bcf58a-5504-4796-ad91-b46cb24f2af4'],42,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:42.412,Pass,
,,,,,,,,,,,,,,,,,1.019394,,,,,,,,,,,1909a6d6-b330-4116-bd2d-b289ba69fef3,50,,"[20.7, 42.1]",3900604,0,,,,-0.948262,,Right Foot,,,,"[29.6, 29.7]",Ground Pass,,15.263355,,,,,Fábio Henrique Tavares,3247.0,,,,,,1,From Free Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,3,AS Monaco,129,['374b503f-b403-484e-ae4b-8d8eebc1f46d'],44,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:44.835,Pass,
,,,,,,,,,,,,,,,,,1.723495,,,,,,,,,,,c0c28186-dff6-46a6-b145-628d0428da5c,53,,"[37.0, 49.8]",3900604,0,,,,-1.4292829,,Right Foot,,,,"[42.2, 13.3]",Ground Pass,,36.86855,,,,,Tiemoué Bakayoko,3955.0,,,,,,1,From Free Kick,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,3,AS Monaco,129,['b7fa7073-965d-4aa4-a058-7fb3c984e1c6'],49,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:49.225,Pass,
,,,,,,,,,,,,,,,,,0.803691,,,,,,,,,,,a9d57233-3d70-4b78-adec-3f56328a634f,56,,"[42.2, 13.3]",3900604,0,,,,0.79592407,,Right Foot,,,,"[51.6, 22.9]",Ground Pass,,13.435773,,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,From Free Kick,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,3,AS Monaco,129,['cbde99a6-dca8-4db4-bf71-047d165ef8ef'],52,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:52.837,Pass,
,,,,,,,,,,,,,,,,,1.028052,,,,,,,,,,,efd69634-fe03-413f-92ec-6ebd78e550e5,58,,"[51.6, 22.9]",3900604,0,,,,-3.0459945,,Right Foot,,,,"[44.3, 22.2]",Ground Pass,,7.3334846,,,,,Tiemoué Bakayoko,3955.0,,,,,,1,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,3,AS Monaco,129,['14654641-85a7-438e-83a5-2a1508573703'],53,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:53.640,Pass,
,,,,,,,,,,,,,,,,,0.970171,,,,,,,,,,,2d4f2a84-901e-4e98-904f-dfbf651d172c,61,,"[43.3, 25.3]",3900604,0,,,,1.5151049,,Right Foot,,,,"[44.9, 54.0]",Ground Pass,,28.744564,,,,,Fábio Henrique Tavares,3247.0,,,,,,1,From Free Kick,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,3,AS Monaco,129,['e3add8e3-353a-47a0-a375-556f75e1be76'],56,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:56.273,Pass,
,,,,,,,,,,,,,,,,,0.843903,,,,,,,,,,,de85afb1-6ebc-4562-a5b7-b2ebe94d9613,64,,"[44.9, 54.0]",3900604,1,,,,-0.7695265,,Right Foot,,,,"[51.3, 47.8]",Ground Pass,,8.910667,,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,From Free Kick,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,3,AS Monaco,129,['10b3e7b4-0d94-4269-a51b-0da2d698faa3'],0,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:00.136,Pass,
,,,,,,,,,,,,,,,,,1.89097,,,,,,,,,,,81820e45-8911-4be3-9f27-7c96ccbb3f29,68,,"[49.3, 48.5]",3900604,1,,,,-1.8906882,,Right Foot,,,,"[38.6, 16.2]",Ground Pass,,34.026165,,,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,3,AS Monaco,129,['b8004e37-1b7f-45c3-9901-e32ba11212ce'],2,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:02.930,Pass,
,,,,,,,,,,,,,,,,,1.125812,,,,,,,,,,,b045253c-da46-4447-bd0a-9dcf1537dbb4,71,,"[38.5, 16.0]",3900604,1,,,,1.4083072,,Right Foot,,,,"[44.5, 52.6]",Ground Pass,,37.088543,,,,,Fábio Henrique Tavares,3247.0,,,,,,1,From Free Kick,Wallace Fortuna dos Santos,8277.0,Left Center Back,3,AS Monaco,129,['7a165201-929b-466e-916f-7589cd217e55'],7,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:07.028,Pass,
,,,,,,,,,,,,,,,,,0.815607,,,,,,,,,,,21a85787-e9c9-4965-869a-5ec12f6fc591,74,,"[44.5, 52.6]",3900604,1,,,,-0.79676133,,Right Foot,,,,"[53.2, 43.7]",Ground Pass,,12.445883,,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,From Free Kick,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,3,AS Monaco,129,['2d65f6c4-ea33-4886-9127-d102ab2379a5'],9,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:09.428,Pass,
,,,,,,,,,,,,,,,,,2.568954,,,,,,,,,,,61fd0be0-1b55-4167-b52d-488f20378399,77,,"[57.3, 41.4]",3900604,1,,,,-0.3375943,,Right Foot,,,,"[91.2, 29.5]",High Pass,,35.927982,,,Incomplete,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,3,AS Monaco,129,"['23f49214-bbf9-47f3-b996-7cbf86500788', 'd3ef3c5a-cb08-4f87-937e-9f9959b111a4']",11,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:11.927,Pass,
,,,,,,,,,,,,,,,,,1.841002,,,,,,,,,,,23f49214-bbf9-47f3-b996-7cbf86500788,79,,"[28.9, 50.6]",3900604,1,,,,-0.071307465,,Head,,,,"[44.3, 49.5]",High Pass,,15.439236,,,,,Cheikh N''Doye,5676.0,,,,,Recovery,1,Regular Play,Gaël Angoula,401482.0,Right Back,4,Angers,145,"['61fd0be0-1b55-4167-b52d-488f20378399', '8cad1e13-22a3-4490-95b1-d27e00d1b250']",14,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:14.496,Pass,
,,,,,,,,,,,,,,,,,0.61045,,,,,,,,,,,a90d7a66-10ac-474f-b47f-1d3984eb0006,82,,"[42.5, 49.3]",3900604,1,,,,-2.095592,,Right Foot,,,,"[38.1, 41.7]",Ground Pass,,8.781799,,,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,4,Angers,145,['854879fb-b52f-497e-9345-318c5b854c7b'],17,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:17.137,Pass,
,,,,,,,,,,,,,,,,,1.783413,,,,,,,,,,,5abe300a-42f8-453e-bacd-4066fde95d5e,87,,"[38.8, 44.4]",3900604,1,,,,-1.768835,,Left Foot,,,,"[32.8, 14.5]",High Pass,,30.496065,,,,,Vincent Manceau,3431.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,4,Angers,145,"['05a69383-da0a-40a3-8b71-1919c23885bf', '5829ae64-db18-4f83-9911-8d7f1c56cef7']",18,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:18.296,Pass,True
,,,,,,,,,,,,,,,,,1.188801,,,,,,,,,,,41794268-1665-427e-8288-ec8c4ff970ee,90,,"[36.0, 15.0]",3900604,1,,,,-0.5447335,,Right Foot,,,,"[53.0, 4.7]",Ground Pass,,19.876871,,,,,Billy Ketkeophomphone,4441.0,,,,,,1,Regular Play,Vincent Manceau,3431.0,Left Back,4,Angers,145,['1dcf6995-3c70-46eb-a36d-1f3b665fec21'],21,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:21.283,Pass,
,,,,,,,,,,,,,,,,,1.002955,,,,,,,,,,,719931d6-fbd2-4143-a680-b9771f47d0b7,98,,"[49.8, 12.4]",3900604,1,,,,-2.2735105,,Left Foot,,,,"[41.5, 2.6]",Ground Pass,,12.842507,,,,,Vincent Manceau,3431.0,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Left Midfield,4,Angers,145,['9ec44596-259b-47fe-90d0-245f401b1008'],25,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:25.639,Pass,
,,,,,,,,,,,,,,,,,2.257169,,,,,,,,,,,dc8484eb-333a-4edd-871d-0f2feb31e71f,101,,"[40.8, 2.6]",3900604,1,,,,2.2892704,,Right Foot,,,,"[23.4, 22.5]",Ground Pass,,26.434258,,,,,Romain Thomas,3549.0,,,,,,1,Regular Play,Vincent Manceau,3431.0,Left Back,4,Angers,145,['5aea9e44-d4a1-4ba1-a69e-e5f8fc421e1f'],27,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:27.304,Pass,
,,,,,,,,,,,,,,,,,1.792388,,,,,,,,,,,1c90775b-b9e4-4394-bef7-850b8a6889b5,103,,"[23.4, 22.5]",3900604,1,,,,1.333184,,Left Foot,,,,"[29.6, 48.1]",Ground Pass,,26.340084,,,,,Ismaël Traoré,3045.0,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,4,Angers,145,['3409b233-8aa5-4d6c-a828-106ea4855195'],29,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:29.561,Pass,
,,,,,,,,,,,,,,,,,1.851165,,,,,,,,,,,42a98c97-6884-481f-a915-0b4b7fc6325d,106,,"[29.4, 54.0]",3900604,1,,,,1.0398746,,Right Foot,,,,"[42.2, 75.8]",Ground Pass,,25.280031,,,,,Gaël Angoula,401482.0,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,4,Angers,145,['9bb9408d-c963-440a-ac19-d7f1cfb8634e'],32,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:32.594,Pass,
,,,,,,,,,,,,,,,,,1.034593,,,,,,,,,,,fd8633b5-16fd-48af-b6d4-987167a61d66,108,,"[42.2, 75.8]",3900604,1,,,,-1.3323642,,Right Foot,,,,"[45.7, 61.4]",Ground Pass,,14.819244,,,,,Cheikh N''Doye,5676.0,,,,,,1,Regular Play,Gaël Angoula,401482.0,Right Back,4,Angers,145,['5cbc9f03-f022-494e-b2bd-83f057a2a7a4'],34,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:34.446,Pass,
,,,,,,,,,,,,,,,,,0.992805,,,,,,,,,,,5e5b3c51-8e41-429b-8558-c31f4758adfc,111,,"[45.7, 61.4]",3900604,1,,,,0.69473827,,Right Foot,,,,"[58.9, 72.4]",Ground Pass,,17.182549,,,Incomplete,,Gilles Sunu,3111.0,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,4,Angers,145,"['3e312fd3-4380-4e8e-9d4c-1d8edf3d42a1', '91845166-55a8-4601-a4ae-a6d257033ada']",35,,,,,,,,,,,,,,,,,,,,Angers,145,00:01:35.560,Pass,
,,,,,,,,,,,,,,,,,1.448838,,,,,,,,,,,d4063b36-c187-49ea-bc4a-6d3806e05aeb,122,,"[69.9, 28.6]",3900604,1,,,,-2.003737,,Right Foot,,,,"[64.4, 16.7]",Low Pass,,13.109538,,,,,Tiemoué Bakayoko,3955.0,,,,,Recovery,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,5,AS Monaco,129,['9fcb5804-30f5-4450-a582-b78ce64bb71f'],45,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:45.917,Pass,
,,,,,,,,,,,,,,,,,1.215745,,,,,,,,,,,739bc1ca-306a-4d8d-92f0-91d7b8abc715,125,,"[64.2, 18.1]",3900604,1,,,,0.6063829,,Right Foot,,,,"[70.4, 22.4]",Ground Pass,,7.545197,,,,,Fábio Henrique Tavares,3247.0,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,5,AS Monaco,129,"['b320fc54-94a1-4936-b1c9-cdd6686b29eb', 'e5a17632-1556-4033-b7af-3d6d30a3e47e']",47,,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:47.366,Pass,True
