50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.521724,,,,,,,,,,,,,e2f11aca-c1ac-49fc-9cc7-d0817b59eac9,15,,,"[35.2, 7.0]",3900510,0,,,,-0.41450688,,Left Foot,,,"[45.2, 2.6]",,Ground Pass,,10.9252,,,,Niklas Hult,16056.0,,,,,,,1,From Kick Off,Maxime Le Marchand,3229.0,Left Center Back,2,OGC Nice,136,['dc7052e0-fc7d-4ac8-a3b5-75ceaad34cf0'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:07.792,Pass,
,,,,,,,,,,,,,,,,,1.03203,,,,,,,,,,,,,b773b83b-58fb-451a-8350-7236dba44b7a,19,,,"[54.2, 2.3]",3900510,0,,,,0.043450896,,Right Foot,,,"[77.2, 3.3]",,High Pass,,23.021729,,,,Valère Germain,3210.0,,,,,,,1,From Kick Off,Niklas Hult,16056.0,Left Wing Back,2,OGC Nice,136,"['1780ffb8-82fa-46b8-91f3-50910a04f4c7', 'd9ebaa3c-f221-484d-ba0c-9eb4c5bc3d97']",10,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:10.707,Pass,True
,,,,,,,,,,,,,,,,,2.226598,,,,,,,,,,,,,811cb929-55ee-45de-8fd7-7a071aad1773,23,,,"[31.3, 76.2]",3900510,0,,,,-2.5042093,,Left Foot,,,"[2.4, 54.8]",,Ground Pass,,35.960674,,,,Anthony Lopes,2947.0,,,,,,Recovery,1,Regular Play,Maxime Gonalons,6982.0,Right Center Back,3,Lyon,137,['126eebae-c95f-45df-b296-cdf79202e6f1'],13,,,,,,,,,,,,,,,,,Lyon,137,00:00:13.596,Pass,
,,,,,,,,,,,,,,,,,2.292785,,,,,,,,,,,,,411b587d-b5f8-43d1-9480-9981302ee749,27,,,"[6.5, 52.7]",3900510,0,,,,0.53527373,,Left Foot,,,"[49.5, 78.2]",,High Pass,,49.9925,,,,Jordan Ferri,3118.0,,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,3,Lyon,137,"['12ca0a53-c810-4e5e-ad36-e462cf017675', '3b10e912-91ef-4545-b81c-a0ecf94362d6']",17,,,,,,,,,,,,,,,,,Lyon,137,00:00:17.481,Pass,True
,,,,,,,,,,,,,,,,,1.237351,,,,,,,,,,,,,82352a16-03a7-41c2-8e2e-fb26b96ddbd4,29,,,"[49.5, 78.2]",3900510,0,,,,-2.6742136,,Head,,,"[38.8, 72.8]",,Low Pass,,11.985408,,,,Rafael Pereira da Silva,3156.0,,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,3,Lyon,137,['37d57260-6f99-46ba-affa-1a152b0d918c'],19,,,,,,,,,,,,,,,,,Lyon,137,00:00:19.774,Pass,
,,,,,,,,,,,,,,,,,3.005203,,,,,,,,,,,,,1e83638b-adc0-4a1f-a13d-71bbf29cef0a,33,,,"[44.2, 72.8]",3900510,0,,,,0.042368643,,Right Foot,,,"[84.3, 74.5]",,High Pass,,40.136017,,,,Claudio Beauvue,6600.0,,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,3,Lyon,137,"['d5ed03fb-de1b-454b-9f85-f592453c8a60', 'dab3d2cd-97f6-40e5-ba18-7b074f7d0b2a']",22,,,,,,,,,,,,,,,,,Lyon,137,00:00:22.188,Pass,True
,,,,,,,,,,,,,,,,,1.794643,,,,,,,,,,,,,d56bf83f-e6f3-4d94-8d52-0cb2c38c4085,36,,,"[34.1, 0.1]",3900510,0,,,,0.22099994,,,,,"[56.8, 5.2]",,High Pass,,23.265854,,Incomplete,,Valère Germain,3210.0,,,,,,Throw-in,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,4,OGC Nice,136,"['1aef7a6e-7257-4550-85de-e0d3ebcce75e', 'f5a93e5c-b697-493c-a4b8-4c790f3c0844']",34,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:34.719,Pass,
,,,,,,,,,,,,,,,,,1.374778,,,,,,,,,,,,,71aa4e72-05df-4d42-b282-44c9403f886d,40,,,"[64.2, 74.4]",3900510,0,,,,0.21214375,,Right Foot,,,"[77.2, 77.2]",,High Pass,,13.2981205,,,,Claudio Beauvue,6600.0,,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,5,Lyon,137,['354d14bd-03ca-4d5c-8ce7-35cc7681916c'],36,,,,,,,,,,,,,,,,,Lyon,137,00:00:36.889,Pass,
,,,,,,,,,,,,,,,,,1.192517,,,,,,,,,,,,,40e70a10-26ef-45eb-b885-cd20d29f1c25,42,,,"[77.2, 77.2]",3900510,0,,,,-0.9514233,,Head,,,"[84.9, 66.4]",,Low Pass,,13.263861,,,,Alexandre Lacazette,3451.0,,,,,,,1,Regular Play,Claudio Beauvue,6600.0,Right Center Forward,5,Lyon,137,['bef97a3c-bd23-4e52-9478-b90655579451'],38,,,,,,,,,,,,,,,,,Lyon,137,00:00:38.264,Pass,
,,,,,,,,,,,,,,,,,0.635911,,,,,,,,,,,,,3c1cf2b7-4f1a-4ea8-85d6-25d07f57bfe8,48,,,"[42.8, 16.7]",3900510,0,,,,1.6010901,,Head,,,"[42.6, 23.3]",,High Pass,,6.6030297,,,,Vincent Koziello,4264.0,,,,,,,1,Regular Play,Paul Baysse,4443.0,Center Back,6,OGC Nice,136,['257610d5-8b13-4d9c-a80f-d3f2fe03cdad'],41,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:41.648,Pass,
,,,,,,,,,,,,,,,,,0.859126,,,,,,,,,,,,,dd0bfc65-8b85-4751-836c-aa0dc2f1fd95,50,,,"[42.6, 23.3]",3900510,0,,,,0.1308274,,Head,,,"[50.2, 24.3]",,Low Pass,,7.6655073,,,,Jean Michaël Seri,3359.0,,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Defensive Midfield,6,OGC Nice,136,['6639b861-54ab-4c85-81ca-a29482248fd9'],42,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:42.524,Pass,
,,,,,,,,,,,,,,,,,1.032536,,,,,,,,,,,,,6891b0c2-8c47-4248-a734-7732d353f80f,52,,,"[50.2, 24.3]",3900510,0,,,,-2.691833,,Right Foot,,,"[38.6, 18.7]",,Low Pass,,12.880994,,,,Nampalys Mendy,4506.0,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Center Attacking Midfield,6,OGC Nice,136,['c8c87308-2269-486a-95aa-e77e3dffc639'],43,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:43.383,Pass,
,,,,,,,,,,,,,,,,,2.84573,,,,,,,,,,,,,3d91e929-6fbf-45de-9943-906b1795c9c5,55,,,"[34.9, 19.3]",3900510,0,,,,1.4344703,,Right Foot,,,"[41.8, 69.6]",,High Pass,,50.771053,,,,Jérémy Pied,4270.0,,,True,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,6,OGC Nice,136,['61e0ea2b-4878-4118-8d0a-0601d2e10898'],45,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:45.801,Pass,
,,,,,,,,,,,,,,,,,0.920044,,,,,,,,,,,,,7cd5b0ba-23f1-4f5d-b6f5-131b0f806c22,58,,,"[54.6, 75.0]",3900510,0,,,,-0.6757914,,Right Foot,,,"[66.2, 65.7]",,Ground Pass,,14.86775,,,,Hatem Ben Arfa,16462.0,,,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Wing Back,6,OGC Nice,136,['51233dcb-e7ea-48bc-ac64-801f4f04ee2c'],50,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:50.805,Pass,
,,,,,,,,,,,,,,,,,1.036201,,,,,,,,,,,,,96f8e04e-d4c9-4e60-8ce5-6df7f6a42045,60,,,"[66.2, 65.7]",3900510,0,,,,2.8373842,,Left Foot,,,"[57.6, 68.4]",,Ground Pass,,9.013878,,,,Jérémy Pied,4270.0,,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Right Center Forward,6,OGC Nice,136,['99ad6541-87c3-4d81-a0f9-91b792d27b06'],51,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:51.725,Pass,
,,,,,,,,,,,,,,,,,1.689407,,,,,,,,,,,,,e7b23bd5-88f0-4dbd-bc79-f322dc794572,64,,,"[58.2, 66.8]",3900510,0,,,,-1.667714,,Right Foot,,,"[56.8, 52.4]",,Ground Pass,,14.4678955,,,,Nampalys Mendy,4506.0,,,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Wing Back,6,OGC Nice,136,"['8eb4d8a4-2bf8-461d-852b-1b8544ca24e8', 'd1e96ffc-fe20-451e-a476-5a1a1ad5cae5']",53,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:53.663,Pass,True
,,,,,,,,,,,,,,,,,2.747243,,,,,,,,,,,,,f9c114de-d0f8-478f-a491-700b5a38347f,67,,,"[61.5, 53.0]",3900510,0,,,,-1.3825748,,Right Foot,,,"[71.1, 2.6]",,High Pass,,51.30614,,,,Niklas Hult,16056.0,,,True,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,6,OGC Nice,136,['13918789-2574-4a94-8439-49981beaff23'],56,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:56.456,Pass,
,,,,,,,,,,,,,,,,,0.931153,,,,,,,,,,,,,2dad6d12-553f-4cb3-97c6-1e7203dbc26a,74,,,"[49.9, 73.4]",3900510,1,,,,-0.6005411,,Left Foot,,,"[57.2, 68.4]",,Ground Pass,,8.848164,,,,Claudio Beauvue,6600.0,,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,6,OGC Nice,136,['517fd509-cf11-4739-bd50-6b482a487bdc'],2,,,,,,,,,,,,,,,,,Lyon,137,00:01:02.201,Pass,
,,,,,,,,,,,,,,,,,0.987914,,,,,,,,,,,,,5cac9b36-b8f1-4be8-a7ec-d33f9477be40,80,,,"[45.8, 8.3]",3900510,1,,,,1.0731812,,Left Foot,,,"[50.2, 16.4]",,Ground Pass,,9.217917,,,,Nampalys Mendy,4506.0,,,,,,Recovery,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,6,OGC Nice,136,['0a4c2e1a-0eff-4ae6-af33-9d1ef4298426'],5,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:05.374,Pass,
,,,,,,,,,,,,,,,,,0.702966,,,,,,,,,,,,,abaf694b-7db3-49a8-9965-853e7550540b,83,,,"[50.1, 16.4]",3900510,1,,,,0.47040427,,Right Foot,,,"[56.0, 19.4]",,Ground Pass,,6.618912,,,,Jean Michaël Seri,3359.0,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,6,OGC Nice,136,['6fc483b5-7467-4a27-9831-e13ac76352a2'],6,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:06.933,Pass,
,,,,,,,,,,,,,,,,,2.288532,,,,,,,,,,,,,06ba3534-2299-45e3-98d7-55183e2d84bc,86,,,"[57.2, 24.9]",3900510,1,,,,-0.3328202,,Right Foot,,,"[89.6, 13.7]",,High Pass,,34.28119,,Pass Offside,,Valère Germain,3210.0,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Center Attacking Midfield,6,OGC Nice,136,['85ea3865-dce5-4c9a-85e1-e12b333f1d5d'],9,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:09.384,Pass,
,,,,,,,,,,,,,,,,,1.658614,,,,,,,,,,,,,8c8141d4-695d-476c-b0a4-a2bd524b0279,88,,,"[23.9, 61.8]",3900510,1,,,,-1.4758446,,Right Foot,,,"[25.9, 40.8]",,Ground Pass,,21.095022,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,Free Kick,1,From Free Kick,Maxime Gonalons,6982.0,Right Center Back,7,Lyon,137,['22eeb484-58de-43ed-a7fe-748c434da8c4'],26,,,,,,,,,,,,,,,,,Lyon,137,00:01:26.420,Pass,
,,,,,,,,,,,,,,,,,1.125217,,,,,,,,,,,,,77476781-a131-4660-8280-a9100ec15497,90,,,"[25.5, 41.0]",3900510,1,True,,,1.9883671,,Left Foot,,,"[19.2, 55.2]",,Ground Pass,,15.5348,,,,Anthony Lopes,2947.0,,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Left Center Back,7,Lyon,137,['78130dfe-e45e-40ab-9131-c6a98820e113'],31,,,,,,,,,,,,,,,,,Lyon,137,00:01:31.166,Pass,
,,,,,,,,,,,,,,,,,1.991464,,,,,,,,,,,,,a087af69-60e3-4ad3-b4f9-8cdc560876ed,92,,,"[19.2, 55.2]",3900510,1,True,,,0.98279375,,Left Foot,,,"[23.6, 61.8]",,Ground Pass,,7.932213,,,,Maxime Gonalons,6982.0,,,,,,,1,From Free Kick,Anthony Lopes,2947.0,Goalkeeper,7,Lyon,137,['717f772d-e671-4cf4-920e-9bc10c4c65ec'],32,,,,,,,,,,,,,,,,,Lyon,137,00:01:32.387,Pass,
,,,,,,,,,,,,,,,,,1.237575,,,,,,,,,,,,,7d622221-8314-4549-ba04-59f41c659881,94,,,"[28.6, 64.8]",3900510,1,,,,0.548726,,Right Foot,,,"[51.5, 78.8]",,Ground Pass,,26.840454,,,,Rafael Pereira da Silva,3156.0,,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Right Center Back,7,Lyon,137,['49ef1e57-f721-417d-a21d-436be72dffd9'],35,,,,,,,,,,,,,,,,,Lyon,137,00:01:35.742,Pass,
,,,,,,,,,,,,,,,,,1.138545,,,,,,,,,,,,,bc563b35-bfce-41c5-bb85-f0550a4b622d,97,,,"[51.5, 78.8]",3900510,1,,,,-2.6377656,,Right Foot,,,"[35.9, 70.2]",,Ground Pass,,17.813478,,,,Maxime Gonalons,6982.0,,,,,,,1,From Free Kick,Rafael Pereira da Silva,3156.0,Right Back,7,Lyon,137,['5cfc96f3-308f-4386-82dc-1b7a0bdc1eb9'],37,,,,,,,,,,,,,,,,,Lyon,137,00:01:37.660,Pass,
,,,,,,,,,,,,,,,,,1.506086,,,,,,,,,,,,,4708dc1c-f88f-4e1c-acbf-5bd2131d7e60,100,,,"[38.5, 68.5]",3900510,1,,,,-1.4762919,,Right Foot,,,"[40.5, 47.4]",,Ground Pass,,21.194574,,,,Corentin Tolisso,5480.0,,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Right Center Back,7,Lyon,137,['acc8a3f9-7728-4b81-95fb-0afc2eb4cfbb'],40,,,,,,,,,,,,,,,,,Lyon,137,00:01:40.325,Pass,
,,,,,,,,,,,,,,,,,1.110775,,,,,,,,,,,,,6b1140e6-b212-4408-9ce6-866c89da7e7f,103,,,"[42.3, 43.1]",3900510,1,,,,-1.3788567,,Right Foot,,,"[47.1, 18.4]",,Ground Pass,,25.162075,,,,Sergi Darder Moll,3236.0,,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,7,Lyon,137,['42a55be9-928e-490b-b40e-074374374d75'],43,,,,,,,,,,,,,,,,,Lyon,137,00:01:43.205,Pass,
,,,,,,,,,,,,,,,,,1.081533,,,,,,,,,,,,,715a9e7d-f16e-4dee-98a6-ae61996b0af7,106,,,"[46.8, 18.4]",3900510,1,,,,2.2725909,,Right Foot,,,"[38.6, 28.1]",,Ground Pass,,12.701574,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Left Center Midfield,7,Lyon,137,['343a2faa-fc06-4527-a828-cc382fb9c559'],44,,,,,,,,,,,,,,,,,Lyon,137,00:01:44.377,Pass,
,,,,,,,,,,,,,,,,,1.082988,,,,,,,,,,,,,6fb63036-5886-4a3d-b472-3cb79ef820b0,109,,,"[38.6, 28.1]",3900510,1,,,,-1.2827408,,Right Foot,,,"[44.2, 9.2]",,Ground Pass,,19.71218,,,,Sergi Darder Moll,3236.0,,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Left Center Back,7,Lyon,137,['0d636b11-0dbe-400d-bce6-d4ae1c5287f0'],45,,,,,,,,,,,,,,,,,Lyon,137,00:01:45.785,Pass,
,,,,,,,,,,,,,,,,,3.471164,,,,,,,,,,,,,72ce1d78-2fdc-418a-862a-7b09ef3de9c8,112,,,"[42.5, 22.5]",3900510,1,,,,0.3382477,,Right Foot,,,"[107.6, 45.4]",,High Pass,,69.01029,,Incomplete,,Claudio Beauvue,6600.0,,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Left Center Midfield,7,Lyon,137,"['e1207cc3-7ee0-40a8-b2a8-35db90d826db', 'ebd820ec-03a0-42ad-b0a1-113f1e227324']",51,,,,,,,,,,,,,,,,,Lyon,137,00:01:51.355,Pass,
,,,,,,,,,,,,,,,,,1.662251,,,,,,,,,,,,,b312875b-ee6d-4b11-b385-b8de32703918,116,,,"[14.2, 31.7]",3900510,1,,,,-0.9959509,,Keeper Arm,,,"[29.1, 8.7]",,Ground Pass,,27.404562,,,,Niklas Hult,16056.0,,,,,,,1,Regular Play,Mouez Hassen,5653.0,Goalkeeper,8,OGC Nice,136,['5981720e-2a88-472e-bae4-70dce3ac0163'],55,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:55.981,Pass,
,,,,,,,,,,,,,,,,,1.518186,,,,,,,,,,,,,94085949-1ab8-4908-8d24-98091e4ff282,119,,,"[37.5, 9.0]",3900510,2,,,,2.741352,,Left Foot,,,"[21.9, 15.6]",,Ground Pass,,16.938713,,,,Maxime Le Marchand,3229.0,,,,,,,1,Regular Play,Niklas Hult,16056.0,Left Wing Back,8,OGC Nice,136,['e3eed63a-79e0-40ea-b125-6abb4c3a2269'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:00.532,Pass,
