50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a1a41e47-9f7e-4b5a-b570-0a99bc4acf18,1,,,3900636,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 14}, {'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 10936, 'name': 'Lorik Agim Cana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Nantes,144,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7015857b-a83f-4a25-a22f-0deb332e4c55,2,,,3900636,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,,0,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 40}, {'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 27}, {'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 14}, {'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 12}, {'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 22}]}",Lorient,165,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2e3ce892-a3bc-4f85-a01d-c2b5194d345d,3,,,3900636,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,['167272c7-eeb5-4043-a901-17d1d5917ac3'],0,,,,,,,,,,,,,,,,Lorient,165,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,167272c7-eeb5-4043-a901-17d1d5917ac3,4,,,3900636,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Nantes,144,['2e3ce892-a3bc-4f85-a01d-c2b5194d345d'],0,,,,,,,,,,,,,,,,Nantes,144,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,58cbba48-b37b-49cc-bbd7-20140d6c42e8,1845,,,3900636,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,84,Nantes,144,['78a65f4d-ff2c-4eee-b29c-cc092ea51c4d'],0,,,,,,,,,,,,,,,,Nantes,144,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,78a65f4d-ff2c-4eee-b29c-cc092ea51c4d,1846,,,3900636,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,84,Nantes,144,['58cbba48-b37b-49cc-bbd7-20140d6c42e8'],0,,,,,,,,,,,,,,,,Lorient,165,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.536211,,,,,,,,,,,,,,,1b561ac0-4660-47fa-9786-9e89849d8975,5,,"[61.0, 40.1]",3900636,0,,,,,1.69142,,Right Foot,,,,"[60.6, 43.4]",,Ground Pass,,3.3241541,,,,Emiliano Sala,3114.0,,,,,Kick Off,1,From Kick Off,Alejandro Bedoya,12351.0,Center Attacking Midfield,2,Nantes,144,['5ba7f806-d41e-4e6b-8ba3-be62c585d024'],0,,,,,,,,,,,,,,,,Nantes,144,00:00:00.998,Pass,
,,,,,,,,,,,,,,,,1.48402,,,,,,,,,,,,,,,cebe6eb5-2b14-41b7-8038-227661677d53,7,,"[61.1, 42.2]",3900636,0,,,,,2.9229238,,Right Foot,,,,"[45.8, 45.6]",,Ground Pass,,15.673225,,,,Rémi Gomis,401478.0,,,,,,1,From Kick Off,Emiliano Sala,3114.0,Center Forward,2,Nantes,144,['3543dd71-3e9d-4091-bdf5-d16ef20fd401'],1,,,,,,,,,,,,,,,,Nantes,144,00:00:01.534,Pass,
,,,,,,,,,,,,,,,,2.294076,,,,,,,,,,,,,,,46b22296-f23c-404c-80b1-8cb77e1857f3,11,,"[43.4, 43.8]",3900636,0,,,,,-1.6776434,,Right Foot,,,,"[40.0, 12.1]",,Ground Pass,,31.881813,,,,Ermir Lenjani,10746.0,,,,,,1,From Kick Off,Rémi Gomis,401478.0,Right Defensive Midfield,2,Nantes,144,['63d1c3b3-72f5-43e7-a54d-602bd73852e8'],4,,,,,,,,,,,,,,,,Nantes,144,00:00:04.244,Pass,
,,,,,,,,,,,,,,,,0.939731,,,,,,,,,,,,,,,cf91543e-467f-49dd-bbfa-fa26454b32e9,14,,"[39.2, 9.9]",3900636,0,,,,,-0.104876935,,Left Foot,,,,"[50.6, 8.7]",,Ground Pass,,11.462984,,,,Adryan Oliveira Tavares,31687.0,,,,,,1,From Kick Off,Ermir Lenjani,10746.0,Left Back,2,Nantes,144,['bb61a0c7-2a80-4c26-b47e-d1fc2085df62'],7,,,,,,,,,,,,,,,,Nantes,144,00:00:07.222,Pass,
