50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,3.557884,,,,,,,,,,,,b5844814-c878-477b-aafc-848773d750da,19,,"[29.3, 31.8]",3900626,0,,,,,-0.12359047,,Left Foot,,,,"[61.5, 27.8]",High Pass,,32.447495,,Incomplete,,Jimmy Briand,3213.0,,,,,Recovery,1,From Kick Off,Thibault Giresse,4434.0,Left Midfield,2,Gazélec Ajaccio,160,"['205aae36-2f3e-4fb8-b707-c13c02f1ea47', '614ccd6d-d48f-4017-a952-b62dd50200d2', '834d4514-2990-4df7-a863-c927eb8796dd', 'e0cb3b29-baca-4f56-b110-8cea686d60f3']",13,,,,,,,,,,,,,,,,,Guingamp,142,00:00:13.216,Pass,True
,,,,,,,,,,,,,,,,,,,2.080908,,,,,,,,,,,,614ccd6d-d48f-4017-a952-b62dd50200d2,21,,"[58.6, 52.3]",3900626,0,,,,,-0.8427371,,Right Foot,,,,"[74.2, 34.8]",High Pass,,23.443762,,,,Damjan Đoković,31911.0,,,,,Recovery,1,From Kick Off,Roderic Filippi,7808.0,Right Center Back,2,Gazélec Ajaccio,160,"['a834b52d-46d6-49b2-991a-295b5bbe1710', 'b5844814-c878-477b-aafc-848773d750da']",16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:16.774,Pass,
,,,,,,,,,,,,,,,,,,,1.15915,,,,,,,,,,,,6aaf00c8-6a92-4ac9-ad7b-1f70b4556651,23,,"[73.5, 39.7]",3900626,0,,,,True,0.19623682,,,,,,"[90.1, 43.0]",High Pass,,16.924833,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,1,From Kick Off,Damjan Đoković,31911.0,Left Center Midfield,2,Gazélec Ajaccio,160,"['23be71e4-673c-4016-b4e2-89ae4ba2bcea', '97ad7506-a900-4be5-afdc-d4196a488081', 'b0c62a97-b99e-4f2d-aa3b-41eb86e7f446']",18,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:18.855,Pass,True
,,,,,,,,,,,,,,,,,,,1.295393,,,,,,,,,,,,b0c62a97-b99e-4f2d-aa3b-41eb86e7f446,27,,"[30.0, 37.1]",3900626,0,,,,True,0.6794138,,,,,,"[37.8, 43.4]",High Pass,,10.026465,,,,Lionel Mathis,401512.0,,,,,Recovery,1,From Kick Off,Jérémy Sorbon,3124.0,Left Center Back,2,Gazélec Ajaccio,160,"['3f18fbc8-dfaf-491f-8921-f0d604e38a93', '62ddcbe9-64a9-4793-a1ee-1425cb1c71b7', '6aaf00c8-6a92-4ac9-ad7b-1f70b4556651']",20,,,,,,,,,,,,,,,,,Guingamp,142,00:00:20.014,Pass,True
,,,,,,,,,,,,,,,,,,,3.018453,,,,,,,,,,,,bcee436b-f3de-47f0-b3a4-91f21462f398,31,,"[35.0, 46.5]",3900626,0,,,,,-0.022984458,,Right Foot,,,,"[87.2, 45.3]",High Pass,,52.21379,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,From Kick Off,Lionel Mathis,401512.0,Right Defensive Midfield,2,Gazélec Ajaccio,160,"['aab94c14-34a8-429a-8607-115d2b86ba0e', 'ac82e726-6b69-457a-86b7-b3bce57be0f3', 'f8f9ee82-f225-4ec0-a8b6-9345abf7ad0a']",22,,,,,,,,,,,,,,,,,Guingamp,142,00:00:22.549,Pass,True
,,,,,,,,,,,,,,,,,,,1.987668,,,,,,,,,,,,f8f9ee82-f225-4ec0-a8b6-9345abf7ad0a,33,,"[32.9, 34.8]",3900626,0,,,,,2.8020601,,Right Foot,,,,"[11.1, 42.5]",Ground Pass,,23.119905,,,,Clément Maury,401508.0,,,,,Recovery,1,From Kick Off,Abdou Kader Mangane,2953.0,Center Back,2,Gazélec Ajaccio,160,"['bcee436b-f3de-47f0-b3a4-91f21462f398', 'e0e54169-6f93-4f4f-9be5-e66f288d3f57']",25,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:25.567,Pass,
,,,,,,,,,,,,,,,,,,,2.669965,,,,,,,,,,,,82e2f51a-1958-42ba-8f43-53930012a8fe,36,,"[13.2, 40.5]",3900626,0,,,,,-0.2953728,,Left Foot,,,,"[71.7, 22.7]",High Pass,,61.148098,,,,John Tshibumbu,7721.0,,,,,,1,From Kick Off,Clément Maury,401508.0,Goalkeeper,2,Gazélec Ajaccio,160,['7cb6bb2e-e766-4dd8-bac5-f5b127364d48'],30,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:30.545,Pass,
,,,,,,,,,,,,,,,,,,,1.094399,,,,,,,,,,,,4ec855a4-41d8-4384-9441-ea39cb7625b9,39,,"[71.7, 22.7]",3900626,0,,,,True,0.95449936,,,,,,"[80.2, 34.7]",High Pass,,14.705441,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,1,From Kick Off,John Tshibumbu,7721.0,Left Center Forward,2,Gazélec Ajaccio,160,"['4a8660f2-2f0d-4d00-9e93-76602d5072ef', 'b47f4dbf-7c56-4eb8-850d-dfb8aecc3b0e', 'b617d0a7-0692-42d7-885e-4514383ba591']",33,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:33.215,Pass,True
,,,,,,,,,,,,,,,,,,,1.315691,,,,,,,,,,,,58b5ea84-bb96-4255-80e3-5be64233c5c2,42,,"[38.7, 35.4]",3900626,0,,,,True,-0.52391934,,,,,,"[47.7, 30.2]",Low Pass,,10.394229,,Incomplete,,Jimmy Briand,3213.0,,,,,Recovery,1,From Kick Off,Jérémy Sorbon,3124.0,Left Center Back,2,Gazélec Ajaccio,160,"['a9b6c15f-c19b-46a5-8299-ad4435c6345f', 'bb87f312-c66d-45aa-8091-7c2f1218840b', 'dbb41b61-a431-40e4-8383-cb3523713d94']",37,,,,,,,,,,,,,,,,,Guingamp,142,00:00:37.018,Pass,True
,,,,,,,,,,,,,,,,,,,3.60777,,,,,,,,,,,,dbb41b61-a431-40e4-8383-cb3523713d94,45,,"[72.4, 49.9]",3900626,0,,,,,-0.7097053,,Left Foot,,,,"[102.9, 23.7]",High Pass,,40.208084,,Incomplete,,John Tshibumbu,7721.0,,,,,Recovery,1,From Kick Off,Alassane Touré,90746.0,Right Wing Back,2,Gazélec Ajaccio,160,"['32188529-d266-464e-a748-014fb84fcb04', '58b5ea84-bb96-4255-80e3-5be64233c5c2', 'aa84b17b-ddcc-43e5-ba84-bbfd5cfd976c']",38,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:38.333,Pass,
,,,,,,,,,,,,,,,,,,,2.493409,,,,,,,,,,,,718b0dc6-3501-4f20-af5c-2ab71af4e149,48,,"[105.7, 24.3]",3900626,0,,,,,1.6455467,10220892-56bf-4e11-bbc2-8ca1475fb10d,Right Foot,,,,"[104.0, 47.0]",Low Pass,,22.763567,,,,John Tshibumbu,7721.0,True,,,,Recovery,1,From Kick Off,Khalid Boutaïb,5726.0,Right Center Forward,2,Gazélec Ajaccio,160,['c93c549c-f907-4744-a5cd-c8dac0c59190'],43,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:43.536,Pass,
,,,,,,,,,,,,,,,,,,,1.996731,,,,,,,,,,,,8935e1bf-2af7-4e00-99e3-3de24a1225f5,56,,"[9.2, 32.8]",3900626,1,,True,,,-0.22478597,,Drop Kick,,,,"[81.8, 16.2]",High Pass,,74.47362,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,From Kick Off,Jonas Lössl,3322.0,Goalkeeper,2,Gazélec Ajaccio,160,"['51a115ff-b89d-492d-8235-dbd8417e4d04', '8649b8fe-2cdd-4fd5-9ea6-5464f4a9c3f2']",3,,,,,,,,,,,,,,,,,Guingamp,142,00:01:03.040,Pass,
,,,,,,,,,,,,,,,,,,,0.899328,,,,,,,,,,,,843cefa9-a62f-49b2-8325-d37f92a4cd46,60,,"[50.3, 80.0]",3900626,1,,,,,-1.6539376,,,,,,"[48.9, 63.2]",Low Pass,,16.858232,,,,Louis Poggi,310534.0,,,,,Throw-in,1,From Throw In,Alassane Touré,90746.0,Right Wing Back,3,Gazélec Ajaccio,160,['c5496912-bcd6-4935-8737-a7a7fe5c0872'],13,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:13.005,Pass,
,,,,,,,,,,,,,,,,,,,1.10413,,,,,,,,,,,,c3e6beca-535a-4cbb-889a-dfb8e68a72b3,63,,"[48.9, 63.2]",3900626,1,,,,,1.735945,,Right Foot,,,,"[47.1, 74.0]",Ground Pass,,10.948973,,,,Alassane Touré,90746.0,,,,,,1,From Throw In,Louis Poggi,310534.0,Right Center Midfield,3,Gazélec Ajaccio,160,['5b928777-4dd5-4dc9-8a66-e865b7aebfba'],14,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:14.168,Pass,
,,,,,,,,,,,,,,,,,,,1.381214,,,,,,,,,,,,46ad9508-b060-4c91-a2c3-e5d3bdaa8463,69,,"[72.6, 0.1]",3900626,1,,,,,0.4291785,,,,,,"[90.3, 8.2]",High Pass,,19.465353,,,,Mevlüt Erdinç,20027.0,,,,,Throw-in,1,From Throw In,Laurent Dos Santos,7308.0,Left Back,4,Guingamp,142,['6d594799-8aa7-42a2-826b-ad475e423d60'],43,,,,,,,,,,,,,,,,,Guingamp,142,00:01:43.359,Pass,
,,,,,,,,,,,,,,,,,,,1.562454,,,,,,,,,,,,75f391c3-fe47-46d2-a748-d3100560cfe1,71,,"[91.8, 8.0]",3900626,1,,,,,2.9074361,,Head,,,,"[80.9, 10.6]",High Pass,,11.205802,,Incomplete,,Younousse Sankharé,3348.0,,,,,,1,From Throw In,Mevlüt Erdinç,20027.0,Left Center Forward,4,Guingamp,142,"['1e4d07d3-cdac-4d2d-95ce-3de4a6b71af3', '87ab6294-04a1-4e69-adbb-e75f816fc688']",44,,,,,,,,,,,,,,,,,Guingamp,142,00:01:44.740,Pass,
,,,,,,,,,,,,,,,,,,,1.390916,,,,,,,,,,,,1e4d07d3-cdac-4d2d-95ce-3de4a6b71af3,73,,"[39.2, 69.5]",3900626,1,,,,,0.014284743,,Head,,,,"[53.2, 69.7]",High Pass,,14.001429,,Incomplete,,John Tshibumbu,7721.0,,,,,Recovery,1,From Throw In,Jérôme Le Moigne,401507.0,Center Defensive Midfield,4,Guingamp,142,"['51a13822-1b3c-477a-9e2d-2ac16e3fda49', '75f391c3-fe47-46d2-a748-d3100560cfe1', '8361d980-8adb-4bdb-ae64-4eb116f5be1b']",46,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:46.303,Pass,
,,,,,,,,,,,,,,,,,,,1.500888,,,,,,,,,,,,51a13822-1b3c-477a-9e2d-2ac16e3fda49,75,,"[66.9, 10.4]",3900626,1,,,,,1.1166421,,Right Foot,,,,"[73.1, 23.1]",Low Pass,,14.1325865,,Incomplete,,Younousse Sankharé,3348.0,,,,,Recovery,1,From Throw In,Thibault Giresse,4434.0,Left Midfield,4,Guingamp,142,"['1e4d07d3-cdac-4d2d-95ce-3de4a6b71af3', '438334b8-af65-47ad-88b9-6cf28642f8bf', '660b1ec6-612b-446f-bcbd-d46fa89e0ba5']",47,,,,,,,,,,,,,,,,,Guingamp,142,00:01:47.694,Pass,
,,,,,,,,,,,,,,,,,,,1.940168,,,,,,,,,,,,660b1ec6-612b-446f-bcbd-d46fa89e0ba5,77,,"[47.0, 57.0]",3900626,1,,,,,0.04716264,,Left Foot,,,,"[80.9, 58.6]",High Pass,,33.937737,,Incomplete,,John Tshibumbu,7721.0,,,,,Recovery,1,From Throw In,Damjan Đoković,31911.0,Left Center Midfield,4,Guingamp,142,"['2740aee6-303a-4018-a101-ef29f04f1223', '51a13822-1b3c-477a-9e2d-2ac16e3fda49', 'd0f768cb-40e8-488c-993b-c55c8db43baa']",49,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:49.195,Pass,
,,,,,,,,,,,,,,,,,,,2.920506,,,,,,,,,,,,d46445a2-e9a5-41e0-a4d2-5c8aed7e89d0,80,,"[71.4, 80.0]",3900626,1,,,,,-2.9334552,,,,,,"[32.1, 71.7]",Low Pass,,40.1669,,,,Roderic Filippi,7808.0,,,,,Throw-in,1,From Throw In,Alassane Touré,90746.0,Right Wing Back,5,Gazélec Ajaccio,160,['3b599827-e9e0-4a36-b0e6-43f078e24cbf'],59,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:59.870,Pass,
,,,,,,,,,,,,,,,,,,,2.747681,,,,,,,,,,,,d1f08e21-24c5-4ee6-94fb-9fe0a4409898,83,,"[30.5, 71.7]",3900626,2,,,,,-1.4714098,,Right Foot,,,,"[34.0, 36.6]",High Pass,,35.27407,,,,Abdou Kader Mangane,2953.0,,,,,,1,From Throw In,Roderic Filippi,7808.0,Right Center Back,5,Gazélec Ajaccio,160,['2455bb66-a495-4f6d-879b-1c874ea21a48'],2,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:02.831,Pass,
,,,,,,,,,,,,,,,,,,,2.500151,,,,,,,,,,,,af5d55b3-a31b-47b5-94fb-86edb452f730,86,,"[33.3, 37.3]",3900626,2,,,,,0.20044619,,Right Foot,,,,"[64.8, 43.7]",High Pass,,32.143585,,Incomplete,,John Tshibumbu,7721.0,,,,,,1,From Throw In,Abdou Kader Mangane,2953.0,Center Back,5,Gazélec Ajaccio,160,"['417674dc-cb47-436c-9ecc-7d46ba82d58c', 'dac12dcb-a080-4467-9b33-789f0a20a1dc']",5,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:05.606,Pass,
,,,,,,,,,,,,,,,,,,,0.885831,,,,,,,,,,,,dac12dcb-a080-4467-9b33-789f0a20a1dc,88,,"[55.3, 36.4]",3900626,2,,,,,1.7021117,,Head,,,,"[53.9, 47.0]",Low Pass,,10.692053,,,,Lionel Mathis,401512.0,,,,,Recovery,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,6,Guingamp,142,"['8ca80207-4ae1-44ae-92b1-3451498e0570', 'af5d55b3-a31b-47b5-94fb-86edb452f730']",8,,,,,,,,,,,,,,,,,Guingamp,142,00:02:08.106,Pass,
,,,,,,,,,,,,,,,,,,,1.585323,,,,,,,,,,,,978aa173-1d3c-4747-a0a9-5bd4900d0da9,91,,"[53.7, 46.0]",3900626,2,,,,,-0.8088053,,Left Foot,,,,"[68.3, 30.7]",Low Pass,,21.148287,,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,6,Guingamp,142,['744fb01e-47c3-4aad-a988-2be39f856e50'],8,,,,,,,,,,,,,,,,,Guingamp,142,00:02:08.992,Pass,
,,,,,,,,,,,,,,,,,,,1.392261,,,,,,,,,,,,1b689668-fcd9-4edf-8295-498884697dfd,98,,"[52.9, 37.3]",3900626,2,,,,,-2.2223294,,Right Foot,,,,"[37.8, 17.5]",Ground Pass,,24.900803,,,,Pablo Jean Antoine Martínez,3207.0,,,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,7,Gazélec Ajaccio,160,['1b88b510-1ff7-4d1c-ac94-781509e5e13a'],13,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:13.306,Pass,
,,,,,,,,,,,,,,,,,,,1.294367,,,,,,,,,,,,432d856b-7961-453b-8c6e-ec4e7611434b,101,,"[32.9, 2.4]",3900626,2,,,,,1.7449403,,Left Foot,,,,"[27.2, 34.8]",Ground Pass,,32.897568,,,,Abdou Kader Mangane,2953.0,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Center Back,7,Gazélec Ajaccio,160,['16a6dcdc-6d70-4579-bef7-d2b60f0a8e8b'],19,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:19.809,Pass,
,,,,,,,,,,,,,,,,,,,1.467718,,,,,,,,,,,,bb5eae67-538a-4237-9cee-63e3c8f6309e,104,,"[31.9, 38.3]",3900626,2,,,,,1.5165019,,Right Foot,,,,"[32.9, 56.7]",Ground Pass,,18.427155,,,,Roderic Filippi,7808.0,,,,,,1,Regular Play,Abdou Kader Mangane,2953.0,Center Back,7,Gazélec Ajaccio,160,['64bfe140-d32a-4883-9f46-0cdbe0edda9b'],23,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:23.639,Pass,
,,,,,,,,,,,,,,,,,,,1.991232,,,,,,,,,,,,da04bdb3-0fe2-4133-8c1e-ed78d25ba681,107,,"[36.0, 60.1]",3900626,2,,,,,-0.12109768,,Right Foot,,,,"[92.7, 53.2]",High Pass,,57.118298,,,,Louis Poggi,310534.0,,,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,7,Gazélec Ajaccio,160,['648f9417-98af-487e-89a2-ab5ce5c60e69'],26,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:26.743,Pass,
,,,,,,,,,,,,,,,,,,,3.471538,,,,,,,,,,,,72ba6d48-531e-48de-80d6-194b0da6b355,113,,"[14.1, 38.2]",3900626,2,,,,,0.27973467,,Right Foot,,,,"[78.5, 56.7]",High Pass,,67.004555,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Jonas Lössl,3322.0,Goalkeeper,7,Gazélec Ajaccio,160,"['b325fce0-c4db-4b1f-aaa5-8bcc400260c6', 'ff73df6e-7326-4855-9aa5-c7c2829d50d1']",43,,,,,,,,,,,,,,,,,Guingamp,142,00:02:43.581,Pass,
