50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.995347,,,,,,,,,,,,12745bbc-eb87-4d05-8944-5db53992402e,14,,"[12.9, 44.4]",3829461,0,,,,1.1041901,,Right Foot,,,"[19.7, 57.9]",,Ground Pass,,15.115886,,,Sébastien Squillaci,26481.0,,,,,,1,From Kick Off,Jesper Hansen,24469.0,Goalkeeper,2,Bastia,2736,['e4ec1973-591b-46ce-aecd-f6c42c68fec5'],10,,,,,,,,,,,,,,,,,Bastia,2736,00:00:10.011,Pass,
,,,,,,,,,,,,,,,,,3.026469,,,,,,,,,,,,d951890c-f318-4614-87d7-82b0d78d1cab,17,,"[21.2, 57.7]",3829461,0,,,,-1.3324566,,Right Foot,,,"[28.1, 29.3]",,Ground Pass,,29.226187,,,François Modesto,401194.0,,,,,,1,From Kick Off,Sébastien Squillaci,26481.0,Right Center Back,2,Bastia,2736,['1ca8e9a1-073d-407c-bf31-c4d40ebc77d7'],12,,,,,,,,,,,,,,,,,Bastia,2736,00:00:12.058,Pass,
,,,,,,,,,,,,,,,,,2.040362,,,,,,,,,,,,6a491863-6d94-448f-9cb0-f3bfc1d0b339,20,,"[40.9, 9.4]",3829461,0,,,,0.6216358,,Left Foot,,,"[81.8, 38.7]",,High Pass,,50.312027,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,1,From Kick Off,François Modesto,401194.0,Left Center Back,2,Bastia,2736,['e29cf6a7-59fb-4d65-8f31-5e2bd1ea6f46'],17,,,,,,,,,,,,,,,,,Bastia,2736,00:00:17.729,Pass,
,,,,,,,,,,,,,,,,,2.414773,,,,,,,,,,,,0add420f-0de8-410e-bbf1-75b294583a87,23,,"[81.5, 38.9]",3829461,0,,,True,-0.8337934,,,,,"[98.2, 20.5]",,Low Pass,,24.848541,Incomplete,,Floyd Ayité,15689.0,,,,,,1,From Kick Off,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,2,Bastia,2736,"['079d4a49-fac5-4f01-bacb-37981fc9d840', 'a4a8ce12-48af-4859-ba25-b91fc21a1d8a', 'd9f804f9-4f09-4101-9396-e6743c292e68']",19,,,,,,,,,,,,,,,,,Bastia,2736,00:00:19.769,Pass,True
,,,,,,,,,,,,,,,,,2.056325,,,,,,,,,,,,a4a8ce12-48af-4859-ba25-b91fc21a1d8a,25,,"[21.9, 59.6]",3829461,0,,,,-2.2671995,,Left Foot,,,"[7.1, 41.9]",,Ground Pass,,23.072277,,,Steve Mandanda,3543.0,,,,,Recovery,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,3,Marseille,147,"['0add420f-0de8-410e-bbf1-75b294583a87', 'a2b9a4c6-30d2-4ed7-861d-92f5db50d56c']",22,,,,,,,,,,,,,,,,,Marseille,147,00:00:22.184,Pass,
,,,,,,,,,,,,,,,,,1.415207,,,,,,,,,,,,7d7cbb97-f948-4350-bfac-1742cdb8ebe6,27,,"[8.4, 40.8]",3829461,0,True,,,-0.937766,,Right Foot,,,"[19.7, 25.4]",,Ground Pass,,19.101048,,,Karim Rekik,8572.0,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,3,Marseille,147,['3cf17ac3-e889-4495-9b8b-de69a6e6521a'],26,,,,,,,,,,,,,,,,,Marseille,147,00:00:26.745,Pass,
,,,,,,,,,,,,,,,,,1.375143,,,,,,,,,,,,a9f74f5a-a68c-47ed-a936-61ad598d07c6,29,,"[22.7, 24.1]",3829461,0,,,,0.71654165,,Left Foot,,,"[28.9, 29.5]",,Ground Pass,,8.221922,,,Lassana Diarra,3181.0,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,3,Marseille,147,['26fe8a87-98ad-46e7-a345-5f94e7bc913e'],28,,,,,,,,,,,,,,,,,Marseille,147,00:00:28.864,Pass,
,,,,,,,,,,,,,,,,,1.021471,,,,,,,,,,,,09aeb23b-4b30-480a-9c81-8a233d7a1068,32,,"[32.8, 32.4]",3829461,0,,,,0.5994525,,Right Foot,,,"[44.8, 40.6]",,Ground Pass,,14.534098,,,Abdelaziz Barrada,23933.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Center Defensive Midfield,3,Marseille,147,['8e7ed74d-8bff-47bd-ab9c-98c2e70fd72a'],31,,,,,,,,,,,,,,,,,Marseille,147,00:00:31.976,Pass,
,,,,,,,,,,,,,,,,,0.887281,,,,,,,,,,,,3b23e1fc-c6a4-411b-92ba-88cf5a74582e,35,,"[44.1, 42.7]",3829461,0,,,,-2.3561945,,Right Foot,,,"[37.3, 35.9]",,Ground Pass,,9.6166525,,,Lassana Diarra,3181.0,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Left Center Midfield,3,Marseille,147,['0788178d-39cf-4f94-b7ee-d50c002cf470'],33,,,,,,,,,,,,,,,,,Marseille,147,00:00:33.548,Pass,
,,,,,,,,,,,,,,,,,1.901152,,,,,,,,,,,,fb1e11af-f16d-490a-8f5b-79b06ae465fe,38,,"[38.1, 38.6]",3829461,0,,,,1.4453586,,Right Foot,,,"[42.4, 72.7]",,Ground Pass,,34.370045,,,Javier Manquillo Gaitán,3075.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Center Defensive Midfield,3,Marseille,147,['9d9f956d-e35c-4af4-9971-cfaec46a9077'],35,,,,,,,,,,,,,,,,,Marseille,147,00:00:35.538,Pass,
,,,,,,,,,,,,,,,,,4.683389,,,,,,,,,,,,319e5657-8442-4cfb-87c6-ff3c92b89ac5,41,,"[47.8, 73.1]",3829461,0,,,,0.09703939,,Right Foot,,,"[115.6, 79.7]",,High Pass,,68.12048,Out,,Michy Batshuayi Tunga,3457.0,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,3,Marseille,147,['2fe561a5-b103-4ed7-810a-ceba52a8cc7d'],39,,,,,,,,,,,,,,,,,Marseille,147,00:00:39.586,Pass,
,,,,,,,,,,,,,,,,,1.814675,,,,,,,,,,,,ee85cf9b-56e1-48a8-917b-0cd08f61ea1d,43,,"[15.7, 0.1]",3829461,0,,,,0.13992468,,,,,"[51.2, 5.1]",,High Pass,,35.850384,Incomplete,,,,,,,,Throw-in,1,From Throw In,Julian Palmieri,4508.0,Left Back,4,Bastia,2736,['e838a2df-e5db-4321-8678-9fb53f9e2e1b'],51,,,,,,,,,,,,,,,,,Bastia,2736,00:00:51.719,Pass,
,,,,,,,,,,,,,,,,,1.289746,,,,,,,,,,,,8c727065-818c-4874-8728-715b289a7681,47,,"[69.4, 69.9]",3829461,0,,,,-1.6162196,,Right Foot,,,"[68.7, 54.5]",,Ground Pass,,15.415901,,,Lucas Silva Borges,25199.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Center Defensive Midfield,5,Marseille,147,"['4aa0ef4f-33b4-4653-821f-5293f938c711', '7e765414-1e91-4134-a5eb-fb0e63089c03']",55,,,,,,,,,,,,,,,,,Marseille,147,00:00:55.064,Pass,True
,,,,,,,,,,,,,,,,,1.426506,,,,,,,,,,,,842d5b22-89ac-4a98-88f2-2c1c3c1c912b,53,,"[69.2, 52.1]",3829461,1,,,,3.0221636,,Right Foot,,,"[56.7, 53.6]",,Ground Pass,,12.589679,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,Free Kick,1,From Free Kick,Lucas Silva Borges,25199.0,Right Center Midfield,6,Marseille,147,['581ac291-bf0e-4dfc-b970-3ccf5d370bfe'],10,,,,,,,,,,,,,,,,,Marseille,147,00:01:10.962,Pass,
,,,,,,,,,,,,,,,,,1.459596,,,,,,,,,,,,9fad4b17-4814-4fb5-ad1b-1ddab9a8bbb0,56,,"[55.2, 52.8]",3829461,1,,,,-1.5943214,,Right Foot,,,"[54.6, 27.3]",,Ground Pass,,25.507057,,,Karim Rekik,8572.0,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,6,Marseille,147,['e48b3547-020f-4d0d-bee0-55ae6621dd10'],13,,,,,,,,,,,,,,,,,Marseille,147,00:01:13.784,Pass,
,,,,,,,,,,,,,,,,,1.663554,,,,,,,,,,,,a2fcc4aa-de26-476f-8b19-6f0b245d99d7,59,,"[62.7, 23.5]",3829461,1,,,,-1.255088,,Left Foot,,,"[69.2, 3.6]",,Ground Pass,,20.93466,,,Benjamin Mendy,3261.0,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['aa9fe0b7-b23f-45a5-aaa6-543fc900ecef'],17,,,,,,,,,,,,,,,,,Marseille,147,00:01:17.150,Pass,
,,,,,,,,,,,,,,,,,1.036886,,,,,,,,,,,,f7eb3b4f-4bca-4290-ab6c-8726c463d240,62,,"[68.1, 3.6]",3829461,1,,,,-0.37433362,,Left Foot,,,"[70.9, 2.5]",,Ground Pass,,3.0083218,,,Rémy Cabella,3420.0,,,,,,1,From Free Kick,Benjamin Mendy,3261.0,Left Back,6,Marseille,147,['23b39160-e94a-4344-8f3d-d5a7555e319d'],18,,,,,,,,,,,,,,,,,Marseille,147,00:01:18.985,Pass,
,,,,,,,,,,,,,,,,,1.33486,,,,,,,,,,,,72ab94b5-93ac-47f5-8497-22268a812aee,66,,"[69.8, 4.9]",3829461,1,,,,2.5663166,,Right Foot,,,"[57.0, 13.2]",,Ground Pass,,15.255491,,,Karim Rekik,8572.0,,,,,,1,From Free Kick,Rémy Cabella,3420.0,Left Midfield,6,Marseille,147,"['0c86ebcb-878c-4ff9-8bee-57edb0efc8bf', '3f5d5219-3ae5-4643-9591-8c219f2e5055']",21,,,,,,,,,,,,,,,,,Marseille,147,00:01:21.714,Pass,True
,,,,,,,,,,,,,,,,,1.449929,,,,,,,,,,,,6c111d82-4bc3-4f85-9e25-5913758340ed,69,,"[57.0, 16.4]",3829461,1,,,,1.7292918,,Left Foot,,,"[53.1, 40.8]",,Ground Pass,,24.709715,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['8e832e27-09ea-4658-8571-0af31b934f90'],24,,,,,,,,,,,,,,,,,Marseille,147,00:01:24.062,Pass,
,,,,,,,,,,,,,,,,,1.025174,,,,,,,,,,,,a961b36b-ce61-4f5a-b46a-0d248415dc2a,72,,"[54.0, 47.4]",3829461,1,,,,1.3322871,,Right Foot,,,"[60.2, 72.9]",,Ground Pass,,26.242905,,,Javier Manquillo Gaitán,3075.0,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,6,Marseille,147,['bae87278-1a40-4158-a054-809fcc51d72f'],26,,,,,,,,,,,,,,,,,Marseille,147,00:01:26.907,Pass,
,,,,,,,,,,,,,,,,,1.372459,,,,,,,,,,,,654662e6-1cb2-4124-8a0c-1608e8ed1611,75,,"[59.3, 69.2]",3829461,1,,,,-1.9229944,,Right Foot,,,"[55.0, 57.5]",,Ground Pass,,12.465152,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Free Kick,Javier Manquillo Gaitán,3075.0,Right Back,6,Marseille,147,['b85b5e6e-d912-433a-9c61-c3f8aec3c067'],29,,,,,,,,,,,,,,,,,Marseille,147,00:01:29.358,Pass,
,,,,,,,,,,,,,,,,,1.701949,,,,,,,,,,,,a22e6aee-306e-44ad-8724-a39d8933bd38,78,,"[55.9, 56.2]",3829461,1,,,,-1.4732476,,Right Foot,,,"[59.1, 23.5]",,Ground Pass,,32.8562,,,Karim Rekik,8572.0,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,6,Marseille,147,['e283b979-a71b-4883-b7cb-6622a15450e3'],31,,,,,,,,,,,,,,,,,Marseille,147,00:01:31.790,Pass,
,,,,,,,,,,,,,,,,,0.772627,,,,,,,,,,,,9ff825f1-1fed-4514-82d6-278d2e0bc91a,81,,"[60.6, 22.8]",3829461,1,,,,1.6872878,,Left Foot,,,"[59.5, 32.2]",,Ground Pass,,9.464143,,,Abdelaziz Barrada,23933.0,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['ab1ec556-eb60-4889-b69b-4f5b2a8f3a64'],34,,,,,,,,,,,,,,,,,Marseille,147,00:01:34.654,Pass,
,,,,,,,,,,,,,,,,,1.061192,,,,,,,,,,,,1b2e1b7c-0089-43f7-ba5c-a7dec62fc78c,84,,"[58.0, 41.2]",3829461,1,,,,0.8097836,,Right Foot,,,"[70.0, 53.8]",,Ground Pass,,17.4,,,Lucas Silva Borges,25199.0,,,,,,1,From Free Kick,Abdelaziz Barrada,23933.0,Left Center Midfield,6,Marseille,147,['085f25c1-8e68-4c11-9ac1-62ca7b8e6fa4'],36,,,,,,,,,,,,,,,,,Marseille,147,00:01:36.725,Pass,
,,,,,,,,,,,,,,,,,0.953703,,,,,,,,,,,,a39ef231-d100-4738-9bd2-d8be0c00c5aa,87,,"[70.4, 54.3]",3829461,1,,,,-3.041924,,Right Foot,,,"[61.4, 53.4]",,Ground Pass,,9.0448885,,,Abdelaziz Barrada,23933.0,,,,,,1,From Free Kick,Lucas Silva Borges,25199.0,Right Center Midfield,6,Marseille,147,"['45d9ace5-3435-476c-8e1c-f2100be2d4fe', 'de442b2c-347f-4ec8-bf41-a1e35b04e262']",37,,,,,,,,,,,,,,,,,Marseille,147,00:01:37.786,Pass,True
,,,,,,,,,,,,,,,,,1.13302,,,,,,,,,,,,b1d26d16-c271-46f4-bc66-276943ddac36,90,,"[64.9, 60.3]",3829461,1,,,,0.88249445,,Right Foot,,,"[78.8, 77.2]",,Ground Pass,,21.881956,,,Romain Alessandrini,15296.0,,,,,,1,From Free Kick,Abdelaziz Barrada,23933.0,Left Center Midfield,6,Marseille,147,['b48bf0ef-d6f3-4d0c-87c9-abb1a17df0e8'],40,,,,,,,,,,,,,,,,,Marseille,147,00:01:40.269,Pass,
,,,,,,,,,,,,,,,,,1.138802,,,,,,,,,,,,24eb0638-ebec-4efe-b121-271c4eefdb0b,92,,"[78.8, 77.2]",3829461,1,,,,-2.9981403,,Left Foot,,,"[69.8, 75.9]",,Ground Pass,,9.093404,,,Javier Manquillo Gaitán,3075.0,,,,,,1,From Free Kick,Romain Alessandrini,15296.0,Right Midfield,6,Marseille,147,['745a81f4-58d6-40ed-9526-c7abcd88d5b0'],41,,,,,,,,,,,,,,,,,Marseille,147,00:01:41.402,Pass,
,,,,,,,,,,,,,,,,,1.815057,,,,,,,,,,,,984d4d23-a736-4d82-8d6e-cb53d8084894,95,,"[68.7, 75.0]",3829461,1,,,,-2.5192897,,Right Foot,,,"[50.3, 61.8]",,Ground Pass,,22.645088,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Free Kick,Javier Manquillo Gaitán,3075.0,Right Back,6,Marseille,147,['f5057936-ddac-4355-bb5f-6a1be2493473'],42,,,,,,,,,,,,,,,,,Marseille,147,00:01:42.840,Pass,
,,,,,,,,,,,,,,,,,1.792485,,,,,,,,,,,,6f42e28c-8c3c-4506-baf9-9e2645cd55ba,98,,"[51.4, 53.8]",3829461,1,,,,-1.3888048,,Right Foot,,,"[56.7, 25.0]",,Ground Pass,,29.283613,,,Karim Rekik,8572.0,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,6,Marseille,147,['5a9e6b91-5a2b-4639-8096-2e916b209c02'],45,,,,,,,,,,,,,,,,,Marseille,147,00:01:45.861,Pass,
,,,,,,,,,,,,,,,,,1.513132,,,,,,,,,,,,d90d0db2-bfa5-4082-866f-594d5d6c55be,101,,"[56.3, 19.4]",3829461,1,,,,-0.7996422,,Left Foot,,,"[73.6, 1.6]",,Ground Pass,,24.821966,,,Benjamin Mendy,3261.0,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['eb009bec-5ed6-400e-8175-04385c6add6a'],48,,,,,,,,,,,,,,,,,Marseille,147,00:01:48.814,Pass,
,,,,,,,,,,,,,,,,,0.11405,,,,,,,,,,,,60457f26-667d-4c45-a438-82ef7e3b8b70,104,,"[85.2, 15.1]",3829461,1,,,,1.0062269,,Left Foot,,,"[87.1, 18.1]",,Ground Pass,,3.5510561,Incomplete,,Abdelaziz Barrada,23933.0,,,Through Ball,True,,1,From Free Kick,Benjamin Mendy,3261.0,Left Back,6,Marseille,147,"['26697562-8ff2-40e0-aca5-8034e29cf7a3', '9cd366c0-dd31-4105-bd86-268c06cf8799']",53,,,,,,,,,,,,,,,,,Marseille,147,00:01:53.988,Pass,
,,,,,,,,,,,,,,,,,0.707833,,,,,,,,,,,,cf43eba7-1be5-421e-bf7e-15f0c35e0db7,111,,"[86.7, 30.3]",3829461,1,,,,1.8900024,,Right Foot,,,"[82.8, 42.1]",,Low Pass,,12.427792,,,Lucas Silva Borges,25199.0,,,,,,1,From Free Kick,Michy Batshuayi Tunga,3457.0,Center Forward,6,Marseille,147,"['0387866d-1e0b-436f-826d-8844a85db64f', '5578cea3-a58a-405b-8050-5f79603c0eae']",58,,,,,,,,,,,,,,,,,Marseille,147,00:01:58.184,Pass,True
,,,,,,,,,,,,,,,,,2.530646,,,,,,,,,,,,b6c63251-f1ae-4fb0-a8b8-26bcb2348163,115,,"[83.5, 43.8]",3829461,1,,,,1.1175922,,Right Foot,,,"[98.5, 74.6]",,High Pass,,34.25843,,,Romain Alessandrini,15296.0,,,,,,1,From Free Kick,Lucas Silva Borges,25199.0,Right Center Midfield,6,Marseille,147,"['083cfa9e-ef31-4ede-8498-4eeabfeecb97', '2e3b6880-8698-4a8f-bcbe-d44e39496e57']",59,,,,,,,,,,,,,,,,,Marseille,147,00:01:59.778,Pass,True
