ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.759379,,,,,,,,,,,,,,3de882cf-bf4c-460d-914a-633916a1b145,20,,"[31.7, 80.0]",3901254,0,,,,,-0.44886124,,,,,"[53.5, 69.5]",,High Pass,,24.196901,,,Incomplete,,Henri Bedimo Nsamè,4895.0,,,,,Throw-in,1,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,4,Lyon,137,"['1ae99e95-d7e8-4a46-a7de-bbfeb05d498d', 'c2be1f52-585a-4b10-bebb-3b2ca8c85c42']",32,,,,,,,,,,,,,,,,,Lyon,137,00:00:32.507,Pass,
,,,,,,,,,,,,,,,,1.69602,,,,,,,,,,,,,,1ae99e95-d7e8-4a46-a7de-bbfeb05d498d,22,,"[66.6, 10.6]",3901254,0,,,,,0.0,,Head,,,"[77.0, 10.6]",,High Pass,,10.4,,,Incomplete,,Antoine Devaux,7815.0,,,,,Recovery,1,From Throw In,Jaba Kankava,46801.0,Left Defensive Midfield,4,Lyon,137,"['3de882cf-bf4c-460d-914a-633916a1b145', '8e1f7274-428b-4436-9ce3-5389c6b3be60', '928697cd-948c-4d07-a607-7de2070a2357']",34,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:34.266,Pass,
,,,,,,,,,,,,,,,,1.042393,,,,,,,,,,,,,,928697cd-948c-4d07-a607-7de2070a2357,24,,"[43.1, 69.5]",3901254,0,,,,,-0.35255313,,Head,,,"[53.7, 65.6]",,High Pass,,11.294689,,,Incomplete,,Clément Grenier,3361.0,,,,,Recovery,1,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,4,Lyon,137,"['1ae99e95-d7e8-4a46-a7de-bbfeb05d498d', '43557b87-f437-4488-965d-65295fbb2126', 'c5bb6262-2e12-4971-aa3f-e1c777d03618']",35,,,,,,,,,,,,,,,,,Lyon,137,00:00:35.962,Pass,
,,,,,,,,,,,,,,,,1.912304,,,,,,,,,,,,,,c5bb6262-2e12-4971-aa3f-e1c777d03618,26,,"[66.4, 14.5]",3901254,0,,,,,0.70575476,,Head,,,"[77.9, 24.3]",,High Pass,,15.109269,,,Incomplete,,Gaëtan Charbonnier,7635.0,,,,,Recovery,1,From Throw In,Mohamed Fofana,401455.0,Left Center Back,4,Lyon,137,"['3dfc6324-f6e1-47b4-83ed-620c3815b731', '8c927d0e-6577-468c-a118-a978676d46ae', '928697cd-948c-4d07-a607-7de2070a2357']",37,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:37.005,Pass,
,,,,,,,,,,,,,,,,3.326349,,,,,,,,,,,,,,e6e0639a-65d2-4a5d-a556-d3dec013e4b1,31,,"[42.2, 52.1]",3901254,0,,,,,-1.5165019,,Left Foot,,,"[43.7, 24.5]",,High Pass,,27.64073,,,,,Clément Grenier,3361.0,,,,,,1,From Throw In,Olivier Michel Kemen,7355.0,Right Center Midfield,4,Lyon,137,"['7309132c-74c2-422c-a780-3269eaf4f153', 'da8d2533-3e34-49e5-8e93-7d47a8241962']",39,,,,,,,,,,,,,,,,,Lyon,137,00:00:39.384,Pass,True
,,,,,,,,,,,,,,,,0.879115,,,,,,,,,,,,,,25f36b66-8fe5-4eeb-b0f5-5a27d3a11cb0,34,,"[45.2, 24.3]",3901254,0,,,,,-1.7921108,,Other,,,"[44.3, 20.3]",,Ground Pass,,4.1,,,,,Gnaly Maxwell Cornet,3162.0,,,,,,1,From Throw In,Clément Grenier,3361.0,Left Center Midfield,4,Lyon,137,['9bccf95c-54bb-47eb-853d-97336c34e7df'],42,,,,,,,,,,,,,,,,,Lyon,137,00:00:42.947,Pass,
,,,,,,,,,,,,,,,,1.149602,,,,,,,,,,,,,,abfb82c9-a9d3-4730-bd9e-586d93cfed8a,37,,"[51.8, 21.3]",3901254,0,,,,,1.4108832,,Left Foot,,,"[54.8, 39.9]",,Ground Pass,,18.840382,,,,,Olivier Michel Kemen,7355.0,,,,,,1,From Throw In,Gnaly Maxwell Cornet,3162.0,Left Wing,4,Lyon,137,['0a377392-1c76-4567-97c2-50eadb2913cb'],45,,,,,,,,,,,,,,,,,Lyon,137,00:00:45.633,Pass,
,,,,,,,,,,,,,,,,1.499688,,,,,,,,,,,,,,c4b1ab31-3f55-4bbc-b05a-cf0255aeee2b,41,,"[54.6, 44.0]",3901254,0,,,,,1.5564089,,Right Foot,,,"[55.0, 71.8]",,Ground Pass,,27.802877,,,,,Rafael Pereira da Silva,3156.0,,,,,,1,From Throw In,Olivier Michel Kemen,7355.0,Right Center Midfield,4,Lyon,137,"['115b75ae-15fb-4696-8255-3b0f3b5a0b4d', '9a7e0b3d-0b5e-4d3b-9da6-4c2db1cb9978']",49,,,,,,,,,,,,,,,,,Lyon,137,00:00:49.342,Pass,True
,,,,,,,,,,,,,,,,0.697658,,,,,,,,,,,,,,c514ea9c-1d1a-44f0-aedf-77e0d2ab4260,44,,"[63.2, 70.7]",3901254,0,,,,,-1.1232764,,Left Foot,,,"[66.8, 63.2]",,Ground Pass,,8.319255,,,,,Alexandre Lacazette,3451.0,,,,,,1,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,4,Lyon,137,['6faf7519-da45-40aa-a4ee-b34b68947154'],52,,,,,,,,,,,,,,,,,Lyon,137,00:00:52.888,Pass,
,,,,,,,,,,,,,,,,0.897726,,,,,,,,,,,,,,edb354c0-8692-4255-8535-2fa8814d8b70,46,,"[68.1, 63.2]",3901254,0,,,,,2.6819134,,Right Foot,,,"[58.0, 68.2]",,Ground Pass,,11.269872,,,,,Rafael Pereira da Silva,3156.0,,,,,,1,From Throw In,Alexandre Lacazette,3451.0,Center Forward,4,Lyon,137,['1c4d06d1-934c-4525-acfd-a8003669ab71'],53,,,,,,,,,,,,,,,,,Lyon,137,00:00:53.586,Pass,
,,,,,,,,,,,,,,,,2.026545,,,,,,,,,,,,,,f09fa439-3bcf-49c0-a636-bba0be29dd37,49,,"[53.1, 66.7]",3901254,0,,,,,-2.718282,,Right Foot,,,"[34.9, 58.5]",,Ground Pass,,19.961964,,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,4,Lyon,137,['4f231077-d8cf-4d21-acee-12defdd0d2f7'],57,,,,,,,,,,,,,,,,,Lyon,137,00:00:57.157,Pass,
,,,,,,,,,,,,,,,,1.599997,,,,,,,,,,,,,,d98b6deb-f579-40ab-9854-245f4d79b2b5,52,,"[33.9, 56.2]",3901254,0,,,,,-1.5267719,,Left Foot,,,"[34.9, 33.5]",,Ground Pass,,22.722015,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Throw In,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,['f999b8a3-af83-4b52-b7ed-36ac55c7067e'],59,,,,,,,,,,,,,,,,,Lyon,137,00:00:59.816,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,320492fc-b7af-4efe-ae13-83aca237dc66,55,,"[36.0, 29.0]",3901254,1,,,,,-0.89397424,,Right Foot,,,"[45.4, 17.3]",,Ground Pass,,15.008331,,,,,Clément Grenier,3361.0,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,4,Lyon,137,['2cec387b-c8b3-462a-b789-36e5b8252e8e'],2,,,,,,,,,,,,,,,,,Lyon,137,00:01:02.165,Pass,
,,,,,,,,,,,,,,,,1.481888,,,,,,,,,,,,,,3afeaa36-25c6-4493-bdb7-d3ef539a492a,58,,"[50.5, 18.5]",3901254,1,,,,,-0.5485494,,Right Foot,,,"[72.1, 5.3]",,Ground Pass,,25.314028,,,,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Throw In,Clément Grenier,3361.0,Left Center Midfield,4,Lyon,137,['7c1420f7-19a8-4530-baa5-38b3cdf8bf3a'],5,,,,,,,,,,,,,,,,,Lyon,137,00:01:05.134,Pass,
,,,,,,,,,,,,,,,,1.184259,,,,,,,,,,,,,,de5fbfbd-d854-4de2-a3ed-51c2612e0652,61,,"[76.6, 2.9]",3901254,1,,,,,2.6546934,,Left Foot,,,"[68.1, 7.4]",,Ground Pass,,9.617692,,,,,Clément Grenier,3361.0,,,,,,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,4,Lyon,137,['bb0002ec-35bb-4012-ac65-7cd5840fdc86'],7,,,,,,,,,,,,,,,,,Lyon,137,00:01:07.900,Pass,
,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,35969365-4c1d-43f9-9ad7-ce451c5e2b4b,64,,"[68.3, 6.4]",3901254,1,,,,,-0.42379144,,Right Foot,,,"[81.6, 0.4]",,Ground Pass,,14.590751,,,,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Throw In,Clément Grenier,3361.0,Left Center Midfield,4,Lyon,137,['a22d6940-73ce-4972-86c5-f6615f4ebfae'],9,,,,,,,,,,,,,,,,,Lyon,137,00:01:09.785,Pass,
,,,,,,,,,,,,,,,,0.651841,,,,,,,,,,,,,,33654f7d-b7e4-4134-a2d2-974b0bc24af6,67,,"[78.8, 0.6]",3901254,1,,,,,1.8081706,,Right Foot,,,"[77.3, 6.8]",,Ground Pass,,6.3788714,,,,,Gnaly Maxwell Cornet,3162.0,,,,,,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,4,Lyon,137,['c807be27-ad3c-4fb0-9ff7-62c4a2257377'],12,,,,,,,,,,,,,,,,,Lyon,137,00:01:12.187,Pass,
,,,,,,,,,,,,,,,,0.989578,,,,,,,,,,,,,,3b9d95cd-2d94-422f-8608-26a68d38c9ac,70,,"[77.3, 6.8]",3901254,1,,,,,-1.9638543,,Left Foot,,,"[75.6, 2.7]",,Ground Pass,,4.438468,,,,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Throw In,Gnaly Maxwell Cornet,3162.0,Left Wing,4,Lyon,137,['99685b1f-9973-4248-bf2f-53228682f802'],13,,,,,,,,,,,,,,,,,Lyon,137,00:01:13.137,Pass,
,,,,,,,,,,,,,,,,1.293225,,,,,,,,,,,,,,cb547a90-c7dd-4c37-9bfb-2c278279c76f,73,,"[74.9, 2.9]",3901254,1,,,,,0.95807964,,Left Foot,,,"[82.0, 13.0]",,High Pass,,12.345849,,,,,Alexandre Lacazette,3451.0,,,,,,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,4,Lyon,137,"['58d9690e-029c-45bf-a361-75a842e35e9b', 'fc6df3f4-43d5-456a-8814-a0ac24345d66']",14,,,,,,,,,,,,,,,,,Lyon,137,00:01:14.126,Pass,True
,,,,,,,,,,,,,,,,1.647839,,,,,,,,,,,,,,260820a9-f3b4-42ef-9b46-f6437967ea66,77,,"[79.8, 14.5]",3901254,1,,,,,-0.4048918,,Left Foot,,,"[98.7, 6.4]",,Ground Pass,,20.562588,,,Incomplete,,Clément Grenier,3361.0,,,,,,1,From Throw In,Alexandre Lacazette,3451.0,Center Forward,4,Lyon,137,"['06d657ff-1544-49ab-9976-c39713c43478', '936d002d-294c-426f-9aa0-b38ecae4b532']",15,,,,,,,,,,,,,,,,,Lyon,137,00:01:15.420,Pass,
,,,,,,,,,,,,,,,,0.824881,,,,,,,,,,,,,,dfdcdd96-e247-4860-9645-ef39f0f01a06,81,,"[98.7, 0.1]",3901254,1,,,,,2.0852478,,,,,"[94.8, 7.0]",,Low Pass,,7.9259067,,,,,Clément Grenier,3361.0,,,,,Throw-in,1,From Throw In,Gnaly Maxwell Cornet,3162.0,Left Wing,5,Lyon,137,['47286e31-685d-40ea-b1e9-e0e4a16f105e'],27,,,,,,,,,,,,,,,,,Lyon,137,00:01:27.833,Pass,
,,,,,,,,,,,,,,,,0.61246,,,,,,,,,,,,,,4706305f-c186-4743-8eb6-600cb7cf41b4,84,,"[94.8, 7.0]",3901254,1,,,,,-0.053282853,,Left Foot,,,"[102.3, 6.6]",,Ground Pass,,7.510659,,,Incomplete,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Throw In,Clément Grenier,3361.0,Left Center Midfield,5,Lyon,137,"['3d86f34d-e8d0-43bb-b24c-94af02683c49', 'b25f3eb4-eda6-4ee0-a258-a0cfbd68b437']",29,,,,,,,,,,,,,,,,,Lyon,137,00:01:29.669,Pass,
,,,,,,,,,,,,,,,,0.64826,,,,,,,,,,,,,,88129499-fea6-40d8-a86e-a1ef1c3e1211,88,,"[20.1, 75.7]",3901254,1,,,,,-0.37904438,,Right Foot,,,"[31.9, 71.0]",,Ground Pass,,12.701574,,,,,Gaëtan Charbonnier,7635.0,,,,,,1,Regular Play,Alhassane Bangoura,23761.0,Right Wing,6,Stade de Reims,156,['6281d5b6-812b-4423-8afd-139e5aabed77'],31,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:31.425,Pass,
,,,,,,,,,,,,,,,,0.965345,,,,,,,,,,,,,,55782f9e-249a-45b7-be8d-5e997ce8ea1d,92,,"[31.1, 71.8]",3901254,1,,,,,1.2655731,,Right Foot,,,"[33.4, 79.1]",,Ground Pass,,7.653757,,,,,Hamari Traoré,3248.0,,,,,,1,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,6,Stade de Reims,156,"['c3d22c3f-6a67-4bcc-a7c3-e4d13d998a45', 'ca515ccd-3394-4b33-afbf-5b671822ae83']",32,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:32.135,Pass,True
,,,,,,,,,,,,,,,,1.173006,,,,,,,,,,,,,,bdf05864-1d9f-4eb2-b97c-b8ef9e763858,96,,"[41.1, 76.1]",3901254,1,,,,,-0.64136434,,Right Foot,,,"[48.6, 70.5]",,Ground Pass,,9.360022,,,,,Gaëtan Charbonnier,7635.0,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,6,Stade de Reims,156,"['260aebcc-77a2-4a87-bc90-bc9f3c92f231', '420a2d31-321f-4eca-a030-92689d3071b9']",33,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:33.862,Pass,True
,,,,,,,,,,,,,,,,1.625911,,,,,,,,,,,,,,895ad409-5767-437a-9102-b344daa0922b,100,,"[53.1, 74.0]",3901254,1,,,,,0.23661765,,Right Foot,,,"[67.2, 77.4]",,Ground Pass,,14.504137,,,Incomplete,,Alhassane Bangoura,23761.0,,,,,,1,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,6,Stade de Reims,156,"['be81ae3e-400b-41a3-be7c-2ef1a64b1007', 'e59deb9a-76f2-4cce-a259-3139dd7b54c5', 'e603b231-1ff4-4c10-b9ce-98ddf5d3ad13']",35,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:35.946,Pass,True
,,,,,,,,,,,,,,,,1.00124,,,,,,,,,,,,,,e70259d4-efe3-4012-b5ac-90623bfa2a44,103,,"[69.8, 80.0]",3901254,1,,,,,-0.49642277,,,,,"[77.0, 76.1]",,Low Pass,,8.188406,,,,,Gaëtan Charbonnier,7635.0,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,7,Stade de Reims,156,['85273e67-7757-4595-975f-60707d1fe58a'],51,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:51.007,Pass,
,,,,,,,,,,,,,,,,0.578075,,,,,,,,,,,,,,04a3c41f-6b80-4e59-b773-bbadeabf3de7,107,,"[77.5, 75.7]",3901254,1,,,,,2.4127378,,Right Foot,,,"[74.7, 78.2]",,Low Pass,,3.753665,,,,,Hamari Traoré,3248.0,,,,,,1,From Throw In,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,7,Stade de Reims,156,['4244ede6-d822-441c-9d8e-ecd237714869'],52,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:52.173,Pass,
,,,,,,,,,,,,,,,,0.627966,,,,,,,,,,,,,,fbce548d-ae33-4b35-b0a8-004cae890f74,110,,"[74.9, 78.2]",3901254,1,,,,,-1.4025896,,Right Foot,,,"[75.8, 72.9]",,Ground Pass,,5.375872,,,,,Gaëtan Charbonnier,7635.0,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,7,Stade de Reims,156,['6a2b8951-51d8-429a-9f04-7c556534437e'],52,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:52.987,Pass,
,,,,,,,,,,,,,,,,3.222545,,,,,,,,,,,,,,94de1887-e356-4e96-ac9d-493bc35a74db,113,,"[74.3, 70.5]",3901254,1,,,,,-1.470428,,Right Foot,,,"[80.0, 13.9]",,Low Pass,,56.88629,,,,,Diego Rigonato Rodrigues,7363.0,,True,,,,1,From Throw In,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,7,Stade de Reims,156,['f20a6a5d-36ec-4f6d-aaf5-c2e11ddda43f'],54,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:54.831,Pass,
,,,,,,,,,,,,,,,,1.358536,,,,,,,,,,,,,,a84a7ad7-8c0d-4783-b155-95cbbf71b184,116,,"[85.2, 10.7]",3901254,2,,,,,0.900882,d5e4416f-ea6f-4d9c-aa0f-bfe6787047e6,Left Foot,True,,"[107.3, 38.6]",,High Pass,,35.592415,,,,,Antoine Devaux,7815.0,True,,,,,1,From Throw In,Diego Rigonato Rodrigues,7363.0,Left Wing,7,Stade de Reims,156,['e2cb104a-9edc-4cba-96ab-bdafdfb8314f'],1,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:01.408,Pass,
,,,,,,,,,,,,,,,,3.345327,,,,,,,,,,,,,,29b5ceeb-66ae-4d7f-bb99-4e17e3ab2212,120,,"[6.0, 36.0]",3901254,2,,,,,0.44762334,,Left Foot,,,"[68.9, 66.2]",,High Pass,,69.77428,,,,,Nabil Fekir,2948.0,,,,,Goal Kick,1,From Goal Kick,Anthony Lopes,2947.0,Goalkeeper,8,Lyon,137,['69449ce8-971b-4d12-99c8-6fb66d15838c'],32,,,,,,,,,,,,,,,,,Lyon,137,00:02:32.371,Pass,
