ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.073043,,,,,,,,,,,,,,5fac9aa1-0da7-4248-a41d-42d00d9dd6a5,3337,,,"[54.6, 63.4]",3829507,77,,,,-0.9433631,,Right Foot,,,"[64.1, 50.3]",,Ground Pass,,16.182089,,,,Óscar Guido Trejo,11540.0,,,,,,2,Regular Play,Tongo Hamed Doumbia,16522.0,Right Center Midfield,170,Toulouse,130,['7c494ace-6880-494c-b833-c3b5728fec54'],14,,,,,,,,,,,,,,,,Toulouse,130,00:32:14.169,Pass,
,,,,,,,,,,,,,,,1.841454,,,,,,,,,,,,,,be3be96b-3d99-4bde-8290-f39dabe6d80d,3340,,,"[63.9, 50.3]",3829507,77,,,,1.3019558,,Right Foot,,,"[72.0, 79.7]",,High Pass,,30.495409,,,,Marcel Tisserand,8677.0,,,,,,2,Regular Play,Óscar Guido Trejo,11540.0,Left Attacking Midfield,170,Toulouse,130,"['309df2e0-6a68-45a3-9a3b-406e0ffcc39f', 'b6d1ace3-2873-4873-97f0-4cbea3a2065d']",15,,,,,,,,,,,,,,,,Toulouse,130,00:32:15.242,Pass,True
,,,,,,,,,,,,,,,1.344994,,,,,,,,,,,,,,10a5a593-5362-4092-9470-f3e9a57ef3ec,3343,,,"[72.0, 79.7]",3829507,77,,,,-3.0303516,,Right Foot,,,"[53.2, 77.6]",,Ground Pass,,18.916924,,,,Jean-Armel Kana-Biyik,30447.0,,,,,,2,Regular Play,Marcel Tisserand,8677.0,Right Back,170,Toulouse,130,['484cd5fb-a826-424b-85f6-6480ef3fa293'],17,,,,,,,,,,,,,,,,Toulouse,130,00:32:17.976,Pass,
,,,,,,,,,,,,,,,4.598409,,,,,,,,,,,,,,dfcbe86a-fe0a-485b-b08a-36bdddea8bb2,3345,,,"[54.1, 78.1]",3829507,77,,,,-0.16244066,,Right Foot,,,"[120.0, 67.3]",,High Pass,,66.77911,,Out,,Tongo Hamed Doumbia,16522.0,,,,,,2,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,170,Toulouse,130,['aff051b8-ec6f-4d7c-9534-5f12efc36ca4'],19,,,,,,,,,,,,,,,,Toulouse,130,00:32:19.321,Pass,
,,,,,,,,,,,,,,,4.69004,,,,,,,,,,,,,,03f6379f-e3b1-4931-818a-ee6e222a9e63,3348,,,"[6.0, 36.0]",3829507,77,,,,0.04004022,,Left Foot,,,"[70.9, 38.6]",,High Pass,,64.95206,,Incomplete,,Cheikh N''Doye,5676.0,,,,,Goal Kick,2,From Goal Kick,Ludovic Butelle,4547.0,Goalkeeper,171,Angers,145,"['e56a59f7-8ba3-4572-a78b-13132e9e6781', 'e6e37b9a-d62d-493f-b276-7de7746e3188']",45,,,,,,,,,,,,,,,,Angers,145,00:32:45.845,Pass,
,,,,,,,,,,,,,,,0.788862,,,,,,,,,,,,,,9c8d7650-9798-45a4-97cc-277d5be72d41,3355,,,"[35.9, 38.2]",3829507,77,,,,0.8235476,,Right Foot,,,"[42.2, 45.0]",,Ground Pass,,9.269844,,,,Yann Bodiger,2961.0,,,,,,2,Regular Play,Jacques François Moubandje,3024.0,Left Back,172,Toulouse,130,"['06abbc78-de17-4bc4-96f5-162135e0bf34', '637e9c0c-6862-4dfc-8598-f7c5cf9c3abe']",52,,,,,,,,,,,,,,,,Toulouse,130,00:32:52.171,Pass,True
,,,,,,,,,,,,,,,1.627564,,,,,,,,,,,,,,1ad76575-d49f-49c6-8fce-f8c2e6360497,3358,,,"[57.8, 43.1]",3829507,77,,,,-1.1443986,,Left Foot,,,"[72.7, 10.3]",,Ground Pass,,36.025684,,,,Zinédine Machach,3032.0,,,,,,2,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,172,Toulouse,130,['82bac5ee-854e-4f01-9ad7-98a946c907f4'],56,,,,,,,,,,,,,,,,Toulouse,130,00:32:56.790,Pass,
,,,,,,,,,,,,,,,2.526706,,,,,,,,,,,,,,c59fb820-db52-4c2f-813c-f92f5dc17edf,3362,,,"[36.6, 73.6]",3829507,78,,,,-0.1281822,,Right Foot,,,"[81.6, 67.8]",,High Pass,,45.37224,,Incomplete,,Slimane Sissoko,401481.0,,,,,Free Kick,2,From Free Kick,Vincent Manceau,3431.0,Right Back,173,Angers,145,"['d342acaa-4c26-4fae-b1bc-c61a73e914d5', 'e3080848-688a-4749-92d9-9934b94a2e14']",16,,,,,,,,,,,,,,,,Angers,145,00:33:16.376,Pass,
,,,,,,,,,,,,,,,2.241294,,,,,,,,,,,,,,d342acaa-4c26-4fae-b1bc-c61a73e914d5,3364,,,"[38.5, 12.3]",3829507,78,,,True,1.091277,,,,,"[47.6, 29.8]",,High Pass,,19.724604,,Incomplete,,Yann Bodiger,2961.0,,,,,Recovery,2,From Free Kick,Steeve Yago,3035.0,Left Center Back,173,Angers,145,"['0d9d4796-6a28-493d-bcac-12efc5ade7d3', '35eeecc0-c80c-4670-b588-9ef7f204e51b', 'b46a57d2-ecba-4525-9ccd-af23ed87a8e7', 'c59fb820-db52-4c2f-813c-f92f5dc17edf']",18,,,,,,,,,,,,,,,,Toulouse,130,00:33:18.903,Pass,True
,,,,,,,,,,,,,,,1.236526,,,,,,,,,,,,,,b46a57d2-ecba-4525-9ccd-af23ed87a8e7,3367,,,"[72.5, 50.3]",3829507,78,,,,-2.3918936,,Head,,,"[66.7, 44.9]",,Low Pass,,7.924645,,Incomplete,,Thomas Mangani,3185.0,,,,,Recovery,2,From Free Kick,Cheikh N''Doye,5676.0,Right Center Midfield,173,Angers,145,"['17d9760f-60a9-4661-8b24-98a82d779d7f', '82a811b7-504b-48e3-8547-4a23951ad769', 'd342acaa-4c26-4fae-b1bc-c61a73e914d5']",21,,,,,,,,,,,,,,,,Angers,145,00:33:21.144,Pass,
,,,,,,,,,,,,,,,1.61701,,,,,,,,,,,,,,660f059d-387b-452e-9b9c-3876afbbd90d,3376,,,"[65.8, 32.6]",3829507,78,,,,-1.4827889,,Right Foot,,,"[67.9, 8.8]",,Ground Pass,,23.892467,,,,Arnold Bouka Moutou,4906.0,,,,,,2,From Free Kick,Cheikh N''Doye,5676.0,Right Center Midfield,173,Angers,145,['08b747b2-e6d5-4ff1-9833-e0db884a18af'],25,,,,,,,,,,,,,,,,Angers,145,00:33:25.584,Pass,
,,,,,,,,,,,,,,,1.000997,,,,,,,,,,,,,,1e7e2ccd-8afe-41a4-a572-e96833afe82c,3379,,,"[88.4, 6.2]",3829507,78,,,,-2.4648557,,Right Foot,,,"[82.3, 1.3]",,Ground Pass,,7.8243213,,,,Yoann Andreu,3203.0,,,,,,2,From Free Kick,Arnold Bouka Moutou,4906.0,Left Wing,173,Angers,145,['1b729ad6-4195-4494-85d2-f785aec3a98d'],31,,,,,,,,,,,,,,,,Angers,145,00:33:31.585,Pass,
,,,,,,,,,,,,,,,1.606109,,,,,,,,,,,,,,1bdee923-0acd-4e1d-a090-3a5078c2e375,3382,,,"[82.3, 1.3]",3829507,78,,,,2.3969882,,Right Foot,,,"[72.1, 10.7]",,Ground Pass,,13.870832,,,,Cheikh N''Doye,5676.0,,,,,,2,From Free Kick,Yoann Andreu,3203.0,Left Back,173,Angers,145,['e922ddf6-6962-45e8-8475-e692e69247db'],32,,,,,,,,,,,,,,,,Angers,145,00:33:32.890,Pass,
,,,,,,,,,,,,,,,0.850192,,,,,,,,,,,,,,2e01b47e-63eb-45bf-85e5-0bf13f7d48a3,3385,,,"[71.6, 13.2]",3829507,78,,,,1.8808515,,Right Foot,,,"[68.3, 23.5]",,Ground Pass,,10.815729,,,,Guy Adolphe N''Gosso Massouma,4469.0,,,,,,2,From Free Kick,Cheikh N''Doye,5676.0,Right Center Midfield,173,Angers,145,['eb823ffe-4df2-4930-a1d7-64d053fd18b2'],35,,,,,,,,,,,,,,,,Angers,145,00:33:35.331,Pass,
,,,,,,,,,,,,,,,0.760083,,,,,,,,,,,,,,9c9d92f8-47aa-48bd-9fca-4aad74c1dd83,3388,,,"[68.3, 23.5]",3829507,78,,,,-1.5342273,,Right Foot,,,"[68.6, 15.3]",,Ground Pass,,8.205486,,,,Cheikh N''Doye,5676.0,,,,,,2,From Free Kick,Guy Adolphe N''Gosso Massouma,4469.0,Center Defensive Midfield,173,Angers,145,['e60fc899-1554-4b92-be67-6a920cc4d7ce'],36,,,,,,,,,,,,,,,,Angers,145,00:33:36.434,Pass,
,,,,,,,,,,,,,,,2.517672,,,,,,,,,,,,,,7bc72734-4544-4acd-b13c-e5d1bdfb39bd,3398,,,"[79.3, 64.3]",3829507,78,,,,0.1557952,,Left Foot,,,"[98.4, 67.3]",,Ground Pass,,19.334167,,Incomplete,,Adrien Regattin,16418.0,,,,,,2,Regular Play,Óscar Guido Trejo,11540.0,Left Attacking Midfield,174,Toulouse,130,"['06811252-25fc-445a-96a2-dc5141efa624', '566bccd7-7d6e-4fec-a508-44915acd976d', '7ae0f2ed-b613-4c80-b4ba-d5e5d297246b', 'b4f9a2e5-16e1-4421-b68a-c0c663ad84a0']",42,,,,,,,,,,,,,,,,Toulouse,130,00:33:42.095,Pass,True
,,,,,,,,,,,,,,,1.173016,,,,,,,,,,,,,,f6cb07e5-1d9c-477a-a873-c5e275201fad,3402,,,"[90.9, 80.0]",3829507,78,True,,,-1.8452449,,,,,"[85.1, 59.4]",,Low Pass,,21.400934,,,,Tongo Hamed Doumbia,16522.0,,,,,Throw-in,2,From Throw In,Marcel Tisserand,8677.0,Right Back,175,Toulouse,130,['ef0d2036-d119-4ee2-a104-8efbb47b448f'],50,,,,,,,,,,,,,,,,Toulouse,130,00:33:50.369,Pass,
,,,,,,,,,,,,,,,1.787404,,,,,,,,,,,,,,86917ac0-d7d8-40a8-87a7-7b973d705bb1,3405,,,"[77.2, 52.4]",3829507,78,,,,-1.523851,,Left Foot,,,"[79.3, 7.7]",,Ground Pass,,44.749302,,,,Jacques François Moubandje,3024.0,,True,,,,2,From Throw In,Tongo Hamed Doumbia,16522.0,Right Center Midfield,175,Toulouse,130,['20ebcd3b-65ae-4292-9a7a-71bfd60f47fa'],54,,,,,,,,,,,,,,,,Toulouse,130,00:33:54.933,Pass,
,,,,,,,,,,,,,,,1.140618,,,,,,,,,,,,,,7e7549d3-9de8-41f3-819f-25de2e7907c3,3408,,,"[79.3, 5.8]",3829507,78,,,,1.9479395,,Left Foot,,,"[73.2, 21.2]",,Ground Pass,,16.564117,,,,Tongo Hamed Doumbia,16522.0,,,,,,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,175,Toulouse,130,['ccfb2ad8-33e5-4fca-b087-723f0d46d30d'],58,,,,,,,,,,,,,,,,Toulouse,130,00:33:58.767,Pass,
,,,,,,,,,,,,,,,0.266071,,,,,,,,,,,,,,3bb1d232-35f5-4338-b8de-9de7b2ca753c,3414,,,"[75.5, 14.9]",3829507,79,,,,-0.3529904,,Right Foot,,,"[77.4, 14.2]",,Ground Pass,,2.0248456,,Incomplete,,Zinédine Machach,3032.0,,,,,Recovery,2,From Throw In,Tongo Hamed Doumbia,16522.0,Right Center Midfield,175,Toulouse,130,"['58d959da-ca68-46a5-9a06-bc4b210aa389', 'd4054351-752e-41f8-ad01-9196e8285180']",2,,,,,,,,,,,,,,,,Toulouse,130,00:34:02.605,Pass,
,,,,,,,,,,,,,,,2.858066,,,,,,,,,,,,,,3df089a8-6052-4041-82c7-af7a6da4f7b7,3422,,,"[47.1, 58.0]",3829507,79,,,,-1.4294851,,Right Foot,,,"[53.9, 10.2]",,High Pass,,48.281258,,,,Yoann Andreu,3203.0,,True,,,Free Kick,2,From Free Kick,Vincent Manceau,3431.0,Right Back,177,Angers,145,['60984015-3714-4b5f-9df6-705f0a8fc280'],19,,,,,,,,,,,,,,,,Angers,145,00:34:19.794,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,6f594ff0-8a90-40fe-bbb0-2b4446c843fe,3425,,,"[66.0, 4.4]",3829507,79,,,,1.485291,,Left Foot,,,"[66.9, 14.9]",,Ground Pass,,10.538501,,,,Thomas Mangani,3185.0,,,,,,2,From Free Kick,Yoann Andreu,3203.0,Left Back,177,Angers,145,['26ded469-5741-45d8-8848-7cdc91db28af'],24,,,,,,,,,,,,,,,,Angers,145,00:34:24.987,Pass,
,,,,,,,,,,,,,,,1.80828,,,,,,,,,,,,,,b6109b00-6059-486e-a92d-4a447ec2a0c6,3428,,,"[78.1, 12.5]",3829507,79,,,,-0.6678326,,Left Foot,,,"[92.3, 1.3]",,Ground Pass,,18.085354,,,,Yoann Andreu,3203.0,,,,,,2,From Free Kick,Thomas Mangani,3185.0,Left Center Midfield,177,Angers,145,['bc2e8275-2b0a-46f2-80cd-038db911bdca'],28,,,,,,,,,,,,,,,,Angers,145,00:34:28.303,Pass,
,,,,,,,,,,,,,,,1.532544,,,,,,,,,,,,,,6e0074c9-b069-4076-bfaf-fae62583fb37,3431,,,"[92.3, 1.3]",3829507,79,,,,2.6688955,,Right Foot,,,"[83.5, 5.8]",,Ground Pass,,9.883825,,,,Thomas Mangani,3185.0,,,,,,2,From Free Kick,Yoann Andreu,3203.0,Left Back,177,Angers,145,['3a81f7c7-162e-4014-a258-231c1631caa1'],31,,,,,,,,,,,,,,,,Angers,145,00:34:31.003,Pass,
,,,,,,,,,,,,,,,0.013643,,,,,,,,,,,,,,bfce3f27-4b33-4521-a18e-6f17d1c315ab,3434,,,"[103.1, 9.7]",3829507,79,,,,1.442473,,Left Foot,,,"[103.5, 12.8]",,Low Pass,,3.1257,,Incomplete,,Slimane Sissoko,401481.0,,,,,,2,From Free Kick,Thomas Mangani,3185.0,Left Center Midfield,177,Angers,145,"['56fe3857-e913-484c-8ea3-f98bb68dfd89', '5df3ab29-0aeb-43c2-afcd-f712917a51c4']",36,,,,,,,,,,,,,,,,Angers,145,00:34:36.764,Pass,
,,,,,,,,,,,,,,,0.894642,,,,,,,,,,,,,,46ff26a3-12ca-4931-85ec-677354ed7345,3440,,,"[2.6, 67.6]",3829507,79,,,,0.27168348,,Right Foot,,,"[16.6, 71.5]",,High Pass,,14.533066,,Incomplete,,,,,,,,,2,From Free Kick,Yann Bodiger,2961.0,Center Defensive Midfield,177,Angers,145,"['98a82105-600a-4508-b609-d9256a0735d0', 'a5f0b0d6-7f40-4109-8e0f-8ee053ef9f1e']",39,,,,,,,,,,,,,,,,Toulouse,130,00:34:39.718,Pass,True
,,,,,,,,,,,,,,,0.693722,,,,,,,,,,,,,,b58a2073-517b-4546-8557-bdf8a0719cb1,3444,,,"[101.4, 1.3]",3829507,79,,,,0.0,,Right Foot,,,"[101.4, 1.3]",,Ground Pass,,0.0,,Incomplete,,Yoann Andreu,3203.0,,,,,,2,From Free Kick,Thomas Mangani,3185.0,Left Center Midfield,177,Angers,145,"['36555e6d-6d53-4fa3-adc1-ceb111d23e2a', 'bd8a6a22-1ca3-429f-ac39-d25d6a1bb638', 'e3428f6c-4c2b-4927-914a-e61370651bdb']",44,,,,,,,,,,,,,,,,Angers,145,00:34:44.592,Pass,True
,,,,,,,,,True,,,,,,0.524267,,,,,,,,,,,,,,e3428f6c-4c2b-4927-914a-e61370651bdb,3446,,,"[18.7, 78.8]",3829507,79,,,,-0.12914729,,Right Foot,,,"[26.4, 77.8]",,Ground Pass,,7.7646637,,,,Óscar Guido Trejo,11540.0,,,,,Interception,2,Regular Play,Marcel Tisserand,8677.0,Right Back,178,Toulouse,130,"['b58a2073-517b-4546-8557-bdf8a0719cb1', 'e95ece6b-40ed-455d-bbd0-b7059ab501c4']",45,,,,,,,,,,,,,,,,Toulouse,130,00:34:45.286,Pass,
,,,,,,,,,,,,,,,0.895491,,,,,,,,,,,,,,b362fe84-cdc0-4802-a7af-0731afc0c00b,3449,,,"[26.4, 77.8]",3829507,79,,,,3.0860941,,Left Foot,,,"[21.0, 78.1]",,Ground Pass,,5.408327,,Incomplete,,Marcel Tisserand,8677.0,,,,,,2,Regular Play,Óscar Guido Trejo,11540.0,Left Attacking Midfield,178,Toulouse,130,"['03b273c0-272f-4024-b22d-a54731bd2b0e', 'dbc51eb9-c159-4e40-944d-9b691db393cf']",46,,,,,,,,,,,,,,,,Toulouse,130,00:34:46.049,Pass,
,,,,,,,,,,,,,,,0.148835,,,,,,,,,,,,,,03b273c0-272f-4024-b22d-a54731bd2b0e,3452,,,"[99.1, 2.0]",3829507,79,,,,3.1415927,,Left Foot,,,"[98.9, 2.0]",,Ground Pass,,0.2,,Incomplete,,Thomas Mangani,3185.0,,,,,Recovery,2,Regular Play,Guy Adolphe N''Gosso Massouma,4469.0,Center Defensive Midfield,178,Toulouse,130,"['b362fe84-cdc0-4802-a7af-0731afc0c00b', 'cc7a7ea2-6fcc-4027-81e2-7099d0836c83', 'd0d7da50-4d74-4108-957c-337e4d289c50']",46,,,,,,,,,,,,,,,,Angers,145,00:34:46.945,Pass,
,,,,,,,,,,,,,,,3.432944,,,,,,,,,,,,,,af729dc6-62dd-4b72-8ce0-c7127b6aaab1,3457,,,"[45.0, 62.2]",3829507,79,,,,0.33341184,,Right Foot,,,"[86.0, 76.4]",,Ground Pass,,43.3894,,,,Óscar Guido Trejo,11540.0,,,,,,2,Regular Play,Marcel Tisserand,8677.0,Right Back,178,Toulouse,130,['85bdf1b1-f330-49e9-b49e-c266be3efa8e'],50,,,,,,,,,,,,,,,,Toulouse,130,00:34:50.957,Pass,
,,,,,,,,,,,,,,,1.58361,,,,,,,,,,,,,,729d2158-1506-48d7-a9f9-dba7e20e479e,3460,,,"[93.0, 75.7]",3829507,79,,,,-1.7038091,,Right Foot,,,"[91.1, 61.5]",,Ground Pass,,14.326549,,,,Marcel Tisserand,8677.0,,,,,,2,Regular Play,Óscar Guido Trejo,11540.0,Left Attacking Midfield,178,Toulouse,130,['626bf918-58ef-4cdd-a004-bec48a08675d'],55,,,,,,,,,,,,,,,,Toulouse,130,00:34:55.704,Pass,
,,,,,,,,,,,,,,,0.928015,,,,,,,,,,,,,,82d1bbd5-7821-471a-ba54-5d1c18a0f9d9,3463,,,"[98.8, 61.3]",3829507,79,,,,-1.3844135,,Right Foot,,,"[102.1, 43.8]",,Low Pass,,17.808426,,Incomplete,,Adrien Regattin,16418.0,,,,,,2,Regular Play,Marcel Tisserand,8677.0,Right Back,178,Toulouse,130,"['15478e59-8821-4dda-9a44-a6b34185aa10', 'c9dbda74-e40b-4c7b-a3f8-9af77d72e1ae']",58,,,,,,,,,,,,,,,,Toulouse,130,00:34:58.961,Pass,
,,,,,,,,,,,,,,,1.48663,,,,,,,,,,,,,,2f82bbf7-8b7a-4957-8d37-2a4bf367e79e,3468,,,"[37.1, 27.4]",3829507,80,,,,-1.365231,,Left Foot,,,"[42.0, 3.9]",,Ground Pass,,24.005417,,,,Arnold Bouka Moutou,4906.0,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,179,Angers,145,['7203e903-f938-42a3-8aeb-4876d73de828'],5,,,,,,,,,,,,,,,,Angers,145,00:35:05.391,Pass,
,,,,,,,,,,,,,,,1.353254,,,,,,,,,,,,,,ce3a92d1-b0e2-417f-948a-f9abb2a8902c,3472,,,"[56.5, 1.3]",3829507,80,,,,2.2442386,,Left Foot,,,"[49.0, 10.7]",,Ground Pass,,12.02539,,,,Thomas Mangani,3185.0,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Wing,179,Angers,145,['3b5f4268-6096-4a88-9d13-c4453c45004c'],11,,,,,,,,,,,,,,,,Angers,145,00:35:11.808,Pass,
,,,,,,,,,,,,,,,1.430516,,,,,,,,,,,,,,2db0e68d-17df-4e34-9a18-2559b6d2ea90,3475,,,"[49.0, 10.7]",3829507,80,,,,-2.8501358,,Left Foot,,,"[35.0, 6.5]",,Ground Pass,,14.616429,,,,Yoann Andreu,3203.0,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,179,Angers,145,['859d6d5e-71da-4d2e-8e2a-3d49a0561d01'],14,,,,,,,,,,,,,,,,Angers,145,00:35:14.068,Pass,
,,,,,,,,,,,,,,,2.117513,,,,,,,,,,,,,,3ee268ff-5dc1-41ee-9ca6-981b802654e3,3478,,,"[35.0, 6.5]",3829507,80,,,,2.2492218,,Left Foot,,,"[21.7, 23.0]",,Ground Pass,,21.192923,,,,Romain Thomas,3549.0,,,,,,2,Regular Play,Yoann Andreu,3203.0,Left Back,179,Angers,145,['c63b4319-40f5-4cc9-80fd-5cd2585336c6'],15,,,,,,,,,,,,,,,,Angers,145,00:35:15.773,Pass,
,,,,,,,,,,,,,,,2.128467,,,,,,,,,,,,,,b3873230-8877-4956-968b-baf1b911c034,3481,,,"[23.1, 23.5]",3829507,80,,,,2.5875328,,Left Foot,,,"[9.2, 32.1]",,Ground Pass,,16.345335,,,,Ludovic Butelle,4547.0,,,,,,2,Regular Play,Romain Thomas,3549.0,Left Center Back,179,Angers,145,"['c71040b0-1c3f-491e-a955-b7a3ebf2ba12', 'f69e7a2c-fbe4-4fca-b8cb-a5f9260d867e']",17,,,,,,,,,,,,,,,,Angers,145,00:35:17.890,Pass,True
,,,,,,,,,,,,,,,1.710989,,,,,,,,,,,,,,45d487eb-5e11-49b0-84ec-89dc9fc54a87,3484,,,"[9.2, 32.1]",3829507,80,,,,-1.1101607,,Left Foot,,,"[22.4, 5.5]",,Ground Pass,,29.695118,,,,Yoann Andreu,3203.0,,,,,,2,Regular Play,Ludovic Butelle,4547.0,Goalkeeper,179,Angers,145,['70201867-3b30-44e0-b207-bd3fe85f0faf'],20,,,,,,,,,,,,,,,,Angers,145,00:35:20.066,Pass,
,,,,,,,,,,,,,,,1.666522,,,,,,,,,,,,,,3b96d4a8-14ef-4890-a95c-afe9052d77ad,3487,,,"[26.4, 5.5]",3829507,80,,,,0.83535653,,Right Foot,,,"[37.8, 18.1]",,Ground Pass,,16.991762,,,,Guy Adolphe N''Gosso Massouma,4469.0,,,,,,2,Regular Play,Yoann Andreu,3203.0,Left Back,179,Angers,145,['3b8554fd-634a-4117-8049-e5917f7c5daa'],23,,,,,,,,,,,,,,,,Angers,145,00:35:23.084,Pass,
,,,,,,,,,,,,,,,0.860529,,,,,,,,,,,,,,3aeed08d-70f1-44c3-9aab-ee3c47132974,3490,,,"[42.0, 27.4]",3829507,80,,,,0.8419416,,Right Foot,,,"[49.5, 35.8]",,Ground Pass,,11.260995,,,,Cheikh N''Doye,5676.0,,,,,,2,Regular Play,Guy Adolphe N''Gosso Massouma,4469.0,Center Defensive Midfield,179,Angers,145,['a4bfe6a8-06d7-49b1-a9d9-c7f06be5765c'],26,,,,,,,,,,,,,,,,Angers,145,00:35:26.586,Pass,
,,,,,,,,,,,,,,,1.167406,,,,,,,,,,,,,,ce165a63-910b-4d82-811f-fa0eb3b3db87,3492,,,"[49.5, 35.8]",3829507,80,,,,-2.332943,,Right Foot,,,"[41.1, 27.0]",,Ground Pass,,12.165525,,,,Guy Adolphe N''Gosso Massouma,4469.0,,,,,,2,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,179,Angers,145,['6b14b70a-cb8f-4fb6-9dc7-d91a36e4b6b8'],27,,,,,,,,,,,,,,,,Angers,145,00:35:27.446,Pass,
,,,,,,,,,,,,,,,2.219991,,,,,,,,,,,,,,d8280e2c-4888-427e-88ba-568be1f7d32b,3496,,,"[41.1, 27.0]",3829507,80,,,,-1.0427219,,Right Foot,,,"[55.8, 1.8]",,Ground Pass,,29.174133,,,,Arnold Bouka Moutou,4906.0,,,,,,2,Regular Play,Guy Adolphe N''Gosso Massouma,4469.0,Center Defensive Midfield,179,Angers,145,['f0511de9-ec76-4298-819b-d733f65df894'],29,,,,,,,,,,,,,,,,Angers,145,00:35:29.053,Pass,
,,,,,,,,,,,,,,,0.765585,,,,,,,,,,,,,,a7ee5689-fd67-4ff1-8132-ef395125649d,3499,,,"[55.8, 1.8]",3829507,80,,,,0.494799,,Left Foot,,,"[69.7, 9.3]",,Ground Pass,,15.794303,,Incomplete,,Slimane Sissoko,401481.0,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Wing,179,Angers,145,"['35dba115-ee89-49ca-84f1-dbdfdabd5e7c', 'd34987bf-9154-4f9e-82af-aeb2223131a5']",31,,,,,,,,,,,,,,,,Angers,145,00:35:31.943,Pass,
,,,,,,,,,,,,,,,0.396923,,,,,,,,,,,,,,d34987bf-9154-4f9e-82af-aeb2223131a5,3501,,,"[50.4, 70.8]",3829507,80,,,,0.0,,Left Foot,,,"[50.4, 70.8]",,Ground Pass,,0.0,,,,Yann Bodiger,2961.0,,,,,Recovery,2,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,180,Toulouse,130,"['a7ee5689-fd67-4ff1-8132-ef395125649d', 'b6c7d4c5-e3dd-4311-959c-9ee548f7e627']",32,,,,,,,,,,,,,,,,Toulouse,130,00:35:32.708,Pass,
,,,,,,,,,,,,,,,0.943464,,,,,,,,,,,,,,ec0087df-3b58-4a08-985d-948582ab9c93,3504,,,"[58.1, 49.4]",3829507,80,,,,-0.02531105,,Left Foot,,,"[66.0, 49.2]",,Ground Pass,,7.902531,,,,Zinédine Machach,3032.0,,,,,,2,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,180,Toulouse,130,['36119656-81fd-409e-a160-2797b3edd8e7'],37,,,,,,,,,,,,,,,,Toulouse,130,00:35:37.849,Pass,
,,,,,,,,,,,,,,,1.389036,,,,,,,,,,,,,,e05adcd3-3cd0-45f7-bb1a-40345da83d18,3506,,,"[66.0, 49.2]",3829507,80,,,,1.904892,,Right Foot,,,"[61.8, 61.3]",,Ground Pass,,12.808201,,,,Tongo Hamed Doumbia,16522.0,,,,,,2,Regular Play,Zinédine Machach,3032.0,Left Center Midfield,180,Toulouse,130,['dda1d197-4a4e-4c66-a1ff-95a7ce4d4b66'],38,,,,,,,,,,,,,,,,Toulouse,130,00:35:38.792,Pass,
,,,,,,,,,,,,,,,1.329415,,,,,,,,,,,,,,33da6d2f-9685-462c-90b8-e8b1a6cab832,3509,,,"[66.7, 63.2]",3829507,80,,,,0.98425573,,Right Foot,,,"[77.2, 79.0]",,Ground Pass,,18.970766,,,,Marcel Tisserand,8677.0,,,,,,2,Regular Play,Tongo Hamed Doumbia,16522.0,Right Center Midfield,180,Toulouse,130,['0f21aba1-d920-43bb-8004-35831baea61f'],41,,,,,,,,,,,,,,,,Toulouse,130,00:35:41.906,Pass,
