50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.160013,,,,,,,,,,,,,,e25ae349-bff4-4c3e-9381-0c8af5115fe3,17,,"[41.4, 7.3]",3901236,0,,,,,2.4246588,,Right Foot,,,,"[22.7, 23.6]",Ground Pass,,24.806854,,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Left Back,3,Nantes,144,['c7f34089-d0cc-4373-b0ad-065a10035c77'],11,,,,,,,,,,,,,,,,,,Nantes,144,00:00:11.968,Pass,
,,,,,,,,,,,,,,,,,2.673798,,,,,,,,,,,,,,9e527187-40e0-4487-96eb-88cfca329fca,20,,"[23.4, 25.9]",3901236,0,,,,,0.07720473,,Right Foot,,,,"[76.4, 30.0]",High Pass,,53.158348,,,,,Yacine Bammou,3319.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,3,Nantes,144,['44d83d6b-4ca6-477b-a34a-641aa54deef5'],18,,,,,,,,,,,,,,,,,,Nantes,144,00:00:18.382,Pass,
,,,,,,,,,,,,,,,,,1.497085,,,,,,,,,,,,,,470f44af-96a5-46fc-8c77-3c2c28b7b605,22,,"[76.4, 30.0]",3901236,0,,,,,0.114876606,,Head,,,,"[92.0, 31.8]",High Pass,,15.703503,,,Incomplete,,Emiliano Sala,3114.0,,,,,,1,Regular Play,Yacine Bammou,3319.0,Center Attacking Midfield,3,Nantes,144,"['9a58af41-1feb-4b12-a5a6-d853d0e4ffab', '9d4adaec-fb19-422b-b2d8-e550c4e7efd3']",21,,,,,,,,,,,,,,,,,,Nantes,144,00:00:21.056,Pass,
,,,,,,,,,,,,,,,,,1.930254,,,,,,,,,,,,,,1ae191d0-1f6a-48d2-8e10-a654fa64576a,27,,"[90.8, 31.1]",3901236,0,,,,True,2.683516,,,,,,"[62.0, 45.3]",Low Pass,,32.110435,,,,,Alejandro Bedoya,12351.0,,,,,Recovery,1,Regular Play,Guillaume Gillet,4380.0,Left Defensive Midfield,3,Nantes,144,"['57488b12-72da-4389-bc1c-4fa803ecfe7c', 'a071df8b-9571-4fa9-9572-8466e9277a1e']",26,,,,,,,,,,,,,,,,,,Nantes,144,00:00:26.759,Pass,True
,,,,,,,,,,,,,,,,,3.544313,,,,,,,,,,,,,,d317509e-a653-4eda-80c5-e84b612a6629,29,,"[64.3, 43.9]",3901236,0,,,,,1.5135114,,Right Foot,,,,"[65.9, 71.8]",Low Pass,,27.94584,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,3,Nantes,144,['868c9a22-1207-4f81-bc3f-b17b834433b4'],28,,,,,,,,,,,,,,,,,,Nantes,144,00:00:28.689,Pass,
,,,,,,,,,,,,,,,,,1.187023,,,,,,,,,,,,,,444415f1-7253-4aa3-a0ee-9d77784bd49d,32,,"[73.5, 72.8]",3901236,0,,,,,-0.30033332,,Right Foot,,,,"[100.3, 64.5]",Ground Pass,,28.055838,,,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,3,Nantes,144,['89e1aa81-9b58-4a9d-ae06-80582759df0f'],35,,,,,,,,,,,,,,,,,,Nantes,144,00:00:35.585,Pass,
,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,1aedb790-05c6-4d05-b750-0b6adf221c28,39,,"[13.4, 20.8]",3901236,0,,,,,1.5058472,,Right Foot,,,,"[14.2, 33.1]",Ground Pass,,12.325989,,,,,Paul Baysse,4443.0,,,,,,1,Regular Play,Jérémy Pied,4270.0,Left Back,4,OGC Nice,136,['f23a3100-40ae-4d42-8fb3-1d9e33602808'],39,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:39.796,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,66e8ca6c-dbfa-4f16-9997-20d4573b295f,41,,"[14.6, 34.3]",3901236,0,,,,,-1.6252878,,Right Foot,,,,"[13.4, 12.3]",Ground Pass,,22.032703,,,,,Gautier Lloris,7638.0,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,4,OGC Nice,136,['4efe5f3b-cf81-441e-9fdd-d3527070d26b'],40,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:40.876,Pass,
,,,,,,,,,,,,,,,,,0.734472,,,,,,,,,,,,,,397111cf-d99a-4e09-81f2-12393efe5f95,44,,"[14.4, 11.3]",3901236,0,,,,,0.5471534,,Left Foot,,,,"[23.1, 16.6]",Ground Pass,,10.187247,,,,,Jérémy Pied,4270.0,,,,,,1,Regular Play,Gautier Lloris,7638.0,Left Center Back,4,OGC Nice,136,['f7c9f4eb-f319-4de8-9899-5cec96594114'],42,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:42.876,Pass,
,,,,,,,,,,,,,,,,,0.009546,,,,,,,,,,,,,,91180bb1-4208-4555-a354-32a691ec15de,47,,"[24.8, 15.8]",3901236,0,,,,,0.0,,Right Foot,,,,"[26.3, 15.8]",Ground Pass,,1.5,,,Incomplete,,Rémi Walter,3136.0,,,,,,1,Regular Play,Jérémy Pied,4270.0,Left Back,4,OGC Nice,136,"['9a684a0c-e1e7-4aa0-9dbd-48324e655fd8', 'e35b972c-f79b-43f1-ac2a-65317212f042']",44,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:44.355,Pass,
,,,,,,,,,,,,,,,,,1.065884,,,,,,,,,,,,,,9a684a0c-e1e7-4aa0-9dbd-48324e655fd8,49,,"[93.8, 64.3]",3901236,0,,,,,2.2952943,,Right Foot,,,,"[86.1, 73.0]",Ground Pass,,11.61809,,,,,Youssouf Sabaly,3404.0,,,,,Recovery,1,Regular Play,Emiliano Sala,3114.0,Center Forward,5,Nantes,144,"['480eed79-dc49-4dde-93e5-f8aab783c13c', '91180bb1-4208-4555-a354-32a691ec15de']",44,,,,,,,,,,,,,,,,,,Nantes,144,00:00:44.364,Pass,
,,,,,,,,,,,,,,,,,0.710946,,,,,,,,,,,,,,79cf4d0d-fb09-4e3f-b066-14fbcb5f4364,51,,"[87.7, 70.9]",3901236,0,,,,,-0.86217004,,Right Foot,,,,"[97.9, 59.0]",Ground Pass,,15.673225,,,,,Yacine Bammou,3319.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,5,Nantes,144,['550998a7-1770-493f-a763-6f5153d5b442'],45,,,,,,,,,,,,,,,,,,Nantes,144,00:00:45.414,Pass,
,,,,,,,,,,,,,,,,,1.381418,,,,,,,,,,,,,,981a3de6-638f-460c-ba58-4da95638803e,54,,"[99.0, 59.0]",3901236,0,,,,,1.8192837,,Right Foot,,,,"[93.9, 79.1]",Ground Pass,,20.736923,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Yacine Bammou,3319.0,Center Attacking Midfield,5,Nantes,144,['3994b436-7784-4d1e-a8ad-dd222057171f'],46,,,,,,,,,,,,,,,,,,Nantes,144,00:00:46.741,Pass,
,,,,,,,,,,,,,,,,,1.247516,,,,,,,,,,,,,,3c67c4ed-8ea3-4f58-9beb-6d7dc906d5e8,57,,"[95.0, 78.0]",3901236,0,,,,,-1.2701907,,Right Foot,True,,,"[104.3, 48.0]",Low Pass,,31.408438,,,Incomplete,,Yacine Bammou,3319.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,5,Nantes,144,"['850ad82f-2f3a-4886-b6fa-5d5cf9554ada', 'af3969d9-f9af-4bb1-9fb6-9b831a703336']",48,,,,,,,,,,,,,,,,,,Nantes,144,00:00:48.866,Pass,
,,,,,,,,,,,,,,,,,1.370577,,,,,,,,,,,,,,b6b500bc-5a94-4ec8-9204-7f08be6f44cc,60,,"[81.8, 68.1]",3901236,0,,,,,0.35144478,,Head,,,,"[90.8, 71.4]",Low Pass,,9.585927,,,Incomplete,,Youssouf Sabaly,3404.0,,,,,Recovery,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,5,Nantes,144,"['5a79a2fc-0fe9-46f6-8a18-6abd4683313f', 'e84389a3-6288-4327-8401-b549c5dd4a3b']",52,,,,,,,,,,,,,,,,,,Nantes,144,00:00:52.428,Pass,
,,,,,,,,,,,,,,,,,2.277702,,,,,,,,,,,,,,45b3c081-d6e1-4486-bfae-5b073ed87d9f,64,,"[35.4, 5.0]",3901236,0,,,,,1.4308089,,Right Foot,,,,"[38.5, 27.0]",High Pass,,22.217335,,,,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Jérémy Pied,4270.0,Left Back,6,OGC Nice,136,['0ff4b553-2ba0-4aae-826b-3a2b65543b15'],54,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:54.959,Pass,
,,,,,,,,,,,,,,,,,0.775528,,,,,,,,,,,,,,ecc9fdcc-1509-44a0-92e3-353cbe922e68,66,,"[38.6, 29.6]",3901236,0,,,,,-0.9179497,,Head,,,,"[45.1, 21.1]",Low Pass,,10.700467,,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,6,OGC Nice,136,['bf7ca25d-2af9-47c6-9e9f-0a2cae97af84'],57,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:57.276,Pass,
,,,,,,,,,,,,,,,,,1.018042,,,,,,,,,,,,,,3d7f2733-9e79-46c6-afb7-4010880106bc,69,,"[47.5, 19.2]",3901236,0,,,,,-1.2104384,,Right Foot,,,,"[52.7, 5.4]",Ground Pass,,14.747203,,,,,Valère Germain,3210.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Center Attacking Midfield,6,OGC Nice,136,['cbcf17b9-e77e-4051-92e4-ba0615d90d3d'],59,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:59.499,Pass,
,,,,,,,,,,,,,,,,,1.028915,,,,,,,,,,,,,,022641c8-65d1-4505-b903-3dedfc581446,73,,"[53.0, 5.0]",3901236,1,,,,,-3.0940096,,Right Foot,,,,"[42.5, 4.5]",Ground Pass,,10.511898,,,,,Jérémy Pied,4270.0,,,,,,1,Regular Play,Valère Germain,3210.0,Left Center Forward,6,OGC Nice,136,"['b7444588-af4b-4d08-abed-af4a4cf845a9', 'e7eb0af2-7731-43f2-ac83-6bf471008646']",1,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:01.035,Pass,True
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,ad5ee57d-e8fa-4d81-807f-6c91f732a71f,76,,"[38.5, 5.2]",3901236,1,,,,,2.4227626,,Right Foot,,,,"[22.5, 19.2]",Ground Pass,,21.260292,,,,,Gautier Lloris,7638.0,,,,,,1,Regular Play,Jérémy Pied,4270.0,Left Back,6,OGC Nice,136,['77aaf0c5-7d99-41b2-8fcd-03404ebcb065'],3,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:03.264,Pass,
,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,,77e8cc17-b2fe-41c1-ac20-ce8631d89e99,80,,"[21.0, 23.4]",3901236,1,,,,,2.3073733,,Left Foot,,,,"[6.4, 39.5]",Ground Pass,,21.734076,,,,,Yoan Cardinale,4257.0,,,,,,1,Regular Play,Gautier Lloris,7638.0,Left Center Back,6,OGC Nice,136,"['4f34afd2-4d11-40bc-b337-d7c5d2801086', '6016cd31-e731-4a2d-8d10-2224287c42f2']",5,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:05.264,Pass,True
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,4fc2e5be-fcd4-4524-a86a-69cb4c450959,83,,"[6.4, 39.5]",3901236,1,,,,,0.010308913,,Right Foot,,,,"[25.8, 39.7]",Ground Pass,,19.401031,,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,6,OGC Nice,136,['470c0b9f-5039-41d8-a47c-7c7e9c99d372'],8,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:08.464,Pass,
,,,,,,,,,,,,,,,,,0.759998,,,,,,,,,,,,,,79359977-ab70-49fd-8b60-39dacd57abf6,86,,"[23.7, 49.4]",3901236,1,,,,,-0.6932231,,Right Foot,,,,"[30.2, 44.0]",Ground Pass,,8.450444,,,,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,6,OGC Nice,136,['abacdf9b-a632-40bf-9b2b-1cfb3f6d381f'],12,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:12.864,Pass,
,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,,b60107de-f98e-423f-b1dc-a2d2d9be398b,89,,"[31.2, 44.0]",3901236,1,,,,,2.7193415,,Right Foot,,,,"[24.3, 47.1]",Ground Pass,,7.56439,,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,6,OGC Nice,136,['f6c431c8-0158-4838-b342-04406a872953'],13,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:13.664,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,58696bc6-a6b9-4d96-88c5-3d3e18d42fa4,92,,"[24.1, 47.1]",3901236,1,,,,,-1.5018151,,Right Foot,,,,"[26.0, 19.6]",Ground Pass,,27.565557,,,,,Gautier Lloris,7638.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,6,OGC Nice,136,['fb3e9138-fd47-478c-9ac0-87e6d7a390c3'],15,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:15.944,Pass,
,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,bf2d0497-c1e4-436f-a2e8-b2395ac3e865,95,,"[25.7, 19.9]",3901236,1,,,,,-0.80283827,,Left Foot,,,,"[42.6, 2.4]",Ground Pass,,24.328173,,,,,Jérémy Pied,4270.0,,,,,,1,Regular Play,Gautier Lloris,7638.0,Left Center Back,6,OGC Nice,136,['e5ef819c-51ce-4bd6-ba6e-5c5cded74639'],18,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:18.424,Pass,
,,,,,,,,,,,,,,,,,0.88575,,,,,,,,,,,,,,7e5875a4-be4a-41f1-9879-7fd5d6b65279,98,,"[44.4, 4.7]",3901236,1,,,,,1.3973006,,Left Foot,,,,"[46.1, 14.4]",Ground Pass,,9.847842,,,,,Rémi Walter,3136.0,,,,,,1,Regular Play,Jérémy Pied,4270.0,Left Back,6,OGC Nice,136,['62ad071f-e385-4dba-b014-f86b97309205'],21,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:21.240,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,ea08f2bb-f9ce-41f6-bac1-d3c8599f401b,102,,"[44.9, 11.3]",3901236,1,,,,,1.8925469,,Left Foot,,,,"[41.2, 22.4]",Ground Pass,,11.700427,,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Rémi Walter,3136.0,Left Center Midfield,6,OGC Nice,136,"['297b7f85-d9b4-4013-b5aa-b442481f1136', 'a00c0728-49ae-4fd8-94ae-3a03b54b4e32']",23,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:23.046,Pass,True
,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,,b6a0b49b-1453-43c1-918e-ac6c8e0f48c2,105,,"[40.4, 23.0]",3901236,1,,,,,0.3343285,,Right Foot,,,,"[49.9, 26.3]",Ground Pass,,10.056838,,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,6,OGC Nice,136,['395b9289-a059-4593-84ab-d1d1db5fd31f'],25,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:25.446,Pass,
,,,,,,,,,,,,,,,,,3.637084,,,,,,,,,,,,,,d6ff65c7-9d14-4a22-a9ec-2736fd8579ee,108,,"[49.9, 26.3]",3901236,1,,,,,0.28261578,,Right Foot,,,,"[98.8, 40.5]",High Pass,,50.920036,,,Incomplete,,Hatem Ben Arfa,16462.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Center Attacking Midfield,6,OGC Nice,136,"['b598b72a-e8db-41f4-8ac6-70a5fe479fa4', 'e205705c-ea2a-489c-87fb-ffdd54d5eff1']",27,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:27.446,Pass,
,,,,,,,,,,,,,,,,,1.138143,,,,,,,,,,,,,,d5385e33-4dd6-4a2b-9bd5-0ef2b5d98a2b,112,,"[71.6, 71.2]",3901236,1,,,,True,-0.9713438,,,,,,"[83.9, 53.2]",High Pass,,21.801147,,,,,Valère Germain,3210.0,,,,,Recovery,1,Regular Play,Romain Genevois,2971.0,Right Back,6,OGC Nice,136,"['74b61c1a-c640-4303-a5cf-008ca8dc080b', 'd8618270-2642-4f08-ad6c-554f0695f5b7']",34,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:34.491,Pass,True
,,,,,,,,,,,,,,,,,3.454232,,,,,,,,,,,,,,8df4f722-3f3f-4651-9bc8-2659b59556ec,117,,"[33.8, 36.3]",3901236,1,,,,,-0.5341382,,Right Foot,,,,"[80.8, 8.5]",High Pass,,54.606228,,,,,Yacine Bammou,3319.0,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,7,Nantes,144,['4c3c5896-1a69-4a03-b07e-68919957eb8a'],55,,,,,,,,,,,,,,,,,,Nantes,144,00:01:55.432,Pass,
