50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.781201,,,,,,,,,,,,,8f1e045d-4857-400e-9020-1951541d487d,16,,"[53.3, 72.5]",3901215,0,,,,,-1.1888171,,Right Foot,,,,"[58.0, 60.8]",,Ground Pass,,12.608727,,Incomplete,,Yassine Benzia,3673.0,,,,,,,1,From Kick Off,Sébastien Corchia,6716.0,Right Back,2,Lille,143,"['22508b85-e559-4e82-ad2f-c1890b1dafbf', 'fff8d83d-7ea9-449f-8afb-b8019e911067']",5,,,,,,,,,,,,,,,,,,Lille,143,00:00:05.182,Pass,
,,,,,,,,,,,,,,,,,0.775798,,,,,,,,,,,,,160454c3-f512-4c1d-af2b-501aea21a944,21,,"[66.7, 61.8]",3901215,0,,,,,-0.50117266,,Right Foot,,,,"[78.2, 55.5]",,Ground Pass,,13.11259,,,,Éderzito António Macedo Lopes,15996.0,,,,,,,1,From Kick Off,Yassine Benzia,3673.0,Right Wing,2,Lille,143,['7b69419c-8b9b-4627-9ebf-2edea9d0ec0d'],8,,,,,,,,,,,,,,,,,,Lille,143,00:00:08.518,Pass,
,,,,,,,,,,,,,,,,,1.417261,,,,,,,,,,,,,0a924313-110e-45c9-8be4-4718a830dba0,30,,"[75.7, 66.4]",3901215,0,,,,,1.5707964,,Right Foot,,,,"[75.7, 77.9]",,Ground Pass,,11.5,,,,Florent Balmont,3211.0,,,,,,,1,From Kick Off,Éderzito António Macedo Lopes,15996.0,Center Forward,2,Lille,143,"['0f5dd7b4-7224-40ff-bd96-8b4daffd469c', '47befc4f-a13d-4fbe-976d-06f8eaba1b04', '8ec5e408-aba4-473c-ae1a-b5c22c06cbda']",11,,,,,,,,,,,,,,,,,,Lille,143,00:00:11.229,Pass,True
,,,,,,,,,,,,,,,,,2.656423,,,,,,,,,,,,,6abca070-2b14-47d8-8ba8-71968bf055f9,32,,"[75.7, 77.9]",3901215,0,,,,,-0.21236236,,Right Foot,,,,"[102.6, 72.1]",,High Pass,,27.518175,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,,1,From Kick Off,Florent Balmont,3211.0,Right Center Midfield,2,Lille,143,"['0e47b3e5-9f31-49b9-8ed7-6df42f9e10c6', 'e18d9aaa-cd6d-45e1-acf6-fe3bafeaa55d']",12,,,,,,,,,,,,,,,,,,Lille,143,00:00:12.646,Pass,
,,,,,,,,,,,,,,,,,1.705458,,,,,,,,,,,,,1710067c-bf21-4a1b-9dae-ec33d6ace28b,36,,"[16.9, 6.0]",3901215,0,,,,,0.1364026,,Left Foot,,,,"[52.6, 10.9]",,High Pass,,36.034706,,Incomplete,,Grégory Pujol,401506.0,,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,3,Gazélec Ajaccio,160,"['a298c65b-8b44-49b6-a887-e335fb94f52c', 'f68c9d71-0b46-4b5f-8f4f-fb2e7b022e68']",15,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:15.979,Pass,
,,,,,,,,,,,True,,,,,,0.869321,,,,,,,,,,,,,a298c65b-8b44-49b6-a887-e335fb94f52c,39,,"[67.5, 69.2]",3901215,0,,,,True,-0.5379785,,,,,,"[85.6, 58.4]",,High Pass,,21.077238,,Incomplete,,Yassine Benzia,3673.0,,,,,,Interception,1,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,3,Gazélec Ajaccio,160,"['1710067c-bf21-4a1b-9dae-ec33d6ace28b', '26f069e4-d2fb-49ac-a7a9-9bd291381235', '41f3c24a-81b9-4ff1-ac29-66e0c7361668', 'e1fecffe-a5b9-4c0c-9249-89ec77dab0dc']",17,,,,,,,,,,,,,,,,,,Lille,143,00:00:17.685,Pass,True
,,,,,,,,,,,,,,,,,5.338913,,,,,,,,,,,,,c8655225-84b2-44d7-88ef-ffb9ecaa9edd,43,,"[37.7, 22.9]",3901215,0,,,,,0.44912958,,Right Foot,,,,"[104.3, 55.0]",,High Pass,,73.9322,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,,1,Regular Play,Abdou Kader Mangane,2953.0,Right Defensive Midfield,3,Gazélec Ajaccio,160,"['48b929bf-6080-447c-b72e-52cf649a0db2', '50bda467-56aa-4ec1-ae85-a8ec20a24084']",20,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:20.166,Pass,
,,,,,,,,,,,,,,,,,2.523791,,,,,,,,,,,,,2d78a53d-ca09-4987-bf65-2cabe62a1b67,47,,"[17.0, 40.9]",3901215,0,,True,,,0.01632508,,Right Foot,,,,"[66.0, 41.7]",,High Pass,,49.00653,,,,Éderzito António Macedo Lopes,15996.0,,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,3,Gazélec Ajaccio,160,"['0058c79a-65c4-4bc2-a3dd-d5df3091d2ff', '809df44c-1005-4009-a832-67bf3679920a']",36,,,,,,,,,,,,,,,,,,Lille,143,00:00:36.787,Pass,True
,,,,,,,,,,,,,,,,,2.442232,,,,,,,,,,,,,eadb1f79-b993-4e84-b4c9-3313263dafaf,50,,"[66.0, 41.4]",3901215,0,,,,True,0.6984385,,,,,,"[87.2, 59.2]",,High Pass,,27.681763,,Incomplete,,Yassine Benzia,3673.0,,,,,,,1,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,3,Gazélec Ajaccio,160,"['213ebbc6-532b-407b-8fa9-6523ee710318', '70a0cad5-babe-4511-99ec-a9d9ef7376e6', '7432cf10-107e-4cfb-8778-0e5caa0766c8']",39,,,,,,,,,,,,,,,,,,Lille,143,00:00:39.351,Pass,True
,,,,,,,,,,,,,,,,,1.287121,,,,,,,,,,,,,213ebbc6-532b-407b-8fa9-6523ee710318,52,,"[32.9, 20.9]",3901215,0,,,,,-0.8591558,,Left Foot,,,,"[42.3, 10.0]",,Low Pass,,14.393401,,,,Mohamed Larbi,10616.0,,,,,,Recovery,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,3,Gazélec Ajaccio,160,"['298c43a7-5f32-4f2a-b4d8-1c09f24aadb3', 'eadb1f79-b993-4e84-b4c9-3313263dafaf']",41,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:41.793,Pass,
,,,,,,,,,,,,,,,,,2.41504,,,,,,,,,,,,,08589c57-bdbd-45a2-8947-fa8647c77247,55,,"[42.0, 10.1]",3901215,0,,,,,2.3528721,,Right Foot,,,,"[27.0, 25.2]",,Low Pass,,21.28403,,,,Jérémie Bréchet,7603.0,,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Left Midfield,3,Gazélec Ajaccio,160,['b7ec5dee-f5a5-437d-b3a1-8ec8f88de7f5'],43,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:43.102,Pass,
,,,,,,,,,,,,,,,,,1.51921,,,,,,,,,,,,,e54ddeab-d41f-48f0-9a5f-5a95da564e80,58,,"[26.7, 25.5]",3901215,0,,,,,2.8434598,,Left Foot,,,,"[7.5, 31.4]",,Ground Pass,,20.086065,,,,Clément Maury,401508.0,,,,,,,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,3,Gazélec Ajaccio,160,['1214be8f-efde-435e-a8b3-e73373db2b19'],46,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:46.771,Pass,
,,,,,,,,,,,,,,,,,3.468552,,,,,,,,,,,,,0baba7ab-78bc-4cfe-99e2-56858d88804e,61,,"[9.3, 29.8]",3901215,0,,,,,-0.025558343,,Left Foot,,,,"[75.8, 28.1]",,High Pass,,66.52173,,,,Khalid Boutaïb,5726.0,,,,,,,1,Regular Play,Clément Maury,401508.0,Goalkeeper,3,Gazélec Ajaccio,160,"['07c8b87b-edaf-454c-819a-e0d8129c9c5c', 'eabd489f-cf0b-4bbd-862c-f8d451370f21']",51,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:51.651,Pass,True
,,,,,,,,,,,,,,,,,1.61985,,,,,,,,,,,,,244add6b-ffb0-4cc0-a547-36591613bed8,66,,"[40.2, 59.8]",3901215,0,,,,True,0.027617285,,,,,,"[58.3, 60.3]",,Low Pass,,18.106905,,Incomplete,,Yassine Benzia,3673.0,,,,,,Recovery,1,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,3,Gazélec Ajaccio,160,"['3eed2ea8-a068-4bd5-8e66-feceea071e35', 'f1430e1e-7afc-4d7f-b6bf-2cf6ebd2adb5', 'f81a4ba9-f2c9-4b81-8e20-60254db79c6e']",58,,,,,,,,,,,,,,,,,,Lille,143,00:00:58.957,Pass,True
,,,,,,,,,,,,,,,,,1.265546,,,,,,,,,,,,,aab90433-a1e7-425b-82ba-4a4d3cfe496f,71,,"[55.9, 25.0]",3901215,1,,,,,1.9154437,,Right Foot,,,,"[47.5, 48.4]",,Ground Pass,,24.862019,,,,Roderic Filippi,7808.0,,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,3,Gazélec Ajaccio,160,['884edac4-4ed1-4ada-b462-5a3db6230a02'],1,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:01.840,Pass,
,,,,,,,,,,,,,,,,,2.809729,,,,,,,,,,,,,e63e83fc-d7b2-4a7a-906f-904038538024,74,,"[49.1, 46.2]",3901215,1,,,,,-0.8838443,,Right Foot,,,,"[85.6, 1.7]",,High Pass,,57.55432,,,,Mohamed Larbi,10616.0,,,True,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,3,Gazélec Ajaccio,160,['c0b5b876-da3f-4078-9eef-36e708d807ce'],4,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:04.713,Pass,
,,,,,,,,,,,,,,,,,1.283665,,,,,,,,,,,,,866ec1e3-d3f6-45de-a11d-8c7321ade813,78,,"[88.6, 2.0]",3901215,1,,,,,1.5267073,,Right Foot,,,,"[89.2, 15.6]",,High Pass,,13.613229,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Left Midfield,3,Gazélec Ajaccio,160,"['33e07f08-2d0e-4182-a7bd-614e01858d85', '3f4fb4f4-6508-4a4e-9ce0-ee1dbaaf5cc6', '6e92f1e1-6be5-4eb5-8d6e-e8248acfb025']",8,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:08.488,Pass,True
,,,,,,,,,,,,,,,,,1.66266,,,,,,,,,,,,,4ac12b6b-fbc3-4eca-9d23-7feaae8c2587,84,,"[66.1, 14.6]",3901215,1,,,,,-0.45049047,,Right Foot,,,,"[81.4, 7.2]",,Ground Pass,,16.995588,,,,Mohamed Larbi,10616.0,,,,,,,1,Regular Play,Damjan Đoković,31911.0,Left Defensive Midfield,3,Gazélec Ajaccio,160,"['5a997d15-dafc-4142-be0d-b64ebc2b266f', 'd3199c2c-db19-4e73-b7a4-33306b7117af']",13,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:13.415,Pass,True
,,,,,,,,,,,,,,,,,1.889594,,,,,,,,,,,,,a59f3333-b15a-40ac-ac15-4bbd1c0fcc74,87,,"[80.8, 7.1]",3901215,1,,,,,0.7090298,,Right Foot,,,,"[101.2, 24.6]",,High Pass,,26.877686,,,,Grégory Pujol,401506.0,,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Left Midfield,3,Gazélec Ajaccio,160,"['24f5c164-18fc-4168-bb49-816f15c74929', '9ff3527a-a73c-45e6-b261-598d514dab0f']",15,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:15.078,Pass,True
,,,,,,,,,,,,,,,,,1.287034,,,,,,,,,,,,,d14435d3-a372-4c87-ae1d-1ada397ab02b,94,,"[20.1, 58.9]",3901215,1,,,,,-0.94715244,,Right Foot,,,,"[30.1, 45.0]",,Ground Pass,,17.123375,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,3,Gazélec Ajaccio,160,['1f099609-ddb3-4038-aa44-1ce092fa3d81'],26,,,,,,,,,,,,,,,,,,Lille,143,00:01:26.468,Pass,
,,,,,,,,,,,,,,,,,1.989598,,,,,,,,,,,,,6c65bfa6-20cf-471b-a716-d1f2e9be9d99,97,,"[31.0, 41.1]",3901215,1,,,,,-1.4296793,,Right Foot,,,,"[36.1, 5.2]",,Ground Pass,,36.26045,,Incomplete,,Sofiane Boufal,3625.0,,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Left Center Midfield,3,Gazélec Ajaccio,160,"['2f8f4ff1-75d7-4084-b49f-5f7aadab1aee', 'c6cce601-7a79-4a88-a6a2-9a2ad5759edd']",29,,,,,,,,,,,,,,,,,,Lille,143,00:01:29.395,Pass,
,,,,,,,,,,,,,,,,,7.608036,,,,,,,,,,,,,ba913d56-53a9-45eb-84b6-fdd8a613d305,100,,"[29.1, 0.1]",3901215,1,,True,,,0.41670227,,,,,,"[53.5, 10.9]",,High Pass,,26.683329,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,Throw-in,1,From Throw In,Djibril Sidibé,3446.0,Left Back,4,Lille,143,"['64585be2-295c-4c86-8b98-26521ce9e789', 'a7b06410-99fb-42d1-96b1-f6b2b292d3ba']",41,,,,,,,,,,,,,,,,,,Lille,143,00:01:41.831,Pass,
,,,,,,,,,,,,,,,,,3.729071,,,,,,,,,,,,,64585be2-295c-4c86-8b98-26521ce9e789,102,,"[66.6, 69.2]",3901215,1,,True,,,-0.43223867,,Head,,,,"[104.1, 51.9]",,High Pass,,41.298183,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,Recovery,1,From Throw In,Roderic Filippi,7808.0,Right Center Back,4,Lille,143,"['4ff73582-5992-456c-87e9-405377178979', '62b9f01d-8234-450d-81ea-799e39a6dc20', 'ba913d56-53a9-45eb-84b6-fdd8a613d305']",49,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:49.439,Pass,
,,,,,,,,,,,,,,,,,2.00812,,,,,,,,,,,,,30a85942-2783-4f59-a292-28d2ca24fd42,107,,"[4.3, 80.0]",3901215,2,,,,,-0.15602484,,,,,,"[31.0, 75.8]",,High Pass,,27.028318,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,Throw-in,1,From Throw In,Sébastien Corchia,6716.0,Right Back,5,Lille,143,"['e5b45ee5-4a45-4bed-a94c-3ac13b95658e', 'efaff616-7c3e-4682-aae7-6dd0de7b74b1']",14,,,,,,,,,,,,,,,,,,Lille,143,00:02:14.529,Pass,
,,,,,,,,,,,,,,,,,1.141227,,,,,,,,,,,,,efaff616-7c3e-4682-aae7-6dd0de7b74b1,110,,"[89.1, 4.3]",3901215,2,,,,True,-0.18109265,,,,,,"[103.3, 1.7]",,High Pass,,14.436066,,,,Mohamed Larbi,10616.0,,,,,,Recovery,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,6,Gazélec Ajaccio,160,"['101c7bb7-bef6-47e8-b7e4-1ec19d703339', '117f1750-aef7-40ea-9670-d9ef32abfb44', '30a85942-2783-4f59-a292-28d2ca24fd42']",16,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:16.537,Pass,True
,,,,,,,,,,,,,,,,,2.203733,,,,,,,,,,,,,3bd9bb2c-0eb4-47d3-8c39-508ac68ed1ef,113,,"[104.6, 2.2]",3901215,2,,,,,3.034975,,Right Foot,,,,"[74.7, 5.4]",,Ground Pass,,30.07075,,,,Jérémie Bréchet,7603.0,,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Left Midfield,6,Gazélec Ajaccio,160,['b6ac8ff6-6472-4581-999d-300a3c04392a'],18,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:18.390,Pass,
,,,,,,,,,,,,,,,,,2.169529,,,,,,,,,,,,,858c1a6e-438c-4293-811f-a75ade315994,116,,"[74.7, 6.5]",3901215,2,,,,,2.1252103,,Left Foot,,,,"[54.7, 38.8]",,Ground Pass,,37.990658,,,,Roderic Filippi,7808.0,,,,,,,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,6,Gazélec Ajaccio,160,['6800dca8-382d-4a08-a96a-b6668df07f62'],20,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:20.916,Pass,
,,,,,,,,,,,,,,,,,1.822611,,,,,,,,,,,,,26e2dafe-1f5f-41fd-a8ce-5cc25fc38694,119,,"[56.5, 38.7]",3901215,2,,,,,-1.5639471,,Right Foot,,,,"[56.7, 9.5]",,Ground Pass,,29.200686,,,,Jérémie Bréchet,7603.0,,,,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,6,Gazélec Ajaccio,160,['c078480f-dfc4-4408-bfa9-89e5e926cc58'],25,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:25.270,Pass,
,,,,,,,,,,,,,,,,,0.940695,,,,,,,,,,,,,7a591791-b9ca-4c55-8105-3234625845e5,122,,"[72.7, 14.4]",3901215,2,,,,,-0.41145626,,Right Foot,,,,"[89.2, 7.2]",,Ground Pass,,18.0025,,,,Pablo Jean Antoine Martínez,3207.0,,,,,,,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,6,Gazélec Ajaccio,160,['9a95a0ea-37d0-48c5-b4fb-f60a387c2ee7'],31,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:31.972,Pass,
