50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.473801,,,,,,,,,,,,,4fc4295b-259a-48f3-812e-1764feda3373,1400,,,"[43.5, 30.5]",3900631,33,,,,,1.9152399,,Right Foot,,,,"[35.5, 52.8]",,Ground Pass,,23.691559,,,,,Issa Diop,4349.0,,,,,,,1,Regular Play,Alexis Blin,3036.0,Center Defensive Midfield,78,Toulouse,130,['58768c7f-5a1c-44dd-b141-463d4b28bdb5'],7,,,,,,,,,,,,,,,,Toulouse,130,00:33:07.215,Pass,
,,,,,,,,,,,,,,,,0.928031,,,,,,,,,,,,,748667e3-e18e-4fd4-8ae4-9b399bbd8c0a,1403,,,"[36.8, 57.7]",3900631,33,,,,,1.1396576,,Right Foot,,,,"[43.7, 72.7]",,Ground Pass,,16.510906,,,,,Marcel Tisserand,8677.0,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,78,Toulouse,130,['c4404ecf-735b-4e87-a344-3f6600bebcb8'],10,,,,,,,,,,,,,,,,Toulouse,130,00:33:10.409,Pass,
,,,,,,,,,,,,,,,,2.045382,,,,,,,,,,,,,e5328bbb-aa33-48b9-a8ae-704012a2fc12,1405,,,"[43.7, 72.7]",3900631,33,,,,,-2.138757,,Left Foot,,,,"[37.0, 62.2]",,Ground Pass,,12.455521,,,,,Issa Diop,4349.0,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Right Back,78,Toulouse,130,['b1498bb8-7007-4c9b-935d-3e2202fc26cc'],11,,,,,,,,,,,,,,,,Toulouse,130,00:33:11.337,Pass,
,,,,,,,,,,,,,,,,2.13185,,,,,,,,,,,,,48ac1e92-64a6-4c34-b460-7bd15b00e991,1408,,,"[36.6, 61.8]",3900631,33,,,,,-0.6211168,,Right Foot,,,,"[58.4, 46.2]",,Ground Pass,,26.806715,,,,,Alexis Blin,3036.0,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,78,Toulouse,130,['9fd0498b-53c7-4d8b-b35c-ef48ca2d5d9b'],14,,,,,,,,,,,,,,,,Toulouse,130,00:33:14.010,Pass,
,,,,,,,,,,,,,,,,0.842918,,,,,,,,,,,,,2731d5e8-4690-4294-9b5c-7066a09abaaf,1411,,,"[56.5, 45.5]",3900631,33,,,,,-0.6373974,,Right Foot,,,,"[72.3, 33.8]",,Ground Pass,,19.660366,,,,,Adrien Regattin,16418.0,,,,,,,1,Regular Play,Alexis Blin,3036.0,Center Defensive Midfield,78,Toulouse,130,['96d7984f-6b52-4ec6-95a1-adb08f9ab3e5'],16,,,,,,,,,,,,,,,,Toulouse,130,00:33:16.866,Pass,
,,,,,,,,,,,,,,,,1.177499,,,,,,,,,,,,,18785ff2-9d65-4ec9-8e84-236d4df48027,1414,,,"[66.6, 37.4]",3900631,33,,,,,1.8705724,,Right Foot,,,,"[64.9, 42.9]",,Ground Pass,,5.7567353,,,,,Alexis Blin,3036.0,,,,,,,1,Regular Play,Adrien Regattin,16418.0,Left Wing,78,Toulouse,130,['f5e8c72b-c46d-413a-abfb-b94f21440eb4'],20,,,,,,,,,,,,,,,,Toulouse,130,00:33:20.620,Pass,
,,,,,,,,,,,,,,,,1.007445,,,,,,,,,,,,,7395f80a-7700-465c-9096-a9fd416b1061,1417,,,"[71.9, 40.2]",3900631,33,,,,,-2.4407382,,Right Foot,,,,"[65.5, 34.8]",,Ground Pass,,8.373769,,,,,Adrien Regattin,16418.0,,,,,,,1,Regular Play,Alexis Blin,3036.0,Center Defensive Midfield,78,Toulouse,130,['f44447bd-ca92-4c45-b20c-87d0c69bb13e'],23,,,,,,,,,,,,,,,,Toulouse,130,00:33:23.053,Pass,
,,,,,,,,,,,,,,,,0.678326,,,,,,,,,,,,,4f0da9a8-a8e7-4fe9-903e-cdb8818ffaf2,1421,,,"[64.6, 39.5]",3900631,33,,,,,0.36172923,,Right Foot,,,,"[79.4, 45.1]",,Low Pass,,15.824033,,,,,Óscar Guido Trejo,11540.0,,,,,,,1,Regular Play,Adrien Regattin,16418.0,Left Wing,78,Toulouse,130,['975965a6-8a04-454b-a137-827af56f027a'],25,,,,,,,,,,,,,,,,Toulouse,130,00:33:25.124,Pass,
,,,,,,,,,,,,,,,,1.912695,,,,,,,,,,,,,1d37d13a-8108-4632-bdd4-0f01e9aa4fa8,1424,,,"[33.6, 26.2]",3900631,33,,,,,0.27574974,,Left Foot,,,,"[64.7, 35.0]",,High Pass,,32.321045,,,,,Souleymane Camara,3679.0,,,,,,Recovery,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,79,Montpellier,139,['659f68b9-2ff4-4f70-a5c2-76f6fb85b97d'],27,,,,,,,,,,,,,,,,Montpellier,139,00:33:27.645,Pass,
,,,,,,,,,,,,,,,,0.927698,,,,,,,,,,,,,01e9f568-544c-4276-ad9f-777782c51b65,1427,,,"[64.9, 33.9]",3900631,33,,,,,-2.4196928,,Right Foot,,,,"[55.7, 25.8]",,Ground Pass,,12.25765,,,,,Jonas Martin,2950.0,,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Center Forward,79,Montpellier,139,['fb24e951-f6bc-47d4-a977-56993c4421b1'],30,,,,,,,,,,,,,,,,Montpellier,139,00:33:30.721,Pass,
,,,,,,,,,,,,,,,,1.452975,,,,,,,,,,,,,0664e458-2960-4c69-a836-3ec3d7a32b24,1430,,,"[70.6, 14.7]",3900631,33,,,,,-0.7779356,,Right Foot,,,,"[84.1, 1.4]",,Ground Pass,,18.950989,,,,,Mustapha Yatabaré,30255.0,,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Center Midfield,79,Montpellier,139,['20b9d95d-745c-4e66-a661-2a73453407e3'],33,,,,,,,,,,,,,,,,Montpellier,139,00:33:33.859,Pass,
,,,,,,,,,,,,,,,,3.143263,,,,,,,,,,,,,8666d9da-1215-44d6-a98c-3c97b2b3a88e,1433,,,"[85.0, 1.6]",3900631,33,,,,,0.95245403,,Right Foot,True,,,"[116.8, 46.3]",,High Pass,,54.85736,,,Incomplete,,Souleymane Camara,3679.0,,,True,,,,1,Regular Play,Mustapha Yatabaré,30255.0,Left Center Forward,79,Montpellier,139,"['60d93e89-e112-42e2-b0af-69580b3e834e', 'e8278d2c-e69c-4e48-b24b-22392c06929c']",37,,,,,,,,,,,,,,,,Montpellier,139,00:33:37.512,Pass,
,,,,,,,,,,,,,,,,1.37215,,,,,,,,,,,,,e7f2da6a-9f20-4d9c-adad-34a4a2c415ad,1437,,,"[4.3, 27.8]",3900631,33,,,,,-0.39028868,,Keeper Arm,,,,"[20.1, 21.3]",,Ground Pass,,17.08479,,,,,Jacques François Moubandje,3024.0,,,,,,,1,Regular Play,Alban Lafont,2981.0,Goalkeeper,80,Toulouse,130,['ebe4f376-ed09-41b1-b3ab-5c07ed7e3d27'],41,,,,,,,,,,,,,,,,Toulouse,130,00:33:41.228,Pass,
,,,,,,,,,,,,,,,,1.654042,,,,,,,,,,,,,e8aa9fa6-37eb-4614-8606-e9d4539d452f,1440,,,"[21.6, 19.8]",3900631,33,,,,,0.7288547,,Left Foot,,,,"[30.0, 27.3]",,Ground Pass,,11.260995,,,,,Étienne Didot,3189.0,,,,,,,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,80,Toulouse,130,['166ace79-ab7e-4203-8838-d81997e86cc8'],43,,,,,,,,,,,,,,,,Toulouse,130,00:33:43.369,Pass,
,,,,,,,,,,,,,,,,1.092785,,,,,,,,,,,,,a60d6537-21ff-4807-9e0e-b9c200da2454,1443,,,"[39.0, 36.5]",3900631,33,,,,,1.7914435,,Right Foot,,,,"[36.6, 47.2]",,Ground Pass,,10.965857,,,,,Alexis Blin,3036.0,,,,,,,1,Regular Play,Étienne Didot,3189.0,Left Center Midfield,80,Toulouse,130,['463e7ec3-a6b5-4fcf-9625-fbb3544476f5'],47,,,,,,,,,,,,,,,,Toulouse,130,00:33:47.449,Pass,
,,,,,,,,,,,,,,,,0.923752,,,,,,,,,,,,,5be39c19-b76c-4ec9-b371-2fa681f6148d,1446,,,"[41.8, 45.1]",3900631,33,,,,,0.55921054,,Right Foot,,,,"[56.5, 54.3]",,Ground Pass,,17.341568,,,,,Óscar Guido Trejo,11540.0,,,,,,,1,Regular Play,Alexis Blin,3036.0,Center Defensive Midfield,80,Toulouse,130,['6827b8cb-74e0-45e1-8053-96144ff4b906'],49,,,,,,,,,,,,,,,,Toulouse,130,00:33:49.652,Pass,
,,,,,,,,,,,,,,,,1.947948,,,,,,,,,,,,,ccd350bd-fd9f-46c0-b10a-369028bb8427,1448,,,"[56.5, 54.3]",3900631,33,,,,,2.9958446,,Right Foot,,,,"[34.7, 57.5]",,Ground Pass,,22.033611,,,,,Issa Diop,4349.0,,,,,,,1,Regular Play,Óscar Guido Trejo,11540.0,Right Center Midfield,80,Toulouse,130,['cc68fff7-969f-4fde-bfe5-b7d1e98ce696'],50,,,,,,,,,,,,,,,,Toulouse,130,00:33:50.576,Pass,
,,,,,,,,,,,,,,,,1.561971,,,,,,,,,,,,,e3df53e1-b410-4a00-9274-636ac9424d1c,1451,,,"[34.9, 57.7]",3900631,33,,,,,-0.18491355,,Right Foot,,,,"[48.8, 55.1]",,Ground Pass,,14.141075,,,,,Alexis Blin,3036.0,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,80,Toulouse,130,['2be9d729-1aa8-40b9-84a5-720872511ba3'],52,,,,,,,,,,,,,,,,Toulouse,130,00:33:52.564,Pass,
,,,,,,,,,,,,,,,,2.715796,,,,,,,,,,,,,6631b6e0-38a9-4bb2-88b1-7b16fc74ee93,1454,,,"[56.1, 55.6]",3900631,33,,,,,-0.5573441,,Right Foot,,,,"[99.1, 28.8]",,High Pass,,50.66794,,,Incomplete,,Adrien Regattin,16418.0,,,,,,,1,Regular Play,Alexis Blin,3036.0,Center Defensive Midfield,80,Toulouse,130,"['b8b9099f-c40f-4d39-b469-3524e3129382', 'f40204ee-3561-40be-92fc-0e0724a8e43b']",56,,,,,,,,,,,,,,,,Toulouse,130,00:33:56.067,Pass,
,,,,,,,,,,,,,,,,2.087049,,,,,,,,,,,,,e1543ea0-5816-4e72-8d89-ce5e7d1b22df,1459,,,"[55.9, 37.6]",3900631,34,,,,,0.5971767,,Head,,,,"[65.9, 44.4]",,High Pass,,12.092973,,,,,Étienne Didot,3189.0,,,,,,Recovery,1,Regular Play,Alexis Blin,3036.0,Center Defensive Midfield,80,Toulouse,130,['5a19b6d4-dfda-4844-a33d-2460a76d3be1'],4,,,,,,,,,,,,,,,,Toulouse,130,00:34:04.512,Pass,
,,,,,,,,,,,,,,,,1.423104,,,,,,,,,,,,,64eb03e1-8de3-4f69-a41f-0a446b34d210,1462,,,"[66.8, 44.4]",3900631,34,,,,True,0.7309067,,,,,,"[72.6, 49.6]",,High Pass,,7.7897367,,,,,Óscar Guido Trejo,11540.0,,,,,,,1,Regular Play,Étienne Didot,3189.0,Left Center Midfield,80,Toulouse,130,"['781d61d8-b7c6-4fe2-be74-b49cd2b876cc', '862fa695-2356-4d90-8b5f-14488e497223']",6,,,,,,,,,,,,,,,,Toulouse,130,00:34:06.599,Pass,True
,,,,,,,,,,,,,,,,1.96668,,,,,,,,,,,,,9b89e7c5-8769-43d9-a0ee-d3da0519f911,1466,,,"[74.7, 52.6]",3900631,34,,,,,1.5842184,,Right Foot,,,,"[74.5, 67.5]",,Ground Pass,,14.901342,,,,,Étienne Didot,3189.0,,,,,,,1,Regular Play,Óscar Guido Trejo,11540.0,Right Center Midfield,80,Toulouse,130,['cf460abd-54e5-447c-a546-bf8a75af0fa4'],9,,,,,,,,,,,,,,,,Toulouse,130,00:34:09.332,Pass,
,,,,,,,,,,,,,,,,2.06248,,,,,,,,,,,,,6656fa74-4175-44e0-b208-5f8aa47c5b8a,1469,,,"[83.0, 68.0]",3900631,34,,,,,0.45463884,,Left Foot,,,,"[105.3, 78.9]",,Ground Pass,,24.821362,,,,,Marcel Tisserand,8677.0,,,,,,,1,Regular Play,Étienne Didot,3189.0,Left Center Midfield,80,Toulouse,130,['048db7ff-ce9e-4ec3-81aa-119c4b202fbc'],13,,,,,,,,,,,,,,,,Toulouse,130,00:34:13.988,Pass,
,,,,,,,,,,,,,,,,0.831759,,,,,,,,,,,,,b1925de4-31e9-46d9-bab9-8c35864625e1,1472,,,"[105.5, 78.0]",3900631,34,,,,,-1.4354168,,Right Foot,True,,,"[109.6, 47.9]",,Low Pass,,30.377953,,,Incomplete,,,,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Right Back,80,Toulouse,130,['b0857381-b46c-4934-beb0-41bcd36260e8'],16,,,,,,,,,,,,,,,,Toulouse,130,00:34:16.091,Pass,
,,,,,,,,,,,,,,,,1.031835,,,,,,,,,,,,,4f212e95-a12e-4cf8-b4bd-81ec95e786e0,1474,,,"[96.9, 80.0]",3900631,34,,,,,-2.6779451,,,,,,"[90.9, 77.0]",,Low Pass,,6.708204,,,,,Étienne Didot,3189.0,,,,,,Throw-in,1,From Throw In,Marcel Tisserand,8677.0,Right Back,81,Toulouse,130,['7d73cffa-9a8f-4db7-94ed-5b9e4f17d15c'],22,,,,,,,,,,,,,,,,Toulouse,130,00:34:22.822,Pass,
,,,,,,,,,,,,,,,,2.670549,,,,,,,,,,,,,f5260961-a6c1-451d-a639-f7cf0e3523f8,1477,,,"[94.6, 76.1]",3900631,34,,,,,-1.1179341,,Right Foot,True,,,"[120.0, 23.9]",,High Pass,,58.0517,,,Out,,Wissam Ben Yedder,6723.0,,,True,,,,1,From Throw In,Étienne Didot,3189.0,Left Center Midfield,81,Toulouse,130,['c796e310-d062-4a4e-b908-ae1d44c93859'],25,,,,,,,,,,,,,,,,Toulouse,130,00:34:25.783,Pass,
,,,,,,,,,,,,,,,,1.255806,,,,,,,,,,,,,3ade4386-c7d3-4203-b24e-a7c15c4e9d0f,1479,,,"[6.0, 44.0]",3900631,34,,,,,0.56774753,,Right Foot,,,,"[18.7, 52.1]",,Ground Pass,,15.0632,,,,,Vitorino Hilton da Silva,3674.0,,,,,,Goal Kick,1,From Goal Kick,Laurent Pionnier,40645.0,Goalkeeper,82,Montpellier,139,['63ff501f-48f3-4a50-9d7d-b2707d122250'],45,,,,,,,,,,,,,,,,Montpellier,139,00:34:45.635,Pass,
,,,,,,,,,,,,,,,,0.988623,,,,,,,,,,,,,87fc7033-ac8e-48a5-9d9f-cd3081240ef7,1482,,,"[29.6, 54.3]",3900631,34,,,,,0.2085416,,Right Foot,,,,"[53.7, 59.4]",,Ground Pass,,24.633717,,,,,Ryad Boudebouz,6661.0,,,,,,,1,From Goal Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,82,Montpellier,139,['50c63aba-379f-442c-8809-b5424490caf8'],51,,,,,,,,,,,,,,,,Montpellier,139,00:34:51.255,Pass,
,,,,,,,,,,,,,,,,2.359168,,,,,,,,,,,,,367650ff-be7e-4ba8-bb15-23c43d68a922,1485,,,"[82.0, 75.7]",3900631,34,,,,,-0.23700617,,Right Foot,,,,"[102.7, 70.7]",,Ground Pass,,21.295305,,,,,Souleymane Camara,3679.0,,,,,,,1,From Goal Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,82,Montpellier,139,['fd8f3332-915f-435a-a4d0-83e57de79c38'],56,,,,,,,,,,,,,,,,Montpellier,139,00:34:56.970,Pass,
,,,,,,,,,,,,,,,,6.105382,,,,,,,,,,,,,05ec180b-1945-41df-8f71-3edf9166c23f,1489,,,"[116.4, 72.4]",3900631,35,,,,,-1.6577855,,Right Foot,True,,,"[110.4, 3.6]",,High Pass,,69.061134,,,,,Mustapha Yatabaré,30255.0,,,True,,,,1,From Goal Kick,Souleymane Camara,3679.0,Right Center Forward,82,Montpellier,139,"['470289a8-455c-4a74-a8a2-20a209b734de', 'cead72ab-92e5-4e81-845c-3806b2824100']",1,,,,,,,,,,,,,,,,Montpellier,139,00:35:01.677,Pass,True
,,,,,,,,,,,,,,,,2.789846,,,,,,,,,,,,,888c75f5-bf16-4e92-9465-32317388ba40,1492,,,"[110.6, 2.5]",3900631,35,,,,,2.8076475,,Right Foot,,,,"[91.0, 9.3]",,Ground Pass,,20.746084,,,,,Jérôme Roussillon,3676.0,,,,,,,1,From Goal Kick,Mustapha Yatabaré,30255.0,Left Center Forward,82,Montpellier,139,['9414168b-688d-454e-82b6-4de3cc6d5dfc'],7,,,,,,,,,,,,,,,,Montpellier,139,00:35:07.856,Pass,
,,,,,,,,,,,,,,,,1.570863,,,,,,,,,,,,,87f63a60-884f-4849-8671-2fbd93885310,1494,,,"[91.2, 16.4]",3900631,35,,,,,0.19739556,,Right Foot,,,,"[106.2, 19.4]",,Ground Pass,,15.297058,,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,,1,From Goal Kick,Jérôme Roussillon,3676.0,Left Back,82,Montpellier,139,"['16018024-af15-45bb-b51b-f39cb4130db6', '57af91c1-978c-43a7-a623-be1ca4453895']",10,,,,,,,,,,,,,,,,Montpellier,139,00:35:10.646,Pass,
,,,,,,,,,,,,,,,,0.987022,,,,,,,,,,,,,ef2cff65-8e16-44aa-bd4b-c80cf20067d9,1499,,,"[15.7, 57.1]",3900631,35,,,,,-0.33180046,,Right Foot,,,,"[27.6, 53.0]",,Ground Pass,,12.586501,,,,,Óscar Guido Trejo,11540.0,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Right Back,83,Toulouse,130,"['26f1917b-76d2-4655-8fdb-72b808bba29f', 'a27840c4-f6b6-4c6e-a271-005d9cd33187']",13,,,,,,,,,,,,,,,,Toulouse,130,00:35:13.357,Pass,True
,,,,,,,,,,,,,,,,1.119052,,,,,,,,,,,,,7567901e-132d-456c-b8d0-9c8342460bc8,1501,,,"[29.3, 52.8]",3900631,35,,,,,1.620139,,Right Foot,,,,"[28.9, 60.9]",,Ground Pass,,8.109871,,,,,Étienne Didot,3189.0,,,,,,,1,Regular Play,Óscar Guido Trejo,11540.0,Right Center Midfield,83,Toulouse,130,['f7fbb366-2c9f-4315-8881-72658400e986'],14,,,,,,,,,,,,,,,,Toulouse,130,00:35:14.344,Pass,
,,,,,,,,,,,,,,,,0.416167,,,,,,,,,,,,,07b25277-de94-40cf-a426-4fd6b50a75f3,1505,,,"[34.1, 59.6]",3900631,35,,,,,-0.72989964,,Right Foot,,,,"[36.0, 57.9]",,Low Pass,,2.5495098,,,Incomplete,,,,,,,,,,1,Regular Play,Étienne Didot,3189.0,Left Center Midfield,83,Toulouse,130,['80f2f691-485b-44ab-9d7c-05f442e686e8'],16,,,,,,,,,,,,,,,,Toulouse,130,00:35:16.267,Pass,
,,,,,,,,,,,,,,,,0.938782,,,,,,,,,,,,,12010e9f-7b4f-46eb-9954-dd36f69af8f3,1509,,,"[68.9, 17.3]",3900631,35,,,,,-1.6308743,,Right Foot,,,,"[68.1, 4.0]",,Ground Pass,,13.3240385,,,,,Ryad Boudebouz,6661.0,,,,,,,1,Regular Play,Mustapha Yatabaré,30255.0,Left Center Forward,84,Montpellier,139,['4878caa5-b316-4e58-9ee3-c083071f5cb2'],23,,,,,,,,,,,,,,,,Montpellier,139,00:35:23.063,Pass,
,,,,,,,,,,,,,,,,1.233598,,,,,,,,,,,,,b0d8856b-223d-4a68-bbf8-b96f86896a42,1512,,,"[69.2, 4.4]",3900631,35,,,,,1.7016237,,Left Foot,,,,"[67.7, 15.8]",,Ground Pass,,11.4982605,,,,,Jonas Martin,2950.0,,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,84,Montpellier,139,['d4c4ff93-196b-498b-b12e-53f923b52b34'],24,,,,,,,,,,,,,,,,Montpellier,139,00:35:24.744,Pass,
,,,,,,,,,,,,,,,,1.049983,,,,,,,,,,,,,63d5a99a-68d4-4a95-bf99-3e14cdfd4895,1515,,,"[68.5, 17.5]",3900631,35,,,,,-2.7173982,,Left Foot,,,,"[56.1, 11.9]",,Ground Pass,,13.605881,,,,,Jamel Saihi,40530.0,,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Center Midfield,84,Montpellier,139,['0dcce3b0-c521-4704-890b-64d269a09de7'],26,,,,,,,,,,,,,,,,Montpellier,139,00:35:26.572,Pass,
,,,,,,,,,,,,,,,,1.464921,,,,,,,,,,,,,1147f387-4586-42b5-9874-d684796d7cf1,1518,,,"[49.3, 16.2]",3900631,35,,,,,1.7537662,,Right Foot,,,,"[44.6, 41.6]",,Ground Pass,,25.831182,,,,,Vitorino Hilton da Silva,3674.0,,,,,,,1,Regular Play,Jamel Saihi,40530.0,Center Defensive Midfield,84,Montpellier,139,['767a3422-626c-4161-9815-7f8b245bee71'],29,,,,,,,,,,,,,,,,Montpellier,139,00:35:29.065,Pass,
,,,,,,,,,,,,,,,,2.352532,,,,,,,,,,,,,fa4dfc9d-2d13-4c16-b7cb-162e96ce6136,1521,,,"[48.0, 44.2]",3900631,35,,,,,0.58645225,,Right Foot,,,,"[92.7, 73.9]",,High Pass,,53.66731,,,,,William Jean Rémy,4669.0,,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,84,Montpellier,139,['4ac48c39-bc71-40c6-b486-124b74e8cbb4'],31,,,,,,,,,,,,,,,,Montpellier,139,00:35:31.695,Pass,
,,,,,,,,,,,,,,,,1.327774,,,,,,,,,,,,,07c27315-35cc-475a-8142-1cdcd56d3891,1529,,,"[3.9, 6.2]",3900631,35,,,,,0.01041629,,Left Foot,,,,"[23.1, 6.4]",,High Pass,,19.201042,,,Incomplete,,,,,,,,,,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,84,Montpellier,139,['c242d31e-a6af-4e3f-b91f-aad9a70ff951'],39,,,,,,,,,,,,,,,,Toulouse,130,00:35:39.285,Pass,
,,,,,,,,,,,,,,,,0.873553,,,,,,,,,,,,,473da925-9df9-48cb-909f-ca136dfd71e8,1533,,,"[25.9, 0.1]",3900631,35,,,,,1.6287025,,,,,,"[25.1, 13.9]",,Low Pass,,13.823169,,,,,Alexis Blin,3036.0,,,,,,Throw-in,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,85,Toulouse,130,['d1d0b8d0-7b39-46c1-83df-f39bad5ac745'],49,,,,,,,,,,,,,,,,Toulouse,130,00:35:49.483,Pass,
,,,,,,,,,,,,,,,,1.648856,,,,,,,,,,,,,56c2a42e-91ca-4c04-8e1e-2ad55bb56125,1536,,,"[26.1, 13.2]",3900631,35,,,,,-1.1992785,,Right Foot,,,,"[29.1, 5.5]",,Ground Pass,,8.263777,,,,,Jacques François Moubandje,3024.0,,,,,,,1,From Throw In,Alexis Blin,3036.0,Center Defensive Midfield,85,Toulouse,130,['d3003546-fbf4-4a53-bd33-3b9f063566fd'],50,,,,,,,,,,,,,,,,Toulouse,130,00:35:50.439,Pass,
,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,7310fa18-147f-45b2-a826-978eb2d399ab,1538,,,"[28.1, 6.4]",3900631,35,,,,,2.1466715,,Left Foot,,,,"[14.4, 27.5]",,Ground Pass,,25.157503,,,,,Uroš Spajić,16430.0,,,,,,,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,85,Toulouse,130,['a7ed5a18-c40f-4986-98e1-571add029f07'],52,,,,,,,,,,,,,,,,Toulouse,130,00:35:52.088,Pass,
,,,,,,,,,,,,,,,,1.823883,,,,,,,,,,,,,4b1a79aa-14d3-4c0d-8d1b-89b2d400ac0e,1541,,,"[14.4, 27.5]",3900631,35,,,,,1.1203929,,Right Foot,,,,"[29.1, 57.9]",,Ground Pass,,33.76759,,,,,Issa Diop,4349.0,,,,,,,1,From Throw In,Uroš Spajić,16430.0,Left Center Back,85,Toulouse,130,['36dc89da-7016-40b1-b22a-7de1e0a324b0'],55,,,,,,,,,,,,,,,,Toulouse,130,00:35:55.058,Pass,
,,,,,,,,,,,,,,,,0.806547,,,,,,,,,,,,,2699fde8-7df0-4c3c-8206-4a092389b4f6,1546,,,"[57.2, 63.5]",3900631,36,,,,,-0.29675576,,Right Foot,,,,"[69.3, 59.8]",,Ground Pass,,12.653063,,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,,1,From Throw In,Issa Diop,4349.0,Right Center Back,85,Toulouse,130,"['5a801878-12d5-46ea-8ca7-91d272edd4e4', '707564c3-58c5-4eb9-919e-6586493c31b2']",2,,,,,,,,,,,,,,,,Toulouse,130,00:36:02.736,Pass,True
,,,,,,,,,,,,,,,,1.49042,,,,,,,,,,,,,a070303b-4de8-4050-8050-fc8377afba19,1548,,,"[69.8, 60.1]",3900631,36,,,,,1.4331187,,Right Foot,,,,"[72.1, 76.7]",,Ground Pass,,16.75858,,,,,Marcel Tisserand,8677.0,,,,,,,1,From Throw In,Jean-Daniel Akpa Akpro,31174.0,Right Wing,85,Toulouse,130,['c79473d0-09b0-4772-89b4-dfe1171484cc'],3,,,,,,,,,,,,,,,,Toulouse,130,00:36:03.543,Pass,
,,,,,,,,,,,,,,,,0.938929,,,,,,,,,,,,,86ec1367-e687-4488-8bef-e3fd27f5925a,1550,,,"[71.3, 77.0]",3900631,36,,,,,-1.3161716,,Right Foot,,,,"[73.2, 69.7]",,Ground Pass,,7.543209,,,,,Wissam Ben Yedder,6723.0,,,,,,,1,From Throw In,Marcel Tisserand,8677.0,Right Back,85,Toulouse,130,['30ef7839-8089-4a00-903b-22ceb3a198bc'],5,,,,,,,,,,,,,,,,Toulouse,130,00:36:05.033,Pass,
,,,,,,,,,,,,,,,,0.829771,,,,,,,,,,,,,3ce25f58-011b-4cbc-8298-4ac960541664,1553,,,"[71.1, 74.0]",3900631,36,,,,,0.7853982,,Right Foot,,,,"[74.5, 77.4]",,Ground Pass,,4.8083262,,,,,Marcel Tisserand,8677.0,,,,,,,1,From Throw In,Wissam Ben Yedder,6723.0,Center Forward,85,Toulouse,130,['c9281ab0-ea1f-4fb9-9ed6-76db52c88e93'],7,,,,,,,,,,,,,,,,Toulouse,130,00:36:07.344,Pass,
,,,,,,,,,,,,,,,,1.163567,,,,,,,,,,,,,f364bb9b-0483-479c-b1aa-09071d68e767,1557,,,"[71.9, 77.2]",3900631,36,,,,,2.9627995,,Right Foot,,,,"[63.6, 78.7]",,Ground Pass,,8.434453,,,,,Issa Diop,4349.0,,,,,,,1,From Throw In,Marcel Tisserand,8677.0,Right Back,85,Toulouse,130,['1543b1bd-8db5-4c38-818e-adda46fc7edc'],9,,,,,,,,,,,,,,,,Toulouse,130,00:36:09.198,Pass,
