50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b90f667d-6a8d-495a-ae49-986cb7cfa10a,326,,"[50.2, 65.4]",3901149,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,20,AS Monaco,129,['0dab5fc9-8d7e-4384-96c1-c481e1023f90'],40,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:40.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03ac2d92-63fb-4819-a42b-acf6eb6dc32c,328,,"[48.4, 70.2]",3901149,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Right Midfield,20,AS Monaco,129,['9a8403ce-c7f9-4bdd-ac15-6a0fccca619f'],41,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:41.433,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,62c65f3c-12c4-4ecd-8e83-13e1b33fba50,331,,"[63.6, 34.3]",3901149,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,20,AS Monaco,129,['e1141464-406c-4fc9-a260-c7fc12b7bd1b'],44,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:44.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36e4a8fd-8f99-4f91-8b63-724c06b51d52,335,,"[64.8, 48.7]",3901149,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,21,Troyes,133,['58de55a1-d0c0-4309-83c3-b2c45845ed64'],47,,,,,,,,,,,,,,,,,Troyes,133,00:06:47.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceef5019-bd58-4ef2-a505-146a8d3721f1,338,,"[99.8, 76.3]",3901149,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Back,21,Troyes,133,['4ef4a131-e0d8-4b62-83d4-bd339aa552e0'],51,,,,,,,,,,,,,,,,,Troyes,133,00:06:51.907,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bf5d710e-e0cd-4608-8035-224a7920487e,341,,"[114.1, 45.3]",3901149,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Babacar Gueye,15796.0,Center Forward,21,Troyes,133,['d7a6d6fa-ea83-4d6c-a396-e9e35739015e'],55,,,,,,,,,,,,,,,,,Troyes,133,00:06:55.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21de1dfd-e17f-4298-9bd2-fd30d76348d4,345,,"[25.6, 8.5]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Elderson Uwa Echiejile,27558.0,Left Back,22,AS Monaco,129,['152b0a6d-4b00-4de8-af3a-d89db1a580ee'],4,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:04.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cabd2816-0a55-487a-ab53-b98145f200af,348,,"[29.3, 22.8]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,22,AS Monaco,129,['0b3985f3-360a-4a49-a09a-612f2f3aa088'],9,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:09.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12f69de7-e0fc-44df-991b-a2374dd641cd,351,,"[30.5, 48.4]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Wallace Fortuna dos Santos,8277.0,Right Center Back,22,AS Monaco,129,['92a5ff65-56b3-44e4-b5b9-ccd539ac070c'],12,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:12.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74b7b4b9-ecd2-42d9-b3f0-614ff2e05b3d,354,,"[52.9, 78.3]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrea Raggi,3374.0,Right Back,22,AS Monaco,129,['a74380d7-bf50-47c8-bf5b-e2fd88240d9c'],16,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:16.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,08c9c8e8-c882-4808-9954-bd9888217406,358,,"[65.2, 57.2]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vágner Silva de Souza,18953.0,Right Center Forward,22,AS Monaco,129,"['4de67257-ff28-41b5-b1a9-ae31c2858a0a', '6f02f40b-0fd0-45ef-86a2-1fafb07d2490']",19,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:19.121,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11723386-f2b8-4863-bdfa-f93949aa79f7,366,,"[72.3, 45.1]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vágner Silva de Souza,18953.0,Right Center Forward,22,AS Monaco,129,"['67401d93-0414-4579-94de-1a1717b1f73a', '9df1fdb1-ce8c-4f24-975f-c17a2c928aff']",22,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:22.854,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf548e82-16b7-4ab1-9110-0a57e9428e7a,369,,"[79.7, 48.8]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Guido Marcelo Carrillo,3246.0,Left Center Forward,22,AS Monaco,129,['de3257e4-4169-4aac-9a60-3e93c368c8a7'],23,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:23.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13f533da-1bb9-4a03-b3f8-971f7a9ad5fd,371,,"[83.3, 36.7]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vágner Silva de Souza,18953.0,Right Center Forward,22,AS Monaco,129,['5a61b6a8-20bf-4186-86c1-d4a1868aaed9'],24,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:24.235,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b08b5b88-1c61-43d9-a054-43b5d22a4f6c,375,,"[90.4, 22.6]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,22,AS Monaco,129,['d6095063-f768-4784-bdb9-2d622c831dbe'],25,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:25.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e06ff4c-5974-49e6-b22a-660029629d27,381,,"[30.6, 59.3]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Karim Azamoum,2969.0,Right Midfield,22,AS Monaco,129,['b166e756-11b0-4214-9fa7-2d547cb4509b'],29,,,,,,,,,,,,,,,,,Troyes,133,00:07:29.074,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,790cf021-08ef-48bb-83b1-ff0a2d772738,384,,"[65.9, 31.5]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Babacar Gueye,15796.0,Center Forward,22,AS Monaco,129,['30cb991d-9695-4fa9-a32a-64163e9b5c62'],34,,,,,,,,,,,,,,,,,Troyes,133,00:07:34.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb7e0b9a-e064-464d-9120-d1b9f5fa45f5,388,,"[44.7, 71.2]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrea Raggi,3374.0,Right Back,23,AS Monaco,129,['2e1293b4-eaa5-4614-81c4-10991ccaf8fd'],36,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:36.161,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3887c5ab-72d9-4679-8a17-e7289f50036e,391,,"[77.9, 74.2]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Thomas Lemar,3245.0,Right Midfield,23,AS Monaco,129,['3e1fffff-3e2d-45f5-9156-f0c480301b41'],39,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:39.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7548efcb-b994-47e1-94e4-cd3ac967bc12,393,,"[48.8, 14.2]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,24,Troyes,133,['986177a8-da7c-4a4e-85fb-20d063ea4810'],41,,,,,,,,,,,,,,,,,Troyes,133,00:07:41.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056e14f-ed0f-495a-9a5a-cd0cf282028d,396,,"[70.9, 1.8]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabien Camus,401470.0,Left Midfield,24,Troyes,133,['3a4d0b1f-b33e-46bf-bfda-1d00db710bab'],46,,,,,,,,,,,,,,,,,Troyes,133,00:07:46.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e306259c-3d94-44d6-b877-5932d1400a78,400,,"[116.0, 20.1]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Mavinga,18162.0,Left Back,24,Troyes,133,"['97bdd7e6-44de-4ffd-bc17-242b89109af4', 'd01afe0a-d746-465d-b711-f4846943d61a']",51,,,,,,,,,,,,,,,,,Troyes,133,00:07:51.128,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,395fe4b5-76a2-4aad-8ac9-adfdb32935e3,403,,"[99.8, 45.6]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Babacar Gueye,15796.0,Center Forward,24,Troyes,133,['51dc09f6-f632-4f1d-9715-782b04517644'],54,,,,,,,,,,,,,,,,,Troyes,133,00:07:54.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66b45bc4-77cf-40fb-a01d-990de43e1ac1,407,,"[30.7, 7.9]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,24,Troyes,133,['4ca60caf-a2a1-4740-83f7-dd38e39d2801'],57,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:57.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51568785-368c-4374-8cc2-9cce9291f346,411,,"[56.1, 69.9]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Back,24,Troyes,133,['e39e1630-5c81-4005-b9b9-d13a330dfc34'],1,,,,,,,,,,,,,,,,,Troyes,133,00:08:01.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4488c70-6ec5-4e34-b566-3665596a880e,415,,"[62.8, 66.0]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Azamoum,2969.0,Right Midfield,24,Troyes,133,['1290e21d-dc95-4c54-9a99-da0dba6a9772'],2,,,,,,,,,,,,,,,,,Troyes,133,00:08:02.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f0b9b3f-8fdf-46f4-90f2-a8ec40bb9e81,419,,"[63.4, 73.5]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Back,24,Troyes,133,['9db7b197-34f7-4faf-8869-22cbbb6b45a0'],3,,,,,,,,,,,,,,,,,Troyes,133,00:08:03.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f1bb4d3-cd64-47ad-bad8-b327bb580515,424,,"[74.6, 71.6]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,25,Troyes,133,['7357187b-719f-4c30-a58d-b9e60745e455'],13,,,,,,,,,,,,,,,,,Troyes,133,00:08:13.707,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe5482f2-b048-4a72-96b7-bd991b8f9a02,426,,"[65.5, 75.1]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lossémy Karaboué,7301.0,Right Back,25,Troyes,133,['64bb0f45-ed47-4c01-ad52-710db04d4b59'],14,,,,,,,,,,,,,,,,,Troyes,133,00:08:14.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17cd968a-100b-4f4b-8045-f2f910ad008f,431,,"[63.2, 42.9]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Nivet,3002.0,Right Defensive Midfield,26,Troyes,133,['8ea28ff6-7a7e-4464-a866-83db163c6632'],27,,,,,,,,,,,,,,,,,Troyes,133,00:08:27.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,610bd34b-c6ba-413c-9cb2-53337d0e6677,433,,"[77.3, 64.3]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Azamoum,2969.0,Right Midfield,26,Troyes,133,['b6d500e1-2b1f-49ec-9221-61c755c1845f'],30,,,,,,,,,,,,,,,,,Troyes,133,00:08:30.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3effc7b0-0cf5-44ff-9481-dfc0ee9fe2ab,437,,"[70.1, 60.4]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Nivet,3002.0,Right Defensive Midfield,26,Troyes,133,"['32f5ba0e-35c2-4487-8a8c-9fd6025f70ec', '53cc3017-e28f-4e95-8c1f-8f99d854e14a']",31,,,,,,,,,,,,,,,,,Troyes,133,00:08:31.620,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c00db36-1f7b-4f19-a609-014cf624b447,440,,"[69.8, 73.5]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lossémy Karaboué,7301.0,Right Back,26,Troyes,133,['fd40b55c-1f58-47b5-ae73-77356936a460'],33,,,,,,,,,,,,,,,,,Troyes,133,00:08:33.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,baa57b21-e7db-45f2-8fb7-43b91ce35128,444,,"[41.8, 64.3]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Calvin Anele Ngcongca,401479.0,Right Center Back,26,Troyes,133,['21f98fb2-54ab-460a-adcf-acc3cdcea51b'],35,,,,,,,,,,,,,,,,,Troyes,133,00:08:35.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef3380ea-cfdc-4d15-8541-9a6c28a12e6f,447,,"[37.5, 31.7]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dušan Veškovac,42422.0,Left Center Back,26,Troyes,133,['3a1a6764-e863-42d1-b509-88374089e5a9'],38,,,,,,,,,,,,,,,,,Troyes,133,00:08:38.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de09295d-dd34-4203-9604-ac67a4bc02d4,449,,"[9.0, 33.6]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matthieu Dreyer,36553.0,Goalkeeper,26,Troyes,133,['a8a01518-f192-4bdb-92ae-4d6ceb272ebd'],42,,,,,,,,,,,,,,,,,Troyes,133,00:08:42.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bde9d4f-ae81-4421-9f1a-f27b931bb618,452,,"[62.4, 17.1]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabien Camus,401470.0,Left Midfield,26,Troyes,133,['afb065ff-3961-41ef-a65a-439d16eb7525'],47,,,,,,,,,,,,,,,,,Troyes,133,00:08:47.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,650dfcb9-9115-4220-b457-a4ad8c29d162,455,,"[61.4, 28.8]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chaouki Ben Saada,3161.0,Center Attacking Midfield,26,Troyes,133,['9c96e2ba-b9fc-4315-b2d0-c699abd079f5'],49,,,,,,,,,,,,,,,,,Troyes,133,00:08:49.459,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0916c908-5c8f-42d3-a3dd-4dab36454f54,459,,"[80.0, 13.4]",3901149,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabien Camus,401470.0,Left Midfield,26,Troyes,133,['b29d0e9b-ba45-4d69-8436-7898d809027f'],56,,,,,,,,,,,,,,,,,Troyes,133,00:08:56.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82ca1da4-12b1-4de2-9a9c-bdb265a14532,463,,"[18.4, 24.7]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,27,AS Monaco,129,['64bf355c-09f9-49a0-9ca6-af77d7a5784f'],3,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:03.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f45c73a-3b0b-4a48-b803-4e98b7a4ab2c,466,,"[44.4, 25.3]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,27,AS Monaco,129,['73cbf88a-4a74-4b57-b2de-5c974929b6d0'],6,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:06.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,810f9d37-f7d7-4ab0-9f3c-dffd9afd5cdc,469,,"[36.1, 14.5]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,27,AS Monaco,129,['d41ad19b-e8d6-4e94-84bb-d88ea50bad6a'],8,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:08.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d03c8316-c01b-4ab3-8173-d7447ee9455b,472,,"[59.0, 11.4]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,27,AS Monaco,129,['2b5a7c8c-0f65-4632-8f90-8d6f5814eaaa'],10,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:10.654,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,046c09f4-d535-4da9-a78b-4f82dc714f29,477,,"[58.8, 3.5]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,27,AS Monaco,129,['417cc6f7-4600-4082-a55c-db82bfb98c34'],13,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:13.747,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7ebfd0bb-7b7f-4c62-acc7-ac1c4bddc43c,480,,"[93.3, 7.5]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guido Marcelo Carrillo,3246.0,Left Center Forward,28,AS Monaco,129,['e7784906-3b37-43ae-ae3e-636d6bb0e042'],20,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:20.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,573d4f6d-8e22-4170-9d83-576c54dec180,487,,"[78.9, 12.3]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,28,AS Monaco,129,"['bc64a9b3-5645-44d5-a97a-74b8cd577d03', 'd268aa5d-ced6-4aa1-8ab9-359af9b23f0a']",24,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:24.024,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b62be18e-b81d-4a01-9834-79b24e0bc928,489,,"[79.7, 3.1]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,28,AS Monaco,129,['47cdb257-551b-4ddc-9746-5810e4c4077f'],24,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:24.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dcf405e-62c0-4ded-adb6-3e3e924146ba,494,,"[81.2, 9.4]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,28,AS Monaco,129,"['cdbede37-c00e-48af-b594-6a4c9ef9dc33', 'dc60ff23-a8a3-4210-8e99-56312d2ea169']",26,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:26.588,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be2c50a4-87f7-4eb3-82c0-4568bbddca8d,499,,"[41.6, 74.7]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,29,Troyes,133,['42771079-a945-4d70-bcf0-6701aee4d0d2'],28,,,,,,,,,,,,,,,,,Troyes,133,00:09:28.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d7c4ed-4a53-479a-a179-ca3693986861,503,,"[44.3, 66.8]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,29,Troyes,133,['fc1d749b-792d-4dbe-a03c-888789f0cf77'],28,,,,,,,,,,,,,,,,,Troyes,133,00:09:28.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e559413b-4768-4308-9043-bc1937062529,505,,"[41.2, 65.6]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Azamoum,2969.0,Right Midfield,29,Troyes,133,['dbc5f247-8d6c-43d0-8acd-3f0ea19c7238'],30,,,,,,,,,,,,,,,,,Troyes,133,00:09:30.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c1ce0a5-923d-4e98-a371-1276ac2437df,508,,"[28.3, 32.7]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Veškovac,42422.0,Left Center Back,29,Troyes,133,['77a9e5c7-acba-496e-9b74-43d9cd2048f3'],33,,,,,,,,,,,,,,,,,Troyes,133,00:09:33.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02891889-b1ba-4ef4-b684-3da652e6e3bb,511,,"[7.3, 41.5]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthieu Dreyer,36553.0,Goalkeeper,29,Troyes,133,['1ea01033-0590-4992-96fe-9f4caaed444c'],36,,,,,,,,,,,,,,,,,Troyes,133,00:09:36.125,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,eee7287d-1cab-48e4-9c55-06fb4dd84d2c,514,,"[68.4, 33.8]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Babacar Gueye,15796.0,Center Forward,29,Troyes,133,['e826ea6f-7db5-4b54-b24d-b59e4c8f40fe'],39,,,,,,,,,,,,,,,,,Troyes,133,00:09:39.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d17abad7-bdae-4ee3-9a85-cff270621454,517,,"[63.5, 74.4]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Right Midfield,30,AS Monaco,129,['73e52430-fb58-4c4b-905c-b1db83598e6b'],41,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:41.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e2ea974-09be-44e9-81dc-3b74cd1b8890,521,,"[70.6, 59.0]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,30,AS Monaco,129,['f4133477-d84f-4e9f-b25f-8f965c2a7e17'],46,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:46.294,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,99bce496-eeb4-4e20-aba1-7ddb25c04c6b,523,,"[89.6, 49.2]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vágner Silva de Souza,18953.0,Right Center Forward,30,AS Monaco,129,['09047695-17ee-4610-b540-47a440a92c94'],47,,,,,,,,,,,,,,,,,AS Monaco,129,00:09:47.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94d5543-e506-4ebf-bc4a-70a6f2d1c41f,535,,"[9.0, 37.1]",3901149,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthieu Dreyer,36553.0,Goalkeeper,31,Troyes,133,['e923cf87-e646-446e-8cc3-96ce0491353d'],53,,,,,,,,,,,,,,,,,Troyes,133,00:09:53.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3bac7de-8215-4500-85e8-5fa4218d5792,542,,"[106.1, 74.4]",3901149,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,31,Troyes,133,['8a8d092a-f7e9-490c-a4ad-b08a609d897a'],1,,,,,,,,,,,,,,,,,AS Monaco,129,00:10:01.420,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,22ed6c2c-747c-45ad-b190-286c6fd207ea,544,,"[111.6, 44.2]",3901149,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vágner Silva de Souza,18953.0,Right Center Forward,31,Troyes,133,['816ef816-5ea8-4b9a-937e-b1ef07ed66d7'],1,,,,,,,,,,,,,,,,,AS Monaco,129,00:10:01.736,Ball Receipt*,
