50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.249362,,,,,,,,,,b234c967-d472-4243-9781-ee7b48a0381b,2622,,"[74.3, 8.9]",3901204,56,,,,,0.046358515,,Left Foot,,,,"[113.1, 10.7]",,Ground Pass,38.841732,,,,Rodrigue Casimir Ninga,3020.0,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,127,Montpellier,139,['29bf483c-dfbe-465f-8aac-0714acc32b70'],12,,,,,,,,,,,,,,,,,Montpellier,139,00:11:12.789,Pass,
,,,,,,,,,,,,,,,,,4.005503,,,,,,,,,,cf8e6ecf-4066-4106-96fe-7d2f88cfc0a1,2632,,"[8.6, 67.6]",3901204,56,,,,,-0.27069277,,Left Foot,,,,"[69.5, 50.7]",,High Pass,63.201424,,Incomplete,,Alexandre Lacazette,3451.0,,,,,Free Kick,2,From Free Kick,Anthony Lopes,2947.0,Goalkeeper,129,Lyon,137,"['711fb4c3-f95f-4ed1-be86-a296d4be7dde', '8131d107-71a3-4f24-b944-d55e3330ad8a']",53,,,,,,,,,,,,,,,,,Lyon,137,00:11:53.163,Pass,
,,,,,,,,,,,,,,,,,1.57279,,,,,,,,,,711fb4c3-f95f-4ed1-be86-a296d4be7dde,2634,,"[50.6, 29.4]",3901204,56,,,,True,-0.67143625,,,,,,"[69.1, 14.7]",,High Pass,23.62922,,Incomplete,,Ryad Boudebouz,6661.0,,,,,Recovery,2,From Free Kick,Bryan Dabo,3421.0,Right Defensive Midfield,129,Lyon,137,"['4160e4f5-c8de-48c6-b955-28de55db4e90', 'bd9eed4e-c463-4172-b5d3-8cc3bed6973c', 'cf8e6ecf-4066-4106-96fe-7d2f88cfc0a1', 'ec24f774-60c2-486c-89cd-5ced4a749a0b']",57,,,,,,,,,,,,,,,,,Montpellier,139,00:11:57.169,Pass,True
,,,,,,,,,,,,,,,,,1.243529,,,,,,,,,,ec24f774-60c2-486c-89cd-5ced4a749a0b,2637,,"[51.0, 65.4]",3901204,56,,,,,-1.3240755,,Right Foot,,,,"[54.4, 51.9]",,High Pass,13.921566,,,,Maxime Gonalons,6982.0,,,,,Recovery,2,From Free Kick,Christophe Jallet,4410.0,Right Back,129,Lyon,137,"['711fb4c3-f95f-4ed1-be86-a296d4be7dde', 'c3a63455-36cd-496e-9533-6138414ad100']",58,,,,,,,,,,,,,,,,,Lyon,137,00:11:58.741,Pass,
,,,,,,,,,,,,,,,,,1.814539,,,,,,,,,,027fd25e-7bd8-4415-a2bb-4a5fdce8c4de,2641,,"[53.4, 53.5]",3901204,57,,,,,0.7140907,,Right Foot,,,,"[63.9, 62.6]",,High Pass,13.894604,,,,Jordan Ferri,3118.0,,,,,,2,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,129,Lyon,137,"['3b608f89-41ee-4f4a-8e43-58a4127db875', '907b46fc-090d-404d-afbd-13075454ca61']",0,,,,,,,,,,,,,,,,,Lyon,137,00:12:00.565,Pass,True
,,,,,,,,,,,,,,,,,1.113002,,,,,,,,,,98b4b133-6818-4fcc-8244-1be7cda157a9,2643,,"[64.9, 62.6]",3901204,57,,,,,0.43662715,,Head,,,,"[73.9, 66.8]",,Low Pass,9.931767,,Incomplete,,Rachid Ghezzal,3372.0,,,,,,2,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,129,Lyon,137,"['dc211735-9f17-4796-b506-a00b87173bc4', 'e1b23740-072a-4ee1-b7a8-41c23d7baf63']",2,,,,,,,,,,,,,,,,,Lyon,137,00:12:02.379,Pass,
,,,,,,,,,,,,,,,,,1.762465,,,,,,,,,,e1b23740-072a-4ee1-b7a8-41c23d7baf63,2645,,"[46.2, 13.3]",3901204,57,,,,,-0.3885464,,Right Foot,,,,"[63.3, 6.3]",,Low Pass,18.477283,,,,Ryad Boudebouz,6661.0,,,,,Recovery,2,Regular Play,Jérôme Roussillon,3676.0,Left Back,130,Montpellier,139,"['98b4b133-6818-4fcc-8244-1be7cda157a9', 'b9986c4c-51ac-4cb1-af73-c9a80ef2deba']",3,,,,,,,,,,,,,,,,,Montpellier,139,00:12:03.492,Pass,
,,,,,,,,,,,,,,,,,1.141807,,,,,,,,,,6d6858cf-ed5d-4e66-8e7d-ba29e52b2c2b,2653,,"[69.3, 22.3]",3901204,57,,,,,0.71289974,,Left Foot,,,,"[78.9, 30.6]",,Ground Pass,12.690548,,,,Mustapha Yatabaré,30255.0,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,130,Montpellier,139,['6b08ff3d-796d-4956-9d9c-e0139563e6c0'],9,,,,,,,,,,,,,,,,,Montpellier,139,00:12:09.753,Pass,
,,,,,,,,,,,,,,,,,0.401437,,,,,,,,,,19411467-835b-41b2-a431-5c7741dc51ae,2660,,"[40.2, 49.5]",3901204,57,,,,,0.5070985,,Right Foot,,,,"[42.0, 50.5]",,Ground Pass,2.0591261,,,,Maxime Gonalons,6982.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,130,Montpellier,139,['570cfac7-ee2a-46ff-b50b-650c78a44bef'],11,,,,,,,,,,,,,,,,,Lyon,137,00:12:11.611,Pass,
,,,,,,,,,,,,,,,,,1.166443,,,,,,,,,,ff5234dc-1201-48d6-8a6f-b8ed5e351937,2666,,"[78.9, 25.7]",3901204,57,,,,,-0.8617023,,Left Foot,,,,"[94.0, 8.1]",,Ground Pass,23.189869,,,,Rodrigue Casimir Ninga,3020.0,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,130,Montpellier,139,['9e166512-75ca-482a-82b8-5bd77a184d96'],13,,,,,,,,,,,,,,,,,Montpellier,139,00:12:13.218,Pass,
,,,,,,,,,,,,,,,,,0.951217,,,,,,,,,,6d333e00-6e32-4047-8248-1570a65370df,2674,,"[27.1, 70.2]",3901204,57,,,,,-0.5743048,,Left Foot,,,,"[33.9, 65.8]",,Ground Pass,8.099382,,,,Jordan Ferri,3118.0,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,Right Midfield,131,Lyon,137,"['2d7bfe86-e69f-4889-b0f3-c22c335425c5', 'be332184-9f05-4ef3-b537-461805d9eaf0']",17,,,,,,,,,,,,,,,,,Lyon,137,00:12:17.151,Pass,True
,,,,,,,,,,,,,,,,,1.056797,,,,,,,,,,a470b30e-e0fe-43d0-9f13-5762574ba2cd,2677,,"[33.9, 65.2]",3901204,57,,,,,-2.6176734,,Right Foot,,,,"[24.9, 60.0]",,Ground Pass,10.394229,,,,Maxime Gonalons,6982.0,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,131,Lyon,137,['8e4fae1c-5309-4650-a9e0-f318f21f9e69'],18,,,,,,,,,,,,,,,,,Lyon,137,00:12:18.104,Pass,
,,,,,,,,,,,,,,,,,1.19973,,,,,,,,,,5474d627-8582-44d9-9ba5-44a952bd290f,2680,,"[24.9, 60.0]",3901204,57,,,,,-1.8754708,,Right Foot,,,,"[19.9, 44.1]",,Ground Pass,16.667633,,,,Samuel Yves Umtiti,5492.0,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,131,Lyon,137,['93bbbfc9-0bd6-4130-933d-7c1a671e9558'],20,,,,,,,,,,,,,,,,,Lyon,137,00:12:20.392,Pass,
,,,,,,,,,,,,,,,,,1.32778,,,,,,,,,,c7294376-d15c-425a-b231-f8dc19641b22,2683,,"[20.7, 41.7]",3901204,57,,,,,1.2387369,,Left Foot,,,,"[24.7, 53.3]",,Ground Pass,12.270289,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,131,Lyon,137,['525c42e1-c87f-428e-8d2c-79051fda8ebb'],23,,,,,,,,,,,,,,,,,Lyon,137,00:12:23.932,Pass,
,,,,,,,,,,,,,,,,,1.324112,,,,,,,,,,0c3f2368-f096-4da4-9c32-07961bcb9822,2686,,"[24.7, 53.3]",3901204,57,,,,,0.5726664,,Right Foot,,,,"[32.3, 58.2]",,Ground Pass,9.042677,,,,Jordan Ferri,3118.0,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,131,Lyon,137,['37f654be-a150-47cb-868c-92b0254da189'],25,,,,,,,,,,,,,,,,,Lyon,137,00:12:25.985,Pass,
,,,,,,,,,,,,,,,,,1.241359,,,,,,,,,,5173e58e-e17f-4e3e-812d-0b039d5a9649,2689,,"[32.7, 58.2]",3901204,57,,,,,-0.3396058,,Right Foot,,,,"[49.4, 52.3]",,Ground Pass,17.711578,,,,Alexandre Lacazette,3451.0,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,131,Lyon,137,['417b635a-cd36-45f8-9f8d-7a7aefb555aa'],28,,,,,,,,,,,,,,,,,Lyon,137,00:12:28.572,Pass,
,,,,,,,,,,,,,,,,,0.68875,,,,,,,,,,0873501d-1978-417a-a964-f6991bba6724,2693,,"[50.6, 50.7]",3901204,57,,,,,2.4745202,,Right Foot,,,,"[42.6, 57.0]",,Ground Pass,10.182829,,,,Jordan Ferri,3118.0,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,Center Forward,131,Lyon,137,"['54c5be5c-9367-4e06-93c1-80ab2b32b6fc', 'b37ccd4e-f2c2-400a-af5b-c7c33bea8cd2']",29,,,,,,,,,,,,,,,,,Lyon,137,00:12:29.887,Pass,True
,,,,,,,,,,,,,,,,,3.320033,,,,,,,,,,614d3cb6-af56-4a16-a88b-c7f8bbeef270,2696,,"[42.6, 57.0]",3901204,57,,,,,-1.6512365,,Right Foot,,,,"[38.4, 4.9]",,High Pass,52.269016,,,,Henri Bedimo Nsamè,4895.0,,True,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,131,Lyon,137,['de30910d-1d32-469d-987e-18a7c9edb603'],31,,,,,,,,,,,,,,,,,Lyon,137,00:12:31.428,Pass,
,,,,,,,,,,,,,,,,,1.376235,,,,,,,,,,fcef0eae-333e-4f7d-8b6b-a1bb7aad995b,2699,,"[38.6, 5.7]",3901204,57,,,,,-0.25462466,,Left Foot,,,,"[53.2, 1.9]",,Ground Pass,15.086418,,,,Gnaly Maxwell Cornet,3162.0,,,,,,2,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,131,Lyon,137,['f7c39fee-622a-4066-9480-70c4b14e907e'],35,,,,,,,,,,,,,,,,,Lyon,137,00:12:35.871,Pass,
,,,,,,,,,,,,,,,,,1.198364,,,,,,,,,,66d9ddfc-55bc-4e5e-995e-3135b286eb58,2703,,"[52.8, 2.7]",3901204,57,,,,,3.0268722,,Left Foot,,,,"[28.5, 5.5]",,Ground Pass,24.460785,,,,Henri Bedimo Nsamè,4895.0,,,,,,2,Regular Play,Gnaly Maxwell Cornet,3162.0,Left Midfield,131,Lyon,137,"['09c89a68-3874-4833-b6a2-1fc93eb77396', 'd7dab9d0-0200-4127-aee7-35afd2a47277']",37,,,,,,,,,,,,,,,,,Lyon,137,00:12:37.996,Pass,True
,,,,,,,,,,,,,,,,,1.292929,,,,,,,,,,01c254da-09f6-4dd3-9bd4-34abd5044cb3,2706,,"[32.1, 7.1]",3901204,57,,,,,2.1919131,,Left Foot,,,,"[24.3, 18.0]",,Ground Pass,13.4033575,,,,Samuel Yves Umtiti,5492.0,,,,,,2,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,131,Lyon,137,['714ade85-8f7d-453d-a059-29e7f486af72'],41,,,,,,,,,,,,,,,,,Lyon,137,00:12:41.141,Pass,
,,,,,,,,,,,,,,,,,2.197862,,,,,,,,,,ee4f9e7f-1b76-4362-9bf8-25b60b924bbd,2709,,"[24.3, 18.0]",3901204,57,,,,,2.3138916,,Left Foot,,,,"[6.2, 37.7]",,Ground Pass,26.75257,,,,Anthony Lopes,2947.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,131,Lyon,137,['d6499540-6c6a-4b01-9681-7d7ae0935d6b'],45,,,,,,,,,,,,,,,,,Lyon,137,00:12:45.777,Pass,
,,,,,,,,,,,,,,,,,1.176541,,,,,,,,,,4f2c4709-f651-4ebf-aaa8-ebd557c2b2d3,2712,,"[6.2, 37.7]",3901204,57,,,,,-0.08074889,,Left Foot,,,,"[23.5, 36.3]",,Ground Pass,17.356554,,,,Maxime Gonalons,6982.0,,,,,,2,Regular Play,Anthony Lopes,2947.0,Goalkeeper,131,Lyon,137,['59e08c63-1a1a-4c0d-9427-25446730d1e2'],50,,,,,,,,,,,,,,,,,Lyon,137,00:12:50.188,Pass,
,,,,,,,,,,,,,,,,,1.832178,,,,,,,,,,1216d63e-b458-4450-9b91-81429b44f2e1,2715,,"[26.3, 36.3]",3901204,57,,,,,0.7331381,,Left Foot,,,,"[43.4, 51.7]",,Ground Pass,23.012388,,,,Jordan Ferri,3118.0,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,131,Lyon,137,['464dcaf8-c402-434d-9bcc-63a51cab6f3a'],52,,,,,,,,,,,,,,,,,Lyon,137,00:12:52.254,Pass,
,,,,,,,,,,,,,,,,,0.691263,,,,,,,,,,9519420c-aaac-4805-b677-f55cea0224ba,2719,,"[72.5, 26.8]",3901204,57,,,,,-1.9391452,,Right Foot,,,,"[70.3, 21.1]",,Ground Pass,6.109828,,,,Rodrigue Casimir Ninga,3020.0,,,,,Recovery,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,132,Montpellier,139,['3cfac50d-1de4-49d6-bfbf-1cfd9d18ef74'],55,,,,,,,,,,,,,,,,,Montpellier,139,00:12:55.342,Pass,
,,,,,,,,,,,,,,,,,0.951191,,,,,,,,,,f02e18ff-4b1b-4ff1-b285-80f7b5da5344,2722,,"[70.3, 21.1]",3901204,57,,,,,0.5996843,,Right Foot,,,,"[80.1, 27.8]",,Ground Pass,11.871394,,,,Ryad Boudebouz,6661.0,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Wing,132,Montpellier,139,['3b95c087-9a85-429c-8be7-fdddad0c1a9e'],56,,,,,,,,,,,,,,,,,Montpellier,139,00:12:56.137,Pass,
,,,,,,,,,,,,,,,,,1.548475,,,,,,,,,,4d49245a-9b40-4d61-9673-586aa7e49858,2725,,"[80.1, 28.4]",3901204,57,,,,,0.076284796,,Right Foot,,,,"[95.8, 29.6]",,Ground Pass,15.745793,,,,Mustapha Yatabaré,30255.0,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,132,Montpellier,139,['83360015-2c99-4857-9683-cbbefd4d6b2d'],57,,,,,,,,,,,,,,,,,Montpellier,139,00:12:57.767,Pass,
,,,,,,,,,,,,,,,,,1.750394,,,,,,,,,,8ab77462-0a7c-440b-b319-23e4516c4ef9,2732,,"[14.4, 47.9]",3901204,58,,,,,-1.3964072,,Right Foot,,,,"[21.5, 7.6]",,Ground Pass,40.920654,,,,Henri Bedimo Nsamè,4895.0,,True,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,133,Lyon,137,['56aac7a8-69ac-40e4-a64e-8eb4210b6185'],3,,,,,,,,,,,,,,,,,Lyon,137,00:13:03.387,Pass,
,,,,,,,,,,,,,,,,,1.232933,,,,,,,,,,2a583c9b-5e7f-47d5-9db3-151916abcee6,2735,,"[21.5, 7.6]",3901204,58,,,,,0.6246354,,Left Foot,,,,"[30.1, 13.8]",,Ground Pass,10.601887,,,,Maxime Gonalons,6982.0,,,,,,2,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,133,Lyon,137,['7b4e38f1-12ce-4874-a870-f4047ea75517'],8,,,,,,,,,,,,,,,,,Lyon,137,00:13:08.078,Pass,
,,,,,,,,,,,,,,,,,1.594923,,,,,,,,,,d03122b1-27fc-4f08-8d35-30977d379cfe,2738,,"[44.5, 19.5]",3901204,58,,,,,-2.1791213,,Right Foot,,,,"[36.7, 8.3]",,Ground Pass,13.648443,,,,Henri Bedimo Nsamè,4895.0,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,133,Lyon,137,['29b0b256-dd14-4c55-be15-8aa9ac498f3d'],15,,,,,,,,,,,,,,,,,Lyon,137,00:13:15.161,Pass,
,,,,,,,,,,,,,,,,,1.13881,,,,,,,,,,dc1b6130-9727-4035-88f2-68f061a2276a,2741,,"[40.6, 10.8]",3901204,58,,,,,0.6686896,,Left Foot,,,,"[48.7, 17.2]",,Ground Pass,10.323275,,,,Maxime Gonalons,6982.0,,,,,,2,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,133,Lyon,137,['89434025-026f-4e4f-9f34-4615980554af'],18,,,,,,,,,,,,,,,,,Lyon,137,00:13:18.800,Pass,
,,,,,,,,,,,,,,,,,2.189131,,,,,,,,,,0e9af1bd-5984-496c-8357-0779a40c0747,2744,,"[55.4, 37.7]",3901204,58,,,,,1.3492675,,Right Foot,,,,"[62.9, 71.0]",,Ground Pass,34.134148,,,,Christophe Jallet,4410.0,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,133,Lyon,137,['e7b226c8-a757-4ea8-bdc1-c65bec235eb8'],24,,,,,,,,,,,,,,,,,Lyon,137,00:13:24.197,Pass,
,,,,,,,,,,,,,,,,,0.770359,,,,,,,,,,860721d0-f152-4ca4-b1d3-036ac05361b4,2747,,"[62.9, 74.4]",3901204,58,,,,,0.3257991,,Right Foot,,,,"[70.3, 76.9]",,Ground Pass,7.8108897,,,,Rachid Ghezzal,3372.0,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,133,Lyon,137,['6bb17e28-3e32-44e9-8848-0f74d43a69d9'],27,,,,,,,,,,,,,,,,,Lyon,137,00:13:27.745,Pass,
,,,,,,,,,,,,,,,,,0.499956,,,,,,,,,,2bc6a4c1-d104-42d7-b65f-56a11dd36415,2751,,"[65.9, 76.3]",3901204,58,,,,,-2.7851558,,Left Foot,,,,"[56.5, 72.8]",,Ground Pass,10.030454,,,,Christophe Jallet,4410.0,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,Right Midfield,133,Lyon,137,['982fed7a-807e-40ad-a969-70edc91c53d1'],29,,,,,,,,,,,,,,,,,Lyon,137,00:13:29.380,Pass,
,,,,,,,,,,,,,,,,,4.043422,,,,,,,,,,0643c6cf-acc8-4cff-9fc9-432da3062ba2,2754,,"[56.2, 74.1]",3901204,58,,,,,-0.026742594,,Right Foot,,,,"[104.8, 72.8]",,High Pass,48.617382,,Incomplete,,Jordan Ferri,3118.0,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,133,Lyon,137,"['03ce7883-c0c1-4296-a547-ae0e34ec4264', '252da620-34a2-40b1-989f-9988e8adbf78']",30,,,,,,,,,,,,,,,,,Lyon,137,00:13:30.208,Pass,
,,,,,,,,,,,,,,,,,2.548996,,,,,,,,,,f12fa8d9-7615-4cb1-95fa-74ec5c2eddc5,2759,,"[13.6, 4.3]",3901204,58,,,,,-0.051118217,,Left Foot,,,,"[35.1, 3.2]",,Low Pass,21.528122,,Incomplete,,Jérôme Roussillon,3676.0,,,,,,2,Regular Play,Daniel Congré,3011.0,Left Center Back,133,Lyon,137,"['1310f908-dfd3-4df3-9134-e2424d538502', '3bc791fc-720d-4a13-bf1b-9d796723bd6c', '54f32fa3-5af5-4718-a329-88c38d7a3ad6']",35,,,,,,,,,,,,,,,,,Montpellier,139,00:13:35.468,Pass,True
,,,,,,,,,,,,,,,,,0.031909,,,,,,,,,,9bc8a25d-8535-4592-a6a5-85dfe6e704d1,2764,,"[87.5, 77.5]",3901204,58,,,,,-1.2882414,,Right Foot,,,,"[88.4, 74.4]",,Ground Pass,3.2280025,,Incomplete,,Rachid Ghezzal,3372.0,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,133,Lyon,137,"['5a30b0ee-ba03-4b73-ad0f-d9ad85985c4d', '92ec3e9c-57dc-4892-b1d3-6d6b3ce27e9e', 'fdb94d41-94ba-4bc5-9335-bd03c6f192c7']",39,,,,,,,,,,,,,,,,,Lyon,137,00:13:39.058,Pass,True
,,,,,,,,,,,,,,,,,1.619157,,,,,,,,,,0def1a26-7460-49a9-9486-0b0518af8726,2767,,"[83.7, 80.0]",3901204,58,,,,,-1.4191909,,,,,,"[87.0, 58.4]",,High Pass,21.85063,,,,Jordan Ferri,3118.0,,,,,Throw-in,2,From Throw In,Christophe Jallet,4410.0,Right Back,134,Lyon,137,['5bbf5f89-f309-407f-9d76-9ce89fca6ae0'],43,,,,,,,,,,,,,,,,,Lyon,137,00:13:43.727,Pass,
,,,,,,,,,,,,,,,,,0.466384,,,,,,,,,,e4715afc-7d6a-409e-a2b6-2e1abbfd6e08,2769,,"[87.0, 58.4]",3901204,58,,,,,-2.2655346,,Other,,,,"[85.0, 56.0]",,Low Pass,3.1241,,,,Rachid Ghezzal,3372.0,,,,,,2,From Throw In,Jordan Ferri,3118.0,Right Center Midfield,134,Lyon,137,['646aea60-f5b5-4828-99bb-24a3f8f02f4c'],45,,,,,,,,,,,,,,,,,Lyon,137,00:13:45.346,Pass,
,,,,,,,,,,,,,,,,,2.127794,,,,,,,,,,1fc16019-88e4-4d1e-862d-d6ff72c13f03,2773,,"[85.0, 56.0]",3901204,58,,,,,-1.9919164,,Left Foot,,,,"[72.1, 27.2]",,Ground Pass,31.55709,,,,Henri Bedimo Nsamè,4895.0,,,,,,2,From Throw In,Rachid Ghezzal,3372.0,Right Midfield,134,Lyon,137,['ff7616f9-be1a-4ee0-a63a-40e34ae7466e'],46,,,,,,,,,,,,,,,,,Lyon,137,00:13:46.909,Pass,
,,,,,,,,,,,,,,,,,1.573534,,,,,,,,,,f1e9e56d-e8e8-4261-98d6-0501d6fd54d9,2776,,"[72.7, 26.2]",3901204,58,,,,,-0.7890345,,Left Foot,,,,"[86.4, 12.4]",,Ground Pass,19.445564,,,,Gnaly Maxwell Cornet,3162.0,,,,,,2,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,134,Lyon,137,['03a336ef-df21-4fd4-b9f1-794d0a223083'],49,,,,,,,,,,,,,,,,,Lyon,137,00:13:49.256,Pass,
,,,,,,,,,,,,,,,,,1.253793,,,,,,,,,,dad32888-8bac-4622-b652-d8df18883c31,2779,,"[86.4, 9.4]",3901204,58,,,,,1.2304144,26542af0-6598-438a-abd0-83f1acb4705b,Left Foot,,,,"[89.8, 19.0]",,Ground Pass,10.184301,,,,Sergi Darder Moll,3236.0,True,,,,,2,From Throw In,Gnaly Maxwell Cornet,3162.0,Left Midfield,134,Lyon,137,['9be00322-0b1c-4227-8a7e-10f01bdd041b'],51,,,,,,,,,,,,,,,,,Lyon,137,00:13:51.437,Pass,
,,,,,,,,,,,,,,,,,1.805636,,,,,,,,,,8a8b169a-2194-4328-8d09-012d1d102e58,2790,,"[25.7, 27.8]",3901204,58,,,,,-0.8499848,,Left Foot,,,,"[35.1, 17.1]",,Ground Pass,14.242542,,,,Rodrigue Casimir Ninga,3020.0,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Back,135,Montpellier,139,"['57ea422f-8410-43c5-8a56-1ca76fb7e30a', '91745a94-3ea3-4588-9c83-b49619c9df8a']",59,,,,,,,,,,,,,,,,,Montpellier,139,00:13:59.112,Pass,True
,,,,,,,,,,,,,,,,,1.428701,,,,,,,,,,ff1d4d19-4d53-4161-bfc5-b9254cd1a442,2794,,"[36.4, 15.9]",3901204,59,,,,,-2.888627,,Right Foot,,,,"[21.7, 12.1]",,Ground Pass,15.183214,,,,Jérôme Roussillon,3676.0,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Wing,135,Montpellier,139,['d492598c-f79d-49cf-bf1a-2096d83241d0'],1,,,,,,,,,,,,,,,,,Montpellier,139,00:14:01.165,Pass,
,,,,,,,,,,,,,,,,,2.600095,,,,,,,,,,d1b52cc7-9f77-4f8d-ac5d-9f9d5ec1088c,2797,,"[21.7, 12.1]",3901204,59,,,,,-0.1234295,,Left Foot,,,,"[74.9, 5.5]",,High Pass,53.607834,,Incomplete,,Ryad Boudebouz,6661.0,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Back,135,Montpellier,139,"['966559eb-a5e5-40db-9115-72eed832c668', 'e4a85ed5-2bef-4d78-bc18-bccd2cc5ce05']",3,,,,,,,,,,,,,,,,,Montpellier,139,00:14:03.056,Pass,
,,,,,,,,,,,,,,,,,1.499702,,,,,,,,,,e4a85ed5-2bef-4d78-bc18-bccd2cc5ce05,2799,,"[45.2, 74.6]",3901204,59,,,,,-0.03388533,,Head,,,,"[57.0, 74.2]",,High Pass,11.806778,,,,Rachid Ghezzal,3372.0,,,,,Recovery,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,136,Lyon,137,"['3bf32a3a-165f-48e5-99ac-130db5ee3c3c', 'd1b52cc7-9f77-4f8d-ac5d-9f9d5ec1088c']",5,,,,,,,,,,,,,,,,,Lyon,137,00:14:05.656,Pass,
,,,,,,,,,,,,,,,,,1.267547,,,,,,,,,,ab9bf526-e56b-4f68-9965-eb63b0ce1c23,2801,,"[55.4, 72.4]",3901204,59,,,,,-1.5587487,,Head,,,,"[55.6, 55.8]",,High Pass,16.601204,,,,Maxime Gonalons,6982.0,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,Right Midfield,136,Lyon,137,['a7399a86-89cd-4bfb-a04b-16067f24e2be'],7,,,,,,,,,,,,,,,,,Lyon,137,00:14:07.250,Pass,
,,,,,,,,,,,,,,,,,2.386896,,,,,,,,,,b730b9fc-608e-4441-ad83-6d35b3a06cc9,2804,,"[55.6, 55.8]",3901204,59,,,,,-2.3871124,,Right Foot,,,,"[40.6, 41.7]",,Ground Pass,20.586647,,,,Samuel Yves Umtiti,5492.0,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,136,Lyon,137,['c92aec7f-3461-4050-8b4a-dbcdbb0be687'],9,,,,,,,,,,,,,,,,,Lyon,137,00:14:09.659,Pass,
,,,,,,,,,,,,,,,,,1.162024,,,,,,,,,,f4e98c26-20bf-45d4-8324-a842a5b8452b,2807,,"[40.4, 41.7]",3901204,59,,,,,-1.5087001,,Left Foot,,,,"[41.6, 22.4]",,Ground Pass,19.337269,,,,Henri Bedimo Nsamè,4895.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,136,Lyon,137,['5b21d2cd-9adb-4665-9cf4-252df0ddfc64'],12,,,,,,,,,,,,,,,,,Lyon,137,00:14:12.130,Pass,
