50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.009722,,,,,,,,,,,,,e21ee01f-a031-4baa-86cd-3c827a0715d8,14,,,"[9.4, 77.6]",3901196,0,,,,-1.6865555,,Left Foot,,,,"[8.4, 69.0]",,Ground Pass,,8.657945,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Back,3,Paris Saint-Germain,131,['4fab0ce9-77c1-4a41-8e98-354c1b4cadb6'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:14.327,Pass,
,,,,,,,,,,,,,,,,,0.032858,,,,,,,,,,,,,422b8e7a-7059-4c35-87ba-11ca1b633e48,19,,,"[9.4, 77.7]",3901196,0,,,,0.0,,Right Foot,,,,"[12.6, 77.7]",,Low Pass,,3.2,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,3,Paris Saint-Germain,131,"['2f13abf9-3063-4ea8-8501-63fbc725f5f3', 'f626b684-fa1f-4899-9cf3-be64cc7326c9', 'fe102ab2-ba07-46b0-8235-d7606cd0c0f7']",17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.564,Pass,True
,,,,,,,,,,,,,,,,,1.873275,,,,,,,,,,,,,9502bc0b-2b95-4889-9d09-c5fdede2a596,22,,,"[25.3, 80.0]",3901196,0,,,,-0.15410812,,,,,,"[45.9, 76.8]",,High Pass,,20.847063,,,,Zlatan Ibrahimović,3672.0,,,,,Throw-in,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Back,4,Paris Saint-Germain,131,['1bf0f479-dd19-4c7a-8cfe-3a633eaf598f'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.185,Pass,
,,,,,,,,,,,,,,,,,0.927136,,,,,,,,,,,,,633dc64e-944c-47d1-b0af-88e84f7cca03,26,,,"[45.0, 76.3]",3901196,0,,,,-2.2485046,,Right Foot,,,,"[38.4, 68.1]",,Ground Pass,,10.526158,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,4,Paris Saint-Germain,131,"['953b7d2c-3790-4807-9ee4-ec682a559b16', 'e883b562-67e4-4ac3-9e48-d7428e90ca4d']",35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.813,Pass,True
,,,,,,,,,,,,,,,,,0.938847,,,,,,,,,,,,,781e807e-aa5b-4065-b763-5e455cf96e88,30,,,"[37.6, 67.7]",3901196,0,,,,2.3561945,,Left Foot,,,,"[29.0, 76.3]",,Ground Pass,,12.162236,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,4,Paris Saint-Germain,131,"['60b7f282-8b1f-4931-81c6-12937b438d2e', 'f0faca2c-45fc-453b-9c57-cb18dd0abff7']",37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:37.628,Pass,True
,,,,,,,,,,,,,,,,,1.617513,,,,,,,,,,,,,4f73f650-d997-4042-ae18-7d132bf3e787,32,,,"[29.0, 76.3]",3901196,0,,,,-2.205277,,Right Foot,,,,"[19.8, 63.8]",,Ground Pass,,15.520632,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Back,4,Paris Saint-Germain,131,['ac9891e3-aa2a-45c9-821b-bf72b71b50ee'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:38.567,Pass,
,,,,,,,,,,,,,,,,,2.367793,,,,,,,,,,,,,5d6bcf44-671d-4046-ade4-cfe8ec6f9343,35,,,"[19.8, 63.8]",3901196,0,,,,-1.7615005,,Right Foot,,,,"[14.8, 37.9]",,Ground Pass,,26.37821,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['276bcfdb-a429-445a-9c19-808c940814b8'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:40.355,Pass,
,,,,,,,,,,,,,,,,,2.085867,,,,,,,,,,,,,f258fed3-b0ea-439d-bab2-0306dea95b71,38,,,"[14.8, 37.9]",3901196,0,,,,-1.2569612,,Left Foot,,,,"[22.2, 15.1]",,Ground Pass,,23.970816,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Throw In,David Luiz Moreira Marinho,3956.0,Left Center Back,4,Paris Saint-Germain,131,['da7ee226-f3d7-47de-a20f-63fc223b1d5d'],42,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:42.864,Pass,
,,,,,,,,,,,,,,,,,1.318577,,,,,,,,,,,,,cdb2a5a2-74b9-4e00-8842-fea10c2b7ed1,41,,,"[22.2, 15.1]",3901196,0,,,,1.0893991,,Left Foot,,,,"[29.2, 28.5]",,Ground Pass,,15.118201,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,4,Paris Saint-Germain,131,['fd02f4c0-cbc2-4101-92b6-c54923a85400'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:45.150,Pass,
,,,,,,,,,,,,,,,,,1.781944,,,,,,,,,,,,,4000af54-9538-4431-afc1-656ed878e54c,44,,,"[44.4, 42.9]",3901196,0,,,,1.5956359,,Left Foot,,,,"[44.0, 59.0]",,Ground Pass,,16.104969,,,,Adrien Rabiot,3026.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['6ae1a7eb-b021-4f27-a3c0-e2aae6839f83'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:51.136,Pass,
,,,,,,,,,,,,,,,,,1.419459,,,,,,,,,,,,,ac8d758b-a602-4a83-993f-c58bdcc932c0,47,,,"[44.0, 59.0]",3901196,0,,,,1.402306,,Right Foot,,,,"[47.3, 78.4]",,Ground Pass,,19.678669,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Right Center Midfield,4,Paris Saint-Germain,131,['c5946e7a-ecdf-436c-9b41-e026024d886e'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:52.956,Pass,
,,,,,,,,,,,,,,,,,2.374445,,,,,,,,,,,,,1cdd5867-1de0-428f-a8fc-26813eaa6d17,49,,,"[47.3, 78.4]",3901196,0,,,,-2.4337864,,Right Foot,,,,"[27.2, 61.2]",,High Pass,,26.454678,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Back,4,Paris Saint-Germain,131,['5df0884d-f4ad-4858-aa48-740a703bedf7'],54,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:54.376,Pass,
,,,,,,,,,,,,,,,,,1.12577,,,,,,,,,,,,,a6dd2732-99eb-42fd-be5a-5c0ec49939d0,52,,,"[33.6, 56.8]",3901196,1,,,,-0.39422294,,Right Foot,,,,"[46.1, 51.6]",,Ground Pass,,13.538464,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['41c25bcf-9f50-46af-a9bb-8b665aa431fb'],1,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:01.268,Pass,
,,,,,,,,,,,,,,,,,1.045682,,,,,,,,,,,,,7d428616-c871-41cb-b040-ce3533da9325,55,,,"[50.6, 54.8]",3901196,1,,,,0.22082877,,Left Foot,,,,"[65.3, 58.1]",,Ground Pass,,15.065855,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['107979e5-90fa-4b21-9cba-75b27cee715f'],5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.598,Pass,
,,,,,,,,,,,,,,,,,1.093269,,,,,,,,,,,,,47bcef90-e786-4fe1-a651-3f31f9d93020,58,,,"[65.3, 58.1]",3901196,1,,,,-1.929567,,Right Foot,,,,"[62.3, 50.1]",,Ground Pass,,8.5440035,,,,Adrien Rabiot,3026.0,,,,,,1,From Throw In,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,4,Paris Saint-Germain,131,['9b42b785-5a21-484b-bd24-cd5f52a31b52'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.683,Pass,
,,,,,,,,,,,,,,,,,0.771836,,,,,,,,,,,,,61f72f8e-2645-45ea-b230-ad8479766804,62,,,"[62.5, 49.6]",3901196,1,,,,0.068386346,,Left Foot,,,,"[69.8, 50.1]",,Ground Pass,,7.3171034,,,,Hervin Scicchitano Ongenda,34539.0,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Right Center Midfield,4,Paris Saint-Germain,131,"['b29a6587-14d7-4881-a8b6-f2fb0fd46378', 'f0e67822-c9d2-4c4b-882d-4e893b2ed232']",7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:07.896,Pass,True
,,,,,,,,,,,,,,,,,0.979506,,,,,,,,,,,,,e35c8170-14aa-4a52-8ae2-77dc5e6a74f6,66,,,"[70.1, 50.7]",3901196,1,,,,-2.243275,,Right Foot,,,,"[57.2, 34.5]",,Ground Pass,,20.708694,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Throw In,Hervin Scicchitano Ongenda,34539.0,Left Wing,4,Paris Saint-Germain,131,"['9088e0d2-72cb-45a3-8da8-7cda722b954f', 'ed964b08-b35b-4316-9d13-5fc1a64f3c17']",8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.708,Pass,True
,,,,,,,,,,,,,,,,,0.993879,,,,,,,,,,,,,c85d09e8-f914-4db8-8ccc-adc024888b09,74,,,"[57.8, 43.5]",3901196,1,,,,-1.4501727,,Right Foot,,,,"[58.2, 40.2]",,Ground Pass,,3.3241541,,,,Hatem Ben Arfa,16462.0,,,,,,1,Regular Play,Valère Germain,3210.0,Right Wing,5,OGC Nice,136,"['395a1427-b9f4-4c78-abe7-16ddd5e16055', '7f268f1c-60c0-4d82-be6d-ef0791a943f2']",11,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:11.175,Pass,True
,,,,,,,,,,,,,,,,,0.14071,,,,,,,,,,,,,fcf48b53-b47e-42d7-9260-dd1a1412b5af,81,,,"[63.3, 30.1]",3901196,1,,,,-1.6991196,,Right Foot,,,,"[62.9, 27.0]",,Ground Pass,,3.1257,,Incomplete,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,Recovery,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,5,OGC Nice,136,"['10a182f7-9c03-4310-9682-db0e9f807ce4', '70e61c2a-464b-400e-81da-eb0959d21674', '9e3cc7ce-ba08-4920-a00e-f47bf78acc3e']",13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.911,Pass,True
,,,,,,,,,,,,,,,,,1.092502,,,,,,,,,,,,,0d4ef6a1-b923-4db2-9dfe-0ece433f35d2,84,,,"[49.8, 50.2]",3901196,1,,,,2.0197392,,Right Foot,,,,"[43.2, 63.9]",,Ground Pass,,15.206906,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,Recovery,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,5,OGC Nice,136,['e7796808-809f-4b5c-a931-e212cf30be05'],15,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:15.469,Pass,
,,,,,,,,,,,,,,,,,1.354651,,,,,,,,,,,,,0874a5cd-651f-4a8e-b37b-8542e07e3b49,86,,,"[43.2, 63.9]",3901196,1,,,,-2.0642364,,Right Foot,,,,"[36.8, 52.0]",,Ground Pass,,13.511847,,,,Paul Baysse,4443.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,5,OGC Nice,136,['68f8a388-c978-4e0f-81d1-c7f27103278e'],16,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:16.562,Pass,
,,,,,,,,,,,,,,,,,1.064708,,,,,,,,,,,,,47f6889d-8c46-490e-a439-053b33c3826d,88,,,"[36.8, 52.0]",3901196,1,,,,1.4861506,,Right Foot,,,,"[38.2, 68.5]",,Ground Pass,,16.559288,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,5,OGC Nice,136,['596db8f6-02b2-48ad-9323-9bce7711a144'],17,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:17.917,Pass,
,,,,,,,,,,,,,,,,,0.817948,,,,,,,,,,,,,267078ef-81e7-406e-8e49-a37aaa37cc7e,91,,,"[38.2, 68.5]",3901196,1,,,,-1.5059524,,Right Foot,,,,"[39.2, 53.1]",,Ground Pass,,15.432433,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,5,OGC Nice,136,['d88b557d-0465-435f-8bd2-f25967249314'],19,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:19.737,Pass,
,,,,,,,,,,,,,,,,,2.798111,,,,,,,,,,,,,eba7f681-6cd4-445c-8b2c-70a227b1e90b,95,,,"[39.3, 52.5]",3901196,1,,,,-2.8088095,,Right Foot,,,,"[9.5, 42.2]",,Ground Pass,,31.529827,,,,Yoan Cardinale,4257.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,5,OGC Nice,136,"['05546871-b159-4d3b-a9a2-eb1a1d579e6d', 'a588d17b-50c1-4d54-9209-4c6b63f5fead']",21,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:21.177,Pass,True
,,,,,,,,,,,,,,,,,2.932947,,,,,,,,,,,,,8e1b4006-5a65-40ce-94fc-898c3a478603,99,,,"[9.5, 43.0]",3901196,1,,,,-1.1334584,,Right Foot,,,,"[27.5, 4.5]",,High Pass,,42.5,,,,Niklas Hult,16056.0,,,,,,1,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,5,OGC Nice,136,['b910fa43-cfd0-44a7-b347-56a15695938c'],24,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:24.037,Pass,
,,,,,,,,,,,,,,,,,1.301513,,,,,,,,,,,,,b486565e-82ce-422b-85da-d32df349c21e,102,,,"[27.2, 4.2]",3901196,1,,,,1.2151605,,Left Foot,,,,"[31.1, 14.7]",,Ground Pass,,11.200892,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Niklas Hult,16056.0,Left Back,5,OGC Nice,136,['d65da343-dfdf-4fad-937e-e6151fc75b3b'],28,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:28.368,Pass,
,,,,,,,,,,,,,,,,,1.431685,,,,,,,,,,,,,8714f735-54e4-4541-b856-8c5cbad81fe5,106,,,"[34.3, 11.1]",3901196,1,,,,0.040960684,,Right Foot,,,,"[46.5, 11.6]",,Ground Pass,,12.210241,,Incomplete,,Alassane Pléa,3230.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,5,OGC Nice,136,"['3148129b-8253-48fd-94c8-9d6f7a290be7', '3c256321-1d33-4616-aed4-d39422baf92f', '8432d386-73ae-4829-9792-a9101960a569']",31,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:31.008,Pass,True
,,,,,,,,,,,,,,,,,1.203303,,,,,,,,,,,,,3c256321-1d33-4616-aed4-d39422baf92f,108,,,"[73.6, 68.5]",3901196,1,,,,-0.35487098,,Right Foot,,,,"[93.3, 61.2]",,Ground Pass,,21.009047,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,Recovery,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Back,5,OGC Nice,136,"['62db1d2d-9f5b-44d1-86d5-d0f1295834b0', '8714f735-54e4-4541-b856-8c5cbad81fe5', '9edd6f34-5502-4f38-af2d-280973b54f30']",32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:32.440,Pass,
,,,,,,,,,,,,,,,,,2.440561,,,,,,,,,,,,,9751c053-cf3e-4e91-ab60-547f3ac1f739,113,,,"[30.4, 23.8]",3901196,1,,,,1.8619542,,Left Foot,,,,"[21.2, 54.5]",,Ground Pass,,32.04887,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,5,OGC Nice,136,['fa84a1d4-6c2b-4036-9fc6-7cde153c4f5e'],34,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:34.721,Pass,
,,,,,,,,,,,,,,,,,1.266244,,,,,,,,,,,,,4dd28ea1-cc97-4c8d-a73d-d7f031b90756,116,,,"[38.1, 74.1]",3901196,1,,,,-1.9040406,,Right Foot,,,,"[33.6, 61.1]",,Ground Pass,,13.756817,,,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,5,OGC Nice,136,['c89a029b-fb17-48e8-9e8a-012cc1c4b250'],41,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:41.110,Pass,
,,,,,,,,,,,,,,,,,0.56152,,,,,,,,,,,,,9b7b199a-b1fc-4625-bc68-bf2a34425db2,119,,,"[34.0, 61.1]",3901196,1,,,,-1.102341,,Right Foot,,,,"[38.2, 52.8]",,Ground Pass,,9.302151,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,5,OGC Nice,136,['a203ab49-fe71-4a48-b183-1fc9b201f716'],43,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:43.034,Pass,
