50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.970941,,,,,,,,,,,,,,68a2bab6-0fd5-49e2-9959-66eb0b60607a,40,,,"[80.6, 9.6]",3900585,0,,,,-3.056691,,Left Foot,,,,"[52.4, 7.2]",Ground Pass,,28.301943,,,,Marcel Tisserand,8677.0,,,,,Recovery,1,From Kick Off,William Matheus da Silva,44065.0,Left Wing Back,2,Toulouse,130,['a0936bdd-832b-4ef3-befd-46a64bf1ef71'],24,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:24.408,Pass,
,,,,,,,,,,,,,,,,0.82377,,,,,,,,,,,,,,75a9fea1-733c-4612-99b0-924c33b66198,43,,,"[52.4, 6.1]",3900585,0,,,,1.4677147,,Right Foot,,,,"[53.6, 17.7]",Ground Pass,,11.661903,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Kick Off,Marcel Tisserand,8677.0,Left Center Back,2,Toulouse,130,['89286696-2f5b-418b-93be-df7ccbdc5548'],27,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:27.846,Pass,
,,,,,,,,,,,,,,,,1.429182,,,,,,,,,,,,,,4a140e96-af08-414b-bdba-70b09d9a2f0d,46,,,"[53.6, 17.7]",3900585,0,,,,2.7754269,,Right Foot,,,,"[40.3, 22.8]",Ground Pass,,14.244297,,,,Issa Diop,4349.0,,,,,,1,From Kick Off,Jean-Daniel Akpa Akpro,31174.0,Left Defensive Midfield,2,Toulouse,130,['d1902683-41d5-43e1-ac56-685f4772eafa'],28,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:28.750,Pass,
,,,,,,,,,,,,,,,,1.108062,,,,,,,,,,,,,,a9fc2b65-7744-4132-a315-8c35eceb3838,49,,,"[41.5, 24.7]",3900585,0,,,,-0.5585993,,Right Foot,,,,"[57.5, 14.7]",Ground Pass,,18.867962,,,,Tongo Hamed Doumbia,16522.0,,,,,,1,From Kick Off,Issa Diop,4349.0,Center Back,2,Toulouse,130,['68c542c2-5d2f-406d-8604-1bbcfe52cba6'],30,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:30.259,Pass,
,,,,,,,,,,,,,,,,1.340623,,,,,,,,,,,,,,ccf7db9b-5ccc-4752-99c8-0b9069aba9c8,52,,,"[62.7, 7.5]",3900585,0,,,,0.6837093,fceed97f-c541-45ae-bee8-33eabae03312,Left Foot,,,,"[78.9, 20.7]",Ground Pass,,20.89689,,,,Óscar Guido Trejo,11540.0,True,,,,,1,From Kick Off,Tongo Hamed Doumbia,16522.0,Right Defensive Midfield,2,Toulouse,130,['6e6ffdcf-8e38-43b8-8780-77e8d8e70529'],33,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:33.543,Pass,
,,,,,,,,,,,,,,,,2.894743,,,,,,,,,,,,,,8ef18a2a-fb10-465b-927f-4f4284e10080,57,,,"[7.0, 44.1]",3900585,0,True,,,-1.4968573,,Right Foot,,,,"[8.8, 19.8]",Ground Pass,,24.366575,,,,David Luiz Moreira Marinho,3956.0,,,,,Goal Kick,1,From Goal Kick,Kevin Trapp,4440.0,Goalkeeper,3,Paris Saint-Germain,131,['55bc25ce-118d-4ac6-a0e1-97c99eb28b1a'],46,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:46.961,Pass,
,,,,,,,,,,,,,,,,1.717599,,,,,,,,,,,,,,146b23e7-a4cc-4993-990e-c92fcc258583,59,,,"[9.3, 24.7]",3900585,0,,,,1.5707964,,Left Foot,,,,"[9.3, 40.0]",Ground Pass,,15.3,,,,Kevin Trapp,4440.0,,,,,,1,From Goal Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['fcf7a5df-340a-4bed-96f7-25c493dcb9b1'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:51.657,Pass,
,,,,,,,,,,,,,,,,2.595262,,,,,,,,,,,,,,0251c8be-441c-4ab4-bbdd-ac88684df1bc,62,,,"[9.3, 40.0]",3900585,0,,,,-0.8492842,,Right Foot,,,,"[23.2, 24.2]",Ground Pass,,21.044,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Goal Kick,Kevin Trapp,4440.0,Goalkeeper,3,Paris Saint-Germain,131,['b98f296a-c849-4dec-8658-b37734a022a4'],54,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:54.701,Pass,
,,,,,,,,,,,,,,,,2.903158,,,,,,,,,,,,,,3f97dacc-e0ae-4dde-802e-6078eb117f29,65,,,"[30.5, 23.8]",3900585,1,,,,0.47758397,,Right Foot,,,,"[87.5, 53.3]",High Pass,,64.18138,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Goal Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,"['a22d2b20-8476-467a-ab5d-329aedfbdd2b', 'b48eab33-23b5-49f3-bb3a-9eaf610b2bec']",0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:00.738,Pass,
,,,,,,,,,,,,,,,,1.259923,,,,,,,,,,,,,,a22d2b20-8476-467a-ab5d-329aedfbdd2b,67,,,"[32.6, 26.8]",3900585,1,,,,0.25070927,,Head,,,,"[40.8, 28.9]",High Pass,,8.464632,,Incomplete,,Tongo Hamed Doumbia,16522.0,,,,,Recovery,1,From Goal Kick,Marcel Tisserand,8677.0,Left Center Back,3,Paris Saint-Germain,131,"['3f97dacc-e0ae-4dde-802e-6078eb117f29', '47fa33af-9e15-4d0c-a540-25bfdbbfc183', '594f2761-d42a-4994-91f8-f5f6b9e5c8b0']",3,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:03.641,Pass,
,,,,,,,,,,,,,,,,3.469957,,,,,,,,,,,,,,d8033c56-c6d7-419d-ac62-a68f5be667ef,74,,,"[6.0, 44.0]",3900585,1,,,,0.034344535,,Right Foot,,,,"[61.3, 45.9]",High Pass,,55.33263,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,Goal Kick,1,From Goal Kick,Alban Lafont,2981.0,Goalkeeper,4,Toulouse,130,"['15c2c933-3690-4ccf-b88a-b1e3ecef5e85', 'a8e177ea-ebcc-4a29-8a1f-4f1566518179']",32,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:32.357,Pass,
,,,,,,,,,,,,,,,,0.995015,,,,,,,,,,,,,,a8e177ea-ebcc-4a29-8a1f-4f1566518179,76,,,"[58.8, 34.2]",3900585,1,,,,-0.82927245,,Head,,,,"[68.6, 23.5]",High Pass,,14.509652,,,,Javier Matías Pastore,4370.0,,,,,Recovery,1,Regular Play,Benjamin Stambouli,8515.0,Right Center Midfield,5,Paris Saint-Germain,131,"['1a4a1798-4c4f-4bc4-acca-7b416a2b8bf7', 'd8033c56-c6d7-419d-ac62-a68f5be667ef']",35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:35.826,Pass,
,,,,,,,,,,,,,,,,0.967285,,,,,,,,,,,,,,6bbfce94-59ae-40b9-9c48-adeac141679f,78,,,"[69.1, 23.5]",3900585,1,,,,1.1356108,,Right Foot,,,,"[74.4, 34.9]",Ground Pass,,12.571794,,,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Left Wing,5,Paris Saint-Germain,131,['7e2e2fbb-295d-42ed-9b54-c7d810305444'],36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:36.822,Pass,
,,,,,,,,,,,,,,,,0.981975,,,,,,,,,,,,,,3dfc2a78-b04e-4404-aa28-7ed010734238,82,,,"[75.1, 36.1]",3900585,1,,,,1.1184264,,Right Foot,,,,"[80.3, 46.8]",Ground Pass,,11.896638,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,5,Paris Saint-Germain,131,"['063248a3-955c-4043-83d0-4c6ee585e8af', '3d8483fe-7f78-4cda-9f6f-673626b7cf2e']",38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:38.541,Pass,True
,,,,,,,,,,,,,,,,0.614473,,,,,,,,,,,,,,a82c576f-90c3-4bb7-8f9a-80358fbe5cf5,86,,,"[79.1, 43.8]",3900585,1,,,,-0.9272952,,Right Foot,,,,"[85.4, 35.4]",Ground Pass,,10.5,,,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,5,Paris Saint-Germain,131,"['5d4dc38b-62f8-4e68-a8cf-3f8fce809b71', 'ce8f9eb4-0cb3-4c17-9f11-e9e9042e6ee1']",40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:40.171,Pass,True
,,,,,,,,,,,,,,,,2.315918,,,,,,,,,,,,,,7485a10a-6797-4b33-a3b8-750d6aff76de,88,,,"[85.4, 35.4]",3900585,1,,,,1.5973858,,Right Foot,,,,"[84.9, 54.2]",High Pass,,18.806648,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,5,Paris Saint-Germain,131,['9cb37208-8c46-43e8-bdbd-fb43d66890ed'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:40.786,Pass,
,,,,,,,,,,,,,,,,1.66016,,,,,,,,,,,,,,a4eacd6d-383a-4120-a495-5a018586f3c1,90,,,"[84.9, 54.2]",3900585,1,,,,2.4189692,,Head,,,,"[75.6, 62.4]",High Pass,,12.39879,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,5,Paris Saint-Germain,131,['94790a76-deaa-4fde-a0f9-94b0116654d9'],43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:43.102,Pass,
,,,,,,,,,,,,,,,,1.17909,,,,,,,,,,,,,,4af00e44-713d-4fcf-bf6b-31d70c6f58cc,93,,,"[82.6, 70.1]",3900585,1,,,,0.9440534,,Right Foot,,,,"[86.8, 75.9]",Ground Pass,,7.1610055,,,,Benjamin Stambouli,8515.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Back,5,Paris Saint-Germain,131,['df7cdf3d-da71-4161-a40c-efbc40e3b9dc'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:47.670,Pass,
,,,,,,,,,,,,,,,,1.052221,,,,,,,,,,,,,,b4d4061c-0c6f-467e-93fb-61ea96c5260b,95,,,"[86.8, 75.9]",3900585,1,,,,-2.1840036,,Right Foot,,,,"[83.0, 70.5]",Ground Pass,,6.6030297,,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Benjamin Stambouli,8515.0,Right Center Midfield,5,Paris Saint-Germain,131,['5c88e23a-256e-42ce-96d3-624cc97b2def'],48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:48.849,Pass,
,,,,,,,,,,,,,,,,0.988396,,,,,,,,,,,,,,f40ca757-3713-4a85-a7f7-4ff8bab6bf0a,97,,,"[83.0, 70.5]",3900585,1,,,,2.2508943,,Left Foot,,,,"[77.5, 77.3]",Ground Pass,,8.745856,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,5,Paris Saint-Germain,131,['550f4952-bda3-45da-a756-2ee85f32916b'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:49.901,Pass,
,,,,,,,,,,,,,,,,1.710568,,,,,,,,,,,,,,20eff9fa-e077-45a1-89e9-ae89bd7945cc,100,,,"[75.6, 77.0]",3900585,1,,,,-2.4586384,,Left Foot,,,,"[57.9, 62.6]",Ground Pass,,22.817757,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Back,5,Paris Saint-Germain,131,['17a6134e-78c8-4e0d-a597-5279cd49fbd5'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:51.574,Pass,
,,,,,,,,,,,,,,,,1.289849,,,,,,,,,,,,,,2aa379be-06cf-42d1-b8d2-1766c9ee425c,103,,,"[57.9, 62.6]",3900585,1,,,,-1.0477287,,Right Foot,,,,"[65.8, 48.9]",Ground Pass,,15.81455,,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,5,Paris Saint-Germain,131,['aa5c0f31-3c72-443a-a241-3598252c80a9'],54,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:54.075,Pass,
,,,,,,,,,,,,,,,,0.918687,,,,,,,,,,,,,,502216b1-c392-49bd-8407-5804d9829206,106,,,"[65.8, 48.9]",3900585,1,,,,2.171087,,Right Foot,,,,"[55.6, 63.8]",Ground Pass,,18.056854,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,5,Paris Saint-Germain,131,['09503668-00b3-4188-a261-22191b6e7b66'],56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:56.227,Pass,
,,,,,,,,,,,,,,,,1.061448,,,,,,,,,,,,,,3b96429d-3a1d-4e18-99a7-db73d59ff485,109,,,"[53.5, 63.3]",3900585,1,,,,-1.7825278,,Right Foot,,,,"[51.2, 52.6]",Ground Pass,,10.944405,,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,5,Paris Saint-Germain,131,['7e5ad319-0750-4e05-9ed6-c88ca9d3af2c'],57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:57.765,Pass,
