50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.392462,,,,,,,,,,,,167f7673-23d5-401e-8a27-b3d15d5248f5,14,,"[39.7, 66.9]",3900569,0,,,,-0.8432486,,Right Foot,,,,"[51.9, 53.2]",Low Pass,,18.344753,,,Valentin Eysseric,4254.0,,,,,,1,Regular Play,Nolan Roux,3179.0,Right Wing,3,Saint-Étienne,135,['dabc7850-772f-4939-8ca0-984d6c34e399'],7,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:07.174,Pass,
,,,,,,,,,,,,,,,,1.494613,,,,,,,,,,,,48222909-bdad-4ac5-be3c-07bb046c4543,17,,"[52.2, 53.2]",3900569,0,,,,-2.3943439,,Right Foot,,,,"[45.4, 46.9]",Low Pass,,9.269844,,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,3,Saint-Étienne,135,"['7a9edc19-5577-4b8e-a837-e1bbf64acd9d', 'b0b99a4d-95a9-425a-9733-23d174c1e428']",8,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:08.567,Pass,True
,,,,,,,,,,,,,,,,2.02772,,,,,,,,,,,,eb940752-150b-439b-8319-d3c251a9eb59,20,,"[43.7, 46.4]",3900569,0,,,,-2.5357082,,Left Foot,,,,"[28.4, 35.8]",Ground Pass,,18.613167,,,Loïc Perrin,4263.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,3,Saint-Étienne,135,['88114de9-fd53-4aed-9491-c4461e94942b'],11,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:11.111,Pass,
,,,,,,,,,,,,,,,,1.12762,,,,,,,,,,,,8347ac89-ca0d-44f0-bf12-7cdb8dbfa7c0,23,,"[28.4, 31.8]",3900569,0,,,,-1.3812393,,Right Foot,,,,"[31.7, 14.6]",Ground Pass,,17.513708,,,Jonathan Brison,7560.0,,,,,,1,Regular Play,Loïc Perrin,4263.0,Left Center Back,3,Saint-Étienne,135,['4c19d718-c682-4139-a4dc-4c8d74b0c50b'],13,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:13.887,Pass,
,,,,,,,,,,,,,,,,0.958661,,,,,,,,,,,,a6e3bceb-44ce-454d-8a50-3220ea451622,26,,"[34.4, 13.0]",3900569,0,,,,1.0178348,,Left Foot,,,,"[42.3, 25.8]",Ground Pass,,15.041609,,,Jérémy Clément,7442.0,,,,,,1,Regular Play,Jonathan Brison,7560.0,Left Back,3,Saint-Étienne,135,['d6452412-b6cb-4c73-9e5d-23bf1e942ff5'],15,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:15.870,Pass,
,,,,,,,,,,,,,,,,1.100921,,,,,,,,,,,,cfa05a6a-5093-4740-92e6-bb597befd5d0,28,,"[42.3, 25.8]",3900569,0,,,,-0.8229232,,Left Foot,,,,"[56.4, 10.6]",Ground Pass,,20.732824,,,Romain Hamouma,4260.0,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,3,Saint-Étienne,135,['eca79169-7422-4afa-b555-db9de851ea67'],16,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:16.828,Pass,
,,,,,,,,,,,,,,,,0.923256,,,,,,,,,,,,6e72c336-c3ef-4582-9f34-df2ca294a5d3,30,,"[56.4, 10.1]",3900569,0,,,,-2.5378432,,Right Foot,,,,"[50.6, 6.1]",Ground Pass,,7.045566,,,Jonathan Brison,7560.0,,,,,,1,Regular Play,Romain Hamouma,4260.0,Left Wing,3,Saint-Étienne,135,['1ab41cde-ed4c-4e80-abdd-0abf993f6fab'],17,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:17.929,Pass,
,,,,,,,,,,,,,,,,0.909081,,,,,,,,,,,,d1bbfc13-5d5b-4d91-9aef-33de2e2f33df,34,,"[63.4, 5.1]",3900569,0,,,,0.0,,Left Foot,,,,"[79.4, 5.1]",Ground Pass,,16.0,,,Neal Maupay,4766.0,,,,,,1,Regular Play,Jonathan Brison,7560.0,Left Back,3,Saint-Étienne,135,"['a1f622e0-2716-4fd2-a510-5dc7b59412e2', 'a902ed95-7124-4a34-a80b-5c96b9e9b9ee']",20,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:20.700,Pass,True
,,,,,,,,,,,,,,,,0.524314,,,,,,,,,,,,18bfb7a4-9232-4986-b517-0594387634ce,37,,"[77.9, 4.2]",3900569,0,,,,1.5392278,,Right Foot,,,,"[78.2, 13.7]",Ground Pass,,9.504736,Incomplete,,Valentin Eysseric,4254.0,,,,,,1,Regular Play,Neal Maupay,4766.0,Center Forward,3,Saint-Étienne,135,"['3068be8a-0c9d-48c5-8fa6-44d7840dc4fb', '7dcba1b4-228a-4984-b633-eee342ea2096']",22,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:22.825,Pass,
,,,,,,,,,,,,,,,,0.817668,,,,,,,,,,,,f30c42cd-1753-4811-92a6-16d8f8614f92,41,,"[78.8, 0.1]",3900569,0,True,,,0.90918595,,,,,,"[88.3, 12.3]",Low Pass,,15.462535,,,Romain Hamouma,4260.0,,,,,Throw-in,1,From Throw In,Jonathan Brison,7560.0,Left Back,4,Saint-Étienne,135,['30d3b3fc-e5d5-4ce0-87b6-e2944ed7cbab'],28,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:28.201,Pass,
,,,,,,,,,,,,,,,,2.740436,,,,,,,,,,,,b0c43f24-de75-4e2a-b6b4-6eeb0db0d629,48,,"[25.1, 69.9]",3900569,0,,,,-2.4000463,,Left Foot,,,,"[2.5, 49.2]",Ground Pass,,30.647186,,,Ludovic Butelle,4547.0,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,4,Saint-Étienne,135,"['794e24c3-b4b9-4a7a-aa51-3b5c3ee8cebe', '7c8059e6-27d3-45d5-9af4-643e08cfd8ae']",31,,,,,,,,,,,,,,,Angers,145,00:00:31.054,Pass,True
,,,,,,,,,,,,,,,,3.615921,,,,,,,,,,,,b22dd31a-159d-42cd-9f79-448c07d2f0ac,50,,"[2.5, 49.2]",3900569,0,,,,0.15347955,,Right Foot,,,,"[56.8, 57.6]",High Pass,,54.94588,Incomplete,,Goran Karanović,401542.0,,,,,,1,From Throw In,Ludovic Butelle,4547.0,Goalkeeper,4,Saint-Étienne,135,"['7204a7e7-4299-42e9-bf80-5a94d8c16984', 'a338dc8d-fda1-4707-b7e3-9d9f56c57402']",33,,,,,,,,,,,,,,,Angers,145,00:00:33.795,Pass,
,,,,,,,,,,,,,,,,2.603532,,,,,,,,,,,,a338dc8d-fda1-4707-b7e3-9d9f56c57402,52,,"[63.3, 22.5]",3900569,0,,,,2.4227626,,Head,,,,"[48.9, 35.1]",High Pass,,19.134262,,,Moustapha Bayal Sall,401468.0,,,,,Recovery,1,From Throw In,Loïc Perrin,4263.0,Left Center Back,4,Saint-Étienne,135,"['b22dd31a-159d-42cd-9f79-448c07d2f0ac', 'f449e8ff-b154-4981-a83f-612b7c8af14a']",37,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:37.411,Pass,
,,,,,,,,,,,,,,,,0.779972,,,,,,,,,,,,04108dba-0fda-4ea2-9299-a4345dda1fa3,55,,"[49.6, 35.3]",3900569,0,,,,-0.08430673,,Right Foot,,,,"[56.7, 34.7]",Ground Pass,,7.125307,,,Jérémy Clément,7442.0,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,4,Saint-Étienne,135,['1430f3b3-18ff-4d3f-a80e-cfa617ce3549'],42,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:42.296,Pass,
,,,,,,,,,,,,,,,,1.0071,,,,,,,,,,,,ecb9938f-64d0-4be5-98cc-12d1edcaf2b5,57,,"[56.7, 34.7]",3900569,0,,,,2.4696295,,Left Foot,,,,"[47.9, 41.7]",Ground Pass,,11.2445545,,,Moustapha Bayal Sall,401468.0,,,,,,1,From Throw In,Jérémy Clément,7442.0,Left Defensive Midfield,4,Saint-Étienne,135,['02d2029c-acba-4ced-935a-004ee176b98e'],43,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:43.076,Pass,
,,,,,,,,,,,,,,,,0.749105,,,,,,,,,,,,9eb1bf7a-a3b7-4845-a362-369b38c6d31b,60,,"[48.2, 48.2]",3900569,0,,,,-0.4808873,,Right Foot,,,,"[55.1, 44.6]",Ground Pass,,7.782673,,,Jérémy Clément,7442.0,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,4,Saint-Étienne,135,['ef4884cd-10a9-485d-8dc1-74357d4c76cd'],47,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:47.140,Pass,
,,,,,,,,,,,,,,,,0.951573,,,,,,,,,,,,50e370f8-5167-4f4e-afb7-f8707a59ecd0,63,,"[55.1, 44.6]",3900569,0,,,,0.44418535,,Left Foot,,,,"[71.7, 52.5]",Ground Pass,,18.38396,,,Nolan Roux,3179.0,,,,,,1,From Throw In,Jérémy Clément,7442.0,Left Defensive Midfield,4,Saint-Étienne,135,['5ed6d02b-935b-4d32-8b39-955837b9714c'],48,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:48.855,Pass,
,,,,,,,,,,,,,,,,0.769129,,,,,,,,,,,,88fef731-0c48-4694-9d70-4966e0dc4178,68,,"[71.7, 50.9]",3900569,0,,,,-0.24702366,,Right Foot,,,,"[83.2, 48.0]",Ground Pass,,11.860017,,,Neal Maupay,4766.0,,,,,,1,From Throw In,Nolan Roux,3179.0,Right Wing,4,Saint-Étienne,135,"['ad4c5100-7f04-47ea-b34f-4441ce38ec40', 'bb86b2fa-445c-4eb1-b36d-ba7dc4dd21cd', 'bc53a47e-ecd0-4aa1-9478-c2b2044f14c0']",50,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:50.699,Pass,True
,,,,,,,,,,,,,,,,0.810391,,,,,,,,,,,,a6765052-2af6-42c9-8bf1-6677d1d9473d,71,,"[83.8, 47.9]",3900569,0,,,,-2.3053908,,Right Foot,,,,"[78.2, 41.7]",Ground Pass,,8.354639,,,Nolan Roux,3179.0,,,,,,1,From Throw In,Neal Maupay,4766.0,Center Forward,4,Saint-Étienne,135,"['265dcc40-3da8-4f73-9359-5b9d9983e6a2', 'be9b8577-11df-4431-9f11-b576546273c6']",51,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:51.468,Pass,True
,,,,,,,,,,,,,,,,3.559696,,,,,,,,,,,,59a01bff-bc94-4bb5-b8b9-c84a4a36b947,74,,"[78.2, 41.7]",3900569,0,,,,-0.7691834,,Right Foot,,,,"[106.4, 14.4]",High Pass,,39.249584,,,Romain Hamouma,4260.0,,,,,,1,From Throw In,Nolan Roux,3179.0,Right Wing,4,Saint-Étienne,135,['23d7beee-2791-4cb5-ac54-8a5302c10285'],52,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:52.288,Pass,
,,,,,,,,,,,,,,,,1.578698,,,,,,,,,,,,fae9c753-0c26-4417-a803-5b381bba9cf6,83,,"[89.0, 26.6]",3900569,1,,,,1.7161063,c3b55f41-6bba-4c6d-aab1-979e868b0b10,Right Foot,,,,"[86.0, 47.1]",Ground Pass,,20.71835,,,Fabien Lemoine,7200.0,True,,,,,1,From Throw In,Jérémy Clément,7442.0,Left Defensive Midfield,4,Saint-Étienne,135,['f7b4c3c1-817a-44e2-8337-7cd9ded6faa4'],2,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:02.894,Pass,
,,,,,,,,,,,,,,,,2.849743,,,,,,,,,,,,83f98c67-32b8-4fb9-bde4-6329de5a6817,89,,"[54.7, 32.4]",3900569,1,,,True,-0.70978504,,,,,,"[68.9, 20.2]",High Pass,,18.721111,,,Romain Saïss,5219.0,,,,,Recovery,1,From Throw In,Goran Karanović,401542.0,Center Forward,4,Saint-Étienne,135,"['35ca7556-c56e-483e-bdcf-85cbcef3423f', 'd5d3969f-8323-4fdd-a02e-db9ecf97b5cb']",7,,,,,,,,,,,,,,,Angers,145,00:01:07.607,Pass,True
,,,,,,,,,,,,,,,,1.941587,,,,,,,,,,,,1c0bbefc-b1ce-48a5-8a84-bf98eae51094,92,,"[91.0, 21.1]",3900569,1,,,,-0.27531236,,Right Foot,,,,"[108.7, 16.1]",Ground Pass,,18.392662,Pass Offside,,Gilles Sunu,3111.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Center Defensive Midfield,4,Saint-Étienne,135,['938209a1-ad07-4534-8ad0-a30eabb4b07c'],13,,,,,,,,,,,,,,,Angers,145,00:01:13.321,Pass,
,,,,,,,,,,,,,,,,1.406641,,,,,,,,,,,,23d61f93-2ec3-4846-b753-43ef8ae9e393,94,,"[13.6, 58.3]",3900569,1,True,,,-1.7901396,,Right Foot,,,,"[10.1, 42.6]",Ground Pass,,16.085398,,,Loïc Perrin,4263.0,,,,,Free Kick,1,From Free Kick,Moustapha Bayal Sall,401468.0,Right Center Back,5,Saint-Étienne,135,['5ae95d97-1dcf-4ba6-840b-6b219eea16e1'],32,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:32.677,Pass,
,,,,,,,,,,,,,,,,1.736575,,,,,,,,,,,,0b7cfdbd-1b66-426f-8afe-cf0406cc15ea,96,,"[10.1, 42.6]",3900569,1,True,,,1.033627,,Right Foot,,,,"[18.2, 56.2]",Ground Pass,,15.829403,,,Moustapha Bayal Sall,401468.0,,,,,,1,From Free Kick,Loïc Perrin,4263.0,Left Center Back,5,Saint-Étienne,135,['8feebd94-cd50-4738-a367-9a8878bd5480'],37,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:37.792,Pass,
,,,,,,,,,,,,,,,,1.134038,,,,,,,,,,,,bb7e8a21-4f74-4277-bdf8-56fc7e850710,98,,"[31.7, 55.8]",3900569,1,,,,-0.040793683,,Right Foot,,,,"[56.2, 54.8]",Ground Pass,,24.5204,,,Nolan Roux,3179.0,,,,,,1,From Free Kick,Moustapha Bayal Sall,401468.0,Right Center Back,5,Saint-Étienne,135,['a88ece36-aa78-4199-92a2-c33f4b90f3e0'],43,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:43.591,Pass,
,,,,,,,,,,,,,,,,2.73905,,,,,,,,,,,,477ce357-d68f-4747-8ac1-228026f969ef,101,,"[88.5, 57.9]",3900569,1,,,,0.5880026,,Right Foot,,,,"[111.0, 72.9]",Ground Pass,,27.041636,,,Kévin Malcuit,4382.0,,,,,,1,From Free Kick,Nolan Roux,3179.0,Right Wing,5,Saint-Étienne,135,['c69fd3d0-391d-4f91-9ffc-635901fa36bd'],49,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:49.909,Pass,
,,,,,,,,,,,,,,,,4.934375,,,,,,,,,,,,4f0d6225-7060-4b95-864e-4853a76fb959,103,,"[111.0, 72.9]",3900569,1,,,,-1.737067,,Right Foot,True,,,"[101.3, 15.1]",High Pass,,58.608276,Incomplete,,Neal Maupay,4766.0,,True,,,,1,From Free Kick,Kévin Malcuit,4382.0,Right Back,5,Saint-Étienne,135,"['4c09695b-63ee-4e7b-888c-f3c2b6ac0675', '78b1ea1b-5eb5-4d7a-8bab-3e9668ab7c71']",52,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:52.648,Pass,
,,,,,,,,,,,,,,,,3.688995,,,,,,,,,,,,d9045487-6b4a-4053-9585-866611dace30,110,,"[29.4, 69.9]",3900569,2,,,,-0.1712617,,Left Foot,,,,"[93.0, 58.9]",High Pass,,64.54425,Incomplete,,Goran Karanović,401542.0,,,,,Free Kick,1,From Free Kick,Ludovic Butelle,4547.0,Goalkeeper,6,Angers,145,"['a1da5bfa-f7a9-4861-ba44-fca3abb31df0', 'dade72a1-bd4c-4be6-91c4-00062e2b3a7b']",23,,,,,,,,,,,,,,,Angers,145,00:02:23.802,Pass,
,,,,,,,,,,,,,,,,1.85145,,,,,,,,,,,,dade72a1-bd4c-4be6-91c4-00062e2b3a7b,112,,"[27.1, 21.2]",3900569,2,,,,-1.7307094,,Other,,,,"[25.1, 8.8]",Low Pass,,12.560255,,,Jonathan Brison,7560.0,,,,,Recovery,1,Regular Play,Loïc Perrin,4263.0,Left Center Back,7,Saint-Étienne,135,"['d9045487-6b4a-4053-9585-866611dace30', 'd98cd919-d59b-4d59-9ae4-b48deeab0443']",27,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:27.491,Pass,
,,,,,,,,,,,,,,,,1.379843,,,,,,,,,,,,ecf0abf7-8a0d-4c36-b1a6-190ecbf06bd3,118,,"[26.4, 8.6]",3900569,2,True,,,2.1314833,,Left Foot,,,,"[15.6, 25.8]",Ground Pass,,20.309603,,,Loïc Perrin,4263.0,,,,,Free Kick,1,From Free Kick,Jonathan Brison,7560.0,Left Back,8,Saint-Étienne,135,['7c3afb54-5e5a-4985-bbb9-83982b24237c'],36,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:36.176,Pass,
,,,,,,,,,,,,,,,,0.562142,,,,,,,,,,,,3d004a13-da57-4599-a14b-b801c086f099,120,,"[13.4, 34.7]",3900569,2,True,,,1.200473,,Right Foot,,,,"[20.0, 51.7]",Ground Pass,,18.236227,,,Moustapha Bayal Sall,401468.0,,,,,,1,From Free Kick,Loïc Perrin,4263.0,Left Center Back,8,Saint-Étienne,135,['b32f244e-2bc6-44e4-866f-f47ee31d0068'],43,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:43.175,Pass,
,,,,,,,,,,,,,,,,1.181856,,,,,,,,,,,,eda66b44-894e-4c78-8ffc-e2b1e33e69af,123,,"[39.4, 56.5]",3900569,2,,,,-0.14324296,,Right Foot,,,,"[60.2, 53.5]",Ground Pass,,21.015232,,,Nolan Roux,3179.0,,,,,,1,From Free Kick,Moustapha Bayal Sall,401468.0,Right Center Back,8,Saint-Étienne,135,['c846a792-edda-468f-9f0b-269c96935adb'],49,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:49.289,Pass,
