50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.834263,,,,,,,,,,,,6f36f12c-e123-4026-a3bb-e70984f59eef,22,,,"[46.1, 8.3]",3829429,0,,,,,3.0023718,,Right Foot,,,"[30.4, 10.5]",,Ground Pass,,15.853391,,,,Ramy Bensebaini,3191.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Back,3,Montpellier,139,['d2d2856f-aca7-4072-b9fe-1ded21f3b3db'],14,,,,,,,,,,,,,,,,Montpellier,139,00:00:14.664,Pass,
,,,,,,,,,,,,,,,,,1.12194,,,,,,,,,,,,66a49ee5-030c-4055-9676-0810c9c8f300,25,,,"[30.2, 10.5]",3829429,0,,,,,-0.44550902,,Left Foot,,,"[48.0, 2.0]",,Ground Pass,,19.725365,,,,Daniel Congré,3011.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Center Back,3,Montpellier,139,['9f10dcef-fd4f-4287-a99f-1db03e93f35e'],17,,,,,,,,,,,,,,,,Montpellier,139,00:00:17.323,Pass,
,,,,,,,,,,,,,,,,,1.374614,,,,,,,,,,,,9ecddcf6-45fa-495a-915e-fc48f494bba2,28,,,"[48.0, 2.0]",3829429,0,,,,,2.901233,,Left Foot,,,"[27.6, 7.0]",,Ground Pass,,21.003809,,,,Ramy Bensebaini,3191.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Back,3,Montpellier,139,['f7768cde-3896-4f83-b7fb-e300c3b86dfb'],18,,,,,,,,,,,,,,,,Montpellier,139,00:00:18.580,Pass,
,,,,,,,,,,,,,,,,,3.278522,,,,,,,,,,,,718bc22a-84c1-4fb9-a020-905894219fa8,31,,,"[27.6, 7.0]",3829429,0,,,,,0.17590384,,Left Foot,,,"[87.8, 17.7]",,High Pass,,61.14352,,Incomplete,,Kévin Bérigaud,2980.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Center Back,3,Montpellier,139,"['44bd0233-669c-437d-9578-3e128c7773bf', 'dfe38903-e0f4-4237-a42c-648f45176496']",23,,,,,,,,,,,,,,,,Montpellier,139,00:00:23.248,Pass,
,,,,,,,,,,,,,,,,,2.267401,,,,,,,,,,,,031b74cb-ffe5-48e4-aaf7-3411af627ae3,35,,,"[22.3, 61.8]",3829429,0,,,,,-2.13488,,Right Foot,,,"[9.9, 42.2]",,Ground Pass,,23.193102,,,,Benoît Guy Robert Costil,3354.0,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Center Back,4,Rennes,134,['d4b0b562-1c12-4ce6-914a-47e47ed1c5e0'],27,,,,,,,,,,,,,,,,Rennes,134,00:00:27.638,Pass,
,,,,,,,,,,,,,,,,,0.910667,,,,,,,,,,,,9a9538db-ca51-4239-9dd3-e116aeba6800,38,,,"[10.6, 40.4]",3829429,0,,,,,-0.10516612,,Right Foot,,,"[28.6, 38.5]",,Ground Pass,,18.1,,,,Sylvain Armand,40699.0,,,,,,1,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,4,Rennes,134,['15d864ec-d050-4c96-b1c4-07289749f365'],30,,,,,,,,,,,,,,,,Rennes,134,00:00:30.171,Pass,
,,,,,,,,,,,,,,,,,1.819259,,,,,,,,,,,,511a844e-14e5-47d7-ba42-1818ef35e49e,41,,,"[28.6, 38.5]",3829429,0,,,,,2.0756576,,Left Foot,,,"[16.0, 61.3]",,Ground Pass,,26.049952,,,,Edson André Sitoe,3250.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,4,Rennes,134,['5f1d4bce-0dd2-4225-8cc8-ed2276940f9a'],31,,,,,,,,,,,,,,,,Rennes,134,00:00:31.919,Pass,
,,,,,,,,,,,,,,,,,0.903384,,,,,,,,,,,,67bb1f34-db43-4b17-bf11-28cf75cb5618,45,,,"[15.8, 58.7]",3829429,0,,,,,0.98930407,,Right Foot,,,"[27.5, 76.5]",,Ground Pass,,21.30094,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Center Back,4,Rennes,134,['d29be8da-449c-47ad-8752-44cce8995026'],37,,,,,,,,,,,,,,,,Rennes,134,00:00:37.689,Pass,
,,,,,,,,,,,,,,,,,2.187142,,,,,,,,,,,,c0760218-a1ff-446f-a973-4fba21ebcb48,49,,,"[27.1, 77.6]",3829429,0,,,,,-2.2768633,,Right Foot,,,"[5.1, 51.8]",,Ground Pass,,33.90634,,,,Benoît Guy Robert Costil,3354.0,,,,,,1,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,4,Rennes,134,['89a3e785-bf76-4c50-8e02-119b7db7de91'],43,,,,,,,,,,,,,,,,Rennes,134,00:00:43.576,Pass,
,,,,,,,,,,,,,,,,,4.604255,,,,,,,,,,,,b75b0d06-97ff-4ed4-b2a9-9414ff02c8d9,52,,,"[5.1, 51.8]",3829429,0,,,,,0.13104047,,Right Foot,,,"[65.8, 59.8]",,High Pass,,61.224915,,Incomplete,,Benjamin André,2990.0,,,,,,1,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,4,Rennes,134,"['3870ccfa-13f7-4487-93ab-c145d73a4e67', '7c9b251a-dd60-4a48-84b9-0b676be30828']",46,,,,,,,,,,,,,,,,Rennes,134,00:00:46.109,Pass,
,,,,,,,,,,,,,,,,,0.915518,,,,,,,,,,,,7c9b251a-dd60-4a48-84b9-0b676be30828,54,,,"[54.3, 20.3]",3829429,0,,,,True,0.37170896,,,,,"[66.1, 24.9]",,Low Pass,,12.664912,,Incomplete,,Bryan Dabo,3421.0,,,,,Recovery,1,Regular Play,Daniel Congré,3011.0,Left Back,4,Rennes,134,"['174b4470-c9fb-4c5d-abc4-b5268912f388', '7b33654c-bc5c-4a81-b776-80e3dfc99650', '9ba46399-8a5a-405c-bd87-6ff356a778f9', 'b75b0d06-97ff-4ed4-b2a9-9414ff02c8d9']",50,,,,,,,,,,,,,,,,Montpellier,139,00:00:50.713,Pass,True
,,,,,,,,,,,,,,,,,0.735221,,,,,,,,,,,,6ba74a0f-040d-442c-83d8-e6362e8481de,60,,,"[65.6, 24.9]",3829429,0,,,,,2.9878852,,Left Foot,,,"[58.5, 26.0]",,Ground Pass,,7.184706,,,,Jonas Martin,2950.0,,,,,Recovery,1,Regular Play,Bryan Dabo,3421.0,Center Attacking Midfield,5,Montpellier,139,['d0096eed-83b8-40f3-82d9-61868f1dc135'],52,,,,,,,,,,,,,,,,Montpellier,139,00:00:52.637,Pass,
,,,,,,,,,,,,,,,,,0.617112,,,,,,,,,,,,7f50b595-f149-447b-b0f1-5eef72d9a7f5,63,,,"[58.5, 26.0]",3829429,0,,,,,1.3656318,,Right Foot,,,"[62.1, 43.3]",,Ground Pass,,17.670597,,,,Souleymane Camara,3679.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,5,Montpellier,139,['cd5eeb65-c21c-4e49-96e3-0b0db6b9f64e'],54,,,,,,,,,,,,,,,,Montpellier,139,00:00:54.332,Pass,
,,,,,,,,,,,,,,,,,0.65187,,,,,,,,,,,,4950c89b-21cc-4231-a299-fb0e12621827,66,,,"[62.1, 43.3]",3829429,0,,,,,-2.3276308,,Right Foot,,,"[58.7, 39.7]",,Ground Pass,,4.9517674,,,,Paul Lasne,3682.0,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Wing,5,Montpellier,139,['ca9bad97-710a-42a6-a9e8-05b04ef07ba2'],55,,,,,,,,,,,,,,,,Montpellier,139,00:00:55.341,Pass,
,,,,,,,,,,,,,,,,,2.175666,,,,,,,,,,,,28c83d28-52a8-4339-8da1-64e3b362263a,70,,,"[54.3, 40.3]",3829429,0,,,,,1.5912017,,Right Foot,,,"[53.9, 59.9]",,Ground Pass,,19.604082,,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Paul Lasne,3682.0,Right Defensive Midfield,5,Montpellier,139,"['e1b511c5-72a1-456e-b94f-abc5a3ac4c62', 'eef23db6-52eb-4160-a4e3-a9e68e3f4337']",57,,,,,,,,,,,,,,,,Montpellier,139,00:00:57.207,Pass,True
,,,,,,,,,,,,,,,,,1.12105,,,,,,,,,,,,46e6f508-2a9f-4bcf-9800-e1ef6634bd41,74,,,"[56.5, 61.4]",3829429,1,,,,,-1.5707964,,Right Foot,,,"[56.5, 47.9]",,Ground Pass,,13.5,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Back,5,Montpellier,139,['49814af6-a51e-4a00-9649-f6ac31eca3db'],2,,,,,,,,,,,,,,,,Montpellier,139,00:01:02.752,Pass,
,,,,,,,,,,,,,,,,,0.681934,,,,,,,,,,,,36c0e7e7-f6f3-4ee1-8bcd-44656166152a,77,,,"[56.5, 47.9]",3829429,1,,,,,2.2618806,,Right Foot,,,"[49.8, 56.0]",,Ground Pass,,10.511898,,,,Paul Lasne,3682.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,5,Montpellier,139,['eff65d0b-b952-4cf9-849f-fa15d318d9a0'],4,,,,,,,,,,,,,,,,Montpellier,139,00:01:04.698,Pass,
,,,,,,,,,,,,,,,,,0.845428,,,,,,,,,,,,83d46602-f737-4924-87c6-8184a98daf5b,80,,,"[49.8, 56.0]",3829429,1,,,,,1.400811,,Right Foot,,,"[52.1, 69.4]",,Ground Pass,,13.595955,,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Paul Lasne,3682.0,Right Defensive Midfield,5,Montpellier,139,['e8894c89-1ce8-4850-b90a-c2e24fd1204f'],7,,,,,,,,,,,,,,,,Montpellier,139,00:01:07.740,Pass,
,,,,,,,,,,,,,,,,,2.294048,,,,,,,,,,,,bfead9ed-2d05-48d6-98fb-530a354539d0,82,,,"[52.1, 69.4]",3829429,1,,,,,-2.4144619,,Right Foot,,,"[26.7, 46.8]",,Ground Pass,,33.998825,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Back,5,Montpellier,139,['f76f3a23-9a28-41e5-9cbb-4f672886b4c2'],8,,,,,,,,,,,,,,,,Montpellier,139,00:01:08.586,Pass,
,,,,,,,,,,,,,,,,,1.860411,,,,,,,,,,,,12d8ccd1-a8d6-4174-b3e6-0e936b232725,84,,,"[28.9, 46.8]",3829429,1,,,,,-1.4438236,,Right Foot,,,"[31.9, 23.3]",,Ground Pass,,23.690716,,,,Ramy Bensebaini,3191.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,5,Montpellier,139,['50fce391-55a6-48ca-8785-62135ee9b207'],10,,,,,,,,,,,,,,,,Montpellier,139,00:01:10.880,Pass,
,,,,,,,,,,,,,,,,,0.881236,,,,,,,,,,,,e3dc206f-0e54-491d-8968-778370fe04ee,87,,,"[44.3, 19.9]",3829429,1,,,,,-1.0844253,,Left Foot,,,"[53.5, 2.5]",,Ground Pass,,19.68248,,,,Daniel Congré,3011.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Center Back,5,Montpellier,139,['55b2ca5f-2ced-42df-996c-d0933f58e9bb'],17,,,,,,,,,,,,,,,,Montpellier,139,00:01:17.620,Pass,
,,,,,,,,,,,,,,,,,1.344573,,,,,,,,,,,,02d5fa1b-db16-466f-84db-c7f1cd3ff96b,89,,,"[53.5, 2.5]",3829429,1,,,,,0.035383455,,Right Foot,,,"[64.8, 2.9]",,Ground Pass,,11.307077,,,,Bryan Dabo,3421.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Back,5,Montpellier,139,['33b91143-8d5f-49c2-b10d-8abe8bc0dbcf'],18,,,,,,,,,,,,,,,,Montpellier,139,00:01:18.501,Pass,
,,,,,,,,,,,,,,,,,0.878332,,,,,,,,,,,,f4fc285f-82ed-4ce3-8a94-eac72ec17774,98,,,"[63.9, 23.3]",3829429,1,,,,,0.58052146,,Right Foot,,,"[73.2, 29.4]",,Ground Pass,,11.12205,,,,Bryan Dabo,3421.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Back,5,Montpellier,139,['5ee516ce-9d8d-4864-9ad7-25293df48da0'],24,,,,,,,,,,,,,,,,Montpellier,139,00:01:24.276,Pass,
,,,,,,,,,,,,,,,,,1.777804,,,,,,,,,,,,7454c4f7-4f95-47cf-9a74-a50c363b4c03,101,,,"[72.1, 38.6]",3829429,1,,,,,1.210131,,Right Foot,,,"[83.0, 67.5]",,Ground Pass,,30.887215,,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Bryan Dabo,3421.0,Center Attacking Midfield,5,Montpellier,139,['d2135330-ff68-4577-a1f8-44542d243f40'],28,,,,,,,,,,,,,,,,Montpellier,139,00:01:28.114,Pass,
,,,,,,,,,,,,,,,,,0.581545,,,,,,,,,,,,26812751-0464-4fb9-8c3c-1de732cf0da7,104,,,"[83.0, 67.5]",3829429,1,,,,,-1.1801893,,Right Foot,,,"[86.5, 59.0]",,Ground Pass,,9.192389,,,,Souleymane Camara,3679.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Back,5,Montpellier,139,['d48a6d4a-c5ec-4a98-b491-d11bd49454a8'],30,,,,,,,,,,,,,,,,Montpellier,139,00:01:30.206,Pass,
,,,,,,,,,,,,,,,,,2.568058,,,,,,,,,,,,98499a85-b69e-42dc-884b-4a40f4e4cc6b,107,,,"[86.5, 59.0]",3829429,1,,,,,1.7782925,,Left Foot,,,"[82.1, 79.9]",,Ground Pass,,21.358137,,Out,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Wing,5,Montpellier,139,['d53b5767-b689-45ef-9d53-7fb82f2f5a61'],30,,,,,,,,,,,,,,,,Montpellier,139,00:01:30.994,Pass,
,,,,,,,,,,,,,,,,,0.848463,,,,,,,,,,,,f80635e2-a67d-409c-854f-c62b0db1ee9f,109,,,"[39.7, 0.1]",3829429,1,,,,,1.2786981,,,,,"[44.0, 14.4]",,Low Pass,,14.932515,,,,Yacouba Sylla,29714.0,,,,,Throw-in,1,From Throw In,Ludovic Baal,2985.0,Left Wing Back,6,Rennes,134,['dd394f41-fb91-4c4d-b4ed-0403422512cd'],40,,,,,,,,,,,,,,,,Rennes,134,00:01:40.353,Pass,
,,,,,,,,,,,,,,,,,0.674658,,,,,,,,,,,,aa1496ee-9ee6-4fff-9417-c252487a2631,112,,,"[43.6, 14.4]",3829429,1,,,,,-1.9873773,,Right Foot,,,"[38.6, 3.1]",,Low Pass,,12.356779,,,,Ludovic Baal,2985.0,,,,,,1,From Throw In,Yacouba Sylla,29714.0,Left Defensive Midfield,6,Rennes,134,['402fc366-7fa2-48e5-9b93-554fc21f41c3'],41,,,,,,,,,,,,,,,,Rennes,134,00:01:41.409,Pass,
,,,,,,,,,,,,,,,,,1.615194,,,,,,,,,,,,b6c393f9-41c2-4db4-a144-835929364c9e,115,,,"[38.6, 3.1]",3829429,1,,,,,0.34302393,,Left Foot,,,"[66.6, 13.1]",,High Pass,,29.732138,,,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Throw In,Ludovic Baal,2985.0,Left Wing Back,6,Rennes,134,['14680cbe-7bc6-4b61-82f3-2df68322b54b'],43,,,,,,,,,,,,,,,,Rennes,134,00:01:43.238,Pass,
,,,,,,,,,,,,,,,,,0.454667,,,,,,,,,,,,5b256466-7621-424d-9e0e-b6bd1732257d,118,,,"[66.0, 12.6]",3829429,1,,,,True,3.041924,,,,,"[59.0, 13.3]",,Low Pass,,7.034913,,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,1,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,6,Rennes,134,"['2ca3087c-126f-4353-9265-f5ff3eba6599', 'badba420-b4e2-4184-9e91-344a8e5f5243']",44,,,,,,,,,,,,,,,,Rennes,134,00:01:44.853,Pass,True
,,,,,,,,,,,,,,,,,3.463447,,,,,,,,,,,,9f0b59e2-ce11-4906-967f-48449fc5a531,121,,,"[59.0, 13.3]",3829429,1,,,,,-0.36529148,,Left Foot,,,"[87.5, 2.4]",,High Pass,,30.513275,,,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Left Wing,6,Rennes,134,['7308992c-ed78-4283-b619-37e876a4e24f'],45,,,,,,,,,,,,,,,,Rennes,134,00:01:45.435,Pass,
,,,,,,,,,,,,,,,,,0.330745,,,,,,,,,,,,9295b9f0-4ecd-40ba-808f-161908f8a603,127,,,"[94.5, 0.1]",3829429,2,,True,,,0.6724785,,,,,"[105.3, 8.7]",,Low Pass,,13.805796,,,,Yacouba Sylla,29714.0,,,,,Throw-in,1,From Throw In,Ludovic Baal,2985.0,Left Wing Back,7,Rennes,134,['136f76b4-6e48-41eb-9395-5e7b3ebbe829'],2,,,,,,,,,,,,,,,,Rennes,134,00:02:02.461,Pass,
,,,,,,,,,,,,,,,,,0.728677,,,,,,,,,,,,a0c05ee3-ecb7-46b3-afec-185c2bbe0329,129,,,"[105.3, 8.7]",3829429,2,,True,,,-1.735945,,Right Foot,,,"[104.5, 3.9]",,Ground Pass,,4.86621,,,,Ludovic Baal,2985.0,,,,,,1,From Throw In,Yacouba Sylla,29714.0,Left Defensive Midfield,7,Rennes,134,['934b1238-16e3-4e65-8b56-c6051a4d6d87'],2,,,,,,,,,,,,,,,,Rennes,134,00:02:02.791,Pass,
