50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.367591,,,,,,,,,,,,,,a408eac5-c8d7-4c0a-993d-494cab52ec44,3032,,"[27.0, 51.1]",3901155,80,,,,-1.359703,,Right Foot,,,,"[36.0, 9.1]",,Ground Pass,,42.953465,,,,,Jérôme Roussillon,3676.0,,True,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,,Right Center Back,172,Montpellier,139,['cb11931e-d09a-41fc-b988-8658d6689fe6'],51,,,,,,,,,,,,,,,,,Montpellier,139,00:35:51.942,Pass,
,,,,,,,,,,,,,,,,1.17493,,,,,,,,,,,,,,2d52ad82-bd55-43a5-9b9a-58aecab39f87,3034,,"[35.8, 9.0]",3901155,80,,,,1.7547398,,Left Foot,,,,"[34.2, 17.6]",,Ground Pass,,8.747571,,,,,Ryad Boudebouz,6661.0,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,,Left Back,172,Montpellier,139,['11f04b53-78c1-4fd0-8a45-15eba3fb2301'],54,,,,,,,,,,,,,,,,,Montpellier,139,00:35:54.310,Pass,
,,,,,,,,,,,,,,,,1.314228,,,,,,,,,,,,,,2cf128c6-9db4-415e-8ea4-4a3b20de0ff7,3037,,"[39.1, 17.8]",3901155,80,,,,-1.070861,,Right Foot,,,,"[45.6, 5.9]",,Ground Pass,,13.559499,,,,,Jérôme Roussillon,3676.0,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,172,Montpellier,139,['6250e10d-01c5-4351-b25f-dd2ac74ffc8c'],57,,,,,,,,,,,,,,,,,Montpellier,139,00:35:57.192,Pass,
,,,,,,,,,,,,,,,,1.044062,,,,,,,,,,,,,,1cd47e6c-7ea2-4cbf-8dac-70781e2de2db,3039,,"[45.6, 5.9]",3901155,80,,,,2.3228736,,Left Foot,,,,"[39.8, 12.1]",,Ground Pass,,8.489994,,,,,Ryad Boudebouz,6661.0,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,,Left Back,172,Montpellier,139,['fdc196fc-59b6-44c8-9fa9-97a76645165e'],58,,,,,,,,,,,,,,,,,Montpellier,139,00:35:58.506,Pass,
,,,,,,,,,,,,,,,,1.219052,,,,,,,,,,,,,,09d54fbb-7230-4bd0-a989-34d7b25b658c,3042,,"[39.8, 12.1]",3901155,81,,,,1.428061,,Left Foot,,,,"[42.2, 28.8]",,Ground Pass,,16.871574,,,,,Jonas Martin,2950.0,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,172,Montpellier,139,['41bed95e-e95d-45a1-95a9-422b307db64e'],0,,,,,,,,,,,,,,,,,Montpellier,139,00:36:00.761,Pass,
,,,,,,,,,,,,,,,,2.688388,,,,,,,,,,,,,,45ec3f35-3a6b-42de-8d59-955d60f70ab1,3045,,"[41.9, 29.5]",3901155,81,,,,1.2490457,,Right Foot,,,,"[55.7, 70.9]",,Ground Pass,,43.63943,,,,,William Jean Rémy,4669.0,,True,,,,2,Regular Play,Jonas Martin,2950.0,,Left Defensive Midfield,172,Montpellier,139,['f35e1708-d627-452a-85d8-560858886d18'],3,,,,,,,,,,,,,,,,,Montpellier,139,00:36:03.380,Pass,
,,,,,,,,,,,,,,,,1.261754,,,,,,,,,,,,,,534a661e-256f-4478-925c-87e0ecff1688,3048,,"[75.2, 74.9]",3901155,81,,,,-2.1608565,,Right Foot,,,,"[67.7, 63.7]",,Ground Pass,,13.479243,,,,,Ellyes Joris Skhiri,3767.0,,,,,,2,Regular Play,William Jean Rémy,4669.0,,Right Back,172,Montpellier,139,['293b934f-d20b-49f9-8d1b-91fc210b4898'],8,,,,,,,,,,,,,,,,,Montpellier,139,00:36:08.650,Pass,
,,,,,,,,,,,,,,,,1.383268,,,,,,,,,,,,,,678df08c-2e19-403f-bda2-1bce39ed0a1f,3051,,"[72.2, 63.4]",3901155,81,,,,-2.3157542,,Right Foot,,,,"[63.9, 54.4]",,Ground Pass,,12.242957,,,,,Jonas Martin,2950.0,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,,Right Defensive Midfield,172,Montpellier,139,['875fdcd0-3bea-4421-9593-40576b6b2723'],11,,,,,,,,,,,,,,,,,Montpellier,139,00:36:11.376,Pass,
,,,,,,,,,,,,,,,,1.148455,,,,,,,,,,,,,,a9aafe94-1336-453d-90cf-8970a64f92ce,3053,,"[63.2, 54.2]",3901155,81,,,,1.3139699,,Right Foot,,,,"[65.8, 64.1]",,Ground Pass,,10.235722,,,,,Ellyes Joris Skhiri,3767.0,,,,,,2,Regular Play,Jonas Martin,2950.0,,Left Defensive Midfield,172,Montpellier,139,['16b7c9a7-8368-49aa-8d83-d6d945f7e359'],12,,,,,,,,,,,,,,,,,Montpellier,139,00:36:12.759,Pass,
,,,,,,,,,,,,,,,,0.8149,,,,,,,,,,,,,,d6edf754-ed8f-4359-97d9-91ebc39056b7,3056,,"[65.8, 64.1]",3901155,81,,,,-1.8481317,,Right Foot,,,,"[61.9, 50.4]",,Ground Pass,,14.244297,,,,,Jonas Martin,2950.0,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,,Right Defensive Midfield,172,Montpellier,139,['6398c3fb-ebb2-4ab8-8c8f-888b267fe952'],14,,,,,,,,,,,,,,,,,Montpellier,139,00:36:14.558,Pass,
,,,,,,,,,,,,,,,,1.054365,,,,,,,,,,,,,,6bb222a1-8d7b-4714-a3ce-e8c782472994,3060,,"[57.6, 45.6]",3901155,81,,,,-2.2154994,,Left Foot,,,,"[47.6, 32.3]",,Ground Pass,,16.640013,,,,,Daniel Congré,3011.0,,,,,,2,Regular Play,Jonas Martin,2950.0,,Left Defensive Midfield,172,Montpellier,139,['8019233b-46ad-44ae-89e3-ecb812318a72'],17,,,,,,,,,,,,,,,,,Montpellier,139,00:36:17.213,Pass,
,,,,,,,,,,,,,,,,0.982935,,,,,,,,,,,,,,18d9ca69-8911-4e4a-8f61-6c7c9fb8702d,3062,,"[47.6, 32.3]",3901155,81,,,,-0.75032485,,Left Foot,,,,"[53.5, 26.8]",,Ground Pass,,8.065978,,,,,Ryad Boudebouz,6661.0,,,,,,2,Regular Play,Daniel Congré,3011.0,,Left Center Back,172,Montpellier,139,['06b5b03a-1cca-4456-8594-a0dd654f2bba'],18,,,,,,,,,,,,,,,,,Montpellier,139,00:36:18.267,Pass,
,,,,,,,,,,,,,,,,2.043438,,,,,,,,,,,,,,1b7ac9a3-7f4c-48fb-815d-bddc179f221b,3065,,"[54.2, 26.6]",3901155,81,,,,-0.77913517,,Left Foot,,,,"[78.3, 2.8]",,Ground Pass,,33.87108,,,,,Jérôme Roussillon,3676.0,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,172,Montpellier,139,['d5772eab-cdc1-42fd-8057-8a40e3c382ba'],20,,,,,,,,,,,,,,,,,Montpellier,139,00:36:20.676,Pass,
,,,,,,,,,,,,,,,,1.056796,,,,,,,,,,,,,,6ce9d61e-244f-4e10-85de-8bdf3b9031f8,3068,,"[87.3, 1.4]",3901155,81,,,,1.4300019,,Left Foot,,,,"[89.1, 14.1]",,Ground Pass,,12.826925,True,,Incomplete,,Kévin Bérigaud,2980.0,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,,Left Back,172,Montpellier,139,"['00f44378-8b1f-4186-b45d-88d9852e0e2b', '0b5f7ac7-9bb9-4648-bfab-243eff4c9624']",23,,,,,,,,,,,,,,,,,Montpellier,139,00:36:23.852,Pass,
,,,,,,,,,,,,,,,,1.116053,,,,,,,,,,,,,,4cec5b96-1934-4eee-900f-74eb4d624649,3073,,"[32.8, 74.4]",3901155,81,,,,-1.4056476,,Left Foot,,,,"[35.4, 58.8]",,Ground Pass,,15.815183,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,,Right Center Back,173,Lille,143,['e1d03347-2349-4aca-94c8-b2277c9bd8fe'],29,,,,,,,,,,,,,,,,,Lille,143,00:36:29.924,Pass,
,,,,,,,,,,,,,,,,2.464173,,,,,,,,,,,,,,cd5d9aa0-93f4-4249-8d9b-5a269745e9b5,3076,,"[41.6, 53.0]",3901155,81,,,,-1.3966523,,Right Foot,,,,"[47.3, 20.6]",,Ground Pass,,32.897568,,,,,Djibril Sidibé,3446.0,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,173,Lille,143,['e7815f79-a157-476a-8857-b3353c97dfb6'],34,,,,,,,,,,,,,,,,,Lille,143,00:36:34.734,Pass,
,,,,,,,,,,,,,,,,1.255015,,,,,,,,,,,,,,9d4863f6-f2ee-4c01-b2d9-cc4db5220252,3084,,"[75.5, 23.7]",3901155,81,,,,1.7156088,,Left Foot,,,,"[73.4, 38.1]",,Ground Pass,,14.55232,,,,,Mounir Obbadi,40697.0,,,,,,2,Regular Play,Djibril Sidibé,3446.0,,Left Back,173,Lille,143,"['16c0ed21-b162-415c-8ff5-b2a8388a11e9', '3569cd3e-7331-4f1d-9a62-1d8a35a3e167']",42,,,,,,,,,,,,,,,,,Lille,143,00:36:42.038,Pass,True
,,,,,,,,,,,,,,,,1.833587,,,,,,,,,,,,,,f86391f4-6f11-4cbe-80cc-87aefc56cf04,3087,,"[75.3, 42.4]",3901155,81,,,,1.0040671,,Right Foot,,,,"[93.5, 71.0]",,Low Pass,,33.899853,,,,,Morgan Amalfitano,3425.0,,,,,,2,Regular Play,Mounir Obbadi,40697.0,,Left Defensive Midfield,173,Lille,143,['23888675-daab-4761-86f7-0b9bfa73ce43'],44,,,,,,,,,,,,,,,,,Lille,143,00:36:44.293,Pass,
,,,,,,,,,,,,,,,,2.948414,,,,,,,,,,,,,,558dd628-3d95-4c78-a760-94306bfe5856,3090,,"[98.3, 71.1]",3901155,81,,,,-1.2963477,,Right Foot,True,,,"[112.8, 19.6]",,High Pass,,53.502335,,,,,Marcos Paulo Mesquita Lopes,3218.0,,True,,,,2,Regular Play,Morgan Amalfitano,3425.0,,Right Midfield,173,Lille,143,['f4e330b7-cf8e-4edd-80fc-e2e9e353634d'],48,,,,,,,,,,,,,,,,,Lille,143,00:36:48.029,Pass,
,,,,,,,,,,,,,,,,1.683659,,,,,,,,,,,,,,46625186-43ce-40f2-9291-1c7f457b6145,3093,,"[116.1, 16.5]",3901155,81,,,,2.0187385,,Left Foot,,True,,"[112.4, 24.2]",,Ground Pass,,8.542833,,,Incomplete,,Djibril Sidibé,3446.0,,,,,,2,Regular Play,Marcos Paulo Mesquita Lopes,3218.0,,Left Midfield,173,Lille,143,"['44c6cfa3-a976-422e-9341-19aee2c7718d', 'ec01be06-4479-4da7-bdbb-a53e1351462f']",53,,,,,,,,,,,,,,,,,Lille,143,00:36:53.585,Pass,
,,,,,,,,,,,,,,,,2.207942,,,,,,,,,,,,,,ec01be06-4479-4da7-bdbb-a53e1351462f,3096,,"[7.7, 55.9]",3901155,81,,,,1.4337301,,Right Foot,,,,"[9.7, 70.4]",,Low Pass,,14.637281,,,Incomplete,,William Jean Rémy,4669.0,,,,,Recovery,2,Regular Play,Ellyes Joris Skhiri,3767.0,,Right Defensive Midfield,173,Lille,143,"['31aa2f6e-ac0f-43bc-8527-b4fbed8c1e3e', '46625186-43ce-40f2-9291-1c7f457b6145', '6b7407fb-dffa-4124-a89d-054eeda089d9', 'b183ab87-847e-4674-972b-34de2fdd22a2']",55,,,,,,,,,,,,,,,,,Montpellier,139,00:36:55.268,Pass,True
,,,,,,,,,,,,,,,,0.771029,,,,,,,,,,,,,,da130127-6b91-4eee-969b-d860990d776b,3099,,"[111.6, 0.1]",3901155,82,,,,1.4860938,,,,,,"[112.5, 10.7]",,Low Pass,,10.638139,,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,Throw-in,2,From Throw In,Djibril Sidibé,3446.0,,Left Back,174,Lille,143,['9489394c-38f1-4ace-8ca0-f490ba0f36b6'],10,,,,,,,,,,,,,,,,,Lille,143,00:37:10.305,Pass,
,,,,,,,,,,,,,,,,0.819833,,,,,,,,,,,,,,e5440b91-4a01-47ed-bb7a-74a668916e45,3103,,"[112.5, 10.7]",3901155,82,,,,-2.001489,,Left Foot,,,,"[109.1, 3.3]",,Ground Pass,,8.143709,,,,,Djibril Sidibé,3446.0,,,,,,2,From Throw In,Marcos Paulo Mesquita Lopes,3218.0,,Left Midfield,174,Lille,143,"['0af328ba-91be-40dd-a909-15e22aca962e', '2ceb6309-7a3a-4937-bdff-c462cb89ca7e']",11,,,,,,,,,,,,,,,,,Lille,143,00:37:11.116,Pass,True
,,,,,,,,,,,,,,,,1.062776,,,,,,,,,,,,,,fb2f0add-f8e3-486b-899a-f1c4ce3c6545,3106,,"[108.0, 4.2]",3901155,82,,,,2.5223892,,Right Foot,,,,"[89.9, 17.1]",,Ground Pass,,22.22656,,,,,Mounir Obbadi,40697.0,,,,,,2,From Throw In,Djibril Sidibé,3446.0,,Left Back,174,Lille,143,['6295ed01-3704-4a88-b48f-132b943e7588'],13,,,,,,,,,,,,,,,,,Lille,143,00:37:13.595,Pass,
,,,,,,,,,,,,,,,,1.473109,,,,,,,,,,,,,,dc437ff7-492d-450f-b977-c992893dd6c2,3109,,"[86.5, 20.4]",3901155,82,,,,2.0270777,,Right Foot,,,,"[75.8, 42.2]",,Ground Pass,,24.284357,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,2,From Throw In,Mounir Obbadi,40697.0,,Left Defensive Midfield,174,Lille,143,['44e9ba38-eb6d-4475-869a-8335b3f56c4e'],16,,,,,,,,,,,,,,,,,Lille,143,00:37:16.492,Pass,
,,,,,,,,,,,,,,,,1.04385,,,,,,,,,,,,,,611e822c-4ac7-4b0f-8805-5e7696cf8b8a,3112,,"[73.1, 46.1]",3901155,82,,,,0.5173933,,Right Foot,,,,"[85.4, 53.1]",,Ground Pass,,14.152385,,,,,Morgan Amalfitano,3425.0,,,,,,2,From Throw In,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,174,Lille,143,['fac35c6c-76f3-4cce-a82b-c89b819dd2a0'],19,,,,,,,,,,,,,,,,,Lille,143,00:37:19.536,Pass,
,,,,,,,,,,,,,,,,2.863876,,,,,,,,,,,,,,f8f5651e-b663-4e2b-b612-3c0c756ee2be,3115,,"[74.5, 49.1]",3901155,82,,,,-1.0658877,,Left Foot,,,,"[98.1, 6.4]",,High Pass,,48.787807,,,,,Djibril Sidibé,3446.0,,True,,,,2,From Throw In,Morgan Amalfitano,3425.0,,Right Midfield,174,Lille,143,['efd58c59-f061-498a-b6c4-b2a779f77e7e'],23,,,,,,,,,,,,,,,,,Lille,143,00:37:23.536,Pass,
,,,,,,,,,,,,,,,,2.78055,,,,,,,,,,,,,,7958c192-5040-4625-8424-a49eea660e45,3118,,"[100.5, 6.2]",3901155,82,,,,2.0037787,,Right Foot,,,,"[85.2, 39.3]",,Ground Pass,,36.465054,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,2,From Throw In,Djibril Sidibé,3446.0,,Left Back,174,Lille,143,['7bb68979-ffe3-4258-bd67-326dd88f0a58'],30,,,,,,,,,,,,,,,,,Lille,143,00:37:30.069,Pass,
,,,,,,,,,,,,,,,,1.606896,,,,,,,,,,,,,,8bbafffe-7dd8-4a3e-9a42-d6d4434cb5de,3124,,"[85.6, 34.3]",3901155,83,,,,0.38576552,,Left Foot,,,,"[108.5, 43.6]",,High Pass,,24.71639,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Marcos Paulo Mesquita Lopes,3218.0,,Left Midfield,175,Lille,143,['24341648-e328-4202-9451-a2cc05fa0403'],23,,,,,,,,,,,,,,,,,Lille,143,00:38:23.095,Pass,
,,,,,,,,,,,,,,,,0.12915,,,,,,,,,,,,,,b0410662-12da-4f0d-8338-8183abc6b32f,3132,,"[115.7, 73.4]",3901155,83,,,,-2.634494,,Right Foot,,,,"[113.9, 72.4]",,Low Pass,,2.0591261,,,Incomplete,,Sébastien Corchia,6716.0,,,,,,2,From Free Kick,Bakary Adama Soumaoro,3677.0,,Left Center Back,175,Lille,143,"['281bd4e9-c5e8-4903-b4f2-5a7d1f6964bc', '9640692f-82f1-48c7-928e-a89ad0f38c80']",35,,,,,,,,,,,,,,,,,Lille,143,00:38:35.985,Pass,
,,,,,,,,,,,,,,,,2.286069,,,,,,,,,,,,,,31d49ed7-6e45-4421-81ae-7e02336d7749,3135,,"[120.0, 80.0]",3901155,84,,,,-1.5981004,,Left Foot,,,,"[118.7, 32.4]",,High Pass,True,47.61775,,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,True,Inswinging,,Corner,2,From Corner,Marcos Paulo Mesquita Lopes,3218.0,,Left Midfield,176,Lille,143,"['2b11b957-2b28-4a24-bc01-f81cadf81258', 'caaaa561-68bb-44d5-b0ce-0e045b15e2db']",0,,,,,,,,,,,,,,,,,Lille,143,00:39:00.137,Pass,
,,,,,,,,,,,,,,,,1.876713,,,,,,,,,,,,,,311179c7-a796-4808-b5a5-ba4463457c56,3139,,"[120.0, 0.1]",3901155,84,,,,1.6992713,,Right Foot,,,,"[114.6, 41.9]",,High Pass,True,42.14736,,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,True,Inswinging,,Corner,2,From Corner,Djibril Sidibé,3446.0,,Left Back,177,Lille,143,"['4663fdfe-1ce5-4049-92b7-9ea11e888621', '696f34d8-6ef9-4fbc-bacb-bdfc5dbb7014']",21,,,,,,,,,,,,,,,,,Lille,143,00:39:21.233,Pass,
,,,,,,,,,,,,,,,,1.858521,,,,,,,,,,,,,,6190c738-9f1a-4ad5-b9f7-a5e753ba5cac,3142,,"[90.2, 36.6]",3901155,84,,,,1.3272104,,Right Foot,,,,"[94.4, 53.5]",,Low Pass,,17.414074,,,Incomplete,,Marcos Paulo Mesquita Lopes,3218.0,,,,,Recovery,2,From Corner,Mounir Obbadi,40697.0,,Left Defensive Midfield,177,Lille,143,"['389303f9-78fe-4348-9422-b72e5bd414bb', 'e56d1496-49d9-4a9f-9b1d-a342cc6b223d']",25,,,,,,,,,,,,,,,,,Lille,143,00:39:25.334,Pass,
,,,,,,,,,,,,,,,,2.183953,,,,,,,,,,,,,,e2589645-4379-4d1f-a9a4-dbe1979a87bd,3147,,"[38.8, 30.9]",3901155,84,,,,0.82444084,,Left Foot,,,,"[63.4, 57.5]",,Ground Pass,,36.23148,,,,,Ryad Boudebouz,6661.0,,,,,,2,From Corner,Ellyes Joris Skhiri,3767.0,,Right Defensive Midfield,177,Lille,143,['0a0ab282-15cf-4aa7-b49c-a0c2f2a90892'],28,,,,,,,,,,,,,,,,,Montpellier,139,00:39:28.967,Pass,
,,,,,,,,,,,,,,,,1.492355,,,,,,,,,,,,,,4457e311-2169-46ca-ac7c-7909f15d80bb,3155,,"[37.8, 45.1]",3901155,84,,,,0.7890611,,Right Foot,,,,"[51.4, 58.8]",,Ground Pass,,19.304144,,,,,Morgan Amalfitano,3425.0,,,,,,2,From Corner,Mounir Obbadi,40697.0,,Left Defensive Midfield,177,Lille,143,['3f354d2f-f4db-4f6e-91ac-911dd8b41bec'],37,,,,,,,,,,,,,,,,,Lille,143,00:39:37.113,Pass,
,,,,,,,,,,,,,,,,0.962242,,,,,,,,,,,,,,22873e26-0bc4-4cd6-80a9-361ff2bc7051,3159,,"[52.4, 54.4]",3901155,84,,,,-2.363091,,Right Foot,,,,"[45.1, 47.2]",,Ground Pass,,10.253292,,,,,Mounir Obbadi,40697.0,,,,,,2,From Corner,Morgan Amalfitano,3425.0,,Right Midfield,177,Lille,143,"['82fe37aa-b0c8-453c-9d23-50d759aedc2a', 'd4278067-4941-497a-bdbd-f32b974bc621']",39,,,,,,,,,,,,,,,,,Lille,143,00:39:39.516,Pass,True
,,,,,,,,,,,,,,,,1.404024,,,,,,,,,,,,,,4e5afb93-71ab-4ad1-9746-635ade708a66,3162,,"[46.2, 47.0]",3901155,84,,,,-1.7033478,,Right Foot,,,,"[44.0, 30.5]",,Ground Pass,,16.64602,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,2,From Corner,Mounir Obbadi,40697.0,,Left Defensive Midfield,177,Lille,143,['71054125-220b-4fb1-9954-d567885a5277'],42,,,,,,,,,,,,,,,,,Lille,143,00:39:42.621,Pass,
,,,,,,,,,,,,,,,,2.220997,,,,,,,,,,,,,,720f9043-336f-4788-a753-ea13512ba674,3165,,"[45.5, 22.6]",3901155,84,,,,-0.8803499,,Right Foot,,,,"[56.9, 8.8]",,Ground Pass,,17.899721,,,,,Djibril Sidibé,3446.0,,,,,,2,From Corner,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,177,Lille,143,['a1d6e6a5-e7f7-460f-8085-e97b1b42d6c1'],44,,,,,,,,,,,,,,,,,Lille,143,00:39:44.842,Pass,
,,,,,,,,,,,,,,,,1.075057,,,,,,,,,,,,,,c8bd6f91-e6ef-47e0-a40d-239a68d7487c,3168,,"[56.9, 8.8]",3901155,84,,,,1.3436306,,Right Foot,,,,"[61.5, 28.7]",,Ground Pass,,20.42474,,,,,Mounir Obbadi,40697.0,,,,,,2,From Corner,Djibril Sidibé,3446.0,,Left Back,177,Lille,143,['dd7d3734-de73-4d43-a732-294767391e3b'],48,,,,,,,,,,,,,,,,,Lille,143,00:39:48.018,Pass,
,,,,,,,,,,,,,,,,1.183769,,,,,,,,,,,,,,f81d3ab1-5d06-45dc-9d6e-a1f232e1d061,3172,,"[62.2, 29.4]",3901155,84,,,,-2.4884648,,Right Foot,,,,"[49.0, 19.3]",,Ground Pass,,16.62077,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,2,From Corner,Mounir Obbadi,40697.0,,Left Defensive Midfield,177,Lille,143,"['698d84fe-a4cf-4ba9-a9d6-e673a71643ba', '814e87a8-63d0-45f0-970a-1ed7c0e1aaca']",49,,,,,,,,,,,,,,,,,Lille,143,00:39:49.133,Pass,True
,,,,,,,,,,,,,,,,1.128077,,,,,,,,,,,,,,04b9806a-f74e-40a6-b57a-ef96e43dfce6,3175,,"[48.4, 25.9]",3901155,84,,,,-0.5788075,,Left Foot,,,,"[58.5, 19.3]",,Ground Pass,,12.065239,,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,2,From Corner,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,177,Lille,143,['34de285c-36b1-4f8d-8627-690dfe8ac0f4'],55,,,,,,,,,,,,,,,,,Lille,143,00:39:55.067,Pass,
,,,,,,,,,,,,,,,,2.071055,,,,,,,,,,,,,,298e8c35-3aa0-415a-8a6f-f2cc6bf304af,3178,,"[58.5, 20.1]",3901155,84,,,,2.7619798,,Left Foot,,,,"[39.2, 27.8]",,Ground Pass,,20.779316,,,,,Bakary Adama Soumaoro,3677.0,,,,,,2,From Corner,Marcos Paulo Mesquita Lopes,3218.0,,Left Midfield,177,Lille,143,"['63e7fa9d-58a2-4e5d-b155-1faf8a811c3f', 'a17f71cc-2899-46ec-b859-fc9b34e8e3c7']",56,,,,,,,,,,,,,,,,,Lille,143,00:39:56.195,Pass,True
,,,,,,,,,,,,,,,,1.107448,,,,,,,,,,,,,,53d3c382-87c9-4647-9beb-d4c061bb9553,3180,,"[39.2, 27.8]",3901155,84,,,,1.0291821,,Right Foot,,,,"[46.6, 40.1]",,Ground Pass,,14.354442,,,,,Mounir Obbadi,40697.0,,,,,,2,From Corner,Bakary Adama Soumaoro,3677.0,,Left Center Back,177,Lille,143,['60908bd7-7a1b-4a36-8643-7be54a32ebaa'],58,,,,,,,,,,,,,,,,,Lille,143,00:39:58.266,Pass,
,,,,,,,,,,,,,,,,2.527842,,,,,,,,,,,,,,62f8f4c3-2081-4275-ae1a-dcaeca444f39,3183,,"[48.6, 38.6]",3901155,85,,,,0.8163742,,Right Foot,,,,"[83.0, 75.2]",,High Pass,,50.228676,,,,,Morgan Amalfitano,3425.0,,,,,,2,From Corner,Mounir Obbadi,40697.0,,Left Defensive Midfield,177,Lille,143,['25f0bc8e-86dd-49ea-9e6a-4aa4e91631c6'],1,,,,,,,,,,,,,,,,,Lille,143,00:40:01.268,Pass,
,,,,,,,,,,,,,,,,1.142101,,,,,,,,,,,,,,5bf66960-6649-4f6a-9491-606fe64aea42,3186,,"[93.1, 71.0]",3901155,85,,,,-1.1145015,,Right Foot,True,,,"[106.5, 43.7]",,High Pass,,30.411346,,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,2,From Corner,Morgan Amalfitano,3425.0,,Right Midfield,177,Lille,143,"['ba0b8b40-876e-4bc0-a227-1eaa3c386d80', 'fb6af1f8-e9fa-4886-8dd2-d3255463cb70']",5,,,,,,,,,,,,,,,,,Lille,143,00:40:05.437,Pass,
,,,,,,,,,,,,,,,,0.993407,,,,,,,,,,,,,,7efb657b-9b7a-4cee-8b30-dc8fa60eb71b,3195,,"[82.2, 50.6]",3901155,85,,,,-1.1650109,,Right Foot,,,,"[88.0, 37.1]",,Ground Pass,,14.693195,,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,2,From Corner,Morgan Amalfitano,3425.0,,Right Midfield,177,Lille,143,['f42881a6-a8e8-477b-b57c-4ecbb1835436'],13,,,,,,,,,,,,,,,,,Lille,143,00:40:13.220,Pass,
,,,,,,,,,,,,,,,,1.30537,,,,,,,,,,,,,,e25efb58-95f8-4129-b4a8-d84fb44ae3c7,3198,,"[89.2, 35.7]",3901155,85,,,,-1.6326642,,Left Foot,,,,"[87.8, 13.1]",,Ground Pass,,22.643322,,,,,Djibril Sidibé,3446.0,,,,,,2,From Corner,Marcos Paulo Mesquita Lopes,3218.0,,Left Midfield,177,Lille,143,['245d8020-3ee3-4f08-a765-0c9eba7b88c3'],15,,,,,,,,,,,,,,,,,Lille,143,00:40:15.302,Pass,
,,,,,,,,,,,,,,,,2.514219,,,,,,,,,,,,,,1d33d5bb-7331-4c4e-911d-e6119ccc03b7,3201,,"[98.6, 11.2]",3901155,85,,,,1.1523279,,Left Foot,True,,,"[115.5, 49.2]",,High Pass,,41.58858,,,,,Éderzito António Macedo Lopes,15996.0,,,,,,2,From Corner,Djibril Sidibé,3446.0,,Left Back,177,Lille,143,['d293e94e-119b-4734-a650-005316168c9a'],18,,,,,,,,,,,,,,,,,Lille,143,00:40:18.487,Pass,
