50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.266647,,,,,,,,,,,,,,4aacec43-8854-44b3-9233-6bb86ec9f328,18,,"[34.1, 52.5]",3900609,0,,,,,1.7565101,,Right Foot,,,,"[31.0, 69.0]",,Ground Pass,,16.788687,,,,Romain Danzé,4475.0,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,3,Rennes,134,['10a24274-9e94-4c23-9077-e28da0db09f9'],8,,,,,,,,,,,,,,,,,,Rennes,134,00:00:08.955,Pass,
,,,,,,,,,,,,,,,,,3.257789,,,,,,,,,,,,,,59d34ab3-a914-47af-a117-a53efdc884cf,21,,"[31.4, 69.0]",3900609,0,,,,,-0.42159322,,Right Foot,,,,"[80.9, 46.8]",,Ground Pass,,54.25025,,Incomplete,,Juan Fernando Quintero Paniagua,5692.0,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Back,3,Rennes,134,"['38963f7c-c7bb-4a5d-bfa5-c37cc53c9044', '8a85b297-3de5-4b03-8587-01e9513139d5']",11,,,,,,,,,,,,,,,,,,Rennes,134,00:00:11.410,Pass,
,,,,,,,,,,,,,,,,,1.812111,,,,,,,,,,,,,,11abdc14-f59e-4db9-940f-1071e4ecbd31,25,,"[40.7, 57.4]",3900609,0,,,,,1.2138844,,Left Foot,,,,"[47.3, 75.1]",,Ground Pass,,18.890474,,,,André Biyogo Poko,30338.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Center Back,4,Bordeaux,146,['3b3b7194-6f44-4364-9a00-b6afc9f8f6fd'],19,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:19.082,Pass,
,,,,,,,,,,,,,,,,,2.277274,,,,,,,,,,,,,,90398db0-6200-4ddb-bcb0-0bc7d9375b00,28,,"[46.5, 74.6]",3900609,0,,,,,-2.5275736,,Right Foot,,,,"[16.0, 53.1]",,Ground Pass,,37.316216,,,,Jérôme Prior,4509.0,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Right Back,4,Bordeaux,146,['5902c30a-f7e9-4fd3-bd33-934fa34cc2e3'],21,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:21.049,Pass,
,,,,,,,,,,,,,,,,,3.014315,,,,,,,,,,,,,,a088edc9-ad16-4391-9add-59ee2f46dfcb,31,,"[16.0, 53.1]",3900609,0,,,,,-0.29105845,,Left Foot,,,,"[85.1, 32.4]",,High Pass,,72.1339,,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Jérôme Prior,4509.0,Goalkeeper,4,Bordeaux,146,['eda32f50-4783-41c5-b572-aeb573195a29'],33,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:33.023,Pass,
,,,,,,,,,,,,,,,,,3.134429,,,,,,,,,,,,,,465bf8a4-c4a3-4692-b997-bd6ecca0a1c7,33,,"[85.1, 32.4]",3900609,0,,,,True,-0.6256238,,,,,,"[111.4, 13.4]",,Low Pass,,32.445183,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,4,Bordeaux,146,"['0f79f31d-47d4-4942-ae9c-fe5195256c21', '40af3eec-84db-4eb2-8845-0f73107f876e', '57b4dfa7-b904-4883-9201-d2f9a120b74d']",36,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:36.037,Pass,True
,,,,,,,,,,,,,,,,,1.08736,,,,,,,,,,,,,,fe18b64d-6c1b-41db-8ad0-3d23418420d0,38,,"[101.2, 0.1]",3900609,0,,True,,,2.8518462,,,,,,"[85.1, 4.9]",,Low Pass,,16.800297,,,,Valentín Vada,3356.0,,,,,Throw-in,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,5,Bordeaux,146,['dab10af8-5272-4cf5-ae51-4614dec962cc'],43,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:43.783,Pass,
,,,,,,,,,,,,,,,,,0.723602,,,,,,,,,,,,,,1e23db00-6c11-487b-8189-b49ea6682dc3,40,,"[85.1, 4.9]",3900609,0,,,,,0.0422284,,Right Foot,,,,"[92.2, 5.2]",,Ground Pass,,7.106335,,,,Diego Armando Valentin Contento,4628.0,,,,,,1,From Throw In,Valentín Vada,3356.0,Left Center Midfield,5,Bordeaux,146,['e71411fa-c77a-484a-a658-8dee2a0826b9'],45,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:45.705,Pass,
,,,,,,,,,,,,,,,,,0.605744,,,,,,,,,,,,,,7ec34745-046e-4402-86e2-a35faecdc867,43,,"[93.4, 5.8]",3900609,0,,,,,1.6582917,,Left Foot,,,,"[92.9, 11.5]",,Ground Pass,,5.7218876,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,5,Bordeaux,146,['28188fe8-9a2a-4e04-847a-ca41427c3043'],47,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:47.428,Pass,
,,,,,,,,,,,,,,,,,2.034621,,,,,,,,,,,,,,0e3957a3-4998-4ed8-b398-bb0311f2cfd0,46,,"[96.9, 12.0]",3900609,0,,,,,0.0784901,,Right Foot,,,,"[114.7, 13.4]",,Ground Pass,,17.85497,,,,Diego Armando Valentin Contento,4628.0,,,,,,1,From Throw In,Diego Alejandro Rolan Silva,6739.0,Left Wing,5,Bordeaux,146,['33ac62a4-5e3e-4ac8-a970-72f2dd217d4e'],48,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:48.823,Pass,
,,,,,,,,,,,,,,,,,1.180801,,,,,,,,,,,,,,48289ca6-9733-4d82-a81a-f3ab79fa1e6c,49,,"[114.7, 13.4]",3900609,0,,,,,1.7532676,,Left Foot,True,True,,"[111.6, 30.2]",,Low Pass,,17.083618,,Incomplete,,Jaroslav Plašil,3150.0,,,,,,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,5,Bordeaux,146,"['4c506efc-1db3-441b-ac7a-6da7ea708524', '59ca11dc-7c95-46b8-a66c-8b634ef861b5']",50,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:50.958,Pass,
,,,,,,,,,,,,,,,,,0.733186,,,,,,,,,,,,,,2d309a84-e1a2-47c8-8972-c2458d68b6fe,55,,"[53.9, 37.3]",3900609,0,,,,,0.27829966,,Right Foot,,,,"[58.8, 38.7]",,Ground Pass,,5.096077,,,,Clément Chantôme,7552.0,,,,,,1,From Throw In,Frédéric Guilbert,2946.0,Right Center Back,5,Bordeaux,146,['cd55ab86-b858-42e1-9123-1b4d4c073335'],59,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:59.642,Pass,
,,,,,,,,,,,,,,,,,2.510081,,,,,,,,,,,,,,04f7f906-90e5-47a8-8ffe-f81e22d49e12,58,,"[56.3, 38.7]",3900609,1,,,,,-3.1296885,,Left Foot,,,,"[22.7, 38.3]",,Ground Pass,,33.602383,,,,Jérôme Prior,4509.0,,,,,,1,From Throw In,Clément Chantôme,7552.0,Center Defensive Midfield,5,Bordeaux,146,['d0332d74-d606-4452-a28c-e24482595e16'],1,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:01.228,Pass,
,,,,,,,,,,,,,,,,,1.753956,,,,,,,,,,,,,,635f6711-c4e9-4c98-8e7e-8f23b836769a,61,,"[22.7, 38.3]",3900609,1,,,,,-0.8492647,,Left Foot,,,,"[38.8, 20.0]",,Ground Pass,,24.374166,,,,Cédric Yambéré,3779.0,,,,,,1,From Throw In,Jérôme Prior,4509.0,Goalkeeper,5,Bordeaux,146,['a803d9c6-9cc8-4411-a277-250b6944bb9b'],5,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:05.338,Pass,
,,,,,,,,,,,,,,,,,1.149431,,,,,,,,,,,,,,f6cb0ff5-f2c8-472d-8af5-7ef9568c89bc,64,,"[38.8, 20.0]",3900609,1,,,,,1.3054643,,Right Foot,,,,"[41.3, 29.2]",,Ground Pass,,9.533625,,,,Clément Chantôme,7552.0,,,,,,1,From Throw In,Cédric Yambéré,3779.0,Left Center Back,5,Bordeaux,146,['609eb866-1b79-45c3-9917-a57ad1ea69be'],8,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:08.251,Pass,
,,,,,,,,,,,,,,,,,0.605744,,,,,,,,,,,,,,64cd54c8-9316-48e2-b000-90289c096ab7,67,,"[49.2, 16.9]",3900609,1,,,,,0.0,,Right Foot,,,,"[66.2, 16.9]",,Ground Pass,,17.0,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Throw In,Clément Chantôme,7552.0,Center Defensive Midfield,5,Bordeaux,146,['f13cb213-bc05-4166-8bf8-2bc92c21bbba'],11,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:11.647,Pass,
,,,,,,,,,,,,,,,,,1.971848,,,,,,,,,,,,,,ea4e6eff-038f-414b-bdec-c7e44caa9e6c,71,,"[56.0, 17.7]",3900609,1,,,,,2.8670173,,Right Foot,,,,"[41.8, 21.7]",,Ground Pass,,14.752626,,,,Cédric Yambéré,3779.0,,,,,,1,From Throw In,Diego Alejandro Rolan Silva,6739.0,Left Wing,5,Bordeaux,146,['5c7d2a17-750c-421a-ab9c-d4c51b25bc4c'],15,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:15.749,Pass,
,,,,,,,,,,,,,,,,,2.208331,,,,,,,,,,,,,,d4bcb6ec-12f6-43e4-a76d-035170cd55ce,74,,"[39.2, 23.4]",3900609,1,,,,,2.7241168,,Right Foot,,,,"[14.4, 34.4]",,Ground Pass,,27.130056,,,,Jérôme Prior,4509.0,,,,,,1,From Throw In,Cédric Yambéré,3779.0,Left Center Back,5,Bordeaux,146,['022b34be-6742-4aa1-bd84-54a07df42611'],19,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:19.916,Pass,
,,,,,,,,,,,,,,,,,2.997768,,,,,,,,,,,,,,4c4545a1-72db-4f71-9fe6-98f01f19d7d0,77,,"[13.9, 34.9]",3900609,1,,,,,-0.07698255,,Left Foot,,,,"[86.5, 29.3]",,High Pass,,72.81566,,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Throw In,Jérôme Prior,4509.0,Goalkeeper,5,Bordeaux,146,['6743596a-8d04-405e-8b92-ec7b84fb5f3d'],32,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:32.224,Pass,
,,,,,,,,,,,,,,,,,1.373536,,,,,,,,,,,,,,a9f8dd42-3803-4a87-935f-3bca0a5ca7fb,79,,"[86.5, 29.3]",3900609,1,,,,True,-0.18109265,,,,,,"[100.7, 26.7]",,High Pass,,14.436066,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Throw In,Cheick Tidiane Diabaté,7130.0,Center Forward,5,Bordeaux,146,"['bcebe6c0-a278-4695-88c5-9c8650fbac4f', 'd0041339-6cbf-40ed-ba2a-a49835ae9f8b', 'd7dee080-9da0-41b8-8e48-67e715178b80']",35,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:35.222,Pass,True
,,,,,,,,,,,,,,,,,1.187631,,,,,,,,,,,,,,fd336d67-60bd-4345-b439-73560d93fcb4,86,,"[22.5, 71.7]",3900609,1,,,,,-2.5899377,,Left Foot,,,,"[8.2, 62.9]",,Ground Pass,,16.790771,,,,Edson André Sitoe,3250.0,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Back,6,Rennes,134,"['d042fae5-ffbd-4e46-b3e6-edac509952fe', 'f0ec3b53-d6c5-4043-9e5e-4baaec1a063d']",40,,,,,,,,,,,,,,,,,,Rennes,134,00:01:40.610,Pass,True
,,,,,,,,,,,,,,,,,1.400321,,,,,,,,,,,,,,6e11f400-a7ec-4611-b8fe-7217b96f8ff0,89,,"[8.3, 63.4]",3900609,1,,,,,0.0811025,,Right Foot,,,,"[48.9, 66.7]",,High Pass,,40.733894,,,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Right Center Back,6,Rennes,134,['70631025-5f0d-4201-a228-52f1cf994f6a'],43,,,,,,,,,,,,,,,,,,Rennes,134,00:01:43.080,Pass,
,,,,,,,,,,,,,,,,,3.297568,,,,,,,,,,,,,,f1a8dc06-685d-4497-9f7d-97663aa25ecf,96,,"[74.2, 11.5]",3900609,1,,,,,2.8726516,,Right Foot,,,,"[45.9, 19.3]",,Ground Pass,,29.355238,,,,Cédric Yambéré,3779.0,,,,,,1,Regular Play,Valentín Vada,3356.0,Left Center Midfield,7,Bordeaux,146,['404705e6-b6be-4504-aad6-07a9b7113b97'],47,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:47.781,Pass,
,,,,,,,,,,,,,,,,,1.398033,,,,,,,,,,,,,,08e0d605-5503-49e4-bca8-8a18711b2eef,99,,"[41.8, 26.2]",3900609,1,,,,,-0.9156096,,Right Foot,,,,"[49.1, 16.7]",,Ground Pass,,11.980818,,,,Clément Chantôme,7552.0,,,,,,1,Regular Play,Cédric Yambéré,3779.0,Left Center Back,7,Bordeaux,146,['8e3fceda-8c9b-4c4b-8243-22cd5469d356'],52,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:52.278,Pass,
,,,,,,,,,,,,,,,,,2.195609,,,,,,,,,,,,,,fe9e98b7-632e-4530-8588-f44a870f3261,102,,"[43.2, 26.0]",3900609,1,,,,,2.596039,,Right Foot,,,,"[17.5, 41.6]",,Ground Pass,,30.064098,,,,Jérôme Prior,4509.0,,,,,,1,Regular Play,Clément Chantôme,7552.0,Center Defensive Midfield,7,Bordeaux,146,['f8fda1f2-aea3-4ee0-b087-e5b1710135fa'],55,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:55.556,Pass,
,,,,,,,,,,,,,,,,,1.723419,,,,,,,,,,,,,,a81d5c40-3f0a-4685-ab2d-e3885c6b25dc,105,,"[21.7, 36.6]",3900609,2,,,,,-0.7368253,,Left Foot,,,,"[36.8, 22.9]",,Ground Pass,,20.388721,,,,Cédric Yambéré,3779.0,,,,,,1,Regular Play,Jérôme Prior,4509.0,Goalkeeper,7,Bordeaux,146,['e3ece7d8-10dd-4398-b9ae-b95cdbc6f712'],1,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:01.837,Pass,
,,,,,,,,,,,,,,,,,1.920639,,,,,,,,,,,,,,6bd335c9-3aa3-411a-9755-b83b44f2802f,109,,"[33.6, 24.7]",3900609,2,,,,,2.6170785,,Right Foot,,,,"[19.6, 32.8]",,Ground Pass,,16.174362,,,,Jérôme Prior,4509.0,,,,,,1,Regular Play,Cédric Yambéré,3779.0,Left Center Back,7,Bordeaux,146,"['2baef181-1628-4aea-9daf-6149fb51eff8', 'b10e4319-8cda-4dc7-b5f7-5f131038a3ab']",4,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:04.870,Pass,True
,,,,,,,,,,,,,,,,,2.5514,,,,,,,,,,,,,,26ad68cf-0c41-4788-95f5-e0cdcf345fb3,112,,"[23.8, 31.8]",3900609,2,,,,,-0.5781446,,Left Foot,,,,"[61.5, 7.2]",,High Pass,,45.01611,,,,Diego Armando Valentin Contento,4628.0,,,,,,1,Regular Play,Jérôme Prior,4509.0,Goalkeeper,7,Bordeaux,146,['d55c7d68-2213-41d7-bc4c-dd4b474af6a4'],9,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:09.720,Pass,
,,,,,,,,,,,,,,,,,1.665965,,,,,,,,,,,,,,b3404180-a672-4775-a28f-28a4bbd009a5,115,,"[57.7, 11.0]",3900609,2,,,,,2.300696,,Left Foot,,,,"[47.5, 22.4]",,Ground Pass,,15.297058,,,,Cédric Yambéré,3779.0,,,,,,1,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,7,Bordeaux,146,['d554b82e-6a9a-43e0-9cdc-3934352829ff'],13,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:13.961,Pass,
,,,,,,,,,,,,,,,,,1.878367,,,,,,,,,,,,,,2712e77d-f901-4cb2-a87b-d432f846221a,118,,"[47.7, 26.7]",3900609,2,,,,,1.7531847,,Left Foot,,,,"[41.3, 61.4]",,Ground Pass,,35.285267,,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,Cédric Yambéré,3779.0,Left Center Back,7,Bordeaux,146,['c66e9100-0c06-45ea-9864-d39bcc6d8576'],17,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:17.321,Pass,
,,,,,,,,,,,,,,,,,1.020477,,,,,,,,,,,,,,3b807484-ab13-40bd-b8ba-53370e16eeac,121,,"[45.4, 58.8]",3900609,2,,,,,-0.74587077,,Right Foot,,,,"[63.8, 41.8]",,Ground Pass,,25.051147,,,,Clément Chantôme,7552.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Center Back,7,Bordeaux,146,['5783b5d8-b5f5-49d2-8e95-f506e81cd2d2'],21,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:21.199,Pass,
