50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,9564ae48-93ee-4cde-9335-ca58152ef32d,17,,"[39.5, 73.0]",3901253,0,,,,,-1.9779738,,Right Foot,,,,"[30.4, 51.9]",,Ground Pass,,22.978685,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Serge Aurier,3481.0,Right Back,2,Paris Saint-Germain,131,['ea3f541e-96b9-49be-b98b-f57874c0222d'],5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:05.278,Pass,
,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,e465c39e-91d4-4698-ad0f-440a700f1aa8,20,,"[29.7, 52.7]",3901253,0,,,,,-1.5707964,,Right Foot,,,,"[29.7, 25.3]",,Ground Pass,,27.4,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['3d8cfeba-8dfd-4c8a-8df7-4a02e37226d8'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:07.488,Pass,
,,,,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,,229615b9-f2ed-4b5f-a3f5-7140c003f2f6,23,,"[29.7, 25.3]",3901253,0,,,,,1.6789441,,Right Foot,,,,"[27.8, 42.8]",,Ground Pass,,17.60284,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,David Luiz Moreira Marinho,3956.0,Left Center Back,2,Paris Saint-Germain,131,['457c675d-384d-456c-a9c5-bf36c4f81c76'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.140,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,d98e93c9-d802-41e5-a8fe-3226ffe5cc59,26,,"[28.1, 49.5]",3901253,0,,,,,0.036442194,,Right Foot,,,,"[47.3, 50.2]",,Ground Pass,,19.212757,,,,,Benjamin Stambouli,8515.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['d8dafd1f-fb8e-44ce-a12d-282ab60b0d97'],16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:16.107,Pass,
,,,,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,,3a56dd0e-b68a-41ab-8f84-5cdec37ded30,28,,"[47.2, 50.3]",3901253,0,,,,,1.685498,,Right Foot,,,,"[44.7, 72.0]",,Ground Pass,,21.843534,,,,,Serge Aurier,3481.0,,,,,,1,From Kick Off,Benjamin Stambouli,8515.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['bda690cc-e4b3-401a-84a2-12be4fbfc9c3'],16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:16.907,Pass,
,,,,,,,,,,,,,,,,,,,,1.055183,,,,,,,,,,,,,11199283-1433-47ac-a64b-b4b2b894e3ff,31,,"[44.7, 72.2]",3901253,0,,,,,-1.2749766,,Right Foot,,,,"[47.9, 61.7]",,Ground Pass,,10.976793,,,,,Benjamin Stambouli,8515.0,,,,,,1,From Kick Off,Serge Aurier,3481.0,Right Back,2,Paris Saint-Germain,131,['ad02833d-9bec-41f4-8f49-225c2523a0ac'],18,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.801,Pass,
,,,,,,,,,,,,,,,,,,,,1.256615,,,,,,,,,,,,,7c27dd93-8679-42cf-ab24-51efd12e58e6,35,,"[46.4, 60.5]",3901253,0,,,,,0.25825223,,Right Foot,,,,"[57.0, 63.3]",,Ground Pass,,10.963576,,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Kick Off,Benjamin Stambouli,8515.0,Center Defensive Midfield,2,Paris Saint-Germain,131,"['541abb24-31f2-4b6c-8a00-9e4a6b9066d9', 'cd86daed-8d73-4939-9865-5f7eaa5b68bb', 'd5ec2d59-0cd4-404c-a823-f8ac5c7caddd']",21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:21.787,Pass,True
,,,,,,,,,,,,,,True,,,,,,0.722217,,,,,,,,,,,,,cd86daed-8d73-4939-9865-5f7eaa5b68bb,37,,"[63.1, 16.8]",3901253,0,,,,,-0.83620185,,Right Foot,,,,"[65.9, 13.7]",,Ground Pass,,4.1773195,,,,,Diego Alejandro Rolan Silva,6739.0,,,,,Interception,1,Regular Play,Ludovic Lamine Sané,8385.0,Center Defensive Midfield,3,Bordeaux,146,"['6b883132-e866-4c09-9ad6-164414ec1590', '7c27dd93-8679-42cf-ab24-51efd12e58e6']",23,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:23.043,Pass,
,,,,,,,,,,,,,,,,,,,,0.620532,,,,,,,,,,,,,fbd2ca59-c00f-4346-bff6-197ef5f654c1,42,,"[63.7, 17.4]",3901253,0,,True,,,-2.7790484,,Right Foot,,,,"[57.9, 15.2]",,Ground Pass,,6.203225,,,,,Ludovic Lamine Sané,8385.0,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Left Wing,3,Bordeaux,146,"['9e71035f-069f-42c0-94ff-35c416e198ab', 'f46f111e-1af7-48f8-a6a7-112eaf933092']",29,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:29.064,Pass,True
,,,,,,,,,,,,,,,,,,,,0.89065,,,,,,,,,,,,,94cdfce5-8210-4da6-8a84-e0a048638fcd,44,,"[57.9, 15.2]",3901253,0,,True,,,-0.9718851,,Right Foot,,,,"[66.5, 2.6]",,Low Pass,,15.255163,,,,,Diego Armando Valentin Contento,4628.0,,,,,,1,Regular Play,Ludovic Lamine Sané,8385.0,Center Defensive Midfield,3,Bordeaux,146,['8756a6cf-de81-443e-ba4a-2eb41e7583d5'],29,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:29.684,Pass,
,,,,,,,,,,,,,,,,,,,,0.865024,,,,,,,,,,,,,fdc36e46-8601-479a-a035-753b9c1c1d6b,46,,"[65.9, 2.4]",3901253,0,,,,,2.7776136,,Left Foot,,,,"[61.7, 4.0]",,Ground Pass,,4.494441,,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,3,Bordeaux,146,['f483a910-bbd0-45cd-8539-6011abb2c4e9'],31,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:31.193,Pass,
,,,,,,,,,,,,,,,,,,,,1.392675,,,,,,,,,,,,,7c08e0bb-14eb-4a7a-a3ed-139c89a14924,51,,"[65.6, 0.1]",3901253,0,,,,,2.0108936,,,,,,"[56.7, 19.0]",,Low Pass,,20.890667,,,,,Ludovic Lamine Sané,8385.0,,,,,Throw-in,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,4,Bordeaux,146,['3611bbb3-8388-4372-834d-566e7d523ea9'],40,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:40.140,Pass,
,,,,,,,,,,,,,,,,,,,,1.876035,,,,,,,,,,,,,a5374fc2-baab-42ae-a51f-16c2994113e8,55,,"[54.8, 17.0]",3901253,0,,,,,2.1730838,,Right Foot,,,,"[38.3, 41.0]",,Ground Pass,,29.124731,,,,,Pablo Nascimento Castro,4542.0,,,,,,1,From Throw In,Ludovic Lamine Sané,8385.0,Center Defensive Midfield,4,Bordeaux,146,['a584a562-994d-485f-bdeb-03e439757a79'],43,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:43.160,Pass,
,,,,,,,,,,,,,,,,,,,,1.419258,,,,,,,,,,,,,9cbd52fc-1d23-4db1-b47e-e73759ef4343,58,,"[37.6, 45.1]",3901253,0,,,,,1.1311442,,Right Foot,,,,"[49.5, 70.4]",,Ground Pass,,27.958899,,,,,Mathieu Debuchy,4428.0,,,,,,1,From Throw In,Pablo Nascimento Castro,4542.0,Right Center Back,4,Bordeaux,146,['aefba704-14da-4b9c-81ba-c4b3a2066510'],46,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:46.332,Pass,
,,,,,,,,,,,,,,,,,,,,3.591318,,,,,,,,,,,,,35dec0eb-c062-4414-823f-c69dcd7b8bd2,61,,"[51.2, 71.3]",3901253,0,,,,,-0.0050760987,,Right Foot,,,,"[110.3, 71.0]",,High Pass,,59.10076,,,,,Adam Ounas,10448.0,,,,,,1,From Throw In,Mathieu Debuchy,4428.0,Right Back,4,Bordeaux,146,['0fd71a01-8fe6-433d-b285-711f3f5202e8'],49,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:49.258,Pass,
,,,,,,,,,,,,,,,,,,,,1.90887,,,,,,,,,,,,,1930eea5-fb3f-4779-894d-3399f426693b,67,,"[120.0, 80.0]",3901253,1,,,,,-1.8038566,,Left Foot,,,,"[110.6, 40.4]",,High Pass,True,40.700367,,,Incomplete,,Ludovic Lamine Sané,8385.0,,,Inswinging,,Corner,1,From Corner,Adam Ounas,10448.0,Right Wing,5,Bordeaux,146,"['48b30bb6-0e22-4394-b6ed-4fcb59a9f675', '98802721-bedb-49ff-a867-6da4c0f33524']",14,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:14.883,Pass,
,,,,,,,,,,,,,,,,,,,,1.287077,,,,,,,,,,,,,84df0a7c-474f-413e-a44a-2b11ca30b4b6,73,,"[35.4, 32.0]",3901253,1,,,,,1.5544044,,Right Foot,,,,"[35.6, 44.2]",,Ground Pass,,12.201639,,,,,Christopher Nkunku,3025.0,,,,,Recovery,1,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,6,Paris Saint-Germain,131,"['084c02a9-e549-4b48-9c2f-ab2c80c92eab', '5e45d8a2-8558-464a-acb2-0e761c95a77f']",19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:19.957,Pass,True
,,,,,,,,,,,,,,,,,,,,1.052755,,,,,,,,,,,,,e5222027-6f4d-4f74-9a51-c462b0ab6985,77,,"[52.0, 44.7]",3901253,1,,,,,2.8698006,,Right Foot,,,,"[39.8, 48.1]",,Ground Pass,,12.664912,,,,,Benjamin Stambouli,8515.0,,,,,,1,Regular Play,Christopher Nkunku,3025.0,Right Center Midfield,6,Paris Saint-Germain,131,['9bcdb2f8-c9e1-4afb-8a9b-c00dd4950a5b'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:24.388,Pass,
,,,,,,,,,,,,,,,,,,,,1.366498,,,,,,,,,,,,,8b68ff90-177e-4411-a784-00af2a80f171,80,,"[39.8, 48.1]",3901253,1,,,,,-1.3831565,,Right Foot,,,,"[44.3, 24.4]",,Ground Pass,,24.123432,,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,Regular Play,Benjamin Stambouli,8515.0,Center Defensive Midfield,6,Paris Saint-Germain,131,"['02658ef0-742f-44d7-b3db-2fb9ee802237', 'e830ed0f-4672-451b-be60-28d8a655282a']",25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:25.520,Pass,
,,,,,,,,,,,,,,,,,,,,1.43443,,,,,,,,,,,,,83cdd516-2f0e-477c-8cbc-ad398edb1078,89,,"[33.7, 9.7]",3901253,1,,,,,2.094572,,Left Foot,,,,"[27.0, 21.3]",,Ground Pass,,13.395895,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,6,Paris Saint-Germain,131,['5cd353f3-1606-4732-9bcb-46b3876f28e4'],34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:34.414,Pass,
,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,3c6ae364-6978-4e0a-b399-48ae66532d83,92,,"[27.0, 21.3]",3901253,1,,,,,-1.8673421,,Right Foot,,,,"[23.7, 10.5]",,Ground Pass,,11.292918,,,,,Layvin Kurzawa,4326.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,6,Paris Saint-Germain,131,['84df9231-4370-43fa-8088-0d5208e93e90'],36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:36.096,Pass,
,,,,,,,,,,,,,,,,,,,,0.545789,,,,,,,,,,,,,0603a3cc-c1b3-4d39-8cbb-5a3385a48fbf,95,,"[23.7, 10.5]",3901253,1,,,,,-0.5658543,,Left Foot,,,,"[31.1, 5.8]",,Ground Pass,,8.766413,,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,6,Paris Saint-Germain,131,['7aed379f-2836-44de-96ba-6ca58c34f512'],37,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:37.840,Pass,
,,,,,,,,,,,,,,,,,,,,1.026691,,,,,,,,,,,,,c0ca84b8-0293-4e92-b60f-45d9cc47182b,98,,"[31.4, 5.8]",3901253,1,,,,,2.9133189,,Left Foot,,,,"[21.5, 8.1]",,Ground Pass,,10.163661,,,,,Layvin Kurzawa,4326.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,6,Paris Saint-Germain,131,['2b1aef12-5dcb-49b5-a88b-8dd8d2447ff7'],39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:39.073,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,cb9b142f-90d9-4736-bd7f-a8c052a12d9c,101,,"[21.2, 8.3]",3901253,1,,,,,1.7751122,,Left Foot,,,,"[18.9, 19.4]",,Ground Pass,,11.335784,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,6,Paris Saint-Germain,131,['627c34dd-8400-4a16-b821-cc101b67d9df'],40,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:40.355,Pass,
,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,34863dc8-5a2e-42f4-b5eb-c2241c4d6100,104,,"[28.4, 23.8]",3901253,1,,,,,1.6845883,,Left Foot,,,,"[26.8, 37.8]",,Ground Pass,,14.091132,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,6,Paris Saint-Germain,131,['ae67c2c9-ed47-48de-b951-76652f0aa611'],45,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:45.690,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,df06aff2-99ae-4dc2-a8f4-d889d11022c3,107,,"[26.1, 44.1]",3901253,1,,,,,1.1720227,,Right Foot,,,,"[33.6, 61.9]",,Ground Pass,,19.315538,,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,6,Paris Saint-Germain,131,['e763b4a7-17a9-40af-97ab-0ac67b07de6c'],48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:48.970,Pass,
,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,3843a195-9f77-4d14-8c13-44e7ab7165f2,110,,"[33.7, 60.6]",3901253,1,,,,,-1.8135884,,Right Foot,,,,"[25.7, 28.3]",,Ground Pass,,33.275967,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Back,6,Paris Saint-Germain,131,['b599a837-4b8b-4cc2-966f-d126f236453f'],52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:52.358,Pass,
,,,,,,,,,,,,,,,,,,,,1.076286,,,,,,,,,,,,,5c744065-0501-4ec1-8104-cb4b4a6a8221,113,,"[40.9, 29.1]",3901253,1,,,,,0.36172923,,Right Foot,,,,"[66.8, 38.9]",,Ground Pass,,27.692057,,,,,Christopher Nkunku,3025.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,6,Paris Saint-Germain,131,['d7df576d-4603-4833-93b7-a9a91cad9dd9'],59,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:59.596,Pass,
,,,,,,,,,,,,,,,,,,,,0.376731,,,,,,,,,,,,,489510d2-f575-40d7-9296-fa30d629f17a,116,,"[73.7, 31.1]",3901253,2,,,,,0.23941286,,Left Foot,,,,"[86.4, 34.2]",,Ground Pass,,13.072873,,,,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Christopher Nkunku,3025.0,Right Center Midfield,6,Paris Saint-Germain,131,['e03c6d3e-86b0-4e89-89e5-5df1bea601fc'],1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:01.800,Pass,
,,,,,,,,,,,,,,,,,,,,0.71864,,,,,,,,,,,,,3bdde602-e173-412c-ba8e-350034e7d08e,120,,"[85.3, 35.6]",3901253,2,,,,,1.9086745,,Right Foot,,,,"[81.4, 46.7]",,Ground Pass,,11.7652025,,,,,Benjamin Stambouli,8515.0,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,6,Paris Saint-Germain,131,"['5c2f0233-6ca3-4cf2-a414-7c9c82d3f2e2', 'af7255ff-0c44-4cf1-9e19-e8eb19698085']",3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:03.919,Pass,True
