ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.526609,,,,,,,,,,,,,b7e3759e-88e2-4ab4-9130-efcb0cef5184,16,,"[38.6, 55.3]",3829474,0,,,,,0.69094324,,Head,,"[49.0, 63.9]",High Pass,,13.495184,,,Olivier Auriac,401483.0,,,,Recovery,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,3,Angers,145,"['aba8c4b1-3e5f-4620-b3fb-e16712ea3a20', 'f792ef1a-15e7-4c1d-9c64-a2e36f80fe91']",8,,,,,,,,,,,,,,,,,Angers,145,00:00:08.349,Pass,
,,,,,,,,,,,,,,,1.256823,,,,,,,,,,,,,c751619c-ac28-4e95-8590-a7a6b54aa079,20,,"[40.4, 63.0]",3829474,0,,,,,2.449936,,Right Foot,,"[27.6, 73.6]",Ground Pass,,16.619267,,,Vincent Manceau,3431.0,,,,,1,Regular Play,Olivier Auriac,401483.0,Right Center Midfield,3,Angers,145,['c85a4131-25bf-4edb-a056-9ae862317252'],11,,,,,,,,,,,,,,,,,Angers,145,00:00:11.733,Pass,
,,,,,,,,,,,,,,,2.038782,,,,,,,,,,,,,504b14ed-e291-46bc-b654-4c8f5f14901f,23,,"[28.1, 74.7]",3829474,0,,,,,-0.11527613,,Right Foot,,"[66.1, 70.3]",High Pass,,38.253887,,,Slimane Sissoko,401481.0,,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,3,Angers,145,['70bcc6f1-a37e-43bd-843b-3c59089ef82d'],13,,,,,,,,,,,,,,,,,Angers,145,00:00:13.992,Pass,
,,,,,,,,,,,,,,,0.858646,,,,,,,,,,,,,083ae893-d4d4-4d6d-b306-9334beb7d0db,35,,"[87.0, 58.6]",3829474,0,,,,,-0.19204801,7022f457-2058-4e3b-8a0c-9dc3ee6f76c4,Left Foot,,"[94.2, 57.2]",Ground Pass,,7.3348484,,,Pierrick Capelle,3071.0,True,,,Recovery,1,Regular Play,Slimane Sissoko,401481.0,Center Forward,3,Angers,145,['a86d4852-0837-4641-958f-ab8928490bd6'],21,,,,,,,,,,,,,,,,,Angers,145,00:00:21.396,Pass,
,,,,,,,,,,,,,,,3.411882,,,,,,,,,,,,,f6897df7-1f4c-41c6-a1e9-ced01e60636b,43,,"[64.0, 63.0]",3829474,0,,,,,-2.8687365,,Left Foot,,"[15.4, 49.4]",Ground Pass,,50.46702,,,Ludovic Butelle,4547.0,,,,Recovery,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,3,Angers,145,"['2546678c-64ee-4b66-9eb3-5b49c7fc7db8', 'fec7884d-bf5f-46d4-b431-e6c3bd548f21']",27,,,,,,,,,,,,,,,,,Angers,145,00:00:27.773,Pass,True
,,,,,,,,,,,,,,,1.788018,,,,,,,,,,,,,62265286-948d-4edd-885c-a1d8f95acd08,46,,"[16.1, 49.2]",3829474,0,,,,,-1.0395911,,Left Foot,,"[35.9, 15.5]",Ground Pass,,39.086185,,,Romain Thomas,3549.0,,,,,1,Regular Play,Ludovic Butelle,4547.0,Goalkeeper,3,Angers,145,['247921af-467b-40fa-8e79-e9a518324a05'],32,,,,,,,,,,,,,,,,,Angers,145,00:00:32.305,Pass,
,,,,,,,,,,,,,,,1.126497,,,,,,,,,,,,,12d99d88-d9b6-4039-a77f-0ff775bb3454,49,,"[35.6, 16.6]",3829474,0,,,,,0.1663863,,Left Foot,,"[48.7, 18.8]",Ground Pass,,13.283448,,,Thomas Mangani,3185.0,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,3,Angers,145,['9437b954-0c58-4a0c-bf62-45392756931a'],35,,,,,,,,,,,,,,,,,Angers,145,00:00:35.145,Pass,
,,,,,,,,,,,,,,,1.397101,,,,,,,,,,,,,fc213d6b-f38b-4952-8c19-2c511c50d7d5,52,,"[48.2, 18.6]",3829474,0,,,,,-2.5645545,,Left Foot,,"[37.6, 11.7]",Ground Pass,,12.647924,,,Romain Thomas,3549.0,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,3,Angers,145,['de8eeca8-68fe-4ee4-8ff9-12e138d31634'],36,,,,,,,,,,,,,,,,,Angers,145,00:00:36.392,Pass,
,,,,,,,,,,,,,,,0.734974,,,,,,,,,,,,,8b9af31e-00fc-463e-95aa-a4d3a0d92573,55,,"[37.6, 9.5]",3829474,0,,,,,-0.5687279,,Right Foot,,"[47.3, 3.3]",Ground Pass,,11.512168,,,Yoann Andreu,3203.0,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,3,Angers,145,['f93beba2-1a68-48b9-bce5-8baa8f7145e2'],38,,,,,,,,,,,,,,,,,Angers,145,00:00:38.589,Pass,
,,,,,,,,,,,,,,,2.051703,,,,,,,,,,,,,087e4579-7943-4cee-81dd-7c261a5cd9b5,58,,"[50.4, 3.6]",3829474,0,,,,,2.6697035,,Left Foot,,"[35.9, 11.0]",Ground Pass,,16.279127,,,Romain Thomas,3549.0,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,3,Angers,145,['cb5ec0f4-3cb2-4584-8322-a4875aaa6b93'],44,,,,,,,,,,,,,,,,,Angers,145,00:00:44.324,Pass,
,,,,,,,,,,,,,,,1.669649,,,,,,,,,,,,,7f8482e2-5a18-4c6e-9c4f-477cbb580adc,61,,"[35.9, 12.7]",3829474,0,,,,,1.9792852,,Left Foot,,"[30.1, 26.1]",Ground Pass,,14.60137,,,Romain Saïss,5219.0,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,3,Angers,145,['bf258837-2cb9-43f0-8bfa-3b95c558ef33'],46,,,,,,,,,,,,,,,,,Angers,145,00:00:46.536,Pass,
,,,,,,,,,,,,,,,1.78445,,,,,,,,,,,,,0a3b8a55-bf6c-49ee-b32e-9afb4fb24b6f,64,,"[31.7, 36.0]",3829474,0,,,,,1.1244154,,Left Foot,,"[44.0, 61.7]",Ground Pass,,28.491753,,,Olivier Auriac,401483.0,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,3,Angers,145,['e37deb1d-c607-4bf9-839c-5038fb23cc80'],49,,,,,,,,,,,,,,,,,Angers,145,00:00:49.442,Pass,
,,,,,,,,,,,,,,,1.527032,,,,,,,,,,,,,8db82998-f587-41bc-b261-e47f1e4dec1e,67,,"[45.4, 64.4]",3829474,0,,,,,-2.0884454,,Right Foot,,"[37.2, 50.0]",Ground Pass,,16.571058,,,Ismaël Traoré,3045.0,,,,,1,Regular Play,Olivier Auriac,401483.0,Right Center Midfield,3,Angers,145,['f60c41c8-11c8-438c-9159-048b6e055881'],51,,,,,,,,,,,,,,,,,Angers,145,00:00:51.666,Pass,
,,,,,,,,,,,,,,,1.411031,,,,,,,,,,,,,904e0625-7c78-44f3-b271-278360b20ce4,70,,"[33.4, 58.5]",3829474,0,,,,,-1.1531688,,Right Foot,,"[47.2, 27.4]",Ground Pass,,34.024258,,,Romain Thomas,3549.0,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,3,Angers,145,['33277349-1467-4d88-8331-6b6281697cee'],54,,,,,,,,,,,,,,,,,Angers,145,00:00:54.514,Pass,
,,,,,,,,,,,,,,,1.009822,,,,,,,,,,,,,3c7f42f3-3847-42cc-88da-ac49a6e45f04,73,,"[47.8, 26.0]",3829474,0,,,,,-0.18929493,,Left Foot,,"[69.2, 21.9]",Ground Pass,,21.789217,,,Abdoul Razzagui Camara,3078.0,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,3,Angers,145,['9e0a2f71-c4fc-47b0-aa79-9f9f15b79c80'],57,,,,,,,,,,,,,,,,,Angers,145,00:00:57.485,Pass,
,,,,,,,,,,,,,,,0.135391,,,,,,,,,,,,,9cd1ac51-5b86-4634-b669-dee0368d9e8b,89,,"[40.9, 77.9]",3829474,1,,,,,-0.09065989,,Right Foot,,"[44.2, 77.6]",Low Pass,,3.3136084,Incomplete,,Gaëtan Charbonnier,7635.0,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,4,Stade de Reims,156,"['55168ad0-ce65-484c-89f5-da808b1298f8', 'ec6e34fc-fa35-4d23-8a76-63d1779c93b6', 'fdf61a4b-3797-4e89-8c72-6d2c29880bc8']",7,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:07.239,Pass,True
,,,,,,,,,,,,,,,1.658027,,,,,,,,,,,,,fb63139b-0902-4074-9660-1fafd74633e4,92,,"[47.9, 80.0]",3829474,1,,,,,-0.18776195,,,,"[77.9, 74.3]",High Pass,,30.5367,Incomplete,,Gaëtan Charbonnier,7635.0,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,5,Stade de Reims,156,"['6ff99440-9b55-4587-a5ba-013b11a45ab8', 'c329ec4e-814b-403c-a47b-d377030a5320']",21,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:21.629,Pass,
,,,,,,,,,,,,,,,1.276813,,,,,,,,,,,,,6ff99440-9b55-4587-a5ba-013b11a45ab8,94,,"[42.2, 5.8]",3829474,1,,,,,-0.05571916,,Head,,"[67.3, 4.4]",High Pass,,25.139013,Incomplete,,,,,,,Recovery,1,From Throw In,Romain Saïss,5219.0,Center Defensive Midfield,5,Stade de Reims,156,"['609061e7-5969-4098-addc-36899c52df15', 'fb63139b-0902-4074-9660-1fafd74633e4']",23,,,,,,,,,,,,,,,,,Angers,145,00:01:23.287,Pass,
,,,,,,,,,,,,,,,0.918893,,,,,,,,,,,,,c7e95246-7362-471b-b5b4-786663cea3ed,98,,"[51.2, 77.1]",3829474,1,,,,,-0.18622284,,Left Foot,,"[65.0, 74.5]",High Pass,,14.042791,,,Gaëtan Charbonnier,7635.0,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,5,Stade de Reims,156,"['67b72482-ba14-4af8-9d39-d15f2ae61e85', 'a25021b7-de55-4f8e-ba5a-c5b910ef9479']",25,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:25.443,Pass,True
,,,,,,,,,,,,,,,0.871698,,,,,,,,,,,,,1b14040a-2166-413a-a4f8-b3785abbe147,100,,"[65.0, 74.5]",3829474,1,,,,,-2.9555345,,Other,,"[56.5, 72.9]",Low Pass,,8.649278,,,Jaba Kankava,46801.0,,,,,1,From Throw In,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,5,Stade de Reims,156,['90354116-3265-4f49-a672-faa9a3d3a097'],26,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:26.362,Pass,
,,,,,,,,,,,,,,,2.314292,,,,,,,,,,,,,66e81c77-8aad-4162-bf95-3b2e49796428,102,,"[56.1, 72.3]",3829474,1,,,,,-0.08424458,,Right Foot,,"[78.6, 70.4]",High Pass,,22.58008,Unknown,,Theoson Jordan Siebatcheu,7375.0,,,,,1,From Throw In,Jaba Kankava,46801.0,Right Defensive Midfield,5,Stade de Reims,156,['cd641e90-08cd-446c-b70c-af0f9cbfc102'],27,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:27.234,Pass,
,,,,,,,,,,,,,,,1.699159,,,,,,,,,,,,,e7723321-51c4-42c7-a599-793c067cca36,106,,"[42.5, 10.5]",3829474,1,,,,,2.0344439,,Left Foot,,"[35.3, 24.9]",Ground Pass,,16.09969,,,Ismaël Traoré,3045.0,,,,Free Kick,1,From Free Kick,Romain Thomas,3549.0,Left Center Back,6,Angers,145,['c8085064-bfbc-4cfb-a105-e7ddd1cabbae'],36,,,,,,,,,,,,,,,,,Angers,145,00:01:36.826,Pass,
,,,,,,,,,,,,,,,0.732898,,,,,,,,,,,,,6ac081cd-378d-443b-908e-2670202a27df,109,,"[34.7, 29.4]",3829474,1,,,,,1.2475002,,Right Foot,,"[41.2, 48.8]",Ground Pass,,20.45996,,,Olivier Auriac,401483.0,,,,,1,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,6,Angers,145,['f25737d9-c136-4575-8d4a-59be14966787'],39,,,,,,,,,,,,,,,,,Angers,145,00:01:39.365,Pass,
,,,,,,,,,,,,,,,1.275422,,,,,,,,,,,,,e7297096-380d-4d03-96b5-06d230f53110,112,,"[40.7, 49.4]",3829474,1,,,,,-2.1112158,,Left Foot,,"[31.4, 33.9]",Ground Pass,,18.07595,,,Ismaël Traoré,3045.0,,,,,1,From Free Kick,Olivier Auriac,401483.0,Right Center Midfield,6,Angers,145,['efc9ad01-d03b-4eba-b800-54a7b6f096ec'],40,,,,,,,,,,,,,,,,,Angers,145,00:01:40.178,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,0f8465fd-1e7c-4c7b-bdb9-d56b638e4f40,115,,"[32.0, 33.0]",3829474,1,,,,,-0.86388826,,Right Foot,,"[44.3, 18.6]",Ground Pass,,18.938057,,,Thomas Mangani,3185.0,,,,,1,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,6,Angers,145,['802e7680-f318-41a2-b1ac-27081719737e'],43,,,,,,,,,,,,,,,,,Angers,145,00:01:43.173,Pass,
,,,,,,,,,,,,,,,1.008123,,,,,,,,,,,,,7f2c5855-4b40-47cf-a9f0-4cf80802c5c7,118,,"[48.2, 11.0]",3829474,1,,,,,-0.8850668,,Left Foot,,"[54.5, 3.3]",Ground Pass,,9.94887,,,Yoann Andreu,3203.0,,,,,1,From Free Kick,Thomas Mangani,3185.0,Left Center Midfield,6,Angers,145,['bc66f7fb-4c39-49ea-b7d8-72bfb3cb8b2c'],47,,,,,,,,,,,,,,,,,Angers,145,00:01:47.613,Pass,
,,,,,,,,,,,,,,,1.276765,,,,,,,,,,,,,4ca51b35-6909-4201-b8a4-7b96228d11ef,121,,"[55.4, 3.6]",3829474,1,,,,,2.5771945,,Left Foot,,"[41.5, 12.4]",Ground Pass,,16.451445,,,Romain Thomas,3549.0,,,,,1,From Free Kick,Yoann Andreu,3203.0,Left Back,6,Angers,145,['d8c9db5d-ccfd-4435-bbc2-f34013f8d369'],49,,,,,,,,,,,,,,,,,Angers,145,00:01:49.501,Pass,
,,,,,,,,,,,,,,,1.268219,,,,,,,,,,,,,c92303a5-38d2-4a06-96c0-fd0c867be499,124,,"[39.5, 14.2]",3829474,1,,,,,1.5878401,,Left Foot,,"[38.9, 49.4]",Ground Pass,,35.205112,,,Ismaël Traoré,3045.0,,,,,1,From Free Kick,Romain Thomas,3549.0,Left Center Back,6,Angers,145,['356ee52b-cde1-4951-ba35-4064020643dc'],52,,,,,,,,,,,,,,,,,Angers,145,00:01:52.172,Pass,
,,,,,,,,,,,,,,,1.393796,,,,,,,,,,,,,7423cfc9-25aa-426f-adb1-bdf9ab7e49b5,127,,"[44.3, 48.6]",3829474,1,,,,,-1.5194397,,Right Foot,,"[45.4, 27.2]",Ground Pass,,21.428253,,,Romain Thomas,3549.0,,,,,1,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,6,Angers,145,['5275d71c-4105-4cf9-b886-774f484259f6'],57,,,,,,,,,,,,,,,,,Angers,145,00:01:57.886,Pass,
,,,,,,,,,,,,,,,0.990608,,,,,,,,,,,,,cbc865c5-7357-435f-8d07-688efaf266d9,130,,"[45.7, 26.0]",3829474,2,,,,,0.24870999,,Left Foot,,"[70.9, 32.4]",Ground Pass,,26.0,,,Slimane Sissoko,401481.0,,,,,1,From Free Kick,Romain Thomas,3549.0,Left Center Back,6,Angers,145,['93008d32-107a-4abe-8abe-ed1232e9fda6'],0,,,,,,,,,,,,,,,,,Angers,145,00:02:00.971,Pass,
,,,,,,,,,,,,,,,1.698211,,,,,,,,,,,,,cd790dd4-6914-49ad-becd-14523a5caecf,134,,"[71.4, 33.6]",3829474,2,,,,,-1.800967,,Left Foot,,"[64.3, 3.3]",High Pass,,31.120733,,,Yoann Andreu,3203.0,,,,,1,From Free Kick,Slimane Sissoko,401481.0,Center Forward,6,Angers,145,"['6c0d4560-553a-4eb9-95e9-d1a620a5d22f', 'ec222ed5-5a13-4843-8689-747f09a75497']",2,,,,,,,,,,,,,,,,,Angers,145,00:02:02.042,Pass,True
,,,,,,,,,,,,,,,0.858618,,,,,,,,,,,,,a91f4a49-c001-432c-9192-cc951b88da7c,138,,"[65.4, 3.1]",3829474,2,,,,,0.22503829,,Left Foot,,"[73.7, 5.0]",Ground Pass,,8.514693,,,Abdoul Razzagui Camara,3078.0,,,,,1,From Free Kick,Yoann Andreu,3203.0,Left Back,6,Angers,145,"['1f4631d5-80e8-418b-b347-213149f21d3d', 'afcd6bcb-3c64-408f-b5e0-2033a9320841']",4,,,,,,,,,,,,,,,,,Angers,145,00:02:04.976,Pass,True
,,,,,,,,,,,,,,,0.076125,,,,,,,,,,,,,658c9fe6-5c61-4501-bd8a-5589b3926314,146,,"[115.6, 16.7]",3829474,2,,,,,2.0195196,,Left Foot,,"[114.3, 19.4]",Ground Pass,,2.9966648,Incomplete,,,,,,,,1,From Free Kick,Abdoul Razzagui Camara,3078.0,Left Wing,6,Angers,145,['fa7ba375-3b4e-436f-bce1-73823f9138c1'],12,,,,,,,,,,,,,,,,,Angers,145,00:02:12.028,Pass,
,,,,,,,,,,,,,,,1.15965,,,,,,,,,,,,,e4a08bd1-7196-49f6-96f6-3a968726b132,148,,"[13.6, 57.6]",3829474,2,,,,,1.7088023,,Right Foot,,"[12.6, 64.8]",Ground Pass,,7.2691126,,,Hamari Traoré,3248.0,,,,Recovery,1,From Free Kick,Odaïr Junior Lopes Fortes,401488.0,Right Wing,6,Angers,145,['6542c7f9-75fa-4132-8e72-afa014afafbb'],14,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:14.157,Pass,
,,,,,,,,,,,,,,,2.973165,,,,,,,,,,,,,82ac0f51-c327-4242-84aa-674007a6fcac,152,,"[12.0, 78.2]",3829474,2,,,,,-0.03440982,,Right Foot,,"[70.1, 76.2]",High Pass,,58.134415,Incomplete,,Theoson Jordan Siebatcheu,7375.0,,,,,1,From Free Kick,Hamari Traoré,3248.0,Right Back,6,Angers,145,"['577319d8-70c7-479b-b650-790184f1a1f0', 'd3b6ac8e-4d5e-4810-b83f-7822fc342c45']",20,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:20.328,Pass,
