ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.753693,,,,,,,,,,,,ce1e3fc2-0eec-48e7-9312-804a81b5a409,15,,"[51.8, 10.4]",3900591,0,,,,-2.715545,,Left Foot,,,"[38.8, 4.5]",,Ground Pass,,14.276204,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,2,Paris Saint-Germain,131,['42e5d240-b8d7-4a19-abdc-e28e012369fb'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:08.142,Pass,
,,,,,,,,,,,,,,,,1.021085,,,,,,,,,,,,2e1b9465-837d-4eb3-badc-6e805d4de1ba,18,,"[41.2, 4.9]",3900591,0,,,,1.6941972,,Left Foot,,,"[39.6, 17.8]",,Ground Pass,,12.998846,,,,,Thiago Motta,4325.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Paris Saint-Germain,131,['6870c063-1d21-41bc-b163-f0cbdc672d9e'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:10.096,Pass,
,,,,,,,,,,,,,,,,1.139325,,,,,,,,,,,,39ef8ba0-fb17-45fa-a41d-d5c1ae4ad63c,22,,"[50.4, 18.6]",3900591,0,,,,-1.2554423,,Left Foot,,,"[55.0, 4.5]",,Ground Pass,,14.831386,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Kick Off,Thiago Motta,4325.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['4f31cd74-e80a-4df6-bc27-be88b9530594'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.863,Pass,
,,,,,,,,,,,,,,,,1.93928,,,,,,,,,,,,7eaedd0e-d22a-4903-b137-e8c52528a693,25,,"[57.4, 3.9]",3900591,0,,,,2.3323264,,Left Foot,,,"[39.0, 23.2]",,Ground Pass,,26.665522,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Paris Saint-Germain,131,['fc72f25a-942d-478f-97f0-9351a67606bc'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.842,Pass,
,,,,,,,,,,,,,,,,1.399959,,,,,,,,,,,,22f7a3c6-20d0-4f2c-9eba-a6413ed9695f,28,,"[38.8, 25.6]",3900591,0,,,,1.047778,,Right Foot,,,"[45.2, 36.7]",,Ground Pass,,12.812884,,,,,Adrien Rabiot,3026.0,,,,,,1,From Kick Off,David Luiz Moreira Marinho,3956.0,Left Center Back,2,Paris Saint-Germain,131,['5224327f-a762-484e-ad1d-62d8a1d1eb10'],18,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.743,Pass,
,,,,,,,,,,,,,,,,1.518466,,,,,,,,,,,,896c44ba-5ff5-4ecf-8aee-68a80498f962,31,,"[47.2, 49.5]",3900591,0,,,,1.250232,,Left Foot,,,"[55.6, 74.8]",,Ground Pass,,26.65802,,,,,Gregory van der Wiel,20048.0,,,,,,1,From Kick Off,Adrien Rabiot,3026.0,Right Center Midfield,2,Paris Saint-Germain,131,['ab45ad23-0fa6-4248-87b4-12aae8e24525'],21,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:21.482,Pass,
,,,,,,,,,,,,,,,,1.651879,,,,,,,,,,,,e4df99b4-c96f-43a0-b720-ce1e8147c2b9,33,,"[55.8, 74.8]",3900591,0,,,,-2.8109138,,Right Foot,,,"[42.4, 70.2]",,Ground Pass,,14.167568,,,,,Serge Aurier,3481.0,,,,,,1,From Kick Off,Gregory van der Wiel,20048.0,Right Back,2,Paris Saint-Germain,131,['5ca8eaf4-8592-4f98-ba93-47b242778fe6'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:23.000,Pass,
,,,,,,,,,,,,,,,,2.677038,,,,,,,,,,,,39aecf61-ec6f-4491-adb8-4aaf95103757,36,,"[45.6, 61.8]",3900591,0,,,,-1.6060758,,Right Foot,,,"[44.4, 27.8]",,Ground Pass,,34.02117,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Kick Off,Serge Aurier,3481.0,Right Center Back,2,Paris Saint-Germain,131,['57f58b79-d9da-43ff-af52-8b59f8b77fc8'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.631,Pass,
,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,75bd5f52-18c5-4f68-8dc0-69ee21c04831,39,,"[52.8, 23.8]",3900591,0,,,,1.7523497,,Right Foot,,,"[49.0, 44.5]",,Ground Pass,,21.045902,,,,,Serge Aurier,3481.0,,,,,,1,From Kick Off,David Luiz Moreira Marinho,3956.0,Left Center Back,2,Paris Saint-Germain,131,['cfc7a26a-bbdc-4594-b38a-84f48d68cede'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.308,Pass,
,,,,,,,,,,,,,,,,0.541792,,,,,,,,,,,,4814bf19-bb91-46f0-bdc5-7e1143890c87,42,,"[52.2, 48.1]",3900591,0,,,,0.24084646,,Right Foot,,,"[69.3, 52.3]",,Ground Pass,,17.608236,,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,1,From Kick Off,Serge Aurier,3481.0,Right Center Back,2,Paris Saint-Germain,131,"['aef47d33-fec7-4dd1-b65d-b727e5d2bd59', 'c4db890a-747d-4a6d-a9f7-5a68a2769e56']",35,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.108,Pass,
,,,,,,,,,,,,,,,,1.223362,,,,,,,,,,,,9c4ca8fc-25b2-4a00-98ee-451bfa8562ac,47,,"[64.1, 13.5]",3900591,0,,,,0.65263325,,Left Foot,,,"[81.5, 26.8]",,Ground Pass,,21.900913,,,,,Mohamed Lamine Yattara,7337.0,,,,,,1,From Kick Off,Pierrick Capelle,3071.0,Left Center Midfield,2,Paris Saint-Germain,131,"['26727252-05aa-456b-811b-fdce20b52441', '6ced551b-07d5-45ff-80fe-f747bcf23fa3']",38,,,,,,,,,,,,,,,,,Angers,145,00:00:38.327,Pass,True
,,,,,,,,,,,,,,,,2.970531,,,,,,,,,,,,4545aef8-2198-442a-ab9b-5fe7697c1db7,58,,"[41.8, 40.9]",3900591,0,True,,,-0.9188003,,Right Foot,,,"[51.8, 27.8]",,Ground Pass,,16.480595,,,,,Thiago Motta,4325.0,,,,,Free Kick,1,From Free Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['17167f6a-c9ee-4a59-8cba-c0cf5efb2628'],54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:54.763,Pass,
,,,,,,,,,,,,,,,,0.845106,,,,,,,,,,,,d85f2c08-faaa-4f70-9919-f1944a1806ad,61,,"[55.2, 27.0]",3900591,1,,,,0.06818681,,Left Foot,,,"[75.7, 28.4]",,Ground Pass,,20.547749,,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,3,Paris Saint-Germain,131,['d0a19464-b821-4c1c-a1f8-913a2acca1c3'],1,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:01.733,Pass,
,,,,,,,,,,,,,,,,2.953199,,,,,,,,,,,,a7b4ecb0-6545-40b4-b0fc-ec2e48bb87e6,64,,"[79.5, 34.5]",3900591,1,,,,0.6052175,31f91860-5c0f-4fed-8f9f-db496e361de3,Right Foot,,,"[111.3, 56.5]",,Ground Pass,,38.668335,,,,,Zlatan Ibrahimović,3672.0,True,,Through Ball,True,,1,From Free Kick,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,3,Paris Saint-Germain,131,['45269e5f-f03f-4e49-ad26-8c3e113f0c37'],4,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:04.317,Pass,
,,,,,,,,,,,,,,,,3.848711,,,,,,,,,,,,b8eda3a7-5d47-4963-ada2-1aeb3bfe14e6,68,,"[7.0, 44.1]",3900591,1,,,,0.34675863,,Right Foot,,,"[62.9, 64.3]",,High Pass,,59.437782,,,Incomplete,,Cheikh N''Doye,5676.0,,,,,Goal Kick,1,From Goal Kick,Alexandre Letellier,3432.0,Goalkeeper,4,Angers,145,"['727134c1-77b4-4e76-af5d-22dfcb2c7767', 'fe36f10d-9d74-420c-93c2-1e4543d489ba']",32,,,,,,,,,,,,,,,,,Angers,145,00:01:32.818,Pass,
,,,,,,,,,,,,,,,,1.599023,,,,,,,,,,,,fe36f10d-9d74-420c-93c2-1e4543d489ba,71,,"[57.2, 15.8]",3900591,1,,,True,0.8218193,,,,,"[69.1, 28.6]",,High Pass,,17.477127,,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,Recovery,1,From Goal Kick,Blaise Matuidi,4375.0,Left Center Midfield,4,Angers,145,"['522ee87e-d8cc-47d6-aa7f-c97b1173d7d6', '822557b1-9466-4d83-970f-e943b2a1ab57', 'b8eda3a7-5d47-4963-ada2-1aeb3bfe14e6', 'd9ab534a-c89a-4e51-a2c7-cbefca31e71f']",36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:36.667,Pass,True
,,,,,,,,,,,,,,,,1.099572,,,,,,,,,,,,87133696-a9a7-4354-a1a8-b85d52c88346,75,,"[51.4, 50.5]",3900591,1,,,,0.74611706,,Left Foot,,,"[63.3, 61.5]",,Low Pass,,16.205246,,,Incomplete,,Cheikh N''Doye,5676.0,,,,,,1,From Goal Kick,Pierrick Capelle,3071.0,Left Center Midfield,4,Angers,145,"['4449f876-f234-41eb-ab78-2d6fa9c0923c', '79c59104-1631-4439-8267-d27a4360f911']",39,,,,,,,,,,,,,,,,,Angers,145,00:01:39.209,Pass,
,,,,,,,,,,,,,,,,1.14405,,,,,,,,,,,,4449f876-f234-41eb-ab78-2d6fa9c0923c,77,,"[56.8, 18.6]",3900591,1,,,,1.4909663,,Left Foot,,,"[57.8, 31.1]",,Low Pass,,12.539936,,,,,Adrien Rabiot,3026.0,,,,,Recovery,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,5,Paris Saint-Germain,131,"['87133696-a9a7-4354-a1a8-b85d52c88346', 'bcfa1cd9-24be-4437-93f3-5e0a9047b2c0']",40,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:40.309,Pass,
,,,,,,,,,,,,,,,,2.300783,,,,,,,,,,,,d6f6a94e-c381-40ff-bfdc-62504c6d91a6,81,,"[50.8, 25.0]",3900591,1,,,,2.0920012,,Right Foot,,,"[38.8, 45.9]",,Ground Pass,,24.1,,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,5,Paris Saint-Germain,131,"['5bf68185-2caf-4a5c-955c-e218cf24a3e0', 'ff26f929-0dc8-4f6e-b470-931aeec18e46']",44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:44.210,Pass,True
,,,,,,,,,,,,,,,,1.591612,,,,,,,,,,,,c2d60595-00e1-48ac-8c0d-9e03020d563a,84,,"[38.4, 46.9]",3900591,1,,,,1.162814,,Right Foot,,,"[50.2, 74.2]",,Ground Pass,,29.741049,,,,,Gregory van der Wiel,20048.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Center Back,5,Paris Saint-Germain,131,['fa428312-46a7-4fd4-a528-838c5ed191a9'],47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:47.711,Pass,
,,,,,,,,,,,,,,,,1.08969,,,,,,,,,,,,95b466cf-57b3-4d6c-91ca-ffeba003609b,87,,"[50.8, 73.4]",3900591,1,,,,-2.173779,,Right Foot,,,"[42.4, 61.2]",,Ground Pass,,14.812158,,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Gregory van der Wiel,20048.0,Right Back,5,Paris Saint-Germain,131,['6c33d3f5-95e4-4705-a330-1e02b4badff8'],51,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:51.343,Pass,
,,,,,,,,,,,,,,,,1.926091,,,,,,,,,,,,93eb6eca-e9da-487b-aa7f-606175514715,90,,"[40.2, 54.0]",3900591,1,,,,-0.8986146,,Right Foot,,,"[55.4, 34.9]",,Ground Pass,,24.410038,,,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Center Back,5,Paris Saint-Germain,131,['85f5039f-fbca-4ebe-96ec-f62bd4230511'],53,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:53.392,Pass,
,,,,,,,,,,,,,,,,0.851852,,,,,,,,,,,,23083809-22ef-4866-9749-d7a1ccdbedec,93,,"[56.2, 32.9]",3900591,1,,,,0.46603996,,Left Foot,,,"[72.9, 41.3]",,Ground Pass,,18.693583,,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,5,Paris Saint-Germain,131,"['49fd4514-f52a-49e6-9243-e8593d7b0496', 'e0f8f02a-10da-49e6-a8ba-e8360ae52896']",56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:56.159,Pass,
,,,,,,,,,,,,,,,,1.940649,,,,,,,,,,,,5dca1406-ea19-4aba-aea3-625186bfae36,96,,"[26.7, 27.2]",3900591,1,,,,3.036165,,Right Foot,,,"[7.8, 29.2]",,Ground Pass,,19.005526,,,,,Alexandre Letellier,3432.0,,,,,Recovery,1,Regular Play,Yoann Andreu,3203.0,Left Back,5,Paris Saint-Germain,131,['3ec56521-0a89-4fff-9e0a-926ed380c214'],59,,,,,,,,,,,,,,,,,Angers,145,00:01:59.189,Pass,
,,,,,,,,,,,,,,,,3.981847,,,,,,,,,,,,a9cc8821-c362-4a23-a5b8-b7de4b566b5f,100,,"[5.4, 32.8]",3900591,2,,,,0.1864869,,Right Foot,,,"[74.3, 45.8]",,High Pass,,70.11569,,,Incomplete,,Mohamed Lamine Yattara,7337.0,,,,,,1,Regular Play,Alexandre Letellier,3432.0,Goalkeeper,5,Paris Saint-Germain,131,"['7f1bc8b1-de87-47a6-9301-502784f2cda1', 'a11ae07f-aeed-4d72-b791-27a52cc6406c', 'b0280973-856c-4a9e-91df-480bf83b3855']",2,,,,,,,,,,,,,,,,,Angers,145,00:02:02.085,Pass,True
,,,,,,,,,,,,,,,,1.984556,,,,,,,,,,,,a11ae07f-aeed-4d72-b791-27a52cc6406c,103,,"[45.8, 34.3]",3900591,2,,,,0.8114792,,Other,,,"[57.0, 46.1]",,Low Pass,,16.26899,,,,,Thiago Motta,4325.0,,,,,Recovery,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,5,Paris Saint-Germain,131,"['662d47f2-f9fa-4960-9699-821eb706de0b', 'a9cc8821-c362-4a23-a5b8-b7de4b566b5f', 'b8838b13-3e6b-4fa3-8dad-dcb42b8598a4']",6,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:06.067,Pass,True
,,,,,,,,,,,,,,,,1.781075,,,,,,,,,,,,26f176d9-c4fb-4f9e-921d-49b63b015b2f,106,,"[55.4, 45.3]",3900591,2,,,,2.9919655,,Left Foot,,,"[35.5, 48.3]",,Ground Pass,,20.12486,,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,5,Paris Saint-Germain,131,['b3c6b4d6-b8e8-4abf-b8ad-680eb6968998'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:08.053,Pass,
,,,,,,,,,,,,,,,,0.894665,,,,,,,,,,,,0f0eb8c1-36fe-46ae-8911-4775c499c2c1,109,,"[35.1, 49.3]",3900591,2,,,,-0.1952814,,Right Foot,,,"[44.2, 47.5]",,Ground Pass,,9.276314,,,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Center Back,5,Paris Saint-Germain,131,['db1c5aaa-591d-47de-90da-544c553de0e8'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:10.634,Pass,
,,,,,,,,,,,,,,,,0.81399,,,,,,,,,,,,2a650577-bf1e-48b5-a0f9-ea159237c70f,112,,"[51.4, 50.3]",3900591,2,,,,0.5709265,,Left Foot,,,"[63.7, 58.2]",,Ground Pass,,14.618482,,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,5,Paris Saint-Germain,131,"['0d6c260b-2aec-410e-9bee-7042f0f92496', '85fa0fee-8111-4429-80ad-f140dc27f075']",13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:13.169,Pass,
,,,,,,,,,,True,,,,,,1.566508,,,,,,,,,,,,0d6c260b-2aec-410e-9bee-7042f0f92496,114,,"[56.4, 21.9]",3900591,2,,,,2.4159522,,Right Foot,,,"[50.2, 27.4]",,Ground Pass,,8.287943,,,,,Romain Saïss,5219.0,,,,,Interception,1,Regular Play,Billy Ketkeophomphone,4441.0,Left Midfield,6,Angers,145,"['2a650577-bf1e-48b5-a0f9-ea159237c70f', '60697b7e-b147-4c5d-ae1d-dcf7d1b52850']",13,,,,,,,,,,,,,,,,,Angers,145,00:02:13.983,Pass,
,,,,,,,,,,,,,,,,2.242964,,,,,,,,,,,,28defa1b-9ca0-49c3-8650-49aa70ce59ca,117,,"[50.4, 31.2]",3900591,2,,,,1.5707964,,Left Foot,,,"[50.4, 68.9]",,Ground Pass,,37.7,,,,,Vincent Manceau,3431.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,6,Angers,145,['545383a4-ab86-4539-9dc9-4fc508eb33ff'],17,,,,,,,,,,,,,,,,,Angers,145,00:02:17.893,Pass,
