ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,4.914505,,,,,,,,,,,,8217a2ae-7c32-42cc-bbae-f86af5f09a19,17,,"[27.4, 25.5]",3829436,0,,,,,-0.42439285,,Left Foot,,,,"[81.4, 1.1]",,High Pass,,59.25673,Out,,,,,,,,1,From Kick Off,Franck Signorino,40521.0,Left Back,2,Nantes,144,,10,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:10.450,Pass,
,,,,,,,,,,,,,,,,3.412892,,,,,,,,,,,,2f04de36-5a4a-4eb5-87b8-49aa985da901,18,,"[52.6, 80.0]",3829436,0,,,,,-0.29271308,,,,,,"[81.8, 71.2]",,High Pass,,30.497213,,Birama Touré,7350.0,,,,,Throw-in,1,From Throw In,Léo Dubois,3144.0,Right Back,3,Nantes,144,['9a56bc29-089c-4128-9b43-ab4e12e16125'],21,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:21.723,Pass,
,,,,,,,,,,,,,,,,1.488827,,,,,,,,,,,,8849b9e4-ffb1-4b0f-8eb5-001e0c4da3c7,20,,"[81.8, 71.2]",3829436,0,,,,True,-2.7220342,,,,,,"[67.9, 65.0]",,Low Pass,,15.220053,Incomplete,,,,,,,,1,From Throw In,Birama Touré,7350.0,Right Defensive Midfield,3,Nantes,144,"['571335dd-bda6-44f6-b25b-4af805a23a36', 'a65cb9a9-d763-4e82-9c5b-c3729dc2f900']",23,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:23.647,Pass,True
,,,,,,,,,,,,,,,,0.583648,,,,,,,,,,,,a65cb9a9-d763-4e82-9c5b-c3729dc2f900,23,,"[52.2, 15.1]",3829436,0,,,,,-1.4747076,,Right Foot,,,,"[53.0, 6.8]",,Low Pass,,8.338465,,Nicolas de Roussel de Préville,4383.0,,,,,Recovery,1,From Throw In,Prince Oniangué,4545.0,Left Center Midfield,3,Nantes,144,"['01e3bdb4-c584-4c5c-bd08-d0a0d774606a', '8849b9e4-ffb1-4b0f-8eb5-001e0c4da3c7', 'fc764831-137f-494c-89d2-8ebfd230187b']",25,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:25.136,Pass,True
,,,,,,,,,,,,,,,,1.633156,,,,,,,,,,,,5ff7bb70-340c-4455-a5dd-9be54b13be22,31,,"[57.8, 59.9]",3829436,0,,,,,2.5577223,,Right Foot,,,,"[46.6, 67.3]",,Ground Pass,,13.42386,,Lévy Koffi Djidji,3174.0,,,,,,1,From Throw In,Valentin Rongier,3365.0,Left Defensive Midfield,3,Nantes,144,['cf8a46b6-faec-4564-a4ee-9fc4b4a260d9'],27,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:27.485,Pass,
,,,,,,,,,,,,,,,,0.59367,,,,,,,,,,,,b810eb7b-3ace-4ff4-aa8a-543959a6847b,34,,"[47.8, 67.4]",3829436,0,,,,,-1.0415496,,Right Foot,,,,"[50.9, 62.1]",,Ground Pass,,6.140033,,Birama Touré,7350.0,,,,,,1,From Throw In,Lévy Koffi Djidji,3174.0,Right Center Back,3,Nantes,144,['51d01d7a-c761-498a-ae17-1bcd827b8e8b'],29,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:29.518,Pass,
,,,,,,,,,,,,,,,,0.998929,,,,,,,,,,,,9e8148d4-dc5d-40fa-bf68-737015749e62,38,,"[50.9, 62.1]",3829436,0,,,,,2.2784295,,Right Foot,,,,"[43.8, 70.4]",,Ground Pass,,10.922454,,Lévy Koffi Djidji,3174.0,,,,,,1,From Throw In,Birama Touré,7350.0,Right Defensive Midfield,3,Nantes,144,['32234c25-9d1d-4553-97ed-2ac518c34a4b'],30,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:30.441,Pass,
,,,,,,,,,,,,,,,,2.140274,,,,,,,,,,,,1cd62ffc-a107-4600-8f4c-8f2ceb3754e2,42,,"[37.5, 73.7]",3829436,0,,,,,-2.4416997,,Right Foot,,,,"[12.8, 52.9]",,Ground Pass,,32.29133,,Rémy Riou,25377.0,,,,,,1,From Throw In,Lévy Koffi Djidji,3174.0,Right Center Back,3,Nantes,144,['6bfa5429-172d-4d73-83f0-e1a9756bf8f5'],33,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:33.100,Pass,
,,,,,,,,,,,,,,,,1.538107,,,,,,,,,,,,d8d2f78e-2933-401f-b361-54b10cb7c55b,45,,"[12.8, 52.9]",3829436,0,,,,,-1.2029002,,Right Foot,,,,"[27.1, 15.8]",,Ground Pass,,39.760532,,Lucas Deaux,2943.0,,,,,,1,From Throw In,Rémy Riou,25377.0,Goalkeeper,3,Nantes,144,['bac49fe3-7c5d-4486-a104-bef16367130e'],35,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:35.527,Pass,
,,,,,,,,,,,,,,,,1.387731,,,,,,,,,,,,e94faa58-04df-488e-bb0d-07ef06937df9,48,,"[50.3, 8.6]",3829436,0,,,,,-0.47853485,,Right Foot,,,,"[66.3, 0.3]",,Ground Pass,,18.024706,,Ermir Lenjani,10746.0,,,,,,1,From Throw In,Lucas Deaux,2943.0,Left Center Back,3,Nantes,144,['7489ff7c-ff28-41fc-8402-8cd9d961c02f'],40,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:40.833,Pass,
,,,,,,,,,,,,,,,,1.473285,,,,,,,,,,,,db9cda01-3953-4f06-8512-65e59b3fb0e6,51,,"[66.3, 0.3]",3829436,0,,,,,2.3500595,,Left Foot,,,,"[58.2, 8.5]",,Ground Pass,,11.526057,,Valentin Rongier,3365.0,,,,,,1,From Throw In,Ermir Lenjani,10746.0,Left Back,3,Nantes,144,['8b5d5cfd-2cbf-4d82-b91b-3014279d3f47'],42,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:42.874,Pass,
,,,,,,,,,,,,,,,,0.977502,,,,,,,,,,,,25f8c54c-b987-4dbb-88c5-dcb097540428,55,,"[61.5, 5.6]",3829436,0,,,,,-0.5010134,,Right Foot,,,,"[69.9, 1.0]",,Ground Pass,,9.577056,,Ermir Lenjani,10746.0,,,,,,1,From Throw In,Valentin Rongier,3365.0,Left Defensive Midfield,3,Nantes,144,"['74323716-4469-4a71-971c-be4c99a2a338', 'd623bad1-216e-4fe8-a29d-b191cdc7480a']",45,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:45.013,Pass,True
,,,,,,,,,,,,,,,,2.652845,,,,,,,,,,,,a6427166-32a1-49a0-89b0-68c8815dce91,58,,"[68.6, 1.0]",3829436,0,,,,,3.0940096,,Left Foot,,,,"[39.2, 2.4]",,Ground Pass,,29.433315,,Lucas Deaux,2943.0,,,,,,1,From Throw In,Ermir Lenjani,10746.0,Left Back,3,Nantes,144,['c66005be-2b2e-40a7-9f5a-d4cb2bb9ddfb'],46,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:46.804,Pass,
,,,,,,,,,,,,,,,,2.202359,,,,,,,,,,,,7a7dde6e-462c-4c4c-90b5-d196666d33a1,61,,"[37.7, 9.0]",3829436,0,,,,,1.463751,,Right Foot,,,,"[42.6, 54.6]",,Ground Pass,,45.86251,,Lévy Koffi Djidji,3174.0,,True,,,,1,From Throw In,Lucas Deaux,2943.0,Left Center Back,3,Nantes,144,['f44adcf9-b001-4ff1-9f82-8b48fcd1ff53'],50,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:50.506,Pass,
,,,,,,,,,,,,,,,,0.9839,,,,,,,,,,,,d5001885-c37e-47f9-8780-d61131ea4f48,64,,"[52.1, 69.4]",3829436,0,,,,,-0.16930377,,Right Foot,,,,"[63.8, 67.4]",,Ground Pass,,11.869709,,Adrien Thomasson,3375.0,,,,,,1,From Throw In,Lévy Koffi Djidji,3174.0,Right Center Back,3,Nantes,144,['6258da34-68ff-4569-a15f-a477568b5f52'],56,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:56.725,Pass,
,,,,,,,,,,,,,,,,1.066962,,,,,,,,,,,,8f812767-08e6-4ffc-b76b-692a12a4855d,66,,"[63.8, 67.4]",3829436,0,,,,,2.9795642,,Left Foot,,,,"[53.4, 69.1]",,Ground Pass,,10.538027,,Lévy Koffi Djidji,3174.0,,,,,,1,From Throw In,Adrien Thomasson,3375.0,Center Attacking Midfield,3,Nantes,144,['88717c9e-cca4-41ec-ba4a-434735773f27'],57,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:57.709,Pass,
,,,,,,,,,,,,,,,,1.948619,,,,,,,,,,,,af08ccd1-298e-482e-bcf0-fed8de02dd8e,69,,"[55.9, 65.1]",3829436,0,,,,,-1.9963671,,Right Foot,,,,"[46.2, 43.7]",,Ground Pass,,23.495745,,Lucas Deaux,2943.0,,,,,,1,From Throw In,Lévy Koffi Djidji,3174.0,Right Center Back,3,Nantes,144,['321acd8c-5513-4263-a12c-f7a48e570671'],59,,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:59.872,Pass,
,,,,,,,,,,,,,,,,2.154929,,,,,,,,,,,,78769166-87e7-4aaf-b69c-e141d47c069b,72,,"[53.8, 41.3]",3829436,1,,,,,-0.8837465,,Right Foot,,,,"[87.6, 0.1]",,High Pass,,53.290524,Out,Ermir Lenjani,10746.0,,True,,,,1,From Throw In,Lucas Deaux,2943.0,Left Center Back,3,Nantes,144,['cd67b30f-562c-4ec8-8297-80ff31d499ce'],2,,,,,,,,,,,,,,,,,,,,Nantes,144,00:01:02.610,Pass,
,,,,,,,,,,,,,,,,2.135697,,,,,,,,,,,,fa741135-67b1-4d92-aba7-7ca0cfa2822b,74,,"[37.8, 80.0]",3829436,1,,,,,-2.5173855,,,,,,"[9.2, 59.4]",,Low Pass,,35.24656,,Kossi Agassa,401454.0,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,4,Stade de Reims,156,['3d91468c-3d29-4421-ad07-300a9092ece9'],19,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:19.345,Pass,
,,,,,,,,,,,,,,,,3.154238,,,,,,,,,,,,4a1f2430-c985-4cba-9fbc-ef3ae286c228,77,,"[9.7, 65.2]",3829436,1,,,,,0.24029851,,Right Foot,,,,"[70.1, 80.0]",,High Pass,,62.186817,Out,"David N""Gog",401453.0,,,,,,1,From Throw In,Kossi Agassa,401454.0,Goalkeeper,4,Stade de Reims,156,['9bcb9140-c06d-487d-9556-466242c3eff3'],23,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:23.126,Pass,
,,,,,,,,,,,,,,,,0.920682,,,,,,,,,,,,f219a09f-f551-4a5a-a46e-1b5910a93885,79,,"[52.6, 0.1]",3829436,1,,,,,2.1164513,,,,,,"[49.2, 5.7]",,Low Pass,,6.551336,,Birama Touré,7350.0,,,,,Throw-in,1,From Throw In,Ermir Lenjani,10746.0,Left Back,5,Nantes,144,['f7961151-e1a7-4035-9483-cfcf0bad99a9'],30,,,,,,,,,,,,,,,,,,,,Nantes,144,00:01:30.832,Pass,
,,,,,,,,,,,,,,,,2.884982,,,,,,,,,,,,039e175d-a2f9-40f9-b062-c80170412084,82,,"[45.1, 4.4]",3829436,1,,,,,-0.12259133,,Left Foot,,,,"[80.0, 0.1]",,High Pass,,35.163902,Out,Valentin Rongier,3365.0,,,,,,1,From Throw In,Birama Touré,7350.0,Right Defensive Midfield,5,Nantes,144,['d2635671-77f9-4a98-ba48-b9df9547a1b5'],32,,,,,,,,,,,,,,,,,,,,Nantes,144,00:01:32.902,Pass,
,,,,,,,,,,,,,,,,2.266815,,,,,,,,,,,,ea260060-2ba5-43c8-8144-f82c2a2a8c87,85,,"[51.1, 80.0]",3829436,1,,,,,-1.8662372,,,,,,"[42.7, 52.4]",,Low Pass,,28.849957,,Anthony Weber,7435.0,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,6,Stade de Reims,156,['e947b7ed-f17a-433f-a327-5b8a663940d4'],47,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:47.444,Pass,
,,,,,,,,,,,,,,,,2.170087,,,,,,,,,,,,28710181-5017-4a50-a54a-c277e1bfbfc6,88,,"[44.8, 49.5]",3829436,1,,,,,-1.2199278,,Right Foot,,,,"[56.0, 18.9]",,Ground Pass,,32.585274,,Franck Signorino,40521.0,,,,,,1,From Throw In,Anthony Weber,7435.0,Left Center Back,6,Stade de Reims,156,['2a956ce2-7684-4e2b-97fb-4cc603e6baae'],51,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:51.102,Pass,
,,,,,,,,,,,,,,,,1.019303,,,,,,,,,,,,8b02f39e-1ae0-4172-9a84-43ca7961760e,91,,"[62.9, 14.0]",3829436,1,,,,,0.773253,,Left Foot,,,,"[75.4, 26.2]",,Ground Pass,,17.466825,,Nicolas de Roussel de Préville,4383.0,,,,,,1,From Throw In,Franck Signorino,40521.0,Left Back,6,Stade de Reims,156,['8288fc3f-6410-4f68-8749-b1465152e15e'],54,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:54.805,Pass,
,,,,,,,,,,,,,,,,1.698453,,,,,,,,,,,,de0eb1be-0d72-4d2c-9180-9a0a8077be09,93,,"[75.4, 26.3]",3829436,1,,,,,-1.4348476,,Left Foot,,,,"[78.3, 5.1]",,Ground Pass,,21.39743,,Franck Signorino,40521.0,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Left Wing,6,Stade de Reims,156,['1b314110-25f2-4177-b854-e2350ff51e63'],55,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:55.824,Pass,
,,,,,,,,,,,,,,,,3.422631,,,,,,,,,,,,cc892a9c-3c70-4d6b-becf-279fa06d0d12,100,,"[2.9, 78.1]",3829436,2,,,,,-0.28535572,,Right Foot,,,,"[49.6, 64.4]",,High Pass,,48.66806,,Kolbeinn Sigþórsson,6284.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,7,Nantes,144,"['bf5e275f-1541-4059-8ada-1c5227d671a3', 'e0275657-727f-419e-836b-321b01b39786']",2,,,,,,,,,,,,,,,,,,,,Nantes,144,00:02:02.477,Pass,True
,,,,,,,,,,,,,,,,1.18492,,,,,,,,,,,,57a84b1c-c278-4a60-96be-6de26fd24df0,103,,"[51.2, 65.7]",3829436,2,,,,,1.6498392,,Other,,,,"[50.4, 75.8]",,High Pass,,10.131634,,Adryan Oliveira Tavares,31687.0,,,,,,1,Regular Play,Kolbeinn Sigþórsson,6284.0,Center Forward,7,Nantes,144,"['8b007687-e079-43b0-9f97-da2171f07ab0', '9fadca78-d2b7-423b-b894-3eedb29f5c15']",5,,,,,,,,,,,,,,,,,,,,Nantes,144,00:02:05.900,Pass,True
,,,,,,,,,,,,,,,,1.398353,,,,,,,,,,,,154a9d7c-87e3-461f-bfc4-894cbdad852e,106,,"[52.1, 75.8]",3829436,2,,,,,-0.14981246,,Right Foot,,,,"[57.4, 75.0]",,High Pass,,5.3600373,Incomplete,Valentin Rongier,3365.0,,,,,,1,Regular Play,Adryan Oliveira Tavares,31687.0,Left Wing,7,Nantes,144,"['4f03e244-f964-4782-8e9e-bf70b369a7ad', 'a3583b60-8fb9-4cb6-83dd-e1fd50bf5e57']",8,,,,,,,,,,,,,,,,,,,,Nantes,144,00:02:08.110,Pass,
,,,,,,,,,,,,,,,,1.011049,,,,,,,,,,,,a3583b60-8fb9-4cb6-83dd-e1fd50bf5e57,108,,"[62.7, 5.1]",3829436,2,,,,,2.758694,,Right Foot,,,,"[55.5, 8.0]",,High Pass,,7.7620873,,Anthony Weber,7435.0,,,,,Recovery,1,Regular Play,Jaba Kankava,46801.0,Center Defensive Midfield,8,Stade de Reims,156,"['145ddeef-a2e7-4d3c-9c56-4f00059b0315', '154a9d7c-87e3-461f-bfc4-894cbdad852e']",9,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:09.508,Pass,
,,,,,,,,,,,,,,,,2.356913,,,,,,,,,,,,4ff1743d-c323-44c5-b92e-19c5202c1f80,110,,"[55.5, 8.0]",3829436,2,,,,,0.5998189,,Right Foot,,,,"[86.5, 29.2]",,High Pass,,37.555824,,"David N""Gog",401453.0,,,,,,1,Regular Play,Anthony Weber,7435.0,Left Center Back,8,Stade de Reims,156,['1ea18fdf-434b-4eea-96af-8593833beb6f'],10,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:10.519,Pass,
,,,,,,,,,,,,,,,,2.158078,,,,,,,,,,,,7aecb96c-5c04-4250-8b39-484f712070dd,113,,"[86.5, 29.2]",3829436,2,,,,True,1.9251254,,,,,,"[80.1, 46.5]",,High Pass,,18.445868,,Frédéric Bulot,7817.0,,,,,,1,Regular Play,"David N""Gog",401453.0,Center Forward,8,Stade de Reims,156,"['1c2db7e6-0145-4c38-b5b5-dfebee5952df', 'faad35a0-72e0-4790-8c99-0f784f216c45']",12,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:12.876,Pass,True
,,,,,,,,,,,,,,,,1.166049,,,,,,,,,,,,99080c84-31fd-4d7b-9ca6-781a94dd70d0,117,,"[73.7, 71.9]",3829436,2,,,,,1.3588387,,Right Foot,,,,"[75.4, 79.8]",,Ground Pass,,8.080841,,Hamari Traoré,3248.0,,,,,,1,Regular Play,Frédéric Bulot,7817.0,Right Wing,8,Stade de Reims,156,['b9768b1e-b79a-415e-bd71-42b7a6acbd5f'],19,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:19.877,Pass,
,,,,,,,,,,,,,,,,1.531638,,,,,,,,,,,,65aece40-5455-4ebd-b8ab-229f027ff37f,120,,"[75.9, 78.5]",3829436,2,,,,,-2.6278477,,Right Foot,,,,"[61.9, 70.6]",,Ground Pass,,16.075136,,Antoine Devaux,7815.0,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,8,Stade de Reims,156,['fc71c3d6-ce32-4a54-83a1-29e92d42f38f'],21,,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:21.603,Pass,
