50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.834585,,,,,,,,,,3e9205d8-35fe-4ed4-863c-f73d42d3a19c,21,,"[57.6, 18.5]",3829454,0,,,,,-1.7961992,,Right Foot,,,,"[54.0, 2.8]",Ground Pass,,16.107452,,,,Henri Bedimo Nsamè,4895.0,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,3,Lyon,137,['c15b195c-753a-41a7-b0c5-df3f41201a8b'],10,,,,,,,,,,,,,,,,,Lyon,137,00:00:10.213,Pass,
,,,,,,,,,,,,,,,,,0.789253,,,,,,,,,,8588fdc4-95f2-47c3-b462-bf226482d28b,24,,"[54.0, 2.8]",3829454,0,,,,,0.26968846,,Left Foot,,,,"[66.3, 6.2]",Ground Pass,,12.76127,,,,Mathieu Valbuena,18868.0,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,3,Lyon,137,['6f255ee6-f0d7-47ba-925c-7be33820315c'],13,,,,,,,,,,,,,,,,,Lyon,137,00:00:13.132,Pass,
,,,,,,,,,,,,,,,,,0.839715,,,,,,,,,,70df9eab-6c22-4eb3-9b15-f332a0a481ab,28,,"[63.6, 4.7]",3829454,0,,,,,-2.5582197,,Right Foot,,,,"[58.6, 1.4]",Ground Pass,,5.990826,,,,Henri Bedimo Nsamè,4895.0,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,3,Lyon,137,['077f6a10-586c-4e50-8857-dd788d1ddda1'],15,,,,,,,,,,,,,,,,,Lyon,137,00:00:15.046,Pass,
,,,,,,,,,,,,,,,,,1.963998,,,,,,,,,,fc1e3955-af2f-46aa-a1bb-bf5e7d9839f8,31,,"[57.8, 1.4]",3829454,0,,,,,2.8792958,,Left Foot,,,,"[32.1, 8.3]",Ground Pass,,26.61015,,,,Samuel Yves Umtiti,5492.0,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,3,Lyon,137,['96a5442f-95ec-4443-8a69-11a9cbf8e202'],18,,,,,,,,,,,,,,,,,Lyon,137,00:00:18.310,Pass,
,,,,,,,,,,,,,,,,,1.841277,,,,,,,,,,a2d450ee-392e-48d2-b28a-4c4fb3c92537,34,,"[30.2, 14.8]",3829454,0,,,,,1.7069353,,Left Foot,,,,"[26.2, 44.0]",Ground Pass,,29.4727,,,,Mapou Yanga-Mbiwa,4463.0,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,3,Lyon,137,['ef64e538-17bd-4ddb-9095-fb648e5fe784'],21,,,,,,,,,,,,,,,,,Lyon,137,00:00:21.891,Pass,
,,,,,,,,,,,,,,,,,1.569464,,,,,,,,,,54d44fcb-eff3-4ca4-9d13-73f21596b375,37,,"[28.7, 47.5]",3829454,0,,,,,0.9384992,,Right Foot,,,,"[49.8, 76.3]",Ground Pass,,35.70224,,,,Christophe Jallet,4410.0,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,3,Lyon,137,['86404cce-a98c-4bdd-86bd-dd7dac1c7dc8'],24,,,,,,,,,,,,,,,,,Lyon,137,00:00:24.455,Pass,
,,,,,,,,,,,,,,,,,1.901302,,,,,,,,,,2233dc08-dbd6-4966-ae41-d8587a988070,39,,"[49.2, 75.5]",3829454,0,,,,,-2.400026,,Right Foot,,,,"[37.3, 64.6]",Ground Pass,,16.137533,,,,Mapou Yanga-Mbiwa,4463.0,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,3,Lyon,137,['653c184e-c884-49df-887c-7362b3891b66'],26,,,,,,,,,,,,,,,,,Lyon,137,00:00:26.024,Pass,
,,,,,,,,,,,,,,,,,1.896586,,,,,,,,,,2cb1d181-dde6-496f-b35c-0b9b104101fb,42,,"[34.2, 47.9]",3829454,0,,,,,-1.539678,,Right Foot,,,,"[35.0, 22.2]",Ground Pass,,25.712448,,,,Samuel Yves Umtiti,5492.0,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,3,Lyon,137,['72fbae37-c08e-410e-96ef-38dfc28555b0'],30,,,,,,,,,,,,,,,,,Lyon,137,00:00:30.288,Pass,
,,,,,,,,,,,,,,,,,1.177597,,,,,,,,,,475169b3-405a-4a0c-bd8e-5b850ab6c94a,45,,"[42.3, 16.8]",3829454,0,,,,,-0.18152387,,Left Foot,,,,"[73.9, 11.0]",Low Pass,,32.12787,,,,Claudio Beauvue,6600.0,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,3,Lyon,137,['0be12a44-b467-43be-85a7-d8a770310678'],33,,,,,,,,,,,,,,,,,Lyon,137,00:00:33.959,Pass,
,,,,,,,,,,,,,,,,,1.317805,,,,,,,,,,fd040db5-f869-4a33-ab71-f3d954c5d102,48,,"[73.3, 10.9]",3829454,0,,,,,-2.1928284,,Right Foot,,,,"[69.5, 5.6]",Ground Pass,,6.521503,,,,Henri Bedimo Nsamè,4895.0,,,,,1,Regular Play,Claudio Beauvue,6600.0,Left Center Forward,3,Lyon,137,['bfdfcdb2-52e7-49a5-b2ca-bffd5e305f38'],35,,,,,,,,,,,,,,,,,Lyon,137,00:00:35.228,Pass,
,,,,,,,,,,,,,,,,,0.830964,,,,,,,,,,2a0372a1-42bd-4a35-bfa5-8aa7600bc921,50,,"[69.9, 5.5]",3829454,0,,,,,1.5707964,,Left Foot,,,,"[69.9, 9.9]",Ground Pass,,4.4,,,,Mathieu Valbuena,18868.0,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,3,Lyon,137,['03410283-0b72-460b-af7e-5aec7c347b40'],36,,,,,,,,,,,,,,,,,Lyon,137,00:00:36.546,Pass,
,,,,,,,,,,,,,,,,,0.855596,,,,,,,,,,f2805a87-238b-4ab2-84cb-eb1cb365ccd6,54,,"[71.6, 7.4]",3829454,0,,,,,-1.6790669,,Right Foot,,,,"[71.1, 2.8]",Ground Pass,,4.6270943,,,,Henri Bedimo Nsamè,4895.0,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,3,Lyon,137,"['1a2a0173-4dd4-4918-b858-7891bd58ae98', '70585981-34bb-430b-bf9f-d6610c66758e']",38,,,,,,,,,,,,,,,,,Lyon,137,00:00:38.303,Pass,True
,,,,,,,,,,,,,,,,,0.815088,,,,,,,,,,b5303510-2700-48e9-be62-80a79d589d04,57,,"[71.1, 2.8]",3829454,0,,,,,0.7917675,,Left Foot,,,,"[78.9, 10.7]",Ground Pass,,11.101802,,,,Claudio Beauvue,6600.0,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,3,Lyon,137,['973a9d05-563f-4453-a497-e9a120585b79'],39,,,,,,,,,,,,,,,,,Lyon,137,00:00:39.656,Pass,
,,,,,,,,,,,,,,,,,0.940301,,,,,,,,,,4fdf5580-e4d8-44db-b910-108f3af71a71,59,,"[78.3, 11.0]",3829454,0,,,,,-1.4317003,,Right Foot,,,,"[79.7, 1.0]",Low Pass,,10.097525,,,,Mathieu Valbuena,18868.0,,,,,1,Regular Play,Claudio Beauvue,6600.0,Left Center Forward,3,Lyon,137,['4da52dd9-1d28-425b-8d15-827487243e29'],40,,,,,,,,,,,,,,,,,Lyon,137,00:00:40.471,Pass,
,,,,,,,,,,,,,,,,,3.756058,,,,,,,,,,3c9f4441-2424-4aa3-961b-824205d405a6,61,,"[80.8, 1.6]",3829454,0,,,,,0.8235223,,Right Foot,,,,"[109.8, 32.9]",High Pass,,42.669544,,Incomplete,,Claudio Beauvue,6600.0,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,3,Lyon,137,"['68dd9b5c-4f2c-47b9-a70a-c0814c2a63f6', '803d7b76-d9c0-4188-8c00-3132e0f34148']",41,,,,,,,,,,,,,,,,,Lyon,137,00:00:41.411,Pass,
,,,,,,,,,,,,,,,,,1.1177,,,,,,,,,,803d7b76-d9c0-4188-8c00-3132e0f34148,63,,"[10.3, 47.2]",3829454,0,,,,,0.53614604,,Right Foot,,,,"[17.2, 51.3]",Ground Pass,,8.026207,,,,Marko Baša,40523.0,,,,Recovery,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,4,Lille,143,"['3c9f4441-2424-4aa3-961b-824205d405a6', '646ad13e-bb48-4408-b452-c5bc441c5f44']",45,,,,,,,,,,,,,,,,,Lille,143,00:00:45.167,Pass,
,,,,,,,,,,,,,,,,,1.235651,,,,,,,,,,a57e4fb5-65a3-43e3-862a-c7947e5ffe1b,66,,"[20.5, 52.0]",3829454,0,,,,,-0.35004488,,Right Foot,,,,"[33.1, 47.4]",Ground Pass,,13.413426,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,1,Regular Play,Marko Baša,40523.0,Left Center Back,4,Lille,143,['554f521a-8969-4b05-ba3f-545d234b31bc'],48,,,,,,,,,,,,,,,,,Lille,143,00:00:48.077,Pass,
,,,,,,,,,,,,,,,,,1.921854,,,,,,,,,,b72c975d-5654-47dd-bfbb-5508bc278794,69,,"[33.1, 47.4]",3829454,0,,,,,-2.430945,,Right Foot,,,,"[20.9, 36.9]",Ground Pass,,16.096273,,,,Marko Baša,40523.0,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,4,Lille,143,['d07390cb-1060-4402-99fd-6303c4e808eb'],49,,,,,,,,,,,,,,,,,Lille,143,00:00:49.974,Pass,
,,,,,,,,,,,,,,,,,1.971718,,,,,,,,,,55888222-a6e2-4302-b7cd-4dc9a5b8ba62,72,,"[20.5, 35.9]",3829454,0,,,,,-1.2635977,,Left Foot,,,,"[29.7, 6.9]",Ground Pass,,30.424332,,,,Djibril Sidibé,3446.0,,,,,1,Regular Play,Marko Baša,40523.0,Left Center Back,4,Lille,143,['1076beca-cd4b-4230-8d9c-a091800fdceb'],52,,,,,,,,,,,,,,,,,Lille,143,00:00:52.223,Pass,
,,,,,,,,,,,,,,,,,1.531948,,,,,,,,,,1feab2f2-8047-4a46-b41c-fdbd12a218d4,75,,"[28.7, 4.4]",3829454,0,,,,,0.038258836,,Right Foot,,,,"[49.6, 5.2]",Ground Pass,,20.915306,,,,Éric Bauthéac,40486.0,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Wing Back,4,Lille,143,['a07fc10d-8a8b-47c3-9211-fa703a1d0c95'],54,,,,,,,,,,,,,,,,,Lille,143,00:00:54.997,Pass,
,,,,,,,,,,,,,,,,,1.196944,,,,,,,,,,b7ede810-f13c-4363-8bf0-a074e332f173,81,,"[70.1, 80.0]",3829454,1,,,,,-0.40725586,,,,,,"[85.4, 73.4]",High Pass,,16.662832,,,,Alexandre Lacazette,3451.0,,,,Throw-in,1,From Throw In,Christophe Jallet,4410.0,Right Back,5,Lyon,137,['2711462b-7ac6-4619-8bbe-317dd521108c'],1,,,,,,,,,,,,,,,,,Lyon,137,00:01:01.362,Pass,
,,,,,,,,,,,,,,,,,1.869601,,,,,,,,,,6be71da2-ae65-492b-92ac-ba5c8a2fca1d,83,,"[84.3, 73.4]",3829454,1,,,,,-0.73427993,,Right Foot,,,,"[95.6, 63.2]",High Pass,,15.22268,,Incomplete,,Mathieu Valbuena,18868.0,,,,,1,From Throw In,Alexandre Lacazette,3451.0,Right Center Forward,5,Lyon,137,"['147327cf-1a6d-412d-9bf1-bbd38a47218c', 'cacce305-e125-4029-b736-edf72346c5b5']",2,,,,,,,,,,,,,,,,,Lyon,137,00:01:02.559,Pass,
,,,,,,,,,,,,,,,,,3.838208,,,,,,,,,,36fdf675-f980-4b68-8cd0-d1a404ef847f,88,,"[25.1, 15.2]",3829454,2,,,,,-0.21129127,,Right Foot,,,,"[94.1, 0.4]",High Pass,,70.5694,,Out,,Gadji Celi Carmen Junior Tallo,10330.0,,,,Free Kick,1,From Free Kick,Vincent Enyeama,40484.0,Goalkeeper,6,Lille,143,['919354e2-baa0-4312-821f-74db6786147e'],5,,,,,,,,,,,,,,,,,Lille,143,00:02:05.177,Pass,
,,,,,,,,,,,,,,,,,1.915349,,,,,,,,,,9b7c22d2-616f-4325-969e-3403e7c96333,90,,"[30.2, 80.0]",3829454,2,,,,,-0.21662396,,,,,,"[56.1, 74.3]",High Pass,,26.519804,,Incomplete,,Alexandre Lacazette,3451.0,,,,Throw-in,1,From Throw In,Christophe Jallet,4410.0,Right Back,7,Lyon,137,"['088c92e5-df51-425f-8628-5563675ebc6d', 'f021cc1a-b3da-4401-bb85-39795b2b88dc']",17,,,,,,,,,,,,,,,,,Lyon,137,00:02:17.738,Pass,
,,,,,,,,,,,,,,,,,1.795012,,,,,,,,,,4977e184-6642-4e2d-8654-5a6cd2cf81e2,95,,"[56.9, 69.3]",3829454,2,,,,,-2.5817957,,Right Foot,,,,"[41.9, 59.9]",Ground Pass,,17.701977,,,,Mapou Yanga-Mbiwa,4463.0,,,,Free Kick,1,From Free Kick,Christophe Jallet,4410.0,Right Back,8,Lyon,137,['205bcdc3-97d2-4bc0-923b-d7e1b46e461f'],28,,,,,,,,,,,,,,,,,Lyon,137,00:02:28.901,Pass,
,,,,,,,,,,,,,,,,,1.783162,,,,,,,,,,9a55cecb-2026-4be3-86d1-c4efbb427d88,98,,"[41.7, 59.5]",3829454,2,,,,,-1.7006105,,Right Foot,,,,"[36.7, 21.2]",Ground Pass,,38.624992,,,,Samuel Yves Umtiti,5492.0,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,8,Lyon,137,['9f2fbf28-3424-46e1-81a6-7bbcdeaa114f'],32,,,,,,,,,,,,,,,,,Lyon,137,00:02:32.050,Pass,
,,,,,,,,,,,,,,,,,1.687598,,,,,,,,,,5c0dead3-a870-4248-884e-cc2e6630f4cf,101,,"[40.8, 18.3]",3829454,2,,,,,-0.07906978,,Left Foot,,,,"[77.4, 15.4]",High Pass,,36.71471,,,,Claudio Beauvue,6600.0,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,8,Lyon,137,['9fe11dd1-de94-470a-88dd-7992e6b03c10'],37,,,,,,,,,,,,,,,,,Lyon,137,00:02:37.736,Pass,
,,,,,,,,,,,,,,,,,1.512889,,,,,,,,,,fc72a622-0667-40fa-a464-caf0f229f56c,104,,"[77.4, 15.4]",3829454,2,,,,,-0.22827378,,Right Foot,,,,"[87.3, 13.1]",Ground Pass,,10.163661,,Incomplete,,Mathieu Valbuena,18868.0,,,,,1,From Free Kick,Claudio Beauvue,6600.0,Left Center Forward,8,Lyon,137,"['9a49349d-1870-42b5-8bfe-0a9913362ce5', '9c3e4878-107b-4b72-a49d-1968c7fb454b']",39,,,,,,,,,,,,,,,,,Lyon,137,00:02:39.453,Pass,
,,,,,,,,,,,,,,,,,1.172637,,,,,,,,,,9c3e4878-107b-4b72-a49d-1968c7fb454b,107,,"[32.8, 67.0]",3829454,2,,,,,0.6307976,,Right Foot,,,,"[50.6, 80.0]",Ground Pass,,22.041779,,Out,,Sébastien Corchia,6716.0,,,,Recovery,1,From Free Kick,Bakary Adama Soumaoro,3677.0,Right Center Back,8,Lyon,137,"['1b18b4cd-58b1-4508-a64d-f19276d308a3', 'd01245f8-bdea-4093-b841-61f6561fa7de', 'fc72a622-0667-40fa-a464-caf0f229f56c']",40,,,,,,,,,,,,,,,,,Lille,143,00:02:40.966,Pass,True
,,,,,,,,,,,,,,,,,2.15046,,,,,,,,,,d2c0939c-0f35-46b3-a7ff-fe94566a4bba,109,,"[62.8, 0.1]",3829454,2,,,,,2.8246887,,,,,,"[44.2, 6.2]",Low Pass,,19.574728,,,,Samuel Yves Umtiti,5492.0,,,,Throw-in,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,9,Lyon,137,['8e565423-ebc5-4b7f-8fde-8658f760b4ac'],46,,,,,,,,,,,,,,,,,Lyon,137,00:02:46.052,Pass,
,,,,,,,,,,,,,,,,,1.729886,,,,,,,,,,126a4e50-8666-4934-917a-011eb4314acd,111,,"[44.2, 6.2]",3829454,2,,True,,,-0.068441324,,Left Foot,,,,"[69.0, 4.5]",Ground Pass,,24.858198,,,,Mathieu Valbuena,18868.0,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,9,Lyon,137,['94082ff3-7031-4a93-bbbc-6ecbda1e07bd'],51,,,,,,,,,,,,,,,,,Lyon,137,00:02:51.912,Pass,
,,,,,,,,,,,,,,,,,0.708882,,,,,,,,,,db4a5cea-89b2-46e1-8be8-897df437612a,114,,"[67.8, 5.1]",3829454,2,,,,,-2.444202,,Right Foot,,,,"[64.1, 2.0]",Ground Pass,,4.8270073,,,,Henri Bedimo Nsamè,4895.0,,,,,1,From Throw In,Mathieu Valbuena,18868.0,Center Attacking Midfield,9,Lyon,137,"['1ad835b8-4578-4c95-87c9-939ea9cc9fd9', 'f74c98dd-31a1-482d-aaf4-6c7348340004']",55,,,,,,,,,,,,,,,,,Lyon,137,00:02:55.308,Pass,True
,,,,,,,,,,,,,,,,,1.81932,,,,,,,,,,b6795272-23c9-4dcd-b253-054737ef181c,118,,"[64.7, 2.0]",3829454,2,,,,,0.035699114,,Left Foot,,,,"[70.3, 2.2]",Ground Pass,,5.6035705,,Incomplete,,Mathieu Valbuena,18868.0,,,,,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,9,Lyon,137,"['4ba6973f-6d5a-43b8-b81b-7fae1438a880', '9563a6d6-d20a-4127-a9ea-33c6beb27d3f', 'cfe009af-b6e0-4f24-9111-59906e06c549']",57,,,,,,,,,,,,,,,,,Lyon,137,00:02:57.137,Pass,True
,,,,,,,,,,,,,,,,,4.344449,,,,,,,,,,cfe009af-b6e0-4f24-9111-59906e06c549,121,,"[49.8, 77.9]",3829454,2,,,,,-2.7995641,,Right Foot,,,,"[11.6, 64.3]",Low Pass,,40.548737,,,,Renato Civelli,29057.0,,,,Interception,1,From Throw In,Sébastien Corchia,6716.0,Right Wing Back,9,Lyon,137,"['093dd61e-a67f-46f8-92c9-6547779295b8', 'b6795272-23c9-4dcd-b253-054737ef181c']",58,,,,,,,,,,,,,,,,,Lille,143,00:02:58.957,Pass,
