50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6d5705e6-5f8a-477f-bc37-c6de0800ff87,1,,,,3900532,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Angers,145,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 8}, {'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 3111, 'name': 'Gilles Sunu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Angers,145,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d49570a9-b994-4c95-bb34-54b929681977,2,,,,3900532,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Angers,145,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 3956, 'name': 'David Luiz Moreira Marinho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 32}, {'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 25}, {'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 4319, 'name': 'Edinson Roberto Cavani Gómez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Paris Saint-Germain,131,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8533a146-edaf-418d-8b90-b0b009d274e9,3,,,,3900532,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Angers,145,['e1283ad3-39b0-4974-9a4a-b08eecd82a3c'],0,,,,,,,,,,,,,,,,Angers,145,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e1283ad3-39b0-4974-9a4a-b08eecd82a3c,4,,,,3900532,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Angers,145,['8533a146-edaf-418d-8b90-b0b009d274e9'],0,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ee08ba0e-786e-4bab-af4a-797cce5fe41b,2070,,,,3900532,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,79,Angers,145,['2463c21e-cf80-4bf5-ad8d-250b59dd9d4d'],0,,,,,,,,,,,,,,,,Angers,145,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2463c21e-cf80-4bf5-ad8d-250b59dd9d4d,2071,,,,3900532,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,79,Angers,145,['ee08ba0e-786e-4bab-af4a-797cce5fe41b'],0,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.621272,,,,,,,,,,,b7c7be91-b7c4-47a6-b1a3-fc7375ba0fdd,5,,,"[61.0, 40.1]",3900532,0,,True,,,-2.411693,,Right Foot,,,,"[59.1, 38.4]",Ground Pass,,2.5495098,,,,Thomas Mangani,3185.0,,,,,Kick Off,1,From Kick Off,Billy Ketkeophomphone,4441.0,Center Forward,2,Angers,145,['df44ee20-dcab-4c54-b3b3-33c0358f9b7d'],0,,,,,,,,,,,,,,,,Angers,145,00:00:00.455,Pass,
,,,,,,,,,,,,,,,,,1.681701,,,,,,,,,,,35f7538f-f245-4b40-a722-e4a7d8ece371,7,,,"[59.4, 38.8]",3900532,0,,,,,2.50757,,Left Foot,,,,"[49.2, 46.3]",Ground Pass,,12.660568,,,,Cheikh N''Doye,5676.0,,,,,,1,From Kick Off,Thomas Mangani,3185.0,Left Center Midfield,2,Angers,145,['f9dd78cd-5fca-443c-8700-ae4edd61e58d'],1,,,,,,,,,,,,,,,,Angers,145,00:00:01.116,Pass,
,,,,,,,,,,,,,,,,,4.91979,,,,,,,,,,,8f15099d-cd05-4ce4-8c6e-2363fa320193,10,,,"[48.7, 47.4]",3900532,0,,,,,-0.61625016,,Right Foot,,,,"[108.0, 5.4]",High Pass,,72.66698,,Incomplete,,Abdoul Razzagui Camara,3078.0,,True,,,,1,From Kick Off,Cheikh N''Doye,5676.0,Right Center Midfield,2,Angers,145,"['66047449-3080-4a85-b365-6b1e0bc7a43a', 'fd3dcd5e-c1ff-4bb4-82d7-f9ee2bb45052']",2,,,,,,,,,,,,,,,,Angers,145,00:00:02.893,Pass,
,,,,,,,,,,,,,,,,,1.432611,,,,,,,,,,,21492a22-bba4-4de4-937e-3fa556bd7c7b,14,,,"[107.5, 0.1]",3900532,0,,,,,2.759914,,,,,,"[92.8, 6.0]",Low Pass,,15.839823,,,,Romain Saïss,5219.0,,,,,Throw-in,1,From Throw In,Yoann Andreu,3203.0,Left Back,3,Angers,145,['f73d596c-39ae-45ec-af2a-ab30aae20525'],20,,,,,,,,,,,,,,,,Angers,145,00:00:20.233,Pass,
