50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.900261,,,,,,,,,,,,,b4f88b38-4d45-465c-b1d2-83a82409c7df,16,,"[54.9, 2.5]",3900508,0,,,,2.164546,,Right Foot,,,,"[49.5, 10.5]",,Ground Pass,,9.651943,,,,,Elderson Uwa Echiejile,27558.0,,,,,,1,From Kick Off,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,2,AS Monaco,129,['99aef077-97d2-41df-bbef-fabe30799bbf'],5,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:05.791,Pass,
,,,,,,,,,,,,,,,,0.799159,,,,,,,,,,,,,dbfbd8b2-ce24-48b5-9b55-b0e8a1ce785e,18,,"[49.3, 11.0]",3900508,0,,,,-1.022247,,Left Foot,,,,"[55.9, 0.2]",,Ground Pass,,12.657014,,,Out,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,1,From Kick Off,Elderson Uwa Echiejile,27558.0,Left Back,2,AS Monaco,129,['737973a1-387b-4824-91be-7cf29085e289'],6,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:06.691,Pass,
,,,,,,,,,,,,,,,,1.427525,,,,,,,,,,,,,0cdf1f52-06e5-4b5c-b3d9-2aaa560b0250,20,,"[62.4, 80.0]",3900508,0,,,,-0.24367827,,,,,,"[80.5, 75.5]",,Low Pass,,18.651005,,,Incomplete,,Enzo Crivelli,3184.0,,,,,Throw-in,1,From Throw In,André Biyogo Poko,30338.0,Right Back,3,Bordeaux,146,"['678c2b9d-0d3e-4363-a3e5-4253e889c174', 'af478cb2-6322-48b9-bb42-d0090e7c199a']",17,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:17.700,Pass,
,,,,,,,,,,,,,,,,0.936452,,,,,,,,,,,,,af478cb2-6322-48b9-bb42-d0090e7c199a,22,,"[39.6, 4.6]",3900508,0,,,,-0.4266275,,Left Foot,,,,"[42.9, 3.1]",,Low Pass,,3.6249137,,,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,Interception,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,4,AS Monaco,129,"['0cdf1f52-06e5-4b5c-b3d9-2aaa560b0250', '55b45060-69f5-45e3-bec8-c197e7d9e384']",19,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:19.128,Pass,
,,,,,,,,,,,,,,,,0.926136,,,,,,,,,,,,,f0a52716-af4f-4cd3-bfef-dea9bd88b102,26,,"[50.8, 7.4]",3900508,0,,,,0.6617715,,Right Foot,,,,"[60.3, 14.8]",,Ground Pass,,12.042009,,,,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,4,AS Monaco,129,['39ca5f63-f087-4222-a156-042f2abd05cd'],22,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:22.248,Pass,
,,,,,,,,,,,,,,,,0.524728,,,,,,,,,,,,,21189409-f0de-461d-92d4-5ff6ea65cb04,30,,"[58.5, 15.8]",3900508,0,,,,-2.429235,,Right Foot,,,,"[54.1, 12.0]",,Ground Pass,,5.813777,,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,4,AS Monaco,129,"['4254cb06-d82e-470e-95d4-b7cbbe177c32', 'b4102bcc-35fd-4180-ac8c-a07d0e0957a6']",24,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:24.293,Pass,True
,,,,,,,,,,,,,,,,2.958077,,,,,,,,,,,,,e6134ec9-ed52-4093-82fc-428b59e5850c,32,,"[54.1, 12.0]",3900508,0,,,,-0.1917331,,Right Foot,,,,"[88.1, 5.4]",,High Pass,,34.634666,,,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Center Midfield,4,AS Monaco,129,['d5735a79-cbfa-4934-b8ab-f103ae2455da'],24,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:24.818,Pass,
,,,,,,,,,,,,,,,,1.563534,,,,,,,,,,,,,eb0e5509-9c66-4d38-a4b7-650f24a6e5ab,41,,"[20.7, 69.1]",3900508,0,,,,-0.4636476,,Right Foot,,,,"[29.9, 64.5]",,Ground Pass,,10.2859125,,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Right Back,5,Bordeaux,146,"['93e1ea04-2856-4b50-936c-d4977329f57a', '98ed7706-730b-4c89-81e4-4c7832ac34a6']",30,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:30.726,Pass,True
,,,,,,,,,,,,,,,,1.032057,,,,,,,,,,,,,86457fcc-d6c8-4b0a-b751-d4f7899eebf5,44,,"[29.9, 64.5]",3900508,0,,,,1.9010937,,Right Foot,,,,"[26.3, 75.0]",,Ground Pass,,11.1,,,,,André Biyogo Poko,30338.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,5,Bordeaux,146,['376d67e2-f7af-4d06-bf03-43c7203f1657'],32,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:32.345,Pass,
,,,,,,,,,,,,,,,,2.486595,,,,,,,,,,,,,df1ad772-bea2-42a0-be3b-ec88f597d4dc,46,,"[26.3, 75.0]",3900508,0,,,,0.0279257,,Right Foot,,,,"[62.1, 76.0]",,High Pass,,35.813965,,,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Right Back,5,Bordeaux,146,['21107873-7871-473c-a1d9-bdd43cbec882'],33,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:33.377,Pass,
,,,,,,,,,,,,,,,,1.573622,,,,,,,,,,,,,e53105ec-8b8b-474e-b6fb-8489577b5dbb,50,,"[50.1, 0.1]",3900508,0,,,,0.1269728,,,,,,"[73.6, 3.1]",,High Pass,,23.690716,,,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,Throw-in,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,6,AS Monaco,129,"['9e15057d-4359-41df-923c-d9323f1d4a81', 'eb037b32-6e92-4117-b31d-ab4e5158cdae']",47,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:47.337,Pass,
,,,,,,,,,,,,,,,,1.316141,,,,,,,,,,,,,eb037b32-6e92-4117-b31d-ab4e5158cdae,52,,"[46.5, 77.0]",3900508,0,,,,-0.49030796,,Head,,,,"[61.3, 69.1]",,High Pass,,16.776472,,,,,Jaroslav Plašil,3150.0,,,,,Interception,1,Regular Play,André Biyogo Poko,30338.0,Right Back,7,Bordeaux,146,"['7fd1f27d-358e-4b7a-b1e8-80e45170a496', 'e53105ec-8b8b-474e-b6fb-8489577b5dbb']",48,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:48.910,Pass,
,,,,,,,,,,,,,,,,1.06762,,,,,,,,,,,,,9416dac1-8302-4cc5-a2db-b9034c11b86b,54,,"[61.3, 69.1]",3900508,0,,,,2.0499067,,Head,,,,"[57.3, 76.8]",,Low Pass,,8.676981,,,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,7,Bordeaux,146,['b199cc73-669e-4340-ab5d-ad5f53f35c57'],50,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:50.226,Pass,
,,,,,,,,,,,,,,,,1.05347,,,,,,,,,,,,,2745558c-fba7-4077-8344-e69f90ee13ef,57,,"[57.3, 76.8]",3900508,0,,,,-1.2490457,,Right Foot,,,,"[61.9, 63.0]",,Ground Pass,,14.546477,,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Right Wing,7,Bordeaux,146,['c0f64756-ed40-4125-ac8e-02e6dce1ebd2'],52,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:52.071,Pass,
,,,,,,,,,,,,,,,,0.735377,,,,,,,,,,,,,e93c3f9f-777c-45d5-bef5-a53c19d9cc0f,65,,"[71.0, 20.4]",3900508,0,,,,2.167973,,Right Foot,,,,"[65.9, 27.9]",,Ground Pass,,9.06973,,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,7,Bordeaux,146,['6d82830e-89c2-423e-87e1-dd83a8616dd3'],55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:55.137,Pass,
,,,,,,,,,,,,,,,,3.795641,,,,,,,,,,,,,bbe4d71f-5c6f-4e22-901a-efc7aa9e796b,69,,"[69.2, 25.6]",3900508,0,,,,-0.09086025,,Right Foot,,,,"[114.2, 21.5]",,Low Pass,,45.18639,,,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Center Midfield,7,Bordeaux,146,"['08444369-3f19-4c1b-bfb3-ae5d9fc72a9d', 'ddafa3ae-ce86-496c-b854-7a828c3e9436']",56,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:56.599,Pass,
,,,,,,,,,,,,,,,,1.742793,,,,,,,,,,,,,d3602842-a5c7-4b11-bff0-3a14e81b7774,73,,"[7.7, 41.8]",3900508,1,,,,-0.93395543,,Keeper Arm,,,,"[20.2, 24.9]",,Ground Pass,,21.020466,,,,,Nicolas Pallois,3256.0,,,,,,1,Regular Play,Cédric Carrasso,40533.0,Goalkeeper,7,Bordeaux,146,['07cf5324-5752-4991-a521-32a73abf1ef3'],3,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:03.431,Pass,
,,,,,,,,,,,,,,,,2.135765,,,,,,,,,,,,,1f9628c6-bfd5-4efd-8666-6e189f7f96e0,76,,"[28.1, 22.1]",3900508,1,,,,0.031164967,,Left Foot,,,,"[69.8, 23.4]",,High Pass,,41.72026,,,Incomplete,,Nicolas Maurice-Belay,42430.0,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,7,Bordeaux,146,"['09d700ce-b8df-4aae-81f4-1da0df50c2f9', 'dceeca36-0e6a-4394-be27-f205bab43dde']",9,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:09.073,Pass,
,,,,,,,,,,,,,,,,1.401237,,,,,,,,,,,,,47ceefcf-c1ea-4419-a920-ba09a7e25a43,87,,"[49.8, 23.0]",3900508,1,,,,1.2753555,,Left Foot,,,,"[52.6, 32.2]",,Ground Pass,,9.6166525,,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,8,AS Monaco,129,['f5f99d21-76d7-420e-98a6-86a47d53bf5e'],16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:16.991,Pass,
,,,,,,,,,,,,,,,,1.046473,,,,,,,,,,,,,10f11cee-17c8-4f4b-b7fa-70e3941b47c5,91,,"[53.1, 32.2]",3900508,1,,,,0.43002114,,Right Foot,,,,"[66.4, 38.3]",,Ground Pass,,14.632156,,,,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Center Midfield,8,AS Monaco,129,['1f62c8c3-c772-4dfb-bb36-6e5813afa7a9'],18,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:18.472,Pass,
,,,,,,,,,,,,,,,,1.224368,,,,,,,,,,,,,ad474f51-89cb-46e1-805c-34ec22ce7a89,94,,"[64.6, 31.4]",3900508,1,,,,-1.5117741,,Right Foot,,,,"[65.9, 9.4]",,Ground Pass,,22.038376,,,,,Elderson Uwa Echiejile,27558.0,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,8,AS Monaco,129,['01130d6e-2da3-4a63-b699-d1fa2a176f6a'],20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:20.466,Pass,
,,,,,,,,,,,,,,,,0.962841,,,,,,,,,,,,,66ee55eb-4512-4dc8-a0af-afec9ea9f20c,98,,"[83.3, 7.7]",3900508,1,,,,0.08865588,,Left Foot,,,,"[96.8, 8.9]",,Ground Pass,,13.553228,,,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,8,AS Monaco,129,"['2dc1be90-dda6-4d4a-8ed7-6c995ed422c3', 'a572de4c-a8d7-4732-bea8-af7f97b0bd5e']",25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:25.974,Pass,True
,,,,,,,,,,,,,,,,1.575399,,,,,,,,,,,,,85c81245-aade-401d-b77a-3ed231086301,104,,"[104.0, 0.1]",3900508,1,,,,2.9462547,,,,,,"[85.3, 3.8]",,Low Pass,,19.062529,,,,,Jérémy Toulalan,3406.0,,,,,Throw-in,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,9,AS Monaco,129,['e179b7d8-9f63-4499-8285-9ea4d6d898e3'],38,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:38.732,Pass,
,,,,,,,,,,,,,,,,0.979625,,,,,,,,,,,,,a6e05eca-4432-42ce-8af0-75ad09c4c966,107,,"[82.0, 6.6]",3900508,1,,,,0.8393304,,Right Foot,,,,"[100.4, 27.1]",,Low Pass,,27.546507,,,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Center Defensive Midfield,9,AS Monaco,129,"['ba0e9e45-32be-4553-848b-e05cdfe82dcb', 'd439f9fb-0045-4723-afff-7b322b933048']",41,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:41.622,Pass,
,,,,,,,,,,,,,,,,1.467728,,,,,,,,,,,,,29d2b9af-e003-47d3-8639-dfe28322ed36,110,,"[41.7, 35.4]",3900508,1,,,,0.26791042,,Left Foot,,,,"[62.1, 41.0]",,Ground Pass,,21.154669,,,Incomplete,,Enzo Crivelli,3184.0,,,,,Recovery,1,From Throw In,Nicolas Maurice-Belay,42430.0,Left Wing,9,AS Monaco,129,"['64ab396a-3f0f-4391-a7cf-340f0b125562', '9bd9202c-cf19-4846-b963-78a81f1e5968']",44,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:44.988,Pass,
,,,,,,,,,,,,,,,,4.955093,,,,,,,,,,,,,64ab396a-3f0f-4391-a7cf-340f0b125562,114,,"[58.0, 39.1]",3900508,1,,,,0.36780348,,Right Foot,,,,"[111.2, 59.6]",,High Pass,,57.01307,,,Incomplete,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,Recovery,1,From Throw In,Andrea Raggi,3374.0,Right Center Back,9,AS Monaco,129,"['29d2b9af-e003-47d3-8639-dfe28322ed36', '2d59c7c8-9692-4e04-bd6b-76911c5b01df', '954cddf8-142c-4170-9ac3-77f2008edf72', '9a53e08c-d627-4d13-a877-316a0c6d917f']",46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:46.456,Pass,True
,,,,,,,,,,,,,,,,3.254921,,,,,,,,,,,,,e065616c-3c36-4d0c-8123-e01cfa2085a6,118,,"[17.9, 44.8]",3900508,2,,,,0.19387332,,Right Foot,,,,"[78.0, 56.6]",,High Pass,,61.247448,,,,,Enzo Crivelli,3184.0,,,,,,1,Regular Play,Cédric Carrasso,40533.0,Goalkeeper,10,Bordeaux,146,['db428eca-1655-4986-b96b-70b0ba3fd76e'],0,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:00.503,Pass,
,,,,,,,,,,,,,,,,1.265859,,,,,,,,,,,,,2c201fd7-80a5-41ce-a214-12a6b85e1507,121,,"[77.5, 56.3]",3900508,2,,,True,-2.3474991,,,,,,"[71.8, 50.5]",,High Pass,,8.132035,,,Incomplete,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Enzo Crivelli,3184.0,Center Forward,10,Bordeaux,146,"['e2d6d37f-e9c0-4bbc-9ff9-1494adbd9cbd', 'e87e0279-bf05-4ad8-8001-87c17326f4a4', 'fca99523-139e-4d40-b280-6f9dd4660fad']",3,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:03.758,Pass,True
,,,,,,,,,,,,,,,,4.227704,,,,,,,,,,,,,fca99523-139e-4d40-b280-6f9dd4660fad,123,,"[48.3, 29.6]",3900508,2,,,,0.24142838,,Right Foot,,,,"[88.1, 39.4]",,High Pass,,40.988777,,,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,Recovery,1,Regular Play,Jérémy Toulalan,3406.0,Center Defensive Midfield,10,Bordeaux,146,"['2c201fd7-80a5-41ce-a214-12a6b85e1507', '802649dd-d498-4532-968d-7442b83c2a06', 'ab4ab5e3-1f3b-4932-9a85-df8feba24fc1']",5,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:05.024,Pass,
,,,,,,,,,,,,,,,,1.902668,,,,,,,,,,,,,802649dd-d498-4532-968d-7442b83c2a06,125,,"[32.0, 40.7]",3900508,2,,,,-2.8802667,,Head,,,,"[14.8, 36.1]",,High Pass,,17.804493,,,,,Cédric Carrasso,40533.0,,,,,Recovery,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,10,Bordeaux,146,"['0cb4f810-076f-4c74-bdda-2dc363449bb2', 'fca99523-139e-4d40-b280-6f9dd4660fad']",9,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:09.252,Pass,
,,,,,,,,,,,,,,,,2.038446,,,,,,,,,,,,,b274bc8c-9459-4aec-aa73-f0162cc40817,128,,"[15.8, 37.7]",3900508,2,,,,1.072742,,Keeper Arm,,,,"[27.6, 59.4]",,Ground Pass,,24.70081,,,,,Ludovic Lamine Sané,8385.0,,,,,,1,Regular Play,Cédric Carrasso,40533.0,Goalkeeper,10,Bordeaux,146,['70508774-c8bb-43ad-b0ea-13a6b58bfd9f'],13,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:13.269,Pass,
