50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,3.746263,,,,,,,,,,,,,,373aa774-3bf2-43be-83a4-f4d5dc54e401,2158,,,"[6.0, 44.0]",3829473,51,,,,,0.08112239,,Right Foot,,,,"[67.5, 49.0]",,High Pass,,61.70292,,Incomplete,,Moustapha Elhadji Diallo,3121.0,,,,,Goal Kick,2,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,105,Guingamp,142,"['22fdc5d0-af3f-46ce-a6b3-4521301da0c6', '999182cd-8295-4fd5-ab71-78a3a5d1462a']",55,,,,,,,,,,,,,,,,,,,Guingamp,142,00:06:55.940,Pass,
,,,,,,,,,,,,,,,,,,,0.180445,,,,,,,,,,,,,,22fdc5d0-af3f-46ce-a6b3-4521301da0c6,2160,,,"[52.6, 31.1]",3829473,51,,,,True,-2.6546934,,,,,,"[50.9, 30.2]",,Low Pass,,1.9235384,,Incomplete,,Javier Matías Pastore,4370.0,,,,,Recovery,2,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,105,Guingamp,142,"['373aa774-3bf2-43be-83a4-f4d5dc54e401', '74675928-7d55-4915-b1af-a621764f16df', '7e7355ee-40da-439e-b986-ba0421131e12', '9c2230bd-ce0d-403a-a9b2-ad2c00ea34f9']",59,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:59.686,Pass,True
,,,,,,,,,,,,,,,,,,,3.640832,,,,,,,,,,,,,,c1c1c239-157e-4ce4-8673-0c1ab546adb5,2165,,,"[50.1, 30.2]",3829473,52,,,,,1.5818151,,Right Foot,,,,"[49.7, 66.5]",,High Pass,,36.302204,,,,Gregory van der Wiel,20048.0,,,,,Recovery,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,106,Paris Saint-Germain,131,['c4273384-b1ba-412b-bc39-aafb39655757'],1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:01.268,Pass,
,,,,,,,,,,,,,,,,,,,0.835362,,,,,,,,,,,,,,c6549ad7-36e3-4f14-bf3b-b9a9f313f107,2171,,,"[42.2, 65.9]",3829473,52,,,,,0.74665785,,Right Foot,,,,"[48.9, 72.1]",,Ground Pass,,9.128527,,,,Gregory van der Wiel,20048.0,,,,,Free Kick,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,107,Paris Saint-Germain,131,['74b70818-6c29-4db9-8f3c-89aa4ae75aad'],11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:11.477,Pass,
,,,,,,,,,,,,,,,,,,,0.833402,,,,,,,,,,,,,,87314d92-4c94-46fb-9406-aba713e458ef,2174,,,"[51.1, 71.9]",3829473,52,,,,,0.7853982,,Right Foot,,,,"[56.9, 77.7]",,Ground Pass,,8.202438,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Free Kick,Gregory van der Wiel,20048.0,Right Back,107,Paris Saint-Germain,131,['8af585c3-c2dc-46cc-9e32-b7cf3e5ef72c'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:13.572,Pass,
,,,,,,,,,,,,,,,,,,,1.692081,,,,,,,,,,,,,,76e6445c-e9a1-4ea5-a6ad-156bf112db6b,2178,,,"[56.1, 77.3]",3829473,52,,,,,-2.80642,,Left Foot,,,,"[38.3, 71.1]",,Ground Pass,,18.848873,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,107,Paris Saint-Germain,131,['0f5cc3a8-c4e5-435c-8f49-2995fff19f73'],14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:14.486,Pass,
,,,,,,,,,,,,,,,,,,,1.954204,,,,,,,,,,,,,,137c9a18-bcf1-4955-b583-35c005b2fb45,2181,,,"[38.3, 64.8]",3829473,52,,,,,-1.4123559,,Right Foot,,,,"[44.1, 28.5]",,Ground Pass,,36.76044,,,,David Luiz Moreira Marinho,3956.0,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,107,Paris Saint-Germain,131,['04e84bd8-b946-4584-9430-e5aa69708cfc'],17,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:17.452,Pass,
,,,,,,,,,,,,,,,,,,,1.504807,,,,,,,,,,,,,,edeacfe0-720e-4cda-83b2-90bebe985463,2184,,,"[51.1, 26.8]",3829473,52,,,,,-1.2726197,,Right Foot,,,,"[57.8, 5.0]",,Ground Pass,,22.806358,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Free Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,107,Paris Saint-Germain,131,['c70289a1-3640-42df-8f10-b8e5806a08c5'],21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:21.532,Pass,
,,,,,,,,,,,,,,,,,,,2.119812,,,,,,,,,,,,,,e56ff204-ef9d-4313-8627-57db3bdbfa6f,2187,,,"[55.2, 5.2]",3829473,52,,,,,1.5210861,,Left Foot,,,,"[57.2, 45.4]",,Ground Pass,,40.24972,,,,Thiago Motta,4325.0,,True,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,107,Paris Saint-Germain,131,['02d17f68-7503-4b84-bd3d-c3a269d1a304'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:24.124,Pass,
,,,,,,,,,,,,,,,,,,,2.730891,,,,,,,,,,,,,,1044f40d-0e8f-45a2-9b58-24e2a712c751,2190,,,"[64.0, 40.2]",3829473,52,,,,,0.742206,,Left Foot,,,,"[99.0, 72.3]",,High Pass,,47.491158,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,107,Paris Saint-Germain,131,['595aec8f-eccb-4d09-8f75-e2906e75ee71'],27,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:27.671,Pass,
,,,,,,,,,,,,,,,,,,,1.653723,,,,,,,,,,,,,,1529bed0-9f9f-4ffc-8e26-5fd5898ce5f4,2196,,,"[120.0, 80.0]",3829473,52,,,,,-1.6869756,2793c166-d518-4850-85c4-17fc993473c1,Left Foot,,,,"[114.9, 36.3]",,High Pass,True,43.99659,,,,Marcos Aoás Corrêa,4372.0,True,True,Inswinging,,Corner,2,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Wing,108,Paris Saint-Germain,131,['abff9994-43a8-4d6d-9006-7905291fc8c3'],51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:51.909,Pass,
,,,,,,,,,,,,,,,,,,,3.560372,,,,,,,,,,,,,,6898211b-eec3-4f17-9ae4-1674220a6248,2201,,,"[6.0, 44.0]",3829473,53,,,,,-0.04073437,,Right Foot,,,,"[74.7, 41.2]",,High Pass,,68.757034,,,,Moustapha Elhadji Diallo,3121.0,,,,,Goal Kick,2,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,109,Guingamp,142,['7ff5a97e-2370-405a-ae10-4e3d73d07fdc'],20,,,,,,,,,,,,,,,,,,,Guingamp,142,00:08:20.779,Pass,
,,,,,,,,,,,,,,,,,,,2.25169,,,,,,,,,,,,,,981da888-eb3f-43fe-a920-bd0132bd13d5,2204,,,"[74.7, 40.5]",3829473,53,,,,True,-0.89213383,,,,,,"[79.7, 34.3]",,High Pass,,7.964923,,Incomplete,,Yannis Salibur,3122.0,,,,,,2,From Goal Kick,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,109,Guingamp,142,"['48fb6640-a98d-45a8-b79f-3ab51980a1e6', 'a1a76ee1-f315-4cde-8a91-1ec7ff1abcb9', 'e443d99f-fdfb-49ce-a82a-a65eda48bc62']",24,,,,,,,,,,,,,,,,,,,Guingamp,142,00:08:24.419,Pass,True
,,,,,,,,,,,,,,,,,,,0.440707,,,,,,,,,,,,,,48fb6640-a98d-45a8-b79f-3ab51980a1e6,2206,,,"[40.4, 45.8]",3829473,53,,,,True,1.3352513,,,,,,"[41.0, 48.3]",,High Pass,,2.570992,,Incomplete,,Gregory van der Wiel,20048.0,,,,,Recovery,2,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,109,Guingamp,142,"['60383d38-1565-4644-9658-ba6801dc64c1', '981da888-eb3f-43fe-a920-bd0132bd13d5', '9b50f22e-eb40-4b76-bea1-faa41e8e9417', 'ee07d6de-a5c8-4479-9f11-9b3185ec582c']",26,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:26.671,Pass,True
,,,,,,,,,,,,,,,,,,,1.637326,,,,,,,,,,,,,,f32a4dee-2690-4e6a-9006-d815ab672412,2212,,,"[87.5, 24.2]",3829473,54,,,,,0.51352817,,Left Foot,,,,"[112.5, 38.3]",,High Pass,,28.702091,,Incomplete,,Moustapha Elhadji Diallo,3121.0,,,,,Free Kick,2,From Free Kick,Yannis Salibur,3122.0,Right Center Forward,110,Guingamp,142,"['d6f33ea7-45b0-4691-b774-7c851c1196ef', 'db5d3a12-5d3d-43d5-887a-c47d7cd89ba3']",18,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:18.422,Pass,
,,,,,,,,,,,,,,,,,,,4.374261,,,,,,,,,,,,,,439aac53-aa87-49bf-bd00-f8d3aa1d7c98,2216,,,"[17.4, 40.9]",3829473,54,,,,,-0.19575737,,Drop Kick,,,,"[99.6, 24.6]",,High Pass,,83.80054,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Keeper,Kevin Trapp,4440.0,Goalkeeper,111,Paris Saint-Germain,131,"['4ee6b3ef-d1f9-4de1-974c-38c35b667c1e', 'c2f6f614-53cb-4762-beb1-37b63eb8013d']",22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:22.776,Pass,
,,,,,,,,,,,,,,,,,,,1.562283,,,,,,,,,,,,,,d2375e47-2ba6-452f-a26f-2ec7572f298d,2219,,,"[21.9, 54.2]",3829473,54,,,,,-0.89296263,,Head,,,,"[31.4, 42.4]",,Low Pass,,15.148928,,,,Lionel Mathis,401512.0,,,,,,2,From Keeper,Jonas Lössl,3322.0,Goalkeeper,112,Guingamp,142,['9424b71c-f6ac-4b81-8b61-c0cd8b0dd5ca'],27,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:27.191,Pass,
,,,,,,,,,,,,,,,,,,,1.821659,,,,,,,,,,,,,,6f4b181f-e72a-4f6d-adfd-99dd767e7426,2222,,,"[32.9, 44.7]",3829473,54,,,,,1.3229848,,Right Foot,,,,"[39.2, 69.6]",,Ground Pass,,25.684626,,,,Lars Christian Jacobsen,20199.0,,,,,,2,From Keeper,Lionel Mathis,401512.0,Left Defensive Midfield,112,Guingamp,142,['8a38b127-73a0-4b18-9445-ecf7c2ce8eec'],29,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:29.410,Pass,
,,,,,,,,,,,,,,,,,,,0.879453,,,,,,,,,,,,,,945fe6bb-34d6-47e7-8867-4449a011fcf2,2225,,,"[63.2, 73.5]",3829473,54,,,,,-0.8994055,,Right Foot,,,,"[69.0, 66.2]",,Low Pass,,9.323626,,,,Moustapha Elhadji Diallo,3121.0,,,,,,2,From Keeper,Lars Christian Jacobsen,20199.0,Right Back,112,Guingamp,142,['608b13b7-8bd0-44df-8d02-dd6a4e508973'],35,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:35.543,Pass,
,,,,,,,,,,,,,,,,,,,1.315595,,,,,,,,,,,,,,ffdb0b32-3eb3-48ca-b08e-50c6e5b71901,2228,,,"[64.0, 63.7]",3829473,54,,,,,-2.5332677,,Right Foot,,,,"[52.8, 55.9]",,Ground Pass,,13.648443,,,,Lionel Mathis,401512.0,,,,,,2,From Keeper,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,112,Guingamp,142,['7431f768-3181-4c5a-8807-37808a001be2'],36,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:36.959,Pass,
,,,,,,,,,,,,,,,,,,,0.969671,,,,,,,,,,,,,,cd9fa6b5-b670-4a2f-a851-6290acbb68ad,2231,,,"[56.8, 54.0]",3829473,54,,,,,-0.026137836,,Right Foot,,,,"[72.1, 53.6]",,Ground Pass,,15.305228,,,,Younousse Sankharé,3348.0,,,,,,2,From Keeper,Lionel Mathis,401512.0,Left Defensive Midfield,112,Guingamp,142,['bde0b29c-2152-4fe7-a3c1-c18a407e6fa6'],40,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:40.542,Pass,
,,,,,,,,,,,,,,,,,,,0.347373,,,,,,,,,,,,,,aa40a7a8-4009-4ffa-8ea3-00c8b99eb440,2233,,,"[72.9, 53.3]",3829473,54,,,,,-1.1071488,,Left Foot,,,,"[73.8, 51.5]",,Ground Pass,,2.0124612,,Incomplete,,Moustapha Elhadji Diallo,3121.0,,,,,,2,From Keeper,Younousse Sankharé,3348.0,Left Center Forward,112,Guingamp,142,"['bd19f814-dace-45d9-9316-46909deb1c3e', 'f6f67796-8fcc-4dd0-901f-3457b567822c']",41,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:41.511,Pass,
,,,,,,,,,,,,,,,,,,,1.035516,,,,,,,,,,,,,,2cc70fec-73c1-4f54-8d3a-a39190de1ec3,2240,,,"[55.0, 41.2]",3829473,54,,,,,-0.15865526,,Right Foot,,,,"[67.5, 39.2]",,Ground Pass,,12.658989,,,,Zlatan Ibrahimović,3672.0,,,,,,2,From Keeper,David Luiz Moreira Marinho,3956.0,Left Center Back,112,Guingamp,142,"['6bfd0ae3-55cb-48d9-a51f-4dd6c7a8d2d3', 'c73b26c3-4a84-422f-a267-89fd8e46a8f0']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:44.061,Pass,True
,,,,,,,,,,,,,,,,,,,0.874203,,,,,,,,,,,,,,4ac9109b-2947-4091-93f7-8d357180f1df,2243,,,"[66.5, 39.2]",3829473,54,,,,,-0.71830535,,Left Foot,,,,"[80.0, 27.4]",,Ground Pass,,17.930141,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Keeper,Zlatan Ibrahimović,3672.0,Center Forward,112,Guingamp,142,"['6e116a1e-c65a-40bf-b4b3-7edca0450c46', 'f41a46fd-77f0-43a7-9eea-2656974c16bf']",45,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:45.763,Pass,
,,,,,,,,,,,,,,,,,,,1.282764,,,,,,,,,,,,,,3e1bdf14-af2f-4204-8ace-ebfbbc5a69a2,2246,,,"[36.6, 54.2]",3829473,54,,,,,-1.353685,,Head,,,,"[38.1, 47.4]",,Low Pass,,6.963476,,,,Moustapha Elhadji Diallo,3121.0,,,,,Recovery,2,From Keeper,Brou Benjamin Angoua,40527.0,Right Center Back,112,Guingamp,142,['d4f496a2-1891-49af-aea2-a2d636a70569'],47,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:47.145,Pass,
,,,,,,,,,,,,,,,,,,,0.591356,,,,,,,,,,,,,,e1905978-e50f-448d-bc40-5a459c22fc69,2249,,,"[38.1, 47.2]",3829473,54,,,,,-2.0760865,,Right Foot,,,,"[32.9, 37.8]",,Ground Pass,,10.742439,,,,Jérémy Sorbon,3124.0,,,,,,2,From Keeper,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,112,Guingamp,142,['1643d195-ea59-458b-acae-8eb508301b6c'],50,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:50.219,Pass,
,,,,,,,,,,,,,,,,,,,1.459218,,,,,,,,,,,,,,0554016d-0a06-4ff6-9869-7edab7c29bf9,2252,,,"[32.3, 37.8]",3829473,54,,,,,-0.2203036,,Right Foot,,,,"[58.2, 32.0]",,Ground Pass,,26.541477,,,,Marcus Coco,3363.0,,,,,,2,From Keeper,Jérémy Sorbon,3124.0,Left Center Back,112,Guingamp,142,['465a6d56-f691-487e-b392-10e467a1ce50'],50,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:50.988,Pass,
,,,,,,,,,,,,,,,,,,,1.149697,,,,,,,,,,,,,,1bff8d83-35eb-4c6e-a858-4511df3b54bf,2256,,,"[58.2, 31.8]",3829473,54,,,,,-2.0526237,,Right Foot,,,,"[52.5, 20.9]",,Ground Pass,,12.300406,,,,Younousse Sankharé,3348.0,,,,,,2,From Keeper,Marcus Coco,3363.0,Left Midfield,112,Guingamp,142,['76ad6e14-3a28-4061-9f03-4ab7db7c2a2d'],52,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:52.726,Pass,
,,,,,,,,,,,,,,,,,,,1.31912,,,,,,,,,,,,,,6fd566f1-7fd6-458c-af28-eed85ac6059b,2259,,,"[66.7, 4.8]",3829473,54,,,,,-0.33370218,,Left Foot,,,,"[74.2, 2.2]",,Ground Pass,,7.937884,,,,Yannis Salibur,3122.0,,,,,,2,From Keeper,Younousse Sankharé,3348.0,Left Center Forward,112,Guingamp,142,['561ac452-b8c4-48c7-ba8d-e711a79f2258'],56,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:56.093,Pass,
,,,,,,,,,,,,,,,,,,,1.122448,,,,,,,,,,,,,,3dfe549a-b8b4-45cf-b121-54b9e425428f,2263,,,"[80.3, 6.7]",3829473,55,,,,,0.892677,,Right Foot,,,,"[89.0, 17.5]",,Ground Pass,,13.868309,,,,Nill De Pauw,23784.0,,,,,,2,From Keeper,Yannis Salibur,3122.0,Right Center Forward,112,Guingamp,142,['b37d2e1b-56a1-4259-8ff2-78604a683731'],2,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:02.462,Pass,
,,,,,,,,,,,,,,,,,,,1.116242,,,,,,,,,,,,,,7e26e0e7-0198-4b2c-9b2a-c9688c87b96c,2265,,,"[89.1, 18.3]",3829473,55,,,,,-1.404213,,Right Foot,,,,"[91.0, 7.0]",,Ground Pass,,11.458621,,,,Yannis Salibur,3122.0,,,,,,2,From Keeper,Nill De Pauw,23784.0,Right Midfield,112,Guingamp,142,['0c8f26b4-c3f9-4616-94b7-5d4136141219'],3,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:03.584,Pass,
,,,,,,,,,,,,,,,,,,,1.441924,,,,,,,,,,,,,,9ef5037c-5d26-4c8c-82eb-cfe6f4ed47f7,2268,,,"[105.2, 11.3]",3829473,55,,,,,1.5552334,,Left Foot,True,,,"[105.6, 37.0]",,High Pass,,25.703114,,Incomplete,,Marcus Coco,3363.0,,,,,,2,From Keeper,Yannis Salibur,3122.0,Right Center Forward,112,Guingamp,142,"['589c5f92-4dfa-402c-ac44-5691b8563ed3', '76ff0a2c-bc3e-4658-93f2-d199a1e318e1']",12,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:12.360,Pass,
,,,,,,,,,,,,,,,,,,,1.256281,,,,,,,,,,,,,,aee0fc7e-f5b0-4d11-873b-be4217370786,2272,,,"[87.8, 16.5]",3829473,55,,,,,1.5285679,,Left Foot,,,,"[88.4, 30.7]",,Low Pass,,14.21267,,,,Nill De Pauw,23784.0,,,,,Recovery,2,From Keeper,Lionel Mathis,401512.0,Left Defensive Midfield,112,Guingamp,142,['b582298f-25cc-4963-b608-1ce1573f3874'],15,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:15.530,Pass,
,,,,,,,,,,,,,,,,,,,0.761099,,,,,,,,,,,,,,af31d6c3-f329-40c9-9ffe-6409c75cdf0f,2275,,,"[87.3, 27.2]",3829473,55,,,,,-1.6767807,,Right Foot,,,,"[85.8, 13.1]",,Ground Pass,,14.179563,,,,Lionel Mathis,401512.0,,,,,,2,From Keeper,Nill De Pauw,23784.0,Right Midfield,112,Guingamp,142,['9f969132-c3bc-4456-9437-6f7cf394ffac'],17,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:17.921,Pass,
,,,,,,,,,,,,,,,,,,,1.16166,,,,,,,,,,,,,,e2b2e617-6877-465b-8cd4-8e4ff554d607,2278,,,"[85.8, 11.9]",3829473,55,,,,,-0.9103716,,Right Foot,,,,"[94.5, 0.7]",,Ground Pass,,14.182031,,,,Yannis Salibur,3122.0,,,,,,2,From Keeper,Lionel Mathis,401512.0,Left Defensive Midfield,112,Guingamp,142,['344f3730-d19f-4dd6-a759-ae37ff1c3d02'],19,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:19.275,Pass,
,,,,,,,,,,,,,,,,,,,0.718141,,,,,,,,,,,,,,92cdb147-a951-4a63-9f26-431dcb7a4a84,2282,,,"[94.3, 2.4]",3829473,55,,,,,-0.20039855,,Left Foot,,,,"[100.7, 1.1]",,Ground Pass,,6.530697,,,,Laurent Dos Santos,7308.0,,,,,,2,From Keeper,Yannis Salibur,3122.0,Right Center Forward,112,Guingamp,142,"['4c4901b4-180e-426b-be0c-8325b12aded2', 'a942f1a2-43a5-4888-90f9-8d28488f9b33']",23,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:23.722,Pass,True
,,,,,,,,,,,,,,,,,,,0.505429,,,,,,,,,,,,,,a7069e8f-8461-4f32-a863-ac1547978a0a,2286,,,"[100.7, 0.3]",3829473,55,,,,,0.83082145,,Right Foot,,,,"[102.8, 2.6]",,Ground Pass,,3.1144824,,Incomplete,,Yannis Salibur,3122.0,,,,,,2,From Keeper,Laurent Dos Santos,7308.0,Left Back,112,Guingamp,142,"['967ed1d3-69e4-4417-bcb4-18126849bb00', 'b5770e20-25d5-4582-bb4a-4a637e41a8bb', 'f1fb5494-0b5c-472e-8f14-2d23b9f8ef95']",24,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:24.915,Pass,True
,,,,,,,,,,,,,,,,,,,1.032771,,,,,,,,,,,,,,9c804292-9358-43a8-a114-1e18a190e208,2289,,,"[107.5, 0.1]",3829473,55,,,,,0.9205689,,,,,,"[112.9, 7.2]",,High Pass,,8.920202,,,,Yannis Salibur,3122.0,,,,,Throw-in,2,From Throw In,Laurent Dos Santos,7308.0,Left Back,113,Guingamp,142,['a00da04c-1872-4ee1-a8b3-996b735f0d93'],28,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:28.016,Pass,
,,,,,,,,,,,,,,,,,,,0.615288,,,,,,,,,,,,,,347be359-b224-4eeb-ba09-cf7e2595e777,2300,,,"[15.2, 77.3]",3829473,55,,,,,-0.65909004,,Right Foot,,,,"[22.3, 71.8]",,Ground Pass,,8.9810915,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,2,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,114,Paris Saint-Germain,131,['0476b00f-ca7c-4d12-81e0-82654b7805e8'],36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:36.847,Pass,
,,,,,,,,,,,,,,,,,,,1.818052,,,,,,,,,,,,,,4133a84c-337c-4595-8818-803d2862c036,2303,,,"[22.5, 66.5]",3829473,55,,,,,-1.8286097,,Right Foot,,,,"[11.9, 26.3]",,High Pass,,41.57403,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,True,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,114,Paris Saint-Germain,131,['7ecf3e31-ed98-4393-a876-945261a3ad15'],40,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:40.011,Pass,
,,,,,,,,,,,,,,,,,,,2.339721,,,,,,,,,,,,,,117d98ba-598d-4e46-a8a4-2eb6bf1e7c6a,2306,,,"[14.3, 24.0]",3829473,55,,,,,-0.66503876,,Left Foot,,,,"[33.3, 9.1]",,Ground Pass,,24.1456,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,114,Paris Saint-Germain,131,['d11eb620-a842-488d-a0ce-7c6c67ac6bf5'],43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:43.447,Pass,
,,,,,,,,,,,,,,,,,,,1.021948,,,,,,,,,,,,,,3f9af94d-7f29-4a9c-9877-42885b2e4ce5,2309,,,"[57.8, 7.0]",3829473,55,,,,,2.132983,,Left Foot,,,,"[51.5, 17.0]",,Ground Pass,,11.819053,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,114,Paris Saint-Germain,131,['ee4ce25b-83b8-42ea-bc18-7b9729a01af9'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:49.893,Pass,
,,,,,,,,,,,,,,,,,,,1.349023,,,,,,,,,,,,,,7d0c5817-1bde-417c-bf93-28a7f4dbc448,2312,,,"[53.6, 20.3]",3829473,55,,,,,1.7706773,,Left Foot,,,,"[48.9, 43.5]",,Ground Pass,,23.671291,,,,Thiago Motta,4325.0,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,114,Paris Saint-Germain,131,['da841ae9-7834-430f-97a8-c65fd7ce88ac'],51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:51.746,Pass,
,,,,,,,,,,,,,,,,,,,1.104224,,,,,,,,,,,,,,36bf86d3-46ce-4e14-9351-cabb9048c324,2315,,,"[54.5, 43.1]",3829473,55,,,,,1.1688234,,Left Foot,,,,"[63.3, 63.8]",,Ground Pass,,22.492887,,,,Javier Matías Pastore,4370.0,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,114,Paris Saint-Germain,131,['ef6cf4d3-5c28-43ff-afdc-09fd7f814d71'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:54.879,Pass,
,,,,,,,,,,,,,,,,,,,1.051152,,,,,,,,,,,,,,f87fba29-2709-4baa-ae33-51fd5059041a,2318,,,"[67.7, 65.5]",3829473,55,,,,,-1.8699943,,Right Foot,,,,"[61.5, 45.4]",,Ground Pass,,21.034496,,,,Thiago Motta,4325.0,,,,,,2,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,114,Paris Saint-Germain,131,['b621ae16-3ad2-451a-9329-c9cfa7bb069f'],57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:57.558,Pass,
