ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.388816,,,,,,,,,,,8aac4a47-2619-47a9-b78c-1a1f25b9fec6,17,,"[28.5, 29.3]",3900490,0,,,,0.9025069,,Right Foot,,,"[43.5, 48.3]",,Ground Pass,,24.207438,,Adrien Rabiot,3026.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,Left Center Back,2,Paris Saint-Germain,131,['18827619-6dd7-46af-8919-a0958a43b27f'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:08.976,Pass,
,,,,,,,,,,,,,,,,1.295213,,,,,,,,,,,802bb92e-a944-4af3-b561-9316d3e89f06,20,,"[50.7, 36.7]",3900490,0,,,,-1.8925469,,Right Foot,,,"[47.3, 26.5]",,Ground Pass,,10.751744,,Benjamin Stambouli,8515.0,,,,,,1,From Kick Off,Adrien Rabiot,3026.0,Right Center Midfield,2,Paris Saint-Germain,131,['6a58c0e6-fdb7-4fed-b952-4a43b510dcf7'],12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.131,Pass,
,,,,,,,,,,,,,,,,1.330817,,,,,,,,,,,f2e55080-1e38-46e4-b778-1adb07335d50,23,,"[47.7, 24.8]",3900490,0,,,,-0.22321142,,Left Foot,,,"[64.0, 21.1]",,Ground Pass,,16.714664,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Kick Off,Benjamin Stambouli,8515.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['a2cfa87e-0eee-40e6-a62d-5828ca20402e'],14,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:14.103,Pass,
,,,,,,,,,,,,,,,,1.662252,,,,,,,,,,,61bda92b-2744-46d5-b11f-bd366a5c1d1b,31,,"[48.2, 50.4]",3900490,0,,,,1.2077256,,Right Foot,,,"[56.9, 73.3]",,Ground Pass,,24.496939,,Gregory van der Wiel,20048.0,,,,,,1,From Kick Off,Serge Aurier,3481.0,Right Center Back,2,Paris Saint-Germain,131,['dff3d68f-f4a0-4de5-8b30-cec11eb1b4f4'],20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:20.469,Pass,
,,,,,,,,,,,,,,,,1.794383,,,,,,,,,,,a06cf7aa-cf0d-4835-82d1-5bc3f795c416,34,,"[61.6, 74.4]",3900490,0,,,,-2.9385474,,Right Foot,,,"[48.0, 71.6]",,Ground Pass,,13.885244,,Serge Aurier,3481.0,,,,,,1,From Kick Off,Gregory van der Wiel,20048.0,Right Back,2,Paris Saint-Germain,131,['123bb297-4724-474c-9e8c-0f67215ab126'],24,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.117,Pass,
,,,,,,,,,,,,,,,,1.525453,,,,,,,,,,,b6573746-aca3-4fbe-8a4b-cea99fcc855f,38,,"[56.1, 72.3]",3900490,0,,,,-0.7552349,,Right Foot,,,"[80.0, 49.8]",,Ground Pass,,32.824684,,Ezequiel Iván Lavezzi,351521.0,,,,,,1,From Kick Off,Serge Aurier,3481.0,Right Center Back,2,Paris Saint-Germain,131,"['5834b5cb-3098-4039-b876-37c037676097', '7d62c20f-f05b-415d-93ff-b913f3e47e8b']",27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.174,Pass,True
,,,,,,,,,,,,,,,,1.263559,,,,,,,,,,,78c40026-e1bf-4dd4-b7f9-26f8c2d75098,42,,"[77.0, 67.5]",3900490,0,,,,1.4141945,,Right Foot,,,"[78.5, 77.0]",,Ground Pass,,9.617692,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Kick Off,Ezequiel Iván Lavezzi,351521.0,Center Forward,2,Paris Saint-Germain,131,['0b8f40ab-e01d-404b-bf3f-92d1beab152e'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.339,Pass,
,,,,,,,,,,,,,,,,1.673178,,,,,,,,,,,257b3096-23b5-4327-8959-163fa18977d1,46,,"[75.8, 71.0]",3900490,0,,,,-1.8364503,,Right Foot,,,"[68.1, 42.7]",,Ground Pass,,29.328825,,Blaise Matuidi,4375.0,,,,,,1,From Kick Off,Ángel Fabián Di María Hernández,2995.0,Right Wing,2,Paris Saint-Germain,131,['bd638a42-abdd-4a76-af28-d996d7724c65'],35,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.362,Pass,
,,,,,,,,,,,,,,,,2.334319,,,,,,,,,,,1ac85403-4d7b-4e73-b47c-647d2dbf0ab6,50,,"[65.3, 38.0]",3900490,0,,,,-0.66006184,,Left Foot,,,"[100.6, 10.6]",,High Pass,,44.686127,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,2,Paris Saint-Germain,131,"['72973bc7-0f67-48af-a457-86f634007207', 'ea5dc0a4-c43f-428f-b851-53a5e9db0065']",38,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:38.198,Pass,True
,,,,,,,,,,,,,,,,0.87237,,,,,,,,,,,9aec389e-e202-4fee-a993-a744dcaf5f23,54,,"[101.2, 10.4]",3900490,0,,,,2.9088511,,Right Foot,,,"[87.7, 13.6]",,Ground Pass,,13.874077,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Paris Saint-Germain,131,"['57815c7f-c866-4329-99d4-a3a2cb3039ac', 'ee8d188d-b158-4625-8cd5-15776420135e']",42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:42.499,Pass,True
,,,,,,,,,,,,,,,,1.268602,,,,,,,,,,,9f4fe600-dedb-4768-8037-2f2499159e34,57,,"[87.5, 13.6]",3900490,0,,,,0.31016806,,Right Foot,,,"[103.1, 18.6]",,Ground Pass,,16.381697,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Kick Off,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,2,Paris Saint-Germain,131,['859ba077-0a1d-4f25-a6d8-dcd750657e5d'],44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:44.073,Pass,
,,,,,,,,,,,,,,,,0.28796,,,,,,,,,,,334490b6-bf62-4cb7-8ed1-ffb110fbc0b8,60,,"[111.1, 22.8]",3900490,0,,,,1.6056659,,Left Foot,True,,"[110.8, 31.4]",,Ground Pass,,8.605231,Incomplete,Ezequiel Iván Lavezzi,351521.0,,,,,,1,From Kick Off,Ángel Fabián Di María Hernández,2995.0,Right Wing,2,Paris Saint-Germain,131,"['24ef207e-8765-43fb-8158-e5ced0dd35d6', '483ab21d-58b7-4a8b-b310-b897b982aaf0']",46,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:46.540,Pass,
,,,,,,,,,,,,,,,,0.580629,,,,,,,,,,,68fb59b7-a481-4881-8ce9-ac67d97d7a97,67,,"[15.7, 7.0]",3900490,0,,,,2.2557583,,Left Foot,,,"[9.9, 14.1]",,Ground Pass,,9.167879,,Cheikh M''Bengue,3424.0,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Midfield,3,Rennes,134,['26d56b4e-6c00-477f-9a7e-0c39f68c38cb'],52,,,,,,,,,,,,,,,,,Rennes,134,00:00:52.804,Pass,
,,,,,,,,,,,,,,,,0.645525,,,,,,,,,,,9a79338a-aa3d-4cc9-b7d5-3c9d0d7763d0,70,,"[10.1, 16.0]",3900490,0,,,,0.29611516,,Left Foot,,,"[21.9, 19.6]",,Ground Pass,,12.336936,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,Regular Play,Cheikh M''Bengue,3424.0,Left Back,3,Rennes,134,['09c4d935-6182-4ef0-82a2-0bab97d8c7d2'],54,,,,,,,,,,,,,,,,,Rennes,134,00:00:54.514,Pass,
,,,,,,,,,,,,,,,,0.560321,,,,,,,,,,,af7c4692-8ff5-482f-81e0-6f6734bb6f24,74,,"[22.5, 16.2]",3900490,0,,,,-2.673019,,Right Foot,,,"[14.4, 12.1]",,Ground Pass,,9.078547,,Cheikh M''Bengue,3424.0,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Left Defensive Midfield,3,Rennes,134,"['12ae5b0f-0a81-4c0b-a102-a63a70cb5adc', '2e600b39-dc09-4ee6-a624-687cebbd0d22']",55,,,,,,,,,,,,,,,,,Rennes,134,00:00:55.862,Pass,True
,,,,,,,,,,,,,,,,0.562454,,,,,,,,,,,cdd58157-d223-4269-b900-97975e1e4e74,78,,"[12.5, 11.3]",3900490,0,,,,0.36990607,,Left Foot,,,"[22.3, 15.1]",,Ground Pass,,10.510946,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,Regular Play,Cheikh M''Bengue,3424.0,Left Back,3,Rennes,134,['340c8a96-ed9a-40c4-9d10-7f683b2ae5cd'],57,,,,,,,,,,,,,,,,,Rennes,134,00:00:57.975,Pass,
,,,,,,,,,,,,,,,,0.535454,,,,,,,,,,,e93d9c48-192f-4f96-ad3e-44b97f290b90,83,,"[24.2, 11.5]",3900490,1,,,,0.84781694,,Right Foot,,,"[30.2, 18.3]",,Ground Pass,,9.068627,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Left Defensive Midfield,3,Rennes,134,"['675c0fe6-8aa8-4588-b58a-96ad2ba5f3ba', 'a0792984-1d9a-4ad2-b29b-c3fddeb326c8']",0,,,,,,,,,,,,,,,,,Rennes,134,00:01:00.283,Pass,True
,,,,,,,,,,,,,,,,1.487599,,,,,,,,,,,5c873521-1e84-4210-8bec-fd6a4e3162bd,90,,"[89.7, 57.7]",3900490,1,,,,-1.6663945,,Right Foot,,,"[89.0, 50.4]",,Ground Pass,,7.3334846,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,4,Paris Saint-Germain,131,['39d16db4-9966-44da-b634-1d76d3515a6e'],3,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:03.201,Pass,
,,,,,,,,,,,,,,,,2.141239,,,,,,,,,,,dd7937f0-41ba-41a9-ba13-4af3af4b1e4c,94,,"[90.5, 42.5]",3900490,1,,,,-2.3699677,,Left Foot,,,"[72.1, 24.6]",,Ground Pass,,25.67041,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,4,Paris Saint-Germain,131,['0b0a0e67-14e7-4cea-9ff7-67710456f3d9'],6,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.491,Pass,
,,,,,,,,,,,,,,,,1.668196,,,,,,,,,,,f527d2f2-eae6-435a-955d-30b050169f3f,97,,"[69.3, 22.0]",3900490,1,,,,-0.5825914,,Right Foot,,,"[90.7, 7.9]",,Ground Pass,,25.627523,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,4,Paris Saint-Germain,131,['8c5961c6-5821-4f75-bbc1-d15c151e813e'],9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:09.114,Pass,
,,,,,,,,,,,,,,,,0.975517,,,,,,,,,,,aabaf9c0-9f6b-4dce-b234-75d7b1195e75,103,,"[73.0, 0.1]",3900490,1,,,,0.6924986,,,,,"[81.8, 7.4]",,Low Pass,,11.4337225,,Lucas Rodrigues Moura da Silva,3745.0,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,5,Paris Saint-Germain,131,['6515eaa3-6025-462f-87c5-4244a3743759'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:25.816,Pass,
,,,,,,,,,,,,,,,,1.528055,,,,,,,,,,,cdc59967-dc34-40d0-80f4-71288fed1d7c,107,,"[79.8, 6.2]",3900490,1,,,,-3.1196983,,Right Foot,,,"[66.1, 5.9]",,Low Pass,,13.703284,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Throw In,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,5,Paris Saint-Germain,131,"['9715d304-e5bd-4c36-8076-19b0238b9be8', 'c9990c82-c6f8-43a7-9a4e-64d265d8e56e']",26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.872,Pass,True
,,,,,,,,,,,,,,,,1.407793,,,,,,,,,,,13189540-fce0-47e8-8334-59fc7d7979b5,110,,"[64.6, 5.9]",3900490,1,,,,3.0716136,,Left Foot,,,"[43.2, 7.4]",,Ground Pass,,21.452505,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,5,Paris Saint-Germain,131,['65f68b89-927b-4d68-ab98-02d4501c1540'],28,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:28.728,Pass,
,,,,,,,,,,,,,,,,2.467978,,,,,,,,,,,43cfc959-317e-43b8-9ded-67348977ccc7,113,,"[36.8, 8.1]",3900490,1,,,,1.6450642,,Right Foot,,,"[34.3, 41.7]",,Ground Pass,,33.69288,,Serge Aurier,3481.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,5,Paris Saint-Germain,131,['b50e267a-deda-4354-a147-8676d4e11d7d'],30,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:30.799,Pass,
,,,,,,,,,,,,,,,,1.261293,,,,,,,,,,,d7b162af-9463-4dfd-83e9-062e4f5db8b6,116,,"[34.3, 41.7]",3900490,1,,,,1.0736884,,Right Foot,,,"[44.5, 60.5]",,Ground Pass,,21.388783,,Adrien Rabiot,3026.0,,,,,,1,From Throw In,Serge Aurier,3481.0,Right Center Back,5,Paris Saint-Germain,131,['dc9bb588-3d67-4db3-b8a3-708427ed44ef'],34,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:34.804,Pass,
,,,,,,,,,,,,,,,,0.993621,,,,,,,,,,,aaa41c34-0688-4013-b552-b2aabd0715d4,119,,"[51.8, 52.1]",3900490,1,,,,-0.33109608,,Left Foot,,,"[67.8, 46.6]",,Ground Pass,,16.918924,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Right Center Midfield,5,Paris Saint-Germain,131,['7b439136-d7e8-4402-a219-720a89484f36'],38,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:38.510,Pass,
,,,,,,,,,,,,,,,,3.625171,,,,,,,,,,,b000fd8a-3199-49a1-acc2-0e616134a0ad,132,,"[6.0, 44.0]",3900490,3,,,,0.16991434,,Right Foot,,,"[67.2, 54.5]",,High Pass,,62.094204,Incomplete,Yacouba Sylla,29714.0,,,,,Goal Kick,1,From Goal Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,7,Rennes,134,"['771cf3dd-cf4e-49ef-9359-1ff5f93db45c', 'f2ccbe25-c9b1-4f6d-8f58-48fabfd64912']",15,,,,,,,,,,,,,,,,,Rennes,134,00:03:15.895,Pass,
,,,,,,,,,,,,,,,,1.629837,,,,,,,,,,,771cf3dd-cf4e-49ef-9359-1ff5f93db45c,134,,"[52.9, 25.6]",3900490,3,,,True,1.8545904,,,,,"[50.1, 35.2]",,High Pass,,10.0,Incomplete,Adrien Rabiot,3026.0,,,,,Recovery,1,From Goal Kick,Blaise Matuidi,4375.0,Left Center Midfield,7,Rennes,134,"['15f08fed-53e9-42c9-a438-16d30318910d', '87989cb2-da63-42e7-a37d-ab808511d990', 'b000fd8a-3199-49a1-acc2-0e616134a0ad', 'eae152e5-63e1-4971-838b-c9a990387337']",19,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:19.520,Pass,True
,,,,,,,,,,,,,,,,0.814813,,,,,,,,,,,eae152e5-63e1-4971-838b-c9a990387337,138,,"[70.0, 44.9]",3900490,3,,,True,2.806856,,,,,"[58.5, 48.9]",,Low Pass,,12.175796,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,Recovery,1,From Goal Kick,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,7,Rennes,134,"['771cf3dd-cf4e-49ef-9359-1ff5f93db45c', '7735aa2f-5ea6-4a83-bfd3-3482ecffa13d', 'b3044b21-3fca-4df3-9b68-125edc3d758e']",21,,,,,,,,,,,,,,,,,Rennes,134,00:03:21.150,Pass,True
,,,,,,,,,,,,,,,,1.351669,,,,,,,,,,,0262cb48-72f5-452d-96e9-c61b62f994bb,141,,"[59.3, 47.4]",3900490,3,,,,-0.029188788,,Head,,,"[73.0, 47.0]",,Low Pass,,13.705838,Incomplete,Yacouba Sylla,29714.0,,,,,,1,From Goal Kick,Gélson da Conceição Tavares Fernandes,8672.0,Left Defensive Midfield,7,Rennes,134,"['19ae4f9d-77be-4837-8a02-f7969b76f137', '1d220954-6714-4ad1-b6e5-43cfeb3878fa', 'd94dfe16-6e2c-4ff1-92c4-d967e51c5045']",22,,,,,,,,,,,,,,,,,Rennes,134,00:03:22.163,Pass,True
,,,,,,,,,,,,,,,,1.111894,,,,,,,,,,,1d220954-6714-4ad1-b6e5-43cfeb3878fa,144,,"[47.1, 33.1]",3900490,3,,,,-0.031239834,,Right Foot,,,"[53.5, 32.9]",,Low Pass,,6.4031243,,Adrien Rabiot,3026.0,,,,,Recovery,1,Regular Play,Benjamin Stambouli,8515.0,Center Defensive Midfield,8,Paris Saint-Germain,131,"['0262cb48-72f5-452d-96e9-c61b62f994bb', '03743701-8fca-4e30-b548-f9931ae7da10', 'dfa286a5-8a06-4893-b14b-3a1443bd839f']",23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:23.515,Pass,True
