50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.111447,,,,,,,,,,,,,864b1562-fe1e-48b7-895a-63bb815ecd47,17,,"[34.4, 54.7]",3900502,0,,,,1.1966248,,Right Foot,,,"[41.9, 73.8]",,Ground Pass,,20.519747,,,Yann Jouffre,3102.0,,,,,,Free Kick,1,From Free Kick,Lamine Gassama,6335.0,Right Back,3,Lorient,165,['7e76c386-ffb9-445f-ad6c-3359774f4fbe'],24,,,,,,,,,,,,,,,,,,Lorient,165,00:00:24.194,Pass,
,,,,,,,,,,,,,,,,,,1.88436,,,,,,,,,,,,,f45dcbe0-7934-4e6b-ae63-d66b5f07e626,20,,"[47.8, 67.9]",3900502,0,,,,-2.4734488,,Left Foot,,,"[25.5, 50.3]",,Ground Pass,,28.408625,,,Lamine Koné,13286.0,,,,,,,1,From Free Kick,Yann Jouffre,3102.0,Right Midfield,3,Lorient,165,['466cfc8d-e6c8-44af-b048-30a479b0f3f7'],28,,,,,,,,,,,,,,,,,,Lorient,165,00:00:28.462,Pass,
,,,,,,,,,,,,,,,,,,1.525812,,,,,,,,,,,,,a7fc5df6-9c78-4c66-b9d5-9c722a25d71a,23,,"[25.5, 50.3]",3900502,0,,,,-1.3812187,,Right Foot,,,"[30.7, 23.2]",,Ground Pass,,27.594383,,,Zargo Touré,7211.0,,,,,,,1,From Free Kick,Lamine Koné,13286.0,Right Center Back,3,Lorient,165,['1169d388-8f81-4db2-9e7f-1dcae2506f9a'],30,,,,,,,,,,,,,,,,,,Lorient,165,00:00:30.519,Pass,
,,,,,,,,,,,,,,,,,,0.752788,,,,,,,,,,,,,25c47367-97a3-4362-b015-066ee0c98b67,26,,"[34.2, 22.7]",3900502,0,,,,0.06712589,,Left Foot,,,"[46.1, 23.5]",,Ground Pass,,11.926861,,,Didier Ndong Ibrahim,22587.0,,,,,,,1,From Free Kick,Zargo Touré,7211.0,Left Center Back,3,Lorient,165,['e9079058-96fa-409f-ac5d-4c88025d928d'],33,,,,,,,,,,,,,,,,,,Lorient,165,00:00:33.853,Pass,
,,,,,,,,,,,,,,,,,,0.893659,,,,,,,,,,,,,778b5c3a-edaf-4d5d-8c7c-90feb9b4e59a,30,,"[59.9, 18.6]",3900502,0,,,,-1.3998618,,Right Foot,,,"[62.8, 1.8]",,Ground Pass,,17.04846,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,,1,From Free Kick,Didier Ndong Ibrahim,22587.0,Left Defensive Midfield,3,Lorient,165,['7bbfb69e-3ac9-4a93-bbbf-dde9b6f0c7d5'],37,,,,,,,,,,,,,,,,,,Lorient,165,00:00:37.439,Pass,
,,,,,,,,,,,,,,,,,,0.698487,,,,,,,,,,,,,95367d4d-5323-4c60-ad77-2f2edadfcfe8,33,,"[62.8, 1.8]",3900502,0,,,,-0.046840712,,Left Foot,,,"[75.6, 1.2]",,Ground Pass,,12.8140545,,,Maxime Barthelmé,7567.0,,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Lorient,165,['398d37b8-60b5-4fed-a5c7-ca1f73cd1ea9'],38,,,,,,,,,,,,,,,,,,Lorient,165,00:00:38.548,Pass,
,,,,,,,,,,,,,,,,,,0.719829,,,,,,,,,,,,,716f1609-e750-4ca9-a236-bf20884bca95,42,,"[47.9, 77.5]",3900502,0,,,,-0.5404195,,Right Foot,,,"[57.9, 71.5]",,Low Pass,,11.661903,,,Jimmy Cabot,7336.0,,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,4,Troyes,133,"['11d5e811-22fa-4c3a-aca6-0314e68eaa34', '4be518cf-490d-49fe-a259-93979b88b5e6', '871b84e7-54b9-4b39-b2e0-da8b652713ef']",41,,,,,,,,,,,,,,,,,,Troyes,133,00:00:41.498,Pass,True
,,,,,,,,,,,,,,,,,,0.942167,,,,,,,,,,,,,a1f63fba-a74c-4712-b040-d3c0cb2afb92,51,,"[57.6, 74.6]",3900502,0,,,,3.1415927,,Right Foot,,,"[50.5, 74.6]",,Ground Pass,,7.1,,,Lossémy Karaboué,7301.0,,,,,,,1,Regular Play,Jimmy Cabot,7336.0,Right Center Forward,4,Troyes,133,"['5dae4d60-6a01-4ae9-ac32-51f98a34dd1c', '9c596d0e-1ebb-4941-bdbd-879c9d76d848', 'bf0682d0-828a-451b-b84a-cd85ebeea691', 'da685cbb-6e90-4ddb-ba46-09d798e01d7d']",44,,,,,,,,,,,,,,,,,,Troyes,133,00:00:44.174,Pass,True
,,,,,,,,,,,,,,,,,,5.554062,,,,,,,,,,,,,f08dcf23-ee4a-47b5-a5ac-5b735868adc4,53,,"[50.5, 74.6]",3900502,0,,,,-0.79086256,,Right Foot,,,"[96.0, 28.6]",,High Pass,,64.70123,Incomplete,,Brayan Andrés Perea Vargas,29133.0,,,True,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Back,4,Troyes,133,"['35a53fc8-bc2c-44bf-a8c4-10cbfe467e72', 'cf22df4b-5810-4feb-8b2d-3ae5552dee4c']",45,,,,,,,,,,,,,,,,,,Troyes,133,00:00:45.116,Pass,
,,,,,,,,,,,,,,,,,,1.377188,,,,,,,,,,,,,2be67dc0-d8ec-49b0-bb04-d5c3a677df76,57,,"[33.6, 69.8]",3900502,0,,,,-2.2030408,,Left Foot,,,"[21.0, 52.6]",,Ground Pass,,21.32135,,,Lamine Koné,13286.0,,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,5,Lorient,165,['a5bfed31-7a1e-42ea-bc40-1e676566a0f7'],54,,,,,,,,,,,,,,,,,,Lorient,165,00:00:54.533,Pass,
,,,,,,,,,,,,,,,,,,1.280472,,,,,,,,,,,,,14085629-be49-4a19-ada6-6b92aa8e854d,60,,"[19.0, 52.6]",3900502,0,,,,0.104876935,,Right Foot,,,"[30.4, 53.8]",,Ground Pass,,11.462984,,,Yann Jouffre,3102.0,,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,5,Lorient,165,['d6acf622-1649-42af-8c24-cce154a1d4a8'],56,,,,,,,,,,,,,,,,,,Lorient,165,00:00:56.381,Pass,
,,,,,,,,,,,,,,,,,,0.997932,,,,,,,,,,,,,bb7b0e57-0928-4ea7-b5fe-7e87c99e7e04,63,,"[30.7, 48.9]",3900502,0,,,,-0.69287956,,Left Foot,,,"[41.3, 40.1]",,Ground Pass,,13.776793,,,François Bellugou,3140.0,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,5,Lorient,165,['bd535ba2-6968-44b7-bcc1-f89d833adeb3'],58,,,,,,,,,,,,,,,,,,Lorient,165,00:00:58.857,Pass,
,,,,,,,,,,,,,,,,,,0.601318,,,,,,,,,,,,,988cee97-e76a-4b94-9693-7ea33b4ffc3b,66,,"[43.9, 37.8]",3900502,1,,,,1.0598468,,Right Foot,,,"[47.6, 44.4]",,Ground Pass,,7.566373,,,Didier Ndong Ibrahim,22587.0,,,,,,,1,Regular Play,François Bellugou,3140.0,Right Defensive Midfield,5,Lorient,165,['637971e5-91d9-413d-b7d8-d2e2cdfc9d4e'],1,,,,,,,,,,,,,,,,,,Lorient,165,00:01:01.028,Pass,
,,,,,,,,,,,,,,,,,,1.378917,,,,,,,,,,,,,9c5a5806-f55a-4a1c-b17e-1363eef71f71,69,,"[49.3, 45.3]",3900502,1,,,,-2.2065675,,Right Foot,,,"[32.4, 22.4]",,Ground Pass,,28.46085,,,Zargo Touré,7211.0,,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Left Defensive Midfield,5,Lorient,165,['9a042423-f380-4304-9f45-08bfd4cdbd84'],1,,,,,,,,,,,,,,,,,,Lorient,165,00:01:01.994,Pass,
,,,,,,,,,,,,,,,,,,1.518944,,,,,,,,,,,,,d8d50154-3ed2-4d44-837f-0794d7f51230,72,,"[29.8, 20.7]",3900502,1,,,,0.43240777,,Right Foot,,,"[40.2, 25.5]",,Ground Pass,,11.454257,,,Yann Jouffre,3102.0,,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,5,Lorient,165,['e47df57e-1e06-4d47-b991-b1b6587030b8'],3,,,,,,,,,,,,,,,,,,Lorient,165,00:01:03.806,Pass,
,,,,,,,,,,,,,,,,,,0.989438,,,,,,,,,,,,,8d5b804c-b7da-49be-af95-f1e34cfcd95c,75,,"[42.2, 20.9]",3900502,1,,,,-1.2811632,,Left Foot,,,"[46.7, 5.8]",,Ground Pass,,15.7562685,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,5,Lorient,165,['c8ae8ac5-b340-4323-8c63-6d033b10cd8a'],8,,,,,,,,,,,,,,,,,,Lorient,165,00:01:08.137,Pass,
,,,,,,,,,,,,,,,,,,0.618938,,,,,,,,,,,,,c96e1fdd-fa2e-49d0-80b6-bae3f1503ea3,78,,"[46.7, 3.8]",3900502,1,,,,0.55575573,,Left Foot,,,"[56.2, 9.7]",,Ground Pass,,11.1830225,,,Benjamin Jeannot,3552.0,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Lorient,165,['d2d85e51-9361-42de-a3a3-98bb60cc0689'],10,,,,,,,,,,,,,,,,,,Lorient,165,00:01:10.028,Pass,
,,,,,,,,,,,,,,,,,,0.732609,,,,,,,,,,,,,dc945e06-aeed-4f00-a715-c88b6b276ea1,81,,"[56.2, 9.7]",3900502,1,,,,-1.4536875,,Left Foot,,,"[57.0, 2.9]",,Ground Pass,,6.846897,,,Maxime Barthelmé,7567.0,,,,,,,1,Regular Play,Benjamin Jeannot,3552.0,Right Center Forward,5,Lorient,165,['13482212-3807-487a-b0ca-75c61550100d'],10,,,,,,,,,,,,,,,,,,Lorient,165,00:01:10.767,Pass,
,,,,,,,,,,,,,,,,,,0.475242,,,,,,,,,,,,,fd62c565-4b6d-469a-8b81-67b925a285ed,85,,"[45.5, 2.9]",3900502,1,,,,1.1507719,,Right Foot,,,"[50.1, 13.2]",,Ground Pass,,11.280514,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,5,Lorient,165,"['02289fb9-4e44-47d0-8e31-5a6410155401', '2f22d0f9-e39c-42e4-b061-e78a3208de05']",13,,,,,,,,,,,,,,,,,,Lorient,165,00:01:13.639,Pass,True
,,,,,,,,,,,,,,,,,,0.899323,,,,,,,,,,,,,00ff2798-46eb-40da-b14a-6a626a0ccf99,88,,"[51.3, 13.5]",3900502,1,,,,-0.06965458,,Left Foot,,,"[59.9, 12.9]",,Ground Pass,,8.620905,,,François Bellugou,3140.0,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Lorient,165,['f67a285d-c67f-48c4-865f-354e45a4fdda'],14,,,,,,,,,,,,,,,,,,Lorient,165,00:01:14.891,Pass,
,,,,,,,,,,,,,,,,,,0.673446,,,,,,,,,,,,,71db9839-54d1-49d9-9dc6-5d7a83ed21e0,91,,"[59.9, 12.9]",3900502,1,,,,-1.6951513,,Left Foot,,,"[58.8, 4.1]",,Ground Pass,,8.868484,,,Maxime Barthelmé,7567.0,,,,,,,1,Regular Play,François Bellugou,3140.0,Right Defensive Midfield,5,Lorient,165,['0bc3f4d7-cec1-4154-9e39-63305e081cac'],16,,,,,,,,,,,,,,,,,,Lorient,165,00:01:16.118,Pass,
,,,,,,,,,,,,,,,,,,1.121282,,,,,,,,,,,,,b840fcf2-bb52-4f3f-9759-87ead5ae284c,96,,"[79.9, 3.5]",3900502,1,,,,-0.23645614,,Left Foot,,,"[88.2, 1.5]",,Ground Pass,,8.537564,,,Benjamin Jeannot,3552.0,,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,5,Lorient,165,['bc81bd72-7a3b-4cc1-9337-703bee15ceef'],19,,,,,,,,,,,,,,,,,,Lorient,165,00:01:19.271,Pass,
,,,,,,,,,,,,,,,,,,0.641542,,,,,,,,,,,,,bd748924-7a6a-4001-8bca-bfd46706ab30,100,,"[90.2, 2.4]",3900502,1,,,,1.2132305,,Right Foot,,,"[93.6, 11.5]",,Ground Pass,,9.714422,,,Maxime Barthelmé,7567.0,,,,,,,1,Regular Play,Benjamin Jeannot,3552.0,Right Center Forward,5,Lorient,165,"['1b4a1725-009f-4c4b-bdf5-8b97e71d78fd', '448d8fca-d88f-417b-b9f7-1c1d6041d01d']",20,,,,,,,,,,,,,,,,,,Lorient,165,00:01:20.513,Pass,True
,,,,,,,,,,,,,,,,,,0.549124,,,,,,,,,,,,,b67f797a-82a1-458c-be77-fa30914d8585,103,,"[108.5, 12.6]",3900502,1,,,,1.8655264,,Left Foot,,,"[105.1, 23.8]",,Ground Pass,,11.7046995,Incomplete,,,,,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,5,Lorient,165,['bde77c03-db31-4c9a-b2f6-6be8604eb7d8'],23,,,,,,,,,,,,,,,,,,Lorient,165,00:01:23.740,Pass,
,,,,,,,,,,,,,,,,,,1.73609,,,,,,,,,,,,,d1f183bd-164d-47aa-b94e-1946c6ca3da3,105,,"[120.0, 0.1]",3900502,1,,,,1.8578787,,Left Foot,,,"[107.6, 42.1]",,High Pass,,43.792236,Incomplete,True,Benjamin Moukandjo Bilé,33178.0,,,True,Outswinging,,Corner,1,From Corner,Maxime Barthelmé,7567.0,Left Midfield,6,Lorient,165,"['5201e4fa-942e-4699-a2be-b1cd573fc59e', '693041de-d154-45f2-ab78-67d211ee142b']",49,,,,,,,,,,,,,,,,,,Lorient,165,00:01:49.708,Pass,
,,,,,,,,,,,,,,,,,,0.952666,,,,,,,,,,,,,333dfa23-5ec9-481a-8740-51db6b00d1d2,110,,"[87.6, 40.7]",3900502,1,,,,-0.6524964,,Head,,,"[98.2, 32.6]",,Low Pass,,13.34054,Incomplete,,,,,,,,,Recovery,1,From Corner,Didier Ndong Ibrahim,22587.0,Left Defensive Midfield,6,Lorient,165,['3d66a38e-570c-4d4a-b4fa-30467dd4297c'],53,,,,,,,,,,,,,,,,,,Lorient,165,00:01:53.676,Pass,
,,,,,,,,,,,,,,,,,,1.753798,,,,,,,,,,,,,841cfac0-1498-4166-88ed-d13e88926575,114,,"[31.1, 45.5]",3900502,1,,,,1.0545657,,Right Foot,,,"[41.6, 64.0]",,High Pass,,21.272047,Incomplete,,Fabien Camus,401470.0,,,,,,,1,From Corner,Jessy Pi,7415.0,Left Defensive Midfield,6,Lorient,165,"['2b6dba37-84be-480e-8de1-49284e87055b', '75a5b063-e035-478a-ace2-4e1cfaa23200', 'e2c1ae66-52e6-4be1-86f5-8ee9c182aeda']",55,,,,,,,,,,,,,,,,,,Troyes,133,00:01:55.621,Pass,True
,,,,,,,,,,,,,,,,,,1.01909,,,,,,,,,,,,,9c5819ae-4a85-4a15-b62a-c5d20861d99b,123,,"[93.9, 10.9]",3900502,2,,,,1.1988786,,Left Foot,,,"[99.4, 25.0]",,Ground Pass,,15.134728,,,Benjamin Jeannot,3552.0,,,,,,,1,From Corner,Raphaël Adelino José Guerreiro,5209.0,Left Back,6,Lorient,165,['b3959254-6f0a-44be-889c-a0381de7b195'],0,,,,,,,,,,,,,,,,,,Lorient,165,00:02:00.857,Pass,
,,,,,,,,,,,,,,,,,,0.868811,,,,,,,,,,,,,e3f42af5-3ef7-4324-8915-56830d1e689e,126,,"[99.4, 25.0]",3900502,2,,,,2.536048,b8b8bd98-d602-40df-be87-eac5689ae86b,Right Foot,,,"[94.2, 28.6]",,Ground Pass,,6.3245554,,,Yann Jouffre,3102.0,True,,,,,,1,From Corner,Benjamin Jeannot,3552.0,Right Center Forward,6,Lorient,165,['de764c56-664e-487e-8619-c07a7df7410a'],2,,,,,,,,,,,,,,,,,,Lorient,165,00:02:02.036,Pass,
,,,,,,,,,,,,,,,,,,1.023024,,,,,,,,,,,,,b39c15dd-2c6b-4b33-95a6-6b6bfa6615e1,133,,"[120.0, 0.1]",3900502,2,,,,1.8628728,,Left Foot,,,"[111.1, 29.7]",,High Pass,,30.90906,,True,Benjamin Jeannot,3552.0,,,,Outswinging,,Corner,1,From Corner,Maxime Barthelmé,7567.0,Left Midfield,7,Lorient,165,['25ae2ebd-1c3e-4937-b52f-c5d4cd7a22ad'],29,,,,,,,,,,,,,,,,,,Lorient,165,00:02:29.131,Pass,
,,,,,,,,,,,,,,,,,,0.966762,,,,,,,,,,,,,4ca91d5d-d670-41c7-baa5-9e8206e3ec4b,136,,"[118.2, 20.7]",3900502,2,,,,-1.9857718,,Right Foot,,,"[111.9, 6.4]",,Ground Pass,,15.62626,,,Maxime Barthelmé,7567.0,,,,,,,1,From Corner,Benjamin Jeannot,3552.0,Right Center Forward,7,Lorient,165,['afcbadd2-99e2-4a52-9a77-a191eb2f879b'],33,,,,,,,,,,,,,,,,,,Lorient,165,00:02:33.101,Pass,
,,,,,,,,,,,,,,,,,,0.183229,,,,,,,,,,,,,cbc94bfe-f310-4539-80a9-4d0f8c9b8ea9,139,,"[116.8, 16.3]",3900502,2,,,,1.4677147,,Left Foot,,,"[117.1, 19.2]",,Low Pass,,2.9154758,Incomplete,,,,,,,,,,1,From Corner,Maxime Barthelmé,7567.0,Left Midfield,7,Lorient,165,['25344309-2739-4a6b-99d0-880e6f78114e'],35,,,,,,,,,,,,,,,,,,Lorient,165,00:02:35.939,Pass,
,,,,,,,,,,,,,,,,,,2.244318,,,,,,,,,,,,,0f0ab44c-f02a-4825-a75c-da1297493c20,141,,"[120.0, 0.1]",3900502,2,True,,,2.538319,18ee1b3b-cbb7-474a-911f-9fc2f1650705,Left Foot,,,"[85.6, 23.8]",,High Pass,,41.773796,,,Raphaël Adelino José Guerreiro,5209.0,True,True,,Straight,,Corner,1,From Corner,Maxime Barthelmé,7567.0,Left Midfield,8,Lorient,165,['3266838b-d713-4c11-b330-65c30e0fe448'],49,,,,,,,,,,,,,,,,,,Lorient,165,00:02:49.271,Pass,
