bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.715189,,,,,,,,,,,,,,,,23b5851b-1d12-4948-8352-b00bc6278b28,1191,,"[78.5, 41.4]",3901256,29,,,,,2.4539213,,Left Foot,,,"[75.7, 43.7]",,Ground Pass,,3.6235342,,,,Ryad Boudebouz,6661.0,,,,,,1,From Free Kick,Morgan Sanson,3546.0,Left Center Midfield,80,Montpellier,139,['c4ef6ff6-9231-476f-aed8-24552d973bd9'],32,,,,,,,,,,,,,,,,,,Montpellier,139,00:29:32.314,Pass,
,,,,,,,,,,,,,,,,,,0.98949,,,,,,,,,,,,,,,,d3ad9b67-317a-4efe-aa3d-fac97da311d4,1194,,"[76.0, 40.8]",3901256,29,,,,,-1.9529918,,Left Foot,,,"[71.9, 30.6]",,Ground Pass,,10.993179,,,,Jonas Martin,2950.0,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,80,Montpellier,139,['03d2d4d8-637b-47a3-b6ab-f5e5d45ce67b'],33,,,,,,,,,,,,,,,,,,Montpellier,139,00:29:33.816,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,f0b20e78-23f6-45a1-9115-4212770b53b3,1197,,"[73.0, 29.1]",3901256,29,,,,,-1.3726437,,Right Foot,,,"[78.1, 3.7]",,Ground Pass,,25.906948,,,,Mathieu Deplagne,2975.0,,,,,,1,From Free Kick,Jonas Martin,2950.0,Center Defensive Midfield,80,Montpellier,139,['1b553a36-6307-4cc6-be1a-89168b22c277'],35,,,,,,,,,,,,,,,,,,Montpellier,139,00:29:35.605,Pass,
,,,,,,,,,,,,,,,,,,0.748332,,,,,,,,,,,,,,,,02e6ff8f-7f51-40ce-bf89-10fa8c3a4687,1200,,"[76.6, 3.9]",3901256,29,,,,,2.1224513,,Right Foot,,,"[69.4, 15.6]",,Ground Pass,,13.737904,,,,Jonas Martin,2950.0,,,,,,1,From Free Kick,Mathieu Deplagne,2975.0,Left Back,80,Montpellier,139,['fe695bf1-0fe2-4416-88ae-0aa7a83497db'],38,,,,,,,,,,,,,,,,,,Montpellier,139,00:29:38.805,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,b41a7c6d-a87b-4a3a-83c5-29f9ea03213e,1203,,"[69.4, 15.6]",3901256,29,,,,,1.757073,,Right Foot,,,"[64.5, 41.6]",,Ground Pass,,26.457703,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Free Kick,Jonas Martin,2950.0,Center Defensive Midfield,80,Montpellier,139,['7a89f98a-ee11-413a-ab7d-79ff3c1f4aca'],40,,,,,,,,,,,,,,,,,,Montpellier,139,00:29:40.600,Pass,
,,,,,,,,,,,,,,,,,,0.44884,,,,,,,,,,,,,,,,c86969bf-e5f4-4730-ba7a-abb75f3276c0,1206,,"[63.9, 44.8]",3901256,29,,,,,0.7292774,,Right Foot,,,"[68.6, 49.0]",,Ground Pass,,6.303174,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,80,Montpellier,139,"['457d3048-5b5e-437f-9ce3-a7916bfae3ec', 'f353c46a-fa23-4960-a5f4-bbee04687b48']",43,,,,,,,,,,,,,,,,,,Montpellier,139,00:29:43.299,Pass,
,,,,,,,,,,,,,,,,,,1.10794,,,,,,,,,,,,,,,,8fca76d2-3182-4cb6-805f-9d72fc5a92cc,1210,,"[55.0, 30.5]",3901256,29,,,,,-3.0118902,,Left Foot,,,"[43.5, 29.0]",,Ground Pass,,11.597413,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,Recovery,1,Regular Play,Thomas Lemar,3245.0,Left Center Midfield,81,AS Monaco,129,"['4c26e1ec-b826-460a-9886-12054166c472', '93cbd594-2b67-4ab3-ab17-ad6451e792d1']",44,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:44.768,Pass,True
,,,,,,,,,,,,,,,,,,0.893643,,,,,,,,,,,,,,,,e28dc05d-a81f-4e14-884a-68c9c1047371,1212,,"[43.5, 29.0]",3901256,29,,,,,-0.9593788,,Right Foot,,,"[50.3, 19.3]",,Ground Pass,,11.846096,,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,81,AS Monaco,129,['90f6c088-29e7-4cd7-9aa9-3e8d3c3c7c8f'],45,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:45.876,Pass,
,,,,,,,,,,,,,,,,,,1.219868,,,,,,,,,,,,,,,,c53bdd3e-0484-4bb5-a940-01d0316fe7f3,1215,,"[91.4, 17.1]",3901256,29,,,,,-1.5152978,,Right Foot,,,"[92.0, 6.3]",,Ground Pass,,10.816654,,,,Thomas Lemar,3245.0,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,81,AS Monaco,129,['29c95471-ebff-4ee8-bdc7-5e7c34743365'],52,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:52.821,Pass,
,,,,,,,,,,,,,,,,,,0.797042,,,,,,,,,,,,,,,,ab352fc2-2522-4153-9ec7-e73924f252b5,1218,,"[92.5, 15.2]",3901256,29,,,,,1.6545693,,Left Foot,,,"[91.4, 28.3]",,Ground Pass,,13.146102,,,,Vágner Silva de Souza,18953.0,,,,,,1,Regular Play,Thomas Lemar,3245.0,Left Center Midfield,81,AS Monaco,129,['88b4d6e8-f233-44b9-9b54-56a71f5a345b'],56,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:56.844,Pass,
,,,,,,,,,,,,,,,,,,1.380314,,,,,,,,,,,,,,,,03a37ae4-78e7-498b-b3c9-0416d8fa891f,1222,,"[86.5, 28.7]",3901256,29,,,,,2.210566,,Right Foot,,,"[76.9, 41.6]",,Ground Pass,,16.080112,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,81,AS Monaco,129,"['7a6ada1b-ec47-4e03-acb2-754ae901325b', '7e3b3a20-1563-4ece-8aee-c1bdc9f8f481']",58,,,,,,,,,,,,,,,,,,AS Monaco,129,00:29:58.621,Pass,True
,,,,,,,,,,,,,,,,,,0.426622,,,,,,,,,,,,,,,,eed728c1-00dd-4a03-a80a-e9cdddb4f796,1225,,"[85.9, 46.5]",3901256,30,,,,,0.1784105,,Right Foot,,,"[92.0, 47.6]",,Low Pass,,6.1983867,,Incomplete,,Vágner Silva de Souza,18953.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,81,AS Monaco,129,"['49e3efec-72b1-4ac8-8a9b-8278fba32773', '9df68a43-5169-4e84-9d6b-8189054462f9']",2,,,,,,,,,,,,,,,,,,AS Monaco,129,00:30:02.735,Pass,
,,,,,,,,,,,,,,,,,,1.461355,,,,,,,,,,,,,,,,59c7b799-5f2c-49a4-a5dd-a0d225210298,1230,,"[77.8, 39.6]",3901256,30,,,,,-1.1085148,,Right Foot,,,"[92.4, 10.3]",,Ground Pass,,32.736065,,,,Thomas Lemar,3245.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Center Defensive Midfield,81,AS Monaco,129,['3bfe96e0-ea34-4a47-9996-03f9d2dd90aa'],6,,,,,,,,,,,,,,,,,,AS Monaco,129,00:30:06.712,Pass,
,,,,,,,,,,,,,,,,,,0.826573,,,,,,,,,,,,,,,,d8246688-6a97-404b-9d8b-6771bf9becc5,1233,,"[105.1, 12.9]",3901256,30,,,,,1.4018074,,Left Foot,True,,"[108.7, 34.0]",,Ground Pass,,21.404905,,Incomplete,,Vágner Silva de Souza,18953.0,,,,,,1,Regular Play,Thomas Lemar,3245.0,Left Center Midfield,81,AS Monaco,129,"['6674c026-6298-43af-803c-bb3c3f6d3dc1', '7370083c-6129-491e-940e-aeca768b518d']",11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:30:11.893,Pass,
,,,,,,,,,,,,,,,,,,1.11225,,,,,,,,,,,,,,,,1e7b0892-2ef4-4f9e-80bf-52da94563669,1244,,"[60.0, 40.0]",3901256,31,,True,,,-2.5834901,,Right Foot,,,"[41.9, 28.7]",,Ground Pass,,21.337759,,,,Souleymane Camara,3679.0,,,,,Kick Off,1,From Kick Off,Rodrigue Casimir Ninga,3020.0,Left Center Forward,83,Montpellier,139,['21d0cd3e-d413-450a-a557-1048889e0e6a'],59,,,,,,,,,,,,,,,,,,Montpellier,139,00:31:59.109,Pass,
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,bd289d1f-5bc6-4bc2-a89b-1dab46be7a6a,1246,,"[41.9, 28.7]",3901256,32,,True,,,1.5707964,,Right Foot,,,"[41.9, 42.6]",,Ground Pass,,13.9,,,,Jonas Martin,2950.0,,,,,,1,From Kick Off,Souleymane Camara,3679.0,Right Center Forward,83,Montpellier,139,['dd58acaa-f65a-4767-9eb6-4dc3c11d2fea'],3,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:03.056,Pass,
,,,,,,,,,,,,,,,,,,1.795777,,,,,,,,,,,,,,,,d5c87558-78f1-4bd3-83d3-2112813b30f0,1248,,"[41.9, 42.6]",3901256,32,,True,,,0.9566369,,Right Foot,,,"[63.9, 73.8]",,High Pass,,38.176434,,,,Bryan Dabo,3421.0,,,,,,1,From Kick Off,Jonas Martin,2950.0,Center Defensive Midfield,83,Montpellier,139,['ab56316f-0381-4e46-b168-83969b5f4b9d'],5,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:05.456,Pass,
,,,,,,,,,,,,,,,,,,1.110865,,,,,,,,,,,,,,,,19582da6-5f1f-49d3-8e10-baf1337e1828,1250,,"[63.6, 73.1]",3901256,32,,,,,-0.8836721,,Right Foot,,,"[70.0, 65.3]",,Ground Pass,,10.089599,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Kick Off,Bryan Dabo,3421.0,Right Center Midfield,83,Montpellier,139,"['4cce047f-647f-4667-bb61-70477ae9c12b', 'e41e63ab-b556-4c34-9867-5ac78c0e1887']",7,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:07.252,Pass,
,,,,,,,,,,,,,,,,,,2.164014,,,,,,,,,,,,,,,,8f94805f-eaf0-4e33-9f5a-465b92a57104,1256,,"[56.1, 70.5]",3901256,32,,,,,-0.12565033,,Right Foot,,,"[84.6, 66.9]",,High Pass,,28.726469,,Incomplete,,Souleymane Camara,3679.0,,,,,Recovery,1,From Kick Off,William Jean Rémy,4669.0,Right Back,83,Montpellier,139,"['0508446a-c2aa-422f-b713-16a6abb28433', '9c05dd66-a437-4881-9f23-9a5569cb7601', 'e2d64f6c-3e18-4ae5-a4db-131c203b82d2', 'f9df929b-b1fd-4ccd-87c0-9aacd3628ecd']",9,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:09.782,Pass,True
,,,,,,,,,,,,,,,,,,2.134983,,,,,,,,,,,,,,,,9c05dd66-a437-4881-9f23-9a5569cb7601,1258,,"[35.5, 13.2]",3901256,32,,,,,0.4433552,,Head,,,"[57.4, 23.6]",,High Pass,,24.243969,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,83,Montpellier,139,"['8f94805f-eaf0-4e33-9f5a-465b92a57104', 'c77099a4-7262-4dd4-9c29-9292aa0822d0']",11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:11.946,Pass,
,,,,,,,,,,,,,,,,,,0.873454,,,,,,,,,,,,,,,,c77099a4-7262-4dd4-9c29-9292aa0822d0,1259,,"[62.7, 56.5]",3901256,32,,,,,-0.031989083,,Right Foot,,,"[75.2, 56.1]",,Low Pass,,12.506398,,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,From Kick Off,Jonas Martin,2950.0,Center Defensive Midfield,83,Montpellier,139,"['348e9d18-df94-4f06-addf-48523079fdf1', '9c05dd66-a437-4881-9f23-9a5569cb7601']",14,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:14.081,Pass,
,,,,,,,,,,,,,,,,,,0.728576,,,,,,,,,,,,,,,,30ba264c-9a35-4f83-b48f-0382473ae61e,1261,,"[75.2, 56.1]",3901256,32,,,,,2.2256284,,Left Foot,,,"[70.9, 61.7]",,Ground Pass,,7.0604534,,,,Bryan Dabo,3421.0,,,,,,1,From Kick Off,Ryad Boudebouz,6661.0,Center Attacking Midfield,83,Montpellier,139,['9f87dbf9-731d-4d8a-8003-a6385caa63d7'],14,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:14.955,Pass,
,,,,,,,,,,,,,,,,,,0.980979,,,,,,,,,,,,,,,,7093cfbb-1821-4b2a-b080-ffc0da353db8,1264,,"[70.7, 62.3]",3901256,32,,,,,-2.195905,,Right Foot,,,"[63.7, 52.6]",,Ground Pass,,11.962023,,,,Jonas Martin,2950.0,,,,,,1,From Kick Off,Bryan Dabo,3421.0,Right Center Midfield,83,Montpellier,139,['1ae7fe09-edee-4dd6-9f9b-adbcd9816166'],16,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:16.478,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,9cc45cc6-3141-4316-8ade-482d173c329f,1268,,"[62.6, 50.5]",3901256,32,,,,,-1.8803151,,Right Foot,,,"[56.3, 30.8]",,Ground Pass,,20.682842,,,,Ellyes Joris Skhiri,3767.0,,,,,,1,From Kick Off,Jonas Martin,2950.0,Center Defensive Midfield,83,Montpellier,139,"['80bd63a6-38b2-4983-99c3-2f359b06dca8', 'e1d3b195-dfb1-4ac6-a7df-ce6a0e1c6210']",18,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:18.132,Pass,True
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,9e9c041d-0021-41a0-a7a3-71e1dc787ce5,1270,,"[56.3, 30.8]",3901256,32,,,,,-1.2467039,,Right Foot,,,"[64.9, 5.2]",,Ground Pass,,27.005926,,,,Mathieu Deplagne,2975.0,,,,,,1,From Kick Off,Ellyes Joris Skhiri,3767.0,Left Center Back,83,Montpellier,139,['67eb8f1e-528a-4d84-a71f-9ef7d4a9d888'],19,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:19.732,Pass,
,,,,,,,,,,,,,,,,,,1.784993,,,,,,,,,,,,,,,,92df9d32-acd0-4f44-86d5-e7548456b4d9,1273,,"[68.6, 4.5]",3901256,32,,,,,1.9047414,,Left Foot,,,"[63.5, 19.2]",,Ground Pass,,15.559563,,,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Kick Off,Mathieu Deplagne,2975.0,Left Back,83,Montpellier,139,['275073f5-6221-44dc-9172-a904270516cc'],23,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:23.330,Pass,
,,,,,,,,,,,,,,,,,,0.871331,,,,,,,,,,,,,,,,7ffabded-408a-4da6-8690-6d4cfa2476db,1275,,"[63.5, 19.2]",3901256,32,,,,,3.0828369,,Right Foot,,,"[56.7, 19.6]",,Ground Pass,,6.8117547,,,,Jonas Martin,2950.0,,,,,,1,From Kick Off,Rodrigue Casimir Ninga,3020.0,Left Center Forward,83,Montpellier,139,['90b1b445-960f-4075-811a-de7e425509fc'],25,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:25.115,Pass,
,,,,,,,,,,,,,,,,,,2.891607,,,,,,,,,,,,,,,,9b7038da-3dc4-4114-8ce7-369d2866af93,1278,,"[56.5, 25.3]",3901256,32,,,,,0.17087445,,Right Foot,,,"[104.6, 33.6]",,High Pass,,48.81086,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Kick Off,Jonas Martin,2950.0,Center Defensive Midfield,83,Montpellier,139,"['c3b59462-3ef1-437c-88ba-c266fd6762e2', 'e8e4486a-0675-457f-920e-6ddc8b7a1d85']",27,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:27.377,Pass,
,,,,,,,,,,,,,,,,,,1.208789,,,,,,,,,,,,,,,,e8e4486a-0675-457f-920e-6ddc8b7a1d85,1281,,"[15.5, 46.5]",3901256,32,,,,True,1.0653013,,,,,"[24.3, 62.4]",,Low Pass,,18.172781,,,,Fábio Henrique Tavares,3247.0,,,,,Recovery,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,83,Montpellier,139,"['2bf0dee0-b628-48b0-9186-c1190bbfb592', '7d4cb0c7-230d-4480-923b-5011ef12bc69', '9b7038da-3dc4-4114-8ce7-369d2866af93']",30,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:30.269,Pass,True
,,,,,,,,,,,,,,,,,,2.940638,,,,,,,,,,,,,,,,72dd8544-87f4-448c-8c8f-c587c759d81b,1285,,"[22.1, 69.0]",3901256,32,,,,,0.19103779,,Right Foot,,,"[64.5, 77.2]",,High Pass,,43.185646,,Incomplete,,Nabil Dirar,5727.0,,,,,,1,From Kick Off,Fábio Henrique Tavares,3247.0,Right Back,83,Montpellier,139,"['599441c7-33f0-400c-b1ee-673ac4e39901', '9f2deff2-4888-4ea2-ba08-46a70de9973f', 'f85f8c9c-a5e5-4765-85c6-d96742873628']",32,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:32.831,Pass,True
,,,,,,,,,,,,,,,,,,1.741978,,,,,,,,,,,,,,,,f85f8c9c-a5e5-4765-85c6-d96742873628,1288,,"[55.6, 2.9]",3901256,32,,,,,2.4158845,,Right Foot,,,"[42.3, 14.7]",,Low Pass,,17.780045,,,,Ellyes Joris Skhiri,3767.0,,,,,Recovery,1,From Kick Off,Mathieu Deplagne,2975.0,Left Back,83,Montpellier,139,"['72dd8544-87f4-448c-8c8f-c587c759d81b', '93da207d-f2d4-4969-91a3-dac8a9603af1', 'b9104905-d699-4edc-9ae4-0aab8c36e5cd']",35,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:35.772,Pass,True
,,,,,,,,,,,,,,,,,,2.452364,,,,,,,,,,,,,,,,87ff6e4d-b196-4a79-974f-ee16c3859424,1291,,"[42.3, 14.7]",3901256,32,,,,,-0.094688065,,Right Foot,,,"[78.1, 11.3]",,High Pass,,35.96109,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Kick Off,Ellyes Joris Skhiri,3767.0,Left Center Back,83,Montpellier,139,"['541c1eb2-5d00-442f-bf09-231b6442d835', 'ac071d74-98ad-47a9-979f-13c7a7d76669']",38,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:38.987,Pass,
,,,,,,,,,,,,True,,,,,,1.080978,,,,,,,,,,,,,,,,ac071d74-98ad-47a9-979f-13c7a7d76669,1293,,"[42.0, 68.8]",3901256,32,,,,,-0.12083698,,Head,,,"[56.0, 67.1]",,Low Pass,,14.102837,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,Interception,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,84,AS Monaco,129,"['87ff6e4d-b196-4a79-974f-ee16c3859424', 'f43292b8-ed13-4fae-8b61-1ce503440377']",41,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:41.439,Pass,
,,,,,,,,,,,,,,,,,,1.172047,,,,,,,,,,,,,,,,6020585e-4144-4291-84a0-09b5c80d51c8,1297,,"[55.8, 69.0]",3901256,32,,,,,1.3557814,,Right Foot,,,"[57.7, 77.7]",,Ground Pass,,8.905055,,,,Nabil Dirar,5727.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,84,AS Monaco,129,"['a9f9617a-fb50-44de-ae0c-e3ab79877708', 'c44bab2a-bfde-40a3-8bbd-b71725e23c15']",43,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:43.976,Pass,True
,,,,,,,,,,,,,,,,,,0.85119,,,,,,,,,,,,,,,,0e433cf9-f71e-41dc-90b0-bfd34aa98deb,1301,,"[57.7, 77.7]",3901256,32,,,,,-0.95282996,,Right Foot,,,"[63.6, 69.4]",,Ground Pass,,10.18332,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,84,AS Monaco,129,"['a45c4e04-78f4-496b-a3e0-9c366e3cf529', 'f84ec228-6878-4e66-b242-b9e2ae897360']",45,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:45.548,Pass,True
,,,,,,,,,,,,,,,,,,0.995556,,,,,,,,,,,,,,,,ab7785a5-f859-4ea8-b00c-0232bcb27f33,1305,,"[63.2, 69.9]",3901256,32,,,,,0.8944528,,Right Foot,,,"[69.3, 77.5]",,Ground Pass,,9.745255,,,,Nabil Dirar,5727.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,84,AS Monaco,129,"['c25ba1e8-7bf1-47aa-99e9-221705c1d4cd', 'fb876032-6ccb-4192-8324-91a44869eb7a']",46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:46.834,Pass,True
,,,,,,,,,,,,,,,,,,1.856014,,,,,,,,,,,,,,,,055f17b5-d5e4-4e69-ba55-39a86133a4c4,1308,,"[70.0, 77.0]",3901256,32,,,,,-1.5086359,,Right Foot,,,"[71.5, 52.9]",,Ground Pass,,24.146635,,Incomplete,,Thomas Lemar,3245.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,84,AS Monaco,129,"['63366528-6843-43ce-bca1-92a8ee8b4dba', '75aaaf7d-2abb-453a-b9f7-8dfc21956036']",49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:49.140,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,26983224-989c-4239-852e-aefe97af104a,1313,,"[44.8, 24.4]",3901256,32,,,,,-1.7205057,,Right Foot,,,"[42.1, 6.5]",,Ground Pass,,18.102486,,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Center Midfield,84,AS Monaco,129,"['c538082b-1606-40f2-857b-85c550ce1192', 'ff518d8e-9979-4bf0-91b5-1324b7deb72a']",52,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:52.069,Pass,True
,,,,,,,,,,,,,,,,,,1.497758,,,,,,,,,,,,,,,,378d035c-6473-4dd3-b949-3fad0c75dc09,1316,,"[42.1, 6.5]",3901256,32,,,,,0.7853982,,Right Foot,,,"[62.4, 26.8]",,Low Pass,,28.708536,,Incomplete,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Left Back,84,AS Monaco,129,"['b4d7c1b2-efb7-4db8-9b55-35d64ccb139d', 'cd851e77-967b-44ce-9b49-48483fd8e3f1']",54,,,,,,,,,,,,,,,,,,Montpellier,139,00:32:54.731,Pass,
,,,,,,,,,,,,True,,,,,,1.382837,,,,,,,,,,,,,,,,cd851e77-967b-44ce-9b49-48483fd8e3f1,1318,,"[57.7, 53.3]",3901256,32,,,,,0.77804536,,Right Foot,,,"[71.4, 66.8]",,Low Pass,,19.233824,,,,Nabil Dirar,5727.0,,,,,Interception,1,Regular Play,Jérémy Toulalan,3406.0,Center Defensive Midfield,84,AS Monaco,129,"['378d035c-6473-4dd3-b949-3fad0c75dc09', '70dfaff2-6e7f-4f79-9a01-6df82bfe6ca0']",56,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:56.229,Pass,
,,,,,,,,,,,,,,,,,,0.718461,,,,,,,,,,,,,,,,a3b6e0f2-4119-4da3-bf60-28482c26eee8,1321,,"[71.5, 66.4]",3901256,32,,,,,-2.7321556,,Right Foot,,,"[66.2, 64.1]",,Low Pass,,5.7775426,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,84,AS Monaco,129,"['36d85eb0-ed45-40ad-8a34-46fd2a5550e8', '61a13a1c-6458-45de-bf75-17d7dd5b2f60']",57,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:57.612,Pass,True
,,,,,,,,,,,,,,,,,,3.812824,,,,,,,,,,,,,,,,178f48fb-a7bc-49b5-bc39-2618437173d8,1324,,"[66.2, 64.1]",3901256,32,,,,,0.22796707,,Right Foot,,,"[103.7, 72.8]",,High Pass,,38.495975,,,,Nabil Dirar,5727.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,84,AS Monaco,129,['95063e2a-7e2e-4d76-ba8e-264370b54f69'],58,,,,,,,,,,,,,,,,,,AS Monaco,129,00:32:58.523,Pass,
,,,,,,,,,,,,,,,,,,1.59075,,,,,,,,,,,,,,,,e3dbf427-b299-4fd3-aded-b7c52f858ce4,1328,,"[98.8, 73.8]",3901256,33,,,,,2.9463112,,Right Foot,,,"[89.7, 75.6]",,Ground Pass,,9.276314,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,84,AS Monaco,129,"['aacb23a3-3ca6-49dd-b63d-de5795887dfd', 'dc8d8b66-3be8-4b01-9cfb-7cd179c21de9']",5,,,,,,,,,,,,,,,,,,AS Monaco,129,00:33:05.522,Pass,True
,,,,,,,,,,,,,,,,,,0.737961,,,,,,,,,,,,,,,,427e715d-0cdc-431c-af33-eccf1901e19a,1331,,"[89.7, 75.6]",3901256,33,,,,,0.06442684,,Right Foot,,,"[99.0, 76.2]",,Ground Pass,,9.319335,,,,Nabil Dirar,5727.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,84,AS Monaco,129,['47c30b11-ea43-4f96-9861-5715fd515b04'],7,,,,,,,,,,,,,,,,,,AS Monaco,129,00:33:07.153,Pass,
,,,,,,,,,,,,,,,,,,1.403521,,,,,,,,,,,,,,,,8bd304a0-dd7d-49b9-bfab-03696028bc3a,1339,,"[4.8, 0.1]",3901256,33,,,,,1.5859467,,,,,"[4.6, 13.3]",,Low Pass,,13.201515,,,,Ellyes Joris Skhiri,3767.0,,,,,Throw-in,1,From Throw In,Mathieu Deplagne,2975.0,Left Back,86,Montpellier,139,['e2f0a9fe-19b7-42ad-943f-2e9f63f3a790'],15,,,,,,,,,,,,,,,,,,Montpellier,139,00:33:15.506,Pass,
